"path","type","sha256_pre","sha256_post","bytes_pre","bytes_post","content_identical"
"notebooks/hypotheses/H04_files/libs/quarto-html/tippy.css","file","5969f497d9158d7682f8219c6f13fa67269cdf5bf50a3931d95327151dee5678","5969f497d9158d7682f8219c6f13fa67269cdf5bf50a3931d95327151dee5678",1409,1409,TRUE
"notebooks/hypotheses/H04_files/libs/quarto-html/tippy.umd.min.js","file","41181eeec6d7ba64cb9165f0e95563e34e026bde79e7c13aeec83270429b6fae","41181eeec6d7ba64cb9165f0e95563e34e026bde79e7c13aeec83270429b6fae",24033,24033,TRUE
"notebooks/hypotheses/H04.html","file","cad724ca28c651db62f2bb11a51d0d53adbf133785a6d9477f600900269e3cbe","cad724ca28c651db62f2bb11a51d0d53adbf133785a6d9477f600900269e3cbe",380116,380116,TRUE
"notebooks/hypotheses/H05_files","directory","",,,,TRUE
"notebooks/hypotheses/H05_files/libs","directory","",,,,TRUE
"notebooks/hypotheses/H05_files/libs/bootstrap","directory","",,,,TRUE
"notebooks/hypotheses/H05_files/libs/bootstrap/bootstrap-81c0645bc19072abdb8a90de0bee1110.min.css","file","a8ba243ed1f123a9f7a6b30867e44cf72cf3f616b19ee090cf7bf39c0dae4352","a8ba243ed1f123a9f7a6b30867e44cf72cf3f616b19ee090cf7bf39c0dae4352",420753,420753,TRUE
"notebooks/hypotheses/H05_files/libs/bootstrap/bootstrap-icons.css","file","01253947f506e030589e4f33fc7ec7ccdfb9505e2e596dedf16445f12e243c0a","01253947f506e030589e4f33fc7ec7ccdfb9505e2e596dedf16445f12e243c0a",99464,99464,TRUE
"notebooks/hypotheses/H05_files/libs/bootstrap/bootstrap-icons.woff","file","f55513b7b591cb84a3b87ff0e34ea24d4831d6fedc22e54b911ca64b5b544a15","f55513b7b591cb84a3b87ff0e34ea24d4831d6fedc22e54b911ca64b5b544a15",180288,180288,TRUE
"notebooks/hypotheses/H05_files/libs/bootstrap/bootstrap.min.js","file","d2ea6c1e0cabca20d18e924b25a1cd0187c38ba7c33f60ab06e1b0402b9bcdb5","d2ea6c1e0cabca20d18e924b25a1cd0187c38ba7c33f60ab06e1b0402b9bcdb5",80668,80668,TRUE
"notebooks/hypotheses/H05_files/libs/clipboard","directory","",,,,TRUE
"notebooks/hypotheses/H05_files/libs/clipboard/clipboard.min.js","file","e17a1d816e13c0826e0ed7febfabc3277f45571234bde0bf9120829a7169edc9","e17a1d816e13c0826e0ed7febfabc3277f45571234bde0bf9120829a7169edc9",9160,9160,TRUE
"notebooks/hypotheses/H05_files/libs/quarto-html","directory","",,,,TRUE
"notebooks/hypotheses/H05_files/libs/quarto-html/anchor.min.js","file","69098e105d990f834cff1b7886d873444228ff63c590e5ff834d568f1115ed8b","69098e105d990f834cff1b7886d873444228ff63c590e5ff834d568f1115ed8b",5888,5888,TRUE
"notebooks/hypotheses/H05_files/libs/quarto-html/popper.min.js","file","4d50586b184724d39ddfe0f6582861664eddd5e806e5a79e0dbaa832361414d0","4d50586b184724d39ddfe0f6582861664eddd5e806e5a79e0dbaa832361414d0",20084,20084,TRUE
"notebooks/hypotheses/H05_files/libs/quarto-html/quarto-syntax-highlighting-7f8f88aac4f3542376d5c11b86a4c14d.css","file","96d688dbd4c2de66404fd9b0e75d5b62573cbece9ee7011ca24d8bce1bbe044c","96d688dbd4c2de66404fd9b0e75d5b62573cbece9ee7011ca24d8bce1bbe044c",3678,3678,TRUE
"notebooks/hypotheses/H05_files/libs/quarto-html/quarto.js","file","4ecb60f215d96b2af0fe9d985c71e32863b1c993a64725a416ac18b5991c59c6","4ecb60f215d96b2af0fe9d985c71e32863b1c993a64725a416ac18b5991c59c6",26830,26830,TRUE
"notebooks/hypotheses/H05_files/libs/quarto-html/tabsets","directory","",,,,TRUE
"notebooks/hypotheses/H05_files/libs/quarto-html/tabsets/tabsets.js","file","a9c226bf70e82eaf5476f619cecfb70b4446b87ce4d1634d6404b0b2ba006d15","a9c226bf70e82eaf5476f619cecfb70b4446b87ce4d1634d6404b0b2ba006d15",2882,2882,TRUE
"notebooks/hypotheses/H05_files/libs/quarto-html/tippy.css","file","5969f497d9158d7682f8219c6f13fa67269cdf5bf50a3931d95327151dee5678","5969f497d9158d7682f8219c6f13fa67269cdf5bf50a3931d95327151dee5678",1409,1409,TRUE
"notebooks/hypotheses/H05_files/libs/quarto-html/tippy.umd.min.js","file","41181eeec6d7ba64cb9165f0e95563e34e026bde79e7c13aeec83270429b6fae","41181eeec6d7ba64cb9165f0e95563e34e026bde79e7c13aeec83270429b6fae",24033,24033,TRUE
"notebooks/hypotheses/H05.html","file","58be9b4da8bb67a4322af7096472de1bf97c47d17c79f39078692577a2788b96","58be9b4da8bb67a4322af7096472de1bf97c47d17c79f39078692577a2788b96",573311,573311,TRUE
"notebooks/hypotheses/H06_daily.html","file","5a20c0680011be17111f72bb6b15aed6a4f4700c8866a13ea6dcf49a589fcce3","5a20c0680011be17111f72bb6b15aed6a4f4700c8866a13ea6dcf49a589fcce3",3617976,3617976,TRUE
"notebooks/hypotheses/H06_files","directory","",,,,TRUE
"notebooks/hypotheses/H06_files 2","directory","",,,,TRUE
"notebooks/hypotheses/H06_files/libs","directory","",,,,TRUE
"notebooks/hypotheses/H06_files/libs/bootstrap","directory","",,,,TRUE
"notebooks/hypotheses/H06_files/libs/bootstrap/bootstrap-81c0645bc19072abdb8a90de0bee1110.min.css","file","a8ba243ed1f123a9f7a6b30867e44cf72cf3f616b19ee090cf7bf39c0dae4352","a8ba243ed1f123a9f7a6b30867e44cf72cf3f616b19ee090cf7bf39c0dae4352",420753,420753,TRUE
"notebooks/hypotheses/H06_files/libs/bootstrap/bootstrap-icons.css","file","01253947f506e030589e4f33fc7ec7ccdfb9505e2e596dedf16445f12e243c0a","01253947f506e030589e4f33fc7ec7ccdfb9505e2e596dedf16445f12e243c0a",99464,99464,TRUE
"notebooks/hypotheses/H06_files/libs/bootstrap/bootstrap-icons.woff","file","f55513b7b591cb84a3b87ff0e34ea24d4831d6fedc22e54b911ca64b5b544a15","f55513b7b591cb84a3b87ff0e34ea24d4831d6fedc22e54b911ca64b5b544a15",180288,180288,TRUE
"notebooks/hypotheses/H06_files/libs/bootstrap/bootstrap.min.js","file","d2ea6c1e0cabca20d18e924b25a1cd0187c38ba7c33f60ab06e1b0402b9bcdb5","d2ea6c1e0cabca20d18e924b25a1cd0187c38ba7c33f60ab06e1b0402b9bcdb5",80668,80668,TRUE
"notebooks/hypotheses/H06_files/libs/clipboard","directory","",,,,TRUE
"notebooks/hypotheses/H06_files/libs/clipboard/clipboard.min.js","file","e17a1d816e13c0826e0ed7febfabc3277f45571234bde0bf9120829a7169edc9","e17a1d816e13c0826e0ed7febfabc3277f45571234bde0bf9120829a7169edc9",9160,9160,TRUE
"notebooks/hypotheses/H06_files/libs/quarto-html","directory","",,,,TRUE
"notebooks/hypotheses/H06_files/libs/quarto-html/anchor.min.js","file","69098e105d990f834cff1b7886d873444228ff63c590e5ff834d568f1115ed8b","69098e105d990f834cff1b7886d873444228ff63c590e5ff834d568f1115ed8b",5888,5888,TRUE
"notebooks/hypotheses/H06_files/libs/quarto-html/popper.min.js","file","4d50586b184724d39ddfe0f6582861664eddd5e806e5a79e0dbaa832361414d0","4d50586b184724d39ddfe0f6582861664eddd5e806e5a79e0dbaa832361414d0",20084,20084,TRUE
"notebooks/hypotheses/H06_files/libs/quarto-html/quarto-syntax-highlighting-7f8f88aac4f3542376d5c11b86a4c14d.css","file","96d688dbd4c2de66404fd9b0e75d5b62573cbece9ee7011ca24d8bce1bbe044c","96d688dbd4c2de66404fd9b0e75d5b62573cbece9ee7011ca24d8bce1bbe044c",3678,3678,TRUE
"notebooks/hypotheses/H06_files/libs/quarto-html/quarto.js","file","4ecb60f215d96b2af0fe9d985c71e32863b1c993a64725a416ac18b5991c59c6","4ecb60f215d96b2af0fe9d985c71e32863b1c993a64725a416ac18b5991c59c6",26830,26830,TRUE
"notebooks/hypotheses/H06_files/libs/quarto-html/tabsets","directory","",,,,TRUE
"notebooks/hypotheses/H06_files/libs/quarto-html/tabsets/tabsets.js","file","a9c226bf70e82eaf5476f619cecfb70b4446b87ce4d1634d6404b0b2ba006d15","a9c226bf70e82eaf5476f619cecfb70b4446b87ce4d1634d6404b0b2ba006d15",2882,2882,TRUE
"notebooks/hypotheses/H06_files/libs/quarto-html/tippy.css","file","5969f497d9158d7682f8219c6f13fa67269cdf5bf50a3931d95327151dee5678","5969f497d9158d7682f8219c6f13fa67269cdf5bf50a3931d95327151dee5678",1409,1409,TRUE
"notebooks/hypotheses/H06_files/libs/quarto-html/tippy.umd.min.js","file","41181eeec6d7ba64cb9165f0e95563e34e026bde79e7c13aeec83270429b6fae","41181eeec6d7ba64cb9165f0e95563e34e026bde79e7c13aeec83270429b6fae",24033,24033,TRUE
"notebooks/hypotheses/H06.html","file","ff3518c09a4322dc8a2c23a961f2ef3ffc8d124843874547a40415c8330fd555","ff3518c09a4322dc8a2c23a961f2ef3ffc8d124843874547a40415c8330fd555",6109797,6109797,TRUE
"notebooks/hypotheses/H07_files","directory","",,,,TRUE
"notebooks/hypotheses/H07_files/libs","directory","",,,,TRUE
"notebooks/hypotheses/H07_files/libs/bootstrap","directory","",,,,TRUE
"notebooks/hypotheses/H07_files/libs/bootstrap/bootstrap-81c0645bc19072abdb8a90de0bee1110.min.css","file","a8ba243ed1f123a9f7a6b30867e44cf72cf3f616b19ee090cf7bf39c0dae4352","a8ba243ed1f123a9f7a6b30867e44cf72cf3f616b19ee090cf7bf39c0dae4352",420753,420753,TRUE
"notebooks/hypotheses/H07_files/libs/bootstrap/bootstrap-icons.css","file","01253947f506e030589e4f33fc7ec7ccdfb9505e2e596dedf16445f12e243c0a","01253947f506e030589e4f33fc7ec7ccdfb9505e2e596dedf16445f12e243c0a",99464,99464,TRUE
"notebooks/hypotheses/H07_files/libs/bootstrap/bootstrap-icons.woff","file","f55513b7b591cb84a3b87ff0e34ea24d4831d6fedc22e54b911ca64b5b544a15","f55513b7b591cb84a3b87ff0e34ea24d4831d6fedc22e54b911ca64b5b544a15",180288,180288,TRUE
"notebooks/hypotheses/H07_files/libs/bootstrap/bootstrap.min.js","file","d2ea6c1e0cabca20d18e924b25a1cd0187c38ba7c33f60ab06e1b0402b9bcdb5","d2ea6c1e0cabca20d18e924b25a1cd0187c38ba7c33f60ab06e1b0402b9bcdb5",80668,80668,TRUE
"notebooks/hypotheses/H07_files/libs/clipboard","directory","",,,,TRUE
"notebooks/hypotheses/H07_files/libs/clipboard/clipboard.min.js","file","e17a1d816e13c0826e0ed7febfabc3277f45571234bde0bf9120829a7169edc9","e17a1d816e13c0826e0ed7febfabc3277f45571234bde0bf9120829a7169edc9",9160,9160,TRUE
"notebooks/hypotheses/H07_files/libs/quarto-html","directory","",,,,TRUE
"notebooks/hypotheses/H07_files/libs/quarto-html/anchor.min.js","file","69098e105d990f834cff1b7886d873444228ff63c590e5ff834d568f1115ed8b","69098e105d990f834cff1b7886d873444228ff63c590e5ff834d568f1115ed8b",5888,5888,TRUE
"notebooks/hypotheses/H07_files/libs/quarto-html/popper.min.js","file","4d50586b184724d39ddfe0f6582861664eddd5e806e5a79e0dbaa832361414d0","4d50586b184724d39ddfe0f6582861664eddd5e806e5a79e0dbaa832361414d0",20084,20084,TRUE
"notebooks/hypotheses/H07_files/libs/quarto-html/quarto-syntax-highlighting-7f8f88aac4f3542376d5c11b86a4c14d.css","file","96d688dbd4c2de66404fd9b0e75d5b62573cbece9ee7011ca24d8bce1bbe044c","96d688dbd4c2de66404fd9b0e75d5b62573cbece9ee7011ca24d8bce1bbe044c",3678,3678,TRUE
"notebooks/hypotheses/H07_files/libs/quarto-html/quarto.js","file","4ecb60f215d96b2af0fe9d985c71e32863b1c993a64725a416ac18b5991c59c6","4ecb60f215d96b2af0fe9d985c71e32863b1c993a64725a416ac18b5991c59c6",26830,26830,TRUE
"notebooks/hypotheses/H07_files/libs/quarto-html/tabsets","directory","",,,,TRUE
"notebooks/hypotheses/H07_files/libs/quarto-html/tabsets/tabsets.js","file","a9c226bf70e82eaf5476f619cecfb70b4446b87ce4d1634d6404b0b2ba006d15","a9c226bf70e82eaf5476f619cecfb70b4446b87ce4d1634d6404b0b2ba006d15",2882,2882,TRUE
"notebooks/hypotheses/H07_files/libs/quarto-html/tippy.css","file","5969f497d9158d7682f8219c6f13fa67269cdf5bf50a3931d95327151dee5678","5969f497d9158d7682f8219c6f13fa67269cdf5bf50a3931d95327151dee5678",1409,1409,TRUE
"notebooks/hypotheses/H07_files/libs/quarto-html/tippy.umd.min.js","file","41181eeec6d7ba64cb9165f0e95563e34e026bde79e7c13aeec83270429b6fae","41181eeec6d7ba64cb9165f0e95563e34e026bde79e7c13aeec83270429b6fae",24033,24033,TRUE
"notebooks/hypotheses/H07.html","file","c45058b98da10a0e86d8fc6ed6183cabe7997fdb33414942874102faf953068d","c45058b98da10a0e86d8fc6ed6183cabe7997fdb33414942874102faf953068d",239136,239136,TRUE
"notebooks/hypotheses/H08_files","directory","",,,,TRUE
"notebooks/hypotheses/H08_files 2","directory","",,,,TRUE
"notebooks/hypotheses/H08_files/libs","directory","",,,,TRUE
"notebooks/hypotheses/H08_files/libs/bootstrap","directory","",,,,TRUE
"notebooks/hypotheses/H08_files/libs/bootstrap/bootstrap-81c0645bc19072abdb8a90de0bee1110.min.css","file","a8ba243ed1f123a9f7a6b30867e44cf72cf3f616b19ee090cf7bf39c0dae4352","a8ba243ed1f123a9f7a6b30867e44cf72cf3f616b19ee090cf7bf39c0dae4352",420753,420753,TRUE
"notebooks/hypotheses/H08_files/libs/bootstrap/bootstrap-icons.css","file","01253947f506e030589e4f33fc7ec7ccdfb9505e2e596dedf16445f12e243c0a","01253947f506e030589e4f33fc7ec7ccdfb9505e2e596dedf16445f12e243c0a",99464,99464,TRUE
"notebooks/hypotheses/H08_files/libs/bootstrap/bootstrap-icons.woff","file","f55513b7b591cb84a3b87ff0e34ea24d4831d6fedc22e54b911ca64b5b544a15","f55513b7b591cb84a3b87ff0e34ea24d4831d6fedc22e54b911ca64b5b544a15",180288,180288,TRUE
"notebooks/hypotheses/H08_files/libs/bootstrap/bootstrap.min.js","file","d2ea6c1e0cabca20d18e924b25a1cd0187c38ba7c33f60ab06e1b0402b9bcdb5","d2ea6c1e0cabca20d18e924b25a1cd0187c38ba7c33f60ab06e1b0402b9bcdb5",80668,80668,TRUE
"notebooks/hypotheses/H08_files/libs/clipboard","directory","",,,,TRUE
"notebooks/hypotheses/H08_files/libs/clipboard/clipboard.min.js","file","e17a1d816e13c0826e0ed7febfabc3277f45571234bde0bf9120829a7169edc9","e17a1d816e13c0826e0ed7febfabc3277f45571234bde0bf9120829a7169edc9",9160,9160,TRUE
"notebooks/hypotheses/H08_files/libs/quarto-html","directory","",,,,TRUE
"notebooks/hypotheses/H08_files/libs/quarto-html/anchor.min.js","file","69098e105d990f834cff1b7886d873444228ff63c590e5ff834d568f1115ed8b","69098e105d990f834cff1b7886d873444228ff63c590e5ff834d568f1115ed8b",5888,5888,TRUE
"notebooks/hypotheses/H08_files/libs/quarto-html/popper.min.js","file","4d50586b184724d39ddfe0f6582861664eddd5e806e5a79e0dbaa832361414d0","4d50586b184724d39ddfe0f6582861664eddd5e806e5a79e0dbaa832361414d0",20084,20084,TRUE
"notebooks/hypotheses/H08_files/libs/quarto-html/quarto-syntax-highlighting-7f8f88aac4f3542376d5c11b86a4c14d.css","file","96d688dbd4c2de66404fd9b0e75d5b62573cbece9ee7011ca24d8bce1bbe044c","96d688dbd4c2de66404fd9b0e75d5b62573cbece9ee7011ca24d8bce1bbe044c",3678,3678,TRUE
"notebooks/hypotheses/H08_files/libs/quarto-html/quarto.js","file","4ecb60f215d96b2af0fe9d985c71e32863b1c993a64725a416ac18b5991c59c6","4ecb60f215d96b2af0fe9d985c71e32863b1c993a64725a416ac18b5991c59c6",26830,26830,TRUE
"notebooks/hypotheses/H08_files/libs/quarto-html/tabsets","directory","",,,,TRUE
"notebooks/hypotheses/H08_files/libs/quarto-html/tabsets/tabsets.js","file","a9c226bf70e82eaf5476f619cecfb70b4446b87ce4d1634d6404b0b2ba006d15","a9c226bf70e82eaf5476f619cecfb70b4446b87ce4d1634d6404b0b2ba006d15",2882,2882,TRUE
"notebooks/hypotheses/H08_files/libs/quarto-html/tippy.css","file","5969f497d9158d7682f8219c6f13fa67269cdf5bf50a3931d95327151dee5678","5969f497d9158d7682f8219c6f13fa67269cdf5bf50a3931d95327151dee5678",1409,1409,TRUE
"notebooks/hypotheses/H08_files/libs/quarto-html/tippy.umd.min.js","file","41181eeec6d7ba64cb9165f0e95563e34e026bde79e7c13aeec83270429b6fae","41181eeec6d7ba64cb9165f0e95563e34e026bde79e7c13aeec83270429b6fae",24033,24033,TRUE
"notebooks/hypotheses/H08.html","file","a08a888a40ec58669c61a47b7500159388577eaad49ece5440b9bee9da6a93e1","a08a888a40ec58669c61a47b7500159388577eaad49ece5440b9bee9da6a93e1",299712,299712,TRUE
"notebooks/hypotheses/H09_files","directory","",,,,TRUE
"notebooks/hypotheses/H09_files/libs","directory","",,,,TRUE
"notebooks/hypotheses/H09_files/libs/bootstrap","directory","",,,,TRUE
"notebooks/hypotheses/H09_files/libs/bootstrap 2","directory","",,,,TRUE
"notebooks/hypotheses/H09_files/libs/bootstrap/bootstrap-81c0645bc19072abdb8a90de0bee1110.min.css","file","a8ba243ed1f123a9f7a6b30867e44cf72cf3f616b19ee090cf7bf39c0dae4352","a8ba243ed1f123a9f7a6b30867e44cf72cf3f616b19ee090cf7bf39c0dae4352",420753,420753,TRUE
"notebooks/hypotheses/H09_files/libs/bootstrap/bootstrap-icons.css","file","01253947f506e030589e4f33fc7ec7ccdfb9505e2e596dedf16445f12e243c0a","01253947f506e030589e4f33fc7ec7ccdfb9505e2e596dedf16445f12e243c0a",99464,99464,TRUE
"notebooks/hypotheses/H09_files/libs/bootstrap/bootstrap-icons.woff","file","f55513b7b591cb84a3b87ff0e34ea24d4831d6fedc22e54b911ca64b5b544a15","f55513b7b591cb84a3b87ff0e34ea24d4831d6fedc22e54b911ca64b5b544a15",180288,180288,TRUE
"notebooks/hypotheses/H09_files/libs/bootstrap/bootstrap.min.js","file","d2ea6c1e0cabca20d18e924b25a1cd0187c38ba7c33f60ab06e1b0402b9bcdb5","d2ea6c1e0cabca20d18e924b25a1cd0187c38ba7c33f60ab06e1b0402b9bcdb5",80668,80668,TRUE
"notebooks/hypotheses/H09_files/libs/clipboard","directory","",,,,TRUE
"notebooks/hypotheses/H09_files/libs/clipboard/clipboard.min.js","file","e17a1d816e13c0826e0ed7febfabc3277f45571234bde0bf9120829a7169edc9","e17a1d816e13c0826e0ed7febfabc3277f45571234bde0bf9120829a7169edc9",9160,9160,TRUE
"notebooks/hypotheses/H09_files/libs/quarto-html","directory","",,,,TRUE
"notebooks/hypotheses/H09_files/libs/quarto-html 2","directory","",,,,TRUE
"notebooks/hypotheses/H09_files/libs/quarto-html/anchor.min.js","file","69098e105d990f834cff1b7886d873444228ff63c590e5ff834d568f1115ed8b","69098e105d990f834cff1b7886d873444228ff63c590e5ff834d568f1115ed8b",5888,5888,TRUE
"notebooks/hypotheses/H09_files/libs/quarto-html/popper.min.js","file","4d50586b184724d39ddfe0f6582861664eddd5e806e5a79e0dbaa832361414d0","4d50586b184724d39ddfe0f6582861664eddd5e806e5a79e0dbaa832361414d0",20084,20084,TRUE
"notebooks/hypotheses/H09_files/libs/quarto-html/quarto-syntax-highlighting-7f8f88aac4f3542376d5c11b86a4c14d.css","file","96d688dbd4c2de66404fd9b0e75d5b62573cbece9ee7011ca24d8bce1bbe044c","96d688dbd4c2de66404fd9b0e75d5b62573cbece9ee7011ca24d8bce1bbe044c",3678,3678,TRUE
"notebooks/hypotheses/H09_files/libs/quarto-html/quarto.js","file","4ecb60f215d96b2af0fe9d985c71e32863b1c993a64725a416ac18b5991c59c6","4ecb60f215d96b2af0fe9d985c71e32863b1c993a64725a416ac18b5991c59c6",26830,26830,TRUE
"notebooks/hypotheses/H09_files/libs/quarto-html/tabsets","directory","",,,,TRUE
"notebooks/hypotheses/H09_files/libs/quarto-html/tabsets/tabsets.js","file","a9c226bf70e82eaf5476f619cecfb70b4446b87ce4d1634d6404b0b2ba006d15","a9c226bf70e82eaf5476f619cecfb70b4446b87ce4d1634d6404b0b2ba006d15",2882,2882,TRUE
"notebooks/hypotheses/H09_files/libs/quarto-html/tippy.css","file","5969f497d9158d7682f8219c6f13fa67269cdf5bf50a3931d95327151dee5678","5969f497d9158d7682f8219c6f13fa67269cdf5bf50a3931d95327151dee5678",1409,1409,TRUE
"notebooks/hypotheses/H09_files/libs/quarto-html/tippy.umd.min.js","file","41181eeec6d7ba64cb9165f0e95563e34e026bde79e7c13aeec83270429b6fae","41181eeec6d7ba64cb9165f0e95563e34e026bde79e7c13aeec83270429b6fae",24033,24033,TRUE
"notebooks/hypotheses/H09.html","file","ce6c4c644af675e5feb25dcbc834b55c3ddfc87ec3dc581c95366edc0de067b1","ce6c4c644af675e5feb25dcbc834b55c3ddfc87ec3dc581c95366edc0de067b1",229798,229798,TRUE
"notebooks/hypotheses/H10_files","directory","",,,,TRUE
"notebooks/hypotheses/H10_files 2","directory","",,,,TRUE
"notebooks/hypotheses/H10_files/libs","directory","",,,,TRUE
"notebooks/hypotheses/H10_files/libs/bootstrap","directory","",,,,TRUE
"notebooks/hypotheses/H10_files/libs/bootstrap/bootstrap-81c0645bc19072abdb8a90de0bee1110.min.css","file","a8ba243ed1f123a9f7a6b30867e44cf72cf3f616b19ee090cf7bf39c0dae4352","a8ba243ed1f123a9f7a6b30867e44cf72cf3f616b19ee090cf7bf39c0dae4352",420753,420753,TRUE
"notebooks/hypotheses/H10_files/libs/bootstrap/bootstrap-icons.css","file","01253947f506e030589e4f33fc7ec7ccdfb9505e2e596dedf16445f12e243c0a","01253947f506e030589e4f33fc7ec7ccdfb9505e2e596dedf16445f12e243c0a",99464,99464,TRUE
"notebooks/hypotheses/H10_files/libs/bootstrap/bootstrap-icons.woff","file","f55513b7b591cb84a3b87ff0e34ea24d4831d6fedc22e54b911ca64b5b544a15","f55513b7b591cb84a3b87ff0e34ea24d4831d6fedc22e54b911ca64b5b544a15",180288,180288,TRUE
"notebooks/hypotheses/H10_files/libs/bootstrap/bootstrap.min.js","file","d2ea6c1e0cabca20d18e924b25a1cd0187c38ba7c33f60ab06e1b0402b9bcdb5","d2ea6c1e0cabca20d18e924b25a1cd0187c38ba7c33f60ab06e1b0402b9bcdb5",80668,80668,TRUE
"notebooks/hypotheses/H10_files/libs/clipboard","directory","",,,,TRUE
"notebooks/hypotheses/H10_files/libs/clipboard/clipboard.min.js","file","e17a1d816e13c0826e0ed7febfabc3277f45571234bde0bf9120829a7169edc9","e17a1d816e13c0826e0ed7febfabc3277f45571234bde0bf9120829a7169edc9",9160,9160,TRUE
"notebooks/hypotheses/H10_files/libs/quarto-html","directory","",,,,TRUE
"notebooks/hypotheses/H10_files/libs/quarto-html/anchor.min.js","file","69098e105d990f834cff1b7886d873444228ff63c590e5ff834d568f1115ed8b","69098e105d990f834cff1b7886d873444228ff63c590e5ff834d568f1115ed8b",5888,5888,TRUE
"notebooks/hypotheses/H10_files/libs/quarto-html/popper.min.js","file","4d50586b184724d39ddfe0f6582861664eddd5e806e5a79e0dbaa832361414d0","4d50586b184724d39ddfe0f6582861664eddd5e806e5a79e0dbaa832361414d0",20084,20084,TRUE
"notebooks/hypotheses/H10_files/libs/quarto-html/quarto-syntax-highlighting-7f8f88aac4f3542376d5c11b86a4c14d.css","file","96d688dbd4c2de66404fd9b0e75d5b62573cbece9ee7011ca24d8bce1bbe044c","96d688dbd4c2de66404fd9b0e75d5b62573cbece9ee7011ca24d8bce1bbe044c",3678,3678,TRUE
"notebooks/hypotheses/H10_files/libs/quarto-html/quarto.js","file","4ecb60f215d96b2af0fe9d985c71e32863b1c993a64725a416ac18b5991c59c6","4ecb60f215d96b2af0fe9d985c71e32863b1c993a64725a416ac18b5991c59c6",26830,26830,TRUE
"notebooks/hypotheses/H10_files/libs/quarto-html/tabsets","directory","",,,,TRUE
"notebooks/hypotheses/H10_files/libs/quarto-html/tabsets/tabsets.js","file","a9c226bf70e82eaf5476f619cecfb70b4446b87ce4d1634d6404b0b2ba006d15","a9c226bf70e82eaf5476f619cecfb70b4446b87ce4d1634d6404b0b2ba006d15",2882,2882,TRUE
"notebooks/hypotheses/H10_files/libs/quarto-html/tippy.css","file","5969f497d9158d7682f8219c6f13fa67269cdf5bf50a3931d95327151dee5678","5969f497d9158d7682f8219c6f13fa67269cdf5bf50a3931d95327151dee5678",1409,1409,TRUE
"notebooks/hypotheses/H10_files/libs/quarto-html/tippy.umd.min.js","file","41181eeec6d7ba64cb9165f0e95563e34e026bde79e7c13aeec83270429b6fae","41181eeec6d7ba64cb9165f0e95563e34e026bde79e7c13aeec83270429b6fae",24033,24033,TRUE
"notebooks/hypotheses/H10.html","file","6bd3da932b7f743c2c28b2b5abe7a3772fc2ee6587c75f6fff1dca8910332c84","6bd3da932b7f743c2c28b2b5abe7a3772fc2ee6587c75f6fff1dca8910332c84",315514,315514,TRUE
"notebooks/hypotheses/H11_files","directory","",,,,TRUE
"notebooks/hypotheses/H11_files/libs","directory","",,,,TRUE
"notebooks/hypotheses/H11_files/libs/bootstrap","directory","",,,,TRUE
"notebooks/hypotheses/H11_files/libs/bootstrap 2","directory","",,,,TRUE
"notebooks/hypotheses/H11_files/libs/bootstrap/bootstrap-81c0645bc19072abdb8a90de0bee1110.min.css","file","a8ba243ed1f123a9f7a6b30867e44cf72cf3f616b19ee090cf7bf39c0dae4352","a8ba243ed1f123a9f7a6b30867e44cf72cf3f616b19ee090cf7bf39c0dae4352",420753,420753,TRUE
"notebooks/hypotheses/H11_files/libs/bootstrap/bootstrap-icons.css","file","01253947f506e030589e4f33fc7ec7ccdfb9505e2e596dedf16445f12e243c0a","01253947f506e030589e4f33fc7ec7ccdfb9505e2e596dedf16445f12e243c0a",99464,99464,TRUE
"notebooks/hypotheses/H11_files/libs/bootstrap/bootstrap-icons.woff","file","f55513b7b591cb84a3b87ff0e34ea24d4831d6fedc22e54b911ca64b5b544a15","f55513b7b591cb84a3b87ff0e34ea24d4831d6fedc22e54b911ca64b5b544a15",180288,180288,TRUE
"notebooks/hypotheses/H11_files/libs/bootstrap/bootstrap.min.js","file","d2ea6c1e0cabca20d18e924b25a1cd0187c38ba7c33f60ab06e1b0402b9bcdb5","d2ea6c1e0cabca20d18e924b25a1cd0187c38ba7c33f60ab06e1b0402b9bcdb5",80668,80668,TRUE
"notebooks/hypotheses/H11_files/libs/clipboard","directory","",,,,TRUE
"notebooks/hypotheses/H11_files/libs/clipboard/clipboard.min.js","file","e17a1d816e13c0826e0ed7febfabc3277f45571234bde0bf9120829a7169edc9","e17a1d816e13c0826e0ed7febfabc3277f45571234bde0bf9120829a7169edc9",9160,9160,TRUE
"notebooks/hypotheses/H11_files/libs/quarto-html","directory","",,,,TRUE
"notebooks/hypotheses/H11_files/libs/quarto-html 2","directory","",,,,TRUE
"notebooks/hypotheses/H11_files/libs/quarto-html/anchor.min.js","file","69098e105d990f834cff1b7886d873444228ff63c590e5ff834d568f1115ed8b","69098e105d990f834cff1b7886d873444228ff63c590e5ff834d568f1115ed8b",5888,5888,TRUE
"notebooks/hypotheses/H11_files/libs/quarto-html/popper.min.js","file","4d50586b184724d39ddfe0f6582861664eddd5e806e5a79e0dbaa832361414d0","4d50586b184724d39ddfe0f6582861664eddd5e806e5a79e0dbaa832361414d0",20084,20084,TRUE
