variable_id,placement,analysis_unit,value_type,comparison_status,comparison_unit,axis_geometry,variable_order,metric_id,manuscript_name,abbreviation,manuscript_category,analytical_role,variant_label,domain,native_unit,display_unit,canonical_transform,baseline_transform,linear_summary_interpretation,technical_estimand,mapping_scope,semantic_comparability,comparability_class,comparability_note,non_applicable_reason,canonical_n_observations,canonical_n_estimable,canonical_n_observed,canonical_n_missing,canonical_n_nonfinite,canonical_n_participants,canonical_n_participants_observed,canonical_n_participant_days,canonical_n_participant_days_observed,canonical_mean,canonical_median,canonical_sd,canonical_iqr,canonical_q025,canonical_q25,canonical_q75,canonical_q975,canonical_zero_rate,canonical_nonfinite_rate,canonical_circular_mean,canonical_circular_median,canonical_circular_resultant_length,canonical_circular_sd_hours,baseline_n_observations,baseline_n_estimable,baseline_n_observed,baseline_n_missing,baseline_n_nonfinite,baseline_n_participants,baseline_n_participants_observed,baseline_n_participant_days,baseline_n_participant_days_observed,baseline_mean,baseline_median,baseline_sd,baseline_iqr,baseline_q025,baseline_q25,baseline_q75,baseline_q975,baseline_zero_rate,baseline_nonfinite_rate,baseline_circular_mean,baseline_circular_median,baseline_circular_resultant_length,baseline_circular_sd_hours,delta_n_observations,delta_n_estimable,delta_n_observed,delta_n_missing,delta_n_nonfinite,delta_n_participants,delta_n_participants_observed,delta_n_participant_days,delta_n_participant_days_observed,distance_scope,distance_interpretation,baseline_bowley_skew,canonical_bowley_skew,baseline_tail_asymmetry,canonical_tail_asymmetry,ecdf_max_distance,wasserstein_1,wasserstein_1_iqr_scaled,circular_kuiper_distance,total_variation_distance,maximum_absolute_proportion_difference,key_baseline_n_keys,key_canonical_n_keys,key_common_n_keys,key_baseline_only_n_keys,key_canonical_only_n_keys,key_baseline_n_participants,key_canonical_n_participants,key_baseline_n_participant_days,key_canonical_n_participant_days,n_common_keys,n_paired_observed,mean_difference,sd_difference,median_difference,iqr_difference,q025_difference,q975_difference,mean_absolute_difference,root_mean_square_difference,pearson_correlation,spearman_correlation,n_equal,agreement_rate
day_site,chest,participant_day,categorical,applicable_field_key_mapping,category,categorical,201,,Study site represented among participant-days,,participant day predictor,predictor_or_context,Main analysis variable,participant_day_predictor,category,category,identity,identity,Not applicable to categorical level distributions.,Study site represented among participant-days,Direct field and key mapping for descriptive before/after reconciliation; not a claim of value or estimand equivalence.,same_declared_field_and_scale,exact_field_key_and_scale_mapping,The manuscript-prepared and main-analysis fields share the declared record key and scale; paired equality is descriptive and still subject to upstream sample availability.,,902,902,902,0,,154,154,902,902,,,,,,,,,,,,,,,897,897,897,0,,154,154,897,897,,,,,,,,,,,,,,,5,5,5,0,,0,0,5,5,all_estimable_rows; numeric finite only; categorical missing retained as level,Descriptive empirical distance only; no hypothesis test or sample-size-driven p-value.,,,,,,,,,0.004398747240740859,0.0030379659223773725,897,902,894,3,8,154,154,897,902,894,894,,,,,,,,,,,894,1
day_site,glasses,participant_day,categorical,applicable_field_key_mapping,category,categorical,201,,Study site represented among participant-days,,participant day predictor,predictor_or_context,Main analysis variable,participant_day_predictor,category,category,identity,identity,Not applicable to categorical level distributions.,Study site represented among participant-days,Direct field and key mapping for descriptive before/after reconciliation; not a claim of value or estimand equivalence.,same_declared_field_and_scale,exact_field_key_and_scale_mapping,The manuscript-prepared and main-analysis fields share the declared record key and scale; paired equality is descriptive and still subject to upstream sample availability.,,816,816,816,0,,141,141,816,816,,,,,,,,,,,,,,,811,811,811,0,,141,141,811,811,,,,,,,,,,,,,,,5,5,5,0,,0,0,5,5,all_estimable_rows; numeric finite only; categorical missing retained as level,Descriptive empirical distance only; no hypothesis test or sample-size-driven p-value.,,,,,,,,,0.004761429849374995,0.0022243175938686174,811,816,809,2,7,141,141,811,816,809,809,,,,,,,,,,,809,1
day_latitude_deg,chest,participant_day,numeric,applicable_field_key_mapping,degrees,linear,202,,Site latitude attached to participant-day,,participant day predictor,predictor_or_context,Main analysis variable,participant_day_predictor,degrees,degrees,identity,identity,Ordinary linear distribution summary on the declared comparison scale.,Site latitude attached to participant-day,Direct field and key mapping for descriptive before/after reconciliation; not a claim of value or estimand equivalence.,same_declared_field_and_scale,exact_field_key_and_scale_mapping,The manuscript-prepared and main-analysis fields share the declared record key and scale; paired equality is descriptive and still subject to upstream sample availability.,,902,902,902,0,0,154,154,902,902,34.21585696227498,40.4165,19.24990941527118,41.561004,6.6750074282377385,9.9372,51.498204,57.715675,0,0,,,,,897,897,897,0,0,154,154,897,897,34.35306139191048,40.4165,19.212651559222188,41.561004,6.6750074282377385,9.9372,51.498204,57.715675,0,0,,,,,5,5,5,0,0,0,0,5,5,all_estimable_rows; numeric finite only; categorical missing retained as level,Descriptive empirical distance only; no hypothesis test or sample-size-driven p-value.,-0.46672587601589205,-0.46672587601589205,-0.32214150703739636,-0.32214150703739636,0.0036336939836409954,0.13961802747883528,0.003359351652785753,,,,897,902,894,3,8,154,154,897,902,894,894,0,0,0,0,0,0,0,0,1,0.9999999999999999,,
day_latitude_deg,glasses,participant_day,numeric,applicable_field_key_mapping,degrees,linear,202,,Site latitude attached to participant-day,,participant day predictor,predictor_or_context,Main analysis variable,participant_day_predictor,degrees,degrees,identity,identity,Ordinary linear distribution summary on the declared comparison scale.,Site latitude attached to participant-day,Direct field and key mapping for descriptive before/after reconciliation; not a claim of value or estimand equivalence.,same_declared_field_and_scale,exact_field_key_and_scale_mapping,The manuscript-prepared and main-analysis fields share the declared record key and scale; paired equality is descriptive and still subject to upstream sample availability.,,816,816,816,0,0,141,141,816,816,41.884788945695156,48.5216,14.903616181480057,13.178204000000001,6.6750074282377385,38.32,51.498204,57.715675,0,0,,,,,811,811,811,0,0,141,141,811,811,41.99436148983848,48.5216,14.809539906184625,13.178204000000001,6.6750074282377385,38.32,51.498204,57.715675,0,0,,,,,5,5,5,0,0,0,0,5,5,all_estimable_rows; numeric finite only; categorical missing retained as level,Descriptive empirical distance only; no hypothesis test or sample-size-driven p-value.,-0.5482534645843994,-0.5482534645843994,-0.6397353154884468,-0.6397353154884468,0.002845373661178402,0.11106396029266585,0.008427852558107754,,,,811,816,809,2,7,141,141,811,816,809,809,0,0,0,0,0,0,0,0,0.9999999999999999,1,,
day_photoperiod_hours,chest,participant_day,numeric,applicable_field_key_mapping,h,linear,203,,Civil photoperiod duration attached to participant-day,,participant day predictor,predictor_or_context,Main analysis variable,participant_day_predictor,h,h,identity,identity,Ordinary linear distribution summary on the declared comparison scale.,Civil photoperiod duration attached to participant-day,Direct field and key mapping for descriptive before/after reconciliation; not a claim of value or estimand equivalence.,same_declared_field_and_scale,exact_field_key_and_scale_mapping,"Field, key, scale, and frozen-domain values agree exactly, but manuscript-prepared and main-analysis photoperiod have different calculation records; the main-analysis civil -6 degree context is used.",,902,902,902,0,0,154,154,902,902,13.888324994918056,13.287083964943886,2.4330069196350896,2.483894797066844,10.469824230074883,12.406664492239557,14.8905592893064,19.5140903182543,0,0,,,,,897,897,897,0,0,154,154,897,897,13.887170328469164,13.27381718940205,2.4361397795975406,2.4972643360826687,10.469824230074883,12.400715667472946,14.897980003555615,19.523349524286058,0,0,,,,,5,5,5,0,0,0,0,5,5,all_estimable_rows; numeric finite only; categorical missing retained as level,Descriptive empirical distance only; no hypothesis test or sample-size-driven p-value.,0.300753621221617,0.2910976151292811,0.30079194148745764,0.2974201974905263,0.0038833559512244653,0.004615461698996992,0.0018482071089987338,,,,897,902,894,3,8,154,154,897,902,894,894,0,0,0,0,0,0,0,0,1,1,,
day_photoperiod_hours,glasses,participant_day,numeric,applicable_field_key_mapping,h,linear,203,,Civil photoperiod duration attached to participant-day,,participant day predictor,predictor_or_context,Main analysis variable,participant_day_predictor,h,h,identity,identity,Ordinary linear distribution summary on the declared comparison scale.,Civil photoperiod duration attached to participant-day,Direct field and key mapping for descriptive before/after reconciliation; not a claim of value or estimand equivalence.,same_declared_field_and_scale,exact_field_key_and_scale_mapping,"Field, key, scale, and frozen-domain values agree exactly, but manuscript-prepared and main-analysis photoperiod have different calculation records; the main-analysis civil -6 degree context is used.",,816,816,816,0,0,141,141,816,816,13.871783966858645,13.263140832682451,2.7102022730823165,4.594878461956979,10.453057371642855,11.646809936960539,16.241688398917518,19.669579591701428,0,0,,,,,811,811,811,0,0,141,141,811,811,13.873450269319044,13.241332811580763,2.713449467590129,4.593915298713579,10.453057371642855,11.647773100203938,16.241688398917518,19.678413728243775,0,0,,,,,5,5,5,0,0,0,0,5,5,all_estimable_rows; numeric finite only; categorical missing retained as level,Descriptive empirical distance only; no hypothesis test or sample-size-driven p-value.,0.3062302599166054,0.29646413540456923,0.29544570676473025,0.2897464546151004,0.0019477889799569548,0.005279386998893155,0.0011489720658780257,,,,811,816,809,2,7,141,141,811,816,809,809,0,0,0,0,0,0,0,0,1,1,,
day_local_day_real_hours,chest,participant_day,numeric,not_applicable_no_field_key_mapping,h,linear,204,,True UTC duration of the local participant-day,,participant day predictor,predictor_or_context,Main analysis variable,participant_day_predictor,h,h,identity,identity,Ordinary linear distribution summary on the declared comparison scale.,True UTC duration of the local participant-day,Main-analysis availability only; no direct manuscript-prepared field and record-key mapping is asserted.,not_applicable,changed_estimand_or_no_direct_mapping_no_numerical_comparison,This main-analysis participant-day variable has no exact manuscript-prepared field.,This main-analysis participant-day variable has no exact manuscript-prepared field.,902,902,902,0,0,154,154,902,902,24,24,0.06662966046527696,0,24,24,24,24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all_estimable_rows; numeric finite only; categorical missing retained as level,Descriptive empirical distance only; no hypothesis test or sample-size-driven p-value.,,,,,,,,,,,,902,,,,,154,,902,,,,,,,,,,,,,,
day_local_day_real_hours,glasses,participant_day,numeric,not_applicable_no_field_key_mapping,h,linear,204,,True UTC duration of the local participant-day,,participant day predictor,predictor_or_context,Main analysis variable,participant_day_predictor,h,h,identity,identity,Ordinary linear distribution summary on the declared comparison scale.,True UTC duration of the local participant-day,Main-analysis availability only; no direct manuscript-prepared field and record-key mapping is asserted.,not_applicable,changed_estimand_or_no_direct_mapping_no_numerical_comparison,This main-analysis participant-day variable has no exact manuscript-prepared field.,This main-analysis participant-day variable has no exact manuscript-prepared field.,816,816,816,0,0,141,141,816,816,24.002450980392158,24,0.08576682642126314,0,24,24,24,24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all_estimable_rows; numeric finite only; categorical missing retained as level,Descriptive empirical distance only; no hypothesis test or sample-size-driven p-value.,,,,,,,,,,,,816,,,,,141,,816,,,,,,,,,,,,,,
day_local_day_crosses_dst,chest,participant_day,categorical,not_applicable_no_field_key_mapping,category,categorical,205,,Participant-day crosses a daylight-saving transition,,participant day predictor,predictor_or_context,Main analysis variable,participant_day_predictor,category,category,identity,identity,Not applicable to categorical level distributions.,Participant-day crosses a daylight-saving transition,Main-analysis availability only; no direct manuscript-prepared field and record-key mapping is asserted.,not_applicable,changed_estimand_or_no_direct_mapping_no_numerical_comparison,This main-analysis participant-day variable has no exact manuscript-prepared field.,This main-analysis participant-day variable has no exact manuscript-prepared field.,902,902,902,0,,154,154,902,902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all_estimable_rows; numeric finite only; categorical missing retained as level,Descriptive empirical distance only; no hypothesis test or sample-size-driven p-value.,,,,,,,,,,,,902,,,,,154,,902,,,,,,,,,,,,,,
day_local_day_crosses_dst,glasses,participant_day,categorical,not_applicable_no_field_key_mapping,category,categorical,205,,Participant-day crosses a daylight-saving transition,,participant day predictor,predictor_or_context,Main analysis variable,participant_day_predictor,category,category,identity,identity,Not applicable to categorical level distributions.,Participant-day crosses a daylight-saving transition,Main-analysis availability only; no direct manuscript-prepared field and record-key mapping is asserted.,not_applicable,changed_estimand_or_no_direct_mapping_no_numerical_comparison,This main-analysis participant-day variable has no exact manuscript-prepared field.,This main-analysis participant-day variable has no exact manuscript-prepared field.,816,816,816,0,,141,141,816,816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all_estimable_rows; numeric finite only; categorical missing retained as level,Descriptive empirical distance only; no hypothesis test or sample-size-driven p-value.,,,,,,,,,,,,816,,,,,141,,816,,,,,,,,,,,,,,
day_weekpart,chest,participant_day,categorical,applicable_field_key_mapping,category,categorical,206,,Weekday versus weekend from local date,,participant day predictor,predictor_or_context,Main analysis variable,participant_day_predictor,category,category,date_to_weekpart,date_to_weekpart,Not applicable to categorical level distributions.,Weekday versus weekend from local date,Direct field and key mapping for descriptive before/after reconciliation; not a claim of value or estimand equivalence.,same_declared_field_and_scale,exact_field_key_and_scale_mapping,The manuscript-prepared and main-analysis fields share the declared record key and scale; paired equality is descriptive and still subject to upstream sample availability.,,902,902,902,0,,154,154,902,902,,,,,,,,,,,,,,,897,897,897,0,,154,154,897,897,,,,,,,,,,,,,,,5,5,5,0,,0,0,5,5,all_estimable_rows; numeric finite only; categorical missing retained as level,Descriptive empirical distance only; no hypothesis test or sample-size-driven p-value.,,,,,,,,,6.773007833452971e-4,6.773007833453248e-4,897,902,894,3,8,154,154,897,902,894,894,,,,,,,,,,,894,1
day_weekpart,glasses,participant_day,categorical,applicable_field_key_mapping,category,categorical,206,,Weekday versus weekend from local date,,participant day predictor,predictor_or_context,Main analysis variable,participant_day_predictor,category,category,date_to_weekpart,date_to_weekpart,Not applicable to categorical level distributions.,Weekday versus weekend from local date,Direct field and key mapping for descriptive before/after reconciliation; not a claim of value or estimand equivalence.,same_declared_field_and_scale,exact_field_key_and_scale_mapping,The manuscript-prepared and main-analysis fields share the declared record key and scale; paired equality is descriptive and still subject to upstream sample availability.,,816,816,816,0,,141,141,816,816,,,,,,,,,,,,,,,811,811,811,0,,141,141,811,811,,,,,,,,,,,,,,,5,5,5,0,,0,0,5,5,all_estimable_rows; numeric finite only; categorical missing retained as level,Descriptive empirical distance only; no hypothesis test or sample-size-driven p-value.,,,,,,,,,7.691424288581439e-4,7.691424288581716e-4,811,816,809,2,7,141,141,811,816,809,809,,,,,,,,,,,809,1
day_intensity,all,participant_day,categorical,not_applicable_no_field_key_mapping,category,categorical,301,,Self-reported daily exercise intensity,,participant day predictor,predictor_or_context,Main analysis variable,participant_day_predictor,category,category,identity,identity,Not applicable to categorical level distributions.,Self-reported daily exercise intensity,Main-analysis availability only; no direct manuscript-prepared field and record-key mapping is asserted.,not_applicable,changed_estimand_or_no_direct_mapping_no_numerical_comparison,No frozen one-object baseline input provides this normalized participant-day predictor.,No frozen one-object baseline input provides this normalized participant-day predictor.,1174,1174,1174,0,,180,180,1174,1174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all_estimable_rows; numeric finite only; categorical missing retained as level,Descriptive empirical distance only; no hypothesis test or sample-size-driven p-value.,,,,,,,,,,,,1174,,,,,180,,1174,,,,,,,,,,,,,,
day_location,all,participant_day,categorical,not_applicable_no_field_key_mapping,category,categorical,302,,Self-reported daily exercise location,,participant day predictor,predictor_or_context,Main analysis variable,participant_day_predictor,category,category,identity,identity,Not applicable to categorical level distributions.,Self-reported daily exercise location,Main-analysis availability only; no direct manuscript-prepared field and record-key mapping is asserted.,not_applicable,changed_estimand_or_no_direct_mapping_no_numerical_comparison,No frozen one-object baseline input provides this normalized participant-day predictor.,No frozen one-object baseline input provides this normalized participant-day predictor.,1174,805,805,369,,180,177,1174,805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all_estimable_rows; numeric finite only; categorical missing retained as level,Descriptive empirical distance only; no hypothesis test or sample-size-driven p-value.,,,,,,,,,,,,1174,,,,,180,,1174,,,,,,,,,,,,,,
day_commute,all,participant_day,numeric,not_applicable_no_field_key_mapping,min,linear,303,,Daily active-commute duration,,participant day predictor,predictor_or_context,Main analysis variable,participant_day_predictor,min,min,difftime_to_minutes,identity,Ordinary linear distribution summary on the declared comparison scale.,Daily active-commute duration,Main-analysis availability only; no direct manuscript-prepared field and record-key mapping is asserted.,not_applicable,changed_estimand_or_no_direct_mapping_no_numerical_comparison,No frozen one-object baseline input provides this normalized participant-day predictor.,No frozen one-object baseline input provides this normalized participant-day predictor.,1174,994,994,180,0,180,154,1174,994,60.065392354124704,32.5,75.21276132251272,40,0,20,60,300,0.09456740442655935,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all_estimable_rows; numeric finite only; categorical missing retained as level,Descriptive empirical distance only; no hypothesis test or sample-size-driven p-value.,,0.375,,0.6457765667574914,,,,,,,,1174,,,,,180,,1174,,,,,,,,,,,,,,
day_sedentary,all,participant_day,numeric,not_applicable_no_field_key_mapping,min,linear,304,,Daily sedentary duration,,participant day predictor,predictor_or_context,Main analysis variable,participant_day_predictor,min,min,difftime_to_minutes,identity,Ordinary linear distribution summary on the declared comparison scale.,Daily sedentary duration,Main-analysis availability only; no direct manuscript-prepared field and record-key mapping is asserted.,not_applicable,changed_estimand_or_no_direct_mapping_no_numerical_comparison,No frozen one-object baseline input provides this normalized participant-day predictor.,No frozen one-object baseline input provides this normalized participant-day predictor.,1174,1169,1169,5,0,180,180,1174,1169,431.0936698032514,420,269.0081620718308,360,4,240,600,900,0.020530367835757058,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all_estimable_rows; numeric finite only; categorical missing retained as level,Descriptive empirical distance only; no hypothesis test or sample-size-driven p-value.,,0,,0.012048192771084338,,,,,,,,1174,,,,,180,,1174,,,,,,,,,,,,,,
day_light_glasses,all,participant_day,categorical,not_applicable_no_field_key_mapping,category,categorical,305,,Light-glasses use during exercise,,participant day predictor,predictor_or_context,Main analysis variable,participant_day_predictor,category,category,identity,identity,Not applicable to categorical level distributions.,Light-glasses use during exercise,Main-analysis availability only; no direct manuscript-prepared field and record-key mapping is asserted.,not_applicable,changed_estimand_or_no_direct_mapping_no_numerical_comparison,No frozen one-object baseline input provides this normalized participant-day predictor.,No frozen one-object baseline input provides this normalized participant-day predictor.,1174,650,650,524,,180,149,1174,650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all_estimable_rows; numeric finite only; categorical missing retained as level,Descriptive empirical distance only; no hypothesis test or sample-size-driven p-value.,,,,,,,,,,,,1174,,,,,180,,1174,,,,,,,,,,,,,,
day_sleepdelay,all,participant_day,numeric,not_applicable_no_field_key_mapping,min,linear,306,,Sleep-onset latency,,participant day predictor,predictor_or_context,Main analysis variable,participant_day_predictor,min,min,identity,identity,Ordinary linear distribution summary on the declared comparison scale.,Sleep-onset latency,Main-analysis availability only; no direct manuscript-prepared field and record-key mapping is asserted.,not_applicable,changed_estimand_or_no_direct_mapping_no_numerical_comparison,No frozen one-object baseline input provides this normalized participant-day predictor.,No frozen one-object baseline input provides this normalized participant-day predictor.,1276,1275,1275,1,0,184,184,1276,1275,20.149019607843126,10,32.75854396531155,15,1,5,20,91.49999999999864,0.01568627450980392,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all_estimable_rows; numeric finite only; categorical missing retained as level,Descriptive empirical distance only; no hypothesis test or sample-size-driven p-value.,,0.3333333333333333,,0.7241379310344828,,,,,,,,1276,,,,,184,,1276,,,,,,,,,,,,,,
day_awakenings,all,participant_day,numeric,not_applicable_no_field_key_mapping,count,linear,307,,Number of nocturnal awakenings,,participant day predictor,predictor_or_context,Main analysis variable,participant_day_predictor,count,count,identity,identity,Ordinary linear distribution summary on the declared comparison scale.,Number of nocturnal awakenings,Main-analysis availability only; no direct manuscript-prepared field and record-key mapping is asserted.,not_applicable,changed_estimand_or_no_direct_mapping_no_numerical_comparison,No frozen one-object baseline input provides this normalized participant-day predictor.,No frozen one-object baseline input provides this normalized participant-day predictor.,1276,1275,1275,1,0,184,184,1276,1275,1.1749019607843136,1,1.25981137319532,2,0,0,2,4,0.36470588235294116,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all_estimable_rows; numeric finite only; categorical missing retained as level,Descriptive empirical distance only; no hypothesis test or sample-size-driven p-value.,,0,,0.5,,,,,,,,1276,,,,,184,,1276,,,,,,,,,,,,,,
day_awake_duration,all,participant_day,numeric,not_applicable_no_field_key_mapping,min,linear,308,,Total awake duration after sleep onset,,participant day predictor,predictor_or_context,Main analysis variable,participant_day_predictor,min,min,identity,identity,Ordinary linear distribution summary on the declared comparison scale.,Total awake duration after sleep onset,Main-analysis availability only; no direct manuscript-prepared field and record-key mapping is asserted.,not_applicable,changed_estimand_or_no_direct_mapping_no_numerical_comparison,No frozen one-object baseline input provides this normalized participant-day predictor.,No frozen one-object baseline input provides this normalized participant-day predictor.,1276,1274,1274,2,0,184,184,1276,1274,8.7425431711146,2,17.286437980904445,10,0,0,10,60,0.37127158555729983,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all_estimable_rows; numeric finite only; categorical missing retained as level,Descriptive empirical distance only; no hypothesis test or sample-size-driven p-value.,,0.6,,0.9,,,,,,,,1276,,,,,184,,1276,,,,,,,,,,,,,,
day_sleepquality,all,participant_day,categorical,not_applicable_no_field_key_mapping,category,categorical,309,,Self-reported sleep quality,,participant day predictor,predictor_or_context,Main analysis variable,participant_day_predictor,category,category,identity,identity,Not applicable to categorical level distributions.,Self-reported sleep quality,Main-analysis availability only; no direct manuscript-prepared field and record-key mapping is asserted.,not_applicable,changed_estimand_or_no_direct_mapping_no_numerical_comparison,No frozen one-object baseline input provides this normalized participant-day predictor.,No frozen one-object baseline input provides this normalized participant-day predictor.,1276,1270,1270,6,,184,184,1276,1270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all_estimable_rows; numeric finite only; categorical missing retained as level,Descriptive empirical distance only; no hypothesis test or sample-size-driven p-value.,,,,,,,,,,,,1276,,,,,184,,1276,,,,,,,,,,,,,,
day_daytype2,all,participant_day,categorical,not_applicable_no_field_key_mapping,category,categorical,310,,Free-day versus work-day classification,,participant day predictor,predictor_or_context,Main analysis variable,participant_day_predictor,category,category,identity,identity,Not applicable to categorical level distributions.,Free-day versus work-day classification,Main-analysis availability only; no direct manuscript-prepared field and record-key mapping is asserted.,not_applicable,changed_estimand_or_no_direct_mapping_no_numerical_comparison,No frozen one-object baseline input provides this normalized participant-day predictor.,No frozen one-object baseline input provides this normalized participant-day predictor.,1276,1275,1275,1,,184,184,1276,1275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all_estimable_rows; numeric finite only; categorical missing retained as level,Descriptive empirical distance only; no hypothesis test or sample-size-driven p-value.,,,,,,,,,,,,1276,,,,,184,,1276,,,,,,,,,,,,,,
day_sleep_duration,all,participant_day,numeric,not_applicable_no_field_key_mapping,h,linear,311,,Diary-derived sleep duration,,participant day predictor,predictor_or_context,Main analysis variable,participant_day_predictor,h,h,difftime_to_hours,identity,Ordinary linear distribution summary on the declared comparison scale.,Diary-derived sleep duration,Main-analysis availability only; no direct manuscript-prepared field and record-key mapping is asserted.,not_applicable,changed_estimand_or_no_direct_mapping_no_numerical_comparison,No frozen one-object baseline input provides this normalized participant-day predictor.,No frozen one-object baseline input provides this normalized participant-day predictor.,1276,1275,1275,1,0,184,184,1276,1275,7.594944164332399,7.583333333333333,1.5914702982963127,1.9000000000000012,4.666666666666667,6.583333333333333,8.483333333333334,11.009999999999991,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all_estimable_rows; numeric finite only; categorical missing retained as level,Descriptive empirical distance only; no hypothesis test or sample-size-driven p-value.,,-0.0526315789473682,,0.05280312907431512,,,,,,,,1276,,,,,184,,1276,,,,,,,,,,,,,,
hour_site,chest,one_hour,categorical,not_applicable_no_field_key_mapping,category,categorical,401,,Study site represented among main-analysis one-hour rows,,participant hour predictor,predictor_or_context,Main analysis variable,participant_hour_predictor,category,category,identity,identity,Not applicable to categorical level distributions.,Study site represented among main-analysis one-hour rows,Main-analysis availability only; no direct manuscript-prepared field and record-key mapping is asserted.,not_applicable,changed_estimand_or_no_direct_mapping_no_numerical_comparison,The manuscript-prepared data have no directly matching main-analysis one-hour or diary-interval field and record key.,The manuscript-prepared data have no directly matching main-analysis one-hour or diary-interval field and record key.,21648,21648,21648,0,,154,154,902,902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all_estimable_rows; numeric finite only; categorical missing retained as level,Descriptive empirical distance only; no hypothesis test or sample-size-driven p-value.,,,,,,,,,,,,21648,,,,,154,,902,,,,,,,,,,,,,,
hour_site,glasses,one_hour,categorical,not_applicable_no_field_key_mapping,category,categorical,401,,Study site represented among main-analysis one-hour rows,,participant hour predictor,predictor_or_context,Main analysis variable,participant_hour_predictor,category,category,identity,identity,Not applicable to categorical level distributions.,Study site represented among main-analysis one-hour rows,Main-analysis availability only; no direct manuscript-prepared field and record-key mapping is asserted.,not_applicable,changed_estimand_or_no_direct_mapping_no_numerical_comparison,The manuscript-prepared data have no directly matching main-analysis one-hour or diary-interval field and record key.,The manuscript-prepared data have no directly matching main-analysis one-hour or diary-interval field and record key.,19584,19584,19584,0,,141,141,816,816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all_estimable_rows; numeric finite only; categorical missing retained as level,Descriptive empirical distance only; no hypothesis test or sample-size-driven p-value.,,,,,,,,,,,,19584,,,,,141,,816,,,,,,,,,,,,,,
hour_clock_hour,chest,one_hour,numeric,not_applicable_no_field_key_mapping,clock_hour,linear,402,,Local clock hour,,participant hour predictor,predictor_or_context,Main analysis variable,participant_hour_predictor,clock_hour,clock_hour,identity,identity,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,Local clock hour,Main-analysis availability only; no direct manuscript-prepared field and record-key mapping is asserted.,not_applicable,changed_estimand_or_no_direct_mapping_no_numerical_comparison,The manuscript-prepared data have no directly matching main-analysis one-hour or diary-interval field and record key.,The manuscript-prepared data have no directly matching main-analysis one-hour or diary-interval field and record key.,21648,21648,21648,0,0,154,154,902,902,11.5,11.5,6.922346438480843,11.5,0,5.75,17.25,23,0.041666666666666664,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all_estimable_rows; numeric finite only; categorical missing retained as level,Descriptive empirical distance only; no hypothesis test or sample-size-driven p-value.,,0,,0,,,,,,,,21648,,,,,154,,902,,,,,,,,,,,,,,
hour_clock_hour,glasses,one_hour,numeric,not_applicable_no_field_key_mapping,clock_hour,linear,402,,Local clock hour,,participant hour predictor,predictor_or_context,Main analysis variable,participant_hour_predictor,clock_hour,clock_hour,identity,identity,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,Local clock hour,Main-analysis availability only; no direct manuscript-prepared field and record-key mapping is asserted.,not_applicable,changed_estimand_or_no_direct_mapping_no_numerical_comparison,The manuscript-prepared data have no directly matching main-analysis one-hour or diary-interval field and record key.,The manuscript-prepared data have no directly matching main-analysis one-hour or diary-interval field and record key.,19584,19584,19584,0,0,141,141,816,816,11.5,11.5,6.922363289861766,11.5,0,5.75,17.25,23,0.041666666666666664,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all_estimable_rows; numeric finite only; categorical missing retained as level,Descriptive empirical distance only; no hypothesis test or sample-size-driven p-value.,,0,,0,,,,,,,,19584,,,,,141,,816,,,,,,,,,,,,,,
