run_order,run_id,data_scenario_id,reader_scenario,placement,placement_label,sample_scenario,analytical_role,inferential_run,metric_order,metric_id,manuscript_name,response_family,response_transform,effect_scale,site,estimate_model_per_point,std_error_model_per_point,conf_low_model_per_point,conf_high_model_per_point,estimate_practical_per_point,conf_low_practical_per_point,conf_high_practical_per_point,estimate_practical_per_sd,conf_low_practical_per_sd,conf_high_practical_per_sd,effect_type,interval_method,slope_status,display_order,display_name,color_hex
11,gap_timing_unaware__glasses__main_gap_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,main_gap_common_sample,data_preparation_common_sample,FALSE,7,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,tweedie_log,identity,ratio,KNUST,-3.546675145476297e-4,0.011553227360158347,-0.022998577045660745,0.022289242016565486,0.9996453953725404,0.9772638743741583,1.022539503089143,0.9980371275440933,0.8803740143060859,1.131426066387906,ratio,wald_normal,PASS,9,Kumasi (GH),#AA4499
11,gap_timing_unaware__glasses__main_gap_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,main_gap_common_sample,data_preparation_common_sample,FALSE,8,longest_bout_above_250,Longest continuous period above 250 lx melEDI,gaussian,log10_offset_0.1,ratio,RISE,-0.02084154023577658,0.011369642548706971,-0.043125630148336425,0.0014425496767832627,0.9531438714179135,0.9054706338010604,1.0033271159858834,0.7665512462505601,0.576887187045271,1.0185714405235615,ratio,wald_normal,PASS,1,Borås (SE),#88CCEE
11,gap_timing_unaware__glasses__main_gap_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,main_gap_common_sample,data_preparation_common_sample,FALSE,8,longest_bout_above_250,Longest continuous period above 250 lx melEDI,gaussian,log10_offset_0.1,ratio,THUAS,-0.010756442715540437,0.017680289260234277,-0.045409172901849926,0.02389628747076905,0.9755365763446419,0.9007221174855672,1.0565651640073939,0.8717882763699506,0.5603255561201737,1.3563807513592834,ratio,wald_normal,PASS,2,Delft (NL),#117733
11,gap_timing_unaware__glasses__main_gap_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,main_gap_common_sample,data_preparation_common_sample,FALSE,8,longest_bout_above_250,Longest continuous period above 250 lx melEDI,gaussian,log10_offset_0.1,ratio,BAUA,0.0031505684425887004,0.010339534749495958,-0.017114547283323737,0.02341568416850114,1.0072808292124302,0.9613586819101729,1.0553965840126298,1.0410069914063975,0.8038742919447541,1.3480908234237645,ratio,wald_normal,PASS,3,Dortmund (DE),#DDCC77
11,gap_timing_unaware__glasses__main_gap_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,main_gap_common_sample,data_preparation_common_sample,FALSE,8,longest_bout_above_250,Longest continuous period above 250 lx melEDI,gaussian,log10_offset_0.1,ratio,MPI,-0.009071475870624703,0.008895460793122659,-0.02650625865103321,0.008363306909783805,0.9793287949224756,0.9407922721094262,1.0194438421713081,0.8907287531297651,0.7131149779866653,1.1125803497945064,ratio,wald_normal,PASS,4,Tübingen (DE),#DDCC77
11,gap_timing_unaware__glasses__main_gap_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,main_gap_common_sample,data_preparation_common_sample,FALSE,8,longest_bout_above_250,Longest continuous period above 250 lx melEDI,gaussian,log10_offset_0.1,ratio,TUM,0.007174927276078074,0.023474561701414678,-0.038834368211557974,0.05318422276371412,1.0166581049846872,0.9144619336428473,1.130275262868116,1.095842025938124,0.6093457680580386,1.9707525821329612,ratio,wald_normal,PASS,5,Munich (DE),#DDCC77
11,gap_timing_unaware__glasses__main_gap_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,main_gap_common_sample,data_preparation_common_sample,FALSE,8,longest_bout_above_250,Longest continuous period above 250 lx melEDI,gaussian,log10_offset_0.1,ratio,FUSPCEU,0.0037813607925775592,0.01027050927943381,-0.01634846749799712,0.02391118908315224,1.0087449203414036,0.9630559804605681,1.0566014177368461,1.0494170964334464,0.8117683222622744,1.3566386025235828,ratio,wald_normal,PASS,6,Madrid (ES),#CC6677
11,gap_timing_unaware__glasses__main_gap_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,main_gap_common_sample,data_preparation_common_sample,FALSE,8,longest_bout_above_250,Longest continuous period above 250 lx melEDI,gaussian,log10_offset_0.1,ratio,IZTECH,-0.015257116857762688,0.00983642183986489,-0.03453614940064108,0.004021915685115701,0.9654791138297475,0.9235573110146463,1.0093038170174713,0.8231481531400934,0.6436877517742783,1.0526421858273152,ratio,wald_normal,PASS,7,Izmir (TR),#332288
11,gap_timing_unaware__glasses__main_gap_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,main_gap_common_sample,data_preparation_common_sample,FALSE,8,longest_bout_above_250,Longest continuous period above 250 lx melEDI,gaussian,log10_offset_0.1,ratio,UCR,0.015013890931947424,0.02424684822577216,-0.0325090583291749,0.06253684019306975,1.035175276285735,0.9278781366388552,1.1548799463202857,1.2110848156987373,0.6605489496371757,2.220465919477555,ratio,wald_normal,PASS,8,San José (CR),#44AA99
11,gap_timing_unaware__glasses__main_gap_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,main_gap_common_sample,data_preparation_common_sample,FALSE,8,longest_bout_above_250,Longest continuous period above 250 lx melEDI,gaussian,log10_offset_0.1,ratio,KNUST,-0.009579905861943369,0.015231468101092082,-0.03943303477175453,0.020273223047867793,0.9781829622979191,0.9132022339543392,1.0477875241134977,0.8849706157447415,0.604710183198617,1.295121220861587,ratio,wald_normal,PASS,9,Kumasi (GH),#AA4499
11,gap_timing_unaware__glasses__main_gap_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,main_gap_common_sample,data_preparation_common_sample,FALSE,9,dose_time_sensitive_corrected_medi,melEDI dose,gaussian,log10_offset_0.1,ratio,RISE,-0.0429664614549483,0.018296372532741106,-0.07882669266684875,-0.007106230243047851,0.9058025491196755,0.8340139355547656,0.9837704419722197,0.5780596589449454,0.3658581262595236,0.9133402959116268,ratio,wald_normal,PASS,1,Borås (SE),#88CCEE
11,gap_timing_unaware__glasses__main_gap_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,main_gap_common_sample,data_preparation_common_sample,FALSE,9,dose_time_sensitive_corrected_medi,melEDI dose,gaussian,log10_offset_0.1,ratio,THUAS,-0.03770170221537298,0.028170854247924513,-0.0929155619550322,0.01751215752428624,0.9168500178651389,0.8073919928104535,1.0411472528148433,0.6182136473566229,0.30567689904108075,1.250300938595349,ratio,wald_normal,PASS,2,Delft (NL),#117733
11,gap_timing_unaware__glasses__main_gap_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,main_gap_common_sample,data_preparation_common_sample,FALSE,9,dose_time_sensitive_corrected_medi,melEDI dose,gaussian,log10_offset_0.1,ratio,BAUA,1.6631908154467884e-4,0.016887244892738268,-0.032932072706330286,0.03326471086941964,1.0003830371778577,0.9269747986622024,1.079604561545241,1.0021238106264232,0.6569942583913111,1.5285554158165604,ratio,wald_normal,PASS,3,Dortmund (DE),#DDCC77
11,gap_timing_unaware__glasses__main_gap_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,main_gap_common_sample,data_preparation_common_sample,FALSE,9,dose_time_sensitive_corrected_medi,melEDI dose,gaussian,log10_offset_0.1,ratio,MPI,-0.018492776475542084,0.014430228737835383,-0.04677550509037431,0.00978995213929014,0.9583126555771355,0.897892812085175,1.0227981931457815,0.7898651823776653,0.550644326171304,1.133012684740554,ratio,wald_normal,PASS,4,Tübingen (DE),#DDCC77
11,gap_timing_unaware__glasses__main_gap_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,main_gap_common_sample,data_preparation_common_sample,FALSE,9,dose_time_sensitive_corrected_medi,melEDI dose,gaussian,log10_offset_0.1,ratio,TUM,-0.004836501816273677,0.037668612092054056,-0.07866562486430959,0.06899262123176222,0.9889253238003306,0.8343233056037125,1.1721754498346797,0.9401703525978818,0.3666105813768983,2.41106050072052,ratio,wald_normal,PASS,5,Munich (DE),#DDCC77
11,gap_timing_unaware__glasses__main_gap_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,main_gap_common_sample,data_preparation_common_sample,FALSE,9,dose_time_sensitive_corrected_medi,melEDI dose,gaussian,log10_offset_0.1,ratio,FUSPCEU,0.0031335620778397046,0.016448906341155874,-0.029105701935898308,0.03537282609157772,1.0072413862756502,0.9351780356135104,1.0848578255593033,1.04078118775021,0.689856971402113,1.5702174880875899,ratio,wald_normal,PASS,6,Madrid (ES),#CC6677
11,gap_timing_unaware__glasses__main_gap_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,main_gap_common_sample,data_preparation_common_sample,FALSE,9,dose_time_sensitive_corrected_medi,melEDI dose,gaussian,log10_offset_0.1,ratio,IZTECH,-0.021658129758199876,0.01571211922272259,-0.05245331755553561,0.009137058039135858,0.9513533904008813,0.8862304797206365,1.0212617305969378,0.7586080002594467,0.5121733699474742,1.1236158141464005,ratio,wald_normal,PASS,7,Izmir (TR),#332288
11,gap_timing_unaware__glasses__main_gap_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,main_gap_common_sample,data_preparation_common_sample,FALSE,9,dose_time_sensitive_corrected_medi,melEDI dose,gaussian,log10_offset_0.1,ratio,UCR,0.02266731177977343,0.040664214612833136,-0.05703308432098687,0.10236770788053373,1.0535795000465478,0.8769340142355647,1.2658076262282536,1.3352829046449628,0.48310976636714287,3.690632149386315,ratio,wald_normal,PASS,8,San José (CR),#44AA99
11,gap_timing_unaware__glasses__main_gap_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,main_gap_common_sample,data_preparation_common_sample,FALSE,9,dose_time_sensitive_corrected_medi,melEDI dose,gaussian,log10_offset_0.1,ratio,KNUST,0.00210369787132203,0.024260856314893175,-0.045446706739969714,0.049654102482613774,1.0048556942181384,0.9006442760699087,1.1211251689831871,1.0271979651289649,0.560057347714094,1.8839778888209975,ratio,wald_normal,PASS,9,Kumasi (GH),#AA4499
12,gap_timing_unaware__chest__main_gap_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,main_gap_common_sample,data_preparation_common_sample,FALSE,1,daily_geometric_mean_medi,Mean melEDI,gaussian,log10_offset_0.1,ratio,RISE,-0.02305506886225454,0.012235380451547512,-0.04703597388443308,9.25836159923997e-4,0.94829821076089,0.8973544609228807,1.0021340904768614,0.7452098708442293,0.5488178309962894,1.0118799358168584,ratio,wald_normal,PASS,1,Borås (SE),#88CCEE
12,gap_timing_unaware__chest__main_gap_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,main_gap_common_sample,data_preparation_common_sample,FALSE,1,daily_geometric_mean_medi,Mean melEDI,gaussian,log10_offset_0.1,ratio,THUAS,-0.0056681055925873695,0.0146472883821228,-0.034376263292720005,0.023040052107545263,0.9870335034008925,0.9238973824977971,1.0544841400047613,0.9302498310597893,0.6450018924636782,1.3416468359207139,ratio,wald_normal,PASS,2,Delft (NL),#117733
12,gap_timing_unaware__chest__main_gap_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,main_gap_common_sample,data_preparation_common_sample,FALSE,1,daily_geometric_mean_medi,Mean melEDI,gaussian,log10_offset_0.1,ratio,BAUA,0.008330610637403453,0.01044654015545228,-0.012144231830334468,0.028805453105141376,1.0193670952628293,0.9724242221650699,1.068576091812107,1.1121164202780904,0.8564911784654425,1.4440346419774086,ratio,wald_normal,PASS,3,Dortmund (DE),#DDCC77
12,gap_timing_unaware__chest__main_gap_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,main_gap_common_sample,data_preparation_common_sample,FALSE,1,daily_geometric_mean_medi,Mean melEDI,gaussian,log10_offset_0.1,ratio,TUM,0.0325265316642721,0.02559113877285372,-0.017631178653887733,0.08268424198243193,1.0777710942439664,0.9602157414029217,1.2097182763226697,1.514229815136542,0.7985940768871072,2.8711607053060826,ratio,wald_normal,PASS,5,Munich (DE),#DDCC77
12,gap_timing_unaware__chest__main_gap_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,main_gap_common_sample,data_preparation_common_sample,FALSE,1,daily_geometric_mean_medi,Mean melEDI,gaussian,log10_offset_0.1,ratio,FUSPCEU,-0.03474154669616201,0.011281406556835136,-0.056852697242512885,-0.01263039614981113,0.92312062270519335,0.8772983302195541,0.9713362657949699,0.6420034725339819,0.48422268633605736,0.8511960929885894,ratio,wald_normal,PASS,6,Madrid (ES),#CC6677
12,gap_timing_unaware__chest__main_gap_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,main_gap_common_sample,data_preparation_common_sample,FALSE,1,daily_geometric_mean_medi,Mean melEDI,gaussian,log10_offset_0.1,ratio,IZTECH,-0.006458378643262914,0.010714820497911495,-0.027459040919980963,0.014542283633455137,0.9852390603552273,0.9387305658358696,1.0340517730828536,0.9209193817672394,0.7045004853091232,1.2038210411486452,ratio,wald_normal,PASS,7,Izmir (TR),#332288
12,gap_timing_unaware__chest__main_gap_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,main_gap_common_sample,data_preparation_common_sample,FALSE,1,daily_geometric_mean_medi,Mean melEDI,gaussian,log10_offset_0.1,ratio,UCR,-3.240551297891565e-4,0.007785477564916299,-0.015583310759469698,0.014935200499891384,0.9992541138003518,0.9647542251416792,1.034987728403356,0.9958748994174005,0.819730219966875,1.2098697731671944,ratio,wald_normal,PASS,8,San José (CR),#44AA99
12,gap_timing_unaware__chest__main_gap_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,main_gap_common_sample,data_preparation_common_sample,FALSE,1,daily_geometric_mean_medi,Mean melEDI,gaussian,log10_offset_0.1,ratio,KNUST,0.02130155624510977,0.016538746033563537,-0.011113790330129426,0.053716902820348966,1.050271440862775,0.9747342122762088,1.1316624425401762,1.3122217177361197,0.8678234387743721,1.9841891329072767,ratio,wald_normal,PASS,9,Kumasi (GH),#AA4499
12,gap_timing_unaware__chest__main_gap_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,main_gap_common_sample,data_preparation_common_sample,FALSE,2,m10_mean_medi,Brightest 10 h mean,gaussian,log10_offset_0.1,ratio,RISE,-0.04332917740853108,0.017258478413879688,-0.07715517352769721,-0.009503181289364948,0.9050463528341409,0.8372300861581505,0.9783557881168317,0.5753912772502519,0.3737426451870265,0.8858371561265136,ratio,wald_normal,PASS,1,Borås (SE),#88CCEE
12,gap_timing_unaware__chest__main_gap_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,main_gap_common_sample,data_preparation_common_sample,FALSE,2,m10_mean_medi,Brightest 10 h mean,gaussian,log10_offset_0.1,ratio,THUAS,-0.01399123268866715,0.02060625213584198,-0.05437874473126898,0.026396279353934682,0.96829740354878,0.8823101092396768,1.0626647614037628,0.8365478826783166,0.4997472750324302,1.4003325180075499,ratio,wald_normal,PASS,2,Delft (NL),#117733
12,gap_timing_unaware__chest__main_gap_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,main_gap_common_sample,data_preparation_common_sample,FALSE,2,m10_mean_medi,Brightest 10 h mean,gaussian,log10_offset_0.1,ratio,BAUA,0.007062633926878232,0.014758998959199954,-0.021864472481017812,0.03598974033477428,1.0163952667718412,0.9509014891445782,1.0863999584704955,1.094273455883428,0.7566138949614689,1.582622793772563,ratio,wald_normal,PASS,3,Dortmund (DE),#DDCC77
12,gap_timing_unaware__chest__main_gap_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,main_gap_common_sample,data_preparation_common_sample,FALSE,2,m10_mean_medi,Brightest 10 h mean,gaussian,log10_offset_0.1,ratio,TUM,0.04173497522601737,0.036093948215393974,-0.029007863336008556,0.11247781378804331,1.1008673089490846,0.9353887378454838,1.2956205082223191,1.7029625621419395,0.690718467390087,4.198644780723956,ratio,wald_normal,PASS,5,Munich (DE),#DDCC77
12,gap_timing_unaware__chest__main_gap_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,main_gap_common_sample,data_preparation_common_sample,FALSE,2,m10_mean_medi,Brightest 10 h mean,gaussian,log10_offset_0.1,ratio,FUSPCEU,-0.03955894913910507,0.015943427554060346,-0.07080749293518687,-0.008310405343023276,0.9129375089366492,0.8495569695206004,0.9810465043842411,0.6037397027663983,0.40526378123322065,0.8994182198746647,ratio,wald_normal,PASS,6,Madrid (ES),#CC6677
12,gap_timing_unaware__chest__main_gap_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,main_gap_common_sample,data_preparation_common_sample,FALSE,2,m10_mean_medi,Brightest 10 h mean,gaussian,log10_offset_0.1,ratio,IZTECH,-0.01815524326488549,0.015103772315850802,-0.047758093034646176,0.011447606504875196,0.9590577446602356,0.8958636328308515,1.026709561461174,0.7932733244905936,0.5437857069555774,1.1572252806559435,ratio,wald_normal,PASS,7,Izmir (TR),#332288
12,gap_timing_unaware__chest__main_gap_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,main_gap_common_sample,data_preparation_common_sample,FALSE,2,m10_mean_medi,Brightest 10 h mean,gaussian,log10_offset_0.1,ratio,UCR,0.0032942433779631587,0.010996784971106456,-0.018259059111136827,0.024847545867063146,1.0076141167748718,0.9588285142735584,1.0588819514751509,1.0429166055602668,0.7922235115824601,1.3729396189980867,ratio,wald_normal,PASS,8,San José (CR),#44AA99
12,gap_timing_unaware__chest__main_gap_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,main_gap_common_sample,data_preparation_common_sample,FALSE,2,m10_mean_medi,Brightest 10 h mean,gaussian,log10_offset_0.1,ratio,KNUST,0.024481078788713497,0.023424800941235505,-0.021430687401128034,0.07039284497855502,1.0579888208535637,0.9518517497759331,1.175960799898312,1.3665366020154597,0.7608121031025983,2.4545117999997568,ratio,wald_normal,PASS,9,Kumasi (GH),#AA4499
12,gap_timing_unaware__chest__main_gap_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,main_gap_common_sample,data_preparation_common_sample,FALSE,3,l10_mean_medi,Darkest 10 h mean,gaussian,log10_offset_0.1,ratio,RISE,7.726856086656079e-4,0.009409605726874546,-0.017669802724730337,0.01921517394206155,1.0017807580338622,0.9601303482118388,1.045237960695601,1.0099050756845624,0.7982007169843732,1.2777591402657298,ratio,wald_normal,PASS,1,Borås (SE),#88CCEE
12,gap_timing_unaware__chest__main_gap_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,main_gap_common_sample,data_preparation_common_sample,FALSE,3,l10_mean_medi,Darkest 10 h mean,gaussian,log10_offset_0.1,ratio,THUAS,0.0030708737274036642,0.011286722570369867,-0.019050696014016613,0.02519244346882394,1.0070960062473497,0.9570823427467606,1.0597232030094255,1.0399492600499802,0.7842638285852556,1.3789931704862946,ratio,wald_normal,PASS,2,Delft (NL),#117733
12,gap_timing_unaware__chest__main_gap_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,main_gap_common_sample,data_preparation_common_sample,FALSE,3,l10_mean_medi,Darkest 10 h mean,gaussian,log10_offset_0.1,ratio,BAUA,0.0030625729664644948,0.008023661442032134,-0.012663514484061198,0.018788660416990188,1.007076757595457,0.9712621966692463,1.0442119534426353,1.0398391517635892,0.8508365760855469,1.2708262572761162,ratio,wald_normal,PASS,3,Dortmund (DE),#DDCC77
12,gap_timing_unaware__chest__main_gap_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,main_gap_common_sample,data_preparation_common_sample,FALSE,3,l10_mean_medi,Darkest 10 h mean,gaussian,log10_offset_0.1,ratio,TUM,0.004196980443688042,0.01968282527481376,-0.03438064820894161,0.04277460909631769,1.0097107509158185,0.9238880542831025,1.1035057719261092,1.054995486641607,0.6449658160728977,1.7256968495030465,ratio,wald_normal,PASS,5,Munich (DE),#DDCC77
12,gap_timing_unaware__chest__main_gap_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,main_gap_common_sample,data_preparation_common_sample,FALSE,3,l10_mean_medi,Darkest 10 h mean,gaussian,log10_offset_0.1,ratio,FUSPCEU,-0.012591321025918418,0.00866267404042661,-0.02956985015496464,0.004387208103127807,0.9714236645394667,0.9341791066126471,1.0101531166213205,0.8516204693296756,0.6857846348161655,1.0575585788324242,ratio,wald_normal,PASS,6,Madrid (ES),#CC6677
12,gap_timing_unaware__chest__main_gap_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,main_gap_common_sample,data_preparation_common_sample,FALSE,3,l10_mean_medi,Darkest 10 h mean,gaussian,log10_offset_0.1,ratio,IZTECH,0.009816380614566435,0.008244242499469978,-0.006342037764209191,0.02597479899334206,1.0228604362098148,0.985503026252708,1.0616339514872775,1.13339471083326,0.9222870765441118,1.3928239950604675,ratio,wald_normal,PASS,7,Izmir (TR),#332288
12,gap_timing_unaware__chest__main_gap_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,main_gap_common_sample,data_preparation_common_sample,FALSE,3,l10_mean_medi,Darkest 10 h mean,gaussian,log10_offset_0.1,ratio,UCR,-0.00517185155799915,0.005980791331243771,-0.016893987166286303,0.006550284050288001,0.9881619987781632,0.961847040026239,1.0151969026204177,0.9361571701266034,0.8061391403592344,1.0871451382312367,ratio,wald_normal,PASS,8,San José (CR),#44AA99
12,gap_timing_unaware__chest__main_gap_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,main_gap_common_sample,data_preparation_common_sample,FALSE,3,l10_mean_medi,Darkest 10 h mean,gaussian,log10_offset_0.1,ratio,KNUST,0.017206230103080564,0.012677541786886706,-0.00764129521171893,0.04205375541788006,1.0404141020409157,0.9825591510246822,1.1016756625763828,1.2454312769844043,0.9071277325365665,1.7099014946370619,ratio,wald_normal,PASS,9,Kumasi (GH),#AA4499
12,gap_timing_unaware__chest__main_gap_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,main_gap_common_sample,data_preparation_common_sample,FALSE,4,duration_above_1000,"Time above 1,000 lx melEDI",tweedie_log,identity,ratio,RISE,-0.0822769722588784,0.030985553385397793,-0.1430075409353012,-0.021546403582455596,0.921016827254704,0.8667475327837776,0.9786840619688673,0.633939793265583,0.45282979691850356,0.8874850202446751,ratio,wald_normal,PASS,1,Borås (SE),#88CCEE
12,gap_timing_unaware__chest__main_gap_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,main_gap_common_sample,data_preparation_common_sample,FALSE,4,duration_above_1000,"Time above 1,000 lx melEDI",tweedie_log,identity,ratio,THUAS,-0.0032308712909381986,0.03623469760750034,-0.0742495735923385,0.0677878310104621,0.9967743423573242,0.9284399508302229,1.0701382342427455,0.9822607157567124,0.6627676616255571,1.4557682421505818,ratio,wald_normal,PASS,2,Delft (NL),#117733
12,gap_timing_unaware__chest__main_gap_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,main_gap_common_sample,data_preparation_common_sample,FALSE,4,duration_above_1000,"Time above 1,000 lx melEDI",tweedie_log,identity,ratio,BAUA,-0.017709704962281116,0.025948401917187985,-0.06856763817633964,0.033148228251777406,0.9824461902201888,0.9337303021527719,1.033703751985809,0.9065501401865782,0.6839614175950258,1.2015782404248316,ratio,wald_normal,PASS,3,Dortmund (DE),#DDCC77
12,gap_timing_unaware__chest__main_gap_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,main_gap_common_sample,data_preparation_common_sample,FALSE,4,duration_above_1000,"Time above 1,000 lx melEDI",tweedie_log,identity,ratio,TUM,0.09640558882322185,0.06423368503739842,-0.029490120444368342,0.22230129809081206,1.101205610118332,0.9709404700541987,1.2489476267153605,1.705863736456133,0.8492764224617074,3.426412190887456,ratio,wald_normal,PASS,5,Munich (DE),#DDCC77
12,gap_timing_unaware__chest__main_gap_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,main_gap_common_sample,data_preparation_common_sample,FALSE,4,duration_above_1000,"Time above 1,000 lx melEDI",tweedie_log,identity,ratio,FUSPCEU,-0.009719466199617107,0.03025268892917028,-0.06901364693628445,0.04957471453705023,0.9903276151533129,0.9333139431153769,1.0508241011181458,0.9475796414874211,0.6822735599218347,1.3160515513224624,ratio,wald_normal,PASS,6,Madrid (ES),#CC6677
12,gap_timing_unaware__chest__main_gap_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,main_gap_common_sample,data_preparation_common_sample,FALSE,4,duration_above_1000,"Time above 1,000 lx melEDI",tweedie_log,identity,ratio,IZTECH,-0.04941201702658293,0.029094240232733302,-0.10643568004029642,0.007611645987130558,0.951788895669776,0.8990328720596992,1.0076406882040418,0.76053382828354,0.5545287211844004,1.043068973466705,ratio,wald_normal,PASS,7,Izmir (TR),#332288
12,gap_timing_unaware__chest__main_gap_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,main_gap_common_sample,data_preparation_common_sample,FALSE,4,duration_above_1000,"Time above 1,000 lx melEDI",tweedie_log,identity,ratio,UCR,-0.014379499008250436,0.02001123936721612,-0.05360080745400411,0.024841809437503245,0.98572339222243055,0.9478103898354711,1.0251529381769733,0.9234301400994002,0.7430886580581874,1.147539010852761,ratio,wald_normal,PASS,8,San José (CR),#44AA99
12,gap_timing_unaware__chest__main_gap_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,main_gap_common_sample,data_preparation_common_sample,FALSE,4,duration_above_1000,"Time above 1,000 lx melEDI",tweedie_log,identity,ratio,KNUST,-0.03517725297803825,0.041257698157477485,-0.11604085545171863,0.045686349495642146,0.9654342749900228,0.8904388432731467,1.0467460470382866,0.8229363945881282,0.5257929286701989,1.2880057387810424,ratio,wald_normal,PASS,9,Kumasi (GH),#AA4499
12,gap_timing_unaware__chest__main_gap_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,main_gap_common_sample,data_preparation_common_sample,FALSE,5,duration_above_250_wake,Time above 250 lx melEDI during wake,tweedie_log,identity,ratio,RISE,-0.03592495924773666,0.023716733112752256,-0.0824089019796796,0.01055898348420628,0.9647126835324774,0.9208953257768354,1.0106149262766129,0.8195346994327819,0.6334766352214716,1.0602397724417525,ratio,wald_normal,PASS,1,Borås (SE),#88CCEE
12,gap_timing_unaware__chest__main_gap_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,main_gap_common_sample,data_preparation_common_sample,FALSE,5,duration_above_250_wake,Time above 250 lx melEDI during wake,tweedie_log,identity,ratio,THUAS,-0.006638684164797518,0.03012907376372716,-0.06569058362925338,0.05241321529965835,0.9933833032162573,0.936420563322692,1.0538111034291613,0.9638908176037618,0.6949500218212605,1.3369098195377955,ratio,wald_normal,PASS,2,Delft (NL),#117733
12,gap_timing_unaware__chest__main_gap_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,main_gap_common_sample,data_preparation_common_sample,FALSE,5,duration_above_250_wake,Time above 250 lx melEDI during wake,tweedie_log,identity,ratio,BAUA,-0.02558698735473819,0.02080749548583697,-0.06636892911545839,0.015194954405982015,0.9747375854336913,0.9357855620598424,1.0153109846723023,0.86784007605897,0.6923433521711297,1.0878220975939696,ratio,wald_normal,PASS,3,Dortmund (DE),#DDCC77
