site,Id,position,local_date,expected_real_minutes,expected_wall_minutes,represented_wall_minutes,source_observed_real_minutes,valid_medi_real_minutes,valid_light_real_minutes,valid_paired_real_minutes,unknown_diary_state_real_minutes,missing_medi_real_minutes,missing_medi_runs,maximum_missing_medi_run_minutes,dst_fold_real_minutes,repeated_wall_real_minutes,structural_nonexistent_wall_minutes
UCR,UCR_S006,chest,2025-06-26,1440,1440,1440,1440,1346,1346,1346,0,94,1,94,0,0,0
UCR,UCR_S006,chest,2025-06-27,1440,1440,1440,1440,1300,1300,1300,0,140,2,115,0,0,0
UCR,UCR_S006,chest,2025-06-28,1440,1440,1440,1440,1362,1362,1362,0,78,2,63,0,0,0
UCR,UCR_S006,chest,2025-06-29,1440,1440,1440,1440,1343,1343,1343,0,97,2,86,0,0,0
UCR,UCR_S007,chest,2025-07-01,1440,1440,1440,1440,1408,1408,1408,0,32,1,32,0,0,0
UCR,UCR_S007,chest,2025-07-02,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
UCR,UCR_S007,chest,2025-07-03,1440,1440,1440,1440,1373,1373,1373,0,67,1,67,0,0,0
UCR,UCR_S007,chest,2025-07-04,1440,1440,1440,1440,1415,1415,1415,0,25,1,25,0,0,0
UCR,UCR_S007,chest,2025-07-05,1440,1440,1440,1440,1423,1423,1423,0,17,1,17,0,0,0
UCR,UCR_S007,chest,2025-07-06,1440,1440,1440,1440,1421,1421,1421,0,19,1,19,0,0,0
UCR,UCR_S008,chest,2025-07-01,1440,1440,1440,1440,1226,1226,1226,0,214,2,175,0,0,0
UCR,UCR_S008,chest,2025-07-02,1440,1440,1440,1440,1274,1274,1274,0,166,2,135,0,0,0
UCR,UCR_S008,chest,2025-07-03,1440,1440,1440,1440,1249,1249,1249,0,191,2,145,0,0,0
UCR,UCR_S008,chest,2025-07-04,1440,1440,1440,1440,1360,1360,1360,0,80,1,80,0,0,0
UCR,UCR_S008,chest,2025-07-05,1440,1440,1440,1440,1401,1401,1401,0,39,1,39,0,0,0
UCR,UCR_S008,chest,2025-07-06,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
UCR,UCR_S009,chest,2025-07-01,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
UCR,UCR_S009,chest,2025-07-02,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
UCR,UCR_S009,chest,2025-07-03,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
UCR,UCR_S009,chest,2025-07-04,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
UCR,UCR_S009,chest,2025-07-05,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
UCR,UCR_S009,chest,2025-07-06,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
UCR,UCR_S010,chest,2025-07-08,1440,1440,1440,1440,1410,1410,1410,0,30,1,30,0,0,0
UCR,UCR_S010,chest,2025-07-09,1440,1440,1440,1440,1417,1417,1417,0,23,1,23,0,0,0
UCR,UCR_S010,chest,2025-07-10,1440,1440,1440,1440,1320,1320,1320,0,120,1,120,0,0,0
UCR,UCR_S010,chest,2025-07-11,1440,1440,1440,1440,1422,1422,1422,0,18,1,18,0,0,0
UCR,UCR_S010,chest,2025-07-12,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
UCR,UCR_S010,chest,2025-07-13,1440,1440,1440,1440,1432,1432,1432,0,8,1,8,0,0,0
UCR,UCR_S011,chest,2025-07-08,1440,1440,1440,1440,1254,1254,1254,0,186,3,90,0,0,0
UCR,UCR_S011,chest,2025-07-09,1440,1440,1440,1440,1231,1231,1231,0,209,3,111,0,0,0
UCR,UCR_S011,chest,2025-07-10,1440,1440,1440,1440,1241,1241,1241,0,199,3,116,0,0,0
UCR,UCR_S011,chest,2025-07-11,1440,1440,1440,1440,1235,1235,1235,0,205,2,123,0,0,0
UCR,UCR_S011,chest,2025-07-12,1440,1440,1440,1440,1223,1223,1223,0,217,2,185,0,0,0
UCR,UCR_S011,chest,2025-07-13,1440,1440,1440,1440,1347,1347,1347,0,93,2,60,0,0,0
UCR,UCR_S012,chest,2025-07-08,1440,1440,1440,1440,1250,1250,1250,0,190,3,101,0,0,0
UCR,UCR_S012,chest,2025-07-09,1440,1440,1440,1440,1383,1383,1383,0,57,1,57,0,0,0
UCR,UCR_S012,chest,2025-07-10,1440,1440,1440,1440,1260,1260,1260,0,180,1,180,0,0,0
UCR,UCR_S012,chest,2025-07-11,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
UCR,UCR_S012,chest,2025-07-12,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
UCR,UCR_S012,chest,2025-07-13,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
UCR,UCR_S013,chest,2025-07-08,1440,1440,1440,1440,1413,1413,1413,0,27,1,27,0,0,0
UCR,UCR_S013,chest,2025-07-09,1440,1440,1440,1440,1395,1395,1395,0,45,1,45,0,0,0
UCR,UCR_S013,chest,2025-07-10,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
UCR,UCR_S013,chest,2025-07-11,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
UCR,UCR_S013,chest,2025-07-12,1440,1440,1440,1440,1440,1440,1440,1050,0,0,0,0,0,0
UCR,UCR_S013,chest,2025-07-13,1440,1440,1440,1440,1387,1387,1387,1230,53,1,53,0,0,0
UCR,UCR_S014,chest,2025-07-15,1440,1440,1440,1440,1416,1416,1416,0,24,1,24,0,0,0
UCR,UCR_S014,chest,2025-07-16,1440,1440,1440,1440,1435,1435,1435,0,5,1,5,0,0,0
UCR,UCR_S014,chest,2025-07-17,1440,1440,1440,1440,1424,1424,1424,0,16,2,11,0,0,0
UCR,UCR_S014,chest,2025-07-18,1440,1440,1440,1440,1350,1350,1350,0,90,3,58,0,0,0
UCR,UCR_S014,chest,2025-07-19,1440,1440,1440,1440,1385,1385,1385,0,55,2,32,0,0,0
UCR,UCR_S014,chest,2025-07-20,1440,1440,1440,1440,1424,1424,1424,0,16,2,15,0,0,0
UCR,UCR_S015,chest,2025-07-15,1440,1440,1440,1440,1202,1202,1202,0,238,1,238,0,0,0
UCR,UCR_S015,chest,2025-07-16,1440,1440,1440,1440,1350,1351,1350,0,90,2,89,0,0,0
UCR,UCR_S015,chest,2025-07-17,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
UCR,UCR_S015,chest,2025-07-18,1440,1440,1440,1440,1426,1426,1426,0,14,1,14,0,0,0
UCR,UCR_S015,chest,2025-07-19,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
UCR,UCR_S015,chest,2025-07-20,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
UCR,UCR_S016,chest,2025-07-15,1440,1440,1440,1440,1382,1382,1382,0,58,1,58,0,0,0
UCR,UCR_S016,chest,2025-07-16,1440,1440,1440,1440,1378,1378,1378,0,62,1,62,0,0,0
UCR,UCR_S016,chest,2025-07-17,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
UCR,UCR_S016,chest,2025-07-18,1440,1440,1440,1440,1381,1381,1381,0,59,1,59,0,0,0
UCR,UCR_S016,chest,2025-07-19,1440,1440,1440,1440,1395,1395,1395,0,45,1,45,0,0,0
UCR,UCR_S016,chest,2025-07-20,1440,1440,1440,1440,1387,1387,1387,0,53,1,53,0,0,0
UCR,UCR_S017,chest,2025-07-15,1440,1440,1440,1440,1363,1363,1363,0,77,2,39,0,0,0
UCR,UCR_S017,chest,2025-07-16,1440,1440,1440,1440,1423,1423,1423,0,17,1,17,0,0,0
UCR,UCR_S017,chest,2025-07-17,1440,1440,1440,1440,1407,1407,1407,0,33,1,33,0,0,0
UCR,UCR_S017,chest,2025-07-18,1440,1440,1440,1440,1244,1244,1244,0,196,2,104,0,0,0
UCR,UCR_S017,chest,2025-07-19,1440,1440,1440,1440,1360,1360,1360,0,80,2,55,0,0,0
UCR,UCR_S017,chest,2025-07-20,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
UCR,UCR_S018,chest,2025-07-21,1440,1440,1440,1440,1404,1404,1404,0,36,2,23,0,0,0
UCR,UCR_S018,chest,2025-07-22,1440,1440,1440,1440,1425,1425,1425,0,15,1,15,0,0,0
UCR,UCR_S018,chest,2025-07-23,1440,1440,1440,1440,1409,1409,1409,0,31,1,31,0,0,0
UCR,UCR_S018,chest,2025-07-24,1440,1440,1440,1440,1368,1368,1368,0,72,2,39,0,0,0
UCR,UCR_S018,chest,2025-07-25,1440,1440,1440,1440,1417,1417,1417,0,23,1,23,0,0,0
UCR,UCR_S018,chest,2025-07-26,1440,1440,1440,1440,1335,1335,1335,0,105,1,105,0,0,0
UCR,UCR_S018,chest,2025-07-27,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
UCR,UCR_S019,chest,2025-07-22,1440,1440,1440,1440,1429,1429,1429,0,11,1,11,0,0,0
UCR,UCR_S019,chest,2025-07-23,1440,1440,1440,1440,1423,1423,1423,0,17,1,17,0,0,0
UCR,UCR_S019,chest,2025-07-24,1440,1440,1440,1440,1287,1287,1287,0,153,3,136,0,0,0
UCR,UCR_S019,chest,2025-07-25,1440,1440,1440,1440,1408,1408,1408,0,32,1,32,0,0,0
UCR,UCR_S019,chest,2025-07-26,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
UCR,UCR_S019,chest,2025-07-27,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
UCR,UCR_S020,chest,2025-07-22,1440,1440,1440,1440,1417,1417,1417,0,23,1,23,0,0,0
UCR,UCR_S020,chest,2025-07-23,1440,1440,1440,1440,1407,1407,1407,0,33,1,33,0,0,0
UCR,UCR_S020,chest,2025-07-24,1440,1440,1440,1440,1418,1418,1418,0,22,1,22,0,0,0
UCR,UCR_S020,chest,2025-07-25,1440,1440,1440,1440,1428,1428,1428,0,12,1,12,0,0,0
UCR,UCR_S020,chest,2025-07-26,1440,1440,1440,1440,1417,1417,1417,0,23,1,23,0,0,0
UCR,UCR_S020,chest,2025-07-27,1440,1440,1440,1440,1405,1405,1405,0,35,1,35,0,0,0
UCR,UCR_S021,chest,2025-07-22,1440,1440,1440,1440,1417,1417,1417,0,23,1,23,0,0,0
UCR,UCR_S021,chest,2025-07-23,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
UCR,UCR_S021,chest,2025-07-24,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
UCR,UCR_S021,chest,2025-07-25,1440,1440,1440,1440,1410,1410,1410,0,30,1,30,0,0,0
UCR,UCR_S021,chest,2025-07-26,1440,1440,1440,1440,1410,1410,1410,0,30,1,30,0,0,0
UCR,UCR_S021,chest,2025-07-27,1440,1440,1440,1440,1427,1427,1427,0,13,1,13,0,0,0
UCR,UCR_S022,chest,2025-07-29,1440,1440,1440,1440,1366,1366,1366,0,74,1,74,0,0,0
UCR,UCR_S022,chest,2025-07-30,1440,1440,1440,1440,1293,1293,1293,0,147,2,89,0,0,0
UCR,UCR_S022,chest,2025-07-31,1440,1440,1440,1440,1232,1232,1232,0,208,2,152,0,0,0
UCR,UCR_S022,chest,2025-08-01,1440,1440,1440,1440,1218,1218,1218,0,222,2,128,0,0,0
UCR,UCR_S022,chest,2025-08-02,1440,1440,1440,1440,1162,1162,1162,0,278,2,217,0,0,0
UCR,UCR_S022,chest,2025-08-03,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
UCR,UCR_S023,chest,2025-07-29,1440,1440,1440,1440,1417,1417,1417,0,23,1,23,0,0,0
UCR,UCR_S023,chest,2025-07-30,1440,1440,1440,1440,1416,1416,1416,0,24,1,24,0,0,0
UCR,UCR_S023,chest,2025-07-31,1440,1440,1440,1440,1426,1426,1426,0,14,1,14,0,0,0
UCR,UCR_S023,chest,2025-08-01,1440,1440,1440,1440,1414,1414,1414,0,26,1,26,0,0,0
UCR,UCR_S023,chest,2025-08-02,1440,1440,1440,1440,1405,1405,1405,0,35,1,35,0,0,0
UCR,UCR_S023,chest,2025-08-03,1440,1440,1440,1440,1417,1417,1417,0,23,1,23,0,0,0
UCR,UCR_S025,chest,2025-08-05,1440,1440,1440,1440,1335,1335,1335,0,105,2,88,0,0,0
UCR,UCR_S025,chest,2025-08-06,1440,1440,1440,1440,1306,1306,1306,0,134,1,134,0,0,0
UCR,UCR_S025,chest,2025-08-07,1440,1440,1440,1440,1312,1312,1312,0,128,2,104,0,0,0
UCR,UCR_S025,chest,2025-08-08,1440,1440,1440,1440,1416,1416,1416,0,24,1,24,0,0,0
UCR,UCR_S025,chest,2025-08-09,1440,1440,1440,1440,1406,1406,1406,0,34,1,34,0,0,0
UCR,UCR_S025,chest,2025-08-10,1440,1440,1440,1440,1408,1408,1408,0,32,1,32,0,0,0
UCR,UCR_S026,chest,2025-08-05,1440,1440,1440,1440,1397,1397,1397,0,43,1,43,0,0,0
UCR,UCR_S026,chest,2025-08-06,1440,1440,1440,1440,1387,1387,1387,0,53,2,28,0,0,0
UCR,UCR_S026,chest,2025-08-07,1440,1440,1440,1440,1412,1412,1412,0,28,1,28,0,0,0
UCR,UCR_S026,chest,2025-08-08,1440,1440,1440,1440,1420,1420,1420,0,20,1,20,0,0,0
UCR,UCR_S026,chest,2025-08-09,1440,1440,1440,1440,1384,1384,1384,0,56,1,56,0,0,0
UCR,UCR_S026,chest,2025-08-10,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
UCR,UCR_S027,chest,2025-08-05,1440,1440,1440,1440,1427,1427,1427,0,13,1,13,0,0,0
UCR,UCR_S027,chest,2025-08-06,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
UCR,UCR_S027,chest,2025-08-07,1440,1440,1440,1440,1429,1429,1429,0,11,1,11,0,0,0
UCR,UCR_S027,chest,2025-08-08,1440,1440,1440,1440,1286,1286,1286,0,154,2,143,0,0,0
UCR,UCR_S027,chest,2025-08-09,1440,1440,1440,1440,1427,1427,1427,0,13,1,13,0,0,0
UCR,UCR_S027,chest,2025-08-10,1440,1440,1440,1440,1428,1428,1428,0,12,1,12,0,0,0
UCR,UCR_S028,chest,2025-08-12,1440,1440,1440,1440,1360,1360,1360,0,80,2,65,0,0,0
UCR,UCR_S028,chest,2025-08-13,1440,1440,1440,1440,1424,1424,1424,0,16,1,16,0,0,0
UCR,UCR_S028,chest,2025-08-14,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
UCR,UCR_S028,chest,2025-08-15,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
UCR,UCR_S028,chest,2025-08-16,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
UCR,UCR_S028,chest,2025-08-17,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
UCR,UCR_S029,chest,2025-08-12,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
UCR,UCR_S029,chest,2025-08-13,1440,1440,1440,1440,1254,1254,1254,0,186,2,121,0,0,0
UCR,UCR_S029,chest,2025-08-14,1440,1440,1440,1440,1284,1284,1284,0,156,2,115,0,0,0
UCR,UCR_S029,chest,2025-08-15,1440,1440,1440,1440,1414,1414,1414,0,26,1,26,0,0,0
UCR,UCR_S029,chest,2025-08-16,1440,1440,1440,1440,1278,1278,1278,0,162,2,161,0,0,0
UCR,UCR_S029,chest,2025-08-17,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
UCR,UCR_S030,chest,2025-08-12,1440,1440,1440,1440,1411,1411,1411,0,29,1,29,0,0,0
UCR,UCR_S030,chest,2025-08-13,1440,1440,1440,1440,1407,1407,1407,0,33,1,33,0,0,0
UCR,UCR_S030,chest,2025-08-14,1440,1440,1440,1440,1402,1402,1402,0,38,2,21,0,0,0
UCR,UCR_S030,chest,2025-08-15,1440,1440,1440,1440,1376,1376,1376,0,64,1,64,0,0,0
UCR,UCR_S030,chest,2025-08-16,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
UCR,UCR_S030,chest,2025-08-17,1440,1440,1440,1440,1283,1283,1283,0,157,1,157,0,0,0
UCR,UCR_S031,chest,2025-08-19,1440,1440,1440,1440,1403,1403,1403,0,37,2,25,0,0,0
UCR,UCR_S031,chest,2025-08-20,1440,1440,1440,1440,1421,1421,1421,0,19,1,19,0,0,0
UCR,UCR_S031,chest,2025-08-21,1440,1440,1440,1440,1422,1422,1422,0,18,1,18,0,0,0
UCR,UCR_S031,chest,2025-08-22,1440,1440,1440,1440,1404,1404,1404,0,36,1,36,0,0,0
UCR,UCR_S031,chest,2025-08-23,1440,1440,1440,1440,1385,1385,1385,0,55,2,38,0,0,0
UCR,UCR_S031,chest,2025-08-24,1440,1440,1440,1440,1417,1417,1417,0,23,1,23,0,0,0
UCR,UCR_S032,chest,2025-08-19,1440,1440,1440,1440,1414,1414,1414,0,26,1,26,0,0,0
UCR,UCR_S032,chest,2025-08-20,1440,1440,1440,1440,1299,1299,1299,0,141,2,109,0,0,0
UCR,UCR_S032,chest,2025-08-21,1440,1440,1440,1440,1408,1408,1408,0,32,1,32,0,0,0
UCR,UCR_S032,chest,2025-08-22,1440,1440,1440,1440,1359,1359,1359,0,81,2,43,0,0,0
UCR,UCR_S032,chest,2025-08-23,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
UCR,UCR_S032,chest,2025-08-24,1440,1440,1440,1440,1338,1338,1338,0,102,2,73,0,0,0
UCR,UCR_S033,chest,2025-08-19,1440,1440,1440,1440,1408,1408,1408,0,32,1,32,0,0,0
UCR,UCR_S033,chest,2025-08-20,1440,1440,1440,1440,1423,1423,1423,0,17,1,17,0,0,0
UCR,UCR_S033,chest,2025-08-21,1440,1440,1440,1440,1416,1416,1416,0,24,1,24,0,0,0
UCR,UCR_S033,chest,2025-08-22,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
UCR,UCR_S033,chest,2025-08-23,1440,1440,1440,1440,1417,1417,1417,0,23,1,23,0,0,0
UCR,UCR_S033,chest,2025-08-24,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
UCR,UCR_S034,chest,2025-08-26,1440,1440,1440,1440,1417,1417,1417,0,23,1,23,0,0,0
UCR,UCR_S034,chest,2025-08-27,1440,1440,1440,1440,1417,1417,1417,0,23,1,23,0,0,0
UCR,UCR_S034,chest,2025-08-28,1440,1440,1440,1440,1394,1394,1394,0,46,1,46,0,0,0
UCR,UCR_S034,chest,2025-08-29,1440,1440,1440,1440,1414,1414,1414,0,26,1,26,0,0,0
UCR,UCR_S034,chest,2025-08-30,1440,1440,1440,1440,1186,1186,1186,0,254,1,254,0,0,0
UCR,UCR_S034,chest,2025-08-31,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
UCR,UCR_S035,chest,2025-08-27,1440,1440,1440,1440,1428,1428,1428,0,12,1,12,0,0,0
UCR,UCR_S035,chest,2025-08-28,1440,1440,1440,1440,1423,1423,1423,0,17,1,17,0,0,0
UCR,UCR_S035,chest,2025-08-29,1440,1440,1440,1440,1413,1413,1413,0,27,1,27,0,0,0
UCR,UCR_S035,chest,2025-08-30,1440,1440,1440,1440,1413,1413,1413,0,27,1,27,0,0,0
UCR,UCR_S035,chest,2025-08-31,1440,1440,1440,1440,1423,1423,1423,0,17,1,17,0,0,0
UCR,UCR_S035,chest,2025-09-01,1440,1440,1440,1440,1421,1421,1421,0,19,1,19,0,0,0
UCR,UCR_S036,chest,2025-08-27,1440,1440,1440,1440,1415,1415,1415,0,25,1,25,0,0,0
UCR,UCR_S036,chest,2025-08-28,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
UCR,UCR_S036,chest,2025-08-29,1440,1440,1440,1440,1385,1385,1385,0,55,1,55,0,0,0
UCR,UCR_S036,chest,2025-08-31,1440,1440,1440,1440,1166,1166,1166,0,274,2,228,0,0,0
UCR,UCR_S036,chest,2025-09-01,1440,1440,1440,1440,1428,1428,1428,0,12,1,12,0,0,0
UCR,UCR_S037,chest,2025-08-27,1440,1440,1440,1440,1409,1409,1409,0,31,1,31,0,0,0
UCR,UCR_S037,chest,2025-08-28,1440,1440,1440,1440,1409,1409,1409,0,31,1,31,0,0,0
UCR,UCR_S037,chest,2025-08-29,1440,1440,1440,1440,1419,1419,1419,0,21,1,21,0,0,0
UCR,UCR_S037,chest,2025-08-30,1440,1440,1440,1440,1258,1258,1258,0,182,1,182,0,0,0
UCR,UCR_S037,chest,2025-08-31,1440,1440,1440,1440,1192,1192,1192,0,248,2,162,0,0,0
UCR,UCR_S037,chest,2025-09-01,1440,1440,1440,1440,1426,1426,1426,0,14,1,14,0,0,0
UCR,UCR_S038,chest,2025-08-27,1440,1440,1440,1440,1416,1416,1416,0,24,1,24,0,0,0
UCR,UCR_S038,chest,2025-08-28,1440,1440,1440,1440,1397,1397,1397,0,43,2,23,0,0,0
UCR,UCR_S038,chest,2025-08-29,1440,1440,1440,1440,1424,1424,1424,0,16,1,16,0,0,0
UCR,UCR_S038,chest,2025-08-30,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
UCR,UCR_S038,chest,2025-08-31,1440,1440,1440,1440,1440,1440,1440,1020,0,0,0,0,0,0
UCR,UCR_S038,chest,2025-09-01,1440,1440,1440,1440,1328,1328,1328,1200,112,2,103,0,0,0
UCR,UCR_S039,chest,2025-08-27,1440,1440,1440,1440,1427,1427,1427,0,13,1,13,0,0,0
UCR,UCR_S039,chest,2025-08-28,1440,1440,1440,1440,1412,1412,1412,0,28,1,28,0,0,0
UCR,UCR_S039,chest,2025-08-29,1440,1440,1440,1440,1409,1409,1409,0,31,1,31,0,0,0
UCR,UCR_S039,chest,2025-08-30,1440,1440,1440,1440,1375,1375,1375,0,65,1,65,0,0,0
UCR,UCR_S039,chest,2025-08-31,1440,1440,1440,1440,1179,1179,1179,0,261,2,245,0,0,0
UCR,UCR_S039,chest,2025-09-01,1440,1440,1440,1440,1373,1373,1373,0,67,1,67,0,0,0
UCR,UCR_S040,chest,2025-09-01,1440,1440,1440,1440,1418,1418,1418,0,22,1,22,0,0,0
UCR,UCR_S040,chest,2025-09-02,1440,1440,1440,1440,1418,1418,1418,0,22,1,22,0,0,0
UCR,UCR_S040,chest,2025-09-03,1440,1440,1440,1440,1421,1421,1421,0,19,1,19,0,0,0
UCR,UCR_S040,chest,2025-09-04,1440,1440,1440,1440,1403,1403,1403,0,37,1,37,0,0,0
UCR,UCR_S040,chest,2025-09-05,1440,1440,1440,1440,1346,1346,1346,0,94,1,94,0,0,0
UCR,UCR_S040,chest,2025-09-06,1440,1440,1440,1440,1180,1180,1180,0,260,1,260,0,0,0
