route,area,tag,attribute,text,ref,target,fragment,xpath,line,target_exists
notebooks/hypotheses/H11.html,body,a,href,H11 · Findings: sex and daily patterns,../../notebooks/hypotheses/H11.html,notebooks/hypotheses/H11.html,,/html/body/div[2]/main/header/nav/ol/li[2]/a,375,True
notebooks/hypotheses/H11.html,body,a,href,,#cb1-1,notebooks/hypotheses/H11.html,cb1-1,/html/body/div[2]/main/section[2]/section/div[1]/div[1]/div/pre/code/span[1]/a,952,True
notebooks/hypotheses/H11.html,body,a,href,,#cb1-2,notebooks/hypotheses/H11.html,cb1-2,/html/body/div[2]/main/section[2]/section/div[1]/div[1]/div/pre/code/span[2]/a,953,True
notebooks/hypotheses/H11.html,body,img,src,,../../artifacts/10_figures/H11/stage3/H11_reader_primary_near_eye_curves.png,artifacts/10_figures/H11/stage3/H11_reader_primary_near_eye_curves.png,,/html/body/div[2]/main/section[3]/div/div/div/figure/div/img,1486,True
notebooks/hypotheses/H11.html,body,img,src,,../../artifacts/10_figures/H11/stage3/H11_reader_complementary_chest_curves.png,artifacts/10_figures/H11/stage3/H11_reader_complementary_chest_curves.png,,/html/body/div[2]/main/section[4]/div/div/div/figure/div/img,1995,True
notebooks/hypotheses/H11.html,body,a,href,Table 2,#tbl-h11-global-tests,notebooks/hypotheses/H11.html,tbl-h11-global-tests,/html/body/div[2]/main/section[5]/p/a,2499,True
notebooks/hypotheses/H11.html,body,a,href,,#cb3-1,notebooks/hypotheses/H11.html,cb3-1,/html/body/div[2]/main/section[6]/div[2]/div[1]/div/pre/code/span[1]/a,4003,True
notebooks/hypotheses/H11.html,body,a,href,,#cb3-2,notebooks/hypotheses/H11.html,cb3-2,/html/body/div[2]/main/section[6]/div[2]/div[1]/div/pre/code/span[2]/a,4004,True
notebooks/hypotheses/H11.html,body,a,href,,#cb3-3,notebooks/hypotheses/H11.html,cb3-3,/html/body/div[2]/main/section[6]/div[2]/div[1]/div/pre/code/span[3]/a,4005,True
notebooks/hypotheses/H11.html,body,a,href,,#cb3-4,notebooks/hypotheses/H11.html,cb3-4,/html/body/div[2]/main/section[6]/div[2]/div[1]/div/pre/code/span[4]/a,4006,True
notebooks/hypotheses/H11.html,body,a,href,,#cb3-5,notebooks/hypotheses/H11.html,cb3-5,/html/body/div[2]/main/section[6]/div[2]/div[1]/div/pre/code/span[5]/a,4007,True
notebooks/hypotheses/H11.html,body,img,src,,../../artifacts/10_figures/H11/stage3/H11_reader_activity_context_female_to_male_curves.png,artifacts/10_figures/H11/stage3/H11_reader_activity_context_female_to_male_curves.png,,/html/body/div[2]/main/section[6]/div[4]/div/div/figure/div/img,4589,True
notebooks/hypotheses/H11.html,body,a,href,Near eye,,notebooks/hypotheses/H11.html,,/html/body/div[2]/main/section[7]/div[5]/ul/li[1]/a,6626,True
notebooks/hypotheses/H11.html,body,a,href,Chest,,notebooks/hypotheses/H11.html,,/html/body/div[2]/main/section[7]/div[5]/ul/li[2]/a,6627,True
notebooks/hypotheses/H11.html,body,img,src,,../../artifacts/10_figures/H11/stage3/H11_reader_gap_timing_unaware_near_eye_curves.png,artifacts/10_figures/H11/stage3/H11_reader_gap_timing_unaware_near_eye_curves.png,,/html/body/div[2]/main/section[7]/div[5]/div/div[1]/div/div/div/figure/div/img,6635,True
notebooks/hypotheses/H11.html,body,img,src,,../../artifacts/10_figures/H11/stage3/H11_reader_gap_timing_unaware_chest_curves.png,artifacts/10_figures/H11/stage3/H11_reader_gap_timing_unaware_chest_curves.png,,/html/body/div[2]/main/section[7]/div[5]/div/div[2]/div/div/div/figure/div/img,6650,True
notebooks/hypotheses/H11.html,body,a,href,Near eye,,notebooks/hypotheses/H11.html,,/html/body/div[2]/main/section[8]/div[3]/ul/li[1]/a,7177,True
notebooks/hypotheses/H11.html,body,a,href,Chest,,notebooks/hypotheses/H11.html,,/html/body/div[2]/main/section[8]/div[3]/ul/li[2]/a,7178,True
notebooks/hypotheses/H11.html,body,img,src,,../../artifacts/10_figures/H11/stage3/H11_reader_near_eye_residual_dependence.png,artifacts/10_figures/H11/stage3/H11_reader_near_eye_residual_dependence.png,,/html/body/div[2]/main/section[8]/div[3]/div/div[1]/div/div/div/figure/div/img,7186,True
notebooks/hypotheses/H11.html,body,img,src,,../../artifacts/10_figures/H11/stage3/H11_reader_chest_residual_dependence.png,artifacts/10_figures/H11/stage3/H11_reader_chest_residual_dependence.png,,/html/body/div[2]/main/section[8]/div[3]/div/div[2]/div/div/div/figure/div/img,7200,True
notebooks/hypotheses/H11.html,body,img,src,,../../artifacts/10_figures/H11/stage3/H11_reader_primary_residual_summary.png,artifacts/10_figures/H11/stage3/H11_reader_primary_residual_summary.png,,/html/body/div[2]/main/section[8]/div[4]/div/div/figure/div/img,7215,True
notebooks/hypotheses/H11.html,body,a,href,Residual-distribution diagnostic source data,../../artifacts/08_diagnostics/H11/stage3/H11_reader_primary_residual_summary.csv,artifacts/08_diagnostics/H11/stage3/H11_reader_primary_residual_summary.csv,,/html/body/div[2]/main/section[8]/p[3]/a,7223,True
notebooks/hypotheses/H11.html,body,a,href,DEV-003,../../notebooks/preregistration_deviations.html#dev-003,notebooks/preregistration_deviations.html,dev-003,/html/body/div[2]/main/section[10]/ul/li[1]/a,8243,True
notebooks/hypotheses/H11.html,body,a,href,DEV-042,../../notebooks/preregistration_deviations.html#dev-042,notebooks/preregistration_deviations.html,dev-042,/html/body/div[2]/main/section[10]/ul/li[2]/a,8244,True
notebooks/hypotheses/H11.html,body,a,href,DEV-001,../../notebooks/preregistration_deviations.html#dev-001,notebooks/preregistration_deviations.html,dev-001,/html/body/div[2]/main/section[10]/ul/li[3]/a,8245,True
notebooks/hypotheses/H11.html,body,a,href,DEV-019,../../notebooks/preregistration_deviations.html#dev-019,notebooks/preregistration_deviations.html,dev-019,/html/body/div[2]/main/section[10]/ul/li[4]/a[1],8246,True
notebooks/hypotheses/H11.html,body,a,href,DEV-057,../../notebooks/preregistration_deviations.html#dev-057,notebooks/preregistration_deviations.html,dev-057,/html/body/div[2]/main/section[10]/ul/li[4]/a[2],8246,True
notebooks/hypotheses/H11.html,body,a,href,DEV-044,../../notebooks/preregistration_deviations.html#dev-044,notebooks/preregistration_deviations.html,dev-044,/html/body/div[2]/main/section[10]/ul/li[5]/a[1],8247,True
notebooks/hypotheses/H11.html,body,a,href,DEV-045,../../notebooks/preregistration_deviations.html#dev-045,notebooks/preregistration_deviations.html,dev-045,/html/body/div[2]/main/section[10]/ul/li[5]/a[2],8247,True
notebooks/hypotheses/H11.html,body,a,href,DEV-043,../../notebooks/preregistration_deviations.html#dev-043,notebooks/preregistration_deviations.html,dev-043,/html/body/div[2]/main/section[10]/ul/li[6]/a,8248,True
notebooks/hypotheses/H11.html,body,a,href,DEV-044,../../notebooks/preregistration_deviations.html#dev-044,notebooks/preregistration_deviations.html,dev-044,/html/body/div[2]/main/section[10]/ul/li[7]/a[1],8249,True
notebooks/hypotheses/H11.html,body,a,href,DEV-045,../../notebooks/preregistration_deviations.html#dev-045,notebooks/preregistration_deviations.html,dev-045,/html/body/div[2]/main/section[10]/ul/li[7]/a[2],8249,True
notebooks/hypotheses/H11.html,body,a,href,DEV-047,../../notebooks/preregistration_deviations.html#dev-047,notebooks/preregistration_deviations.html,dev-047,/html/body/div[2]/main/section[10]/ul/li[8]/a,8250,True
notebooks/hypotheses/H11.html,body,a,href,DEV-048,../../notebooks/preregistration_deviations.html#dev-048,notebooks/preregistration_deviations.html,dev-048,/html/body/div[2]/main/section[10]/ul/li[9]/a,8251,True
notebooks/hypotheses/H11.html,body,a,href,H11 analysis preparation and provenance,../../audit/hypotheses/H11/H11_analysis_preparation.html,audit/hypotheses/H11/H11_analysis_preparation.html,,/html/body/div[2]/main/section[11]/p[1]/a,8253,True
notebooks/hypotheses/H11.html,body,a,href,fitted samples,../../artifacts/09_tables/H11/stage3/H11_reader_samples.csv,artifacts/09_tables/H11/stage3/H11_reader_samples.csv,,/html/body/div[2]/main/section[11]/p[2]/a[1],8254,True
notebooks/hypotheses/H11.html,body,a,href,global tests,../../artifacts/09_tables/H11/stage3/H11_reader_global_tests.csv,artifacts/09_tables/H11/stage3/H11_reader_global_tests.csv,,/html/body/div[2]/main/section[11]/p[2]/a[2],8254,True
notebooks/hypotheses/H11.html,body,a,href,level and shape decomposition,../../artifacts/09_tables/H11/stage3/H11_reader_level_shape_decomposition.csv,artifacts/09_tables/H11/stage3/H11_reader_level_shape_decomposition.csv,,/html/body/div[2]/main/section[11]/p[2]/a[3],8254,True
notebooks/hypotheses/H11.html,body,a,href,effect-size summaries,../../artifacts/09_tables/H11/stage3/H11_reader_curve_variation_effect_size.csv,artifacts/09_tables/H11/stage3/H11_reader_curve_variation_effect_size.csv,,/html/body/div[2]/main/section[11]/p[2]/a[4],8254,True
notebooks/hypotheses/H11.html,body,a,href,sex-specific curves,../../artifacts/11_source_data/H11/stage3/H11_reader_sex_specific_curves.csv,artifacts/11_source_data/H11/stage3/H11_reader_sex_specific_curves.csv,,/html/body/div[2]/main/section[11]/p[2]/a[5],8254,True
notebooks/hypotheses/H11.html,body,a,href,Female-minus-Male contrasts,../../artifacts/11_source_data/H11/stage3/H11_reader_female_minus_male_contrasts.csv,artifacts/11_source_data/H11/stage3/H11_reader_female_minus_male_contrasts.csv,,/html/body/div[2]/main/section[11]/p[2]/a[6],8254,True
notebooks/hypotheses/H11.html,body,a,href,activity-context samples,../../artifacts/09_tables/H11/stage3/H11_reader_activity_samples.csv,artifacts/09_tables/H11/stage3/H11_reader_activity_samples.csv,,/html/body/div[2]/main/section[11]/p[2]/a[7],8254,True
notebooks/hypotheses/H11.html,body,a,href,activity-context global comparisons,../../artifacts/09_tables/H11/stage3/H11_reader_activity_global_comparison.csv,artifacts/09_tables/H11/stage3/H11_reader_activity_global_comparison.csv,,/html/body/div[2]/main/section[11]/p[2]/a[8],8254,True
notebooks/hypotheses/H11.html,body,a,href,activity-context pointwise contrasts,../../artifacts/11_source_data/H11/stage3/H11_reader_activity_female_minus_male_contrasts.csv,artifacts/11_source_data/H11/stage3/H11_reader_activity_female_minus_male_contrasts.csv,,/html/body/div[2]/main/section[11]/p[2]/a[9],8254,True
notebooks/hypotheses/H11.html,body,a,href,accepted-model diagnostics,../../artifacts/08_diagnostics/H11/stage3/H11_reader_diagnostic_assessment.csv,artifacts/08_diagnostics/H11/stage3/H11_reader_diagnostic_assessment.csv,,/html/body/div[2]/main/section[11]/p[2]/a[10],8254,True
notebooks/hypotheses/H11.html,body,a,href,residual-distribution diagnostics,../../artifacts/08_diagnostics/H11/stage3/H11_reader_primary_residual_summary.csv,artifacts/08_diagnostics/H11/stage3/H11_reader_primary_residual_summary.csv,,/html/body/div[2]/main/section[11]/p[2]/a[11],8254,True
notebooks/hypotheses/H11.html,body,a,href,activity-context diagnostics,../../artifacts/08_diagnostics/H11/stage3/H11_reader_activity_diagnostic_assessment.csv,artifacts/08_diagnostics/H11/stage3/H11_reader_activity_diagnostic_assessment.csv,,/html/body/div[2]/main/section[11]/p[2]/a[12],8254,True
notebooks/hypotheses/H11.html,previous_next,a,href,H10 preparation and provenance,../../audit/hypotheses/H10/H10_analysis_preparation.html,audit/hypotheses/H10/H10_analysis_preparation.html,,/html/body/div[2]/nav/div[1]/a,8662,True
notebooks/hypotheses/H11.html,previous_next,a,href,H11 preparation and provenance,../../audit/hypotheses/H11/H11_analysis_preparation.html,audit/hypotheses/H11/H11_analysis_preparation.html,,/html/body/div[2]/nav/div[2]/a,8667,True
notebooks/placement_decision.html,head,script,src,,../site_libs/quarto-nav/quarto-nav.js,site_libs/quarto-nav/quarto-nav.js,,/html/head/script[1],65,True
notebooks/placement_decision.html,head,script,src,,../site_libs/quarto-nav/headroom.min.js,site_libs/quarto-nav/headroom.min.js,,/html/head/script[2],66,True
notebooks/placement_decision.html,head,script,src,,../site_libs/clipboard/clipboard.min.js,site_libs/clipboard/clipboard.min.js,,/html/head/script[3],67,True
notebooks/placement_decision.html,head,script,src,,../site_libs/quarto-search/autocomplete.umd.js,site_libs/quarto-search/autocomplete.umd.js,,/html/head/script[4],68,True
notebooks/placement_decision.html,head,script,src,,../site_libs/quarto-search/fuse.min.js,site_libs/quarto-search/fuse.min.js,,/html/head/script[5],69,True
notebooks/placement_decision.html,head,script,src,,../site_libs/quarto-search/quarto-search.js,site_libs/quarto-search/quarto-search.js,,/html/head/script[6],70,True
notebooks/placement_decision.html,head,link,href,,../notebooks/descriptives.html,notebooks/descriptives.html,,/html/head/link[1],72,True
notebooks/placement_decision.html,head,link,href,,../notebooks/preparation/07_example_days.html,notebooks/preparation/07_example_days.html,,/html/head/link[2],73,True
notebooks/placement_decision.html,head,script,src,,../site_libs/quarto-html/quarto.js,site_libs/quarto-html/quarto.js,,/html/head/script[7],74,True
notebooks/placement_decision.html,head,script,src,,../site_libs/quarto-html/tabsets/tabsets.js,site_libs/quarto-html/tabsets/tabsets.js,,/html/head/script[8],75,True
notebooks/placement_decision.html,head,script,src,,../site_libs/quarto-html/popper.min.js,site_libs/quarto-html/popper.min.js,,/html/head/script[9],76,True
notebooks/placement_decision.html,head,script,src,,../site_libs/quarto-html/tippy.umd.min.js,site_libs/quarto-html/tippy.umd.min.js,,/html/head/script[10],77,True
notebooks/placement_decision.html,head,script,src,,../site_libs/quarto-html/anchor.min.js,site_libs/quarto-html/anchor.min.js,,/html/head/script[11],78,True
notebooks/placement_decision.html,head,link,href,,../site_libs/quarto-html/tippy.css,site_libs/quarto-html/tippy.css,,/html/head/link[3],79,True
notebooks/placement_decision.html,head,link,href,,../site_libs/quarto-html/quarto-syntax-highlighting-7f8f88aac4f3542376d5c11b86a4c14d.css,site_libs/quarto-html/quarto-syntax-highlighting-7f8f88aac4f3542376d5c11b86a4c14d.css,,/html/head/link[4],80,True
notebooks/placement_decision.html,head,script,src,,../site_libs/bootstrap/bootstrap.min.js,site_libs/bootstrap/bootstrap.min.js,,/html/head/script[12],81,True
notebooks/placement_decision.html,head,link,href,,../site_libs/bootstrap/bootstrap-icons.css,site_libs/bootstrap/bootstrap-icons.css,,/html/head/link[5],82,True
notebooks/placement_decision.html,head,link,href,,../site_libs/bootstrap/bootstrap-1b8143a5af30aa0587ead8c64582f750.min.css,site_libs/bootstrap/bootstrap-1b8143a5af30aa0587ead8c64582f750.min.css,,/html/head/link[6],83,True
notebooks/placement_decision.html,head,link,href,,../styles.css,styles.css,,/html/head/link[7],113,True
notebooks/placement_decision.html,head,link,href,,../styles-nathealth.css,styles-nathealth.css,,/html/head/link[8],114,True
notebooks/placement_decision.html,navbar,a,href,Personal light exposome,../index.html,index.html,,/html/body/header/nav/div/div[1]/a,124,True
notebooks/placement_decision.html,navbar,a,href,Manuscript,../index.html,index.html,,/html/body/header/nav/div/div[3]/ul/li[1]/a,135,True
notebooks/placement_decision.html,navbar,a,href,Study & data,#,notebooks/placement_decision.html,,/html/body/header/nav/div/div[3]/ul/li[2]/a,139,True
notebooks/placement_decision.html,navbar,a,href,01 · Import and align recordings,../notebooks/preparation/01_import_state_alignment.html,notebooks/preparation/01_import_state_alignment.html,,/html/body/header/nav/div/div[3]/ul/li[2]/ul/li[2]/a,145,True
notebooks/placement_decision.html,navbar,a,href,02 · Coverage and sample flow,../notebooks/preparation/02_coverage_sample_flow.html,notebooks/preparation/02_coverage_sample_flow.html,,/html/body/header/nav/div/div[3]/ul/li[2]/ul/li[3]/a,149,True
notebooks/placement_decision.html,navbar,a,href,03 · Reference profiles,../notebooks/preparation/03_reference_profiles.html,notebooks/preparation/03_reference_profiles.html,,/html/body/header/nav/div/div[3]/ul/li[2]/ul/li[4]/a,153,True
notebooks/placement_decision.html,navbar,a,href,04 · Light-exposure metrics,../notebooks/preparation/04_metric_derivation.html,notebooks/preparation/04_metric_derivation.html,,/html/body/header/nav/div/div[3]/ul/li[2]/ul/li[5]/a,157,True
notebooks/placement_decision.html,navbar,a,href,05 · Questionnaire and diary inputs,../notebooks/preparation/05_model_input_acquisition.html,notebooks/preparation/05_model_input_acquisition.html,,/html/body/header/nav/div/div[3]/ul/li[2]/ul/li[6]/a,161,True
notebooks/placement_decision.html,navbar,a,href,06 · Model-ready datasets,../notebooks/preparation/06_model_ready_datasets.html,notebooks/preparation/06_model_ready_datasets.html,,/html/body/header/nav/div/div[3]/ul/li[2]/ul/li[7]/a,165,True
notebooks/placement_decision.html,navbar,a,href,07 · Example days,../notebooks/preparation/07_example_days.html,notebooks/preparation/07_example_days.html,,/html/body/header/nav/div/div[3]/ul/li[2]/ul/li[8]/a,169,True
notebooks/placement_decision.html,navbar,a,href,Sensor-placement decision,../notebooks/placement_decision.html,notebooks/placement_decision.html,,/html/body/header/nav/div/div[3]/ul/li[2]/ul/li[11]/a,175,True
notebooks/placement_decision.html,navbar,a,href,Descriptive tables and figures,../notebooks/descriptives.html,notebooks/descriptives.html,,/html/body/header/nav/div/div[3]/ul/li[2]/ul/li[12]/a,179,True
notebooks/placement_decision.html,navbar,a,href,Preregistration changes,../notebooks/preregistration_deviations.html,notebooks/preregistration_deviations.html,,/html/body/header/nav/div/div[3]/ul/li[2]/ul/li[13]/a,183,True
notebooks/placement_decision.html,navbar,a,href,Environment,#,notebooks/placement_decision.html,,/html/body/header/nav/div/div[3]/ul/li[3]/a,189,True
notebooks/placement_decision.html,navbar,a,href,H01 · Findings: site differences,../notebooks/hypotheses/H01.html,notebooks/hypotheses/H01.html,,/html/body/header/nav/div/div[3]/ul/li[3]/ul/li[2]/a,195,True
notebooks/placement_decision.html,navbar,a,href,H01 · Methods and provenance,../audit/hypotheses/H01/H01_analysis_preparation.html,audit/hypotheses/H01/H01_analysis_preparation.html,,/html/body/header/nav/div/div[3]/ul/li[3]/ul/li[3]/a,199,True
notebooks/placement_decision.html,navbar,a,href,H02 · Findings: daily site patterns,../notebooks/hypotheses/H02.html,notebooks/hypotheses/H02.html,,/html/body/header/nav/div/div[3]/ul/li[3]/ul/li[4]/a,203,True
notebooks/placement_decision.html,navbar,a,href,H02 · Methods and provenance,../audit/hypotheses/H02/H02_analysis_preparation.html,audit/hypotheses/H02/H02_analysis_preparation.html,,/html/body/header/nav/div/div[3]/ul/li[3]/ul/li[5]/a,207,True
notebooks/placement_decision.html,navbar,a,href,Behaviour & time,#,notebooks/placement_decision.html,,/html/body/header/nav/div/div[3]/ul/li[4]/a,213,True
notebooks/placement_decision.html,navbar,a,href,H03 · Findings: light source,../notebooks/hypotheses/H03.html,notebooks/hypotheses/H03.html,,/html/body/header/nav/div/div[3]/ul/li[4]/ul/li[2]/a,219,True
notebooks/placement_decision.html,navbar,a,href,H03 · Methods and provenance,../audit/hypotheses/H03/H03_analysis_preparation.html,audit/hypotheses/H03/H03_analysis_preparation.html,,/html/body/header/nav/div/div[3]/ul/li[4]/ul/li[3]/a,223,True
notebooks/placement_decision.html,navbar,a,href,H04 · Findings: activity,../notebooks/hypotheses/H04.html,notebooks/hypotheses/H04.html,,/html/body/header/nav/div/div[3]/ul/li[4]/ul/li[4]/a,227,True
notebooks/placement_decision.html,navbar,a,href,H04 · Methods and provenance,../audit/hypotheses/H04/H04_analysis_preparation.html,audit/hypotheses/H04/H04_analysis_preparation.html,,/html/body/header/nav/div/div[3]/ul/li[4]/ul/li[5]/a,231,True
notebooks/placement_decision.html,navbar,a,href,H05 · Findings: habitual behaviour,../notebooks/hypotheses/H05.html,notebooks/hypotheses/H05.html,,/html/body/header/nav/div/div[3]/ul/li[4]/ul/li[8]/a,237,True
notebooks/placement_decision.html,navbar,a,href,H05 · Methods and provenance,../audit/hypotheses/H05/H05_analysis_preparation.html,audit/hypotheses/H05/H05_analysis_preparation.html,,/html/body/header/nav/div/div[3]/ul/li[4]/ul/li[9]/a,241,True
notebooks/placement_decision.html,navbar,a,href,"H06 · Findings: day type, exercise, sleep",../notebooks/hypotheses/H06.html,notebooks/hypotheses/H06.html,,/html/body/header/nav/div/div[3]/ul/li[4]/ul/li[10]/a,245,True
notebooks/placement_decision.html,navbar,a,href,H06 · Methods and provenance,../audit/hypotheses/H06/H06_analysis_preparation.html,audit/hypotheses/H06/H06_analysis_preparation.html,,/html/body/header/nav/div/div[3]/ul/li[4]/ul/li[11]/a,249,True
notebooks/placement_decision.html,navbar,a,href,H06 daily · Complementary findings,../notebooks/hypotheses/H06_daily.html,notebooks/hypotheses/H06_daily.html,,/html/body/header/nav/div/div[3]/ul/li[4]/ul/li[12]/a,253,True
notebooks/placement_decision.html,navbar,a,href,H06 daily · Methods and provenance,../audit/hypotheses/H06_daily/H06_daily_analysis_preparation.html,audit/hypotheses/H06_daily/H06_daily_analysis_preparation.html,,/html/body/header/nav/div/div[3]/ul/li[4]/ul/li[13]/a,257,True
notebooks/placement_decision.html,navbar,a,href,H07 · Findings: photoperiod and transitions,../notebooks/hypotheses/H07.html,notebooks/hypotheses/H07.html,,/html/body/header/nav/div/div[3]/ul/li[4]/ul/li[16]/a,263,True
notebooks/placement_decision.html,navbar,a,href,H07 · Methods and provenance,../audit/hypotheses/H07/H07_analysis_preparation.html,audit/hypotheses/H07/H07_analysis_preparation.html,,/html/body/header/nav/div/div[3]/ul/li[4]/ul/li[17]/a,267,True
notebooks/placement_decision.html,navbar,a,href,Individual factors,#,notebooks/placement_decision.html,,/html/body/header/nav/div/div[3]/ul/li[5]/a,273,True
notebooks/placement_decision.html,navbar,a,href,H08 · Findings: visual light sensitivity,../notebooks/hypotheses/H08.html,notebooks/hypotheses/H08.html,,/html/body/header/nav/div/div[3]/ul/li[5]/ul/li[2]/a,279,True
notebooks/placement_decision.html,navbar,a,href,H08 · Methods and provenance,../audit/hypotheses/H08/H08_analysis_preparation.html,audit/hypotheses/H08/H08_analysis_preparation.html,,/html/body/header/nav/div/div[3]/ul/li[5]/ul/li[3]/a,283,True
notebooks/placement_decision.html,navbar,a,href,H09 · Findings: chronotype and timing,../notebooks/hypotheses/H09.html,notebooks/hypotheses/H09.html,,/html/body/header/nav/div/div[3]/ul/li[5]/ul/li[4]/a,287,True
notebooks/placement_decision.html,navbar,a,href,H09 · Methods and provenance,../audit/hypotheses/H09/H09_analysis_preparation.html,audit/hypotheses/H09/H09_analysis_preparation.html,,/html/body/header/nav/div/div[3]/ul/li[5]/ul/li[5]/a,291,True
notebooks/placement_decision.html,navbar,a,href,H10 · Findings: age and biological sex,../notebooks/hypotheses/H10.html,notebooks/hypotheses/H10.html,,/html/body/header/nav/div/div[3]/ul/li[5]/ul/li[6]/a,295,True
notebooks/placement_decision.html,navbar,a,href,H10 · Methods and provenance,../audit/hypotheses/H10/H10_analysis_preparation.html,audit/hypotheses/H10/H10_analysis_preparation.html,,/html/body/header/nav/div/div[3]/ul/li[5]/ul/li[7]/a,299,True
notebooks/placement_decision.html,navbar,a,href,H11 · Findings: sex and daily patterns,../notebooks/hypotheses/H11.html,notebooks/hypotheses/H11.html,,/html/body/header/nav/div/div[3]/ul/li[5]/ul/li[8]/a,303,True
notebooks/placement_decision.html,navbar,a,href,H11 · Methods and provenance,../audit/hypotheses/H11/H11_analysis_preparation.html,audit/hypotheses/H11/H11_analysis_preparation.html,,/html/body/header/nav/div/div[3]/ul/li[5]/ul/li[9]/a,307,True
notebooks/placement_decision.html,navbar,a,href,Supporting material,#,notebooks/placement_decision.html,,/html/body/header/nav/div/div[3]/ul/li[6]/a,313,True
notebooks/placement_decision.html,navbar,a,href,Supplementary information,../supplementary_information.html,supplementary_information.html,,/html/body/header/nav/div/div[3]/ul/li[6]/ul/li[1]/a,318,True
notebooks/placement_decision.html,navbar,a,href,Sensitivity checks,../notebooks/sensitivity_battery.html,notebooks/sensitivity_battery.html,,/html/body/header/nav/div/div[3]/ul/li[6]/ul/li[2]/a,322,True
notebooks/placement_decision.html,navbar,a,href,,,notebooks/placement_decision.html,,/html/body/header/nav/div/div[4]/div/a,331,True
notebooks/placement_decision.html,navbar,a,href,License,../LICENSE.md,LICENSE.md,,/html/body/header/nav/div/div[4]/div/ul/li[4]/a,349,True
notebooks/placement_decision.html,navbar,a,href,,,notebooks/placement_decision.html,,/html/body/header/nav/div/div[4]/a,355,True
notebooks/placement_decision.html,toc,a,href,Why the sensor positions stay separate,#why-the-sensor-positions-stay-separate,notebooks/placement_decision.html,why-the-sensor-positions-stay-separate,/html/body/div[2]/div[1]/nav/ul/li[1]/a,373,True
notebooks/placement_decision.html,toc,a,href,How the positions are compared,#how-the-positions-are-compared,notebooks/placement_decision.html,how-the-positions-are-compared,/html/body/div[2]/div[1]/nav/ul/li[2]/a,374,True
notebooks/placement_decision.html,toc,a,href,What sleep-period measurements represent,#what-sleep-period-measurements-represent,notebooks/placement_decision.html,what-sleep-period-measurements-represent,/html/body/div[2]/div[1]/nav/ul/li[3]/a,375,True
notebooks/placement_decision.html,body,a,href,Understand the study,../notebooks/placement_decision.html,notebooks/placement_decision.html,,/html/body/div[2]/main/header/nav/ol/li[1]/a,382,True
notebooks/placement_decision.html,body,a,href,Sensor-placement decision,../notebooks/placement_decision.html,notebooks/placement_decision.html,,/html/body/div[2]/main/header/nav/ol/li[2]/a,382,True
notebooks/placement_decision.html,body,a,href,Descriptive results,../notebooks/descriptives.html,notebooks/descriptives.html,,/html/body/div[2]/main/section[1]/p[2]/a,424,True
notebooks/placement_decision.html,body,a,href,Preparation 02: coverage and sample flow,../notebooks/preparation/02_coverage_sample_flow.html,notebooks/preparation/02_coverage_sample_flow.html,,/html/body/div[2]/main/section[2]/p[2]/a,429,True
notebooks/placement_decision.html,previous_next,a,href,07 Example days,../notebooks/preparation/07_example_days.html,notebooks/preparation/07_example_days.html,,/html/body/div[2]/nav/div[1]/a,899,True
notebooks/placement_decision.html,previous_next,a,href,Descriptive results,../notebooks/descriptives.html,notebooks/descriptives.html,,/html/body/div[2]/nav/div[2]/a,904,True
notebooks/placement_decision.html,body,a,href,,#cb1-1,notebooks/placement_decision.html,cb1-1,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1]/a,909,True
notebooks/placement_decision.html,body,a,href,,#cb1-2,notebooks/placement_decision.html,cb1-2,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[2]/a,910,True
notebooks/placement_decision.html,body,a,href,,#cb1-3,notebooks/placement_decision.html,cb1-3,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[3]/a,911,True
notebooks/placement_decision.html,body,a,href,,#cb1-4,notebooks/placement_decision.html,cb1-4,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[4]/a,912,True
notebooks/placement_decision.html,body,a,href,,#cb1-5,notebooks/placement_decision.html,cb1-5,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[5]/a,913,True
notebooks/placement_decision.html,body,a,href,,#cb1-6,notebooks/placement_decision.html,cb1-6,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[6]/a,914,True
notebooks/placement_decision.html,body,a,href,,#cb1-7,notebooks/placement_decision.html,cb1-7,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[7]/a,915,True
notebooks/placement_decision.html,body,a,href,,#cb1-8,notebooks/placement_decision.html,cb1-8,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[8]/a,916,True
notebooks/placement_decision.html,body,a,href,,#cb1-9,notebooks/placement_decision.html,cb1-9,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[9]/a,917,True
notebooks/placement_decision.html,body,a,href,,#cb1-10,notebooks/placement_decision.html,cb1-10,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[10]/a,918,True
notebooks/placement_decision.html,body,a,href,,#cb1-11,notebooks/placement_decision.html,cb1-11,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[11]/a,919,True
