metric_slot,metric_id,manuscript_name,predictor_order,predictor_id,predictor,site,reference_level,comparison_level,other_contexts,reference_link,reference_link_se,comparison_link,comparison_link_se,reference_fitted,comparison_fitted,contrast_estimate,contrast_standard_error,contrast_lower_95,contrast_upper_95,display_estimate,display_lower_95,display_upper_95,effect_scale,pointwise_interval_excludes_null,site_name,display_order,site_color,global_interaction_raw_p,global_interaction_bh_q,global_interaction_fdr_supported,global_interaction_status
1,daily_geometric_mean_medi,Mean melEDI,1,work_free_day,Work/free day,RISE,Work day,Free day,Sedentary; 8 h sleep,0.8012854100598567,0.0814908052839908,0.7674146080347559,0.08558948349916039,6.228275969920889,5.753486324303097,-0.033870802025100705,0.06150769306303273,-0.15442366520078893,0.08668206115058752,0.9249733027013156,0.7007713447779332,1.2209055308637116,ratio for fitted metric + 0.1 lx,FALSE,Borås (SE),1,#88CCEE,3.457469724106193e-6,2.593102293079645e-5,TRUE,ESTIMABLE_EXPLORATORY
12,first_timing_above_250,First light timing above 250 lx melEDI,3,activity_status,Daily activity status,FUSPCEU,Sedentary,Active,Work day; 8 h sleep,9.495785423688949,0.32664617169829924,9.631331832672721,0.28147010458661736,9.495785423688949,9.631331832672721,0.13554640898377285,0.4311938371024043,-0.7172223126468082,0.9883151306143538,0.13554640898377285,-0.7172223126468082,0.9883151306143538,absolute clock-hour difference,FALSE,Madrid (ES),6,#CC6677,0.5979637906114827,0.6899582199363262,FALSE,ESTIMABLE_EXPLORATORY
12,first_timing_above_250,First light timing above 250 lx melEDI,3,activity_status,Daily activity status,IZTECH,Sedentary,Active,Work day; 8 h sleep,9.973394891976854,0.6630461594838413,9.916227529897792,0.32446194990936855,9.973394891976854,9.916227529897792,-0.05716736207906148,0.6468647006012453,-1.3364666848768194,1.2221319607186967,-0.05716736207906148,-1.3364666848768194,1.2221319607186967,absolute clock-hour difference,FALSE,Izmir (TR),7,#332288,0.5979637906114827,0.6899582199363262,FALSE,ESTIMABLE_EXPLORATORY
12,first_timing_above_250,First light timing above 250 lx melEDI,3,activity_status,Daily activity status,UCR,Sedentary,Active,Work day; 8 h sleep,8.676571385988483,0.7496704959452446,7.846192538843526,0.6211351302683459,8.676571385988483,7.846192538843526,-0.8303788471449565,0.4853335623914835,-1.7902192853716037,0.12946159108169075,-0.8303788471449565,-1.7902192853716037,0.12946159108169075,absolute clock-hour difference,FALSE,San José (CR),8,#44AA99,0.5979637906114827,0.6899582199363262,FALSE,ESTIMABLE_EXPLORATORY
12,first_timing_above_250,First light timing above 250 lx melEDI,3,activity_status,Daily activity status,KNUST,Sedentary,Active,Work day; 8 h sleep,9.245379973159189,0.6922591272382664,9.133890410132809,0.23680601816449565,9.245379973159189,9.133890410132809,-0.11148956302637969,0.741549212977044,-1.5780457147239182,1.3550665886711588,-0.11148956302637969,-1.5780457147239182,1.3550665886711588,absolute clock-hour difference,FALSE,Kumasi (GH),9,#AA4499,0.5979637906114827,0.6899582199363262,FALSE,ESTIMABLE_EXPLORATORY
12,first_timing_above_250,First light timing above 250 lx melEDI,11,previous_sleep_duration_centered_h,Previous-night sleep duration,RISE,8 h,9 h,Work day; Sedentary,7.992397445787265,0.3229932036474854,8.284174573991482,0.3923368708990167,7.992397445787265,8.284174573991482,0.29177712820421764,0.2073232084869783,-0.1182443801129408,0.7017986365213761,0.29177712820421764,-0.1182443801129408,0.7017986365213761,absolute clock-hour difference,FALSE,Borås (SE),1,#88CCEE,0.7957871307765948,0.949172610655661,FALSE,ESTIMABLE_EXPLORATORY
12,first_timing_above_250,First light timing above 250 lx melEDI,11,previous_sleep_duration_centered_h,Previous-night sleep duration,THUAS,8 h,9 h,Work day; Sedentary,9.162127074466461,0.6625348230386291,9.785451489095717,1.0276689906819396,9.162127074466461,9.785451489095717,0.6233244146292554,0.43710851528468836,-0.24114172036478432,1.487790549623295,0.6233244146292554,-0.24114172036478432,1.487790549623295,absolute clock-hour difference,FALSE,Delft (NL),2,#117733,0.7957871307765948,0.949172610655661,FALSE,ESTIMABLE_EXPLORATORY
12,first_timing_above_250,First light timing above 250 lx melEDI,11,previous_sleep_duration_centered_h,Previous-night sleep duration,BAUA,8 h,9 h,Work day; Sedentary,8.509341264404574,0.45211608622374255,8.710360127137031,0.5169125404444282,8.509341264404574,8.710360127137031,0.20101886273245828,0.22316022130242774,-0.24032338352435345,0.64236110898927,0.20101886273245828,-0.24032338352435345,0.64236110898927,absolute clock-hour difference,FALSE,Dortmund (DE),3,#DDCC77,0.7957871307765948,0.949172610655661,FALSE,ESTIMABLE_EXPLORATORY
12,first_timing_above_250,First light timing above 250 lx melEDI,11,previous_sleep_duration_centered_h,Previous-night sleep duration,MPI,8 h,9 h,Work day; Sedentary,9.461699709305492,0.4337317745475264,9.625859575949523,0.5382856676989535,9.461699709305492,9.625859575949523,0.1641598666440316,0.21520421076845578,-0.2614478390221097,0.589767572310173,0.1641598666440316,-0.2614478390221097,0.589767572310173,absolute clock-hour difference,FALSE,Tübingen (DE),4,#DDCC77,0.7957871307765948,0.949172610655661,FALSE,ESTIMABLE_EXPLORATORY
12,first_timing_above_250,First light timing above 250 lx melEDI,11,previous_sleep_duration_centered_h,Previous-night sleep duration,TUM,8 h,9 h,Work day; Sedentary,9.122725088549421,0.7458509178342905,9.358178025500019,0.6582318132646962,9.122725088549421,9.358178025500019,0.23545293695059696,0.26425901671333435,-0.2871700795942004,0.7580759534953944,0.23545293695059696,-0.2871700795942004,0.7580759534953944,absolute clock-hour difference,FALSE,Munich (DE),5,#DDCC77,0.7957871307765948,0.949172610655661,FALSE,ESTIMABLE_EXPLORATORY
12,first_timing_above_250,First light timing above 250 lx melEDI,11,previous_sleep_duration_centered_h,Previous-night sleep duration,FUSPCEU,8 h,9 h,Work day; Sedentary,9.671499237622388,0.2910298050713561,10.024585695021496,0.27750503082675065,9.671499237622388,10.024585695021496,0.3530864573991089,0.12066541373121496,0.11444740053300695,0.5917255142652108,0.3530864573991089,0.11444740053300695,0.5917255142652108,absolute clock-hour difference,TRUE,Madrid (ES),6,#CC6677,0.7957871307765948,0.949172610655661,FALSE,ESTIMABLE_EXPLORATORY
12,first_timing_above_250,First light timing above 250 lx melEDI,11,previous_sleep_duration_centered_h,Previous-night sleep duration,IZTECH,8 h,9 h,Work day; Sedentary,9.99339061971225,0.4110286939035352,10.638207310544082,0.43662910804114147,9.99339061971225,10.638207310544082,0.6448166908318329,0.19237412333556267,0.264359872770421,1.0252735088932448,0.6448166908318329,0.264359872770421,1.0252735088932448,absolute clock-hour difference,TRUE,Izmir (TR),7,#332288,0.7957871307765948,0.949172610655661,FALSE,ESTIMABLE_EXPLORATORY
12,first_timing_above_250,First light timing above 250 lx melEDI,11,previous_sleep_duration_centered_h,Previous-night sleep duration,UCR,8 h,9 h,Work day; Sedentary,8.418859518010034,0.7396229792357085,8.651108610587112,0.89639572086164,8.418859518010034,8.651108610587112,0.2322490925770786,0.23374232189885485,-0.23002129230625584,0.6945194774604131,0.2322490925770786,-0.23002129230625584,0.6945194774604131,absolute clock-hour difference,FALSE,San José (CR),8,#44AA99,0.7957871307765948,0.949172610655661,FALSE,ESTIMABLE_EXPLORATORY
12,first_timing_above_250,First light timing above 250 lx melEDI,11,previous_sleep_duration_centered_h,Previous-night sleep duration,KNUST,8 h,9 h,Work day; Sedentary,9.253481439274541,0.3588538257577008,9.553457494305155,0.4251584272413139,9.253481439274541,9.553457494305155,0.2999760550306116,0.1451070194800925,0.01299902323162827,0.5869530868295949,0.2999760550306116,0.01299902323162827,0.5869530868295949,absolute clock-hour difference,TRUE,Kumasi (GH),9,#AA4499,0.7957871307765948,0.949172610655661,FALSE,ESTIMABLE_EXPLORATORY
13,last_timing_above_250,Last light timing above 250 lx melEDI,1,work_free_day,Work/free day,RISE,Work day,Free day,Sedentary; 8 h sleep,18.318660876436034,0.38339895116187,18.0625218424914,0.4281606608931976,18.318660876436034,18.0625218424914,-0.2561390339446329,0.46166225684064155,-1.1691042050903582,0.6568261372010924,-0.2561390339446329,-1.1691042050903582,0.6568261372010924,absolute clock-hour difference,FALSE,Borås (SE),1,#88CCEE,0.41071386839199625,0.5640001137635198,FALSE,ESTIMABLE_EXPLORATORY
13,last_timing_above_250,Last light timing above 250 lx melEDI,1,work_free_day,Work/free day,THUAS,Work day,Free day,Sedentary; 8 h sleep,18.470599757554183,0.6238313992227482,17.692221332401072,0.8582038255800222,18.470599757554183,17.692221332401072,-0.7783784251531107,1.11803173310606,-2.9893541274918523,1.432597277185631,-0.7783784251531107,-2.9893541274918523,1.432597277185631,absolute clock-hour difference,FALSE,Delft (NL),2,#117733,0.41071386839199625,0.5640001137635198,FALSE,ESTIMABLE_EXPLORATORY
13,last_timing_above_250,Last light timing above 250 lx melEDI,1,work_free_day,Work/free day,BAUA,Work day,Free day,Sedentary; 8 h sleep,18.657663067481643,0.6370255935491143,18.51185597105152,0.5167306158183247,18.657663067481643,18.51185597105152,-0.14580709643012246,0.545765643257702,-1.2250918257300052,0.9334776328697604,-0.14580709643012246,-1.2250918257300052,0.9334776328697604,absolute clock-hour difference,FALSE,Dortmund (DE),3,#DDCC77,0.41071386839199625,0.5640001137635198,FALSE,ESTIMABLE_EXPLORATORY
13,last_timing_above_250,Last light timing above 250 lx melEDI,1,work_free_day,Work/free day,MPI,Work day,Free day,Sedentary; 8 h sleep,16.814061293198282,0.5438703428670689,16.624740835881425,0.4904653297846785,16.814061293198282,16.624740835881425,-0.18932045731685676,0.5242561933172645,-1.2260689420891726,0.8474280274554591,-0.18932045731685676,-1.2260689420891726,0.8474280274554591,absolute clock-hour difference,FALSE,Tübingen (DE),4,#DDCC77,0.41071386839199625,0.5640001137635198,FALSE,ESTIMABLE_EXPLORATORY
13,last_timing_above_250,Last light timing above 250 lx melEDI,1,work_free_day,Work/free day,TUM,Work day,Free day,Sedentary; 8 h sleep,19.82740035447232,0.38565402033418994,18.485030847368275,0.819500552923157,19.82740035447232,18.485030847368275,-1.3423695071040451,0.7860928806009099,-2.8969159545126235,0.21217694030453305,-1.3423695071040451,-2.8969159545126235,0.21217694030453305,absolute clock-hour difference,FALSE,Munich (DE),5,#DDCC77,0.41071386839199625,0.5640001137635198,FALSE,ESTIMABLE_EXPLORATORY
13,last_timing_above_250,Last light timing above 250 lx melEDI,1,work_free_day,Work/free day,FUSPCEU,Work day,Free day,Sedentary; 8 h sleep,18.375308529144522,0.357920103575656,17.15425316642829,0.5910184241365142,18.375308529144522,17.15425316642829,-1.2210553627162315,0.6783435250591864,-2.562520910905995,0.12041018547353222,-1.2210553627162315,-2.562520910905995,0.12041018547353222,absolute clock-hour difference,FALSE,Madrid (ES),6,#CC6677,0.41071386839199625,0.5640001137635198,FALSE,ESTIMABLE_EXPLORATORY
13,last_timing_above_250,Last light timing above 250 lx melEDI,1,work_free_day,Work/free day,IZTECH,Work day,Free day,Sedentary; 8 h sleep,18.319650423096274,0.4736292980557745,17.47058583208884,0.6131554327776417,18.319650423096274,17.47058583208884,-0.8490645910074317,0.5540781340524774,-1.9447877760585695,0.24665859404370605,-0.8490645910074317,-1.9447877760585695,0.24665859404370605,absolute clock-hour difference,FALSE,Izmir (TR),7,#332288,0.41071386839199625,0.5640001137635198,FALSE,ESTIMABLE_EXPLORATORY
13,last_timing_above_250,Last light timing above 250 lx melEDI,1,work_free_day,Work/free day,UCR,Work day,Free day,Sedentary; 8 h sleep,15.902884148011786,0.9739663875752667,14.304964519401514,1.1673189105017776,15.902884148011786,14.304964519401514,-1.5979196286102737,1.6949168587267442,-4.949720727956748,1.7538814707362014,-1.5979196286102737,-4.949720727956748,1.7538814707362014,absolute clock-hour difference,FALSE,San José (CR),8,#44AA99,0.41071386839199625,0.5640001137635198,FALSE,ESTIMABLE_EXPLORATORY
13,last_timing_above_250,Last light timing above 250 lx melEDI,1,work_free_day,Work/free day,KNUST,Work day,Free day,Sedentary; 8 h sleep,16.01684713185149,0.4862727631113395,14.289454706384145,0.435844536695569,16.01684713185149,14.289454706384145,-1.7273924254673436,0.5525234441211221,-2.820041116690522,-0.6347437342441653,-1.7273924254673436,-2.820041116690522,-0.6347437342441653,absolute clock-hour difference,TRUE,Kumasi (GH),9,#AA4499,0.41071386839199625,0.5640001137635198,FALSE,ESTIMABLE_EXPLORATORY
13,last_timing_above_250,Last light timing above 250 lx melEDI,3,activity_status,Daily activity status,RISE,Sedentary,Active,Work day; 8 h sleep,18.707614771293237,0.5032875097442832,18.92564312865063,0.41075730690952844,18.707614771293237,18.92564312865063,0.21802835735739365,0.6290886176395128,-1.0260326178661825,1.4620893325809696,0.21802835735739365,-1.0260326178661825,1.4620893325809696,absolute clock-hour difference,FALSE,Borås (SE),1,#88CCEE,0.4861000145639327,0.6076250182049159,FALSE,ESTIMABLE_EXPLORATORY
13,last_timing_above_250,Last light timing above 250 lx melEDI,3,activity_status,Daily activity status,THUAS,Sedentary,Active,Work day; 8 h sleep,19.082659677178732,0.9962152613714775,18.87262719912011,0.46818158749901745,19.082659677178732,18.87262719912011,-0.2100324780586218,1.0164028784916377,-2.2200309437452725,1.7999659876280287,-0.2100324780586218,-2.2200309437452725,1.7999659876280287,absolute clock-hour difference,FALSE,Delft (NL),2,#117733,0.4861000145639327,0.6076250182049159,FALSE,ESTIMABLE_EXPLORATORY
13,last_timing_above_250,Last light timing above 250 lx melEDI,3,activity_status,Daily activity status,BAUA,Sedentary,Active,Work day; 8 h sleep,18.999799476649944,0.6871764899003818,19.422215291839752,0.5701081194018076,18.999799476649944,19.422215291839752,0.4224158151898073,0.7223298314518078,-1.0060353272277078,1.8508669576073222,0.4224158151898073,-1.0060353272277078,1.8508669576073222,absolute clock-hour difference,FALSE,Dortmund (DE),3,#DDCC77,0.4861000145639327,0.6076250182049159,FALSE,ESTIMABLE_EXPLORATORY
13,last_timing_above_250,Last light timing above 250 lx melEDI,3,activity_status,Daily activity status,MPI,Sedentary,Active,Work day; 8 h sleep,16.37930832942813,0.7716919258931361,17.793793814286357,0.4891051217321341,16.37930832942813,17.793793814286357,1.414485484858226,0.8107686214527803,-0.18885873979154377,3.017829709507996,1.414485484858226,-0.18885873979154377,3.017829709507996,absolute clock-hour difference,FALSE,Tübingen (DE),4,#DDCC77,0.4861000145639327,0.6076250182049159,FALSE,ESTIMABLE_EXPLORATORY
13,last_timing_above_250,Last light timing above 250 lx melEDI,3,activity_status,Daily activity status,TUM,Sedentary,Active,Work day; 8 h sleep,18.805060142228932,0.7859451170884945,20.431931633226142,0.37492770420397636,18.805060142228932,20.431931633226142,1.6268714909972102,0.6585290537948683,0.32459026398801605,2.9291527180064043,1.6268714909972102,0.32459026398801605,2.9291527180064043,absolute clock-hour difference,TRUE,Munich (DE),5,#DDCC77,0.4861000145639327,0.6076250182049159,FALSE,ESTIMABLE_EXPLORATORY
13,last_timing_above_250,Last light timing above 250 lx melEDI,3,activity_status,Daily activity status,FUSPCEU,Sedentary,Active,Work day; 8 h sleep,18.21886821266064,0.3313315150925914,18.71249314365473,0.42594318181928864,18.21886821266064,18.71249314365473,0.4936249309940877,0.5013709036567846,-0.49786650258547355,1.485116364573649,0.4936249309940877,-0.49786650258547355,1.485116364573649,absolute clock-hour difference,FALSE,Madrid (ES),6,#CC6677,0.4861000145639327,0.6076250182049159,FALSE,ESTIMABLE_EXPLORATORY
13,last_timing_above_250,Last light timing above 250 lx melEDI,3,activity_status,Daily activity status,IZTECH,Sedentary,Active,Work day; 8 h sleep,18.991821716282054,0.6939977426903565,18.32592962026226,0.3863393717062717,18.991821716282054,18.32592962026226,-0.6658920960197912,0.7386566548137385,-2.1266305239236662,0.7948463318840839,-0.6658920960197912,-2.1266305239236662,0.7948463318840839,absolute clock-hour difference,FALSE,Izmir (TR),7,#332288,0.4861000145639327,0.6076250182049159,FALSE,ESTIMABLE_EXPLORATORY
13,last_timing_above_250,Last light timing above 250 lx melEDI,3,activity_status,Daily activity status,UCR,Sedentary,Active,Work day; 8 h sleep,15.755000541158292,0.6209936299037924,15.950187103626794,1.3472123598774128,15.755000541158292,15.950187103626794,0.19518656246850175,1.2420707534275257,-2.261083841220766,2.6514569661577694,0.19518656246850175,-2.261083841220766,2.6514569661577694,absolute clock-hour difference,FALSE,San José (CR),8,#44AA99,0.4861000145639327,0.6076250182049159,FALSE,ESTIMABLE_EXPLORATORY
13,last_timing_above_250,Last light timing above 250 lx melEDI,3,activity_status,Daily activity status,KNUST,Sedentary,Active,Work day; 8 h sleep,15.538590896635018,0.921708640252832,16.061609376607212,0.34948592739121387,15.538590896635018,16.061609376607212,0.5230184799721952,0.8520451699526848,-1.1619526279827177,2.2079895879271083,0.5230184799721952,-1.1619526279827177,2.2079895879271083,absolute clock-hour difference,FALSE,Kumasi (GH),9,#AA4499,0.4861000145639327,0.6076250182049159,FALSE,ESTIMABLE_EXPLORATORY
13,last_timing_above_250,Last light timing above 250 lx melEDI,11,previous_sleep_duration_centered_h,Previous-night sleep duration,RISE,8 h,9 h,Work day; Sedentary,18.690835393432703,0.34446796505490096,18.94779353057826,0.43227018677169593,18.690835393432703,18.94779353057826,0.2569581371455541,0.16673210170787037,-0.07276472738516376,0.586681001676272,0.2569581371455541,-0.07276472738516376,0.586681001676272,absolute clock-hour difference,FALSE,Borås (SE),1,#88CCEE,0.5216933005993751,0.7825399508990627,FALSE,ESTIMABLE_EXPLORATORY
13,last_timing_above_250,Last light timing above 250 lx melEDI,11,previous_sleep_duration_centered_h,Previous-night sleep duration,THUAS,8 h,9 h,Work day; Sedentary,18.487532141881992,0.4796665904568387,18.312964251174634,0.5977084674164781,18.487532141881992,18.312964251174634,-0.17456789070736034,0.2939873933690263,-0.7559458286367463,0.40681004722202563,-0.17456789070736034,-0.7559458286367463,0.40681004722202563,absolute clock-hour difference,FALSE,Delft (NL),2,#117733,0.5216933005993751,0.7825399508990627,FALSE,ESTIMABLE_EXPLORATORY
13,last_timing_above_250,Last light timing above 250 lx melEDI,11,previous_sleep_duration_centered_h,Previous-night sleep duration,BAUA,8 h,9 h,Work day; Sedentary,18.966920072016396,0.5427020789375679,18.67352694332649,0.7702235476547103,18.966920072016396,18.67352694332649,-0.2933931286899098,0.3054559110542982,-0.8974507573589618,0.3106644999791423,-0.2933931286899098,-0.8974507573589618,0.3106644999791423,absolute clock-hour difference,FALSE,Dortmund (DE),3,#DDCC77,0.5216933005993751,0.7825399508990627,FALSE,ESTIMABLE_EXPLORATORY
13,last_timing_above_250,Last light timing above 250 lx melEDI,11,previous_sleep_duration_centered_h,Previous-night sleep duration,MPI,8 h,9 h,Work day; Sedentary,17.257502188340975,0.4623066563181609,17.472844855760517,0.5541985005636931,17.257502188340975,17.472844855760517,0.21534266741953867,0.23006879051661647,-0.23963234861647414,0.6703176834555515,0.21534266741953867,-0.23963234861647414,0.6703176834555515,absolute clock-hour difference,FALSE,Tübingen (DE),4,#DDCC77,0.5216933005993751,0.7825399508990627,FALSE,ESTIMABLE_EXPLORATORY
13,last_timing_above_250,Last light timing above 250 lx melEDI,11,previous_sleep_duration_centered_h,Previous-night sleep duration,TUM,8 h,9 h,Work day; Sedentary,19.541364206808375,0.5857372699575226,19.47820854027041,0.7989439727122264,19.541364206808375,19.47820854027041,-0.06315566653796968,0.4515755577765342,-0.9561737772495625,0.8298624441736232,-0.06315566653796968,-0.9561737772495625,0.8298624441736232,absolute clock-hour difference,FALSE,Munich (DE),5,#DDCC77,0.5216933005993751,0.7825399508990627,FALSE,ESTIMABLE_EXPLORATORY
13,last_timing_above_250,Last light timing above 250 lx melEDI,11,previous_sleep_duration_centered_h,Previous-night sleep duration,FUSPCEU,8 h,9 h,Work day; Sedentary,18.22572406334855,0.3322885929925561,18.038220527765848,0.3894646404342451,18.22572406334855,18.038220527765848,-0.18750353558270327,0.17752961103742218,-0.5385791310480719,0.16357205988266532,-0.18750353558270327,-0.5385791310480719,0.16357205988266532,absolute clock-hour difference,FALSE,Madrid (ES),6,#CC6677,0.5216933005993751,0.7825399508990627,FALSE,ESTIMABLE_EXPLORATORY
13,last_timing_above_250,Last light timing above 250 lx melEDI,11,previous_sleep_duration_centered_h,Previous-night sleep duration,IZTECH,8 h,9 h,Work day; Sedentary,18.302451987801383,0.454932770135247,18.194743439474642,0.4887727746169464,18.302451987801383,18.194743439474642,-0.10770854832674108,0.14798370825602775,-0.4003553253436008,0.1849382286901186,-0.10770854832674108,-0.4003553253436008,0.1849382286901186,absolute clock-hour difference,FALSE,Izmir (TR),7,#332288,0.5216933005993751,0.7825399508990627,FALSE,ESTIMABLE_EXPLORATORY
13,last_timing_above_250,Last light timing above 250 lx melEDI,11,previous_sleep_duration_centered_h,Previous-night sleep duration,UCR,8 h,9 h,Work day; Sedentary,15.604307108407777,0.8735805585915696,15.42395286801278,1.7675657081002838,15.604307108407777,15.42395286801278,-0.18035424039499837,1.1811541781828383,-2.5161584142380717,2.155449933448075,-0.18035424039499837,-2.5161584142380717,2.155449933448075,absolute clock-hour difference,FALSE,San José (CR),8,#44AA99,0.5216933005993751,0.7825399508990627,FALSE,ESTIMABLE_EXPLORATORY
13,last_timing_above_250,Last light timing above 250 lx melEDI,11,previous_sleep_duration_centered_h,Previous-night sleep duration,KNUST,8 h,9 h,Work day; Sedentary,15.533263605960713,0.4077051611496305,15.363247056753812,0.4341937946913393,15.533263605960713,15.363247056753812,-0.17001654920689993,0.17115009645420354,-0.5084762668590097,0.16844316844520982,-0.17001654920689993,-0.5084762668590097,0.16844316844520982,absolute clock-hour difference,FALSE,Kumasi (GH),9,#AA4499,0.5216933005993751,0.7825399508990627,FALSE,ESTIMABLE_EXPLORATORY
14,dose_time_sensitive_corrected_medi,melEDI dose,1,work_free_day,Work/free day,RISE,Work day,Free day,Sedentary; 8 h sleep,3.6897158561699683,0.12271492655307875,3.767794834110907,0.13680475165750425,4894.48478864366,5858.513312544391,0.0780789779409383,0.11951654114836278,-0.15616913826665207,0.31232709414852866,1.1969581824667643,0.697960526746136,2.052707618371158,ratio for fitted dose + 0.1 lx h,FALSE,Borås (SE),1,#88CCEE,5.859161304681729e-6,2.9295806523408646e-5,TRUE,ESTIMABLE_EXPLORATORY
14,dose_time_sensitive_corrected_medi,melEDI dose,1,work_free_day,Work/free day,THUAS,Work day,Free day,Sedentary; 8 h sleep,3.7036485302927082,0.1277499985472215,3.7496911274103404,0.1540230458094387,5054.054693143194,5619.315271777637,0.0460425971176322,0.13523634573992166,-0.21901576993342092,0.3111009641686853,1.1118407751550055,0.6039266994252664,2.0469204465934645,ratio for fitted dose + 0.1 lx h,FALSE,Delft (NL),2,#117733,5.859161304681729e-6,2.9295806523408646e-5,TRUE,ESTIMABLE_EXPLORATORY
14,dose_time_sensitive_corrected_medi,melEDI dose,1,work_free_day,Work/free day,BAUA,Work day,Free day,Sedentary; 8 h sleep,3.4378790705446605,0.11158338689390003,3.647468392841037,0.11993468976284737,2740.7108858831075,4440.77340324162,0.20958932229637642,0.10470316576656158,0.004374888326588666,0.41480375626616417,1.6202772055944825,1.0101244616770981,2.598984899950163,ratio for fitted dose + 0.1 lx h,TRUE,Dortmund (DE),3,#DDCC77,5.859161304681729e-6,2.9295806523408646e-5,TRUE,ESTIMABLE_EXPLORATORY
14,dose_time_sensitive_corrected_medi,melEDI dose,1,work_free_day,Work/free day,MPI,Work day,Free day,Sedentary; 8 h sleep,3.33819374937451,0.09384091208429403,3.2123159676004884,0.09532613449059636,2178.5815186093473,1630.3818457133796,-0.1258777817740218,0.0823910567874097,-0.2873612857255391,0.0356057221774955,0.7483800784036188,0.5159869457187711,1.0854397507503295,ratio for fitted dose + 0.1 lx h,FALSE,Tübingen (DE),4,#DDCC77,5.859161304681729e-6,2.9295806523408646e-5,TRUE,ESTIMABLE_EXPLORATORY
14,dose_time_sensitive_corrected_medi,melEDI dose,1,work_free_day,Work/free day,TUM,Work day,Free day,Sedentary; 8 h sleep,3.6227914504391254,0.1416385664987678,3.3943421583790023,0.1405949565098673,4195.474628108573,2479.2746606631663,-0.22844929206012304,0.1234515889928372,-0.4704099603203252,0.013511376200079167,0.5909499604779775,0.3385244488423944,1.0316001015085001,ratio for fitted dose + 0.1 lx h,FALSE,Munich (DE),5,#DDCC77,5.859161304681729e-6,2.9295806523408646e-5,TRUE,ESTIMABLE_EXPLORATORY
14,dose_time_sensitive_corrected_medi,melEDI dose,1,work_free_day,Work/free day,FUSPCEU,Work day,Free day,Sedentary; 8 h sleep,3.4736893918126026,0.1025434017495763,3.228223763219924,0.1246356132624227,2976.2869507651967,1691.2121284561495,-0.24546562859267892,0.1129606032696973,-0.46686434267320304,-0.024066914512154813,0.568243362315955,0.3412995041527899,0.9460913798210164,ratio for fitted dose + 0.1 lx h,TRUE,Madrid (ES),6,#CC6677,5.859161304681729e-6,2.9295806523408646e-5,TRUE,ESTIMABLE_EXPLORATORY
14,dose_time_sensitive_corrected_medi,melEDI dose,1,work_free_day,Work/free day,IZTECH,Work day,Free day,Sedentary; 8 h sleep,3.530736434549293,0.10484023239670828,3.2974635243124952,0.12040038579387664,3394.092226975187,1983.5430468852446,-0.23327291023679791,0.1049655066428077,-0.4390015228757007,-0.02754429759789509,0.5844227180536012,0.36391376004285175,0.9385463010163196,ratio for fitted dose + 0.1 lx h,TRUE,Izmir (TR),7,#332288,5.859161304681729e-6,2.9295806523408646e-5,TRUE,ESTIMABLE_EXPLORATORY
14,dose_time_sensitive_corrected_medi,melEDI dose,1,work_free_day,Work/free day,UCR,Work day,Free day,Sedentary; 8 h sleep,3.2929201443444067,0.17766488719317475,3.2943809654417,0.22244295745929796,1962.8992982487691,1969.5132874375508,0.0014608210972930913,0.20694555693823807,-0.4041450172622365,0.40706665945682263,1.0033693283511016,0.39432560901680186,2.5530931444851808,ratio for fitted dose + 0.1 lx h,FALSE,San José (CR),8,#44AA99,5.859161304681729e-6,2.9295806523408646e-5,TRUE,ESTIMABLE_EXPLORATORY
14,dose_time_sensitive_corrected_medi,melEDI dose,1,work_free_day,Work/free day,KNUST,Work day,Free day,Sedentary; 8 h sleep,3.6535263970917247,0.126851893999248,3.015961372500149,0.12022676772788246,4503.153519291168,1037.3361389225922,-0.6375650245915763,0.11362594836276986,-0.8602677910918131,-0.4148622580913395,0.23037480223540427,0.1379533365773942,0.3847137794686612,ratio for fitted dose + 0.1 lx h,TRUE,Kumasi (GH),9,#AA4499,5.859161304681729e-6,2.9295806523408646e-5,TRUE,ESTIMABLE_EXPLORATORY
14,dose_time_sensitive_corrected_medi,melEDI dose,3,activity_status,Daily activity status,RISE,Sedentary,Active,Work day; 8 h sleep,3.7297547200281103,0.14017243381146818,4.083696506088032,0.12395605289737362,5367.185782561867,12125.31205602339,0.35394178605992166,0.13137661778463505,0.09644834679135272,0.6114352253284906,2.2591329299845477,1.248671923828995,4.087287859961135,ratio for fitted dose + 0.1 lx h,TRUE,Borås (SE),1,#88CCEE,0.004488144187852619,0.05563393711314469,FALSE,ESTIMABLE_EXPLORATORY
14,dose_time_sensitive_corrected_medi,melEDI dose,3,activity_status,Daily activity status,THUAS,Sedentary,Active,Work day; 8 h sleep,3.614593610198102,0.1973459048393071,4.077774464684538,0.11988887935344329,4117.020804036968,11961.092082343359,0.46318085448643526,0.18454209747754224,0.10148498979897264,0.8248767191738979,2.9052322367162544,1.2632374427054325,6.681542253195781,ratio for fitted dose + 0.1 lx h,TRUE,Delft (NL),2,#117733,0.004488144187852619,0.05563393711314469,FALSE,ESTIMABLE_EXPLORATORY
