run_id,data_scenario_id,placement,sample_scenario,analytical_role,family_id,inferential_family,family_n,metric_order,metric_id,manuscript_name,analysis_unit,response_family,response_transform,effect_scale,factor_order,factor_id,factor_label,site,spearman_rho,conf_low,conf_high,interval_method,pairs,sites,metric_tied_participants,leba_tied_participants,represented_days,p_value_reported
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,1,leba_f2,Spending time outdoors,THUAS,-0.03305797667903452,-0.573595546012266,0.5275361103548923,asymptotic_fisher_z_for_spearman,13,1,0,2,68,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,1,leba_f2,Spending time outdoors,TUM,-0.27695585470349865,-0.771967477511238,0.42715763448078836,asymptotic_fisher_z_for_spearman,10,1,0,3,56,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,1,leba_f2,Spending time outdoors,UCR,0.1765469659009499,-0.7412145569331119,0.864275928972766,asymptotic_fisher_z_for_spearman,6,1,0,2,29,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,BAUA,0.3222825614342036,-0.170195879143735,0.6859428700294369,asymptotic_fisher_z_for_spearman,18,1,0,6,93,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,FUSPCEU,-0.07870751537065586,-0.4754833895128455,0.34467716312943353,asymptotic_fisher_z_for_spearman,23,1,0,11,118,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,IZTECH,0.35643673115809904,-0.1498865091308744,0.7146483376231894,asymptotic_fisher_z_for_spearman,17,1,0,9,95,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,KNUST,0.08993038485452409,-0.4427280526612634,0.5756731224321647,asymptotic_fisher_z_for_spearman,15,1,0,6,61,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,MPI,0.10934833239495785,-0.2986879481282941,0.4835850192441094,asymptotic_fisher_z_for_spearman,25,1,0,15,133,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,RISE,0.39511603035084125,-0.19924567863649686,0.7769556575129387,asymptotic_fisher_z_for_spearman,13,1,0,8,74,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,THUAS,0.2022230493890782,-0.3924947774663139,0.6776979403502275,asymptotic_fisher_z_for_spearman,13,1,0,4,68,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,TUM,0.32515880772997563,-0.38284725012906395,0.7925313285740315,asymptotic_fisher_z_for_spearman,10,1,0,3,56,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,UCR,0.08827348295047495,-0.7791021606731279,0.8396805971002077,asymptotic_fisher_z_for_spearman,6,1,0,2,29,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,BAUA,-0.250395320261982,-0.6421918319679476,0.24513108783301718,asymptotic_fisher_z_for_spearman,18,1,0,7,93,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,FUSPCEU,-0.31152243042251465,-0.6413665805671441,0.11551276598798328,asymptotic_fisher_z_for_spearman,23,1,0,12,118,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,IZTECH,-0.3643110724403055,-0.7190475799498839,0.14102835180992823,asymptotic_fisher_z_for_spearman,17,1,0,5,95,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,KNUST,0.19117261444616385,-0.3559484881676569,0.6406920810639906,asymptotic_fisher_z_for_spearman,15,1,0,7,61,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,MPI,0.19586826486894365,-0.2159779453745026,0.548545268595231,asymptotic_fisher_z_for_spearman,25,1,0,12,133,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,RISE,-0.08551797352205123,-0.6078613667872227,0.4884842913937618,asymptotic_fisher_z_for_spearman,13,1,0,3,74,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,THUAS,0.5305883089312422,-0.02882341296188365,0.8369069196435406,asymptotic_fisher_z_for_spearman,13,1,0,6,68,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,TUM,-0.2751343757715179,-0.7711695557404324,0.4287682344254241,asymptotic_fisher_z_for_spearman,10,1,0,3,56,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,UCR,0.6377481392176934,-0.3602880211901563,0.9550187462523156,asymptotic_fisher_z_for_spearman,6,1,0,1,29,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,4,leba_f5,Using light in the morning and during daytime,BAUA,0.06243712706336117,-0.41657615231270445,0.5143149077325007,asymptotic_fisher_z_for_spearman,18,1,0,7,93,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,4,leba_f5,Using light in the morning and during daytime,FUSPCEU,-0.0979574956683193,-0.4903597810831013,0.3274672491111112,asymptotic_fisher_z_for_spearman,23,1,0,12,118,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,4,leba_f5,Using light in the morning and during daytime,IZTECH,-0.24246378807682492,-0.6476339707726839,0.2695998631796502,asymptotic_fisher_z_for_spearman,17,1,0,5,95,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,4,leba_f5,Using light in the morning and during daytime,KNUST,-0.09421279329352288,-0.5785536469153925,0.43924895797090935,asymptotic_fisher_z_for_spearman,15,1,0,7,61,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,4,leba_f5,Using light in the morning and during daytime,MPI,0.13817142407111435,-0.2717985327515393,0.5056935779136575,asymptotic_fisher_z_for_spearman,25,1,0,11,133,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,4,leba_f5,Using light in the morning and during daytime,RISE,-0.440154112656221,-0.7976858752675496,0.14631536425242236,asymptotic_fisher_z_for_spearman,13,1,0,6,74,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,4,leba_f5,Using light in the morning and during daytime,THUAS,0.027701787587544963,-0.5313943337918574,0.569987216401456,asymptotic_fisher_z_for_spearman,13,1,0,4,68,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,4,leba_f5,Using light in the morning and during daytime,TUM,-0.2660840514881559,-0.7671817030410397,0.4367049680605152,asymptotic_fisher_z_for_spearman,10,1,0,5,56,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,4,leba_f5,Using light in the morning and during daytime,UCR,0.2571428571428572,-0.7006311682171218,0.8841858738282544,asymptotic_fisher_z_for_spearman,6,1,0,0,29,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,1,leba_f2,Spending time outdoors,BAUA,0.33333980343821434,-0.15814121478219378,0.6924468772313411,asymptotic_fisher_z_for_spearman,18,1,0,8,89,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,1,leba_f2,Spending time outdoors,FUSPCEU,-0.1710627488527901,-0.5448464723800525,0.2594326563576496,asymptotic_fisher_z_for_spearman,23,1,0,10,106,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,1,leba_f2,Spending time outdoors,IZTECH,0.13870737523448548,-0.3663623958741399,0.5806413765338585,asymptotic_fisher_z_for_spearman,17,1,0,8,89,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,1,leba_f2,Spending time outdoors,KNUST,0.5732828202955755,0.08639036272611743,0.8391200350159004,asymptotic_fisher_z_for_spearman,15,1,0,7,66,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,1,leba_f2,Spending time outdoors,MPI,0.4017235500525016,0.017020078220535338,0.6828225648728918,asymptotic_fisher_z_for_spearman,26,1,0,12,121,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,1,leba_f2,Spending time outdoors,RISE,0.4487689589182284,-0.13579328283265346,0.8015571514488832,asymptotic_fisher_z_for_spearman,13,1,0,4,73,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,1,leba_f2,Spending time outdoors,THUAS,-0.03448279142240935,-0.5745518883976254,0.5265058647167978,asymptotic_fisher_z_for_spearman,13,1,1,2,62,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,1,leba_f2,Spending time outdoors,TUM,0.06770032003863301,-0.5869450422229606,0.6688176641898931,asymptotic_fisher_z_for_spearman,10,1,0,3,53,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,1,leba_f2,Spending time outdoors,UCR,0.5002164033860248,-0.5241110311978119,0.9330145720826314,asymptotic_fisher_z_for_spearman,6,1,0,2,28,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,BAUA,-0.20725566651717275,-0.6146511886720506,0.2874261870240386,asymptotic_fisher_z_for_spearman,18,1,0,6,89,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,FUSPCEU,-0.08916864083131265,-0.4835960005387444,0.33535985730228945,asymptotic_fisher_z_for_spearman,23,1,0,11,106,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,IZTECH,-0.22931593892688887,-0.6394777801075299,0.2824616057667844,asymptotic_fisher_z_for_spearman,17,1,0,9,89,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,KNUST,0.17446494661777673,-0.3709504471910831,0.6303887445797924,asymptotic_fisher_z_for_spearman,15,1,0,6,66,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,MPI,0.042467099794556734,-0.3506529801515222,0.42286306249396954,asymptotic_fisher_z_for_spearman,26,1,0,16,121,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,RISE,-0.30699662789849536,-0.7338506331935664,0.2936617428841726,asymptotic_fisher_z_for_spearman,13,1,0,8,73,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,THUAS,0.38281086946470355,-0.21312808156524496,0.7711440332428131,asymptotic_fisher_z_for_spearman,13,1,1,4,62,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,TUM,0.09379580992210836,-0.5694607397590249,0.683081819449989,asymptotic_fisher_z_for_spearman,10,1,0,3,53,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,UCR,0.08827348295047495,-0.7791021606731279,0.8396805971002077,asymptotic_fisher_z_for_spearman,6,1,0,2,28,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,BAUA,0.25766821338162466,-0.23780980362064583,0.6467373503462621,asymptotic_fisher_z_for_spearman,18,1,0,7,89,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,FUSPCEU,0.501536111900132,0.11261539860845765,0.7571992490320516,asymptotic_fisher_z_for_spearman,23,1,0,12,106,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,IZTECH,0.18461709752042507,-0.32485363431372916,0.6110409934014748,asymptotic_fisher_z_for_spearman,17,1,0,5,89,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,KNUST,-0.24888510182613788,-0.6750790225148809,0.3018637352950138,asymptotic_fisher_z_for_spearman,15,1,0,7,66,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,MPI,-0.2342056305561097,-0.5698598783875105,0.16842590753836137,asymptotic_fisher_z_for_spearman,26,1,0,13,121,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,RISE,-0.2537952762589908,-0.7060485390571096,0.3455044998609006,asymptotic_fisher_z_for_spearman,13,1,0,3,73,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,THUAS,-0.18776967791791846,-0.6694905988430074,0.4051296636524333,asymptotic_fisher_z_for_spearman,13,1,1,6,62,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,TUM,0.1563263498701806,-0.5249714063165156,0.7155254928347679,asymptotic_fisher_z_for_spearman,10,1,0,3,53,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,UCR,0.43482827673933633,-0.5821774980991113,0.9212794437745172,asymptotic_fisher_z_for_spearman,6,1,0,1,28,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,4,leba_f5,Using light in the morning and during daytime,BAUA,-0.35589162426115867,-0.7055336493974448,0.13309244428679273,asymptotic_fisher_z_for_spearman,18,1,0,7,89,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,4,leba_f5,Using light in the morning and during daytime,FUSPCEU,0.13744036382034597,-0.2912627863195319,0.5201730626648454,asymptotic_fisher_z_for_spearman,23,1,0,12,106,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,4,leba_f5,Using light in the morning and during daytime,IZTECH,-0.2523100332779143,-0.6536818258357465,0.2598467353850028,asymptotic_fisher_z_for_spearman,17,1,0,5,89,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,4,leba_f5,Using light in the morning and during daytime,KNUST,-0.09783636226635067,-0.5809816087547828,0.43629256319183024,asymptotic_fisher_z_for_spearman,15,1,0,7,66,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,4,leba_f5,Using light in the morning and during daytime,MPI,-0.06995918095253943,-0.4452454905006935,0.32623329676944757,asymptotic_fisher_z_for_spearman,26,1,0,11,121,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,4,leba_f5,Using light in the morning and during daytime,RISE,0.13093191958761005,-0.45271279089668504,0.6360328197281302,asymptotic_fisher_z_for_spearman,13,1,0,6,73,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,4,leba_f5,Using light in the morning and during daytime,THUAS,-0.06796279928902345,-0.5966072460078244,0.5018136701025743,asymptotic_fisher_z_for_spearman,13,1,1,4,62,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,4,leba_f5,Using light in the morning and during daytime,TUM,-0.05701801103317626,-0.6628480406830061,0.5939304146061126,asymptotic_fisher_z_for_spearman,10,1,0,5,53,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,4,leba_f5,Using light in the morning and during daytime,UCR,0.5428571428571428,-0.48031069987352637,0.9402015149008092,asymptotic_fisher_z_for_spearman,6,1,0,0,28,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,BAUA,0.05296052951822097,-0.4244032046508647,0.5072875698523255,asymptotic_fisher_z_for_spearman,18,1,0,8,97,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,FUSPCEU,0.12133520558163019,-0.30618047567908163,0.5081237572041355,asymptotic_fisher_z_for_spearman,23,1,0,10,125,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,IZTECH,-0.07554598115449655,-0.5367026549785078,0.4203624744521283,asymptotic_fisher_z_for_spearman,17,1,0,8,96,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,KNUST,0.2766948627925018,-0.27447174240686767,0.6910131580505697,asymptotic_fisher_z_for_spearman,15,1,0,7,76,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,MPI,0.4457103887237764,0.0705363182727641,0.7104119838290113,asymptotic_fisher_z_for_spearman,26,1,0,12,137,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,RISE,0.4127566350544199,-0.17891891451921663,0.7851751705191302,asymptotic_fisher_z_for_spearman,13,1,0,4,71,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,THUAS,0.5702500977133454,0.028090958654281722,0.8531699076297904,asymptotic_fisher_z_for_spearman,13,1,0,2,74,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,TUM,-0.11078234188139946,-0.6921314518693485,0.5577476826444041,asymptotic_fisher_z_for_spearman,10,1,0,3,55,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,UCR,0.11769797726729996,-0.7671398227227134,0.8482364552482683,asymptotic_fisher_z_for_spearman,6,1,0,2,30,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,gaussian,log10_offset_0.1,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,BAUA,-0.410366219704002,-0.7361911238655318,0.0698948475419556,asymptotic_fisher_z_for_spearman,18,1,0,6,97,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,gaussian,log10_offset_0.1,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,FUSPCEU,0.01095927429211664,-0.4030637168206894,0.42125844221978537,asymptotic_fisher_z_for_spearman,23,1,0,11,125,FALSE
