run_id,data_scenario_id,placement,sample_scenario,analytical_role,family_id,inferential_family,family_n,metric_order,metric_id,manuscript_name,analysis_unit,response_family,response_transform,effect_scale,factor_order,factor_id,factor_label,participant_key,influence_screen,influence_score,screen_rank
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,FUSPCEU::FUSPCEU_S004,maximum_absolute_pearson_residual,3.718337705632876,2
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,TUM::TUM_S004,maximum_absolute_pearson_residual,3.251143541910973,3
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,3,leba_f4,Controlling and using ambient light before bedtime,BAUA::BAUA_S012,maximum_absolute_pearson_residual,3.87402667629117,1
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,3,leba_f4,Controlling and using ambient light before bedtime,FUSPCEU::FUSPCEU_S004,maximum_absolute_pearson_residual,3.4977344241316635,2
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,3,leba_f4,Controlling and using ambient light before bedtime,TUM::TUM_S004,maximum_absolute_pearson_residual,3.0664757183402553,3
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,4,leba_f5,Using light in the morning and during daytime,BAUA::BAUA_S012,maximum_absolute_pearson_residual,3.9581336791184163,1
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,4,leba_f5,Using light in the morning and during daytime,FUSPCEU::FUSPCEU_S004,maximum_absolute_pearson_residual,3.5879781980347714,2
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,4,leba_f5,Using light in the morning and during daytime,TUM::TUM_S004,maximum_absolute_pearson_residual,3.0311868996204536,3
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,THUAS::THUAS_S001,maximum_absolute_pearson_residual,2.806845047966657,1
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,KNUST::KNUST_S009,maximum_absolute_pearson_residual,2.755990977221546,2
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,KNUST::KNUST_S002,maximum_absolute_pearson_residual,2.657976051940707,3
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,THUAS::THUAS_S001,maximum_absolute_pearson_residual,2.6980817805287387,1
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,KNUST::KNUST_S002,maximum_absolute_pearson_residual,2.6858420842782658,2
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,KNUST::KNUST_S009,maximum_absolute_pearson_residual,2.681032857276871,3
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,3,leba_f4,Controlling and using ambient light before bedtime,KNUST::KNUST_S009,maximum_absolute_pearson_residual,2.708706371583507,1
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,3,leba_f4,Controlling and using ambient light before bedtime,THUAS::THUAS_S001,maximum_absolute_pearson_residual,2.6898352048177374,2
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,3,leba_f4,Controlling and using ambient light before bedtime,KNUST::KNUST_S002,maximum_absolute_pearson_residual,2.6525083055307896,3
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,4,leba_f5,Using light in the morning and during daytime,THUAS::THUAS_S001,maximum_absolute_pearson_residual,2.7730134151273296,1
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,4,leba_f5,Using light in the morning and during daytime,KNUST::KNUST_S009,maximum_absolute_pearson_residual,2.7247503621077622,2
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,4,leba_f5,Using light in the morning and during daytime,KNUST::KNUST_S002,maximum_absolute_pearson_residual,2.5928108667266705,3
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,1,leba_f2,Spending time outdoors,TUM::TUM_S001,maximum_absolute_pearson_residual,3.1239404011637277,1
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,1,leba_f2,Spending time outdoors,FUSPCEU::FUSPCEU_S020,maximum_absolute_pearson_residual,2.8668821342599813,2
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,1,leba_f2,Spending time outdoors,THUAS::THUAS_S015,maximum_absolute_pearson_residual,2.207939468572718,3
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,TUM::TUM_S001,maximum_absolute_pearson_residual,3.137350373054809,1
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,FUSPCEU::FUSPCEU_S020,maximum_absolute_pearson_residual,2.822223119605484,2
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,THUAS::THUAS_S015,maximum_absolute_pearson_residual,2.201891318021357,3
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,3,leba_f4,Controlling and using ambient light before bedtime,TUM::TUM_S001,maximum_absolute_pearson_residual,3.1250404340948936,1
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,3,leba_f4,Controlling and using ambient light before bedtime,FUSPCEU::FUSPCEU_S020,maximum_absolute_pearson_residual,2.867258462154868,2
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,3,leba_f4,Controlling and using ambient light before bedtime,THUAS::THUAS_S015,maximum_absolute_pearson_residual,2.212807736250886,3
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,4,leba_f5,Using light in the morning and during daytime,TUM::TUM_S001,maximum_absolute_pearson_residual,3.1245315434812406,1
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,4,leba_f5,Using light in the morning and during daytime,FUSPCEU::FUSPCEU_S020,maximum_absolute_pearson_residual,2.8648800773949463,2
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,4,leba_f5,Using light in the morning and during daytime,THUAS::THUAS_S015,maximum_absolute_pearson_residual,2.216884246832558,3
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,THUAS::THUAS_S005,maximum_absolute_pearson_residual,3.8915752286112637,1
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,BAUA::BAUA_S025,maximum_absolute_pearson_residual,3.889589316362257,2
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,UCR::UCR_S003,maximum_absolute_pearson_residual,3.6461005753743234,3
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,THUAS::THUAS_S005,maximum_absolute_pearson_residual,3.8893460403845,1
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,BAUA::BAUA_S025,maximum_absolute_pearson_residual,3.887464350791054,2
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,UCR::UCR_S003,maximum_absolute_pearson_residual,3.6307114603227864,3
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,3,leba_f4,Controlling and using ambient light before bedtime,THUAS::THUAS_S005,maximum_absolute_pearson_residual,3.909778589272909,1
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,3,leba_f4,Controlling and using ambient light before bedtime,BAUA::BAUA_S025,maximum_absolute_pearson_residual,3.9094064606412484,2
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,3,leba_f4,Controlling and using ambient light before bedtime,UCR::UCR_S003,maximum_absolute_pearson_residual,3.6542684896045197,3
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,4,leba_f5,Using light in the morning and during daytime,THUAS::THUAS_S005,maximum_absolute_pearson_residual,3.8988707302747923,1
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,4,leba_f5,Using light in the morning and during daytime,BAUA::BAUA_S025,maximum_absolute_pearson_residual,3.877262811072921,2
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,4,leba_f5,Using light in the morning and during daytime,UCR::UCR_S003,maximum_absolute_pearson_residual,3.6223325137985163,3
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,BAUA::BAUA_S022,maximum_absolute_pearson_residual,1.0110523827137663,1
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,BAUA::BAUA_S018,maximum_absolute_pearson_residual,0.9595711955267556,2
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,THUAS::THUAS_S015,maximum_absolute_pearson_residual,0.8624037392109354,3
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,BAUA::BAUA_S022,maximum_absolute_pearson_residual,1.0329382547042225,1
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,BAUA::BAUA_S018,maximum_absolute_pearson_residual,0.9505107921772458,2
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,THUAS::THUAS_S015,maximum_absolute_pearson_residual,0.8450058728202354,3
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,3,leba_f4,Controlling and using ambient light before bedtime,BAUA::BAUA_S022,maximum_absolute_pearson_residual,1.0210252927506094,1
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,3,leba_f4,Controlling and using ambient light before bedtime,BAUA::BAUA_S018,maximum_absolute_pearson_residual,0.9438645741621299,2
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,3,leba_f4,Controlling and using ambient light before bedtime,THUAS::THUAS_S001,maximum_absolute_pearson_residual,0.8478323067220286,3
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,BAUA::BAUA_S022,maximum_absolute_pearson_residual,1.0098175208319446,1
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,BAUA::BAUA_S018,maximum_absolute_pearson_residual,0.9430718468165895,2
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,THUAS::THUAS_S015,maximum_absolute_pearson_residual,0.8661155654545665,3
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,1,leba_f2,Spending time outdoors,THUAS::THUAS_S007,maximum_absolute_pearson_residual,8.553514787367584,1
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,1,leba_f2,Spending time outdoors,KNUST::KNUST_S008,maximum_absolute_pearson_residual,7.1135874617687005,2
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,1,leba_f2,Spending time outdoors,THUAS::THUAS_S010,maximum_absolute_pearson_residual,6.912265844352781,3
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,THUAS::THUAS_S007,maximum_absolute_pearson_residual,8.634581308979588,1
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,KNUST::KNUST_S008,maximum_absolute_pearson_residual,7.147820983120937,2
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,THUAS::THUAS_S010,maximum_absolute_pearson_residual,6.916698406415035,3
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,THUAS::THUAS_S007,maximum_absolute_pearson_residual,8.669504044925825,1
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,KNUST::KNUST_S008,maximum_absolute_pearson_residual,7.1545570296225165,2
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,THUAS::THUAS_S010,maximum_absolute_pearson_residual,6.8994771316109045,3
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,4,leba_f5,Using light in the morning and during daytime,THUAS::THUAS_S007,maximum_absolute_pearson_residual,8.662845263592143,1
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,4,leba_f5,Using light in the morning and during daytime,KNUST::KNUST_S008,maximum_absolute_pearson_residual,7.184863344582659,2
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,4,leba_f5,Using light in the morning and during daytime,THUAS::THUAS_S010,maximum_absolute_pearson_residual,6.885474575576117,3
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,gaussian,clock_hours_midnight_after_16,difference,1,leba_f2,Spending time outdoors,KNUST::KNUST_S008,maximum_absolute_pearson_residual,9.772683320326678,1
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,gaussian,clock_hours_midnight_after_16,difference,1,leba_f2,Spending time outdoors,THUAS::THUAS_S010,maximum_absolute_pearson_residual,9.190766923871386,2
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,gaussian,clock_hours_midnight_after_16,difference,1,leba_f2,Spending time outdoors,THUAS::THUAS_S007,maximum_absolute_pearson_residual,8.801285844871284,3
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,gaussian,clock_hours_midnight_after_16,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,KNUST::KNUST_S008,maximum_absolute_pearson_residual,9.796649406039236,1
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,gaussian,clock_hours_midnight_after_16,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,THUAS::THUAS_S010,maximum_absolute_pearson_residual,9.18102449406705,2
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,gaussian,clock_hours_midnight_after_16,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,THUAS::THUAS_S007,maximum_absolute_pearson_residual,8.833532769757628,3
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,gaussian,clock_hours_midnight_after_16,difference,3,leba_f4,Controlling and using ambient light before bedtime,KNUST::KNUST_S008,maximum_absolute_pearson_residual,9.78091631507361,1
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,gaussian,clock_hours_midnight_after_16,difference,3,leba_f4,Controlling and using ambient light before bedtime,THUAS::THUAS_S010,maximum_absolute_pearson_residual,9.186698134768497,2
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,gaussian,clock_hours_midnight_after_16,difference,3,leba_f4,Controlling and using ambient light before bedtime,THUAS::THUAS_S007,maximum_absolute_pearson_residual,8.836687151230269,3
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,gaussian,clock_hours_midnight_after_16,difference,4,leba_f5,Using light in the morning and during daytime,KNUST::KNUST_S008,maximum_absolute_pearson_residual,9.703029994581515,1
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,gaussian,clock_hours_midnight_after_16,difference,4,leba_f5,Using light in the morning and during daytime,THUAS::THUAS_S010,maximum_absolute_pearson_residual,9.087583352371322,2
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,gaussian,clock_hours_midnight_after_16,difference,4,leba_f5,Using light in the morning and during daytime,THUAS::THUAS_S007,maximum_absolute_pearson_residual,8.859001885716967,3
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,1,leba_f2,Spending time outdoors,THUAS::THUAS_S010,maximum_absolute_pearson_residual,8.439468157247846,1
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,1,leba_f2,Spending time outdoors,TUM::TUM_S005,maximum_absolute_pearson_residual,6.804298480169473,2
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,1,leba_f2,Spending time outdoors,BAUA::BAUA_S005,maximum_absolute_pearson_residual,5.570090911273086,3
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,THUAS::THUAS_S010,maximum_absolute_pearson_residual,8.455713100278777,1
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,TUM::TUM_S005,maximum_absolute_pearson_residual,6.801874233683863,2
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,BAUA::BAUA_S005,maximum_absolute_pearson_residual,5.543640778151861,3
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,THUAS::THUAS_S010,maximum_absolute_pearson_residual,8.409300710431037,1
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,TUM::TUM_S005,maximum_absolute_pearson_residual,6.8491216259570535,2
