run_id,data_scenario_id,placement,sample_scenario,analytical_role,family_id,inferential_family,family_n,metric_order,metric_id,manuscript_name,analysis_unit,response_family,response_transform,effect_scale,factor_order,factor_id,factor_label,omitted_site,spearman_rho,conf_low,conf_high,interval_method,pairs,sites,metric_tied_participants,leba_tied_participants,represented_days,p_value_reported
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,gaussian,clock_hours_midnight_after_16,difference,3,leba_f4,Controlling and using ambient light before bedtime,THUAS,-0.03312822564603882,-0.20547749719330302,0.1412140919325448,asymptotic_fisher_z_for_spearman,128,8,6,111,738,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,gaussian,clock_hours_midnight_after_16,difference,3,leba_f4,Controlling and using ambient light before bedtime,TUM,-0.05721604923171686,-0.2265184890551666,0.11544239855736273,asymptotic_fisher_z_for_spearman,131,8,7,114,756,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,gaussian,clock_hours_midnight_after_16,difference,3,leba_f4,Controlling and using ambient light before bedtime,UCR,-0.046774992055140234,-0.21404058040447616,0.12315544606829017,asymptotic_fisher_z_for_spearman,135,8,6,118,784,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,gaussian,clock_hours_midnight_after_16,difference,4,leba_f5,Using light in the morning and during daytime,BAUA,0.11176527542389669,-0.06658657597429511,0.2831962219393904,asymptotic_fisher_z_for_spearman,123,8,5,105,709,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,gaussian,clock_hours_midnight_after_16,difference,4,leba_f5,Using light in the morning and during daytime,FUSPCEU,0.16042784488368078,-0.020938710619688803,0.33157200073747417,asymptotic_fisher_z_for_spearman,118,8,6,100,687,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,gaussian,clock_hours_midnight_after_16,difference,4,leba_f5,Using light in the morning and during daytime,IZTECH,0.1716991777215335,-0.004761576784077971,0.33778973384753086,asymptotic_fisher_z_for_spearman,124,8,6,107,715,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,gaussian,clock_hours_midnight_after_16,difference,4,leba_f5,Using light in the morning and during daytime,KNUST,0.14050009118033602,-0.035273659064680045,0.30784196766337835,asymptotic_fisher_z_for_spearman,126,8,3,108,735,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,gaussian,clock_hours_midnight_after_16,difference,4,leba_f5,Using light in the morning and during daytime,MPI,0.24982445912757853,0.06991214980073628,0.4139964678553311,asymptotic_fisher_z_for_spearman,115,8,5,98,666,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,gaussian,clock_hours_midnight_after_16,difference,4,leba_f5,Using light in the morning and during daytime,RISE,0.24170256734872128,0.07115655859354128,0.3985181251299146,asymptotic_fisher_z_for_spearman,128,8,7,110,738,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,gaussian,clock_hours_midnight_after_16,difference,4,leba_f5,Using light in the morning and during daytime,THUAS,0.14341708548339874,-0.030881994066885465,0.3092511887896761,asymptotic_fisher_z_for_spearman,128,8,6,111,738,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,gaussian,clock_hours_midnight_after_16,difference,4,leba_f5,Using light in the morning and during daytime,TUM,0.2083755420789804,0.038215951020031634,0.36679128618012175,asymptotic_fisher_z_for_spearman,131,8,7,113,756,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,gaussian,clock_hours_midnight_after_16,difference,4,leba_f5,Using light in the morning and during daytime,UCR,0.15100981168522745,-0.01841723348597062,0.3120063674565766,asymptotic_fisher_z_for_spearman,135,8,6,117,784,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,1,leba_f2,Spending time outdoors,BAUA,-0.026154582019575812,-0.2022524506082649,0.15158163015640871,asymptotic_fisher_z_for_spearman,123,8,0,105,649,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,1,leba_f2,Spending time outdoors,FUSPCEU,0.02416596522825777,-0.1572804282743667,0.20403405600504235,asymptotic_fisher_z_for_spearman,118,8,0,101,625,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,1,leba_f2,Spending time outdoors,IZTECH,0.01647043398095229,-0.16031171832378713,0.19222880472616288,asymptotic_fisher_z_for_spearman,124,8,0,106,648,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,1,leba_f2,Spending time outdoors,KNUST,0.030231871798610012,-0.14544412222414133,0.20405977185956994,asymptotic_fisher_z_for_spearman,126,8,0,108,671,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,1,leba_f2,Spending time outdoors,MPI,0.019507978531600387,-0.1641889973139081,0.20189725212374182,asymptotic_fisher_z_for_spearman,115,8,0,97,604,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,1,leba_f2,Spending time outdoors,RISE,-5.712109104774564e-4,-0.17408446716316453,0.17297644689520264,asymptotic_fisher_z_for_spearman,128,8,0,111,670,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,1,leba_f2,Spending time outdoors,THUAS,0.05016515692426197,-0.12444870405678037,0.2217651620258757,asymptotic_fisher_z_for_spearman,128,8,0,110,671,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,1,leba_f2,Spending time outdoors,TUM,-8.194109116712549e-4,-0.17232068606488157,0.17073007997938977,asymptotic_fisher_z_for_spearman,131,8,0,113,687,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,1,leba_f2,Spending time outdoors,UCR,-0.06730167473737628,-0.2336025020514045,0.10282469951786026,asymptotic_fisher_z_for_spearman,135,8,0,117,711,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,BAUA,0.04240281237721022,-0.13564982745581855,0.21780217486374256,asymptotic_fisher_z_for_spearman,123,8,0,105,649,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,FUSPCEU,0.026458466708769317,-0.15504239876816456,0.20623149806948252,asymptotic_fisher_z_for_spearman,118,8,0,100,625,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,IZTECH,-0.04415221104677094,-0.21876577555467971,0.13320133575530022,asymptotic_fisher_z_for_spearman,124,8,0,106,648,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,KNUST,0.04374403615708517,-0.1321741660723547,0.21699073075360267,asymptotic_fisher_z_for_spearman,126,8,0,108,671,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,MPI,-0.0451732911720292,-0.22641096083814446,0.13908767456206428,asymptotic_fisher_z_for_spearman,115,8,0,98,604,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,RISE,0.01006789243480214,-0.16374870266172775,0.18327820150207197,asymptotic_fisher_z_for_spearman,128,8,0,111,670,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,THUAS,-0.021090027420953075,-0.19391087148276773,0.1530004298744073,asymptotic_fisher_z_for_spearman,128,8,0,110,671,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,TUM,-0.06535818403945362,-0.23425751277347617,0.10737100358294269,asymptotic_fisher_z_for_spearman,131,8,0,113,687,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,UCR,-0.006242971162997502,-0.17501551019137065,0.16288598453075864,asymptotic_fisher_z_for_spearman,135,8,0,117,711,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,BAUA,-0.07573574321212724,-0.24942583441388438,0.10267525891009206,asymptotic_fisher_z_for_spearman,123,8,0,106,649,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,FUSPCEU,0.001616598037451746,-0.17919512281229263,0.18232267788271012,asymptotic_fisher_z_for_spearman,118,8,0,101,625,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,IZTECH,-0.0138068513901613,-0.18966174847030146,0.1629063293685301,asymptotic_fisher_z_for_spearman,124,8,0,107,648,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,KNUST,-0.05392339481303799,-0.2266922497712998,0.12213545476664807,asymptotic_fisher_z_for_spearman,126,8,0,109,671,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,MPI,-0.026334553814760173,-0.2084399027924584,0.1575355774670606,asymptotic_fisher_z_for_spearman,115,8,0,98,604,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,RISE,-0.009518910029896743,-0.1827475556633952,0.16428296802501255,asymptotic_fisher_z_for_spearman,128,8,0,111,670,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,THUAS,-0.038961539551565665,-0.2110650374207427,0.13548498855494207,asymptotic_fisher_z_for_spearman,128,8,0,111,671,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,TUM,-0.04369894111281333,-0.21362322675763304,0.12879191120520958,asymptotic_fisher_z_for_spearman,131,8,0,114,687,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,UCR,-0.05428441436145122,-0.22121265393493483,0.11573421415805799,asymptotic_fisher_z_for_spearman,135,8,0,118,711,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,4,leba_f5,Using light in the morning and during daytime,BAUA,0.038772653227313617,-0.13921729693572946,0.21433578271630987,asymptotic_fisher_z_for_spearman,123,8,0,105,649,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,4,leba_f5,Using light in the morning and during daytime,FUSPCEU,-0.029060320067992865,-0.20872326973960265,0.15250010883957557,asymptotic_fisher_z_for_spearman,118,8,0,100,625,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,4,leba_f5,Using light in the morning and during daytime,IZTECH,-0.019508727641518325,-0.19515405906950994,0.15734911340152627,asymptotic_fisher_z_for_spearman,124,8,0,107,648,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,4,leba_f5,Using light in the morning and during daytime,KNUST,-0.11372541959877017,-0.28300302365657815,0.06242318246471779,asymptotic_fisher_z_for_spearman,126,8,0,108,671,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,4,leba_f5,Using light in the morning and during daytime,MPI,-0.003456976621934385,-0.18644942636026657,0.1797672914582291,asymptotic_fisher_z_for_spearman,115,8,0,98,604,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,4,leba_f5,Using light in the morning and during daytime,RISE,-0.008479876575470382,-0.18174295061929993,0.1652938681590366,asymptotic_fisher_z_for_spearman,128,8,0,110,670,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,4,leba_f5,Using light in the morning and during daytime,THUAS,-0.0635728283597163,-0.23451619853610056,0.11118424881012196,asymptotic_fisher_z_for_spearman,128,8,0,111,671,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,4,leba_f5,Using light in the morning and during daytime,TUM,-0.011361711517787169,-0.18253148472933123,0.160476523654812,asymptotic_fisher_z_for_spearman,131,8,0,113,687,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,4,leba_f5,Using light in the morning and during daytime,UCR,-0.07217733748182369,-0.23822930489041502,0.09797459507806545,asymptotic_fisher_z_for_spearman,135,8,0,117,711,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,1,leba_f2,Spending time outdoors,BAUA,-0.17784584891704938,-0.34470913038918666,-8.769018341547673e-5,asymptotic_fisher_z_for_spearman,122,8,1,104,634,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,1,leba_f2,Spending time outdoors,FUSPCEU,-0.1789462025997987,-0.34913756834741866,0.0026736216278929665,asymptotic_fisher_z_for_spearman,117,8,2,100,609,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,1,leba_f2,Spending time outdoors,IZTECH,-0.09043673025596077,-0.26325624040903606,0.08800664186924562,asymptotic_fisher_z_for_spearman,123,8,2,105,632,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,1,leba_f2,Spending time outdoors,KNUST,-0.0787420778490813,-0.25088049689490455,0.0982236489341473,asymptotic_fisher_z_for_spearman,125,8,2,107,666,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,1,leba_f2,Spending time outdoors,MPI,-0.02888397852077889,-0.21087912132932643,0.15504653005246655,asymptotic_fisher_z_for_spearman,115,8,1,97,594,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,1,leba_f2,Spending time outdoors,RISE,-0.09253374937334372,-0.26251643036804767,0.08301921981922084,asymptotic_fisher_z_for_spearman,127,8,2,110,653,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,1,leba_f2,Spending time outdoors,THUAS,-0.09818988824994858,-0.2678231134932403,0.07734787186794842,asymptotic_fisher_z_for_spearman,127,8,1,109,659,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,1,leba_f2,Spending time outdoors,TUM,-0.10902681883457502,-0.27603100837450667,0.0643676411677273,asymptotic_fisher_z_for_spearman,130,8,2,112,671,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,1,leba_f2,Spending time outdoors,UCR,-0.1521132750965822,-0.3136115519889199,0.017937865234619894,asymptotic_fisher_z_for_spearman,134,8,1,116,698,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,BAUA,0.18905698228709103,0.011688878821937778,0.35489110727541345,asymptotic_fisher_z_for_spearman,122,8,1,104,634,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,FUSPCEU,0.3070205258406689,0.1328943322957974,0.46276177244936384,asymptotic_fisher_z_for_spearman,117,8,2,99,609,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,IZTECH,0.15761201504472644,-0.019979826783988738,0.3255622849560804,asymptotic_fisher_z_for_spearman,123,8,2,105,632,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,KNUST,0.22121000728865992,0.04744556483766769,0.3819791124865868,asymptotic_fisher_z_for_spearman,125,8,2,107,666,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,MPI,0.23749590870754386,0.056858078323026695,0.4030773590364936,asymptotic_fisher_z_for_spearman,115,8,1,98,594,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,RISE,0.18143384382662597,0.007454841205751683,0.34475143031335215,asymptotic_fisher_z_for_spearman,127,8,2,110,653,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,THUAS,0.22052388608716153,0.0481594613696693,0.3801343376436485,asymptotic_fisher_z_for_spearman,127,8,1,109,659,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,TUM,0.19912082644684395,0.027891000145554023,0.35899835976720534,asymptotic_fisher_z_for_spearman,130,8,2,112,671,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,UCR,0.21070324822861344,0.042638436582230356,0.36717157328671257,asymptotic_fisher_z_for_spearman,134,8,1,116,698,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,BAUA,0.07459678514150718,-0.10455052701183247,0.24905514674916088,asymptotic_fisher_z_for_spearman,122,8,1,105,634,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,FUSPCEU,0.1047455227936748,-0.07827584672669562,0.28093655255449174,asymptotic_fisher_z_for_spearman,117,8,2,100,609,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,IZTECH,0.016623446434324635,-0.16088437347652532,0.19308954904357353,asymptotic_fisher_z_for_spearman,123,8,2,106,632,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,KNUST,3.3173915618914826e-4,-0.17528599182249527,0.17592900979224962,asymptotic_fisher_z_for_spearman,125,8,2,108,666,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,MPI,-0.04954537149651793,-0.23056410403877028,0.13478793575265813,asymptotic_fisher_z_for_spearman,115,8,1,98,594,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,RISE,-0.015284677051136713,-0.18899605407897654,0.15935429232545792,asymptotic_fisher_z_for_spearman,127,8,2,110,653,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,THUAS,-0.01922668586035832,-0.1927955421305451,0.15550884036415893,asymptotic_fisher_z_for_spearman,127,8,1,110,659,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,TUM,0.017518163247356888,-0.15513587873500667,0.18913375578531305,asymptotic_fisher_z_for_spearman,130,8,2,113,671,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,UCR,-0.01789477314871726,-0.18691593430802417,0.15215538333895612,asymptotic_fisher_z_for_spearman,134,8,1,117,698,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,4,leba_f5,Using light in the morning and during daytime,BAUA,-0.063432824822698,-0.23850440917848925,0.11563195800297149,asymptotic_fisher_z_for_spearman,122,8,1,105,634,FALSE
