run_id,data_scenario_id,placement,sample_scenario,participant_key,site,Id,local_date,mder,viable_minutes,expected_minutes,tukey_outer_fence,outer_tail_flag,upper_tail_rank
main__chest__paired_common_sample,main,chest,paired_common_sample,TUM::TUM_S001,TUM,TUM_S001,2024-05-16,0.7554703452581861,997,1440,1.2614996643686798,FALSE,221
main__chest__paired_common_sample,main,chest,paired_common_sample,THUAS::THUAS_S016,THUAS,THUAS_S016,2025-07-12,0.755009288102252,1094,1440,1.2614996643686798,FALSE,222
main__chest__paired_common_sample,main,chest,paired_common_sample,KNUST::KNUST_S006,KNUST,KNUST_S006,2024-11-15,0.7539147191192308,1007,1440,1.2614996643686798,FALSE,223
main__chest__paired_common_sample,main,chest,paired_common_sample,BAUA::BAUA_S018,BAUA,BAUA_S018,2025-09-12,0.7525805848671713,733,1440,1.2614996643686798,FALSE,224
main__chest__paired_common_sample,main,chest,paired_common_sample,KNUST::KNUST_S010,KNUST,KNUST_S010,2024-12-10,0.7525743553506615,812,1440,1.2614996643686798,FALSE,225
main__chest__paired_common_sample,main,chest,paired_common_sample,KNUST::KNUST_S006,KNUST,KNUST_S006,2024-11-14,0.7523454763902709,807,1440,1.2614996643686798,FALSE,226
main__chest__paired_common_sample,main,chest,paired_common_sample,FUSPCEU::FUSPCEU_S015,FUSPCEU,FUSPCEU_S015,2024-11-28,0.7509802308578191,952,1440,1.2614996643686798,FALSE,227
main__chest__paired_common_sample,main,chest,paired_common_sample,TUM::TUM_S002,TUM,TUM_S002,2024-05-31,0.7506156702019741,792,1440,1.2614996643686798,FALSE,228
main__chest__paired_common_sample,main,chest,paired_common_sample,IZTECH::IZTECH_S006,IZTECH,IZTECH_S006,2025-02-22,0.7505983639255535,1000,1440,1.2614996643686798,FALSE,229
main__chest__paired_common_sample,main,chest,paired_common_sample,RISE::RISE_S002,RISE,RISE_S002,2025-03-18,0.7495174856978176,983,1440,1.2614996643686798,FALSE,230
main__chest__paired_common_sample,main,chest,paired_common_sample,RISE::RISE_S007,RISE,RISE_S007,2025-04-19,0.748324880975178,1043,1440,1.2614996643686798,FALSE,231
main__chest__paired_common_sample,main,chest,paired_common_sample,THUAS::THUAS_S003,THUAS,THUAS_S003,2025-03-23,0.7470677679130218,897,1440,1.2614996643686798,FALSE,232
main__chest__paired_common_sample,main,chest,paired_common_sample,THUAS::THUAS_S007,THUAS,THUAS_S007,2025-04-09,0.7457967057956786,882,1440,1.2614996643686798,FALSE,233
main__chest__paired_common_sample,main,chest,paired_common_sample,BAUA::BAUA_S016,BAUA,BAUA_S016,2025-07-24,0.7455669885336403,760,1440,1.2614996643686798,FALSE,234
main__chest__paired_common_sample,main,chest,paired_common_sample,FUSPCEU::FUSPCEU_S018,FUSPCEU,FUSPCEU_S018,2024-12-10,0.7429462087766634,1039,1440,1.2614996643686798,FALSE,235
main__chest__paired_common_sample,main,chest,paired_common_sample,BAUA::BAUA_S003,BAUA,BAUA_S003,2025-06-11,0.7424404122971394,802,1440,1.2614996643686798,FALSE,236
main__chest__paired_common_sample,main,chest,paired_common_sample,FUSPCEU::FUSPCEU_S025,FUSPCEU,FUSPCEU_S025,2025-02-04,0.7416356522442517,725,1440,1.2614996643686798,FALSE,237
main__chest__paired_common_sample,main,chest,paired_common_sample,KNUST::KNUST_S015,KNUST,KNUST_S015,2025-01-28,0.7414913540782122,979,1440,1.2614996643686798,FALSE,238
main__chest__paired_common_sample,main,chest,paired_common_sample,THUAS::THUAS_S003,THUAS,THUAS_S003,2025-03-18,0.7407803848568305,832,1440,1.2614996643686798,FALSE,239
main__chest__paired_common_sample,main,chest,paired_common_sample,UCR::UCR_S004,UCR,UCR_S004,2025-06-29,0.7406601605260863,968,1440,1.2614996643686798,FALSE,240
main__chest__paired_common_sample,main,chest,paired_common_sample,RISE::RISE_S003,RISE,RISE_S003,2025-03-20,0.7402296754677142,735,1440,1.2614996643686798,FALSE,241
main__chest__paired_common_sample,main,chest,paired_common_sample,FUSPCEU::FUSPCEU_S013,FUSPCEU,FUSPCEU_S013,2024-11-19,0.7390902001126715,964,1440,1.2614996643686798,FALSE,242
main__chest__paired_common_sample,main,chest,paired_common_sample,IZTECH::IZTECH_S012,IZTECH,IZTECH_S012,2025-04-27,0.7382233321746113,1172,1440,1.2614996643686798,FALSE,243
main__chest__paired_common_sample,main,chest,paired_common_sample,UCR::UCR_S006,UCR,UCR_S006,2025-06-26,0.7381369366389777,959,1440,1.2614996643686798,FALSE,244
main__chest__paired_common_sample,main,chest,paired_common_sample,BAUA::BAUA_S022,BAUA,BAUA_S022,2025-09-27,0.738009060665447,823,1440,1.2614996643686798,FALSE,245
main__chest__paired_common_sample,main,chest,paired_common_sample,RISE::RISE_S010,RISE,RISE_S010,2025-06-11,0.73794086306498,871,1440,1.2614996643686798,FALSE,246
main__chest__paired_common_sample,main,chest,paired_common_sample,FUSPCEU::FUSPCEU_S003,FUSPCEU,FUSPCEU_S003,2024-10-13,0.7373565150663729,869,1440,1.2614996643686798,FALSE,247
main__chest__paired_common_sample,main,chest,paired_common_sample,BAUA::BAUA_S018,BAUA,BAUA_S018,2025-09-10,0.7367122320036127,878,1440,1.2614996643686798,FALSE,248
main__chest__paired_common_sample,main,chest,paired_common_sample,FUSPCEU::FUSPCEU_S004,FUSPCEU,FUSPCEU_S004,2024-10-11,0.7363420989451683,861,1440,1.2614996643686798,FALSE,249
main__chest__paired_common_sample,main,chest,paired_common_sample,RISE::RISE_S010,RISE,RISE_S010,2025-06-10,0.7361197625185912,847,1440,1.2614996643686798,FALSE,250
main__chest__paired_common_sample,main,chest,paired_common_sample,RISE::RISE_S005,RISE,RISE_S005,2025-04-04,0.7355808980218763,948,1440,1.2614996643686798,FALSE,251
main__chest__paired_common_sample,main,chest,paired_common_sample,FUSPCEU::FUSPCEU_S013,FUSPCEU,FUSPCEU_S013,2024-11-21,0.7352318925103647,832,1440,1.2614996643686798,FALSE,252
main__chest__paired_common_sample,main,chest,paired_common_sample,UCR::UCR_S006,UCR,UCR_S006,2025-06-24,0.7345053393558977,832,1440,1.2614996643686798,FALSE,253
main__chest__paired_common_sample,main,chest,paired_common_sample,KNUST::KNUST_S012,KNUST,KNUST_S012,2025-01-11,0.7344759391536813,837,1440,1.2614996643686798,FALSE,254
main__chest__paired_common_sample,main,chest,paired_common_sample,UCR::UCR_S001,UCR,UCR_S001,2025-06-19,0.7330457468267713,1001,1440,1.2614996643686798,FALSE,255
main__chest__paired_common_sample,main,chest,paired_common_sample,FUSPCEU::FUSPCEU_S005,FUSPCEU,FUSPCEU_S005,2024-10-15,0.7319408893666468,776,1440,1.2614996643686798,FALSE,256
main__chest__paired_common_sample,main,chest,paired_common_sample,FUSPCEU::FUSPCEU_S015,FUSPCEU,FUSPCEU_S015,2024-11-30,0.7310009445963036,721,1440,1.2614996643686798,FALSE,257
main__chest__paired_common_sample,main,chest,paired_common_sample,BAUA::BAUA_S013,BAUA,BAUA_S013,2025-07-16,0.730471090660444,852,1440,1.2614996643686798,FALSE,258
main__chest__paired_common_sample,main,chest,paired_common_sample,FUSPCEU::FUSPCEU_S012,FUSPCEU,FUSPCEU_S012,2024-12-05,0.7302593210258856,948,1440,1.2614996643686798,FALSE,259
main__chest__paired_common_sample,main,chest,paired_common_sample,BAUA::BAUA_S015,BAUA,BAUA_S015,2025-07-24,0.7302544081006835,1017,1440,1.2614996643686798,FALSE,260
main__chest__paired_common_sample,main,chest,paired_common_sample,KNUST::KNUST_S011,KNUST,KNUST_S011,2024-12-20,0.7300291928465604,892,1440,1.2614996643686798,FALSE,261
main__chest__paired_common_sample,main,chest,paired_common_sample,FUSPCEU::FUSPCEU_S020,FUSPCEU,FUSPCEU_S020,2025-01-23,0.7296236534854174,866,1440,1.2614996643686798,FALSE,262
main__chest__paired_common_sample,main,chest,paired_common_sample,BAUA::BAUA_S016,BAUA,BAUA_S016,2025-07-28,0.7295652232790476,726,1440,1.2614996643686798,FALSE,263
main__chest__paired_common_sample,main,chest,paired_common_sample,THUAS::THUAS_S018,THUAS,THUAS_S018,2025-09-24,0.7287723231666347,738,1440,1.2614996643686798,FALSE,264
main__chest__paired_common_sample,main,chest,paired_common_sample,BAUA::BAUA_S002,BAUA,BAUA_S002,2025-06-14,0.7283033599621089,860,1440,1.2614996643686798,FALSE,265
main__chest__paired_common_sample,main,chest,paired_common_sample,THUAS::THUAS_S010,THUAS,THUAS_S010,2025-06-07,0.7273419814038244,962,1440,1.2614996643686798,FALSE,266
main__chest__paired_common_sample,main,chest,paired_common_sample,THUAS::THUAS_S017,THUAS,THUAS_S017,2025-09-11,0.7268603553349092,975,1440,1.2614996643686798,FALSE,267
main__chest__paired_common_sample,main,chest,paired_common_sample,FUSPCEU::FUSPCEU_S014,FUSPCEU,FUSPCEU_S014,2024-11-21,0.7264932152495243,835,1440,1.2614996643686798,FALSE,268
main__chest__paired_common_sample,main,chest,paired_common_sample,IZTECH::IZTECH_S012,IZTECH,IZTECH_S012,2025-04-23,0.7264165637126282,986,1440,1.2614996643686798,FALSE,269
main__chest__paired_common_sample,main,chest,paired_common_sample,IZTECH::IZTECH_S004,IZTECH,IZTECH_S004,2025-01-25,0.726289497246542,866,1440,1.2614996643686798,FALSE,270
main__chest__paired_common_sample,main,chest,paired_common_sample,UCR::UCR_S006,UCR,UCR_S006,2025-06-25,0.7244005146630406,842,1440,1.2614996643686798,FALSE,271
main__chest__paired_common_sample,main,chest,paired_common_sample,THUAS::THUAS_S005,THUAS,THUAS_S005,2025-03-26,0.7230644543105216,775,1440,1.2614996643686798,FALSE,272
main__chest__paired_common_sample,main,chest,paired_common_sample,THUAS::THUAS_S017,THUAS,THUAS_S017,2025-09-10,0.7230476697472852,997,1440,1.2614996643686798,FALSE,273
main__chest__paired_common_sample,main,chest,paired_common_sample,KNUST::KNUST_S009,KNUST,KNUST_S009,2024-12-08,0.7218191544738933,986,1440,1.2614996643686798,FALSE,274
main__chest__paired_common_sample,main,chest,paired_common_sample,FUSPCEU::FUSPCEU_S015,FUSPCEU,FUSPCEU_S015,2024-11-27,0.7214060744218728,972,1440,1.2614996643686798,FALSE,275
main__chest__paired_common_sample,main,chest,paired_common_sample,FUSPCEU::FUSPCEU_S011,FUSPCEU,FUSPCEU_S011,2024-11-13,0.7199555834438488,935,1440,1.2614996643686798,FALSE,276
main__chest__paired_common_sample,main,chest,paired_common_sample,BAUA::BAUA_S024,BAUA,BAUA_S024,2025-10-19,0.7194152996714492,753,1440,1.2614996643686798,FALSE,277
main__chest__paired_common_sample,main,chest,paired_common_sample,IZTECH::IZTECH_S001,IZTECH,IZTECH_S001,2024-12-29,0.7188318979140444,775,1440,1.2614996643686798,FALSE,278
main__chest__paired_common_sample,main,chest,paired_common_sample,BAUA::BAUA_S003,BAUA,BAUA_S003,2025-06-13,0.7187446847879523,787,1440,1.2614996643686798,FALSE,279
main__chest__paired_common_sample,main,chest,paired_common_sample,FUSPCEU::FUSPCEU_S015,FUSPCEU,FUSPCEU_S015,2024-11-29,0.7180502768494178,1013,1440,1.2614996643686798,FALSE,280
main__chest__paired_common_sample,main,chest,paired_common_sample,FUSPCEU::FUSPCEU_S010,FUSPCEU,FUSPCEU_S010,2024-11-07,0.7174581005920447,933,1440,1.2614996643686798,FALSE,281
main__chest__paired_common_sample,main,chest,paired_common_sample,RISE::RISE_S003,RISE,RISE_S003,2025-03-19,0.7171566801795517,938,1440,1.2614996643686798,FALSE,282
main__chest__paired_common_sample,main,chest,paired_common_sample,RISE::RISE_S004,RISE,RISE_S004,2025-03-30,0.7161759702576043,822,1440,1.2614996643686798,FALSE,283
main__chest__paired_common_sample,main,chest,paired_common_sample,IZTECH::IZTECH_S013,IZTECH,IZTECH_S013,2025-04-23,0.7161759260962242,1251,1440,1.2614996643686798,FALSE,284
main__chest__paired_common_sample,main,chest,paired_common_sample,FUSPCEU::FUSPCEU_S013,FUSPCEU,FUSPCEU_S013,2024-11-20,0.7149279227901129,976,1440,1.2614996643686798,FALSE,285
main__chest__paired_common_sample,main,chest,paired_common_sample,KNUST::KNUST_S006,KNUST,KNUST_S006,2024-11-13,0.7127049913142831,973,1440,1.2614996643686798,FALSE,286
main__chest__paired_common_sample,main,chest,paired_common_sample,THUAS::THUAS_S018,THUAS,THUAS_S018,2025-09-23,0.7126493818121041,878,1440,1.2614996643686798,FALSE,287
main__chest__paired_common_sample,main,chest,paired_common_sample,FUSPCEU::FUSPCEU_S006,FUSPCEU,FUSPCEU_S006,2024-10-18,0.711958502712414,879,1440,1.2614996643686798,FALSE,288
main__chest__paired_common_sample,main,chest,paired_common_sample,THUAS::THUAS_S006,THUAS,THUAS_S006,2025-04-03,0.7091736632562423,800,1440,1.2614996643686798,FALSE,289
main__chest__paired_common_sample,main,chest,paired_common_sample,FUSPCEU::FUSPCEU_S005,FUSPCEU,FUSPCEU_S005,2024-10-18,0.7087251425085619,841,1440,1.2614996643686798,FALSE,290
main__chest__paired_common_sample,main,chest,paired_common_sample,KNUST::KNUST_S013,KNUST,KNUST_S013,2025-01-15,0.7077399380191082,897,1440,1.2614996643686798,FALSE,291
main__chest__paired_common_sample,main,chest,paired_common_sample,UCR::UCR_S001,UCR,UCR_S001,2025-06-18,0.7069862264323116,959,1440,1.2614996643686798,FALSE,292
main__chest__paired_common_sample,main,chest,paired_common_sample,TUM::TUM_S001,TUM,TUM_S001,2024-05-19,0.7048786271517227,1334,1440,1.2614996643686798,FALSE,293
main__chest__paired_common_sample,main,chest,paired_common_sample,IZTECH::IZTECH_S001,IZTECH,IZTECH_S001,2024-12-27,0.7045813397866785,917,1440,1.2614996643686798,FALSE,294
main__chest__paired_common_sample,main,chest,paired_common_sample,THUAS::THUAS_S011,THUAS,THUAS_S011,2025-05-15,0.7044413094899029,795,1440,1.2614996643686798,FALSE,295
main__chest__paired_common_sample,main,chest,paired_common_sample,KNUST::KNUST_S012,KNUST,KNUST_S012,2025-01-12,0.7039205330603455,898,1440,1.2614996643686798,FALSE,296
main__chest__paired_common_sample,main,chest,paired_common_sample,RISE::RISE_S001,RISE,RISE_S001,2025-03-05,0.7026734432354148,895,1440,1.2614996643686798,FALSE,297
main__chest__paired_common_sample,main,chest,paired_common_sample,FUSPCEU::FUSPCEU_S022,FUSPCEU,FUSPCEU_S022,2025-01-28,0.7022583550685028,764,1440,1.2614996643686798,FALSE,298
main__chest__paired_common_sample,main,chest,paired_common_sample,FUSPCEU::FUSPCEU_S004,FUSPCEU,FUSPCEU_S004,2024-10-09,0.7008416517868243,818,1440,1.2614996643686798,FALSE,299
main__chest__paired_common_sample,main,chest,paired_common_sample,FUSPCEU::FUSPCEU_S010,FUSPCEU,FUSPCEU_S010,2024-11-05,0.6993344700662518,900,1440,1.2614996643686798,FALSE,300
main__chest__paired_common_sample,main,chest,paired_common_sample,THUAS::THUAS_S003,THUAS,THUAS_S003,2025-03-20,0.6993182902707186,997,1440,1.2614996643686798,FALSE,301
main__chest__paired_common_sample,main,chest,paired_common_sample,BAUA::BAUA_S013,BAUA,BAUA_S013,2025-07-21,0.69929323424129,762,1440,1.2614996643686798,FALSE,302
main__chest__paired_common_sample,main,chest,paired_common_sample,TUM::TUM_S002,TUM,TUM_S002,2024-05-30,0.6990874745672598,825,1440,1.2614996643686798,FALSE,303
main__chest__paired_common_sample,main,chest,paired_common_sample,IZTECH::IZTECH_S004,IZTECH,IZTECH_S004,2025-01-26,0.6987732982800656,834,1440,1.2614996643686798,FALSE,304
main__chest__paired_common_sample,main,chest,paired_common_sample,KNUST::KNUST_S013,KNUST,KNUST_S013,2025-01-17,0.6984467545784451,869,1440,1.2614996643686798,FALSE,305
main__chest__paired_common_sample,main,chest,paired_common_sample,KNUST::KNUST_S013,KNUST,KNUST_S013,2025-01-16,0.6976767347914831,790,1440,1.2614996643686798,FALSE,306
main__chest__paired_common_sample,main,chest,paired_common_sample,THUAS::THUAS_S018,THUAS,THUAS_S018,2025-09-26,0.6976384818891931,787,1440,1.2614996643686798,FALSE,307
main__chest__paired_common_sample,main,chest,paired_common_sample,TUM::TUM_S006,TUM,TUM_S006,2024-06-25,0.6976118640434309,1012,1440,1.2614996643686798,FALSE,308
main__chest__paired_common_sample,main,chest,paired_common_sample,IZTECH::IZTECH_S014,IZTECH,IZTECH_S014,2025-04-29,0.6967674365369919,922,1440,1.2614996643686798,FALSE,309
main__chest__paired_common_sample,main,chest,paired_common_sample,FUSPCEU::FUSPCEU_S012,FUSPCEU,FUSPCEU_S012,2024-12-06,0.6966230494932065,812,1440,1.2614996643686798,FALSE,310
main__chest__paired_common_sample,main,chest,paired_common_sample,IZTECH::IZTECH_S006,IZTECH,IZTECH_S006,2025-02-19,0.695923016256866,1002,1440,1.2614996643686798,FALSE,311
main__chest__paired_common_sample,main,chest,paired_common_sample,IZTECH::IZTECH_S013,IZTECH,IZTECH_S013,2025-04-27,0.6938395573530945,1219,1440,1.2614996643686798,FALSE,312
main__chest__paired_common_sample,main,chest,paired_common_sample,FUSPCEU::FUSPCEU_S006,FUSPCEU,FUSPCEU_S006,2024-10-17,0.6930588749713154,804,1440,1.2614996643686798,FALSE,313
main__chest__paired_common_sample,main,chest,paired_common_sample,IZTECH::IZTECH_S012,IZTECH,IZTECH_S012,2025-04-22,0.693049981461273,876,1440,1.2614996643686798,FALSE,314
main__chest__paired_common_sample,main,chest,paired_common_sample,KNUST::KNUST_S009,KNUST,KNUST_S009,2024-12-03,0.6908745491336377,771,1440,1.2614996643686798,FALSE,315
main__chest__paired_common_sample,main,chest,paired_common_sample,THUAS::THUAS_S005,THUAS,THUAS_S005,2025-03-28,0.690762677648458,867,1440,1.2614996643686798,FALSE,316
main__chest__paired_common_sample,main,chest,paired_common_sample,UCR::UCR_S003,UCR,UCR_S003,2025-06-19,0.690042394713851,1333,1440,1.2614996643686798,FALSE,317
main__chest__paired_common_sample,main,chest,paired_common_sample,UCR::UCR_S001,UCR,UCR_S001,2025-06-17,0.6898742968042704,862,1440,1.2614996643686798,FALSE,318
main__chest__paired_common_sample,main,chest,paired_common_sample,TUM::TUM_S001,TUM,TUM_S001,2024-05-15,0.6896717561817466,1004,1440,1.2614996643686798,FALSE,319
main__chest__paired_common_sample,main,chest,paired_common_sample,RISE::RISE_S001,RISE,RISE_S001,2025-03-04,0.6884826407230255,891,1440,1.2614996643686798,FALSE,320
main__chest__paired_common_sample,main,chest,paired_common_sample,TUM::TUM_S006,TUM,TUM_S006,2024-06-30,0.6883754238799688,1107,1440,1.2614996643686798,FALSE,321
main__chest__paired_common_sample,main,chest,paired_common_sample,THUAS::THUAS_S017,THUAS,THUAS_S017,2025-09-13,0.6881660391834168,1027,1440,1.2614996643686798,FALSE,322
main__chest__paired_common_sample,main,chest,paired_common_sample,THUAS::THUAS_S018,THUAS,THUAS_S018,2025-09-25,0.6878999621847427,758,1440,1.2614996643686798,FALSE,323
main__chest__paired_common_sample,main,chest,paired_common_sample,FUSPCEU::FUSPCEU_S006,FUSPCEU,FUSPCEU_S006,2024-10-16,0.6870647224920419,778,1440,1.2614996643686798,FALSE,324
main__chest__paired_common_sample,main,chest,paired_common_sample,RISE::RISE_S006,RISE,RISE_S006,2025-04-15,0.6865182112500527,960,1440,1.2614996643686798,FALSE,325
main__chest__paired_common_sample,main,chest,paired_common_sample,FUSPCEU::FUSPCEU_S012,FUSPCEU,FUSPCEU_S012,2024-12-03,0.6857260630478589,858,1440,1.2614996643686798,FALSE,326
main__chest__paired_common_sample,main,chest,paired_common_sample,IZTECH::IZTECH_S001,IZTECH,IZTECH_S001,2024-12-25,0.6855991093093379,881,1440,1.2614996643686798,FALSE,327
main__chest__paired_common_sample,main,chest,paired_common_sample,BAUA::BAUA_S005,BAUA,BAUA_S005,2025-06-13,0.685525494565625,931,1440,1.2614996643686798,FALSE,328
main__chest__paired_common_sample,main,chest,paired_common_sample,TUM::TUM_S006,TUM,TUM_S006,2024-06-26,0.6852131717012774,1003,1440,1.2614996643686798,FALSE,329
main__chest__paired_common_sample,main,chest,paired_common_sample,THUAS::THUAS_S002,THUAS,THUAS_S002,2025-03-04,0.6845255181106005,887,1440,1.2614996643686798,FALSE,330
main__chest__paired_common_sample,main,chest,paired_common_sample,TUM::TUM_S006,TUM,TUM_S006,2024-06-29,0.6841326633289251,1146,1440,1.2614996643686798,FALSE,331
main__chest__paired_common_sample,main,chest,paired_common_sample,IZTECH::IZTECH_S004,IZTECH,IZTECH_S004,2025-01-24,0.6838715989754262,912,1440,1.2614996643686798,FALSE,332
main__chest__paired_common_sample,main,chest,paired_common_sample,IZTECH::IZTECH_S006,IZTECH,IZTECH_S006,2025-02-20,0.6835854145723148,996,1440,1.2614996643686798,FALSE,333
main__chest__paired_common_sample,main,chest,paired_common_sample,IZTECH::IZTECH_S012,IZTECH,IZTECH_S012,2025-04-26,0.6835566346611689,1045,1440,1.2614996643686798,FALSE,334
main__chest__paired_common_sample,main,chest,paired_common_sample,BAUA::BAUA_S018,BAUA,BAUA_S018,2025-09-09,0.6832973909820595,916,1440,1.2614996643686798,FALSE,335
main__chest__paired_common_sample,main,chest,paired_common_sample,THUAS::THUAS_S001,THUAS,THUAS_S001,2025-02-26,0.6829858096736892,929,1440,1.2614996643686798,FALSE,336
main__chest__paired_common_sample,main,chest,paired_common_sample,THUAS::THUAS_S017,THUAS,THUAS_S017,2025-09-09,0.682671930556037,994,1440,1.2614996643686798,FALSE,337
main__chest__paired_common_sample,main,chest,paired_common_sample,BAUA::BAUA_S022,BAUA,BAUA_S022,2025-09-24,0.6820614146820893,925,1440,1.2614996643686798,FALSE,338
main__chest__paired_common_sample,main,chest,paired_common_sample,UCR::UCR_S006,UCR,UCR_S006,2025-06-28,0.6807005344374826,834,1440,1.2614996643686798,FALSE,339
main__chest__paired_common_sample,main,chest,paired_common_sample,TUM::TUM_S002,TUM,TUM_S002,2024-05-28,0.6805492977112464,738,1440,1.2614996643686798,FALSE,340
main__chest__paired_common_sample,main,chest,paired_common_sample,FUSPCEU::FUSPCEU_S004,FUSPCEU,FUSPCEU_S004,2024-10-08,0.6799394050680816,781,1440,1.2614996643686798,FALSE,341
main__chest__paired_common_sample,main,chest,paired_common_sample,UCR::UCR_S003,UCR,UCR_S003,2025-06-20,0.6796830543216515,870,1440,1.2614996643686798,FALSE,342
main__chest__paired_common_sample,main,chest,paired_common_sample,TUM::TUM_S007,TUM,TUM_S007,2024-07-02,0.6770002094566435,936,1440,1.2614996643686798,FALSE,343
main__chest__paired_common_sample,main,chest,paired_common_sample,IZTECH::IZTECH_S014,IZTECH,IZTECH_S014,2025-04-30,0.6767333402518654,962,1440,1.2614996643686798,FALSE,344
main__chest__paired_common_sample,main,chest,paired_common_sample,THUAS::THUAS_S005,THUAS,THUAS_S005,2025-03-25,0.6764002646907382,726,1440,1.2614996643686798,FALSE,345
main__chest__paired_common_sample,main,chest,paired_common_sample,UCR::UCR_S001,UCR,UCR_S001,2025-06-22,0.6763684424499903,960,1440,1.2614996643686798,FALSE,346
main__chest__paired_common_sample,main,chest,paired_common_sample,IZTECH::IZTECH_S001,IZTECH,IZTECH_S001,2024-12-28,0.6760512566374276,882,1440,1.2614996643686798,FALSE,347
main__chest__paired_common_sample,main,chest,paired_common_sample,BAUA::BAUA_S024,BAUA,BAUA_S024,2025-10-18,0.6754184622606688,763,1440,1.2614996643686798,FALSE,348
main__chest__paired_common_sample,main,chest,paired_common_sample,THUAS::THUAS_S005,THUAS,THUAS_S005,2025-03-27,0.6751470591493677,886,1440,1.2614996643686798,FALSE,349
main__chest__paired_common_sample,main,chest,paired_common_sample,UCR::UCR_S006,UCR,UCR_S006,2025-06-27,0.6751291511001881,929,1440,1.2614996643686798,FALSE,350
main__chest__paired_common_sample,main,chest,paired_common_sample,RISE::RISE_S004,RISE,RISE_S004,2025-03-25,0.6735611529458103,1001,1440,1.2614996643686798,FALSE,351
main__chest__paired_common_sample,main,chest,paired_common_sample,RISE::RISE_S006,RISE,RISE_S006,2025-04-17,0.6724060634261458,1029,1440,1.2614996643686798,FALSE,352
main__chest__paired_common_sample,main,chest,paired_common_sample,BAUA::BAUA_S025,BAUA,BAUA_S025,2025-10-17,0.6707783090634332,862,1440,1.2614996643686798,FALSE,353
main__chest__paired_common_sample,main,chest,paired_common_sample,BAUA::BAUA_S005,BAUA,BAUA_S005,2025-06-14,0.6702918585924855,1094,1440,1.2614996643686798,FALSE,354
main__chest__paired_common_sample,main,chest,paired_common_sample,BAUA::BAUA_S025,BAUA,BAUA_S025,2025-10-18,0.6699500055063161,835,1440,1.2614996643686798,FALSE,355
main__chest__paired_common_sample,main,chest,paired_common_sample,IZTECH::IZTECH_S002,IZTECH,IZTECH_S002,2025-01-11,0.669648554667418,1020,1440,1.2614996643686798,FALSE,356
main__chest__paired_common_sample,main,chest,paired_common_sample,FUSPCEU::FUSPCEU_S006,FUSPCEU,FUSPCEU_S006,2024-10-15,0.6691794313355568,833,1440,1.2614996643686798,FALSE,357
main__chest__paired_common_sample,main,chest,paired_common_sample,IZTECH::IZTECH_S006,IZTECH,IZTECH_S006,2025-02-21,0.6688794022395368,869,1440,1.2614996643686798,FALSE,358
main__chest__paired_common_sample,main,chest,paired_common_sample,IZTECH::IZTECH_S014,IZTECH,IZTECH_S014,2025-05-04,0.6678856689390381,1127,1440,1.2614996643686798,FALSE,359
main__chest__paired_common_sample,main,chest,paired_common_sample,IZTECH::IZTECH_S004,IZTECH,IZTECH_S004,2025-01-22,0.6678707609630972,808,1440,1.2614996643686798,FALSE,360
main__chest__paired_common_sample,main,chest,paired_common_sample,IZTECH::IZTECH_S004,IZTECH,IZTECH_S004,2025-01-23,0.6675957525138663,858,1440,1.2614996643686798,FALSE,361
main__chest__paired_common_sample,main,chest,paired_common_sample,THUAS::THUAS_S011,THUAS,THUAS_S011,2025-05-14,0.6667406097008904,867,1440,1.2614996643686798,FALSE,362
main__chest__paired_common_sample,main,chest,paired_common_sample,FUSPCEU::FUSPCEU_S003,FUSPCEU,FUSPCEU_S003,2024-10-10,0.666600018852166,845,1440,1.2614996643686798,FALSE,363
main__chest__paired_common_sample,main,chest,paired_common_sample,THUAS::THUAS_S001,THUAS,THUAS_S001,2025-02-28,0.665402956250764,730,1440,1.2614996643686798,FALSE,364
main__chest__paired_common_sample,main,chest,paired_common_sample,TUM::TUM_S003,TUM,TUM_S003,2024-06-05,0.6652581517791845,773,1440,1.2614996643686798,FALSE,365
main__chest__paired_common_sample,main,chest,paired_common_sample,BAUA::BAUA_S018,BAUA,BAUA_S018,2025-09-11,0.6643790150540388,847,1440,1.2614996643686798,FALSE,366
main__chest__paired_common_sample,main,chest,paired_common_sample,FUSPCEU::FUSPCEU_S007,FUSPCEU,FUSPCEU_S007,2024-10-26,0.6641989970237203,775,1440,1.2614996643686798,FALSE,367
main__chest__paired_common_sample,main,chest,paired_common_sample,THUAS::THUAS_S006,THUAS,THUAS_S006,2025-04-02,0.6635741380069825,860,1440,1.2614996643686798,FALSE,368
main__chest__paired_common_sample,main,chest,paired_common_sample,UCR::UCR_S002,UCR,UCR_S002,2025-06-20,0.6625894408166914,969,1440,1.2614996643686798,FALSE,369
main__chest__paired_common_sample,main,chest,paired_common_sample,RISE::RISE_S016,RISE,RISE_S016,2025-10-12,0.6595465542365457,726,1440,1.2614996643686798,FALSE,370
main__chest__paired_common_sample,main,chest,paired_common_sample,FUSPCEU::FUSPCEU_S008,FUSPCEU,FUSPCEU_S008,2024-10-22,0.6593828817908575,965,1440,1.2614996643686798,FALSE,371
main__chest__paired_common_sample,main,chest,paired_common_sample,THUAS::THUAS_S003,THUAS,THUAS_S003,2025-03-21,0.6590531070540007,966,1440,1.2614996643686798,FALSE,372
