change_id,date,status,category,files,description,rationale,verification,result_effect,decision_id
"CHG-127","2026-08-12","approved_no_refit_amendment","h06_daily_h01_diagnostic_alignment","audit/decisions/h06_daily_h01_diagnostic_alignment.md; scripts/hypotheses/H01/h01_modeling.R; audit/hypotheses/H06_daily/12_stage2_production.qmd; audit/decisions/h06_daily_l10_shifted_log_pilot_gate.md; audit/decisions/h06_daily_l10_shifted_log_pilot_acceptance.md; audit/ledgers/decision_register.csv; audit/ledgers/change_log.csv","Recorded the author's H01-aligned H06_daily diagnostic architecture per-cell visual residual rule and bounded no-refit amendment gate","H01 overall status uses base fit hard support and residual evidence while AR influence and other sensitivity results are separately reported sidecars; the author further required residual distribution to be visually reviewed rather than automatically adjudicated by numeric thresholds","Coordinator source inspection confirmed the H01 PASS WARN_REVIEW FAIL_MAJOR_GATE architecture; the task's static pre-visual replay predicts 311/157/0 across 468 cells and 26/13/0 across 39 primary near-eye cells but final classes now require sealed per-cell visual verdicts","Changes no model estimate interval raw or FDR value and authorizes only derived visual diagnostic and claim-eligibility outputs including a nonblocking reassessment of the stored shifted-log L10 pilot; full L10 production and Stage 3/4 remain blocked at H06-D-G2A","H06-D-014; H06-D-013; H06-D-005; H06-D-004; H06-D-003"
"CHG-128","2026-08-12","structurally_verified","preregistration_deviation_page_website_integration","notebooks/preregistration_deviations.qmd; _quarto-nathealth.yml; index.qmd; _build/nathealth/notebooks/preregistration_deviations.html; _build/nathealth/index.html; tests/report_harmonization/test_preregistration_deviations.R; audit/ledgers/change_log.csv","Added the verified preregistration-deviations page to the Nature Health render list and Analysis overview navigation and replaced the stale manuscript include with a dynamic QMD link","The REPORT-016 overlay and generated page provide the single current reader account while preserving the historical register and avoiding hard-coded HTML or duplicated stale narrative","Fresh R 4.6.1 page-contract and integrated-link checks passed all 86 anchors exact render/navigation placement and removal of the stale include; narrow no-execute Quarto 1.9.37 renders of the page and manuscript index completed successfully","Changes no scientific input model estimate interval p-value FDR result or claim; releases serial exact-link work for unaffected readers while H01 and H11 remain held at RH-SCI-001 and RH-SCI-002","REPORT-016; REPORT-014"
"CHG-129","2026-08-12","structurally_verified_no_scientific_change","h11_report016_hourly_outcome_disposition","notebooks/hypotheses/H11.qmd; audit/hypotheses/H11/H11_analysis_preparation.qmd; audit/hypotheses/H11/06_report016_hourly_outcome_disposition.md; audit/hypotheses/H11/06_report016_hourly_outcome_reconciliation.csv; tests/hypotheses/H11/test_h11_report016_hourly_disposition.R; audit/handoffs/H11_worker_handoff.md; audit/ledgers/change_log.csv","Resolved RH-SCI-002 by classifying the registered hourly geometric-mean outcome as preregistration provenance outside and superseded by the accepted H11 analysis rather than an unfinished sensitivity","The author-approved final H11 route deliberately inherits H02's verified 30-minute zero-aware arithmetic-mean outcome and closed scientific computation without fitting the historical hourly specification","Fresh R 4.6.1 verification passed corrected wording and absence of a registered-hourly fit while rehashing 81 frozen Stage 2 scientific files 42 accepted Stage 3 reader artifacts and 48 activity-context outputs byte-for-byte","Changes only current H11 provenance wording and releases H11 for a later exact dynamic deviation-link update; no model frame prediction estimate interval p-value FDR diagnostic sensitivity result or claim changed","REPORT-016; DEV-042; DEV-003"
"CHG-130","2026-08-12","structurally_verified_no_scientific_change","h01_report016_deviation_alias_reconciliation","audit/decisions/h01_report016_deviation_alias_reconciliation.md; audit/hypotheses/H01/report016/H01_REPORT016_local_id_mapping.csv; audit/hypotheses/H01/report016/H01_REPORT016_deviation_reconciliation.md; artifacts/09_tables/H01/stage3/H01_stage3_deviations.csv; tests/hypotheses/H01/test_h01_report016_deviation_reconciliation.R; audit/ledgers/deviation_reader_dispositions.csv; audit/ledgers/deviation_hypothesis_crosswalk.csv; audit/ledgers/change_log.csv","Confirmed the H01 scientific owner's eight local-to-central deviation mappings and accepted the corrected REPORT-016 deviation display","The H01-local labels are editorial aliases or implementation details of existing central records rather than new preregistration deviations and reader links require authoritative stable anchors","Fresh R 4.6.1 verification passed the focused reconciliation test with 1161 protected scientific artifacts unchanged and independently confirmed all seven target IDs H01 scope required corrected rows and absence of H01-001 through H01-008","Resolves RH-SCI-001 and releases only H01's exact dynamic deviation-link update; changes no data sample metric model estimate interval p-value FDR diagnostic sensitivity figure or scientific conclusion","REPORT-016; DEV-058; DEV-057; DEV-054; DEV-008; DEV-009; DEV-018; IMP-001; IMP-003; IMP-004; IMP-023; IMP-024"
"CHG-131","2026-08-12","verified_awaiting_author_decision","h06_daily_h01_diagnostic_and_gap_unit_gate","audit/decisions/h06_daily_h01_diagnostic_alignment_gate.md; audit/hypotheses/H06_daily/13_h01_diagnostic_alignment.qmd; audit/hypotheses/H06_daily/13_h01_diagnostic_alignment.html; audit/hypotheses/H06_daily/H06_daily_h01_diagnostic_alignment_transition.md; artifacts/12_manifests/H06_daily/H06_daily_h01_diagnostic_alignment_output_manifest.csv; audit/hypotheses/H06_daily/H06_daily_h01_diagnostic_alignment_report_manifest.csv; tests/hypotheses/H06_daily/test_h06_daily_h01_diagnostic_alignment.R; audit/handoffs/H06_daily_shared_change_request.md; audit/ledgers/hypothesis_stage_gates.csv; audit/ledgers/hypothesis_comparison_status.csv; audit/ledgers/change_log.csv","Independently verified the H06-D-014 no-refit diagnostic reassessment and opened H06-D-G2A with the newly exposed gap timing-unit construct failure","The author-approved H01 rule makes AR influence and family sensitivities nonblocking but cannot waive the task-local double conversion of five gap clock outcomes or the resulting invalid six-family multiplicity vectors","Fresh R 4.6.1 verification passed 471 visual reviews 378 limitation classes 90 construct failures six blocked gap families exact frozen raw/FDR text 32 newly eligible primary claims and 1011 protected identities; an independent unit audit reproduced every affected response as gap hours divided by 60","Accepts no amended Stage 2 result and releases no repair or Stage 3/4; records the complementary daily branch at author review while the hourly H06 remains the frozen primary analysis","H06-D-014; H06-D-013; H06-007"
"CHG-132","2026-08-12","verified_awaiting_author_decision","h06_daily_gap_clock_repair_gate","audit/decisions/h06_daily_gap_clock_repair_gate.md; audit/hypotheses/H06_daily/14_gap_clock_repair.qmd; audit/hypotheses/H06_daily/14_gap_clock_repair.html; audit/hypotheses/H06_daily/H06_daily_gap_clock_repair_authorization.md; audit/hypotheses/H06_daily/H06_daily_gap_clock_repair_transition.md; audit/hypotheses/H06_daily/H06_daily_gap_clock_repair_report_manifest.csv; artifacts/12_manifests/H06_daily/H06_daily_gap_clock_repair_input_manifest.csv; artifacts/12_manifests/H06_daily/H06_daily_gap_clock_repair_code_manifest.csv; artifacts/12_manifests/H06_daily/H06_daily_gap_clock_repair_output_manifest.csv; artifacts/12_manifests/H06_daily/H06_daily_gap_clock_repair_software_manifest.csv; tests/hypotheses/H06_daily/test_h06_daily_gap_clock_repair.R; audit/ledgers/hypothesis_stage_gates.csv; audit/ledgers/hypothesis_comparison_status.csv; audit/ledgers/change_log.csv","Independently verified the targeted H06_daily 90-cell gap clock-hour repair and opened H06-D-G2B for explicit author review","The bounded task-owned normalization corrects the previously verified double conversion without changing shared preparation samples outcomes predictors model hierarchy or any unaffected scientific branch","Fresh R 4.6.1 verification passed 90 repaired and 378 invariant cells 30 repaired raw slots six reconstructed gap 15-slot FDR families 12837 deletion refits 90 manual residual verdicts 1011 protected identities all 997 frozen G2A outputs and 439 non-circular repair outputs","Accepts no repaired Stage 2 result on the author's behalf and releases no Stage 3/4 shared edit main-H06 change commit or push; H06_daily remains stopped at H06-D-G2B","H06-D-014; H06-D-013; H06-007"
"CHG-133","2026-08-12","approved_stage3_in_progress","h06_daily_stage2_acceptance_and_stage3_transition","audit/decisions/h06_daily_stage2_acceptance_stage3_transition.md; audit/decisions/h06_daily_gap_clock_repair_gate.md; audit/hypotheses/H06_daily/H06_daily_gap_clock_repair_transition.md; audit/hypotheses/H06_daily/14_gap_clock_repair.qmd; audit/hypotheses/H06_daily/14_gap_clock_repair.html; audit/hypotheses/H06_daily/H06_daily_gap_clock_repair_report_manifest.csv; artifacts/12_manifests/H06_daily/H06_daily_gap_clock_repair_output_manifest.csv; tests/hypotheses/H06_daily/test_h06_daily_gap_clock_repair.R; audit/ledgers/hypothesis_stage_gates.csv; audit/ledgers/hypothesis_comparison_status.csv; audit/ledgers/decision_register.csv; audit/ledgers/change_log.csv","Recorded the author's acceptance of all five H06-D-G2B dispositions closed the complementary Stage 2 repair gate and opened only the compact H06_daily Stage 3 reader report","The author explicitly replied approve - continue after reviewing the exact unit repair H01-aligned diagnostic disposition restored six gap FDR families frozen L10/MDER boundaries and mandatory sidecar limitations","The coordinator matched every accepted H06-D-G2B identity retained the H06-007 main/complement hierarchy and structurally verified the central ledgers after recording the transition","Accepts the repaired complementary Stage 2 evidence with its limitations and authorizes a stored-output-only Stage 3 report stopped at H06-D-G3; Stage 4 shared edits main-H06 changes scientific recomputation commit and push remain blocked","H06-D-015; H06-D-014; H06-D-013; H06-007"
"CHG-134","2026-08-12","approved_serial_focused_render_window","reader_report_harmonization_phase4_render_release","audit/decisions/report_harmonization_phase4_render_release.md; audit/decisions/report_harmonization_phase2_authorization.md; audit/decisions/deviation_reader_disposition_reconciliation.md; audit/report_harmonization/phase4_source_verification.md; audit/report_harmonization/phase4_corpus_manifest.csv; audit/report_harmonization/deviation_render_verification.md; audit/report_harmonization/deviation_render_manifest.csv; _quarto-nathealth.yml; index.qmd; notebooks/preregistration_deviations.qmd; audit/ledgers/deviation_reader_dispositions.csv; audit/ledgers/decision_register.csv; audit/ledgers/change_log.csv","Released the first author-approved display-adjustment run as a serial focused Nature Health render and visual-review window while retaining DOC-001 until rendered-link integration passes","The H06_daily Stage 2 compute hold is over and the task is idle at H06-D-G3; all accepted source navigation country-code deviation-anchor and reader-link contracts pass but the HTML corpus has not yet been refreshed against those sources","The coordinator matched the accepted shared source identities inspected the Phase 4 source verification and confirmed no project scientific task is currently fitting or resampling; the central ledgers parse structurally after the bounded append","Changes no scientific result and authorizes no full-project render; permits one owner at a time to perform targeted renders and stored-output display QA; excludes H06_daily and held scientific content and leaves DOC-001 documentation_pending","REPORT-017; REPORT-016; REPORT-014; H06-D-015; DOC-001"
"CHG-135","2026-08-13","approved_stage4_authorized","h06_daily_stage3_acceptance_and_stage4_transition","audit/decisions/h06_daily_stage3_acceptance_stage4_transition.md; audit/hypotheses/H06_daily/H06_daily_stage3_acceptance_stage4_transition.md; audit/hypotheses/H06_daily/H06_daily_stage3_revision_gate.md; notebooks/hypotheses/H06_daily.qmd; notebooks/hypotheses/H06_daily.html; tests/hypotheses/H06_daily/test_h06_daily_stage3_reader_report.R; audit/ledgers/hypothesis_stage_gates.csv; audit/ledgers/hypothesis_comparison_status.csv; audit/ledgers/decision_register.csv; audit/ledgers/change_log.csv","Recorded the author's acceptance of the revised complementary H06_daily Stage 3 report and authorization of its separate bounded Stage 4 companion","The accepted participant-day report preserves hourly H06 as main and carries every fixed FDR boundary non-estimable L10 disposition MDER result and diagnostic limitation forward","The coordinator matched the accepted QMD HTML gate transition and test identities and preserved the original H06-007 authorization as historical pinned evidence","Changes no scientific result and authorizes only the stored-output preparation and provenance companion stopped at H06-D-G4; shared integration harmonization main H06 and manuscript remain separate","H06-D-016; H06-D-015; H06-007"
"CHG-136","2026-08-13","approved_complement_complete","h06_daily_stage4_acceptance_and_closure","audit/decisions/h06_daily_stage4_acceptance_closure.md; audit/hypotheses/H06_daily/H06_daily_stage4_preparation_acceptance.md; audit/hypotheses/H06_daily/H06_daily_stage4_preparation_gate.md; audit/hypotheses/H06_daily/H06_daily_analysis_preparation.qmd; audit/hypotheses/H06_daily/H06_daily_analysis_preparation.html; artifacts/12_manifests/H06_daily/H06_daily_preparation_acceptance_manifest.csv; tests/hypotheses/H06_daily/test_h06_daily_preparation_report.R; tests/hypotheses/H06_daily/test_h06_daily_preparation_acceptance.R; audit/handoffs/H06_daily_worker_handoff.md; audit/ledgers/hypothesis_stage_gates.csv; audit/ledgers/hypothesis_comparison_status.csv; audit/ledgers/decision_register.csv; audit/ledgers/change_log.csv","Recorded the author's acceptance of H06_daily Stage 4 closed the complementary scientific workflow and retained hourly H06 as the main result","The task-owned companion and closure passed source-scope checksum R-parse focused-reader focused-preparation acceptance and preservation checks before commit 442ddd1","The coordinator matched the final accepted result companion gate acceptance manifest handoff and commit identities and verified the central status rows structurally","Closes H06_daily and overall H06 scientific workflow without changing a model result diagnostic sensitivity or claim; source harmonization and profile integration remain serial display-only work","H06-D-017; H06-D-016; H06-007; REPORT-017"
"CHG-137","2026-08-13","structurally_verified_no_scientific_change","h03_h11_stage_status_reconciliation","audit/decisions/h03_h11_stage_status_reconciliation.md; audit/ledgers/hypothesis_stage_gates.csv; audit/ledgers/hypothesis_comparison_status.csv; audit/ledgers/decision_register.csv; audit/ledgers/change_log.csv; audit/handoffs/H03_worker_handoff.md; audit/handoffs/H04_worker_handoff.md; audit/handoffs/H07_worker_handoff.md; audit/handoffs/H08_worker_handoff.md; audit/handoffs/H09_worker_handoff.md; audit/handoffs/H10_worker_handoff.md; audit/handoffs/H11_worker_handoff.md","Reconciled H03 H04 H07 H08 H09 H10 and H11 from stale initial Stage 1 placeholders to their accepted completed scientific workflow states","The manuscript and harmonization tasks need an accurate distinction between closed scientific analyses and still-pending display integration","R 4.6.1 structural checks verify exact schemas unique IDs permitted workflow values closed rows existing reader sources cited handoff/source SHA-256 identities and preservation of every non-target status row","Changes no scientific input output or claim; REPORT-017 rendering visual QA navigation and output-role review remain open display-integration work","AUDIT-004; REPORT-017"
"CHG-138","2026-08-14","approved_stage2_in_progress","brown_adherence_stage1_acceptance_and_stage2_transition","audit/decisions/brown_adherence_stage1_acceptance_stage2_transition.md; audit/analyses/brown_adherence/01_audit_and_plan.qmd; audit/analyses/brown_adherence/01_audit_and_plan.html; audit/analyses/brown_adherence/03_author_decision_record.md; audit/handoffs/brown_adherence_strategy_handoff.md; audit/analyses/brown_adherence/stage1_render_manifest.csv; audit/ledgers/decision_register.csv; audit/ledgers/change_log.csv","Recorded the author's approval of the complete Brown adherence BA-G1 through BA-G16 Stage 1 package and opened only the bounded Stage 2 implementation and baseline-reconciliation phase","The new standalone exploratory analysis has a complete approved outcome linkage sample model multiplicity diagnostic sensitivity and staged-workflow contract and requires no hypothesis-ledger row","The coordinator matched the approved QMD HTML author-decision handoff and Stage 1 verification identities and independently reverified all current shared scientific input hashes before recording the transition","Changes no scientific result and authorizes no heavy computation Stage 3 Stage 4 shared configuration manuscript integration commit push or upload; Stage 2 must stop at BA-S2-REVIEW","BA-001"
"CHG-139","2026-08-14","approved_closed_auxiliary","h03_auxiliary_model_assessments_closure","audit/decisions/h03_auxiliary_model_assessments_closure.md; notebooks/hypotheses/H03.qmd; scripts/hypotheses/H03/run_h03_participant_random_intercept_assessment.R; tests/hypotheses/H03/test_h03_participant_random_intercept_assessment.R; tests/hypotheses/H03/test_h03_stage3_reader_report.R; artifacts/12_manifests/H03/H03_near_eye_participant_random_intercept_manifest.csv; audit/ledgers/hypothesis_stage_gates.csv; audit/ledgers/decision_register.csv; audit/ledgers/change_log.csv; commit c88c2d79e428578345c466ca18bb5b5faee912f5","Recorded the author-approved H03 auxiliary participant random-intercept R-squared and hierarchy-respecting Shapley assessment and clarified its separation from the existing population-mean within/between-participant sensitivity","The auxiliary mixed model quantifies descriptive stable participant-intercept variation on the accepted near-eye frame but lacks participant-day and temporal terms and cannot replace the population-mean primary analysis or support causal variance shares","R 4.6.1 focused auxiliary and reader-report tests pass; the committed scope is four H03-owned source/test files; the five nested fits are converged warning-free positive-Hessian and non-singular; the local six-file artifact manifest verifies exact identities","Keeps H03 Stage 1 through Stage 4 closed and changes no primary H03 estimate test multiplicity decision or claim; no H03 auxiliary estimate may enter another hypothesis","H03-AUX-001; AUDIT-004; REPORT-017"
"CHG-140","2026-08-14","approved_boundary_stage2_in_progress","brown_adherence_boundary_stage1_acceptance_and_stage2_transition","audit/decisions/brown_adherence_boundary_stage1_acceptance_stage2_transition.md; audit/analyses/brown_adherence/05_boundary_process_audit_and_plan.qmd; audit/analyses/brown_adherence/05_boundary_process_audit_and_plan.html; audit/analyses/brown_adherence/05a_r2_shapley_amendment.qmd; audit/analyses/brown_adherence/05a_r2_shapley_amendment.html; audit/analyses/brown_adherence/05b_complete_stage1_author_approval.md; audit/analyses/brown_adherence/stage1_boundary/boundary_stage1_complete_author_gate.csv; audit/handoffs/brown_adherence_strategy_handoff.md; audit/ledgers/decision_register.csv; audit/ledgers/change_log.csv","Recorded the author's complete BA-BG1 through BA-BG15 boundary Stage 1 acceptance and opened only the bounded Boundary Stage 2 implementation and reconciliation phase","The accepted amendment directly addresses the prior beta-binomial endpoint-prediction failure while preserving the standalone question samples linkage thresholds placement roles and staged workflow","Independent R 4.6.1 verification passed 22 boundary-report and 22 decomposition checks matched seven accepted artifacts nine support-manifest entries eight preserved inputs and ten original shared scientific pins and confirmed zero Boundary Stage 2 outputs","Changes no accepted scientific result and authorizes no heavy production computation Stage 3 Stage 4 shared configuration manuscript integration commit push or upload; Boundary Stage 2 must stop at BA-BS2-REVIEW","BA-002; BA-001"
"CHG-141","2026-08-15","approved_stage3_in_progress","brown_adherence_boundary_stage2_acceptance_and_stage3_transition","audit/decisions/brown_adherence_boundary_stage2_acceptance_stage3_transition.md; audit/analyses/brown_adherence/06_boundary_process_implementation_and_reconciliation.qmd; audit/analyses/brown_adherence/06_boundary_process_implementation_and_reconciliation.html; audit/analyses/brown_adherence/stage2_boundary/boundary_stage2_author_gate.csv; audit/analyses/brown_adherence/stage2_boundary/boundary_stage2_handoff.md; audit/analyses/brown_adherence/stage2_boundary/boundary_stage2_final_manifest.csv; audit/ledgers/decision_register.csv; audit/ledgers/change_log.csv","Recorded the author's acceptance of the complete Brown adherence Boundary Stage 2 package and opened only the stored-output Stage 3 reader-report phase","The selected endpoint-inflated model meets the accepted fit and endpoint-calibration gates the at-least-80% analysis preserves all three claims and the temporal limitation remains explicitly retained for overall adherence","Independent R 4.6.1 verification matched 378 of 378 manifest identities 24 of 24 report checks 19 of 19 R-squared and Shapley checks all five multiplicity families all three claim-gate contrasts and zero pre-existing Stage 3 or Stage 4 outputs","Changes no scientific result and authorizes only the standalone 07_results.qmd reader report and task-owned Stage 3 display evidence stopped at BA-BS3-REVIEW; Stage 4 shared configuration manuscript edits new computation commit push and upload remain blocked","BA-003; BA-002; BA-001"
"CHG-142","2026-08-15","approved_stage3_display_amendment_in_progress","brown_adherence_stage3_random_effect_display_amendment","audit/decisions/brown_adherence_stage3_random_effect_display_amendment.md; audit/analyses/brown_adherence/07_results.qmd; audit/analyses/brown_adherence/stage3/; audit/handoffs/brown_adherence_strategy_handoff.md; audit/ledgers/decision_register.csv; audit/ledgers/change_log.csv","Authorized a reader-facing display of the sole retained participant random intercept and the complete frozen response-scale R-squared partition before the Brown adherence Stage 3 gate is sealed","The selected models each retain exactly one random effect so the full accepted random-effect increment is attributable to the participant intercept and no multi-component random-effect allocation or Stage 2 reopening is meaningful","R 4.6.1 matched the four controlling CSV identities to the frozen 378-member Stage 2 manifest confirmed one active participant intercept per selected model and verified the accepted marginal conditional random-effect and observation-distribution partition identities","Changes no scientific result and permits only a bounded Stage 3 display amendment plus one replacement targeted render stopped at BA-BS3-REVIEW; inactive structural placeholders may not be presented as fitted or zero variance","BA-004; BA-003; BA-002; BA-001"
"CHG-143","2026-08-15","approved_participant_profile_stage3_in_progress","brown_adherence_participant_profile_extension_transition","audit/decisions/brown_adherence_participant_profile_extension_transition.md; audit/analyses/brown_adherence/stage2/model_frames.rds; audit/analyses/brown_adherence/stage2/model_frame_membership.csv; audit/analyses/brown_adherence/stage2_boundary/boundary_stage2_final_manifest.csv; audit/analyses/brown_adherence/stage3/boundary_stage3_final_manifest.csv; audit/ledgers/decision_register.csv; audit/ledgers/change_log.csv","Recorded the author's approval of a separate Brown-adherence participant-profile extension and authorized its prospective Stage 1 design Stage 2 implementation and continuation through an amended Stage 3 report","The accepted participant-intercept model measures only a general adherence tendency; a joint state-specific participant profile is required to estimate cross-state concordance and support privacy-safe cohort-relative tertile displays","R 4.6.1 verified the frozen any-valid and at-least-80 model frames their state and day-type support all 82 existing Stage 3 manifest identities and the absence of every new participant-profile output path before transition","Changes no accepted Brown-adherence model result family or claim; opens only new task-owned participant-profile paths requires reliability and temporal-confounding checks forbids participant rankings and heavy resampling without COMPUTE-001 and stops at BA-PP-G3-REVIEW","BA-005; BA-004; BA-003; BA-002; BA-001; COMPUTE-001"
"CHG-144","2026-08-15","verified_stopped_joint_construct_not_estimable","brown_adherence_participant_profile_stage2_stop","audit/decisions/brown_adherence_participant_profile_stage2_stop.md; audit/analyses/brown_adherence/09_participant_profile_implementation_and_reconciliation.qmd; audit/analyses/brown_adherence/09_participant_profile_implementation_and_reconciliation.html; audit/analyses/brown_adherence/stage2_participant_profile/participant_profile_stage2_gate.csv; audit/analyses/brown_adherence/stage2_participant_profile/participant_profile_stage2_final_manifest.csv; audit/handoffs/brown_adherence_participant_profile_handoff.md; audit/ledgers/decision_register.csv; audit/ledgers/change_log.csv","Recorded the prespecified BA-PP-G2-TECH stop after the complete P0 through P2 participant-profile ladder failed the approved Laplace integration gate and froze the verified Stage 2 evidence","All three rungs had false convergence very large Laplace gradients and non-positive-definite fixed Hessians despite stationary conditional random modes and interior covariance matrices so provisional profile parameters are not interpretable","Independent R 4.6.1 verification matched 58 of 58 manifest identities 32 of 32 likelihood checks 14 of 14 source checks 12 of 12 stop checks 23 of 23 render checks 378 of 378 protected Boundary Stage 2 identities 82 of 82 protected Boundary Stage 3 identities and nine of nine BA-005 pins","Changes no accepted Brown-adherence result; blocks the at-least-80 fit reliability tertiles temporal sensitivity participant-profile Stage 3 and writer notification and authorizes no next analysis until a new author-approved prospective Stage 1 non-Laplace pilot contract","BA-006; BA-005; BA-004; BA-003; COMPUTE-001"
"CHG-145","2026-08-20","author_approved_stage1_stage2_authorized","brown_adherence_cross_state_association_stage1_acceptance_stage2_transition","audit/decisions/brown_adherence_cross_state_association_stage1_acceptance_stage2_transition.md; audit/decisions/brown_adherence_cross_state_association_stage1_authorization.md; audit/ledgers/decision_register.csv; audit/ledgers/change_log.csv","Recorded the author's approve-and-continue decision for all 16 BA-CS-G1 items and opened the bounded cross-state association Stage 2 implementation while retaining the accepted Brown boundary model as the main analysis","The verified Stage 1 package supports the prospective continuous within-person and between-person model and four-member BA-CS-M1 family under exact date-based pairing while the failed participant-profile covariance and unstable hard participant tertiles remain excluded","R 4.6.1 verified the accepted QMD HTML gate handoff and all 47 non-circular manifest members; 19 support 7 source and 22 render checks passed; all 1376 any-valid overlay targets reconciled to historical timestamps and Brown counts; ledger IDs and schemas remain unique","Authorizes only the registered model ladder bounded diagnostics response-scale estimands and mandatory at-least-80-percent gate in task-owned Stage 2 paths; no Stage 2 result is accepted and Stage 3 writer notification shared integration heavy computation commit push and upload remain prohibited pending BA-CS-G2-REVIEW","BA-007; BA-006; BA-005; BA-004; BA-003; BA-002; BA-001; COMPUTE-001"
"CHG-146","2026-08-20","author_approved_render_completion_priority","reader_report_render_completion_scheduling_override","audit/decisions/report_harmonization_render_completion_priority.md; audit/report_harmonization/report017_render_completion_scheduling_override.md; audit/report_harmonization/phase4_corpus_manifest.csv; audit/report_harmonization/report017_consolidated_document_pass_protocol.md; audit/ledgers/decision_register.csv; audit/ledgers/change_log.csv","Recorded the author's instruction to finish the active bounded H02 cleanup then stop new REPORT-017 language and cosmetic cleanup loops and move directly through successful target rendering and integration of the complete reader corpus","Completed harmonization should be preserved but further iterative cleanup would delay the author's immediate priority of a current fully rendered Nature Health website","R 4.6.1 structural checks require unique REPORT-018 and CHG-146 rows valid ledger schemas the 37-source corpus inventory and the retained REPORT-017 scientific semantic link build and secure-loopback safeguards","Changes scheduling and defect triage only; no scientific source result claim profile package lockfile manuscript or rendered output changes and no full-project render is authorized","REPORT-018; REPORT-017; REPORT-014; DOC-001"
"CHG-147","2026-08-20","author_approved_stage2_stage3_authorized","brown_adherence_cross_state_association_stage2_acceptance_stage3_transition","audit/decisions/brown_adherence_cross_state_association_stage2_acceptance_stage3_transition.md; audit/analyses/brown_adherence/12_cross_state_association_implementation_and_reconciliation.qmd; audit/analyses/brown_adherence/12_cross_state_association_implementation_and_reconciliation.html; audit/analyses/brown_adherence/stage2_cross_state_association/cross_state_stage2_author_gate.csv; audit/analyses/brown_adherence/stage2_cross_state_association/stage2_handoff.md; audit/analyses/brown_adherence/stage2_cross_state_association/cross_state_stage2_finalization_checks.csv; audit/analyses/brown_adherence/stage2_cross_state_association/cross_state_stage2_final_manifest.csv; audit/ledgers/decision_register.csv; audit/ledgers/change_log.csv","Recorded the author's BA-CS-G2-REVIEW approval accepted the complete cross-state association Stage 2 package and opened only the stored-output Stage 3 reader-report and descriptive participant-state display phase","The selected F3/R3/Q2/Q1/D0 model supports a limited inverse between-participant association while unresolved temporal dependence withholds the within-participant day-level claim; the new connected raincloud display can be derived from the frozen any-valid frame without new inference or participant disclosure","Independent R 4.6.1 verification matched 162 of 162 non-circular Stage 2 manifest members 15 of 15 finalization checks the exact four-member BA-CS-M1 family and four of four at-least-80-percent claim gates and reproduced 139 complete participants and 417 anonymous participant-state points from the frozen frame","Changes no accepted model estimate interval multiplicity diagnostic or prior Brown result; authorizes only task-owned Stage 3 reporting and deterministic descriptive display construction stopped at BA-CS-G3-REVIEW and prohibits hard participant tertiles day-level claims writer notification before author acceptance shared integration commit push and upload","BA-008; BA-007; BA-006; BA-005; BA-004; BA-003; BA-002; BA-001; COMPUTE-001"
"CHG-148","2026-08-20","coordinator_authorized_stage3_replacement_render","brown_cross_state_stage3_replacement_render_completion","audit/decisions/brown_adherence_cross_state_stage3_replacement_render_authorization.md; audit/analyses/brown_adherence/13_cross_state_association_results_amendment.qmd; audit/analyses/brown_adherence/stage3_cross_state_association/stage3_source_verification.csv; audit/analyses/brown_adherence/stage3_cross_state_association/stage3_display_manifest.csv; audit/ledgers/decision_register.csv; audit/ledgers/change_log.csv","Authorized one replacement targeted Stage 3 render after the first unsealed HTML omitted three reader displays already required by BA-008","The corrected source exposes only frozen selected-sample calibration and point-only Wake-cycle-group outputs and passes all 19 source checks while the selected model four-member family scientific claims 139-profile figure and all frozen inputs remain unchanged","R 4.6.1 verified the amended QMD identity the 19 of 19 source-check record the unchanged 16-member display manifest the three frozen table-source identities and the byte-identical raincloud PNG and SVG before release","Changes no scientific result and permits only one replacement HTML render complete render verification and desktop/mobile secure-loopback QA stopped at BA-CS-G3-REVIEW; no second render writer notification Stage 4 shared integration commit push or upload is authorized","BA-009; BA-008; BA-007; BA-006; BA-005; BA-004; BA-003; BA-002; BA-001; COMPUTE-001"
