within_omission_observed_range,difference_from_main,ratio_to_main,run_id,placement,metric_id,omitted_site,photoperiod_hours,response_estimate,response_lower_pointwise,response_upper_pointwise,main_response_estimate,main_pooled_eligible,main_loso_eligible
TRUE,25.52332236590277,1.1253789972161972,loso__near_eye__omit_thuas,near_eye,m10_mean_medi,THUAS,18.7,229.09268352367027,122.66348546077963,427.7901497755478,203.5693611577675,FALSE,FALSE
TRUE,26.802401894014793,1.129930221996033,loso__near_eye__omit_thuas,near_eye,m10_mean_medi,THUAS,18.8,233.0854473800228,122.85149250937654,442.15126316115754,206.283045486008,FALSE,FALSE
TRUE,28.10357321861258,1.1344422026958327,loso__near_eye__omit_thuas,near_eye,m10_mean_medi,THUAS,18.9,237.14190087972074,122.94205467955138,457.334815109416,209.03832766110816,FALSE,FALSE
TRUE,29.427804303349717,1.1389180908116512,loso__near_eye__omit_thuas,near_eye,m10_mean_medi,THUAS,19,241.26345602742,122.93552560448867,473.3918440773902,211.8356517240703,FALSE,FALSE
TRUE,30.776110194799855,1.143361100036225,loso__near_eye__omit_thuas,near_eye,m10_mean_medi,THUAS,19.1,245.45157088129886,122.83296169220046,490.37524058878194,214.675460686499,FALSE,FALSE
TRUE,32.149554810169974,1.1477745052312933,loso__near_eye__omit_thuas,near_eye,m10_mean_medi,THUAS,19.2,249.70775106229226,122.63612143055948,508.3396652219982,217.5581962521223,FALSE,FALSE
TRUE,33.549252786913286,1.1521616414898184,loso__near_eye__omit_thuas,near_eye,m10_mean_medi,THUAS,19.3,254.03355131597576,122.34744562462475,527.3414796896471,220.48429852906247,FALSE,FALSE
TRUE,34.97637139664829,1.156525903291728,loso__near_eye__omit_thuas,near_eye,m10_mean_medi,THUAS,19.4,258.4305771293597,121.97002152559644,547.4386870217334,223.4542057327114,FALSE,FALSE
TRUE,36.43213249374884,1.1608707436583268,loso__near_eye__omit_thuas,near_eye,m10_mean_medi,THUAS,19.5,262.900486311563,121.50753377176592,568.6908771337811,226.46835381781415,FALSE,FALSE
TRUE,37.91780809660983,1.1651996540066905,loso__near_eye__omit_thuas,near_eye,m10_mean_medi,THUAS,19.6,267.4449722096424,120.9641639242256,591.15929452964,229.52716411303257,FALSE,FALSE
TRUE,39.434702157509776,1.1695161020795193,loso__near_eye__omit_thuas,near_eye,m10_mean_medi,THUAS,19.7,272.0657128623874,120.34442064398455,614.907111677207,232.6310107048776,FALSE,FALSE
TRUE,40.98414092130349,1.1738234938444265,loso__near_eye__omit_thuas,near_eye,m10_mean_medi,THUAS,19.8,276.7643569028362,119.65307021514111,639.999431150361,235.7802159815327,FALSE,FALSE
TRUE,42.56746517465467,1.178125140024658,loso__near_eye__omit_thuas,near_eye,m10_mean_medi,THUAS,19.9,281.5425204013455,118.89508820843609,666.5032228076352,238.9750552266908,FALSE,FALSE
TRUE,44.18602882858238,1.18242424774327,loso__near_eye__omit_thuas,near_eye,m10_mean_medi,THUAS,20,286.4017944145611,118.07562681967462,694.487203908088,242.21576558597872,FALSE,FALSE
TRUE,45.841225909835316,1.1867240215889743,loso__near_eye__omit_thuas,near_eye,m10_mean_medi,THUAS,20.1,291.3437891030339,117.2000556646811,724.021414311561,245.50256319319857,FALSE,FALSE
TRUE,47.534505087398344,1.191027713468993,loso__near_eye__omit_thuas,near_eye,m10_mean_medi,THUAS,20.2,296.37015424106926,116.27394292388185,755.1769129186737,248.83564915367091,FALSE,FALSE
TRUE,49.26737169330667,1.1953386233494963,loso__near_eye__omit_thuas,near_eye,m10_mean_medi,THUAS,20.3,301.4825805880596,115.30299327217811,788.0255965314776,252.21520889475292,FALSE,FALSE
TRUE,51.04138466368386,1.1996600781440327,loso__near_eye__omit_thuas,near_eye,m10_mean_medi,THUAS,20.4,306.68279850137213,114.2929769164351,822.6400666833392,255.64141383768828,FALSE,FALSE
TRUE,52.85808006221151,1.2039950973720408,loso__near_eye__omit_thuas,near_eye,m10_mean_medi,THUAS,20.5,311.9725428270219,113.2494996106534,859.0945471400221,259.1144627648104,FALSE,FALSE
FALSE,54.71875480988359,1.2083454700188636,loso__near_eye__omit_thuas,near_eye,m10_mean_medi,THUAS,20.6,317.3534778251204,112.1774532763547,897.468546867704,262.63472301523683,FALSE,FALSE
FALSE,-0.8333670094178203,0.9737662919352063,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,10.3,30.933663688625916,15.671542100309553,60.96494062618239,31.767030698043737,FALSE,FALSE
TRUE,-0.7897693711564457,0.9759901929207597,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,10.4,32.103846497973485,16.733540101836983,61.508415282289036,32.89361586912993,FALSE,FALSE
TRUE,-0.7418978021713087,0.97821788922074,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,10.5,33.31806129406625,17.84862114757889,62.120201288532435,34.059959096237556,FALSE,FALSE
TRUE,-0.6895659689724809,0.9804474141544692,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,10.6,34.577685862585014,19.014852946494422,62.81138624765979,35.267251831557495,TRUE,FALSE
TRUE,-0.6326449070577169,0.9826751027173483,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,10.7,35.88387214561288,20.228854172885498,63.59464031666196,36.516517052670594,TRUE,FALSE
TRUE,-0.5710623547406044,0.9848959728761827,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,10.8,37.23755319257279,21.48585629190565,64.48362640591492,37.808615547313394,FALSE,FALSE
TRUE,-0.5048030512450055,0.9871040300699445,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,10.9,38.63944542195498,22.77985072912075,65.49241357683024,39.14424847319999,TRUE,FALSE
TRUE,-0.4339063324576813,0.9892926002535719,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,11,40.09006239322941,24.10385150350087,66.63487956815644,40.52396872568709,TRUE,FALSE
TRUE,-0.3584726608340958,0.9914543882092154,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,11.1,41.58968384455072,25.450191744818127,67.92413682124658,41.948156505384816,FALSE,FALSE
TRUE,-0.2786673433762914,0.9935816083304292,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,11.2,43.13833768257666,26.810922375970243,69.37193483126103,43.41700502595295,FALSE,FALSE
TRUE,-0.19471906179111897,0.9956662195378568,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,11.3,44.735812951088825,28.17830471845798,70.9880706251419,44.930532012879944,FALSE,FALSE
TRUE,-0.10692009899955934,0.9977000782486776,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,11.4,46.38166106167639,29.5452843784755,72.7798815848522,46.48858116067595,FALSE,FALSE
TRUE,-0.01562853714983703,0.9996750203683121,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,11.5,48.075192012641374,30.905918356358576,74.7518105085868,48.09082054979121,FALSE,FALSE
TRUE,0.07872812679654118,1.001582896784408,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,11.6,49.81546874819106,32.25572106927966,76.90505314088827,49.73674062139452,FALSE,FALSE
TRUE,0.17565003397308487,1.0034156114491024,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,11.7,51.60129858636894,33.59184535926303,79.23742562967004,51.425648552395856,FALSE,FALSE
TRUE,0.27456692564782514,1.005165239772008,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,11.8,53.431232979331305,34.91301126189475,81.74365757212438,53.15666605368348,FALSE,FALSE
TRUE,0.374837060036441,1.0068240620055715,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,11.9,55.30356715223143,36.21930986500531,84.41579241458611,54.92873009219499,FALSE,FALSE
TRUE,0.47574770367360486,1.00838460865802,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,12,57.21634503835654,37.51191121790287,87.24369783879091,56.74059733468294,FALSE,FALSE
TRUE,0.576523139912247,1.009839815089587,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,12.1,59.16737415319535,38.79271531692097,90.21566992409551,58.5908510132831,FALSE,FALSE
TRUE,0.6763285272419637,1.0111830703751612,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,12.2,61.154220962235236,40.0640861012454,93.31877159191716,60.47789243499327,FALSE,FALSE
TRUE,0.7742727037301549,1.0124082281081273,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,12.3,63.17421385431391,41.32862394370451,96.53912912776919,62.39994115058376,FALSE,FALSE
TRUE,0.8694210857239852,1.0135097558974513,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,12.4,65.22447622687602,42.588940833360006,99.86235818952308,64.35505514115204,FALSE,FALSE
TRUE,0.9608043323913478,1.0144827821581641,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,12.5,67.30194803658807,43.84752861239256,103.27379012129136,66.34114370419672,FALSE,FALSE
TRUE,1.047446336289994,1.0153233941213424,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,12.6,69.40347294472294,45.1066166309664,106.75897577366571,68.35602660843294,FALSE,FALSE
TRUE,1.1285203887530173,1.0160306227868783,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,12.7,71.52630865663983,46.36767052066767,110.30639727128978,70.39778826788681,FALSE,FALSE
TRUE,1.2033303246748233,1.0166057378568463,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,12.8,73.66806119351155,47.631586131863564,113.9068305548514,72.46473086883672,FALSE,FALSE
TRUE,1.2712273602494406,1.0170508265293259,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,12.9,75.8264026218737,48.89911397722003,117.55148687747625,74.55517526162426,FALSE,FALSE
TRUE,1.3315666110280944,1.017368100188575,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,13,77.99893935591864,50.17112242981779,121.23097559209529,76.66737274489054,FALSE,FALSE
TRUE,1.3836953005954769,1.0175596942686795,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,13.1,80.18320509977855,51.448698319985525,124.93502961575697,78.79950979918307,FALSE,FALSE
TRUE,1.4269605524402635,1.0176277358160455,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,13.2,82.37669609030716,52.73311540323625,128.65268372979978,80.9497355378669,FALSE,FALSE
TRUE,1.4607128733104702,1.0175743521210754,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,13.3,84.57688485206425,54.0257571353243,132.37250861217518,83.11617197875378,FALSE,FALSE
TRUE,1.4843186498397642,1.0174017847402381,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,13.4,86.78123916670937,55.32796349095553,136.08306074648874,85.2969205168696,FALSE,FALSE
TRUE,1.4971703730465293,1.0171124641351164,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,13.5,88.98722214029611,56.6408927059785,139.77325137445771,87.49005176724958,FALSE,FALSE
TRUE,1.4987019131698958,1.0167091199780482,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,13.6,91.19234916322452,57.965166299591125,143.43343918346434,89.69364725005462,FALSE,FALSE
TRUE,1.4884066335827555,1.0161949055948072,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,13.7,93.39426090790559,59.30046367325174,147.05671027079384,91.90585427432283,FALSE,FALSE
TRUE,1.4658215965988433,1.0155731664832641,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,13.8,95.59064830888664,60.64572835019485,150.63817406529878,94.1248267122878,FALSE,FALSE
TRUE,1.4305309892246925,1.0148474292211647,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,13.9,97.77926368333326,61.999146450879906,154.17507150632886,96.34873269410856,FALSE,FALSE
TRUE,1.3821618537158002,1.0140213139993106,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,14,99.95793398061934,63.35816862765657,157.66676776182115,98.57577212690354,FALSE,FALSE
TRUE,1.3203787611489162,1.0130984498015472,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,14.1,102.12457934624119,64.71956609306393,161.11466483611892,100.80420058509227,FALSE,FALSE
TRUE,1.2448891482040096,1.0120825071474933,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,14.2,104.27724269928609,66.07950685714923,164.52209089925765,103.03235355108208,FALSE,FALSE
TRUE,1.1554524609244083,1.0109772655413978,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,14.3,106.41413064147237,67.43366720653765,167.8941353045664,105.25867818054796,FALSE,FALSE
TRUE,1.0518992770931277,1.0097867702198933,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,14.4,108.53365816778141,68.77739426521754,171.23737146722914,107.48175889068828,FALSE,FALSE
TRUE,0.9341353238314127,1.008515340431834,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,14.5,110.63442638197827,70.1060656172662,174.55888564377935,109.70029105814686,FALSE,FALSE
TRUE,0.8021440410036149,1.0071675625396121,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,14.6,112.71522977558895,71.41534373290902,177.86567009244828,111.91308573458534,FALSE,FALSE
TRUE,0.6559956618363856,1.0057483425563591,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,14.7,114.77509267192595,72.70130358031155,181.16443164339702,114.11909701008956,FALSE,FALSE
TRUE,0.49585087016180296,1.0042629109014967,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,14.8,116.81328785617049,73.96052546886428,184.46143526940332,116.31743698600869,FALSE,FALSE
TRUE,0.3219652679239715,1.0027168369365624,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,14.9,118.82936024295695,75.19008434501464,187.76262295820632,118.50739497503298,FALSE,FALSE
TRUE,0.1346867401112064,1.0011159870832644,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,15,120.82312671491457,76.38751935152335,191.07370648810388,120.68843997480336,FALSE,FALSE
TRUE,-0.06554847610441072,0.9994664792606173,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,15.1,122.79467281584427,77.55075581575271,194.40036832029787,122.86022129194868,FALSE,FALSE
TRUE,-0.27821884041617295,0.9977746511286996,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,15.2,124.7443535770013,78.6779830815524,197.74858675455417,125.02257241741748,FALSE,FALSE
TRUE,-0.5027326914382826,0.9960469368915185,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,15.3,126.67274557493155,79.76774626418823,201.12427102732113,127.17547826636984,FALSE,FALSE
TRUE,-0.7384386266183469,0.9942897925826247,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,15.4,128.5806162944668,80.81901145531168,204.53301160158773,129.31905492108515,FALSE,FALSE
TRUE,-0.9846253761918717,0.9925097094899974,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,15.5,130.46893772352908,81.83101087564458,207.98052184449125,131.45356309972095,FALSE,FALSE
TRUE,-1.240524556752149,0.9907132055229932,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,15.6,132.3388886437411,82.80312319034688,211.47296070640184,133.57941320049324,FALSE,FALSE
TRUE,-1.505313938290925,0.9889068141568385,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,15.7,134.19185724169878,83.73474508412244,215.01728703091555,135.6971711799897,FALSE,FALSE
TRUE,-1.7781179026938787,0.9870970974952576,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,15.8,136.02947244686925,84.6249461201785,218.62227858814114,137.80759034956313,FALSE,FALSE
TRUE,-2.0580130114923634,0.9852906196503111,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,15.9,137.85359186694768,85.47255238965352,222.298338924543,139.91160487844004,FALSE,FALSE
TRUE,-2.344035693202386,0.9834939035056137,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,16,139.6662629864155,86.27652459580145,226.05645119550678,142.01029867961788,FALSE,FALSE
TRUE,-2.6351863758015384,0.98171341632856,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,16.1,141.46971715066607,87.03607604612135,229.90788793279268,144.1049035264676,FALSE,FALSE
TRUE,-2.930433418472063,0.9799555568564636,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,16.2,143.26636523976444,87.75078380463499,233.86393056401062,146.1967986582365,FALSE,FALSE
TRUE,-3.2287170144536503,0.9782266421838173,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,16.3,145.0587929650108,88.42070409881451,237.93555777795785,148.28750997946446,FALSE,FALSE
TRUE,-3.528952492437554,0.9765328979695571,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,16.4,146.84975587383568,89.04649131520637,242.13309782351936,150.37870836627323,FALSE,FALSE
TRUE,-3.830031199846701,0.9748804628882383,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,16.5,148.6421733159507,89.62953611355793,246.46579183417182,152.47220451579742,FALSE,FALSE
TRUE,-4.130846418232778,0.9732752313273869,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,16.6,150.43911333846177,90.17178018005819,250.94218172642715,154.56995975669454,FALSE,FALSE
TRUE,-4.430321739271733,0.9717226904394718,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,16.7,152.24376812732336,90.6756627837841,255.57010997773276,156.6740898665951,FALSE,FALSE
TRUE,-4.7274172224728375,0.9702279055806681,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,16.8,154.05943720195694,91.14435805319071,260.35590747178327,158.78685442442978,FALSE,FALSE
TRUE,-5.021111293372201,0.9687956554066098,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,16.9,155.88953620780282,91.58207235005959,265.303418384986,160.91064750117502,FALSE,FALSE
TRUE,-5.3104089255010365,0.9674303927886598,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,17,157.73757906656923,91.99404039352676,270.4137190109274,163.04798799207026,FALSE,FALSE
TRUE,-5.594350053847052,0.9661362036403037,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,17.1,159.60715288530048,92.38641323777823,275.68509956000815,165.20150293914753,FALSE,FALSE
TRUE,-5.872073736523447,0.9649164206812093,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,17.2,161.50177609693318,92.76579690558582,281.11369662324546,167.37384983345663,FALSE,FALSE
TRUE,-6.142900280501124,0.963773153208864,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,17.3,163.42472220449457,93.13867437792078,286.69445466664973,169.5676224849957,FALSE,FALSE
TRUE,-6.406354277516186,0.9627072012766136,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,17.4,165.37893663171099,93.51098866672002,292.42205172464907,171.78529090922717,FALSE,FALSE
TRUE,-6.662252210314023,0.9617175961103043,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,17.5,167.3668455838101,93.88738193952561,298.2926543228623,174.0290977941241,FALSE,FALSE
TRUE,-6.910797204156893,0.9608011178155769,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,17.6,169.39007718412108,94.27014325683031,304.3065132517442,176.30087438827798,FALSE,FALSE
TRUE,-7.152355558914053,0.9599537138870374,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,17.7,171.4498633519402,94.65984443536396,310.4677915727608,178.60221891085425,FALSE,FALSE
TRUE,-7.387273851607802,0.9591716075446443,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,17.8,173.54744846658045,95.05625262694213,316.78339469577026,180.93472231818825,FALSE,FALSE
TRUE,-7.6159151599627535,0.9584510976505495,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,17.9,175.68411755590705,95.45840523899318,323.26303549255965,183.3000327158698,FALSE,FALSE
TRUE,-7.838691755005215,0.9577883748391461,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,18,177.86114152870948,95.86444755729589,329.9198010861531,185.6998332837147,FALSE,FALSE
TRUE,-8.0561206373456,0.9571792161531767,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,18.1,180.07963760014056,96.27120522642899,336.7713894304895,188.13575823748616,FALSE,FALSE
TRUE,-8.26885056559584,0.9566188564395051,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,18.2,182.3404761356456,96.67389776333732,343.8411670076481,190.60932670124143,FALSE,FALSE
TRUE,-8.47744209010952,0.9561031097127636,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,18.3,184.64425820888528,97.06613006401567,351.15862189494663,193.1217002989948,FALSE,FALSE
TRUE,-8.682101316252073,0.9556296393903972,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,18.4,186.99134368101647,97.44013387929222,358.75916379492907,195.67344499726855,FALSE,FALSE
TRUE,-8.882972653574967,0.9551964675075991,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,18.5,189.38203368452128,97.78755220834147,366.6824997074812,198.26500633809624,FALSE,FALSE
TRUE,-9.08021027651671,0.9548016248830281,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,18.6,191.8166195988368,98.09982761874977,374.9718282443514,200.89682987535352,FALSE,FALSE
TRUE,-9.273978781552358,0.9544431503404632,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,18.7,194.29538237621514,98.36843610424764,383.67338144364805,203.5693611577675,FALSE,FALSE
TRUE,-9.464453854788673,0.9541190899499754,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,18.8,196.81859163121933,98.58511507729769,392.8359731672794,206.283045486008,FALSE,FALSE
TRUE,-9.65182295528831,0.9538274963099791,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,18.9,199.38650470581985,98.74208159591883,402.510557337637,209.03832766110816,FALSE,FALSE
TRUE,-9.836286014090035,0.953566427869741,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,19,201.99936570998025,98.83223504414761,412.7498017066935,211.8356517240703,FALSE,FALSE
TRUE,-10.018056148818488,0.9533339482920764,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,19.1,204.65740453768052,98.84933792275422,423.60768307451417,214.675460686499,FALSE,FALSE
TRUE,-10.19736039374743,0.9531281258558975,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,19.2,207.36083585837486,98.78816857294602,435.13910935115143,217.5581962521223,FALSE,FALSE
TRUE,-10.374440445128073,0.952947032898306,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,19.3,210.1098580839344,98.64464052997191,447.39957261989775,220.48429852906247,FALSE,FALSE
TRUE,-10.549553421507596,0.952788745296087,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,19.4,212.9046523112038,98.4158846780097,460.44483553091726,223.4542057327114,FALSE,FALSE
TRUE,-10.722972652150503,0.9526513419143022,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,19.5,215.74538116566364,98.1002920982461,474.3306516312563,226.46835381781415,FALSE,FALSE
TRUE,-10.894991070619028,0.9525328903325199,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,19.6,218.63217304241354,97.69748672511777,489.11260786928216,229.52716411303257,FALSE,FALSE
TRUE,-11.06592804646698,0.9524314148275548,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,19.7,221.56508265841063,97.20822593494644,504.84609677509235,232.6310107048776,FALSE,FALSE
TRUE,-11.236127975129847,0.9523449076151075,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,19.8,224.54408800640286,96.63436368426584,521.5860312529949,235.7802159815327,FALSE,FALSE
TRUE,-11.405955881256574,0.952271353717496,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,19.9,227.56909934543424,95.97879909333426,539.3865390272897,238.9750552266908,FALSE,FALSE
TRUE,-11.575793548872724,0.952208752717363,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,20,230.639972037106,95.24539987961585,558.3006649812896,242.21576558597872,FALSE,FALSE
TRUE,-11.74604256549648,0.9521551123022169,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,20.1,233.7565206277021,94.43893615870304,578.379877838781,245.50256319319857,FALSE,FALSE
TRUE,-11.917127159042167,0.9521084410550732,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,20.2,236.91852199462875,93.56496311681501,599.6736816322208,248.83564915367091,FALSE,FALSE
TRUE,-12.08949511934091,0.95206674818573,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,20.3,240.125713775412,92.62967166028771,622.2293205471397,252.21520889475292,FALSE,FALSE
TRUE,-12.26361588150624,0.9520280548546307,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,20.4,243.37779795618204,91.63973016067384,646.0915463863402,255.64141383768828,FALSE,FALSE
TRUE,-12.439935412964246,0.9519905786800655,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,20.5,246.67452735184617,90.60200298034347,671.3037766390293,259.1144627648104,FALSE,FALSE
FALSE,-12.618739052835622,0.9519532721798422,loso__near_eye__omit_baua,near_eye,m10_mean_medi,BAUA,20.6,250.0159839624012,89.52295803455524,697.9131743627578,262.63472301523683,FALSE,FALSE
FALSE,9.765418100593681,1.3074073303676774,loso__near_eye__omit_mpi,near_eye,m10_mean_medi,MPI,10.3,41.53244879863742,25.750023422997007,66.95064690305858,31.767030698043737,FALSE,FALSE
TRUE,9.425235437645675,1.2865369217888596,loso__near_eye__omit_mpi,near_eye,m10_mean_medi,MPI,10.4,42.318851306775606,26.402731580915354,67.79333924666314,32.89361586912993,FALSE,FALSE
TRUE,9.060149163876169,1.2660058732976283,loso__near_eye__omit_mpi,near_eye,m10_mean_medi,MPI,10.5,43.120108260113724,27.069737527733214,68.65214587955563,34.059959096237556,FALSE,FALSE
TRUE,8.669248275119266,1.245815815661654,loso__near_eye__omit_mpi,near_eye,m10_mean_medi,MPI,10.6,43.93650010667676,27.751202878481624,69.5276333236442,35.267251831557495,TRUE,FALSE
TRUE,8.251795421744745,1.2259743285440543,loso__near_eye__omit_mpi,near_eye,m10_mean_medi,MPI,10.7,44.76831247441534,28.447279941921714,70.4203952319618,36.516517052670594,TRUE,FALSE
TRUE,7.8072207451706035,1.2064931664953642,loso__near_eye__omit_mpi,near_eye,m10_mean_medi,MPI,10.8,45.615836292484,29.158111025126768,71.33105329412297,37.808615547313394,FALSE,FALSE
TRUE,7.335119426656938,1.1873869013395137,loso__near_eye__omit_mpi,near_eye,m10_mean_medi,MPI,10.9,46.479367899856925,29.8838276635243,72.26025827981972,39.14424847319999,TRUE,FALSE
TRUE,6.835240434692331,1.168671545498446,loso__near_eye__omit_mpi,near_eye,m10_mean_medi,MPI,11,47.35920916037942,30.62454977978894,73.20869126714717,40.52396872568709,TRUE,FALSE
TRUE,6.307511056963065,1.15036443988077,loso__near_eye__omit_mpi,near_eye,m10_mean_medi,MPI,11.1,48.25566756234788,31.38038475340315,74.17706502689828,41.948156505384816,FALSE,FALSE
TRUE,5.75205129746373,1.1324838342494004,loso__near_eye__omit_mpi,near_eye,m10_mean_medi,MPI,11.2,49.16905632341668,32.15142644480174,75.16612552020186,43.41700502595295,FALSE,FALSE
TRUE,5.169162498980214,1.115047880970971,loso__near_eye__omit_mpi,near_eye,m10_mean_medi,MPI,11.3,50.09969451186016,32.937754225111426,76.17665342847872,44.930532012879944,FALSE,FALSE
TRUE,4.559326005242454,1.0980741053267318,loso__near_eye__omit_mpi,near_eye,m10_mean_medi,MPI,11.4,51.0479071659184,33.73943194977302,77.20946581303221,46.48858116067595,FALSE,FALSE
