run_id,metric_id,model_id,fit_status,error,warnings,elapsed_seconds,observations,coefficients,model_edf,edf2_available,design_columns,design_rank,design_condition,target_smooth_design_rank,maximum_hat,maximum_participant_leverage_share,converged,optimizer_message,gradient_max_abs,hessian_min_eigenvalue,smooth_label,smooth_edf,smooth_reference_df,smooth_statistic,smooth_p_raw,k_prime,k_edf,k_index,k_p_value,concurvity_worst,concurvity_observed,concurvity_estimate,consecutive_day_pairs,participants_with_three_pairs,pooled_consecutive_day_lag1,median_participant_lag1,temporal_status,tweedie_power,dispersion,distance_to_lower_power_bound,distance_to_upper_power_bound,placement,omitted_site
loso__chest__omit_ucr,duration_below_10_pre_sleep,adapted_photoperiod_smooth,WARN_CONCURVITY,,,0.6320000000000618,535,127,73.95498341733105,TRUE,127,119,97439657978262540,5,0.29575780301080545,0.010608554731412607,TRUE,full convergence,4.915972340313601e-8,0.013224302119866364,s(photoperiod_hours),2.1609322931942847,2.3524097080576607,2.491837744189497,0.06939213950610201,5,2.1609322931942847,1.0512398820733397,0.87,0.9994373109166865,0.9984687311350374,0.998815612792897,375,81,-0.23790978284119216,-0.3176125463055107,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.7020917766177219,,,chest,UCR
loso__chest__omit_knust,duration_below_10_pre_sleep,adapted_photoperiod_smooth,WARN_CONCURVITY,,,1.2329999999999472,682,151,88.95382887772222,TRUE,151,143,66963262087720656,5,0.27755886431755394,0.008565817322472991,TRUE,full convergence,0.0021564650414234166,1.6031600535605577e-4,s(photoperiod_hours),1.8335918852713777,2.000712491826193,1.1042980769503634,0.3279817321449516,5,1.8335918852713777,1.0313298344002597,0.7975,0.9994001030724419,0.9988114424725641,0.9987910424772383,500,105,-0.1691765581479329,-0.2752700785327418,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.7245212548701186,,,chest,KNUST
loso__chest__omit_rise,duration_below_1_sleep_environment,adapted_photoperiod_smooth,WARN_CONCURVITY,,,2.953999999999951,769,151,89.20472884530551,TRUE,151,143,70095603526235870,5,0.26247975158171977,0.008316077142314113,TRUE,full convergence,2.1522529436879267e-5,0.38827527593717615,s(photoperiod_hours),2.5877251345883696,2.775790671302949,6.193947777482039,4.742548121496326e-4,5,2.5877251345883696,0.9779561524477982,0.285,0.999725052320912,0.9978738818257998,0.9991699710681714,616,127,0.02076652930398798,0.01350391427419091,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,1.0466882286746382,0.37318499826064283,0.03668822867463817,0.9433117713253618,chest,RISE
loso__chest__omit_thuas,duration_below_1_sleep_environment,adapted_photoperiod_smooth,WARN_CONCURVITY,,,7.977000000000089,778,152,89.25147892233404,TRUE,152,144,92743155989474608,5,0.20252809641498953,0.008897914765187571,TRUE,full convergence,0.0013047986643641707,0.5169596927231697,s(photoperiod_hours),2.929699243527163,3.1279458696694773,7.583106896987571,5.4906683611410934e-5,5,2.929699243527163,0.96744485157504,0.18,0.9994792368611022,0.9981055441808167,0.9989404409011479,626,129,0.03737876126986272,0.027877349249043275,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,1.0119226513664425,0.4118887993861976,0.0019226513664425404,0.9780773486335574,chest,THUAS
loso__chest__omit_baua,duration_below_1_sleep_environment,adapted_photoperiod_smooth,WARN_CONCURVITY,,,4.6159999999999854,759,147,90.38873506785276,TRUE,147,139,78178827280915470,5,0.2795724749473008,0.009050016741960066,TRUE,full convergence,0.0029464318470786566,0.10151532280938086,s(photoperiod_hours),2.9325090756547585,3.1231457088338264,8.453266133532043,1.2618727139424024e-5,5,2.9325090756547585,0.9440808447894304,0.0775,0.9993237414399729,0.9980037654441499,0.9986650055906975,612,127,0.007435760227222595,-0.003179064069943359,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,1.049007648163208,0.35623994589822633,0.03900764816320801,0.940992351836792,chest,BAUA
loso__chest__omit_tum,duration_below_1_sleep_environment,adapted_photoperiod_smooth,WARN_CONCURVITY,,,3.8360000000000127,801,157,93.38174029853029,TRUE,157,149,98144877670306130,5,0.2613591829698151,0.008539541340916166,TRUE,full convergence,2.3372564059709333e-6,0.4230675617356315,s(photoperiod_hours),2.9204544579759966,3.1249207542737025,6.924444779034757,1.2394211094191032e-4,5,2.9204544579759966,0.9754698491258664,0.275,0.9994347308742295,0.9972869660614413,0.9987189304109153,641,132,0.005185276438082418,-0.010891295640745324,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,1.0440401609160412,0.343512125804343,0.03404016091604123,0.9459598390839588,chest,TUM
loso__chest__omit_fuspceu,duration_below_1_sleep_environment,adapted_photoperiod_smooth,WARN_CONCURVITY,,,2.961999999999989,746,145,91.58751675467458,TRUE,145,137,94529273585935140,5,0.30680515477153397,0.009043931079296146,TRUE,full convergence,1.8228344080828407e-5,0.4120508129208675,s(photoperiod_hours),2.7198880841106403,2.8962456670943624,4.282576945239676,0.006635353865939386,5,2.7198880841106403,0.950912372545619,0.0825,0.999432555017905,0.9959022834074589,0.9984568290437098,602,123,-0.007316118301972074,-0.015341407921039735,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,1.0439778353308398,0.35210347238258827,0.033977835330839756,0.9460221646691602,chest,FUSPCEU
loso__chest__omit_iztech,duration_below_1_sleep_environment,adapted_photoperiod_smooth,WARN_CONCURVITY,,,6.703999999999951,761,150,85.97545753538807,TRUE,150,142,94697225788343020,5,0.2431112347260892,0.009120922484400116,TRUE,full convergence,6.317493843837063e-4,0.25725433619599314,s(photoperiod_hours),2.9225403262003016,3.133692442930754,5.988857479874348,4.0466328466143286e-4,5,2.9225403262003016,0.9991583370711735,0.535,0.9995031098884832,0.9970216443424276,0.9986983748611292,610,125,0.04132212114136424,-0.010754308028185644,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,1.0443349857795843,0.3536125655198608,0.03433498577958427,0.9456650142204157,chest,IZTECH
loso__chest__omit_ucr,duration_below_1_sleep_environment,adapted_photoperiod_smooth,WARN_CONCURVITY,,,1.81899999999996,636,128,75.93260856132332,TRUE,128,120,99443988965815780,5,0.27092974005250003,0.010556148615415126,TRUE,full convergence,5.157787079657083e-7,0.5182448714112955,s(photoperiod_hours),2.809804528234194,3.0120977390418178,6.226516819544053,3.650453810682408e-4,5,2.809804528234194,0.9487362299933204,0.105,0.9993925784459305,0.9972345696369412,0.9986827172350465,508,104,0.007848838700501069,-0.0012319220734913702,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,1.0503905436717247,0.4039442160146769,0.04039054367172468,0.9396094563282753,chest,UCR
loso__chest__omit_knust,duration_below_1_sleep_environment,adapted_photoperiod_smooth,WARN_CONCURVITY,,,3.3530000000000655,777,152,93.91970140964017,TRUE,152,144,62446963920945760,5,0.2897610855513806,0.00868601436515693,TRUE,full convergence,2.837399887312131e-5,0.7729210996839901,s(photoperiod_hours),2.9314798147464645,3.1228153650010944,7.660620919431029,4.882769407499321e-5,5,2.9314798147464645,0.9497830515382278,0.0625,0.9994273045495939,0.9975276310887682,0.9987167551494658,622,127,0.014406219990000585,-0.003875812762732156,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,1.0369167501131684,0.32113220749205085,0.02691675011316841,0.9530832498868316,chest,KNUST
loso__chest__omit_rise,longest_bout_above_250,adapted_photoperiod_smooth,WARN_CONCURVITY,,,1.7980000000000018,806,151,81.78663866972985,TRUE,151,143,71576690940923544,5,0.1720172387097671,0.008170853921420243,TRUE,full convergence,1.9278628826668864e-5,0.08679067489845929,s(photoperiod_hours),2.307022626643732,2.50697026458045,6.263699217701775,0.001760403015404699,5,2.307022626643732,1.0005705411742687,0.4875,0.9997229421050287,0.9986604958447431,0.9991414494997751,653,135,7.90237918116392e-4,-0.0691744222709456,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.10794649550845223,,,chest,RISE
loso__chest__omit_thuas,longest_bout_above_250,adapted_photoperiod_smooth,WARN_CONCURVITY,,,1.1469999999999345,809,152,87.66440043565684,TRUE,152,144,76071642839004400,5,0.18770586330268693,0.00807991274242613,TRUE,full convergence,7.428406659215625e-5,0.11328004573420442,s(photoperiod_hours),1.577954579957224,1.7059840009501297,9.903789893660441,1.5458946090995962e-4,5,1.577954579957224,1.0084702913045522,0.56,0.9995237496846885,0.999247608306455,0.999006413143885,658,136,0.017873721517538486,-0.1258920911826879,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.10125455651241237,,,chest,THUAS
loso__chest__omit_baua,longest_bout_above_250,adapted_photoperiod_smooth,WARN_CONCURVITY,,,1.0399999999999636,788,147,83.88689416639586,TRUE,147,139,99518744758908930,5,0.132942222724072,0.008510186701514828,TRUE,full convergence,8.219974256817864e-7,0.1363111972907686,s(photoperiod_hours),1.836042239253473,1.9963240259374664,9.515893764370809,7.635246705289811e-5,5,1.836042239253473,1.0192394589707643,0.6875,0.9992962103267751,0.9987824959310423,0.9985499958356399,640,132,-0.028392507567497154,-0.16405231502611678,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.09820862115780037,,,chest,BAUA
loso__chest__omit_tum,longest_bout_above_250,adapted_photoperiod_smooth,WARN_CONCURVITY,,,1.1720000000000255,842,157,84.04037221863203,TRUE,157,149,97826527611952430,5,0.16492718515555974,0.008039681813524532,TRUE,full convergence,1.8322357197275707e-4,0.23544204544660377,s(photoperiod_hours),1.9393877827584416,2.1284903480119297,12.275083473559778,4.501583141580667e-6,5,1.9393877827584416,1.0124108882860983,0.65,0.999373399667439,0.9988651617584912,0.9986688463323856,683,141,-0.024799787736214718,-0.16659440922287513,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.1010829100713843,,,chest,TUM
loso__chest__omit_fuspceu,longest_bout_above_250,adapted_photoperiod_smooth,WARN_CONCURVITY,,,2.0270000000000437,779,145,82.91318923837123,TRUE,145,137,85796210007579490,5,0.18402393627949376,0.00886950739444079,TRUE,full convergence,0.0012502718986979744,7.127826723402106e-5,s(photoperiod_hours),2.9558538742985396,3.2090751381255513,6.455657594465982,1.5086182810464255e-4,5,2.9558538742985396,0.9742036856927225,0.225,0.9993935213397083,0.9972915646683399,0.9984433561918606,637,130,-0.043100461465765516,-0.1880200078758417,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.10341939489768462,,,chest,FUSPCEU
loso__chest__omit_iztech,longest_bout_above_250,adapted_photoperiod_smooth,WARN_CONCURVITY,,,1.4860000000001037,800,150,85.13664208265637,TRUE,150,142,97762404822897730,5,0.1827087922859144,0.008301853443946999,TRUE,full convergence,5.363846391333027e-4,7.686494167358457e-5,s(photoperiod_hours),2.011279487712096,2.2123378631197825,8.942838248970045,1.3087832014113676e-4,5,2.011279487712096,0.9852887090027527,0.3025,0.9994518315378799,0.9985747185225391,0.9985682332309244,650,134,-0.014327364832535213,-0.1574743737790609,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.10381032797898689,,,chest,IZTECH
loso__chest__omit_ucr,longest_bout_above_250,adapted_photoperiod_smooth,WARN_CONCURVITY,,,0.7560000000000855,672,128,70.38387386196831,TRUE,128,120,94256506395169970,5,0.17776050073638452,0.00972485731572575,TRUE,full convergence,2.646637523184836e-4,0.012950523409707076,s(photoperiod_hours),1.3350172083936387,1.4393177516858557,16.444556998238085,5.792814987803929e-6,5,1.3350172083936387,1.0292475483743782,0.78,0.9993993611150939,0.9990838507962042,0.9985418776759551,546,113,-0.02930308522517699,-0.1589629077718401,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.10402059518608806,,,chest,UCR
loso__chest__omit_knust,longest_bout_above_250,adapted_photoperiod_smooth,WARN_CONCURVITY,,,1.7059999999999036,818,152,88.28833736462843,TRUE,152,144,60529799163047336,5,0.18785421705035177,0.008102384296742706,TRUE,full convergence,6.632884633095415e-6,0.17132985471121087,s(photoperiod_hours),1.9570944607402627,2.1272700932806377,9.723451920746053,6.0799641543651806e-5,5,1.9570944607402627,1.007842007680477,0.5625,0.9993954761585769,0.9987272785883592,0.9986273240100718,664,136,-0.018837128096498727,-0.14324695008439997,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.10226461989483844,,,chest,KNUST
loso__chest__omit_rise,dose_time_sensitive_corrected_medi,adapted_photoperiod_smooth,WARN_CONCURVITY,,,1.875,761,151,77.57352399218445,TRUE,151,143,77196214292241008,5,0.1667899297885645,0.008411446605392935,TRUE,full convergence,9.89966707095391e-4,2.1232157352897975e-4,s(photoperiod_hours),2.5025805906020704,2.7494664210160895,7.934627432439086,1.9738575113220636e-4,5,2.5025805906020704,0.9551639115109113,0.095,0.9997162786714932,0.9982924664186988,0.9990887608296366,587,124,-0.00849230110595223,-0.2026823643883692,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.332943170331942,,,chest,RISE
loso__chest__omit_thuas,dose_time_sensitive_corrected_medi,adapted_photoperiod_smooth,WARN_CONCURVITY,,,2.3769999999999527,762,152,82.5561712836797,TRUE,152,144,97130091011995600,5,0.17833747829425656,0.008806157643312764,TRUE,full convergence,0.0017773479631841838,5.013199275696109e-5,s(photoperiod_hours),3.018343125076772,3.278686587824815,9.4850130579031,2.9612928038602604e-6,5,3.018343125076772,0.9548723614680427,0.1025,0.9994497857750425,0.9986807731044369,0.998911400315872,586,125,-0.005641841767913434,-0.1888575178057439,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.30470701661564176,,,chest,THUAS
loso__chest__omit_baua,dose_time_sensitive_corrected_medi,adapted_photoperiod_smooth,WARN_CONCURVITY,,,1.5389999999999873,746,147,77.79187907818658,TRUE,147,139,124426498640763700,5,0.14320979525977848,0.008898933382420673,TRUE,full convergence,4.218111093301502e-5,0.06943826006013412,s(photoperiod_hours),1.8550729326325759,2.0322985885946085,13.54130503547524,2.173878908495741e-6,5,1.8550729326325759,0.9956851677161674,0.46,0.9992961576562246,0.9988688268550396,0.9985657816297646,576,122,-0.03644912913781621,-0.20922066080330934,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.3077020940281109,,,chest,BAUA
loso__chest__omit_tum,dose_time_sensitive_corrected_medi,adapted_photoperiod_smooth,WARN_CONCURVITY,,,1.2940000000000964,796,157,79.87262820692767,TRUE,157,149,99954578994050180,5,0.1593421382861021,0.008369649727495387,TRUE,full convergence,1.247491876932294e-4,0.1831242206226555,s(photoperiod_hours),2.021769218881281,2.2305741533063963,16.61835975774287,0,5,2.021769218881281,0.9711816930590231,0.21,0.9993713812278319,0.9987495631910435,0.9986173137833154,612,130,-0.03580872266499593,-0.2007770930572872,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.3273897171034489,,,chest,TUM
loso__chest__omit_fuspceu,dose_time_sensitive_corrected_medi,adapted_photoperiod_smooth,WARN_CONCURVITY,,,2.1800000000000637,733,145,76.400550965708,TRUE,145,137,89152399272070540,5,0.16741548770316794,0.00924410869761292,TRUE,full convergence,1.2273544811369774e-5,0.15553987736317534,s(photoperiod_hours),2.689994000905953,2.9326598399900963,8.575577542772937,4.8244235315186845e-5,5,2.689994000905953,0.9151150794548475,0.01,0.9993638980502896,0.9977649526117144,0.9983176845553456,566,120,-0.05798859242951367,-0.20183441410772074,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.32793700740103854,,,chest,FUSPCEU
loso__chest__omit_iztech,dose_time_sensitive_corrected_medi,adapted_photoperiod_smooth,WARN_CONCURVITY,,,1.9490000000000691,753,150,78.23302415152935,TRUE,150,142,117321294444778750,5,0.16653108941375044,0.008568206379143234,TRUE,full convergence,0.0011514840583117802,3.663571951684079e-4,s(photoperiod_hours),1.0030637441892734,1.004175535448302,19.598063942538246,1.1617883439229981e-5,5,1.0030637441892734,0.9514453626762797,0.08,0.9994672146378059,0.9992197237241719,0.9985810632089206,579,123,-0.03206736557006573,-0.2043105490626814,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.32404287022470946,,,chest,IZTECH
loso__chest__omit_ucr,dose_time_sensitive_corrected_medi,adapted_photoperiod_smooth,WARN_CONCURVITY,,,1.1059999999999945,634,128,65.22803436621498,TRUE,128,120,94155095250719970,5,0.16198802253718103,0.010408764869976836,TRUE,full convergence,1.7215798308267694e-5,0.12538313237333085,s(photoperiod_hours),2.0973577012286673,2.3165265930086525,11.20223606220893,8.16049325730317e-6,5,2.0973577012286673,0.9896973462811924,0.3825,0.9993751980501805,0.9987698410082431,0.9985893779959756,485,103,-0.03138861106436527,-0.1867785498075877,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.3628267752500942,,,chest,UCR
loso__chest__omit_knust,dose_time_sensitive_corrected_medi,adapted_photoperiod_smooth,WARN_CONCURVITY,,,1.8399999999999181,772,152,84.21550804142177,TRUE,152,144,78303190147529900,5,0.18068535617721754,0.008427459108344118,TRUE,full convergence,1.840308605149943e-5,0.11899347025077871,s(photoperiod_hours),2.0822406248989083,2.2731060470031546,12.205396792579371,3.5953584604508926e-6,5,2.0822406248989083,0.9496022023312369,0.0575,0.9993808822010011,0.9988476201554802,0.998638769820285,594,126,-0.035895818666753725,-0.1869052622488563,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.30943391043817986,,,chest,KNUST
