run_id,site,clock_bin,time_hour,eta,standard_error,lower_eta,upper_eta,estimate_melEDI_lx,lower_melEDI_lx,upper_melEDI_lx,simultaneous_critical_value,equal_site_deviation_eta,deviation_standard_error,site_to_equal_site_ratio,ratio_lower,ratio_upper,deviation_simultaneous_critical_value,display_order,display_name,color_hex,pointwise_lower_melEDI_lx,pointwise_upper_melEDI_lx
main__chest__all_available,FUSPCEU,1380,23.25,-0.20649909182191423,0.18731446105257593,-0.8596224397527769,0.4466242561089483,0.5215855475843325,0.03815848436075608,2.696560737861296,3.486774829133679,-0.1220253255343677,0.17972102044167598,0.7550481963516695,0.1799541112563606,3.16801752865626,3.4654427171698163,6,Madrid (ES),#CC6677,0.16691397358120583,1.3475397738896038
main__chest__all_available,FUSPCEU,1410,23.75,-0.5664839752376694,0.21042491266621735,-1.3001882641448888,0.16722031366955004,0.17134137708729028,0,1.3696716397237465,3.486774829133679,-0.2592074167329293,0.203133447548268,0.5505446963900978,0.1088542166554686,2.7844531156987387,3.4654427171698163,6,Madrid (ES),#CC6677,0.004976182271878529,0.6013604545928543
main__chest__all_available,IZTECH,0,0.25,-0.02891438793520288,0.23170185246783465,-0.8368065749836939,0.7789777991132882,0.8355900879687922,0.04561074537694468,5.911430066094889,3.486774829133679,0.4600850875807512,0.21940340471976744,2.8845966019576963,0.5009047575175861,16.611735926133125,3.4654427171698163,7,Izmir (TR),#332288,0.2288200765258139,2.5620297092374615
main__chest__all_available,IZTECH,30,0.75,-0.24532650558873303,0.20781349996317008,-0.9699253864144872,0.47927237523702104,0.4684254240059853,0.00717034124940794,2.9148962753085303,3.486774829133679,0.37773171149739165,0.1954466976365629,2.3863366510526856,0.5016749043923847,11.351180938688769,3.4654427171698163,7,Izmir (TR),#332288,0.12251870253299466,1.3520463178077107
main__chest__all_available,IZTECH,60,1.25,-0.42305646727608737,0.186106309962984,-1.0719672643979703,0.22585432984579568,0.27752310191313334,0,1.582109756671697,3.486774829133679,0.29819974924377657,0.1743651023237021,1.987008611226808,0.49425090734955046,7.988256900249227,3.4654427171698163,7,Izmir (TR),#332288,0.06299784698200042,0.7743900310158864
main__chest__all_available,IZTECH,90,1.75,-0.571678423372941,0.16688509144262478,-1.1535691595727573,0.01021231282687551,0.16811528698717684,0,0.92379337013716,3.486774829133679,0.22451795042448583,0.15597272350981536,1.676941646305282,0.48306259678978103,5.8214676603017,3.4654427171698163,7,Izmir (TR),#332288,0.026250413102477527,0.4693906685110524
main__chest__all_available,IZTECH,120,2.25,-0.7011941111464193,0.1495003102022263,-1.222468029707219,-0.17992019258561964,0.09897837915531124,0,0.5608148704134441,3.486774829133679,0.15874674365845232,0.13956016118036724,1.441274635364441,0.47327002565098114,4.389191078998974,3.4654427171698163,7,Izmir (TR),#332288,0.0013422786820199567,0.29067994016103804
main__chest__all_available,IZTECH,150,2.75,-0.8133493232099769,0.13374997859420495,-1.279705381969419,-0.3469932644505347,0.05369179285699632,0,0.3497868306622193,3.486774829133679,0.10106624135075148,0.1248826800662656,1.262020011213293,0.4658997390651257,3.418534880269951,3.4654427171698163,7,Izmir (TR),#332288,0,0.18105791344792796
main__chest__all_available,IZTECH,180,3.25,-0.9028406624107636,0.12061973851901892,-1.323414530575565,-0.4822667942459624,0.02507178198571952,0,0.22940728969008264,3.486774829133679,0.04970352436387227,0.11252157849838364,1.1212527581423284,0.4568424370471363,2.7519504443762135,3.4654427171698163,7,Izmir (TR),#332288,0,0.11556074749086051
main__chest__all_available,IZTECH,210,3.75,-0.965330318870126,0.11101702509877592,-1.3524216875898396,-0.5782389501504122,0.00831028064120782,0,0.16409552958390786,3.486774829133679,0.00160716146308571,0.10318140013372502,1.003707481797704,0.4405933417698091,2.286527311034641,3.4654427171698163,7,Izmir (TR),#332288,0,0.07875535133829109
main__chest__all_available,IZTECH,240,4.25,-0.996631488921678,0.10464281206374604,-1.3614974120753138,-0.6317655657680421,7.786441281193018e-4,0,0.1334718014101874,3.486774829133679,-0.04642571409125016,0.09696575593505108,0.8986162874055633,0.4145195453933993,1.94806551576281,3.4654427171698163,7,Izmir (TR),#332288,0,0.06160866918943911
main__chest__all_available,IZTECH,270,4.75,-0.9907931147508904,0.10078591321102412,-1.3422109000663407,-0.63937532943544,0.00214259454176414,0,0.12941651094816772,3.486774829133679,-0.0965738154095088,0.09361466743194607,0.8006195386317652,0.3793236467334776,1.6898278057769427,3.4654427171698163,7,Izmir (TR),#332288,0,0.06096951861830288
main__chest__all_available,IZTECH,300,5.25,-0.9377389018084948,0.09984646786000737,-1.2858810527206734,-0.5895967508963162,0.01541469233418126,0,0.15727835431373147,3.486774829133679,-0.1491491274692994,0.09303765476072978,0.709334155908546,0.33762469853757504,1.4902788419150332,3.4654427171698163,7,Izmir (TR),#332288,0,0.08111590036520264
main__chest__all_available,IZTECH,330,5.75,-0.8248286124374917,0.10211404875741728,-1.1808773073457834,-0.4687799175291999,0.04968262387489586,0,0.23979742423965425,3.486774829133679,-0.2023289847848523,0.09508533077214378,0.6275827750496101,0.29387202674999674,1.3402437240957092,3.4654427171698163,7,Izmir (TR),#332288,0,0.13730738050916128
main__chest__all_available,IZTECH,360,6.25,-0.6376354092729737,0.10665461328156269,-1.009516030274113,-0.2657547882718344,0.13033746917256422,0,0.4423070018261669,3.486774829133679,-0.25250412216249624,0.09909481883873215,0.5591082206970616,0.2535645052586442,1.2328302896029146,3.4654427171698163,7,Izmir (TR),#332288,0.042339484915387415,0.2727381038111828
main__chest__all_available,IZTECH,390,6.75,-0.3629125331727611,0.1119740185111208,-0.7533407224342858,0.02751565608876355,0.33359819618976594,0.07646528325013174,0.9654072703497524,3.486774829133679,-0.2950967290222543,0.10417470730338828,0.506877800428505,0.22074546502778788,1.1638975438743313,3.4654427171698163,7,Izmir (TR),#332288,0.16159077428686183,0.6187080517329286
main__chest__all_available,IZTECH,420,7.25,-0.01541095874379698,0.11765018432282384,-0.4256306600835569,0.3948087425959629,0.8651371688368862,0.2752920286419308,2.3820398078831087,3.486774829133679,-0.3255883574071213,0.10977215915726528,0.472510694605839,0.1967897677132703,1.1345425075261,3.4654427171698163,7,Izmir (TR),#332288,0.4675431903976095,1.5412667272386742
main__chest__all_available,IZTECH,450,7.75,0.3695591030421384,0.12393571304918288,-0.06257682164848688,0.8016950277327637,2.241850155365538,0.7658111578784916,6.234247486049676,3.486774829133679,-0.3404817285629373,0.11566584393545126,0.4565814588826387,0.18141989654302224,1.1490836042118595,3.4654427171698163,7,Izmir (TR),#332288,1.2385961422733682,3.997025216934771
main__chest__all_available,IZTECH,480,8.25,0.7545775537862927,0.1305355490444509,0.2994294870709564,1.209725620501629,5.582998661888057,1.8926429503657187,16.107857903039744,3.486774829133679,-0.3379885418010667,0.12158078971812424,0.45921012823738633,0.17405247205678728,1.2115538457103667,3.4654427171698163,7,Izmir (TR),#332288,3.0530624966547406,10.14289046769183
main__chest__all_available,IZTECH,510,8.75,1.1002560557320868,0.1365941271710712,0.623983091304511,1.576529020159663,12.496678806229342,4.107102482547034,37.616294672062,3.486774829133679,-0.31834502767866735,0.12711095728284777,0.4804574946446967,0.174244561218275,1.3248012020936926,3.4654427171698163,7,Izmir (TR),#332288,6.70043174436229,23.233271020454502
main__chest__all_available,IZTECH,540,9.25,1.3804674757253326,0.14163228820620816,0.8866275782153191,1.874307373235346,23.914164192918214,7.60242677381531,74.76992071705004,3.486774829133679,-0.28376020433258,0.1319918767493406,0.5202831915662306,0.18148030800070755,1.4915921314465015,3.4654427171698163,7,Izmir (TR),#332288,12.572820742244126,45.40526623974924
main__chest__all_available,IZTECH,570,9.75,1.6032350591444795,0.1460412476095193,1.0940221129643284,2.1124480053246306,40.00837429320523,12.317155303901808,129.4531584386607,3.486774829133679,-0.2380662061723854,0.1362109499691333,0.5780079260709964,0.1949407125892982,1.7138193359576102,3.4654427171698163,7,Izmir (TR),#332288,20.649110023623482,77.43015366019624
main__chest__all_available,IZTECH,600,10.25,1.780646890287505,0.1500509823482288,1.257452901948919,2.303840878626091,60.245777936085794,17.990597120278014,201.1986575567172,3.486774829133679,-0.1861599269794716,0.13978192685586194,0.651388479027332,0.2135176655828867,1.987221757278096,3.4654427171698163,7,Izmir (TR),#332288,30.558603513662792,118.67947777655691
main__chest__all_available,IZTECH,630,10.75,1.924411150155904,0.15328498804693433,1.3899409121497963,2.4588813881620117,83.92550864934248,24.44374963465365,287.5612664681119,3.486774829133679,-0.1333181638316997,0.14256296579827746,0.7356679502069753,0.23585117520731316,2.2946984787589524,3.4654427171698163,7,Izmir (TR),#332288,41.97054074945892,167.72018909209132
main__chest__all_available,IZTECH,660,11.25,2.045493692123462,0.15518980335172625,1.5043817920584577,2.5866055921884668,110.94364067689972,31.84344797426246,385.9162542476793,3.486774829133679,-0.08446078798742283,0.14439133865795367,0.8232641652604469,0.2601113475564036,2.6056682731037384,3.4654427171698163,7,Izmir (TR),#332288,55.022291927361486,223.596978184968
main__chest__all_available,IZTECH,690,11.75,2.145593271121488,0.1559369367741703,1.6018762850451007,2.689310257197875,139.72771836495042,39.88308360412818,488.90157418396825,3.486774829133679,-0.04344565130644704,0.14528025621793816,0.904803660037936,0.2838532968994427,2.884129485760614,3.4654427171698163,7,Izmir (TR),#332288,69.07712219682244,282.5337696951201
main__chest__all_available,IZTECH,720,12.25,2.2223774217724457,0.15600645036013971,1.6784180574742178,2.7663367860706733,166.76967564190733,47.58898262301021,583.7977289358178,3.486774829133679,-0.01250238828772262,0.1453449774078993,0.9716226083806718,0.304658232581612,3.0987197855011765,3.4654427171698163,7,Izmir (TR),#332288,82.42972494788343,337.2995086790784
main__chest__all_available,IZTECH,750,12.75,2.275387808479773,0.15539652554034095,1.7335551146908834,2.817220502268663,188.43318678108784,54.04459564071932,656.3784924001019,3.486774829133679,0.00807146479427648,0.14458572051157462,1.0187590148985215,0.3213793238022779,3.229423468062104,3.4654427171698163,7,Izmir (TR),#332288,93.40099125682423,380.05385762274807
main__chest__all_available,IZTECH,780,13.25,2.3060349679747207,0.15362941227683302,1.770363800233259,2.8417061357161826,202.218207213982,58.83371251503544,694.4541901816693,3.486774829133679,0.01984705686959924,0.14288989241785072,1.046759851398563,0.33471125780864763,3.2735862954641046,3.4654427171698163,7,Izmir (TR),#332288,101.04090909948441,404.60920555022403
main__chest__all_available,IZTECH,810,13.75,2.3171496159069056,0.15054574115319347,1.7922305150206763,2.842068716793135,207.46284552691503,61.87699495619103,695.034297390235,3.486774829133679,0.02579744700871361,0.14024969862181424,1.0612005026248923,0.34655338907715083,3.2495613728383352,3.4654427171698163,7,Izmir (TR),#332288,105.11687169468436,409.36222929194486
main__chest__all_available,IZTECH,840,14.25,2.312201616347683,0.1467066996476907,1.8006683887508403,2.823734843944526,205.11146289523015,63.0929149320696,666.299778343335,3.486774829133679,0.02950150010492419,0.13683057564646073,1.0702900798145534,0.3591889587436901,3.1891872705554496,3.4654427171698163,7,Izmir (TR),#332288,105.74290929223778,397.7702473807451
main__chest__all_available,IZTECH,870,14.75,2.2943346814104357,0.14248001583291753,1.797538948549651,2.7911304142712208,196.84033911822135,62.63919594462619,618.1020121238444,3.486774829133679,0.03420838068145744,0.13276964171917402,1.0819529632237628,0.3750617647327129,3.1211451678176863,3.4654427171698163,7,Izmir (TR),#332288,103.43304372955177,374.5195009326221
main__chest__all_available,IZTECH,900,15.25,2.2655509137227834,0.13761488979110606,1.7857187798851497,2.7453830475604173,184.21085497802943,60.954654769024344,556.2947808933789,3.486774829133679,0.04202564377577941,0.1280425334193092,1.101604354026731,0.39655330963329855,3.060199280477146,3.4654427171698163,7,Izmir (TR),#332288,98.94457345365102,342.8818522932917
main__chest__all_available,IZTECH,930,15.75,2.2260321944862267,0.13170228605853074,1.7668159785179782,2.6852484104544754,168.1798803237639,58.35423463852077,484.349386719349,3.486774829133679,0.0534841074189156,0.12264926923555204,1.1310559986902151,0.4250598558276076,3.009664767523857,3.4654427171698163,7,Izmir (TR),#332288,92.7753486576383,304.80456866189473
main__chest__all_available,IZTECH,960,16.25,2.172776929331942,0.12521417115535857,1.7361833090966012,2.6093705495672825,148.75962799178387,54.37325276419829,406.69026350370734,3.486774829133679,0.06762915905049724,0.11683966282272289,1.1685011900998876,0.4599684041631704,2.968453960982264,3.4654427171698163,7,Izmir (TR),#332288,84.4983053607018,261.8341930239872
main__chest__all_available,IZTECH,990,16.75,2.1011729170843947,0.11899239015658912,1.6862732462279455,2.516072587940844,126.13300392052064,48.45939265066509,328.0501355141007,3.486774829133679,0.08261868461017328,0.11100092260089033,1.2095356814030904,0.49882860032551807,2.932824147678283,3.4654427171698163,7,Izmir (TR),#332288,73.68228788200115,215.8701431904959
main__chest__all_available,IZTECH,1020,17.25,2.0066260744563724,0.1133043750440086,1.6115592315222012,2.4016929173905437,101.43740840096388,40.784550895706346,252.06970906893,3.486774829133679,0.09663135990857252,0.1053865018759979,1.2491982291533674,0.5387911760009598,2.89629133740143,3.4654427171698163,7,Izmir (TR),#332288,60.791066407526095,169.2162217883219
main__chest__all_available,IZTECH,1050,17.75,1.8855816636851712,0.1078627713645166,1.509488467490774,2.261674859879569,76.73899282814737,32.221273744592075,182.57320977199944,3.486774829133679,0.10877339837818269,0.10019601719942636,1.284616211469562,0.5774971433481069,2.8575705174972112,3.4654427171698163,7,Izmir (TR),#332288,47.12527728067462,124.92268189455794
main__chest__all_available,IZTECH,1080,18.25,1.7414483055383598,0.10306568952147556,1.382081453567572,2.1008151575091474,55.03765676282404,24.00357457924772,126.0290595425817,3.486774829133679,0.1196654837262211,0.09596057972716492,1.3172417393755098,0.612519037735503,2.8327704006847183,3.4654427171698163,7,Izmir (TR),#332288,34.529264378886154,87.69167700566622
main__chest__all_available,IZTECH,1110,18.75,1.5869998773458824,0.10040834672883536,1.2368985813368525,1.9371011733549128,38.536686793572684,17.154349125753228,86.41694453988667,3.486774829133679,0.13150194300659626,0.09355719653255128,1.3536361467421356,0.6416302601062437,2.8557425229032862,3.4654427171698163,7,Izmir (TR),#332288,24.458573334495867,60.68502794328862
main__chest__all_available,IZTECH,1140,19.25,1.4366946368069158,0.1008480728179626,1.0850601149386034,1.788329158675228,27.233461671833407,12.063543564741284,61.32273614502215,3.486774829133679,0.14756226316419566,0.09365944088486523,1.4046310458061333,0.6652591182730129,2.9657442050012537,3.4654427171698163,7,Izmir (TR),#332288,17.239479083859557,42.987691582444384
main__chest__all_available,IZTECH,1170,19.75,1.3052146432491898,0.10413078689334664,0.9421340365715856,1.668295249926794,20.093641562124528,8.65253863681806,46.49027242955543,3.486774829133679,0.17134973277246493,0.09645930646547048,1.4837124221756206,0.6871879440551208,3.203494139794844,3.4654427171698163,7,Izmir (TR),#332288,12.521822001115703,32.2077888044624
main__chest__all_available,IZTECH,1200,20.25,1.2031528964261506,0.1099034357338076,0.8199443630741994,1.586361429778102,15.864410866236955,6.5060881281326575,38.47992950785332,3.486774829133679,0.20565854767372352,0.10211030936685964,1.6056783353140829,0.7108878959922537,3.6267362702783976,3.4654427171698163,7,Izmir (TR),#332288,9.621787424548415,26.115592172121907
main__chest__all_available,IZTECH,1230,20.75,1.1219190154865817,0.11896515509191626,0.7071143071681038,1.5367237238050595,13.140946033082235,4.9946494559516195,34.31309424070043,3.486774829133679,0.25188152866750696,0.11093653954947508,1.7860003047917252,0.7369487823589289,4.328383688355908,3.4654427171698163,7,Izmir (TR),#332288,7.64018954665949,22.550950702707524
main__chest__all_available,IZTECH,1260,21.25,1.0454491171756417,0.13167649183387237,0.586322839860669,1.5045753944906144,11.003224400784704,3.7576501579998833,31.857691092989096,3.486774829133679,0.30976505698732754,0.1228703964018185,2.0406337115830597,0.7655344453400156,5.439580113210596,3.4654427171698163,7,Izmir (TR),#332288,6.028693966095201,20.01547529966286
main__chest__all_available,IZTECH,1290,21.75,0.956262981320072,0.14711656970943,0.44330062910874146,1.4692253335314027,8.94196832500022,2.675240528282322,29.35949742270057,3.486774829133679,0.37764255691513143,0.1372053202196779,2.3858468197975724,0.7982986212606509,7.130495902083765,3.4654427171698163,7,Izmir (TR),#332288,4.555001263105954,17.46330161245894
main__chest__all_available,IZTECH,1320,22.25,0.8366906413325867,0.16426397268397355,0.2639391560446055,1.409442126620568,6.765791984941541,1.736281065315561,25.570960982428225,3.486774829133679,0.4530067993424755,0.1533510391377425,2.837963459433076,0.8347906143417827,9.647972148594189,3.4654427171698163,7,Izmir (TR),#332288,3.171441592469808,14.309274397254134
main__chest__all_available,IZTECH,1350,22.75,0.6876209852236682,0.18333295086297496,0.04838026680384555,1.3268617036434909,4.7710320287885475,1.0178415977830115,21.12568445524031,3.486774829133679,0.5331841178628,0.1715628435038092,3.413375900148294,0.8682462401215554,13.419159792827903,3.4654427171698163,7,Izmir (TR),#332288,2.0295851236639284,11.041584697333866
main__chest__all_available,IZTECH,1380,23.25,0.5314120125273505,0.20500321011881048,-0.1833880204065207,1.2462120454612218,3.2994762589915716,0.5555592951191703,17.528365460589733,3.486774829133679,0.6158857788148968,0.1925647455257764,4.129388831299467,0.8883082260500872,19.195873256609143,3.4654427171698163,7,Izmir (TR),#332288,1.2477616792881823,8.474541785125426
main__chest__all_available,IZTECH,1410,23.75,0.3922425497992087,0.22895186619310812,-0.4060610543261029,1.19054615392452,2.3674169840372437,0.2925897401624189,15.407655830732384,3.486774829133679,0.6995191083039477,0.21653122060331575,5.0063257912469,0.8894930658211974,28.177058249425443,3.4654427171698163,7,Izmir (TR),#332288,0.7780214743602104,6.833938122130452
main__chest__all_available,UCR,0,0.25,-0.509469948596206,0.16050704288135917,-1.0691218656136092,0.05018196842119726,0.20940694050062011,0,1.0224886760408043,3.486774829133679,-0.02047047308025254,0.1630234606332438,0.953958598607968,0.25976525568289766,3.5033053418390363,3.4654427171698163,8,San José (CR),#44AA99,0.049948466305335504,0.5384370389958961
main__chest__all_available,UCR,30,0.75,-0.6355124601896508,0.1430312939021362,-1.1342303755460408,-0.1367945448332608,0.1314661775918761,0,0.6298026821978671,3.486774829133679,-0.01245424310352539,0.14480471621773633,0.971730326862981,0.30600837149190274,3.085732012956455,3.4654427171698163,8,San José (CR),#44AA99,0.021381179987918775,0.3413912550061424
main__chest__all_available,UCR,60,1.25,-0.7360391153977823,0.12818363175072253,-1.1829865760931424,-0.2890916547024223,0.08363729401579273,0,0.41393517784250566,3.486774829133679,-0.0147828988779186,0.1298842363909317,0.9665339225670188,0.3428551837038313,2.7247300547737012,3.4654427171698163,8,San José (CR),#44AA99,0.0029735257480412863,0.22748859970043475
main__chest__all_available,UCR,90,1.75,-0.8307578010597213,0.1154587852428014,-1.2333365872466724,-0.4281790148727702,0.04765297402335686,0,0.2730963369132682,3.486774829133679,-0.03456142726229533,0.11725043236549464,0.9235035574545248,0.3623380275255993,2.353765698994726,3.4654427171698163,8,San José (CR),#44AA99,0,0.14862068558745106
main__chest__all_available,UCR,120,2.25,-0.9289343890246824,0.10353498496848948,-1.2899375685475452,-0.5679312095018195,0.01777838936102642,0,0.17043866941540256,3.486774829133679,-0.06899353421981073,0.10535950616283998,0.8531128150743782,0.36803500895944263,1.9775332713642295,3.4654427171698163,8,San José (CR),#44AA99,0,0.08792755031498578
main__chest__all_available,UCR,150,2.75,-1.0173413188951397,0.09224356281606962,-1.3389738518718224,-0.6957087859184565,0,0,0.10150749958158609,3.486774829133679,-0.10292575433441233,0.0940526211951292,0.7889949902767193,0.37251200597031503,1.671122231511023,3.4654427171698163,8,San José (CR),#44AA99,0,0.04569771544107257
main__chest__all_available,UCR,180,3.25,-1.065372543166874,0.08305053264184593,-1.3549510499286077,-0.7757940364051408,0,0,0.06757374039003797,3.486774829133679,-0.11282835639223789,0.08469027229202981,0.7712082088430275,0.3923578592236786,1.5158664148175098,3.4654427171698163,8,San José (CR),#44AA99,0,0.025142120499853954
main__chest__all_available,UCR,210,3.75,-1.0423763187165875,0.07693396395787842,-1.3106277277503957,-0.7741249096827794,0,0,0.06821901680692047,3.486774829133679,-0.0754388383833756,0.07825568065668537,0.8405453726242084,0.4501638153461389,1.5694653798344855,3.4654427171698163,8,San José (CR),#44AA99,0,0.028354612472848345
main__chest__all_available,UCR,240,4.25,-0.9277269467333944,0.07303292359515515,-1.1823763064230246,-0.6730775870437642,0.01810629700732795,0,0.11228651766221973,3.486774829133679,0.0224788280970343,0.07415213965827197,1.05312234605001,0.5827856314957003,1.903043959583378,3.4654427171698163,8,San José (CR),#44AA99,0,0.06421580484856779
main__chest__all_available,UCR,270,4.75,-0.7169475268586202,0.07029081835833809,-0.962035783029681,-0.4718592706875594,0.09189005756640976,0.00913504125959666,0.2373966213587899,3.486774829133679,0.1772717724827618,0.07155519471007395,1.5040828955448673,0.8497699007268739,2.66220932835529,3.4654427171698163,8,San José (CR),#44AA99,0.03972850123306054,0.16352386140192707
main__chest__all_available,UCR,300,5.25,-0.4212465487371406,0.06939941390197019,-0.6632266782871602,-0.17926641918712105,0.2790997091782922,0.1171567441977123,0.561810389679713,3.486774829133679,0.3673432256020557,0.07080716925273921,2.3299318897505708,1.3242349217517353,4.099410551487031,3.4654427171698163,8,San José (CR),#44AA99,0.17716162533648097,0.41852989866324486
main__chest__all_available,UCR,330,5.75,-0.06394006415279907,0.07112577704916401,-0.3119396332703981,0.18405950496479992,0.763097653401047,0.38759626104515377,1.4277753724149431,3.486774829133679,0.5585595634998396,0.07243483218332222,3.618758186073463,2.0302092484706877,6.450276403350143,3.4654427171698163,8,San José (CR),#44AA99,0.5261176902479926,1.0897724196410088
main__chest__all_available,UCR,360,6.25,0.329131286780038,0.07461248135291866,0.06897436485947522,0.5892882087006008,2.033689827927339,1.072126176305983,3.7840803778893974,3.486774829133679,0.7142625738905151,0.0757447460591199,5.179198710037612,2.829915678642388,9.478762735052149,3.4654427171698163,8,San José (CR),#44AA99,1.4236791002531761,2.887920672433012
main__chest__all_available,UCR,390,6.75,0.7384491806226915,0.07832532153677495,0.46534642100446255,1.0115519402409203,5.37582021387499,2.819755068417312,10.169562450296716,3.486774829133679,0.8062649847731983,0.07954364256244449,6.401252887906759,3.393212419998753,12.075883694587468,3.4654427171698163,8,San José (CR),#44AA99,3.745336686222977,7.697654525833953
main__chest__all_available,UCR,420,7.25,1.1330551059994456,0.08203910817023768,0.8470032086268857,1.4191070033720057,13.48485808825566,6.930775142972457,26.14865189473579,3.486774829133679,0.8228777073361218,0.08348726130668487,6.650858487958914,3.416310892560292,12.947861016742776,3.4654427171698163,8,San José (CR),#44AA99,9.281265100812002,19.572013027546955
main__chest__all_available,UCR,450,7.75,1.4812630752453446,0.08632417903814,1.1802701006295289,1.7822560498611604,30.1874754586485,15.045028698847068,60.469787479377175,3.486774829133679,0.7712222436402684,0.08785673103308526,5.905031839504401,2.9292725031437348,11.903775080037253,3.4654427171698163,8,San José (CR),#44AA99,20.41496561264798,44.615218488725034
main__chest__all_available,UCR,480,8.25,1.7658684050439943,0.09101626786582116,1.4485151732077606,2.083221636880228,58.22683421804184,27.98763502515068,121.02161051838809,3.486774829133679,0.673302309456637,0.09249531511774918,4.7130528466549695,2.253020240441399,9.85915116812741,3.4654427171698163,8,San José (CR),#44AA99,38.57940618008314,87.85428694173463
main__chest__all_available,UCR,510,8.75,1.9762366901916908,0.0952051367936916,1.6442778156152182,2.3081955647681633,94.57530005162594,43.98367740095392,203.2272396569948,3.486774829133679,0.5576356067809393,0.0967291630571726,3.611067501780297,1.6688843156192306,7.813488556620201,3.4654427171698163,8,San José (CR),#44AA99,61.50813342434004,145.39073217537472
main__chest__all_available,UCR,540,9.25,2.113989776529305,0.09844324646275524,1.770740342664767,2.457239210393843,129.91389718670086,58.884831438172554,286.47560002341055,3.486774829133679,0.449762096471392,0.10021298859586704,2.816839463278454,1.2661341566986102,6.266780277511772,3.4654427171698163,8,San José (CR),#44AA99,83.27667253255899,202.63792354897686
main__chest__all_available,UCR,570,9.75,2.206397170123254,0.10128112250666556,1.853252701500608,2.5595416387459,160.74115019041085,71.22679362709746,362.5950586034217,3.486774829133679,0.36509590480638654,0.10321927061876868,2.317906454368111,1.0171744321962577,5.2819754027839325,3.4654427171698163,8,San José (CR),#44AA99,101.73329999908545,253.94141469250854
main__chest__all_available,UCR,600,10.25,2.2732018915596037,0.10408255834026302,1.910289446986937,2.6361143361322705,187.48663440741063,81.23724290191107,432.5277133678543,3.486774829133679,0.30639507429262514,0.10598323172352248,2.0248603407170616,0.8691930714083589,4.7170870710755475,3.4654427171698163,8,San José (CR),#44AA99,117.17456367035034,299.95437076033255
main__chest__all_available,UCR,630,10.75,2.3238757885224506,0.10642831964761788,1.9527842024681432,2.694967374576758,210.7025152709874,89.59829799207536,495.31297259063786,3.486774829133679,0.2661464745348509,0.10821719719187808,1.8456377926264051,0.778262270366799,4.376903508331999,3.4654427171698163,8,San José (CR),#44AA99,130.300757755661,340.6779311209234
main__chest__all_available,UCR,660,11.25,2.362199441007019,0.10769276403173005,1.98669902210135,2.737699859912688,230.14989509955444,96.8837610425936,546.5380518082047,3.486774829133679,0.23224496089613417,0.10954069666153012,1.7070449647989026,0.7122590094947026,4.091211866751346,3.4654427171698163,8,San José (CR),#44AA99,141.52029741540937,374.2461577251806
main__chest__all_available,UCR,690,11.75,2.383290094475576,0.10807382620809308,2.0064609975650294,2.7601191913861225,241.60748220769185,101.39882100166125,575.497887528422,3.486774829133679,0.19425117204764136,0.1100548519511059,1.5640519427576764,0.6499237190126178,3.7639162998397504,3.4654427171698163,8,San José (CR),#44AA99,148.31209218575503,393.550585304458
main__chest__all_available,UCR,720,12.25,2.382497949204543,0.10814732593160556,2.0054125753081045,2.759583323100981,241.16701396201583,101.1540900986946,574.7881054524236,3.486774829133679,0.1476181391443743,0.11012369074856489,1.4048117761374601,0.5834327408697687,3.38255978475332,3.4654427171698163,8,San José (CR),#44AA99,147.99250705722733,392.9635869622597
main__chest__all_available,UCR,750,12.75,2.361756331460614,0.10791089223799968,1.9854953486157991,2.7380173143054276,229.91509152702912,96.61533681808817,546.937771575983,3.486774829133679,0.09443998777511646,0.10974415997472636,1.242910874508039,0.5177592754403917,2.9836789319831136,3.4654427171698163,8,San José (CR),#44AA99,141.23667466854016,374.2327232953793
main__chest__all_available,UCR,780,13.25,2.3271135064653548,0.10678437808965136,1.9547804247976648,2.699446588133045,212.27994620766327,90.01154269358717,500.4489885412857,3.486774829133679,0.04092559536023347,0.108549991323903,1.098817570567148,0.4621168650538624,2.61275911937635,3.4654427171698163,8,San José (CR),#44AA99,131.06560636773136,343.78009784146036
main__chest__all_available,UCR,810,13.75,2.2845560904691022,0.10456395709710796,1.9199651168282923,2.649147064109912,192.4555720466927,83.0696965295916,445.7071854697332,3.486774829133679,-0.00679607842908798,0.10644136493830718,0.984473253488316,0.4210536811719582,2.301814780804764,3.4654427171698163,8,San José (CR),#44AA99,120.01977235591053,308.5723159645136
main__chest__all_available,UCR,840,14.25,2.2363507955613273,0.10186667603233115,1.88116463364428,2.5915369574783744,172.22599531643263,75.96145583251399,390.3244053281043,3.486774829133679,-0.04634932068143289,0.10379474645913277,0.8987743700044228,0.3926050948193478,2.057526453008828,3.4654427171698163,8,San José (CR),#44AA99,108.71675714186625,272.8014302740492
main__chest__all_available,UCR,870,14.75,2.1796287200536786,0.0991080019979391,1.8340614333215344,2.525196006785823,151.1267852313883,68.14352214959588,335.0166506513008,3.486774829133679,-0.08049758067529862,0.1008889570299919,0.830811346890618,0.3714304615145679,1.8583491814527189,3.4654427171698163,8,San José (CR),#44AA99,96.5897874545229,236.4248820324165
