run_id,cluster_level,cluster_id,eligible_pairs,lag1_correlation
main__chest__all_available,participant_day,UCR::UCR_S022::2025-07-31,39,-0.1208832384242731
main__chest__all_available,participant_day,UCR::UCR_S022::2025-08-01,38,-0.08075731131291773
main__chest__all_available,participant_day,UCR::UCR_S022::2025-08-02,36,0.38212799185965973
main__chest__all_available,participant_day,UCR::UCR_S022::2025-08-03,47,0.3545728404048089
main__chest__all_available,participant_day,UCR::UCR_S023::2025-07-29,45,0.09397600108534288
main__chest__all_available,participant_day,UCR::UCR_S023::2025-07-30,45,-0.07424671409249324
main__chest__all_available,participant_day,UCR::UCR_S023::2025-07-31,47,-0.10443343167268324
main__chest__all_available,participant_day,UCR::UCR_S023::2025-08-01,45,-0.17962768855743222
main__chest__all_available,participant_day,UCR::UCR_S023::2025-08-02,45,0.21859456938110042
main__chest__all_available,participant_day,UCR::UCR_S023::2025-08-03,45,0.3713358691872518
main__chest__all_available,participant_day,UCR::UCR_S025::2025-08-05,41,0.08692229394720459
main__chest__all_available,participant_day,UCR::UCR_S025::2025-08-06,42,0.25758767165332175
main__chest__all_available,participant_day,UCR::UCR_S025::2025-08-07,40,-0.16692247675417535
main__chest__all_available,participant_day,UCR::UCR_S025::2025-08-08,45,0.0482632238473797
main__chest__all_available,participant_day,UCR::UCR_S025::2025-08-09,45,0.22084348511209648
main__chest__all_available,participant_day,UCR::UCR_S025::2025-08-10,45,0.24862464122980765
main__chest__all_available,participant_day,UCR::UCR_S026::2025-08-05,45,0.08914849478706463
main__chest__all_available,participant_day,UCR::UCR_S026::2025-08-06,43,0.15317139251413162
main__chest__all_available,participant_day,UCR::UCR_S026::2025-08-07,45,0.08630726644341766
main__chest__all_available,participant_day,UCR::UCR_S026::2025-08-08,45,0.05243097602558744
main__chest__all_available,participant_day,UCR::UCR_S026::2025-08-09,44,0.028345854966250375
main__chest__all_available,participant_day,UCR::UCR_S026::2025-08-10,47,0.2209490690402554
main__chest__all_available,participant_day,UCR::UCR_S027::2025-08-05,47,-0.3084230827260901
main__chest__all_available,participant_day,UCR::UCR_S027::2025-08-06,47,-0.06761587796175768
main__chest__all_available,participant_day,UCR::UCR_S027::2025-08-07,47,0.08342896099136282
main__chest__all_available,participant_day,UCR::UCR_S027::2025-08-08,42,-0.24092987228597443
main__chest__all_available,participant_day,UCR::UCR_S027::2025-08-09,47,-0.02731380460005892
main__chest__all_available,participant_day,UCR::UCR_S027::2025-08-10,47,0.06705702555087535
main__chest__all_available,participant_day,UCR::UCR_S028::2025-08-12,44,-0.1719843401161514
main__chest__all_available,participant_day,UCR::UCR_S028::2025-08-13,45,0.020161495571814327
main__chest__all_available,participant_day,UCR::UCR_S028::2025-08-14,47,0.052284501990124924
main__chest__all_available,participant_day,UCR::UCR_S028::2025-08-15,47,-0.0019641776789207904
main__chest__all_available,participant_day,UCR::UCR_S028::2025-08-16,47,0.34578412107707507
main__chest__all_available,participant_day,UCR::UCR_S028::2025-08-17,47,-0.09693158827757438
main__chest__all_available,participant_day,UCR::UCR_S029::2025-08-12,47,0.2183585828930084
main__chest__all_available,participant_day,UCR::UCR_S029::2025-08-13,39,-0.1902747752309136
main__chest__all_available,participant_day,UCR::UCR_S029::2025-08-14,40,0.061320940981933636
main__chest__all_available,participant_day,UCR::UCR_S029::2025-08-15,45,0.298263053889386
main__chest__all_available,participant_day,UCR::UCR_S029::2025-08-16,40,0.17496262087690087
main__chest__all_available,participant_day,UCR::UCR_S029::2025-08-17,47,0.3732108030683578
main__chest__all_available,participant_day,UCR::UCR_S030::2025-08-12,45,0.0577950846706593
main__chest__all_available,participant_day,UCR::UCR_S030::2025-08-13,45,0.135678849725297
main__chest__all_available,participant_day,UCR::UCR_S030::2025-08-14,43,0.6068481985664583
main__chest__all_available,participant_day,UCR::UCR_S030::2025-08-15,44,-0.06371896044697613
main__chest__all_available,participant_day,UCR::UCR_S030::2025-08-16,47,0.21345809852314404
main__chest__all_available,participant_day,UCR::UCR_S030::2025-08-17,41,0.12147598232729333
main__chest__all_available,participant_day,UCR::UCR_S031::2025-08-19,45,0.03561623963785839
main__chest__all_available,participant_day,UCR::UCR_S031::2025-08-20,47,-0.20294200510362467
main__chest__all_available,participant_day,UCR::UCR_S031::2025-08-21,45,-0.07534021095341074
main__chest__all_available,participant_day,UCR::UCR_S031::2025-08-22,45,0.1784113840139266
main__chest__all_available,participant_day,UCR::UCR_S031::2025-08-23,44,-0.052380025608475426
main__chest__all_available,participant_day,UCR::UCR_S031::2025-08-24,45,-0.0462519943780159
main__chest__all_available,participant_day,UCR::UCR_S032::2025-08-19,45,-0.055051747042132844
main__chest__all_available,participant_day,UCR::UCR_S032::2025-08-20,39,0.1207866480355653
main__chest__all_available,participant_day,UCR::UCR_S032::2025-08-21,45,-0.003043454371261182
main__chest__all_available,participant_day,UCR::UCR_S032::2025-08-22,43,-0.03924373856879808
main__chest__all_available,participant_day,UCR::UCR_S032::2025-08-23,47,-0.33244654689768605
main__chest__all_available,participant_day,UCR::UCR_S032::2025-08-24,42,0.3404359055773792
main__chest__all_available,participant_day,UCR::UCR_S033::2025-08-19,45,-0.04281819172088657
main__chest__all_available,participant_day,UCR::UCR_S033::2025-08-20,45,-0.05225867472977398
main__chest__all_available,participant_day,UCR::UCR_S033::2025-08-21,47,0.4969467332472294
main__chest__all_available,participant_day,UCR::UCR_S033::2025-08-22,47,-0.2939208118969694
main__chest__all_available,participant_day,UCR::UCR_S033::2025-08-23,45,0.33343584776391577
main__chest__all_available,participant_day,UCR::UCR_S033::2025-08-24,47,-0.287712309684071
main__chest__all_available,participant_day,UCR::UCR_S034::2025-08-26,45,0.003964782413307522
main__chest__all_available,participant_day,UCR::UCR_S034::2025-08-27,45,0.03519320407529447
main__chest__all_available,participant_day,UCR::UCR_S034::2025-08-28,44,0.1421990612103902
main__chest__all_available,participant_day,UCR::UCR_S034::2025-08-29,45,0.18526444603171352
main__chest__all_available,participant_day,UCR::UCR_S034::2025-08-30,38,0.7136624437072924
main__chest__all_available,participant_day,UCR::UCR_S034::2025-08-31,47,0.1717022540361637
main__chest__all_available,participant_day,UCR::UCR_S035::2025-08-27,47,0.23930578905244695
main__chest__all_available,participant_day,UCR::UCR_S035::2025-08-28,45,0.185880859072411
main__chest__all_available,participant_day,UCR::UCR_S035::2025-08-29,45,0.0607276235851261
main__chest__all_available,participant_day,UCR::UCR_S035::2025-08-30,45,0.020781507014708923
main__chest__all_available,participant_day,UCR::UCR_S035::2025-08-31,47,-0.00270977441552984
main__chest__all_available,participant_day,UCR::UCR_S035::2025-09-01,45,0.03689778658985014
main__chest__all_available,participant_day,UCR::UCR_S036::2025-08-27,45,0.09313293688907137
main__chest__all_available,participant_day,UCR::UCR_S036::2025-08-28,47,0.2744575189303089
main__chest__all_available,participant_day,UCR::UCR_S036::2025-08-29,44,0.01249192186772841
main__chest__all_available,participant_day,UCR::UCR_S036::2025-08-31,35,0.07718468681743723
main__chest__all_available,participant_day,UCR::UCR_S036::2025-09-01,47,0.1981941717940317
main__chest__all_available,participant_day,UCR::UCR_S037::2025-08-27,45,0.15007957283934392
main__chest__all_available,participant_day,UCR::UCR_S037::2025-08-28,45,0.032212222120367444
main__chest__all_available,participant_day,UCR::UCR_S037::2025-08-29,45,-0.12078019058834864
main__chest__all_available,participant_day,UCR::UCR_S037::2025-08-30,40,-0.1449667797841716
main__chest__all_available,participant_day,UCR::UCR_S037::2025-08-31,38,-0.03334464873278911
main__chest__all_available,participant_day,UCR::UCR_S037::2025-09-01,47,-0.2971999010251047
main__chest__all_available,participant_day,UCR::UCR_S038::2025-08-27,45,0.5377252243588386
main__chest__all_available,participant_day,UCR::UCR_S038::2025-08-28,45,0.14573619689787196
main__chest__all_available,participant_day,UCR::UCR_S038::2025-08-29,45,0.5946804609607527
main__chest__all_available,participant_day,UCR::UCR_S038::2025-08-30,47,0.3674623169124556
main__chest__all_available,participant_day,UCR::UCR_S038::2025-08-31,47,0.3793042382566556
main__chest__all_available,participant_day,UCR::UCR_S038::2025-09-01,43,0.34425007771633004
main__chest__all_available,participant_day,UCR::UCR_S039::2025-08-27,47,0.060994798538038957
main__chest__all_available,participant_day,UCR::UCR_S039::2025-08-28,45,0.3350860550019457
main__chest__all_available,participant_day,UCR::UCR_S039::2025-08-29,45,-0.26379998132096466
main__chest__all_available,participant_day,UCR::UCR_S039::2025-08-30,44,0.3514832498013724
main__chest__all_available,participant_day,UCR::UCR_S039::2025-08-31,37,-0.06718635754652535
main__chest__all_available,participant_day,UCR::UCR_S039::2025-09-01,43,-0.1796478984004403
main__chest__all_available,participant_day,UCR::UCR_S040::2025-09-01,45,-0.16974235580210079
main__chest__all_available,participant_day,UCR::UCR_S040::2025-09-02,45,0.40140163647172084
main__chest__all_available,participant_day,UCR::UCR_S040::2025-09-03,45,-0.4464309500278266
main__chest__all_available,participant_day,UCR::UCR_S040::2025-09-04,45,7.262842813213196e-4
main__chest__all_available,participant_day,UCR::UCR_S040::2025-09-05,43,0.12024921562815614
main__chest__all_available,participant_day,UCR::UCR_S040::2025-09-06,37,0.014241026263360034
main__chest__all_available,AR_sequence,1,39,0.02332285691692377
main__chest__all_available,AR_sequence,2,6,-0.3238252828114366
main__chest__all_available,AR_sequence,3,29,-0.3385670912408557
main__chest__all_available,AR_sequence,4,13,0.1334790719485346
main__chest__all_available,AR_sequence,5,27,-0.07225737802608685
main__chest__all_available,AR_sequence,7,14,-0.03053364781552547
main__chest__all_available,AR_sequence,8,28,0.05329238697840751
main__chest__all_available,AR_sequence,9,12,0.08278537495710156
main__chest__all_available,AR_sequence,10,47,0.8476666473974417
main__chest__all_available,AR_sequence,11,47,0.16911827011577651
main__chest__all_available,AR_sequence,12,47,0.24051229989041803
main__chest__all_available,AR_sequence,13,30,0.36782037597502826
main__chest__all_available,AR_sequence,14,14,0.07769536751205193
main__chest__all_available,AR_sequence,15,30,0.1344798639116847
main__chest__all_available,AR_sequence,16,12,0.40180815864489344
main__chest__all_available,AR_sequence,17,24,0.050101324706538
main__chest__all_available,AR_sequence,18,18,-0.02814800302093195
main__chest__all_available,AR_sequence,19,47,0.11289849372891823
main__chest__all_available,AR_sequence,20,38,0.33358526954732654
main__chest__all_available,AR_sequence,21,6,-0.4655812783224209
main__chest__all_available,AR_sequence,22,47,-0.06308453795333238
main__chest__all_available,AR_sequence,23,47,-0.19444543462831546
main__chest__all_available,AR_sequence,24,47,-0.2940570187863549
main__chest__all_available,AR_sequence,25,47,0.1422860343890184
main__chest__all_available,AR_sequence,26,47,-0.23918712307102324
main__chest__all_available,AR_sequence,27,47,0.7672621758738152
main__chest__all_available,AR_sequence,28,35,0.13797516808804144
main__chest__all_available,AR_sequence,29,8,-0.11219257385180402
main__chest__all_available,AR_sequence,30,36,-0.17105063032504425
main__chest__all_available,AR_sequence,31,5,-0.3979381414603336
main__chest__all_available,AR_sequence,32,23,0.19986161670647595
main__chest__all_available,AR_sequence,33,21,0.07397206106142938
main__chest__all_available,AR_sequence,34,45,0.12404679971191498
main__chest__all_available,AR_sequence,35,33,0.3643133168596853
main__chest__all_available,AR_sequence,36,9,-0.29194918336967635
main__chest__all_available,AR_sequence,37,34,0.07719803505192484
main__chest__all_available,AR_sequence,38,7,-0.3471708383811298
main__chest__all_available,AR_sequence,39,32,0.167023868245108
main__chest__all_available,AR_sequence,40,3,-0.5759747612655746
main__chest__all_available,AR_sequence,41,6,0.8453011441401072
main__chest__all_available,AR_sequence,42,25,0.15891616350634538
main__chest__all_available,AR_sequence,44,15,0.12433246429632305
main__chest__all_available,AR_sequence,45,25,0.16065913570031964
main__chest__all_available,AR_sequence,46,5,0.6373090982863885
main__chest__all_available,AR_sequence,47,11,0.11269041829953562
main__chest__all_available,AR_sequence,48,47,0.25491575044474246
main__chest__all_available,AR_sequence,49,47,0.41258121643803747
main__chest__all_available,AR_sequence,50,47,-0.0725651467934802
main__chest__all_available,AR_sequence,51,47,0.20084245192137648
main__chest__all_available,AR_sequence,52,26,0.034686071882077
main__chest__all_available,AR_sequence,53,19,0.05384917014042583
main__chest__all_available,AR_sequence,54,47,0.7489931543920508
main__chest__all_available,AR_sequence,55,47,0.2643265482162815
main__chest__all_available,AR_sequence,56,47,-0.027248699460385387
main__chest__all_available,AR_sequence,57,47,-0.017579788638492903
main__chest__all_available,AR_sequence,58,47,0.06797097135503115
main__chest__all_available,AR_sequence,59,47,-0.18757895988000847
main__chest__all_available,AR_sequence,60,47,-0.27300736470609843
main__chest__all_available,AR_sequence,61,47,-0.2597653672591812
main__chest__all_available,AR_sequence,62,42,0.10528656181082288
main__chest__all_available,AR_sequence,63,1,
main__chest__all_available,AR_sequence,64,43,0.14248638132658958
main__chest__all_available,AR_sequence,66,27,0.4462493865810049
main__chest__all_available,AR_sequence,67,18,0.4213054105469252
main__chest__all_available,AR_sequence,68,47,2.3462584752985632e-4
main__chest__all_available,AR_sequence,69,47,0.14821325034805832
main__chest__all_available,AR_sequence,70,47,0.3015580260562916
main__chest__all_available,AR_sequence,71,21,0.26602453547394783
main__chest__all_available,AR_sequence,72,12,0.1503437175667562
main__chest__all_available,AR_sequence,73,8,-0.071363202171002
main__chest__all_available,AR_sequence,74,47,0.1491902681392909
main__chest__all_available,AR_sequence,75,39,0.3077713337538506
main__chest__all_available,AR_sequence,76,19,0.49678555702678817
main__chest__all_available,AR_sequence,77,25,0.44493429252040373
main__chest__all_available,AR_sequence,78,47,0.2813865556049884
main__chest__all_available,AR_sequence,79,40,0.5555617842095967
main__chest__all_available,AR_sequence,80,20,-0.06678226521494769
main__chest__all_available,AR_sequence,81,19,0.09662746411673931
main__chest__all_available,AR_sequence,82,20,0.6301352264865195
main__chest__all_available,AR_sequence,83,4,0.04845973046477559
main__chest__all_available,AR_sequence,84,17,0.32296325624289096
main__chest__all_available,AR_sequence,85,47,0.08766884755744925
main__chest__all_available,AR_sequence,86,40,-0.0715673547544684
main__chest__all_available,AR_sequence,87,5,0.06404381853194739
main__chest__all_available,AR_sequence,88,47,-0.2931563326505513
main__chest__all_available,AR_sequence,89,47,0.2881396841752491
main__chest__all_available,AR_sequence,90,47,0.11481249925143926
main__chest__all_available,AR_sequence,91,39,0.061356624963539136
main__chest__all_available,AR_sequence,92,4,-0.09302813983874085
main__chest__all_available,AR_sequence,93,47,-0.20196590367880404
main__chest__all_available,AR_sequence,94,47,0.17883534475233712
main__chest__all_available,AR_sequence,95,47,0.0069986511875797285
main__chest__all_available,AR_sequence,96,47,0.27618545211245193
main__chest__all_available,AR_sequence,97,47,0.20330319245416761
main__chest__all_available,AR_sequence,98,47,0.03637924349679173
main__chest__all_available,AR_sequence,99,37,0.4902357377795453
main__chest__all_available,AR_sequence,100,8,0.5181226423307639
main__chest__all_available,AR_sequence,101,32,-0.28229834079604216
main__chest__all_available,AR_sequence,102,12,0.06853465567589079
main__chest__all_available,AR_sequence,103,35,-0.17495506200245348
main__chest__all_available,AR_sequence,104,2,
main__chest__all_available,AR_sequence,105,47,0.2587801279256606
main__chest__all_available,AR_sequence,106,23,0.4930622592028638
main__chest__all_available,AR_sequence,107,21,-0.26465552341206433
main__chest__all_available,AR_sequence,108,14,0.47097831307908994
main__chest__all_available,AR_sequence,109,11,0.6129998066366736
main__chest__all_available,AR_sequence,110,2,
main__chest__all_available,AR_sequence,111,9,0.3595112737418976
main__chest__all_available,AR_sequence,112,29,0.07937554452247954
main__chest__all_available,AR_sequence,114,10,-0.1920525220970153
main__chest__all_available,AR_sequence,115,32,-0.14584236543055562
main__chest__all_available,AR_sequence,116,11,-0.4009250916961204
main__chest__all_available,AR_sequence,117,33,0.15970289390783074
main__chest__all_available,AR_sequence,118,12,0.16034237808538387
main__chest__all_available,AR_sequence,119,22,-0.10147269064611954
main__chest__all_available,AR_sequence,120,7,-0.4775048776385563
main__chest__all_available,AR_sequence,121,13,-0.3657588352875517
main__chest__all_available,AR_sequence,122,22,-0.15719904778347912
main__chest__all_available,AR_sequence,123,21,0.19528689159993567
main__chest__all_available,AR_sequence,124,29,0.10277144835362605
main__chest__all_available,AR_sequence,126,11,0.18324474647797187
main__chest__all_available,AR_sequence,127,47,0.08419559228156023
main__chest__all_available,AR_sequence,128,47,0.16582630299692952
main__chest__all_available,AR_sequence,129,47,0.21447382775180635
main__chest__all_available,AR_sequence,130,47,0.15835822640571565
main__chest__all_available,AR_sequence,131,25,-0.046772288685010224
main__chest__all_available,AR_sequence,132,18,-0.32788119118009723
main__chest__all_available,AR_sequence,133,47,0.3521688691585448
main__chest__all_available,AR_sequence,134,47,0.1924957220864755
main__chest__all_available,AR_sequence,135,47,0.18892598740909103
main__chest__all_available,AR_sequence,136,35,-0.23962311994219399
main__chest__all_available,AR_sequence,137,10,-0.14400416896494983
main__chest__all_available,AR_sequence,138,37,-0.12792377022286078
main__chest__all_available,AR_sequence,139,6,-0.11897336192759776
main__chest__all_available,AR_sequence,140,25,0.1318644833683113
main__chest__all_available,AR_sequence,141,20,0.2871639039595386
main__chest__all_available,AR_sequence,142,47,0.5684074899115349
main__chest__all_available,AR_sequence,143,47,0.08213485966437195
main__chest__all_available,AR_sequence,144,13,0.8545490171145398
main__chest__all_available,AR_sequence,145,32,0.32002421330590963
main__chest__all_available,AR_sequence,146,47,0.11486050587296519
main__chest__all_available,AR_sequence,147,47,-0.17232974696642508
main__chest__all_available,AR_sequence,148,47,0.34515647461985527
main__chest__all_available,AR_sequence,149,47,0.5332333361507413
main__chest__all_available,AR_sequence,150,47,0.2734877653202859
main__chest__all_available,AR_sequence,151,47,0.29178721364882815
main__chest__all_available,AR_sequence,152,47,-0.20607222175127932
main__chest__all_available,AR_sequence,153,47,0.21612997695159664
main__chest__all_available,AR_sequence,154,47,0.16768990208006623
main__chest__all_available,AR_sequence,155,47,-0.17520596534576713
main__chest__all_available,AR_sequence,156,47,-0.3373586361056709
main__chest__all_available,AR_sequence,157,47,0.22627658301908554
main__chest__all_available,AR_sequence,158,30,-0.11903369002883306
main__chest__all_available,AR_sequence,159,12,-0.3571449055127694
main__chest__all_available,AR_sequence,160,47,0.05204644645459842
main__chest__all_available,AR_sequence,161,47,0.10708488867984053
main__chest__all_available,AR_sequence,162,17,0.12208073645259013
main__chest__all_available,AR_sequence,163,28,0.1248433005155748
main__chest__all_available,AR_sequence,164,47,-0.09257633822813625
main__chest__all_available,AR_sequence,165,15,0.5978681749380106
main__chest__all_available,AR_sequence,166,30,0.05815993810472334
main__chest__all_available,AR_sequence,167,27,0.6428218804440714
main__chest__all_available,AR_sequence,168,18,-0.49909836598725077
main__chest__all_available,AR_sequence,169,47,0.14412487839870497
main__chest__all_available,AR_sequence,170,47,0.23462503193484882
main__chest__all_available,AR_sequence,171,47,0.2872703023819606
main__chest__all_available,AR_sequence,172,35,-0.20401693506820903
main__chest__all_available,AR_sequence,173,4,0.9373754817090759
main__chest__all_available,AR_sequence,174,21,-0.26835409604601274
main__chest__all_available,AR_sequence,175,24,0.0012221364229803345
main__chest__all_available,AR_sequence,176,47,0.004039581807986096
main__chest__all_available,AR_sequence,177,47,0.05680230228160445
main__chest__all_available,AR_sequence,178,47,0.11781708836335847
main__chest__all_available,AR_sequence,179,47,0.023920230613211087
main__chest__all_available,AR_sequence,180,47,0.0958804181456919
main__chest__all_available,AR_sequence,181,47,0.0581671802086978
main__chest__all_available,AR_sequence,182,47,-0.12627407488847786
main__chest__all_available,AR_sequence,183,23,0.3927032475556969
main__chest__all_available,AR_sequence,184,18,0.3623896224788958
main__chest__all_available,AR_sequence,185,47,0.15253202047359307
main__chest__all_available,AR_sequence,186,47,0.16315484389987397
main__chest__all_available,AR_sequence,187,19,0.978460705627639
main__chest__all_available,AR_sequence,188,6,-0.5343046190767173
main__chest__all_available,AR_sequence,189,15,0.8172808154006216
main__chest__all_available,AR_sequence,190,30,0.3204087991538526
main__chest__all_available,AR_sequence,191,12,0.08057747668933606
main__chest__all_available,AR_sequence,192,47,-0.2851888304395145
main__chest__all_available,AR_sequence,193,38,0.1452725424674447
main__chest__all_available,AR_sequence,194,4,0.020368102098453474
main__chest__all_available,AR_sequence,195,47,0.5133524723237487
main__chest__all_available,AR_sequence,196,28,-0.1522044158733447
main__chest__all_available,AR_sequence,197,16,-0.1262507340589822
main__chest__all_available,AR_sequence,198,32,-0.39028400854609335
main__chest__all_available,AR_sequence,199,12,-0.6436911362719929
main__chest__all_available,AR_sequence,200,37,-0.38168879567220304
main__chest__all_available,AR_sequence,201,8,0.11949214575548944
main__chest__all_available,AR_sequence,202,27,-0.26348891931218177
main__chest__all_available,AR_sequence,203,17,-0.1828962678949523
main__chest__all_available,AR_sequence,204,45,0.22652929727773352
main__chest__all_available,AR_sequence,205,46,0.41053758835252807
main__chest__all_available,AR_sequence,206,47,0.078823208985765
main__chest__all_available,AR_sequence,207,39,-0.07843345123794175
main__chest__all_available,AR_sequence,208,3,0.7311871389761049
main__chest__all_available,AR_sequence,209,28,0.03200432449663212
main__chest__all_available,AR_sequence,210,17,-0.3742368425999674
main__chest__all_available,AR_sequence,211,47,0.3032619521717115
main__chest__all_available,AR_sequence,212,3,0.9828369786796868
main__chest__all_available,AR_sequence,215,36,0.18628013110544345
main__chest__all_available,AR_sequence,216,47,0.3629139232051422
main__chest__all_available,AR_sequence,217,47,0.43426097189099006
main__chest__all_available,AR_sequence,218,47,0.34829730562248207
main__chest__all_available,AR_sequence,219,47,0.35507105248135906
main__chest__all_available,AR_sequence,220,47,0.5764528662604246
main__chest__all_available,AR_sequence,221,3,0.23310731923914366
main__chest__all_available,AR_sequence,224,41,0.3893998220031893
main__chest__all_available,AR_sequence,225,47,0.6171217539943356
main__chest__all_available,AR_sequence,226,47,-0.24623151002377522
main__chest__all_available,AR_sequence,227,47,0.3754356593115385
main__chest__all_available,AR_sequence,228,47,0.43028741595170533
main__chest__all_available,AR_sequence,229,47,0.038101168955913
main__chest__all_available,AR_sequence,230,47,0.12290066165389045
main__chest__all_available,AR_sequence,231,47,-0.024449010783999865
main__chest__all_available,AR_sequence,232,47,0.4613228182702509
main__chest__all_available,AR_sequence,233,47,0.15911778733410786
main__chest__all_available,AR_sequence,234,47,0.10176045627730645
main__chest__all_available,AR_sequence,235,47,-0.01014695945219583
main__chest__all_available,AR_sequence,236,47,-0.17973335431831908
main__chest__all_available,AR_sequence,237,47,0.08928679698872011
main__chest__all_available,AR_sequence,238,47,-0.12738542543725173
main__chest__all_available,AR_sequence,239,42,0.3889030575184972
main__chest__all_available,AR_sequence,240,47,0.17698529262889265
main__chest__all_available,AR_sequence,241,47,-0.33181806571316874
main__chest__all_available,AR_sequence,242,47,0.12035256510505227
main__chest__all_available,AR_sequence,243,47,-0.0016936620215555096
main__chest__all_available,AR_sequence,244,47,0.15063804410100468
main__chest__all_available,AR_sequence,245,47,0.15561476763968302
main__chest__all_available,AR_sequence,246,47,0.018750664282268067
main__chest__all_available,AR_sequence,247,47,-0.1289372078307779
main__chest__all_available,AR_sequence,248,47,0.033353544358213846
main__chest__all_available,AR_sequence,249,47,-0.23082014872453427
main__chest__all_available,AR_sequence,250,47,0.025085232160594467
main__chest__all_available,AR_sequence,251,47,0.1924132580389378
main__chest__all_available,AR_sequence,252,47,-0.19538740417793996
main__chest__all_available,AR_sequence,253,47,0.39764903511009647
main__chest__all_available,AR_sequence,254,37,-0.19852846586956147
main__chest__all_available,AR_sequence,255,8,0.022247798810067023
main__chest__all_available,AR_sequence,256,47,-0.21204199540589996
main__chest__all_available,AR_sequence,257,37,0.06674762655625933
main__chest__all_available,AR_sequence,258,5,-0.4204743087477008
main__chest__all_available,AR_sequence,259,15,0.9842248620616297
main__chest__all_available,AR_sequence,260,5,-0.9791723134213212
main__chest__all_available,AR_sequence,261,19,-0.3909484057776051
main__chest__all_available,AR_sequence,262,47,0.21342193609454846
main__chest__all_available,AR_sequence,263,47,-0.13742048030544257
main__chest__all_available,AR_sequence,264,47,-0.2761402461160268
main__chest__all_available,AR_sequence,265,47,-0.03316058393861633
main__chest__all_available,AR_sequence,266,36,0.05208220734972569
main__chest__all_available,AR_sequence,268,3,0.21709743883820748
main__chest__all_available,AR_sequence,269,47,-0.1524721324159487
main__chest__all_available,AR_sequence,270,37,0.13465959964368573
main__chest__all_available,AR_sequence,271,8,-0.25153456899003
main__chest__all_available,AR_sequence,272,39,0.1220372948016334
main__chest__all_available,AR_sequence,273,5,-0.6405405838634346
main__chest__all_available,AR_sequence,274,13,0.9681651580067911
main__chest__all_available,AR_sequence,275,10,-0.1037364881508342
main__chest__all_available,AR_sequence,276,15,0.177419507114537
main__chest__all_available,AR_sequence,277,47,0.16095079147310679
main__chest__all_available,AR_sequence,278,27,-0.3938519487604101
main__chest__all_available,AR_sequence,279,16,0.6048207197098924
main__chest__all_available,AR_sequence,280,47,-0.029126568907644666
main__chest__all_available,AR_sequence,281,47,0.03656795943718396
main__chest__all_available,AR_sequence,282,47,0.2772341401842179
main__chest__all_available,AR_sequence,283,47,-0.42593933137051926
main__chest__all_available,AR_sequence,284,30,0.20894603546701407
main__chest__all_available,AR_sequence,285,9,0.7749487449382657
main__chest__all_available,AR_sequence,286,30,-0.062487840368928675
main__chest__all_available,AR_sequence,287,11,-0.6422149766218798
main__chest__all_available,AR_sequence,288,47,0.08549447017829633
main__chest__all_available,AR_sequence,289,47,0.2344042659630186
main__chest__all_available,AR_sequence,290,47,0.09679653443471872
main__chest__all_available,AR_sequence,291,47,0.11336756077487398
main__chest__all_available,AR_sequence,292,38,0.15232109354885662
main__chest__all_available,AR_sequence,293,4,0.5095286806421572
main__chest__all_available,AR_sequence,294,47,0.14003817425521006
main__chest__all_available,AR_sequence,295,47,-0.316397822933603
main__chest__all_available,AR_sequence,296,47,0.08833010614704004
main__chest__all_available,AR_sequence,297,47,0.2107410591389252
main__chest__all_available,AR_sequence,298,47,-0.09341889940897621
main__chest__all_available,AR_sequence,299,47,0.28758357881980656
main__chest__all_available,AR_sequence,300,47,-0.2456263866012648
main__chest__all_available,AR_sequence,301,47,0.0204701221380098
main__chest__all_available,AR_sequence,302,47,-0.1362610305004275
main__chest__all_available,AR_sequence,303,47,0.2616150711871281
main__chest__all_available,AR_sequence,304,47,0.360875974676104
main__chest__all_available,AR_sequence,305,47,-0.003091945073809054
main__chest__all_available,AR_sequence,306,47,0.42112440885104363
main__chest__all_available,AR_sequence,307,47,-0.05107994781136872
main__chest__all_available,AR_sequence,308,47,0.15850787636493954
main__chest__all_available,AR_sequence,309,47,0.07000202327306465
main__chest__all_available,AR_sequence,310,47,0.1757592246145719
main__chest__all_available,AR_sequence,311,47,0.35692577287884775
main__chest__all_available,AR_sequence,312,47,0.0906962531953869
main__chest__all_available,AR_sequence,313,47,0.10648177243938978
main__chest__all_available,AR_sequence,314,47,0.2910696916669573
main__chest__all_available,AR_sequence,315,47,0.15316519153043595
main__chest__all_available,AR_sequence,316,47,-0.1466298154807755
main__chest__all_available,AR_sequence,317,47,0.13788168600309178
main__chest__all_available,AR_sequence,318,47,0.408233484538391
main__chest__all_available,AR_sequence,319,47,0.19240653499571772
main__chest__all_available,AR_sequence,320,37,0.17156190041217087
main__chest__all_available,AR_sequence,321,2,
main__chest__all_available,AR_sequence,322,2,
main__chest__all_available,AR_sequence,323,37,0.1286880033111821
main__chest__all_available,AR_sequence,324,6,-0.4837134672641444
main__chest__all_available,AR_sequence,325,47,0.27286157090252205
main__chest__all_available,AR_sequence,326,47,0.343856473002247
main__chest__all_available,AR_sequence,327,20,0.3719449829975032
main__chest__all_available,AR_sequence,328,9,0.026136978831051087
main__chest__all_available,AR_sequence,329,10,0.2387320047041802
main__chest__all_available,AR_sequence,330,1,
main__chest__all_available,AR_sequence,331,38,-0.24705919957366723
main__chest__all_available,AR_sequence,333,3,0.9524276551427062
main__chest__all_available,AR_sequence,334,47,-0.07714938660984537
