frame_id,run_order,run_id,data_scenario_id,reader_scenario,placement,placement_label,sample_scenario,analytical_role,metric_id,instrument_id,availability,row_key_hash,participants,participant_days,observations,sites,derivation_hours,min_days_per_participant,median_days_per_participant,max_days_per_participant,primary_family_member,removed_site,remaining_participants,remaining_participant_days,refit_status,refit_error,estimate,std_error,conf_low,conf_high,estimate_change,sign_reversal,material_change
primary__chest__all_available__m10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,m10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,IZTECH,136,794,FITTED,,0.09030536904510945,0.08628596266913441,-0.07881201015776153,0.25942274824798045,-0.02632113405376825,FALSE,FALSE
primary__chest__all_available__m10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,m10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,UCR,114,666,FITTED,,0.050007543927477784,0.09303869914536315,-0.13234495556589146,0.232360043420847,-0.06661895917139993,FALSE,FALSE
primary__chest__all_available__m10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,m10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,KNUST,138,812,FITTED,,0.13992245301725917,0.08044585347257809,-0.017748522494580254,0.2975934285290986,0.023295949918381464,FALSE,FALSE
primary__chest__all_available__m10_midpoint__MEQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,m10_midpoint,MEQ,ESTIMABLE,a53255e778373e68d08ff71302616cadee864974760dd069ccfe88d52361e099,154,902,902,8,20891.75,2,6,8,TRUE,RISE,138,806,FITTED,,-0.29114303638152755,0.09303705148072748,-0.4734923065115523,-0.10879376625150283,-0.07718348019402782,FALSE,FALSE
primary__chest__all_available__m10_midpoint__MEQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,m10_midpoint,MEQ,ESTIMABLE,a53255e778373e68d08ff71302616cadee864974760dd069ccfe88d52361e099,154,902,902,8,20891.75,2,6,8,TRUE,THUAS,139,809,FITTED,,-0.20660546268818286,0.08951665513257778,-0.3820548827645278,-0.03115604261183788,0.007354093499316872,FALSE,FALSE
primary__chest__all_available__m10_midpoint__MEQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,m10_midpoint,MEQ,ESTIMABLE,a53255e778373e68d08ff71302616cadee864974760dd069ccfe88d52361e099,154,902,902,8,20891.75,2,6,8,TRUE,BAUA,134,788,FITTED,,-0.18913530749987212,0.09087144458255268,-0.36724006610480275,-0.011030548894941511,0.024824248687627615,FALSE,FALSE
primary__chest__all_available__m10_midpoint__MEQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,m10_midpoint,MEQ,ESTIMABLE,a53255e778373e68d08ff71302616cadee864974760dd069ccfe88d52361e099,154,902,902,8,20891.75,2,6,8,TRUE,TUM,144,842,FITTED,,-0.22570368555612957,0.08084396416563873,-0.3841549436882281,-0.06725242742403101,-0.011744129368629841,FALSE,FALSE
primary__chest__all_available__m10_midpoint__MEQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,m10_midpoint,MEQ,ESTIMABLE,a53255e778373e68d08ff71302616cadee864974760dd069ccfe88d52361e099,154,902,902,8,20891.75,2,6,8,TRUE,FUSPCEU,132,779,FITTED,,-0.2133562449706301,0.09206063646070017,-0.3937917768274373,-0.032920713113822886,6.033112168696286e-4,FALSE,FALSE
primary__chest__all_available__m10_midpoint__MEQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,m10_midpoint,MEQ,ESTIMABLE,a53255e778373e68d08ff71302616cadee864974760dd069ccfe88d52361e099,154,902,902,8,20891.75,2,6,8,TRUE,IZTECH,137,800,FITTED,,-0.161788528045406,0.0940870308115159,-0.34619571984828745,0.022618663757475482,0.052171028142093734,FALSE,FALSE
primary__chest__all_available__m10_midpoint__MEQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,m10_midpoint,MEQ,ESTIMABLE,a53255e778373e68d08ff71302616cadee864974760dd069ccfe88d52361e099,154,902,902,8,20891.75,2,6,8,TRUE,UCR,115,672,FITTED,,-0.25583868664361603,0.10136493846893525,-0.4545103153378477,-0.05716705794938434,-0.0418791304561163,FALSE,FALSE
primary__chest__all_available__m10_midpoint__MEQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,m10_midpoint,MEQ,ESTIMABLE,a53255e778373e68d08ff71302616cadee864974760dd069ccfe88d52361e099,154,902,902,8,20891.75,2,6,8,TRUE,KNUST,139,818,FITTED,,-0.1828442977736116,0.08759171661972408,-0.35452090769230926,-0.011167687854913982,0.031115258413888125,FALSE,FALSE
primary__chest__all_available__mean_timing_above_250__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,mean_timing_above_250,MCTQ,ESTIMABLE,00077b75ea786147cf82f8c5d8d5bb8903460ae2561fbdf56ed89c566abb8a4c,153,825,825,8,19196.816666666666,2,6,7,FALSE,RISE,137,734,FITTED,,0.13923095979181568,0.08256523059976513,-0.022593918558968334,0.30105583814259973,0.030964761282463907,FALSE,FALSE
primary__chest__all_available__mean_timing_above_250__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,mean_timing_above_250,MCTQ,ESTIMABLE,00077b75ea786147cf82f8c5d8d5bb8903460ae2561fbdf56ed89c566abb8a4c,153,825,825,8,19196.816666666666,2,6,7,FALSE,THUAS,138,741,FITTED,,0.10309309303568993,0.07895366432175807,-0.051653245482420854,0.25783943155380074,-0.005173105473661843,FALSE,FALSE
primary__chest__all_available__mean_timing_above_250__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,mean_timing_above_250,MCTQ,ESTIMABLE,00077b75ea786147cf82f8c5d8d5bb8903460ae2561fbdf56ed89c566abb8a4c,153,825,825,8,19196.816666666666,2,6,7,FALSE,BAUA,133,721,FITTED,,0.11874102171798011,0.07026674368504038,-0.018979265215606264,0.25646130865156647,0.010474823208628331,FALSE,FALSE
primary__chest__all_available__mean_timing_above_250__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,mean_timing_above_250,MCTQ,ESTIMABLE,00077b75ea786147cf82f8c5d8d5bb8903460ae2561fbdf56ed89c566abb8a4c,153,825,825,8,19196.816666666666,2,6,7,FALSE,TUM,143,773,FITTED,,0.1242205893236014,0.0692825470632602,-0.011570707677589845,0.26001188632479266,0.015954390814249625,FALSE,FALSE
primary__chest__all_available__mean_timing_above_250__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,mean_timing_above_250,MCTQ,ESTIMABLE,00077b75ea786147cf82f8c5d8d5bb8903460ae2561fbdf56ed89c566abb8a4c,153,825,825,8,19196.816666666666,2,6,7,FALSE,FUSPCEU,132,718,FITTED,,0.12396597641650553,0.08725520376265737,-0.047051080422006675,0.29498303325501773,0.015699777907153753,FALSE,FALSE
primary__chest__all_available__mean_timing_above_250__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,mean_timing_above_250,MCTQ,ESTIMABLE,00077b75ea786147cf82f8c5d8d5bb8903460ae2561fbdf56ed89c566abb8a4c,153,825,825,8,19196.816666666666,2,6,7,FALSE,IZTECH,136,729,FITTED,,0.10089534637757823,0.07921084327969066,-0.054355053635661996,0.25614574639081844,-0.007370852131773548,FALSE,FALSE
primary__chest__all_available__mean_timing_above_250__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,mean_timing_above_250,MCTQ,ESTIMABLE,00077b75ea786147cf82f8c5d8d5bb8903460ae2561fbdf56ed89c566abb8a4c,153,825,825,8,19196.816666666666,2,6,7,FALSE,UCR,114,609,FITTED,,0.05554738585828053,0.09269263780788013,-0.1261268458771802,0.23722161759374127,-0.05271881265107125,FALSE,FALSE
primary__chest__all_available__mean_timing_above_250__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,mean_timing_above_250,MCTQ,ESTIMABLE,00077b75ea786147cf82f8c5d8d5bb8903460ae2561fbdf56ed89c566abb8a4c,153,825,825,8,19196.816666666666,2,6,7,FALSE,KNUST,138,750,FITTED,,0.09417591969277345,0.07761720448897524,-0.0579510056862986,0.2463028450718455,-0.01409027881657833,FALSE,FALSE
primary__chest__all_available__mean_timing_above_250__MEQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,mean_timing_above_250,MEQ,ESTIMABLE,61a7b57f8de7dd440eb961dc8333da2f02c0e811f8cf6532e10f0d1d7175fb90,154,831,831,8,19336.133333333335,2,6,7,FALSE,RISE,138,740,FITTED,,-0.15603029154089085,0.09201936412182647,-0.3363849310999479,0.024324348018166186,-0.01852571706170872,FALSE,FALSE
primary__chest__all_available__mean_timing_above_250__MEQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,mean_timing_above_250,MEQ,ESTIMABLE,61a7b57f8de7dd440eb961dc8333da2f02c0e811f8cf6532e10f0d1d7175fb90,154,831,831,8,19336.133333333335,2,6,7,FALSE,THUAS,139,747,FITTED,,-0.13332234689921155,0.08613473377652664,-0.3021433229191494,0.03549862912072632,0.004182227579970582,FALSE,FALSE
primary__chest__all_available__mean_timing_above_250__MEQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,mean_timing_above_250,MEQ,ESTIMABLE,61a7b57f8de7dd440eb961dc8333da2f02c0e811f8cf6532e10f0d1d7175fb90,154,831,831,8,19336.133333333335,2,6,7,FALSE,BAUA,134,727,FITTED,,-0.14015071905663543,0.07731634382169547,-0.29168796836347444,0.011386530250203558,-0.0026461445774532966,FALSE,FALSE
primary__chest__all_available__mean_timing_above_250__MEQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,mean_timing_above_250,MEQ,ESTIMABLE,61a7b57f8de7dd440eb961dc8333da2f02c0e811f8cf6532e10f0d1d7175fb90,154,831,831,8,19336.133333333335,2,6,7,FALSE,TUM,144,779,FITTED,,-0.13986994285500898,0.07578628480145444,-0.28840833158795487,0.008668445877936942,-0.0023653683758268484,FALSE,FALSE
primary__chest__all_available__mean_timing_above_250__MEQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,mean_timing_above_250,MEQ,ESTIMABLE,61a7b57f8de7dd440eb961dc8333da2f02c0e811f8cf6532e10f0d1d7175fb90,154,831,831,8,19336.133333333335,2,6,7,FALSE,FUSPCEU,132,718,FITTED,,-0.12198216329575552,0.08784472176051836,-0.29415465417831343,0.05019032758680238,0.015522411183426607,FALSE,FALSE
primary__chest__all_available__mean_timing_above_250__MEQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,mean_timing_above_250,MEQ,ESTIMABLE,61a7b57f8de7dd440eb961dc8333da2f02c0e811f8cf6532e10f0d1d7175fb90,154,831,831,8,19336.133333333335,2,6,7,FALSE,IZTECH,137,735,FITTED,,-0.13021146844085096,0.08712107916121382,-0.300965645891093,0.04054270900939108,0.007293106038331165,FALSE,FALSE
primary__chest__all_available__mean_timing_above_250__MEQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,mean_timing_above_250,MEQ,ESTIMABLE,61a7b57f8de7dd440eb961dc8333da2f02c0e811f8cf6532e10f0d1d7175fb90,154,831,831,8,19336.133333333335,2,6,7,FALSE,UCR,115,615,FITTED,,-0.1419194713301657,0.10295761881651752,-0.34371269614454336,0.05987375348421198,-0.004414896850983563,FALSE,FALSE
primary__chest__all_available__mean_timing_above_250__MEQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,mean_timing_above_250,MEQ,ESTIMABLE,61a7b57f8de7dd440eb961dc8333da2f02c0e811f8cf6532e10f0d1d7175fb90,154,831,831,8,19336.133333333335,2,6,7,FALSE,KNUST,139,756,FITTED,,-0.13830476668222835,0.08466251671764281,-0.30424025028932844,0.027630716924871734,-8.001922030462238e-4,FALSE,FALSE
