frame_id,run_order,run_id,data_scenario_id,reader_scenario,placement,placement_label,sample_scenario,analytical_role,metric_id,instrument_id,availability,row_key_hash,participants,participant_days,observations,sites,derivation_hours,min_days_per_participant,median_days_per_participant,max_days_per_participant,primary_family_member,participant_key,deletion_converged,deleted_estimate,estimate_change,dfbeta,cooks_distance,dfbeta_threshold,influence_error,dfbeta_flag,sign_reversal,material_change
primary__chest__all_available__m10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,m10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,RISE:RISE_S009,TRUE,0.1166560002114859,2.949711260818999e-5,3.7114285031788753e-4,3.5631923786015247e-7,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__m10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,m10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,RISE:RISE_S010,TRUE,0.11906646906529075,0.002439965966413049,0.030863097711648482,0.007445499449036625,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__m10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,m10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,RISE:RISE_S012,TRUE,0.11909867526507091,0.0024721721661932067,0.031159660004151837,0.003153662536924115,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__m10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,m10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,RISE:RISE_S013,TRUE,0.11610112521698043,-5.25377881897271e-4,-0.006573952236046874,2.6191397482355427e-5,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__m10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,m10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,RISE:RISE_S014,TRUE,0.12260196610816901,0.005975463009291304,0.07513117906389839,0.004977527401188014,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__m10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,m10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,RISE:RISE_S015,TRUE,0.11663607641938617,9.573320508465821e-6,1.207149812680923e-4,0.0010512955386890641,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__m10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,m10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,RISE:RISE_S016,TRUE,0.11869056124247179,0.0020640581435940886,0.026000983434970003,0.001838623491936356,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__m10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,m10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,RISE:RISE_S017,TRUE,0.11356032410170012,-0.0030661789971775794,-0.038559615819702686,0.0018947410840329376,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__m10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,m10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,THUAS:THUAS_S001,TRUE,0.11258161517626643,-0.004044887922611276,-0.05101538541235529,0.006534824005314062,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__m10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,m10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,THUAS:THUAS_S002,TRUE,0.11025544797714194,-0.006371055121735761,-0.08055880054031063,0.011232220377152411,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__m10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,m10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,THUAS:THUAS_S003,TRUE,0.11567202220920733,-9.544808896703727e-4,-0.012014916299302498,4.0644271745166207e-4,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__m10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,m10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,THUAS:THUAS_S005,TRUE,0.11671336148118082,8.685838230311493e-5,0.0010999971777423433,0.010041704242668984,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__m10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,m10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,THUAS:THUAS_S006,TRUE,0.12318732507575193,0.006560821976874229,0.08225362700086176,0.003972841252805407,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__m10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,m10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,THUAS:THUAS_S007,TRUE,0.11541618946567157,-0.001210313633206131,-0.015258056731988058,0.001780737056187009,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__m10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,m10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,THUAS:THUAS_S010,TRUE,0.11063634248244154,-0.00599016061643616,-0.07701751803881016,0.04231335099643327,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__m10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,m10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,THUAS:THUAS_S011,TRUE,0.10910024742611839,-0.007526255672759316,-0.09395536503597572,0.004028766891024661,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__m10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,m10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,THUAS:THUAS_S014,TRUE,0.12035072173854879,0.0037242186396710814,0.046797294151081296,0.002329445749798783,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__m10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,m10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,THUAS:THUAS_S015,TRUE,0.11657657324722594,-4.992985165176711e-5,-6.286958957386698e-4,1.5684275346535321e-6,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__m10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,m10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,THUAS:THUAS_S016,TRUE,0.1186554657951378,0.0020289626962601004,0.025464620518403452,6.198853342633066e-4,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__m10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,m10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,THUAS:THUAS_S017,TRUE,0.11416983062150017,-0.0024566724773775334,-0.030932890505994896,0.00203672715024553,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__m10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,m10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,THUAS:THUAS_S018,TRUE,0.11376397176468234,-0.0028625313341953673,-0.036048263298722766,0.0029465364777095313,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__m10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,m10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,THUAS:THUAS_S019,TRUE,0.11657986764500806,-4.663545386963952e-5,-5.875352226128818e-4,1.33429445774248e-5,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__m10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,m10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,THUAS:THUAS_S020,TRUE,0.11744646333183487,8.19960232957162e-4,0.010338163920214636,0.001887102722924724,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__m10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,m10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,BAUA:BAUA_S001,TRUE,0.10145715523682702,-0.01516934786205068,-0.19096179539994454,0.01599400148487965,0.16169041669088866,,TRUE,FALSE,FALSE
primary__chest__all_available__m10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,m10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,BAUA:BAUA_S002,TRUE,0.11570360258584651,-9.229005130311912e-4,-0.011587939701796867,1.137590628820606e-4,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__m10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,m10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,BAUA:BAUA_S003,TRUE,0.11678998969436934,1.6348659549163258e-4,0.002078509069587468,0.014316617850707558,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__m10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,m10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,BAUA:BAUA_S004,TRUE,0.11637157680377185,-2.5492629510585896e-4,-0.0032299816839651643,0.008227965488835764,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__m10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,m10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,BAUA:BAUA_S005,TRUE,0.11794291431864991,0.0013164112197722039,0.01656561227799363,3.626853663291734e-4,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__m10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,m10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,BAUA:BAUA_S006,TRUE,0.11715699769398273,5.304945951050272e-4,0.00673582842650367,0.011096437772007977,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__m10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,m10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,BAUA:BAUA_S008,TRUE,0.11501410384112229,-0.0016123992577554147,-0.02048341809483899,0.013302196823987757,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__m10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,m10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,BAUA:BAUA_S009,TRUE,0.12519279478630993,0.008566291687432226,0.10936234589682493,0.02435228324985467,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__m10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,m10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,BAUA:BAUA_S010,TRUE,0.11921502770381356,0.00258852460493586,0.032709526700391386,0.0024246601900666555,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__m10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,m10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,BAUA:BAUA_S012,TRUE,0.11190617900892473,-0.004720324089952974,-0.05959456192588797,0.006242624927806822,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__m10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,m10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,BAUA:BAUA_S013,TRUE,0.11686009803553257,2.335949366548684e-4,0.0029339637658647843,9.677920897116768e-6,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__m10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,m10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,BAUA:BAUA_S014,TRUE,0.11699680235947779,3.7029926060008767e-4,0.004675894508210887,0.002936828459814626,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__m10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,m10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,BAUA:BAUA_S015,TRUE,0.12093689407981424,0.004310390980936538,0.0542711721499559,0.0032106060928075815,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__m10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,m10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,BAUA:BAUA_S016,TRUE,0.11756653856064032,9.4003546176262e-4,0.011798314552179183,1.1619889858788786e-4,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__m10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,m10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,BAUA:BAUA_S017,TRUE,0.11608395069541834,-5.425524034593648e-4,-0.006827885945372135,9.71599316956816e-5,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__m10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,m10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,BAUA:BAUA_S018,TRUE,0.11793386031648195,0.0013073572176042492,0.01642511875705616,2.6250982939758215e-4,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__m10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,m10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,BAUA:BAUA_S022,TRUE,0.11642357217641996,-2.0293092245773914e-4,-0.0025593014874062685,0.0010167043495904588,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__m10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,m10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,BAUA:BAUA_S023,TRUE,0.11772698413403848,0.0011004810351607774,0.013803639709465718,1.4600836178819967e-4,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__m10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,m10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,BAUA:BAUA_S024,TRUE,0.11611352951758974,-5.129735812879621e-4,-0.0064805744577819315,0.003697941531026548,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__m10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,m10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,BAUA:BAUA_S025,TRUE,0.09677935361603372,-0.01984714948284398,-0.2475836769091107,0.01757617081199785,0.16169041669088866,,TRUE,FALSE,FALSE
primary__chest__all_available__m10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,m10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,TUM:TUM_S001,TRUE,0.11535163435779502,-0.0012748687410826798,-0.0160435206369413,8.993457359030092e-4,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__m10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,m10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,TUM:TUM_S002,TRUE,0.12039423564691676,0.0037677325480390544,0.047313611907640885,0.0032107844467296792,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__m10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,m10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,TUM:TUM_S003,TRUE,0.11891316916688187,0.0022866660680041645,0.028825220560134396,0.004507604712531551,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__m10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,m10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,TUM:TUM_S004,TRUE,0.11690141549455316,2.749123956754529e-4,0.0034538307778178923,2.457936524059381e-5,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__m10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,m10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,TUM:TUM_S005,TRUE,0.12539535840302155,0.008768855304143841,0.11137309668704694,0.03374544301312916,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__m10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,m10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,TUM:TUM_S006,TRUE,0.11689131642553628,2.648133266585778e-4,0.003336194785428136,1.6191487371863773e-4,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__m10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,m10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,TUM:TUM_S007,TRUE,0.10088892417823359,-0.01573757892064412,-0.20636261637342604,0.1346414325107441,0.16169041669088866,,TRUE,FALSE,FALSE
primary__chest__all_available__m10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,m10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,TUM:TUM_S008,TRUE,0.12997071649734393,0.013344213398466226,0.1713044317587235,0.0702841974964354,0.16169041669088866,,TRUE,FALSE,FALSE
primary__chest__all_available__m10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,m10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,TUM:TUM_S009,TRUE,0.11513500467938534,-0.0014914984194923653,-0.019293526328936873,0.08316441258505936,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__m10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,m10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,TUM:TUM_S010,TRUE,0.11661538421949161,-1.1118879386096125e-5,-1.4019106675119272e-4,0.0016800453038285984,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__m10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,m10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,FUSPCEU:FUSPCEU_S003,TRUE,0.10624911655793715,-0.010377386540940559,-0.12709841593571833,0.0034381682441709006,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__m10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,m10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,FUSPCEU:FUSPCEU_S004,TRUE,0.11584199276744263,-7.84510331435076e-4,-0.009901589542014973,0.0020426614936639525,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__m10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,m10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,FUSPCEU:FUSPCEU_S005,TRUE,0.11940667333013148,0.0027801702312537785,0.0350887609342175,0.003826277276429221,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__m10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,m10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,FUSPCEU:FUSPCEU_S006,TRUE,0.11686257529105176,2.3607219217405828e-4,0.002974652189983554,4.6025801474355356e-5,0.16169041669088866,,FALSE,FALSE,FALSE
