site,Id,position,local_date,gap_reason,reason_class,signal,run_number,start_clock_minute,end_clock_minute,start_clock,end_clock_exclusive,start_datetime_wall,end_datetime_wall_exclusive,wall_minutes,source_real_minutes,dst_fold_minutes,finite_medi_wall_minutes,finite_light_wall_minutes
UCR,UCR_S011,chest,2025-07-10,signal_invalidity,measurement,LIGHT,2,750,774,12:30,12:55,2025-07-10T12:30:00Z,2025-07-10T12:55:00Z,25,25,0,0,0
UCR,UCR_S011,chest,2025-07-10,signal_invalidity,measurement,LIGHT,3,1324,1439,22:04,24:00,2025-07-10T22:04:00Z,2025-07-11T00:00:00Z,116,116,0,0,0
UCR,UCR_S011,chest,2025-07-10,signal_invalidity,measurement,MEDI,1,495,552,08:15,09:13,2025-07-10T08:15:00Z,2025-07-10T09:13:00Z,58,58,0,0,0
UCR,UCR_S011,chest,2025-07-10,signal_invalidity,measurement,MEDI,2,750,774,12:30,12:55,2025-07-10T12:30:00Z,2025-07-10T12:55:00Z,25,25,0,0,0
UCR,UCR_S011,chest,2025-07-10,signal_invalidity,measurement,MEDI,3,1324,1439,22:04,24:00,2025-07-10T22:04:00Z,2025-07-11T00:00:00Z,116,116,0,0,0
UCR,UCR_S011,chest,2025-07-11,signal_invalidity,measurement,LIGHT,1,495,576,08:15,09:37,2025-07-11T08:15:00Z,2025-07-11T09:37:00Z,82,82,0,0,0
UCR,UCR_S011,chest,2025-07-11,signal_invalidity,measurement,LIGHT,2,1020,1142,17:00,19:03,2025-07-11T17:00:00Z,2025-07-11T19:03:00Z,123,123,0,0,0
UCR,UCR_S011,chest,2025-07-11,signal_invalidity,measurement,MEDI,1,495,576,08:15,09:37,2025-07-11T08:15:00Z,2025-07-11T09:37:00Z,82,82,0,0,0
UCR,UCR_S011,chest,2025-07-11,signal_invalidity,measurement,MEDI,2,1020,1142,17:00,19:03,2025-07-11T17:00:00Z,2025-07-11T19:03:00Z,123,123,0,0,0
UCR,UCR_S011,chest,2025-07-12,signal_invalidity,measurement,LIGHT,1,587,618,09:47,10:19,2025-07-12T09:47:00Z,2025-07-12T10:19:00Z,32,32,0,0,0
UCR,UCR_S011,chest,2025-07-12,signal_invalidity,measurement,LIGHT,2,1215,1399,20:15,23:20,2025-07-12T20:15:00Z,2025-07-12T23:20:00Z,185,185,0,0,0
UCR,UCR_S011,chest,2025-07-12,signal_invalidity,measurement,MEDI,1,587,618,09:47,10:19,2025-07-12T09:47:00Z,2025-07-12T10:19:00Z,32,32,0,0,0
UCR,UCR_S011,chest,2025-07-12,signal_invalidity,measurement,MEDI,2,1215,1399,20:15,23:20,2025-07-12T20:15:00Z,2025-07-12T23:20:00Z,185,185,0,0,0
UCR,UCR_S011,chest,2025-07-13,signal_invalidity,measurement,LIGHT,1,540,599,09:00,10:00,2025-07-13T09:00:00Z,2025-07-13T10:00:00Z,60,60,0,0,0
UCR,UCR_S011,chest,2025-07-13,signal_invalidity,measurement,LIGHT,2,750,782,12:30,13:03,2025-07-13T12:30:00Z,2025-07-13T13:03:00Z,33,33,0,0,0
UCR,UCR_S011,chest,2025-07-13,signal_invalidity,measurement,MEDI,1,540,599,09:00,10:00,2025-07-13T09:00:00Z,2025-07-13T10:00:00Z,60,60,0,0,0
UCR,UCR_S011,chest,2025-07-13,signal_invalidity,measurement,MEDI,2,750,782,12:30,13:03,2025-07-13T12:30:00Z,2025-07-13T13:03:00Z,33,33,0,0,0
UCR,UCR_S011,chest,2025-07-14,day_failure,coverage,MEDI,1,0,1439,00:00,24:00,2025-07-14T00:00:00Z,2025-07-15T00:00:00Z,1440,1440,0,675,675
UCR,UCR_S011,chest,2025-07-14,signal_invalidity,measurement,LIGHT,1,675,1439,11:15,24:00,2025-07-14T11:15:00Z,2025-07-15T00:00:00Z,765,765,0,0,0
UCR,UCR_S011,chest,2025-07-14,signal_invalidity,measurement,MEDI,1,675,1439,11:15,24:00,2025-07-14T11:15:00Z,2025-07-15T00:00:00Z,765,765,0,0,0
UCR,UCR_S012,chest,2025-07-07,day_failure,coverage,MEDI,1,0,1439,00:00,24:00,2025-07-07T00:00:00Z,2025-07-08T00:00:00Z,1440,1440,0,600,600
UCR,UCR_S012,chest,2025-07-07,signal_invalidity,measurement,LIGHT,1,0,839,00:00,14:00,2025-07-07T00:00:00Z,2025-07-07T14:00:00Z,840,840,0,0,0
UCR,UCR_S012,chest,2025-07-07,signal_invalidity,measurement,MEDI,1,0,839,00:00,14:00,2025-07-07T00:00:00Z,2025-07-07T14:00:00Z,840,840,0,0,0
UCR,UCR_S012,chest,2025-07-08,signal_invalidity,measurement,LIGHT,1,375,384,06:15,06:25,2025-07-08T06:15:00Z,2025-07-08T06:25:00Z,10,10,0,0,0
UCR,UCR_S012,chest,2025-07-08,signal_invalidity,measurement,LIGHT,2,424,524,07:04,08:45,2025-07-08T07:04:00Z,2025-07-08T08:45:00Z,101,101,0,0,0
UCR,UCR_S012,chest,2025-07-08,signal_invalidity,measurement,LIGHT,3,1301,1379,21:41,23:00,2025-07-08T21:41:00Z,2025-07-08T23:00:00Z,79,79,0,0,0
UCR,UCR_S012,chest,2025-07-08,signal_invalidity,measurement,MEDI,1,375,384,06:15,06:25,2025-07-08T06:15:00Z,2025-07-08T06:25:00Z,10,10,0,0,0
UCR,UCR_S012,chest,2025-07-08,signal_invalidity,measurement,MEDI,2,424,524,07:04,08:45,2025-07-08T07:04:00Z,2025-07-08T08:45:00Z,101,101,0,0,0
UCR,UCR_S012,chest,2025-07-08,signal_invalidity,measurement,MEDI,3,1301,1379,21:41,23:00,2025-07-08T21:41:00Z,2025-07-08T23:00:00Z,79,79,0,0,0
UCR,UCR_S012,chest,2025-07-09,signal_invalidity,measurement,LIGHT,1,400,456,06:40,07:37,2025-07-09T06:40:00Z,2025-07-09T07:37:00Z,57,57,0,0,0
UCR,UCR_S012,chest,2025-07-09,signal_invalidity,measurement,MEDI,1,400,456,06:40,07:37,2025-07-09T06:40:00Z,2025-07-09T07:37:00Z,57,57,0,0,0
UCR,UCR_S012,chest,2025-07-10,signal_invalidity,measurement,LIGHT,1,376,555,06:16,09:16,2025-07-10T06:16:00Z,2025-07-10T09:16:00Z,180,180,0,0,0
UCR,UCR_S012,chest,2025-07-10,signal_invalidity,measurement,MEDI,1,376,555,06:16,09:16,2025-07-10T06:16:00Z,2025-07-10T09:16:00Z,180,180,0,0,0
UCR,UCR_S012,chest,2025-07-14,day_failure,coverage,MEDI,1,0,1439,00:00,24:00,2025-07-14T00:00:00Z,2025-07-15T00:00:00Z,1440,1440,0,555,555
UCR,UCR_S012,chest,2025-07-14,signal_invalidity,measurement,LIGHT,1,555,1439,09:15,24:00,2025-07-14T09:15:00Z,2025-07-15T00:00:00Z,885,885,0,0,0
UCR,UCR_S012,chest,2025-07-14,signal_invalidity,measurement,MEDI,1,555,1439,09:15,24:00,2025-07-14T09:15:00Z,2025-07-15T00:00:00Z,885,885,0,0,0
UCR,UCR_S013,chest,2025-07-07,day_failure,coverage,MEDI,1,0,1439,00:00,24:00,2025-07-07T00:00:00Z,2025-07-08T00:00:00Z,1440,1440,0,660,660
UCR,UCR_S013,chest,2025-07-07,signal_invalidity,measurement,LIGHT,1,0,779,00:00,13:00,2025-07-07T00:00:00Z,2025-07-07T13:00:00Z,780,780,0,0,0
UCR,UCR_S013,chest,2025-07-07,signal_invalidity,measurement,MEDI,1,0,779,00:00,13:00,2025-07-07T00:00:00Z,2025-07-07T13:00:00Z,780,780,0,0,0
UCR,UCR_S013,chest,2025-07-08,signal_invalidity,measurement,LIGHT,1,490,516,08:10,08:37,2025-07-08T08:10:00Z,2025-07-08T08:37:00Z,27,27,0,0,0
UCR,UCR_S013,chest,2025-07-08,signal_invalidity,measurement,MEDI,1,490,516,08:10,08:37,2025-07-08T08:10:00Z,2025-07-08T08:37:00Z,27,27,0,0,0
UCR,UCR_S013,chest,2025-07-09,signal_invalidity,measurement,LIGHT,1,455,499,07:35,08:20,2025-07-09T07:35:00Z,2025-07-09T08:20:00Z,45,45,0,0,0
UCR,UCR_S013,chest,2025-07-09,signal_invalidity,measurement,MEDI,1,455,499,07:35,08:20,2025-07-09T07:35:00Z,2025-07-09T08:20:00Z,45,45,0,0,0
UCR,UCR_S013,chest,2025-07-13,signal_invalidity,measurement,LIGHT,1,1069,1121,17:49,18:42,2025-07-13T17:49:00Z,2025-07-13T18:42:00Z,53,53,0,0,0
UCR,UCR_S013,chest,2025-07-13,signal_invalidity,measurement,MEDI,1,1069,1121,17:49,18:42,2025-07-13T17:49:00Z,2025-07-13T18:42:00Z,53,53,0,0,0
UCR,UCR_S013,chest,2025-07-14,day_failure,coverage,MEDI,1,0,1439,00:00,24:00,2025-07-14T00:00:00Z,2025-07-15T00:00:00Z,1440,1440,0,870,870
UCR,UCR_S013,chest,2025-07-14,signal_invalidity,measurement,LIGHT,1,870,1439,14:30,24:00,2025-07-14T14:30:00Z,2025-07-15T00:00:00Z,570,570,0,0,0
UCR,UCR_S013,chest,2025-07-14,signal_invalidity,measurement,MEDI,1,870,1439,14:30,24:00,2025-07-14T14:30:00Z,2025-07-15T00:00:00Z,570,570,0,0,0
UCR,UCR_S014,chest,2025-07-14,day_failure,coverage,MEDI,1,0,1439,00:00,24:00,2025-07-14T00:00:00Z,2025-07-15T00:00:00Z,1440,1440,0,600,600
UCR,UCR_S014,chest,2025-07-14,signal_invalidity,measurement,LIGHT,1,0,839,00:00,14:00,2025-07-14T00:00:00Z,2025-07-14T14:00:00Z,840,840,0,0,0
UCR,UCR_S014,chest,2025-07-14,signal_invalidity,measurement,MEDI,1,0,839,00:00,14:00,2025-07-14T00:00:00Z,2025-07-14T14:00:00Z,840,840,0,0,0
UCR,UCR_S014,chest,2025-07-15,signal_invalidity,measurement,LIGHT,1,504,527,08:24,08:48,2025-07-15T08:24:00Z,2025-07-15T08:48:00Z,24,24,0,0,0
UCR,UCR_S014,chest,2025-07-15,signal_invalidity,measurement,MEDI,1,504,527,08:24,08:48,2025-07-15T08:24:00Z,2025-07-15T08:48:00Z,24,24,0,0,0
UCR,UCR_S014,chest,2025-07-16,signal_invalidity,measurement,LIGHT,1,290,294,04:50,04:55,2025-07-16T04:50:00Z,2025-07-16T04:55:00Z,5,5,0,0,0
UCR,UCR_S014,chest,2025-07-16,signal_invalidity,measurement,MEDI,1,290,294,04:50,04:55,2025-07-16T04:50:00Z,2025-07-16T04:55:00Z,5,5,0,0,0
UCR,UCR_S014,chest,2025-07-17,signal_invalidity,measurement,LIGHT,1,295,299,04:55,05:00,2025-07-17T04:55:00Z,2025-07-17T05:00:00Z,5,5,0,0,0
UCR,UCR_S014,chest,2025-07-17,signal_invalidity,measurement,LIGHT,2,569,579,09:29,09:40,2025-07-17T09:29:00Z,2025-07-17T09:40:00Z,11,11,0,0,0
UCR,UCR_S014,chest,2025-07-17,signal_invalidity,measurement,MEDI,1,295,299,04:55,05:00,2025-07-17T04:55:00Z,2025-07-17T05:00:00Z,5,5,0,0,0
UCR,UCR_S014,chest,2025-07-17,signal_invalidity,measurement,MEDI,2,569,579,09:29,09:40,2025-07-17T09:29:00Z,2025-07-17T09:40:00Z,11,11,0,0,0
UCR,UCR_S014,chest,2025-07-18,signal_invalidity,measurement,LIGHT,1,238,295,03:58,04:56,2025-07-18T03:58:00Z,2025-07-18T04:56:00Z,58,58,0,0,0
UCR,UCR_S014,chest,2025-07-18,signal_invalidity,measurement,LIGHT,2,340,359,05:40,06:00,2025-07-18T05:40:00Z,2025-07-18T06:00:00Z,20,20,0,0,0
UCR,UCR_S014,chest,2025-07-18,signal_invalidity,measurement,LIGHT,3,579,590,09:39,09:51,2025-07-18T09:39:00Z,2025-07-18T09:51:00Z,12,12,0,0,0
UCR,UCR_S014,chest,2025-07-18,signal_invalidity,measurement,MEDI,1,238,295,03:58,04:56,2025-07-18T03:58:00Z,2025-07-18T04:56:00Z,58,58,0,0,0
UCR,UCR_S014,chest,2025-07-18,signal_invalidity,measurement,MEDI,2,340,359,05:40,06:00,2025-07-18T05:40:00Z,2025-07-18T06:00:00Z,20,20,0,0,0
UCR,UCR_S014,chest,2025-07-18,signal_invalidity,measurement,MEDI,3,579,590,09:39,09:51,2025-07-18T09:39:00Z,2025-07-18T09:51:00Z,12,12,0,0,0
UCR,UCR_S014,chest,2025-07-19,signal_invalidity,measurement,LIGHT,1,360,382,06:00,06:23,2025-07-19T06:00:00Z,2025-07-19T06:23:00Z,23,23,0,0,0
UCR,UCR_S014,chest,2025-07-19,signal_invalidity,measurement,LIGHT,2,720,751,12:00,12:32,2025-07-19T12:00:00Z,2025-07-19T12:32:00Z,32,32,0,0,0
UCR,UCR_S014,chest,2025-07-19,signal_invalidity,measurement,MEDI,1,360,382,06:00,06:23,2025-07-19T06:00:00Z,2025-07-19T06:23:00Z,23,23,0,0,0
UCR,UCR_S014,chest,2025-07-19,signal_invalidity,measurement,MEDI,2,720,751,12:00,12:32,2025-07-19T12:00:00Z,2025-07-19T12:32:00Z,32,32,0,0,0
UCR,UCR_S014,chest,2025-07-20,signal_invalidity,measurement,LIGHT,1,585,599,09:45,10:00,2025-07-20T09:45:00Z,2025-07-20T10:00:00Z,15,15,0,0,0
UCR,UCR_S014,chest,2025-07-20,signal_invalidity,measurement,LIGHT,2,1289,1289,21:29,21:30,2025-07-20T21:29:00Z,2025-07-20T21:30:00Z,1,1,0,0,0
UCR,UCR_S014,chest,2025-07-20,signal_invalidity,measurement,MEDI,1,585,599,09:45,10:00,2025-07-20T09:45:00Z,2025-07-20T10:00:00Z,15,15,0,0,0
UCR,UCR_S014,chest,2025-07-20,signal_invalidity,measurement,MEDI,2,1289,1289,21:29,21:30,2025-07-20T21:29:00Z,2025-07-20T21:30:00Z,1,1,0,0,0
UCR,UCR_S014,chest,2025-07-21,day_failure,coverage,MEDI,1,0,1439,00:00,24:00,2025-07-21T00:00:00Z,2025-07-22T00:00:00Z,1440,1440,0,480,480
UCR,UCR_S014,chest,2025-07-21,signal_invalidity,measurement,LIGHT,1,270,293,04:30,04:54,2025-07-21T04:30:00Z,2025-07-21T04:54:00Z,24,24,0,0,0
UCR,UCR_S014,chest,2025-07-21,signal_invalidity,measurement,LIGHT,2,341,366,05:41,06:07,2025-07-21T05:41:00Z,2025-07-21T06:07:00Z,26,26,0,0,0
UCR,UCR_S014,chest,2025-07-21,signal_invalidity,measurement,LIGHT,3,530,1439,08:50,24:00,2025-07-21T08:50:00Z,2025-07-22T00:00:00Z,910,910,0,0,0
UCR,UCR_S014,chest,2025-07-21,signal_invalidity,measurement,MEDI,1,270,293,04:30,04:54,2025-07-21T04:30:00Z,2025-07-21T04:54:00Z,24,24,0,0,0
UCR,UCR_S014,chest,2025-07-21,signal_invalidity,measurement,MEDI,2,341,366,05:41,06:07,2025-07-21T05:41:00Z,2025-07-21T06:07:00Z,26,26,0,0,0
UCR,UCR_S014,chest,2025-07-21,signal_invalidity,measurement,MEDI,3,530,1439,08:50,24:00,2025-07-21T08:50:00Z,2025-07-22T00:00:00Z,910,910,0,0,0
UCR,UCR_S015,chest,2025-07-14,day_failure,coverage,MEDI,1,0,1439,00:00,24:00,2025-07-14T00:00:00Z,2025-07-15T00:00:00Z,1440,1440,0,600,600
UCR,UCR_S015,chest,2025-07-14,signal_invalidity,measurement,LIGHT,1,0,839,00:00,14:00,2025-07-14T00:00:00Z,2025-07-14T14:00:00Z,840,840,0,0,0
UCR,UCR_S015,chest,2025-07-14,signal_invalidity,measurement,MEDI,1,0,839,00:00,14:00,2025-07-14T00:00:00Z,2025-07-14T14:00:00Z,840,840,0,0,0
UCR,UCR_S015,chest,2025-07-15,signal_invalidity,measurement,LIGHT,1,1150,1387,19:10,23:08,2025-07-15T19:10:00Z,2025-07-15T23:08:00Z,238,238,0,0,0
UCR,UCR_S015,chest,2025-07-15,signal_invalidity,measurement,MEDI,1,1150,1387,19:10,23:08,2025-07-15T19:10:00Z,2025-07-15T23:08:00Z,238,238,0,0,0
UCR,UCR_S015,chest,2025-07-16,signal_invalidity,measurement,LIGHT,1,646,734,10:46,12:15,2025-07-16T10:46:00Z,2025-07-16T12:15:00Z,89,89,0,0,0
UCR,UCR_S015,chest,2025-07-16,signal_invalidity,measurement,MEDI,1,646,734,10:46,12:15,2025-07-16T10:46:00Z,2025-07-16T12:15:00Z,89,89,0,0,0
UCR,UCR_S015,chest,2025-07-16,signal_invalidity,measurement,MEDI,2,851,851,14:11,14:12,2025-07-16T14:11:00Z,2025-07-16T14:12:00Z,1,1,0,0,1
UCR,UCR_S015,chest,2025-07-18,signal_invalidity,measurement,LIGHT,1,540,553,09:00,09:14,2025-07-18T09:00:00Z,2025-07-18T09:14:00Z,14,14,0,0,0
UCR,UCR_S015,chest,2025-07-18,signal_invalidity,measurement,MEDI,1,540,553,09:00,09:14,2025-07-18T09:00:00Z,2025-07-18T09:14:00Z,14,14,0,0,0
UCR,UCR_S015,chest,2025-07-21,day_failure,coverage,MEDI,1,0,1439,00:00,24:00,2025-07-21T00:00:00Z,2025-07-22T00:00:00Z,1440,1440,0,555,555
UCR,UCR_S015,chest,2025-07-21,signal_invalidity,measurement,LIGHT,1,555,1439,09:15,24:00,2025-07-21T09:15:00Z,2025-07-22T00:00:00Z,885,885,0,0,0
UCR,UCR_S015,chest,2025-07-21,signal_invalidity,measurement,MEDI,1,555,1439,09:15,24:00,2025-07-21T09:15:00Z,2025-07-22T00:00:00Z,885,885,0,0,0
UCR,UCR_S016,chest,2025-07-14,day_failure,coverage,MEDI,1,0,1439,00:00,24:00,2025-07-14T00:00:00Z,2025-07-15T00:00:00Z,1440,1440,0,600,600
UCR,UCR_S016,chest,2025-07-14,signal_invalidity,measurement,LIGHT,1,0,839,00:00,14:00,2025-07-14T00:00:00Z,2025-07-14T14:00:00Z,840,840,0,0,0
UCR,UCR_S016,chest,2025-07-14,signal_invalidity,measurement,MEDI,1,0,839,00:00,14:00,2025-07-14T00:00:00Z,2025-07-14T14:00:00Z,840,840,0,0,0
UCR,UCR_S016,chest,2025-07-15,signal_invalidity,measurement,LIGHT,1,967,1024,16:07,17:05,2025-07-15T16:07:00Z,2025-07-15T17:05:00Z,58,58,0,0,0
UCR,UCR_S016,chest,2025-07-15,signal_invalidity,measurement,MEDI,1,967,1024,16:07,17:05,2025-07-15T16:07:00Z,2025-07-15T17:05:00Z,58,58,0,0,0
UCR,UCR_S016,chest,2025-07-16,signal_invalidity,measurement,LIGHT,1,912,973,15:12,16:14,2025-07-16T15:12:00Z,2025-07-16T16:14:00Z,62,62,0,0,0
UCR,UCR_S016,chest,2025-07-16,signal_invalidity,measurement,MEDI,1,912,973,15:12,16:14,2025-07-16T15:12:00Z,2025-07-16T16:14:00Z,62,62,0,0,0
UCR,UCR_S016,chest,2025-07-18,signal_invalidity,measurement,LIGHT,1,963,1021,16:03,17:02,2025-07-18T16:03:00Z,2025-07-18T17:02:00Z,59,59,0,0,0
UCR,UCR_S016,chest,2025-07-18,signal_invalidity,measurement,MEDI,1,963,1021,16:03,17:02,2025-07-18T16:03:00Z,2025-07-18T17:02:00Z,59,59,0,0,0
UCR,UCR_S016,chest,2025-07-19,signal_invalidity,measurement,LIGHT,1,792,836,13:12,13:57,2025-07-19T13:12:00Z,2025-07-19T13:57:00Z,45,45,0,0,0
UCR,UCR_S016,chest,2025-07-19,signal_invalidity,measurement,MEDI,1,792,836,13:12,13:57,2025-07-19T13:12:00Z,2025-07-19T13:57:00Z,45,45,0,0,0
UCR,UCR_S016,chest,2025-07-20,signal_invalidity,measurement,LIGHT,1,886,938,14:46,15:39,2025-07-20T14:46:00Z,2025-07-20T15:39:00Z,53,53,0,0,0
UCR,UCR_S016,chest,2025-07-20,signal_invalidity,measurement,MEDI,1,886,938,14:46,15:39,2025-07-20T14:46:00Z,2025-07-20T15:39:00Z,53,53,0,0,0
UCR,UCR_S016,chest,2025-07-21,day_failure,coverage,MEDI,1,0,1439,00:00,24:00,2025-07-21T00:00:00Z,2025-07-22T00:00:00Z,1440,1440,0,519,519
UCR,UCR_S016,chest,2025-07-21,signal_invalidity,measurement,LIGHT,1,471,506,07:51,08:27,2025-07-21T07:51:00Z,2025-07-21T08:27:00Z,36,36,0,0,0
UCR,UCR_S016,chest,2025-07-21,signal_invalidity,measurement,LIGHT,2,555,1439,09:15,24:00,2025-07-21T09:15:00Z,2025-07-22T00:00:00Z,885,885,0,0,0
UCR,UCR_S016,chest,2025-07-21,signal_invalidity,measurement,MEDI,1,471,506,07:51,08:27,2025-07-21T07:51:00Z,2025-07-21T08:27:00Z,36,36,0,0,0
UCR,UCR_S016,chest,2025-07-21,signal_invalidity,measurement,MEDI,2,555,1439,09:15,24:00,2025-07-21T09:15:00Z,2025-07-22T00:00:00Z,885,885,0,0,0
UCR,UCR_S017,chest,2025-07-14,day_failure,coverage,MEDI,1,0,1439,00:00,24:00,2025-07-14T00:00:00Z,2025-07-15T00:00:00Z,1440,1440,0,600,600
UCR,UCR_S017,chest,2025-07-14,signal_invalidity,measurement,LIGHT,1,0,839,00:00,14:00,2025-07-14T00:00:00Z,2025-07-14T14:00:00Z,840,840,0,0,0
UCR,UCR_S017,chest,2025-07-14,signal_invalidity,measurement,MEDI,1,0,839,00:00,14:00,2025-07-14T00:00:00Z,2025-07-14T14:00:00Z,840,840,0,0,0
UCR,UCR_S017,chest,2025-07-15,signal_invalidity,measurement,LIGHT,1,1100,1137,18:20,18:58,2025-07-15T18:20:00Z,2025-07-15T18:58:00Z,38,38,0,0,0
UCR,UCR_S017,chest,2025-07-15,signal_invalidity,measurement,LIGHT,2,1186,1224,19:46,20:25,2025-07-15T19:46:00Z,2025-07-15T20:25:00Z,39,39,0,0,0
UCR,UCR_S017,chest,2025-07-15,signal_invalidity,measurement,MEDI,1,1100,1137,18:20,18:58,2025-07-15T18:20:00Z,2025-07-15T18:58:00Z,38,38,0,0,0
UCR,UCR_S017,chest,2025-07-15,signal_invalidity,measurement,MEDI,2,1186,1224,19:46,20:25,2025-07-15T19:46:00Z,2025-07-15T20:25:00Z,39,39,0,0,0
UCR,UCR_S017,chest,2025-07-16,signal_invalidity,measurement,LIGHT,1,1043,1059,17:23,17:40,2025-07-16T17:23:00Z,2025-07-16T17:40:00Z,17,17,0,0,0
UCR,UCR_S017,chest,2025-07-16,signal_invalidity,measurement,MEDI,1,1043,1059,17:23,17:40,2025-07-16T17:23:00Z,2025-07-16T17:40:00Z,17,17,0,0,0
UCR,UCR_S017,chest,2025-07-17,signal_invalidity,measurement,LIGHT,1,1250,1282,20:50,21:23,2025-07-17T20:50:00Z,2025-07-17T21:23:00Z,33,33,0,0,0
UCR,UCR_S017,chest,2025-07-17,signal_invalidity,measurement,MEDI,1,1250,1282,20:50,21:23,2025-07-17T20:50:00Z,2025-07-17T21:23:00Z,33,33,0,0,0
UCR,UCR_S017,chest,2025-07-18,signal_invalidity,measurement,LIGHT,1,909,1000,15:09,16:41,2025-07-18T15:09:00Z,2025-07-18T16:41:00Z,92,92,0,0,0
UCR,UCR_S017,chest,2025-07-18,signal_invalidity,measurement,LIGHT,2,1050,1153,17:30,19:14,2025-07-18T17:30:00Z,2025-07-18T19:14:00Z,104,104,0,0,0
UCR,UCR_S017,chest,2025-07-18,signal_invalidity,measurement,MEDI,1,909,1000,15:09,16:41,2025-07-18T15:09:00Z,2025-07-18T16:41:00Z,92,92,0,0,0
UCR,UCR_S017,chest,2025-07-18,signal_invalidity,measurement,MEDI,2,1050,1153,17:30,19:14,2025-07-18T17:30:00Z,2025-07-18T19:14:00Z,104,104,0,0,0
UCR,UCR_S017,chest,2025-07-19,signal_invalidity,measurement,LIGHT,1,1207,1231,20:07,20:32,2025-07-19T20:07:00Z,2025-07-19T20:32:00Z,25,25,0,0,0
UCR,UCR_S017,chest,2025-07-19,signal_invalidity,measurement,LIGHT,2,1321,1375,22:01,22:56,2025-07-19T22:01:00Z,2025-07-19T22:56:00Z,55,55,0,0,0
UCR,UCR_S017,chest,2025-07-19,signal_invalidity,measurement,MEDI,1,1207,1231,20:07,20:32,2025-07-19T20:07:00Z,2025-07-19T20:32:00Z,25,25,0,0,0
UCR,UCR_S017,chest,2025-07-19,signal_invalidity,measurement,MEDI,2,1321,1375,22:01,22:56,2025-07-19T22:01:00Z,2025-07-19T22:56:00Z,55,55,0,0,0
UCR,UCR_S017,chest,2025-07-21,day_failure,coverage,MEDI,1,0,1439,00:00,24:00,2025-07-21T00:00:00Z,2025-07-22T00:00:00Z,1440,1440,0,640,640
UCR,UCR_S017,chest,2025-07-21,signal_invalidity,measurement,LIGHT,1,615,634,10:15,10:35,2025-07-21T10:15:00Z,2025-07-21T10:35:00Z,20,20,0,0,0
UCR,UCR_S017,chest,2025-07-21,signal_invalidity,measurement,LIGHT,2,660,1439,11:00,24:00,2025-07-21T11:00:00Z,2025-07-22T00:00:00Z,780,780,0,0,0
UCR,UCR_S017,chest,2025-07-21,signal_invalidity,measurement,MEDI,1,615,634,10:15,10:35,2025-07-21T10:15:00Z,2025-07-21T10:35:00Z,20,20,0,0,0
UCR,UCR_S017,chest,2025-07-21,signal_invalidity,measurement,MEDI,2,660,1439,11:00,24:00,2025-07-21T11:00:00Z,2025-07-22T00:00:00Z,780,780,0,0,0
UCR,UCR_S018,chest,2025-07-21,signal_invalidity,measurement,LIGHT,1,330,352,05:30,05:53,2025-07-21T05:30:00Z,2025-07-21T05:53:00Z,23,23,0,0,0
UCR,UCR_S018,chest,2025-07-21,signal_invalidity,measurement,LIGHT,2,1278,1290,21:18,21:31,2025-07-21T21:18:00Z,2025-07-21T21:31:00Z,13,13,0,0,0
UCR,UCR_S018,chest,2025-07-21,signal_invalidity,measurement,MEDI,1,330,352,05:30,05:53,2025-07-21T05:30:00Z,2025-07-21T05:53:00Z,23,23,0,0,0
UCR,UCR_S018,chest,2025-07-21,signal_invalidity,measurement,MEDI,2,1278,1290,21:18,21:31,2025-07-21T21:18:00Z,2025-07-21T21:31:00Z,13,13,0,0,0
UCR,UCR_S018,chest,2025-07-22,signal_invalidity,measurement,LIGHT,1,410,424,06:50,07:05,2025-07-22T06:50:00Z,2025-07-22T07:05:00Z,15,15,0,0,0
UCR,UCR_S018,chest,2025-07-22,signal_invalidity,measurement,MEDI,1,410,424,06:50,07:05,2025-07-22T06:50:00Z,2025-07-22T07:05:00Z,15,15,0,0,0
UCR,UCR_S018,chest,2025-07-23,signal_invalidity,measurement,LIGHT,1,319,349,05:19,05:50,2025-07-23T05:19:00Z,2025-07-23T05:50:00Z,31,31,0,0,0
UCR,UCR_S018,chest,2025-07-23,signal_invalidity,measurement,MEDI,1,319,349,05:19,05:50,2025-07-23T05:19:00Z,2025-07-23T05:50:00Z,31,31,0,0,0
UCR,UCR_S018,chest,2025-07-24,signal_invalidity,measurement,LIGHT,1,449,487,07:29,08:08,2025-07-24T07:29:00Z,2025-07-24T08:08:00Z,39,39,0,0,0
UCR,UCR_S018,chest,2025-07-24,signal_invalidity,measurement,LIGHT,2,1207,1239,20:07,20:40,2025-07-24T20:07:00Z,2025-07-24T20:40:00Z,33,33,0,0,0
UCR,UCR_S018,chest,2025-07-24,signal_invalidity,measurement,MEDI,1,449,487,07:29,08:08,2025-07-24T07:29:00Z,2025-07-24T08:08:00Z,39,39,0,0,0
UCR,UCR_S018,chest,2025-07-24,signal_invalidity,measurement,MEDI,2,1207,1239,20:07,20:40,2025-07-24T20:07:00Z,2025-07-24T20:40:00Z,33,33,0,0,0
UCR,UCR_S018,chest,2025-07-25,signal_invalidity,measurement,LIGHT,1,1102,1124,18:22,18:45,2025-07-25T18:22:00Z,2025-07-25T18:45:00Z,23,23,0,0,0
UCR,UCR_S018,chest,2025-07-25,signal_invalidity,measurement,MEDI,1,1102,1124,18:22,18:45,2025-07-25T18:22:00Z,2025-07-25T18:45:00Z,23,23,0,0,0
