"relative_path","role","sha256","bytes","is_symlink","symlink_target"
"audit/hypotheses/H06_daily/report018_order48_result_render/visual_720x500_viewport_stable.jpg","H06_daily protected","718ca02fd04d1f793d40672ae3787088219a911cfbf98a234a9fd3a8ca4a61d6",58092,FALSE,""
"audit/hypotheses/H06_daily/report018_order48_result_render/visual_fail_closed_defect_summary.csv","H06_daily protected","31fe4bbeb985bfc109ec37b1902051c063a1e1fc32a28531fb0602bceb7e16eb",1031,FALSE,""
"audit/hypotheses/H06_daily/report018_order48_result_render/visual_figure_capture_scrolls.json","H06_daily protected","7a78587b4e9d2baec414db8c86d5122fc8d0e137bea2077140445f5798f5c194",681,FALSE,""
"audit/hypotheses/H06_daily/report018_order48_result_render/visual_table_capture_scrolls.json","H06_daily protected","8c3b0031c1cb9a78a50bff724889a82f4463614949b0d5a1eb0a72eba55f1be9",1832,FALSE,""
"audit/hypotheses/H06_daily/report018_order48_result_render/visual_table06_activity_scrolls.json","H06_daily protected","2d024ec77dcd0291e90245b79e5186288e9bce9d691411442e1a29c8b6018b0b",438,FALSE,""
"audit/hypotheses/H06_daily/report018_order48_result_render/visual_table07_sleep_scrolls.json","H06_daily protected","ebb26c4dec7bb8ee8788cb5e1581910c9b0383d01e4e1ad59fbb77ea30396ea2",423,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/001__build__nathealth__notebooks__hypotheses__H06_daily.html_gt_semantic_ledger.csv","H06_daily protected","09fde59b3495da6e3bac7b6e0d389d09fa7ded61c5a5c72283913945e4ea310e",249113,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/browser_console_warn_error.json","H06_daily protected","37517e5f3dc66819f61f5a7bb8ace1921282415f10551d2defa5c3eb0985b570",3,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/build_delta_postrender.csv","H06_daily protected","acf80540516b191a1a889b6c052f5d16c5bc5e50ee1e6e7079a18bbd9779f466",3607,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/build_inventory_postqa.csv","H06_daily protected","2902886ce3992d8e9a008ea105b78f7e84af7793408b2fc9e49aab867cf75432",176171,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/build_inventory_postrender.csv","H06_daily protected","2902886ce3992d8e9a008ea105b78f7e84af7793408b2fc9e49aab867cf75432",176171,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/build_inventory_preflight.csv","H06_daily protected","e694faa302c24e289cb4101b0319a4cf083f9e6cc19acbf85e5413daf243b4d8",176171,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/build_inventory_prerender.csv","H06_daily protected","e694faa302c24e289cb4101b0319a4cf083f9e6cc19acbf85e5413daf243b4d8",176171,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/build_reconciliation_postqa.csv","H06_daily protected","0ca60e81fd942da8581a9b5fd25376742d4f9c5779f268815c3b190a6bb44a3c",293125,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/build_symlink_inventory_postqa.csv","H06_daily protected","3e9a4079238f83e02a5c7b4bc5b4e3f001776e1303220bd8cc54ff17594bb71d",71,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/build_symlink_inventory_postrender.csv","H06_daily protected","3e9a4079238f83e02a5c7b4bc5b4e3f001776e1303220bd8cc54ff17594bb71d",71,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/build_symlink_inventory_preflight.csv","H06_daily protected","3e9a4079238f83e02a5c7b4bc5b4e3f001776e1303220bd8cc54ff17594bb71d",71,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/build_symlink_inventory_prerender.csv","H06_daily protected","3e9a4079238f83e02a5c7b4bc5b4e3f001776e1303220bd8cc54ff17594bb71d",71,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/candidate_inventory.csv","H06_daily protected","f2fba3f0de841bac5392041c1f64bb95dd38ffa07fdea2bc4d0bb9bfe61e48d2",1090,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/candidate_layer_audit.csv","H06_daily protected","031052120910dea46075b5084ee4f25d7f1ab9449f598d8b90393313e99d14c9",137,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/candidate_typography_contract.csv","H06_daily protected","ee93d75abb0c0795861e430b5ba4ccda38564db953895b6ee25de105c4f1f640",658,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/candidate_visual_qa.csv","H06_daily protected","c75704235b31426cdba482552af1a768ca18c96411e12094100e4dc86c219a92",2448,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/concurrence_manifest_audit.csv","H06_daily protected","b347b9fcb4b8d15571e295ff1f59a5975d499fc6610f463b348079acc0e32d07",5900,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/dispatch_reconciliation_preflight.csv","H06_daily protected","6cbd9bdb5ed1dabb72de44e74ea3e0740029028ad8b1efee16d2d06f4f936462",11415,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/display_manifest_audit_postrender.csv","H06_daily protected","4284c3421dbdc2307ce3257f7ccc82d30a7abdc978952d15addc6788547e8910",7214,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/display_manifest_audit_prerender.csv","H06_daily protected","922bf3d942f8b01cb0cf82614a133d543fd8ffaf1da6fb104be34c0357ea0f6a",6891,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/duplicate_id_audit.csv","H06_daily protected","f8c209142365c3271a365b7f31887ab0074a417ca6b7cc1ab52065e69642cb87",88,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/dynamic_link_audit.csv","H06_daily protected","76f472a88415388ce6cfb92c2e0a9923be93af8521a109cd061a13bf459bcd99",663,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/figure_endpoint_audit.csv","H06_daily protected","8ed375a4e0dbffb73477b69c6910a2c81170b976de89154fd192a0163ee594ba",4823,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/final_visual_qa.csv","H06_daily protected","325456f38428b7d50791ae709060fd1c2defcaf843d10171d4b63b9ff5107318",2113,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/gt_html_semantic_post_render_summary.csv","H06_daily protected","bafde8ff09dda671e725d72adfa458f58bd599cba41a6881ed5a75862c9a917a",471,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/hard_identity_contract_postqa.csv","H06_daily protected","6c9d457e1c7ec8a94c475fb6e2d70f99968884e556b1c43de43881f1346afac2",1188,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/hard_identity_contract_postrender.csv","H06_daily protected","6c9d457e1c7ec8a94c475fb6e2d70f99968884e556b1c43de43881f1346afac2",1188,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/hard_identity_contract_preflight.csv","H06_daily protected","6c9d457e1c7ec8a94c475fb6e2d70f99968884e556b1c43de43881f1346afac2",1188,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/hard_identity_contract_prerender.csv","H06_daily protected","6c9d457e1c7ec8a94c475fb6e2d70f99968884e556b1c43de43881f1346afac2",1188,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/historical_baseline_reproduction.csv","H06_daily protected","27e655fb89cb077a8f3af4e9568f7953b1dc2930181d0e0b2ad4c6ae05d0511e",2622,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/loopback_lifecycle.csv","H06_daily protected","f7a1f6536e763da9062f7263deb30808eea6349c01ec43f76dadac9c597de5ef",1034,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/no_scientific_call_audit.csv","H06_daily protected","e159006894509ec3ae71b7c65446989616d1cd987ad63ed6094bb8ea68d47aed",368,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/order48_owner_manifest_audit.csv","H06_daily protected","c616c484fc2f8c1dd24da3c600e5e95d626c5fc246fb2f0114505f9b1a6642b4",26702,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/order48a_acceptance_manifest.csv","H06_daily protected","fda3e6905b283c4d57540777e1550e947ffe60d6336fb1046a808726fe8f2f8a",21716,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/order48a_combined_completion.md","H06_daily protected","3a5404df72271efc2f02975fd0a92a478f3501b2df57f2518c334f41f1a0d230",764,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/order48a_render_startup_fail_closed.md","H06_daily protected","64df6d1deb3c6206ce1b8bff3ff3644a76f793a786d505b3f6c24d2c5c0cb713",1500,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/placement_source_cardinality_audit.csv","H06_daily protected","16f63f9371499f4b29932c6bbbcd2da88bc113c161008ec5eefd329d7bd6d167",366,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/placement_table_reconciliation.csv","H06_daily protected","98ec671a7a7d23d697725cb11d5bd79564f1e02be541fb6023569a4913633397",595,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/postrender_nonvisual_summary.csv","H06_daily protected","ad6a48b13878aedd79459499dfb4e1f4c0c5f8d4d5b5be7b65f4faa632bb1d80",276,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/preflight_summary.csv","H06_daily protected","a12b3c9c28812805cef581ebb92baac6ab93c44af1de58182fe2ff99b032d241",143,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/preimage_postimage_ledger.csv","H06_daily protected","e4deb1ecd2c42fef91c0d12db515bec4470f7d204189a08d138382c51fbd7e4d",2773,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/prerender_gate_summary.csv","H06_daily protected","65a01116d5c5895816458556721b0ed5fe0a48dc14ad7250e06d0c3d0e1badad",264,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/process_preflight.csv","H06_daily protected","1dd4c51ae258b1ffd8f10358f2db36bc148097e4037bd0122fd8f13db37196f2",348,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/promotion_record.csv","H06_daily protected","5cc63cbea8a33e6a71c271d0977d10d0d403299fe3234baa82b25b9813e7ef01",150,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/protected_inventory_postqa.csv","H06_daily protected","ccfec1c7115b539040a4690f3f7e260465bb805196513d630efccc452081af82",790803,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/protected_inventory_postrender.csv","H06_daily protected","ccfec1c7115b539040a4690f3f7e260465bb805196513d630efccc452081af82",790803,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/protected_inventory_preflight.csv","H06_daily protected","c5764a1cc011cdbdeb286073a62b2dc6bcd3a256c32db16714caa53999c71dea",786724,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/protected_inventory_prerender.csv","H06_daily protected","f93df47d619d27cb87600eaa1e1c170bccc6c99aaeb7611450e6d92113f95754",786923,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/protected_reconciliation_postqa.csv","H06_daily protected","1800614845b87fb2791438c7dcd6a7d96ae0d06f100184fd11f705dc7472d6dc",1273283,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/protected_reconciliation_postrender.csv","H06_daily protected","3a20a80db24d36b9bff0b0fa961bce604336e1524b4bfb5fc9417474b1772332",1332203,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/qmd_source_transition.csv","H06_daily protected","fbe9cd473f7ad182e4050ee8493c1a24a7c009d7def843b3a45e6bfb9cca8a8e",525,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/reader_contract_audit.csv","H06_daily protected","25e53970c026209b5ebf7525f91900c04f550738918276907f73d6e4b80720ea",453,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/reader_link_audit.csv","H06_daily protected","2e83f4ec33377b15d92192015d18759010fb9dc32830fd97e3524eccd480a98b",12330,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/recoverable_preimages/H06_daily_non_l10_production_primary_absolute_effects.png","H06_daily protected","da67b5f8a27b49d7c4d0e6426563d79aaa540ef835e350d02fd952a3a134c686",123076,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/recoverable_preimages/H06_daily_non_l10_production_primary_ratio_effects.png","H06_daily protected","a50f6b25c1c09abca1700870594d26a15e2085ec1c2a4c8eb5f6bc0f727cfa66",123364,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/recoverable_preimages/H06_daily_stage3_fdr_overview.png","H06_daily protected","48283afc83e9ebcd0f7d02177dacc162287940126c335b47efab11cc54c9edd9",534607,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/recoverable_preimages/H06_daily_stage3_fdr_overview.svg","H06_daily protected","ef8a3ba3d502804c5b7a01f9d21fada9d598006b8d6fcd83f0c721bd96dbda84",24947,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/recoverable_preimages/H06_daily_stage3_primary_site_deviations.png","H06_daily protected","a1ddd2ae719d5a6ab11c1c591801d4b4aa7cb06f9eb0bcad7c983d8024fd86e1",476355,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/recoverable_preimages/H06_daily_stage3_primary_site_deviations.svg","H06_daily protected","b23f9a6838c2ecc476bdb5e68c203e0c7a85d05479a65841f75ee02d21e20b1c",72789,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/render_startup_build_reconciliation.csv","H06_daily protected","9af7b0c4b8443d65d76d93e8349bcaf51f211f1694be8985f2968330ea21c16e",216020,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/render_startup_failure_manifest.csv","H06_daily protected","cfdaaa7d3fae5a89706b824495b48bc40884579553aab0d4a8822bc40ce64aba",10526,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/render_startup_failure_summary.csv","H06_daily protected","8adf82030ee239b3f2e444967016d2ebb82240285bc7a438bcf7f67f0016bd44",1142,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/render_startup_html_reconciliation.csv","H06_daily protected","4e05ec71108011d7b5998300209908f0d50363e6e32251a3aee4b193fc6583ea",278,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/render_startup_process_termination.csv","H06_daily protected","8e2dcd060ec59f4d43f73b2a1c5958da9a6bce7ff98ceae66053c7c22a839c15",268,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/render_startup_promoted_six_identities.csv","H06_daily protected","9685312166e5caeaa4e65f782e7628f912baa7629d2ab45aae30403b45f46c9b",1552,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/render_startup_protected_reconciliation.csv","H06_daily protected","d27603f26aa21f09debc91ae70f4f1892b7d19c1cb1bdb22c78300f218c67c26",946836,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/render_startup_R_stack_sample.txt","H06_daily protected","c31dbd454c9ec8887728d49ec9019231ffbd6a0752c54eced6ef191525e4341a",92384,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/render_startup_semantic_directory_audit.csv","H06_daily protected","d9a1a3dba0da84a16259011e050959f94eee8c88bec7e5d78346a0eb26cc89ba",181,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/scoped_whitespace_audit_postqa.csv","H06_daily protected","089ee0587d7f756d6babbca538282d40a7c36c5376a9608986b2d0d490d854f7",255,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/scoped_whitespace_audit_postrender.csv","H06_daily protected","089ee0587d7f756d6babbca538282d40a7c36c5376a9608986b2d0d490d854f7",255,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/scoped_whitespace_audit_preflight.csv","H06_daily protected","089ee0587d7f756d6babbca538282d40a7c36c5376a9608986b2d0d490d854f7",255,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/scoped_whitespace_audit_prerender.csv","H06_daily protected","089ee0587d7f756d6babbca538282d40a7c36c5376a9608986b2d0d490d854f7",255,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/semantic_invariance_audit.csv","H06_daily protected","4e72dcfd7942e0b7a086e3fa59ab7b111df3df297e44a9ef683c7460906691d5",951,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/semantic_reverse_audit.csv","H06_daily protected","ad34e4bd128448d90354bdb65d527a0681648d71f6c53c578804b4993fc85e2c",690,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/software_versions_postqa.csv","H06_daily protected","65055c88b99068c0a1e0afc03ade6fd7aed0d57f48a68cead8ee7eafd5c2b264",177,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/software_versions_postrender.csv","H06_daily protected","65055c88b99068c0a1e0afc03ade6fd7aed0d57f48a68cead8ee7eafd5c2b264",177,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/software_versions_preflight.csv","H06_daily protected","65055c88b99068c0a1e0afc03ade6fd7aed0d57f48a68cead8ee7eafd5c2b264",177,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/software_versions_prerender.csv","H06_daily protected","65055c88b99068c0a1e0afc03ade6fd7aed0d57f48a68cead8ee7eafd5c2b264",177,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/source_chunk_audit.csv","H06_daily protected","38f97d68fd660d48877f5797f9c1098d51aae51a1d63d51418514a004043fbf2",1379,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/source_input_contract_postqa.csv","H06_daily protected","5ec1a40ebd684c0d8eda161f2b9f78b414848f1e2f4496d44c04935129f04762",1402,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/source_input_contract_postrender.csv","H06_daily protected","5ec1a40ebd684c0d8eda161f2b9f78b414848f1e2f4496d44c04935129f04762",1402,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/source_input_contract_preflight.csv","H06_daily protected","5ec1a40ebd684c0d8eda161f2b9f78b414848f1e2f4496d44c04935129f04762",1402,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/source_input_contract_prerender.csv","H06_daily protected","5ec1a40ebd684c0d8eda161f2b9f78b414848f1e2f4496d44c04935129f04762",1402,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/source_input_inventory.csv","H06_daily protected","488b1515865b336d7bd81726001604c017855df3e8b951d4554b2baf23c08c83",1636,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/stopped_html_preimage.csv","H06_daily protected","6c3267b3eed6ab37db0924a379b588616d3ae24360affebf9005fe41d2f58d50",157,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/table_endpoint_audit.csv","H06_daily protected","30b2842d4c9b214eb5d69a7728d4945930916d7c2878f695d65bcb8bc5f92fe2",2961,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/table_header_reference_audit.csv","H06_daily protected","d96af584b92960343efa856e135c56e5833fe98f198956806e611910c42c42be",116543,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/visual_1440x1000.png","H06_daily protected","1b709bc3bf5810500f8460ec9d47381efc5f10c2e61cae065a458a03f16da487",158492,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/visual_708x1000.png","H06_daily protected","23299b702c18f098d47dc227ef8d01afffd065a297c007c8f7ddf21a40bbb985",119934,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/visual_720x500.png","H06_daily protected","69c7ff604a779355286b89e3fd875723432f3e260b5eb5f965f91a153dac886b",50513,FALSE,""
"audit/hypotheses/H06_daily/report018_order48a_display_repair/visual_figures_170mm.png","H06_daily protected","74935c113513d38f9fe80933c43a7760a8ddc13c90603cb3730d674ed990b924",1644293,FALSE,""
"audit/hypotheses/H06_daily/report018_order48b_environment_retry_stop/order48b_main_element_diagnostic.csv","H06_daily protected","9fd099b34fd1e59f5c796f9623800c4cdf86fd0fdcfae10f712ab11f9375c29f",936,FALSE,""
"audit/hypotheses/H06_daily/report018_order48b_environment_retry_stop/order48b_postrender_verifier_fail_closed.md","H06_daily protected","b4b77a732b68a4e1155126474159e664481d4d77bac230c6d3e2da4822e11aab",3783,FALSE,""
"audit/hypotheses/H06_daily/report018_order48b_environment_retry_stop/order48b_process_teardown.csv","H06_daily protected","2ee944ef160772f1cbaf6f3f720693e9fc76dd1d2a0e782b42f91e9f491ad4ec",369,FALSE,""
"audit/hypotheses/H06_daily/report018_order48b_environment_retry_stop/order48b_render_and_gate_summary.csv","H06_daily protected","cbd30fcad685092ed0a6cc6b0a34f482ba946952dcb789a5b4a2aec4be25a290",1797,FALSE,""
"audit/hypotheses/H06_daily/report018_order48b_environment_retry_stop/order48b_stop_manifest.csv","H06_daily protected","da262ec774d7d3998e310dee74a75359141278639a03c7dd9c0a66ca69694fcc",5449,FALSE,""
"audit/hypotheses/H06_daily/report018_order48c_verifier_gate_stop/order48c_display_manifest_mismatch.csv","H06_daily protected","3017318471a20e28d471c4709d18a08ed11bbaeca17de07999199412c9cb2b91",389,FALSE,""
"audit/hypotheses/H06_daily/report018_order48c_verifier_gate_stop/order48c_display_manifest_self_transition_stop.md","H06_daily protected","cf1ab4be8d1e68092280b4e3e79d08a1284d164f8e13768ee3d3acf25ed2a22b",3119,FALSE,""
"audit/hypotheses/H06_daily/report018_order48c_verifier_gate_stop/order48c_process_teardown.csv","H06_daily protected","f45cd543c8e323d2a025bfe459473b77b93c5f3adaacccce79244e695aa3990f",355,FALSE,""
"audit/hypotheses/H06_daily/report018_order48c_verifier_gate_stop/order48c_stop_manifest.csv","H06_daily protected","3dd55e637c2766336f8b0b9ade9817f88c42a85f6ed3d2db5ecc6aa9da82482c",3965,FALSE,""
"audit/hypotheses/H06_daily/report018_order48c_verifier_gate_stop/order48c_verifier_gate_summary.csv","H06_daily protected","33429ee18b39704a0c2b349a2395010ddb58b630053f5a33bf7866ba5e43460f",1692,FALSE,""
"audit/hypotheses/H06_daily/report018_order49_companion_render/build_inventory_postfailure.csv","H06_daily protected","2c1961d6c5308ebb19ca96f08b290e8fc72871b7d06fac18eef583e96d74359e",155866,FALSE,""
"audit/hypotheses/H06_daily/report018_order49_companion_render/build_inventory_prerender.csv","H06_daily protected","2c1961d6c5308ebb19ca96f08b290e8fc72871b7d06fac18eef583e96d74359e",155866,FALSE,""
"audit/hypotheses/H06_daily/report018_order49_companion_render/build_reconciliation_postfailure.csv","H06_daily protected","481400c2e4e9c92eaae49cc78ca75a5f6da9cecdde43daf77753390960bb6186",246554,FALSE,""
"audit/hypotheses/H06_daily/report018_order49_companion_render/build_symlink_inventory_postfailure.csv","H06_daily protected","a1281b05fe84642748fa4c091a9f3a31de71a1da578d56f6893ff098ed9aa872",70,FALSE,""
"audit/hypotheses/H06_daily/report018_order49_companion_render/build_symlink_inventory_prerender.csv","H06_daily protected","a1281b05fe84642748fa4c091a9f3a31de71a1da578d56f6893ff098ed9aa872",70,FALSE,""
"audit/hypotheses/H06_daily/report018_order49_companion_render/companion_release_manifest_reconciliation_prerender.csv","H06_daily protected","5bb77401fe1e6ace5789f952bf83bcb001aa745db4c3728e8ff6851ebaa69af3",6669,FALSE,""
"audit/hypotheses/H06_daily/report018_order49_companion_render/coordination_matrix_observation_prerender.csv","H06_daily protected","03c624197685f74dba264464cfb978c58075a1157078861bdb514213e9e2b279",332,FALSE,""
"audit/hypotheses/H06_daily/report018_order49_companion_render/dispatch_reconciliation_prerender.csv","H06_daily protected","ec98b431912d756f808b4b411f962d23da84ec5ff99c27198aa5ee5ede13ffd5",6649,FALSE,""
"audit/hypotheses/H06_daily/report018_order49_companion_render/endpoint_identity_postfailure.csv","H06_daily protected","38071891ce99978a5f1f60f84d2bca08ccbd405900e104080240a2fba03d587e",1177,FALSE,""
"audit/hypotheses/H06_daily/report018_order49_companion_render/fail_closed_summary.csv","H06_daily protected","fce45cf76d0b13d4d08ded4957a9b95f94c58ab684e8331a50593eddd01c63b3",758,FALSE,""
"audit/hypotheses/H06_daily/report018_order49_companion_render/figure_path_failure_diagnostic.csv","H06_daily protected","529eb3d5f5284d8fdfdebb12a8e0ee733000fdd195ece369d11f25b58d216d05",783,FALSE,""
"audit/hypotheses/H06_daily/report018_order49_companion_render/order49_fail_closed_manifest.csv","H06_daily protected","929ea51950b7f409a03254106f53dc54becb6023e39edd618fee7bb2aab63ae8",9403,FALSE,""
"audit/hypotheses/H06_daily/report018_order49_companion_render/order49_fail_closed.md","H06_daily protected","0a15429a58c6e35a5dfd7227fe404d4b8116d181e52b7ae38d72f3945cf61f56",2842,FALSE,""
"audit/hypotheses/H06_daily/report018_order49_companion_render/preflight_status.csv","H06_daily protected","288e9e4e3a2ce0793564c9e945d20170718a88a41ff42ed8f9d2f4aa8d828306",478,FALSE,""
"audit/hypotheses/H06_daily/report018_order49_companion_render/process_final_prerender.csv","H06_daily protected","e3244daa3cd0b5c69f782f99d3dd0764a4d1ff851f03ecba9d4851b0515f3b6c",141,FALSE,""
"audit/hypotheses/H06_daily/report018_order49_companion_render/process_preflight.csv","H06_daily protected","5144cd87660d70d678c3a2bc0399e2fc32834ec44c81ee8c549080fa3f0ed69c",382,FALSE,""
"audit/hypotheses/H06_daily/report018_order49_companion_render/process_teardown.csv","H06_daily protected","125654d2010810acfa500d9cb0c2667bae77ffa5ec6927f887c61a5abdcb2067",397,FALSE,""
"audit/hypotheses/H06_daily/report018_order49_companion_render/protected_inventory_postfailure.csv","H06_daily protected","0595558484b0be925c2491c43292035ca38cdeebc0f9add833f5a651af691faf",735910,FALSE,""
"audit/hypotheses/H06_daily/report018_order49_companion_render/protected_inventory_prerender.csv","H06_daily protected","0595558484b0be925c2491c43292035ca38cdeebc0f9add833f5a651af691faf",735910,FALSE,""
"audit/hypotheses/H06_daily/report018_order49_companion_render/protected_reconciliation_postfailure.csv","H06_daily protected","e6ab83a6b6c96a73bbc977a34d4a202f1d45226a9a1058091d084fa8b1849f84",1132677,FALSE,""
"audit/hypotheses/H06_daily/report018_order49_companion_render/release_pins_reconciliation_prerender.csv","H06_daily protected","0db008fe572b474020dd28377140da1b0e70b9bc8948bba918d849c58e6ff8e7",5775,FALSE,""
"audit/hypotheses/H06_daily/report018_order49_companion_render/render_execution.csv","H06_daily protected","4bbf46d18435f43970fc2ac5047fa5783404a4e64a1a75689e824a4778188f7d",494,FALSE,""
"audit/hypotheses/H06_daily/report018_order49_companion_render/render_failure_log.txt","H06_daily protected","8be164bb9d0fb69b051117a72f60114dcbc13f1a8d9f8a4eb674d805e8b74239",586,FALSE,""
"audit/hypotheses/H06_daily/report018_order49_companion_render/result_acceptance_reconciliation_prerender.csv","H06_daily protected","08a9525ad55ce8b066dba2d795d4196feb02b0254e10892222db5e86fc807172",6228,FALSE,""
"audit/hypotheses/H06_daily/report018_order49_companion_render/semantic_audit_directory_postfailure.csv","H06_daily protected","e3ed6ffa61e5addcd81920a4b1db58de222f374e835e2b8083eb85a43cc14da2",199,FALSE,""
"audit/hypotheses/H06_daily/report018_order49_companion_render/semantic_audit_directory_prerender.csv","H06_daily protected","f1a4ee11857d228abda856e8bd8b484fbcb3ac8ec79f015fb827be50d97c8027",117,FALSE,""
"audit/hypotheses/H06_daily/report018_order49_companion_render/software_versions_prerender.csv","H06_daily protected","0119913957c8c231c21bd0f51ae25b4bbb0153495feb34cc44c2e41963e34748",232,FALSE,""
