placement,placement_label,site,metric_id,manuscript_name,metric_label,abbreviation,manuscript_category,analysis_unit,display_unit,analytical_role,variant_label,n_possible_observations,n_observations,n_participants,n_participant_days,mean,sd,q1,median,q3,circular_resultant,mean_display,median_middle_50_display
chest,Chest (complementary),IZTECH,duration_above_1000,"Time above 1,000 lx melEDI","Time above 1,000 lx melEDI",TAT1000,duration-based,participant-day,h,primary_outcome,Full 24-hour cycle,102,102,17,102,0.7281045751633987,0.838843106863647,0.11666666666666668,0.4666666666666667,0.9875,,0.7281,"0.4667 [0.1167, 0.9875]"
chest,Chest (complementary),UCR,duration_above_1000,"Time above 1,000 lx melEDI","Time above 1,000 lx melEDI",TAT1000,duration-based,participant-day,h,primary_outcome,Full 24-hour cycle,230,230,39,230,1.3721014492753623,1.3373350354122642,0.35,1.0083333333333333,2.0166666666666666,,1.372,"1.008 [0.35, 2.017]"
chest,Chest (complementary),KNUST,duration_above_1000,"Time above 1,000 lx melEDI","Time above 1,000 lx melEDI",TAT1000,duration-based,participant-day,h,primary_outcome,Full 24-hour cycle,84,84,15,84,1.0996031746031745,0.9527841826622824,0.475,0.975,1.425,,1.1,"0.975 [0.475, 1.425]"
chest,Chest (complementary),Overall,duration_above_250_full_day,Time above 250 lx melEDI,Time above 250 lx melEDI,TAT250,duration-based,participant-day,h,descriptive_only,Full 24-hour cycle,902,902,154,902,2.938008130081301,2.371261038196116,0.9666666666666668,2.45,4.333333333333333,,2.938,"2.45 [0.9667, 4.333]"
chest,Chest (complementary),RISE,duration_above_250_full_day,Time above 250 lx melEDI,Time above 250 lx melEDI,TAT250,duration-based,participant-day,h,descriptive_only,Full 24-hour cycle,96,96,16,96,3.7961805555555554,2.698684408927127,1.4291666666666667,3.3833333333333333,5.6875,,3.796,"3.383 [1.429, 5.688]"
chest,Chest (complementary),THUAS,duration_above_250_full_day,Time above 250 lx melEDI,Time above 250 lx melEDI,TAT250,duration-based,participant-day,h,descriptive_only,Full 24-hour cycle,93,93,15,93,3.5517921146953406,2.1627981941868097,2.1333333333333333,3.5,4.95,,3.552,"3.5 [2.133, 4.95]"
chest,Chest (complementary),BAUA,duration_above_250_full_day,Time above 250 lx melEDI,Time above 250 lx melEDI,TAT250,duration-based,participant-day,h,descriptive_only,Full 24-hour cycle,114,114,20,114,3.549269005847953,2.8239575833223003,1.2833333333333332,3.033333333333333,5.395833333333334,,3.549,"3.033 [1.283, 5.396]"
chest,Chest (complementary),TUM,duration_above_250_full_day,Time above 250 lx melEDI,Time above 250 lx melEDI,TAT250,duration-based,participant-day,h,descriptive_only,Full 24-hour cycle,60,60,10,60,3.2705555555555557,2.969305255009367,0.9666666666666665,2.8,5.104166666666666,,3.271,"2.8 [0.9667, 5.104]"
chest,Chest (complementary),FUSPCEU,duration_above_250_full_day,Time above 250 lx melEDI,Time above 250 lx melEDI,TAT250,duration-based,participant-day,h,descriptive_only,Full 24-hour cycle,123,123,22,123,2.5299457994579946,2.059815852192497,0.7333333333333333,2.15,3.8,,2.53,"2.15 [0.7333, 3.8]"
chest,Chest (complementary),IZTECH,duration_above_250_full_day,Time above 250 lx melEDI,Time above 250 lx melEDI,TAT250,duration-based,participant-day,h,descriptive_only,Full 24-hour cycle,102,102,17,102,1.8848039215686276,1.6330556491595123,0.5541666666666667,1.625,2.5625,,1.885,"1.625 [0.5542, 2.562]"
chest,Chest (complementary),UCR,duration_above_250_full_day,Time above 250 lx melEDI,Time above 250 lx melEDI,TAT250,duration-based,participant-day,h,descriptive_only,Full 24-hour cycle,230,230,39,230,3.0513043478260866,2.2353373092453532,1.1416666666666666,2.7583333333333333,4.6625,,3.051,"2.758 [1.142, 4.662]"
chest,Chest (complementary),KNUST,duration_above_250_full_day,Time above 250 lx melEDI,Time above 250 lx melEDI,TAT250,duration-based,participant-day,h,descriptive_only,Full 24-hour cycle,84,84,15,84,1.7767857142857142,1.4994466133542348,0.7458333333333333,1.4166666666666665,2.4875,,1.777,"1.417 [0.7458, 2.487]"
chest,Chest (complementary),Overall,duration_above_250_wake,Time above 250 lx melEDI during wake,Time above 250 lx melEDI during wake,TAT250,duration-based,participant-day,h,primary_outcome,Waking near-eye measurement,902,818,154,818,2.901303993480033,2.2682127014888267,0.9666666666666668,2.45,4.362499999999999,,2.901,"2.45 [0.9667, 4.362]"
chest,Chest (complementary),RISE,duration_above_250_wake,Time above 250 lx melEDI during wake,Time above 250 lx melEDI during wake,TAT250,duration-based,participant-day,h,primary_outcome,Waking near-eye measurement,96,89,16,89,3.654307116104869,2.4729975167272586,1.4833333333333334,3.466666666666667,5.616666666666666,,3.654,"3.467 [1.483, 5.617]"
chest,Chest (complementary),THUAS,duration_above_250_wake,Time above 250 lx melEDI during wake,Time above 250 lx melEDI during wake,TAT250,duration-based,participant-day,h,primary_outcome,Waking near-eye measurement,93,79,15,79,3.6018987341772153,2.144017030401298,2.1916666666666664,3.5833333333333335,4.875,,3.602,"3.583 [2.192, 4.875]"
chest,Chest (complementary),BAUA,duration_above_250_wake,Time above 250 lx melEDI during wake,Time above 250 lx melEDI during wake,TAT250,duration-based,participant-day,h,primary_outcome,Waking near-eye measurement,114,98,20,98,3.571938775510204,2.641011249076356,1.5291666666666668,3.091666666666667,5.2125,,3.572,"3.092 [1.529, 5.213]"
chest,Chest (complementary),TUM,duration_above_250_wake,Time above 250 lx melEDI during wake,Time above 250 lx melEDI during wake,TAT250,duration-based,participant-day,h,primary_outcome,Waking near-eye measurement,60,54,10,54,2.917283950617284,2.5296231581923276,0.9041666666666667,2.6333333333333337,4.504166666666666,,2.917,"2.633 [0.9042, 4.504]"
chest,Chest (complementary),FUSPCEU,duration_above_250_wake,Time above 250 lx melEDI during wake,Time above 250 lx melEDI during wake,TAT250,duration-based,participant-day,h,primary_outcome,Waking near-eye measurement,123,111,22,111,2.5834834834834832,2.0543529732901646,0.7916666666666666,2.216666666666667,3.791666666666667,,2.583,"2.217 [0.7917, 3.792]"
chest,Chest (complementary),IZTECH,duration_above_250_wake,Time above 250 lx melEDI during wake,Time above 250 lx melEDI during wake,TAT250,duration-based,participant-day,h,primary_outcome,Waking near-eye measurement,102,95,17,95,1.8294736842105264,1.6351044324185444,0.5083333333333333,1.55,2.5,,1.829,"1.55 [0.5083, 2.5]"
chest,Chest (complementary),UCR,duration_above_250_wake,Time above 250 lx melEDI during wake,Time above 250 lx melEDI during wake,TAT250,duration-based,participant-day,h,primary_outcome,Waking near-eye measurement,230,211,39,211,3.095734597156398,2.2051965383185586,1.3250000000000002,2.85,4.716666666666667,,3.096,"2.85 [1.325, 4.717]"
chest,Chest (complementary),KNUST,duration_above_250_wake,Time above 250 lx melEDI during wake,Time above 250 lx melEDI during wake,TAT250,duration-based,participant-day,h,primary_outcome,Waking near-eye measurement,84,81,15,81,1.7547325102880658,1.5245450928243713,0.7166666666666667,1.4,2.433333333333333,,1.755,"1.4 [0.7167, 2.433]"
chest,Chest (complementary),Overall,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,Time below 10 lx melEDI before sleep,TBT10,duration-based,participant-day,h,primary_outcome,Three hours before attempted sleep,902,743,153,743,1.9338492597577388,0.9918147880691024,1.2333333333333334,1.95,2.65,,1.934,"1.95 [1.233, 2.65]"
chest,Chest (complementary),RISE,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,Time below 10 lx melEDI before sleep,TBT10,duration-based,participant-day,h,primary_outcome,Three hours before attempted sleep,96,81,16,81,2.0504115226337447,0.8314435877696977,1.5,2.1333333333333333,2.6166666666666667,,2.05,"2.133 [1.5, 2.617]"
chest,Chest (complementary),THUAS,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,Time below 10 lx melEDI before sleep,TBT10,duration-based,participant-day,h,primary_outcome,Three hours before attempted sleep,93,63,14,63,1.9243386243386242,0.931530639062813,1.3250000000000002,1.8666666666666667,2.591666666666667,,1.924,"1.867 [1.325, 2.592]"
chest,Chest (complementary),BAUA,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,Time below 10 lx melEDI before sleep,TBT10,duration-based,participant-day,h,primary_outcome,Three hours before attempted sleep,114,92,20,92,1.9346014492753625,1.0605975280845572,1.0458333333333334,1.9833333333333336,2.6624999999999996,,1.935,"1.983 [1.046, 2.662]"
chest,Chest (complementary),TUM,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,Time below 10 lx melEDI before sleep,TBT10,duration-based,participant-day,h,primary_outcome,Three hours before attempted sleep,60,52,10,52,2.0176282051282053,1.1713185197649816,1.2916666666666667,1.9083333333333332,2.841666666666667,,2.018,"1.908 [1.292, 2.842]"
chest,Chest (complementary),FUSPCEU,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,Time below 10 lx melEDI before sleep,TBT10,duration-based,participant-day,h,primary_outcome,Three hours before attempted sleep,123,103,22,103,1.88042071197411,1.0686573213634143,1.0833333333333335,1.7166666666666666,2.716666666666667,,1.88,"1.717 [1.083, 2.717]"
chest,Chest (complementary),IZTECH,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,Time below 10 lx melEDI before sleep,TBT10,duration-based,participant-day,h,primary_outcome,Three hours before attempted sleep,102,83,17,83,1.8112449799196786,1.0603283112318702,1.0166666666666666,1.7333333333333334,2.458333333333333,,1.811,"1.733 [1.017, 2.458]"
chest,Chest (complementary),UCR,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,Time below 10 lx melEDI before sleep,TBT10,duration-based,participant-day,h,primary_outcome,Three hours before attempted sleep,230,208,39,208,1.8576923076923078,0.9566318595140282,1.1291666666666667,1.8916666666666666,2.5166666666666666,,1.858,"1.892 [1.129, 2.517]"
chest,Chest (complementary),KNUST,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,Time below 10 lx melEDI before sleep,TBT10,duration-based,participant-day,h,primary_outcome,Three hours before attempted sleep,84,61,15,61,2.2330601092896174,0.8233034846325722,1.7333333333333334,2.4833333333333334,2.7666666666666666,,2.233,"2.483 [1.733, 2.767]"
chest,Chest (complementary),Overall,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,Time below 1 lx melEDI during sleep,TBT1,duration-based,participant-day,h,primary_outcome,Bedside sleep-environment measurement,902,861,154,861,7.190689121176926,1.8977373553206578,6.05,7.2,8.333333333333334,,7.191,"7.2 [6.05, 8.333]"
chest,Chest (complementary),RISE,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,Time below 1 lx melEDI during sleep,TBT1,duration-based,participant-day,h,primary_outcome,Bedside sleep-environment measurement,96,92,16,92,7.545108695652174,1.762299422758428,6.658333333333333,7.333333333333334,8.683333333333334,,7.545,"7.333 [6.658, 8.683]"
chest,Chest (complementary),THUAS,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,Time below 1 lx melEDI during sleep,TBT1,duration-based,participant-day,h,primary_outcome,Bedside sleep-environment measurement,93,83,15,83,7.267269076305221,1.7673365921541437,6.433333333333334,7.55,8.108333333333334,,7.267,"7.55 [6.433, 8.108]"
chest,Chest (complementary),BAUA,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,Time below 1 lx melEDI during sleep,TBT1,duration-based,participant-day,h,primary_outcome,Bedside sleep-environment measurement,114,102,20,102,7.554411764705883,1.7584667514968395,6.445833333333334,7.533333333333333,8.616666666666667,,7.554,"7.533 [6.446, 8.617]"
chest,Chest (complementary),TUM,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,Time below 1 lx melEDI during sleep,TBT1,duration-based,participant-day,h,primary_outcome,Bedside sleep-environment measurement,60,60,10,60,6.426388888888889,2.173737466469319,5.120833333333334,6.241666666666667,7.683333333333334,,6.426,"6.242 [5.121, 7.683]"
chest,Chest (complementary),FUSPCEU,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,Time below 1 lx melEDI during sleep,TBT1,duration-based,participant-day,h,primary_outcome,Bedside sleep-environment measurement,123,115,22,115,8.199855072463768,1.8378473079529143,7.2,8.166666666666666,9.158333333333335,,8.2,"8.167 [7.2, 9.158]"
chest,Chest (complementary),IZTECH,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,Time below 1 lx melEDI during sleep,TBT1,duration-based,participant-day,h,primary_outcome,Bedside sleep-environment measurement,102,100,17,100,6.7145,2.1516230594886863,5.120833333333334,6.858333333333333,8.25,,6.715,"6.858 [5.121, 8.25]"
chest,Chest (complementary),UCR,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,Time below 1 lx melEDI during sleep,TBT1,duration-based,participant-day,h,primary_outcome,Bedside sleep-environment measurement,230,225,39,225,6.769777777777778,1.3910464115361572,5.916666666666667,6.733333333333333,7.666666666666667,,6.77,"6.733 [5.917, 7.667]"
chest,Chest (complementary),KNUST,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,Time below 1 lx melEDI during sleep,TBT1,duration-based,participant-day,h,primary_outcome,Bedside sleep-environment measurement,84,84,15,84,7.1438492063492065,2.3287803826671767,5.925000000000001,7.041666666666666,8.833333333333334,,7.144,"7.042 [5.925, 8.833]"
chest,Chest (complementary),Overall,longest_bout_above_250,Longest period above 250 lx melEDI,Longest period above 250 lx melEDI,PAT250,duration-based,participant-day,h,primary_outcome,Observed lower bound,902,902,154,902,0.830321507760532,0.9068078020160093,0.2833333333333333,0.575,1.0791666666666666,,0.8303,"0.575 [0.2833, 1.079]"
chest,Chest (complementary),RISE,longest_bout_above_250,Longest period above 250 lx melEDI,Longest period above 250 lx melEDI,PAT250,duration-based,participant-day,h,primary_outcome,Observed lower bound,96,96,16,96,1,1.0098954841412497,0.3791666666666667,0.675,1.2416666666666667,,1,"0.675 [0.3792, 1.242]"
chest,Chest (complementary),THUAS,longest_bout_above_250,Longest period above 250 lx melEDI,Longest period above 250 lx melEDI,PAT250,duration-based,participant-day,h,primary_outcome,Observed lower bound,93,93,15,93,0.967921146953405,1.0009151505707907,0.4166666666666667,0.6833333333333333,1.2333333333333334,,0.9679,"0.6833 [0.4167, 1.233]"
chest,Chest (complementary),BAUA,longest_bout_above_250,Longest period above 250 lx melEDI,Longest period above 250 lx melEDI,PAT250,duration-based,participant-day,h,primary_outcome,Observed lower bound,114,114,20,114,0.9948830409356726,1.1358468725843283,0.31666666666666665,0.6333333333333333,1.2791666666666668,,0.9949,"0.6333 [0.3167, 1.279]"
chest,Chest (complementary),TUM,longest_bout_above_250,Longest period above 250 lx melEDI,Longest period above 250 lx melEDI,PAT250,duration-based,participant-day,h,primary_outcome,Observed lower bound,60,60,10,60,1.1102777777777777,1.6196681080668234,0.25,0.55,1.4749999999999999,,1.11,"0.55 [0.25, 1.475]"
chest,Chest (complementary),FUSPCEU,longest_bout_above_250,Longest period above 250 lx melEDI,Longest period above 250 lx melEDI,PAT250,duration-based,participant-day,h,primary_outcome,Observed lower bound,123,123,22,123,0.5631436314363144,0.5416834887363491,0.2,0.45,0.75,,0.5631,"0.45 [0.2, 0.75]"
chest,Chest (complementary),IZTECH,longest_bout_above_250,Longest period above 250 lx melEDI,Longest period above 250 lx melEDI,PAT250,duration-based,participant-day,h,primary_outcome,Observed lower bound,102,102,17,102,0.552124183006536,0.5034898646763749,0.2,0.43333333333333335,0.7666666666666667,,0.5521,"0.4333 [0.2, 0.7667]"
chest,Chest (complementary),UCR,longest_bout_above_250,Longest period above 250 lx melEDI,Longest period above 250 lx melEDI,PAT250,duration-based,participant-day,h,primary_outcome,Observed lower bound,230,230,39,230,0.88115942028985506,0.7696890672588445,0.30416666666666664,0.7,1.2583333333333333,,0.8812,"0.7 [0.3042, 1.258]"
chest,Chest (complementary),KNUST,longest_bout_above_250,Longest period above 250 lx melEDI,Longest period above 250 lx melEDI,PAT250,duration-based,participant-day,h,primary_outcome,Observed lower bound,84,84,15,84,0.6505952380952381,0.5137822479582939,0.26666666666666666,0.525,0.9166666666666666,,0.6506,"0.525 [0.2667, 0.9167]"
chest,Chest (complementary),Overall,first_timing_above_250,First light timing above 250 lx melEDI,First light timing above 250 lx melEDI,FLIT250,timing-based,participant-day,clock time,primary_outcome,Boundary-censoring rule,902,802,154,802,548.861272900156,140.14412979194955,466,535.5,620.75,0.8294748151759049,09:09,"08:56 [07:46, 10:21]"
chest,Chest (complementary),RISE,first_timing_above_250,First light timing above 250 lx melEDI,First light timing above 250 lx melEDI,FLIT250,timing-based,participant-day,clock time,primary_outcome,Boundary-censoring rule,96,92,16,92,500.96623022156086,100.66132835532719,425.75,486,542.25,0.9080496848737922,08:21,"08:06 [07:06, 09:02]"
chest,Chest (complementary),THUAS,first_timing_above_250,First light timing above 250 lx melEDI,First light timing above 250 lx melEDI,FLIT250,timing-based,participant-day,clock time,primary_outcome,Boundary-censoring rule,93,80,15,80,565.319603514123,84.3408070360739,509.5,547.5,605,0.9345274491193332,09:25,"09:08 [08:30, 10:05]"
chest,Chest (complementary),BAUA,first_timing_above_250,First light timing above 250 lx melEDI,First light timing above 250 lx melEDI,FLIT250,timing-based,participant-day,clock time,primary_outcome,Boundary-censoring rule,114,103,20,103,556.4364622527527,142.44287010458962,470.5,558,612.5,0.824361436271843,09:16,"09:18 [07:50, 10:12]"
chest,Chest (complementary),TUM,first_timing_above_250,First light timing above 250 lx melEDI,First light timing above 250 lx melEDI,FLIT250,timing-based,participant-day,clock time,primary_outcome,Boundary-censoring rule,60,54,10,54,592.330787813322,178.91552162654477,457.75,576.5,699.75,0.7373298831298204,09:52,"09:36 [07:38, 11:40]"
chest,Chest (complementary),FUSPCEU,first_timing_above_250,First light timing above 250 lx melEDI,First light timing above 250 lx melEDI,FLIT250,timing-based,participant-day,clock time,primary_outcome,Boundary-censoring rule,123,112,22,112,606.8681960471976,139.68998456373967,522.75,563.5,682.75,0.8304788900455442,10:07,"09:24 [08:43, 11:23]"
chest,Chest (complementary),IZTECH,first_timing_above_250,First light timing above 250 lx melEDI,First light timing above 250 lx melEDI,FLIT250,timing-based,participant-day,clock time,primary_outcome,Boundary-censoring rule,102,97,17,97,635.2608415292058,140.61525638567883,549,612,711,0.8284310411789042,10:35,"10:12 [09:09, 11:51]"
chest,Chest (complementary),UCR,first_timing_above_250,First light timing above 250 lx melEDI,First light timing above 250 lx melEDI,FLIT250,timing-based,participant-day,clock time,primary_outcome,Boundary-censoring rule,230,200,39,200,476.3293795900127,118.86310860929244,398.25000000000006,458.50000000000006,558.5,0.874159202620476,07:56,"07:38 [06:38, 09:18]"
chest,Chest (complementary),KNUST,first_timing_above_250,First light timing above 250 lx melEDI,First light timing above 250 lx melEDI,FLIT250,timing-based,participant-day,clock time,primary_outcome,Boundary-censoring rule,84,64,15,64,562.381733958524,132.41485020293698,479.5,522.5,642.5,0.8462771430304685,09:22,"08:42 [08:00, 10:42]"
chest,Chest (complementary),Overall,last_timing_above_250,Last light timing above 250 lx melEDI,Last light timing above 250 lx melEDI,LLIT250,timing-based,participant-day,clock time,primary_outcome,Boundary-censoring rule,902,787,154,787,1077.6336626634318,140.90765658602007,996.5,1065,1172,0.8277821342856914,17:58,"17:45 [16:36, 19:32]"
chest,Chest (complementary),RISE,last_timing_above_250,Last light timing above 250 lx melEDI,Last light timing above 250 lx melEDI,LLIT250,timing-based,participant-day,clock time,primary_outcome,Boundary-censoring rule,96,89,16,89,1115.5115256717895,104.55027617158763,1045,1112,1186,0.901177421580082,18:36,"18:32 [17:25, 19:46]"
chest,Chest (complementary),THUAS,last_timing_above_250,Last light timing above 250 lx melEDI,Last light timing above 250 lx melEDI,LLIT250,timing-based,participant-day,clock time,primary_outcome,Boundary-censoring rule,93,73,15,73,1125.3048560769093,115.73559327670478,1078,1114,1192,0.8802860614160412,18:45,"18:34 [17:58, 19:52]"
chest,Chest (complementary),BAUA,last_timing_above_250,Last light timing above 250 lx melEDI,Last light timing above 250 lx melEDI,LLIT250,timing-based,participant-day,clock time,primary_outcome,Boundary-censoring rule,114,100,20,100,1147.931592338603,140.48634005966062,1059.25,1172,1244.5,0.8287168708193555,19:08,"19:32 [17:39, 20:44]"
chest,Chest (complementary),TUM,last_timing_above_250,Last light timing above 250 lx melEDI,Last light timing above 250 lx melEDI,LLIT250,timing-based,participant-day,clock time,primary_outcome,Boundary-censoring rule,60,51,10,51,1148.512430982324,134.50085835895808,1089.5,1183,1215.5,0.8418035437333636,19:09,"19:43 [18:10, 20:16]"
chest,Chest (complementary),FUSPCEU,last_timing_above_250,Last light timing above 250 lx melEDI,Last light timing above 250 lx melEDI,LLIT250,timing-based,participant-day,clock time,primary_outcome,Boundary-censoring rule,123,104,22,104,1080.1879974730775,138.8673828615751,1003.75,1066,1150,0.8322923641150787,18:00,"17:46 [16:44, 19:10]"
chest,Chest (complementary),IZTECH,last_timing_above_250,Last light timing above 250 lx melEDI,Last light timing above 250 lx melEDI,LLIT250,timing-based,participant-day,clock time,primary_outcome,Boundary-censoring rule,102,90,17,90,1092.230840887425,116.98659691513322,1021.25,1108,1162.5,0.8778498033789358,18:12,"18:28 [17:01, 19:22]"
chest,Chest (complementary),UCR,last_timing_above_250,Last light timing above 250 lx melEDI,Last light timing above 250 lx melEDI,LLIT250,timing-based,participant-day,clock time,primary_outcome,Boundary-censoring rule,230,210,39,210,1020.2181436148068,141.77753265891835,951.25,1024,1066.75,0.8258467239950883,17:00,"17:04 [15:51, 17:47]"
chest,Chest (complementary),KNUST,last_timing_above_250,Last light timing above 250 lx melEDI,Last light timing above 250 lx melEDI,LLIT250,timing-based,participant-day,clock time,primary_outcome,Boundary-censoring rule,84,70,15,70,973.1041614459454,108.64933067032622,904.75,1000.5,1045.75,0.8937115598912891,16:13,"16:40 [15:05, 17:26]"
chest,Chest (complementary),Overall,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,Mean timing of exposure above 250 lx melEDI,MLIT250,timing-based,participant-day,clock time,primary_outcome,Duration-weighted mean timing,902,831,154,831,797.4355906603765,115.98423671442818,726.8290523003708,794.1600657320965,869.1122160995701,0.8798033920968479,13:17,"13:14 [12:07, 14:29]"
chest,Chest (complementary),RISE,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,Mean timing of exposure above 250 lx melEDI,MLIT250,timing-based,participant-day,clock time,primary_outcome,Duration-weighted mean timing,96,91,16,91,800.7216795248601,89.33410502436227,754.4635017611322,800.5314261557161,860.5518937066229,0.9268444634478795,13:21,"13:21 [12:34, 14:21]"
chest,Chest (complementary),THUAS,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,Mean timing of exposure above 250 lx melEDI,MLIT250,timing-based,participant-day,clock time,primary_outcome,Duration-weighted mean timing,93,84,15,84,839.5247493996177,81.14706467559874,790.2536410469239,833.9235674778374,898.8472599501139,0.9392410828779203,14:00,"13:54 [13:10, 14:59]"
chest,Chest (complementary),BAUA,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,Mean timing of exposure above 250 lx melEDI,MLIT250,timing-based,participant-day,clock time,primary_outcome,Duration-weighted mean timing,114,104,20,104,849.0041035973517,120.43588237238646,755.9058056537677,855.3507418172786,920.5381542328824,0.871032945671165,14:09,"14:15 [12:36, 15:21]"
chest,Chest (complementary),TUM,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,Mean timing of exposure above 250 lx melEDI,MLIT250,timing-based,participant-day,clock time,primary_outcome,Duration-weighted mean timing,60,52,10,52,843.3008954047458,140.49484770147288,743.0127845705891,818.5530082150675,936.3181527339221,0.8286980129580743,14:03,"13:39 [12:23, 15:36]"
chest,Chest (complementary),FUSPCEU,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,Mean timing of exposure above 250 lx melEDI,MLIT250,timing-based,participant-day,clock time,primary_outcome,Duration-weighted mean timing,123,113,22,113,841.0822785464225,87.30600852077988,782.3324053824015,829.0000000000001,888.4068890023403,0.9300106047944945,14:01,"13:49 [13:02, 14:48]"
chest,Chest (complementary),IZTECH,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,Mean timing of exposure above 250 lx melEDI,MLIT250,timing-based,participant-day,clock time,primary_outcome,Duration-weighted mean timing,102,96,17,96,846.9905724416061,108.04764711891055,772.8422658209837,844.1112863857567,908.1330250961241,0.8948214824206637,14:07,"14:04 [12:53, 15:08]"
chest,Chest (complementary),UCR,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,Mean timing of exposure above 250 lx melEDI,MLIT250,timing-based,participant-day,clock time,primary_outcome,Duration-weighted mean timing,230,216,39,216,717.293877140149,96.08677717511503,657.9696150378757,723.873551708435,778.4599051119409,0.9158629974318349,11:57,"12:04 [10:58, 12:58]"
chest,Chest (complementary),KNUST,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,Mean timing of exposure above 250 lx melEDI,MLIT250,timing-based,participant-day,clock time,primary_outcome,Duration-weighted mean timing,84,75,15,75,746.2041368103141,105.89821806135666,679.4632189896577,746.9835646470876,798.4415049366141,0.8987472003643459,12:26,"12:27 [11:19, 13:18]"
chest,Chest (complementary),Overall,m10_midpoint,Midpoint of the brightest 10 hours,Midpoint of the brightest 10 hours,M10,timing-based,participant-day,clock time,primary_outcome,Supported 10-hour window,902,902,154,902,820.5796020376396,117.58807998021803,745,807,890,0.8766715521929342,13:41,"13:27 [12:25, 14:50]"
chest,Chest (complementary),RISE,m10_midpoint,Midpoint of the brightest 10 hours,Midpoint of the brightest 10 hours,M10,timing-based,participant-day,clock time,primary_outcome,Supported 10-hour window,96,96,16,96,800.2960360538783,91.29224911350452,746.5,783.5,851,0.9237291161376505,13:20,"13:04 [12:26, 14:11]"
chest,Chest (complementary),THUAS,m10_midpoint,Midpoint of the brightest 10 hours,Midpoint of the brightest 10 hours,M10,timing-based,participant-day,clock time,primary_outcome,Supported 10-hour window,93,93,15,93,862.9740876313028,101.30293315787878,799,839,917,0.90693027618772,14:23,"13:59 [13:19, 15:17]"
chest,Chest (complementary),BAUA,m10_midpoint,Midpoint of the brightest 10 hours,Midpoint of the brightest 10 hours,M10,timing-based,participant-day,clock time,primary_outcome,Supported 10-hour window,114,114,20,114,847.2168273936662,110.03193504950231,771.75,850,904.5,0.8911430170981234,14:07,"14:10 [12:52, 15:04]"
chest,Chest (complementary),TUM,m10_midpoint,Midpoint of the brightest 10 hours,Midpoint of the brightest 10 hours,M10,timing-based,participant-day,clock time,primary_outcome,Supported 10-hour window,60,60,10,60,854.3891258161163,148.9094786712658,733.5,852,972.5,0.8097083596860429,14:14,"14:12 [12:14, 16:12]"
chest,Chest (complementary),FUSPCEU,m10_midpoint,Midpoint of the brightest 10 hours,Midpoint of the brightest 10 hours,M10,timing-based,participant-day,clock time,primary_outcome,Supported 10-hour window,123,123,22,123,858.0483093447529,101.43255849346957,790,829,913.5,0.9067034234555272,14:18,"13:49 [13:10, 15:14]"
chest,Chest (complementary),IZTECH,m10_midpoint,Midpoint of the brightest 10 hours,Midpoint of the brightest 10 hours,M10,timing-based,participant-day,clock time,primary_outcome,Supported 10-hour window,102,102,17,102,866.0187469582734,91.87754441292365,811.25,852,916.75,0.9227868866504214,14:26,"14:12 [13:31, 15:17]"
chest,Chest (complementary),UCR,m10_midpoint,Midpoint of the brightest 10 hours,Midpoint of the brightest 10 hours,M10,timing-based,participant-day,clock time,primary_outcome,Supported 10-hour window,230,230,39,230,764.8767588538245,111.25875096151427,697.25,753,813.75,0.8888429863488603,12:45,"12:33 [11:37, 13:34]"
chest,Chest (complementary),KNUST,m10_midpoint,Midpoint of the brightest 10 hours,Midpoint of the brightest 10 hours,M10,timing-based,participant-day,clock time,primary_outcome,Supported 10-hour window,84,84,15,84,774.945246545627,131.64032549230524,703.25,757.5,847.75,0.8479263309866925,12:55,"12:38 [11:43, 14:08]"
