placement,placement_label,site,metric_id,manuscript_name,metric_label,abbreviation,manuscript_category,analysis_unit,display_unit,analytical_role,variant_label,n_possible_observations,n_observations,n_participants,n_participant_days,mean,sd,q1,median,q3,circular_resultant,mean_display,median_middle_50_display,category,metric_order,table_name,unit,scaling,meaning_and_relevance,reader_site,median_formatted,q1_formatted,q3_formatted,mean_formatted,sd_formatted,display
near_eye,Near-eye (primary),TUM,l10_midpoint,Midpoint of the darkest 10 hours,Midpoint of the darkest 10 hours,L10,timing-based,participant-day,clock time,primary_outcome,Supported midnight-wrapping 10-hour window,60,60,10,60,190.0945942279671,119.87213506493195,114.25000000000006,157.00000000000006,257.25000000000006,0.8721569607688582,03:10,"02:37 [01:54, 04:17]",Timing,14,Midpoint of the darkest 10 hours,HH:MM clock time,Circular clock,Centre time of the darkest 10 hours; indexes the main daily darkness cue.,Munich (DE),02:37,01:54,04:17,03:10,02:00,02:37 (01:54–04:17); mean 03:10 ± 02:00; n=60 obs / 10 participants / 60 participant-days
near_eye,Near-eye (primary),FUSPCEU,l10_midpoint,Midpoint of the darkest 10 hours,Midpoint of the darkest 10 hours,L10,timing-based,participant-day,clock time,primary_outcome,Supported midnight-wrapping 10-hour window,129,129,23,129,213.72983331801686,108.70384970925963,163,219,274,0.8936107526271122,03:34,"03:39 [02:43, 04:34]",Timing,14,Midpoint of the darkest 10 hours,HH:MM clock time,Circular clock,Centre time of the darkest 10 hours; indexes the main daily darkness cue.,Madrid (ES),03:39,02:43,04:34,03:34,01:49,03:39 (02:43–04:34); mean 03:34 ± 01:49; n=129 obs / 23 participants / 129 participant-days
near_eye,Near-eye (primary),IZTECH,l10_midpoint,Midpoint of the darkest 10 hours,Midpoint of the darkest 10 hours,L10,timing-based,participant-day,clock time,primary_outcome,Supported midnight-wrapping 10-hour window,101,101,17,101,206.41652183749665,85.15203264415395,152.99999999999994,210.99999999999994,253.99999999999994,0.9333050707979651,03:26,"03:31 [02:33, 04:14]",Timing,14,Midpoint of the darkest 10 hours,HH:MM clock time,Circular clock,Centre time of the darkest 10 hours; indexes the main daily darkness cue.,Izmir (TR),03:31,02:33,04:14,03:26,01:25,03:31 (02:33–04:14); mean 03:26 ± 01:25; n=101 obs / 17 participants / 101 participant-days
near_eye,Near-eye (primary),UCR,l10_midpoint,Midpoint of the darkest 10 hours,Midpoint of the darkest 10 hours,L10,timing-based,participant-day,clock time,primary_outcome,Supported midnight-wrapping 10-hour window,32,32,6,32,129.5419568367634,86.95599183636259,65.00000000000006,105.00000000000006,181.00000000000006,0.9305507495784547,02:10,"01:45 [01:05, 03:01]",Timing,14,Midpoint of the darkest 10 hours,HH:MM clock time,Circular clock,Centre time of the darkest 10 hours; indexes the main daily darkness cue.,San José (CR),01:45,01:05,03:01,02:10,01:27,01:45 (01:05–03:01); mean 02:10 ± 01:27; n=32 obs / 6 participants / 32 participant-days
near_eye,Near-eye (primary),KNUST,l10_midpoint,Midpoint of the darkest 10 hours,Midpoint of the darkest 10 hours,L10,timing-based,participant-day,clock time,primary_outcome,Supported midnight-wrapping 10-hour window,81,81,15,81,156.05445681960603,96.00092268425041,124.00000000000003,153.00000000000003,197.00000000000003,0.9160067885077103,02:36,"02:33 [02:04, 03:17]",Timing,14,Midpoint of the darkest 10 hours,HH:MM clock time,Circular clock,Centre time of the darkest 10 hours; indexes the main daily darkness cue.,Kumasi (GH),02:33,02:04,03:17,02:36,01:36,02:33 (02:04–03:17); mean 02:36 ± 01:36; n=81 obs / 15 participants / 81 participant-days
near_eye,Near-eye (primary),Overall,first_timing_above_250,First light timing above 250 lx melEDI,First light timing above 250 lx melEDI,FLIT250,timing-based,participant-day,clock time,primary_outcome,Boundary-censoring rule,816,727,140,727,566.2845020903866,141.9752804120474,482,548,639.5,0.8254057226051008,09:26,"09:08 [08:02, 10:40]",Timing,15,First light timing above 250 lx melEDI,HH:MM clock time,Circular clock,First waking bright-light exposure; morning timing can advance circadian phase and promote alertness.,Overall,09:08,08:02,10:40,09:26,02:22,09:08 (08:02–10:40); mean 09:26 ± 02:22; n=727 obs / 140 participants / 727 participant-days
near_eye,Near-eye (primary),RISE,first_timing_above_250,First light timing above 250 lx melEDI,First light timing above 250 lx melEDI,FLIT250,timing-based,participant-day,clock time,primary_outcome,Boundary-censoring rule,78,74,13,74,483.03713192968723,92.25258723259314,416.25,477,513,0.9221804727447652,08:03,"07:57 [06:56, 08:33]",Timing,15,First light timing above 250 lx melEDI,HH:MM clock time,Circular clock,First waking bright-light exposure; morning timing can advance circadian phase and promote alertness.,Borås (SE),07:57,06:56,08:33,08:03,01:32,07:57 (06:56–08:33); mean 08:03 ± 01:32; n=74 obs / 13 participants / 74 participant-days
near_eye,Near-eye (primary),THUAS,first_timing_above_250,First light timing above 250 lx melEDI,First light timing above 250 lx melEDI,FLIT250,timing-based,participant-day,clock time,primary_outcome,Boundary-censoring rule,78,68,13,68,557.2683690064067,116.43668248382131,498.25,544,591.5,0.8789231243640714,09:17,"09:04 [08:18, 09:52]",Timing,15,First light timing above 250 lx melEDI,HH:MM clock time,Circular clock,First waking bright-light exposure; morning timing can advance circadian phase and promote alertness.,Delft (NL),09:04,08:18,09:52,09:17,01:56,09:04 (08:18–09:52); mean 09:17 ± 01:56; n=68 obs / 13 participants / 68 participant-days
near_eye,Near-eye (primary),BAUA,first_timing_above_250,First light timing above 250 lx melEDI,First light timing above 250 lx melEDI,FLIT250,timing-based,participant-day,clock time,primary_outcome,Boundary-censoring rule,107,93,18,93,524.5087259337713,140.50224305486464,430,516,613,0.8286816199929763,08:45,"08:36 [07:10, 10:13]",Timing,15,First light timing above 250 lx melEDI,HH:MM clock time,Circular clock,First waking bright-light exposure; morning timing can advance circadian phase and promote alertness.,Dortmund (DE),08:36,07:10,10:13,08:45,02:21,08:36 (07:10–10:13); mean 08:45 ± 02:21; n=93 obs / 18 participants / 93 participant-days
near_eye,Near-eye (primary),MPI,first_timing_above_250,First light timing above 250 lx melEDI,First light timing above 250 lx melEDI,FLIT250,timing-based,participant-day,clock time,primary_outcome,Boundary-censoring rule,150,133,25,133,585.330159459581,140.6092232309495,493,583,653,0.8284444213668223,09:45,"09:43 [08:13, 10:53]",Timing,15,First light timing above 250 lx melEDI,HH:MM clock time,Circular clock,First waking bright-light exposure; morning timing can advance circadian phase and promote alertness.,Tübingen (DE),09:43,08:13,10:53,09:45,02:21,09:43 (08:13–10:53); mean 09:45 ± 02:21; n=133 obs / 25 participants / 133 participant-days
near_eye,Near-eye (primary),TUM,first_timing_above_250,First light timing above 250 lx melEDI,First light timing above 250 lx melEDI,FLIT250,timing-based,participant-day,clock time,primary_outcome,Boundary-censoring rule,60,56,10,56,579.2902188601255,192.27152553963754,478.25,576.5,653.25,0.7033416572297149,09:39,"09:36 [07:58, 10:53]",Timing,15,First light timing above 250 lx melEDI,HH:MM clock time,Circular clock,First waking bright-light exposure; morning timing can advance circadian phase and promote alertness.,Munich (DE),09:36,07:58,10:53,09:39,03:12,09:36 (07:58–10:53); mean 09:39 ± 03:12; n=56 obs / 10 participants / 56 participant-days
near_eye,Near-eye (primary),FUSPCEU,first_timing_above_250,First light timing above 250 lx melEDI,First light timing above 250 lx melEDI,FLIT250,timing-based,participant-day,clock time,primary_outcome,Boundary-censoring rule,129,118,23,118,605.3074208952735,138.3897315956668,519.5,572,680.75,0.8333422644567079,10:05,"09:32 [08:40, 11:21]",Timing,15,First light timing above 250 lx melEDI,HH:MM clock time,Circular clock,First waking bright-light exposure; morning timing can advance circadian phase and promote alertness.,Madrid (ES),09:32,08:40,11:21,10:05,02:18,09:32 (08:40–11:21); mean 10:05 ± 02:18; n=118 obs / 23 participants / 118 participant-days
near_eye,Near-eye (primary),IZTECH,first_timing_above_250,First light timing above 250 lx melEDI,First light timing above 250 lx melEDI,FLIT250,timing-based,participant-day,clock time,primary_outcome,Boundary-censoring rule,101,95,17,95,626.3601387479657,148.44060698755243,545.5,601,712,0.8107836944266863,10:26,"10:01 [09:06, 11:52]",Timing,15,First light timing above 250 lx melEDI,HH:MM clock time,Circular clock,First waking bright-light exposure; morning timing can advance circadian phase and promote alertness.,Izmir (TR),10:01,09:06,11:52,10:26,02:28,10:01 (09:06–11:52); mean 10:26 ± 02:28; n=95 obs / 17 participants / 95 participant-days
near_eye,Near-eye (primary),UCR,first_timing_above_250,First light timing above 250 lx melEDI,First light timing above 250 lx melEDI,FLIT250,timing-based,participant-day,clock time,primary_outcome,Boundary-censoring rule,32,29,6,29,516.3584676033223,90.16461169352736,446,491,597,0.9255301226929551,08:36,"08:11 [07:26, 09:57]",Timing,15,First light timing above 250 lx melEDI,HH:MM clock time,Circular clock,First waking bright-light exposure; morning timing can advance circadian phase and promote alertness.,San José (CR),08:11,07:26,09:57,08:36,01:30,08:11 (07:26–09:57); mean 08:36 ± 01:30; n=29 obs / 6 participants / 29 participant-days
near_eye,Near-eye (primary),KNUST,first_timing_above_250,First light timing above 250 lx melEDI,First light timing above 250 lx melEDI,FLIT250,timing-based,participant-day,clock time,primary_outcome,Boundary-censoring rule,81,61,15,61,559.3665831140851,111.8062864406263,481,523,610,0.8878101746789032,09:19,"08:43 [08:01, 10:10]",Timing,15,First light timing above 250 lx melEDI,HH:MM clock time,Circular clock,First waking bright-light exposure; morning timing can advance circadian phase and promote alertness.,Kumasi (GH),08:43,08:01,10:10,09:19,01:52,08:43 (08:01–10:10); mean 09:19 ± 01:52; n=61 obs / 15 participants / 61 participant-days
near_eye,Near-eye (primary),Overall,last_timing_above_250,Last light timing above 250 lx melEDI,Last light timing above 250 lx melEDI,LLIT250,timing-based,participant-day,clock time,primary_outcome,Boundary-censoring rule,816,687,141,687,1082.9461487804379,155.73414676411397,987,1088,1182,0.7938405701441107,18:03,"18:08 [16:27, 19:42]",Timing,16,Last light timing above 250 lx melEDI,HH:MM clock time,Circular clock,Last bright-light exposure; later timing may delay circadian phase and sleep onset.,Overall,18:08,16:27,19:42,18:03,02:36,18:08 (16:27–19:42); mean 18:03 ± 02:36; n=687 obs / 141 participants / 687 participant-days
near_eye,Near-eye (primary),RISE,last_timing_above_250,Last light timing above 250 lx melEDI,Last light timing above 250 lx melEDI,LLIT250,timing-based,participant-day,clock time,primary_outcome,Boundary-censoring rule,78,73,13,73,1119.0224711030614,97.80947090163077,1058,1121,1178,0.9129554790193327,18:39,"18:41 [17:38, 19:38]",Timing,16,Last light timing above 250 lx melEDI,HH:MM clock time,Circular clock,Last bright-light exposure; later timing may delay circadian phase and sleep onset.,Borås (SE),18:41,17:38,19:38,18:39,01:38,18:41 (17:38–19:38); mean 18:39 ± 01:38; n=73 obs / 13 participants / 73 participant-days
near_eye,Near-eye (primary),THUAS,last_timing_above_250,Last light timing above 250 lx melEDI,Last light timing above 250 lx melEDI,LLIT250,timing-based,participant-day,clock time,primary_outcome,Boundary-censoring rule,78,62,13,62,1116.542525803165,127.59942252285009,1057.25,1110.5,1198.75,0.8564242012364295,18:37,"18:30 [17:37, 19:59]",Timing,16,Last light timing above 250 lx melEDI,HH:MM clock time,Circular clock,Last bright-light exposure; later timing may delay circadian phase and sleep onset.,Delft (NL),18:30,17:37,19:59,18:37,02:08,18:30 (17:37–19:59); mean 18:37 ± 02:08; n=62 obs / 13 participants / 62 participant-days
near_eye,Near-eye (primary),BAUA,last_timing_above_250,Last light timing above 250 lx melEDI,Last light timing above 250 lx melEDI,LLIT250,timing-based,participant-day,clock time,primary_outcome,Boundary-censoring rule,107,89,18,89,1156.1731220591428,147.84819907129824,1084,1174,1242,0.8121395353371893,19:16,"19:34 [18:04, 20:42]",Timing,16,Last light timing above 250 lx melEDI,HH:MM clock time,Circular clock,Last bright-light exposure; later timing may delay circadian phase and sleep onset.,Dortmund (DE),19:34,18:04,20:42,19:16,02:28,19:34 (18:04–20:42); mean 19:16 ± 02:28; n=89 obs / 18 participants / 89 participant-days
near_eye,Near-eye (primary),MPI,last_timing_above_250,Last light timing above 250 lx melEDI,Last light timing above 250 lx melEDI,LLIT250,timing-based,participant-day,clock time,primary_outcome,Boundary-censoring rule,150,121,26,121,1037.6042692097149,164.2533965846193,935,1057,1149,0.7735053132011038,17:18,"17:37 [15:35, 19:09]",Timing,16,Last light timing above 250 lx melEDI,HH:MM clock time,Circular clock,Last bright-light exposure; later timing may delay circadian phase and sleep onset.,Tübingen (DE),17:37,15:35,19:09,17:18,02:44,17:37 (15:35–19:09); mean 17:18 ± 02:44; n=121 obs / 26 participants / 121 participant-days
near_eye,Near-eye (primary),TUM,last_timing_above_250,Last light timing above 250 lx melEDI,Last light timing above 250 lx melEDI,LLIT250,timing-based,participant-day,clock time,primary_outcome,Boundary-censoring rule,60,53,10,53,1173.4244722796739,130.75134601238736,1117,1190,1250,0.8498112249394555,19:33,"19:50 [18:37, 20:50]",Timing,16,Last light timing above 250 lx melEDI,HH:MM clock time,Circular clock,Last bright-light exposure; later timing may delay circadian phase and sleep onset.,Munich (DE),19:50,18:37,20:50,19:33,02:11,19:50 (18:37–20:50); mean 19:33 ± 02:11; n=53 obs / 10 participants / 53 participant-days
near_eye,Near-eye (primary),FUSPCEU,last_timing_above_250,Last light timing above 250 lx melEDI,Last light timing above 250 lx melEDI,LLIT250,timing-based,participant-day,clock time,primary_outcome,Boundary-censoring rule,129,106,23,106,1081.1999735304698,141.3788413971551,1006.25,1068.5,1158.75,0.8267346988039521,18:01,"17:48 [16:46, 19:19]",Timing,16,Last light timing above 250 lx melEDI,HH:MM clock time,Circular clock,Last bright-light exposure; later timing may delay circadian phase and sleep onset.,Madrid (ES),17:48,16:46,19:19,18:01,02:21,17:48 (16:46–19:19); mean 18:01 ± 02:21; n=106 obs / 23 participants / 106 participant-days
near_eye,Near-eye (primary),IZTECH,last_timing_above_250,Last light timing above 250 lx melEDI,Last light timing above 250 lx melEDI,LLIT250,timing-based,participant-day,clock time,primary_outcome,Boundary-censoring rule,101,89,17,89,1103.1187567048196,135.41846068067807,1022,1125,1178,0.8398211400001612,18:23,"18:45 [17:02, 19:38]",Timing,16,Last light timing above 250 lx melEDI,HH:MM clock time,Circular clock,Last bright-light exposure; later timing may delay circadian phase and sleep onset.,Izmir (TR),18:45,17:02,19:38,18:23,02:15,18:45 (17:02–19:38); mean 18:23 ± 02:15; n=89 obs / 17 participants / 89 participant-days
near_eye,Near-eye (primary),UCR,last_timing_above_250,Last light timing above 250 lx melEDI,Last light timing above 250 lx melEDI,LLIT250,timing-based,participant-day,clock time,primary_outcome,Boundary-censoring rule,32,28,6,28,922.1260974019535,157.7849921885195,800,945,997.75,0.7889965424682462,15:22,"15:45 [13:20, 16:38]",Timing,16,Last light timing above 250 lx melEDI,HH:MM clock time,Circular clock,Last bright-light exposure; later timing may delay circadian phase and sleep onset.,San José (CR),15:45,13:20,16:38,15:22,02:38,15:45 (13:20–16:38); mean 15:22 ± 02:38; n=28 obs / 6 participants / 28 participant-days
near_eye,Near-eye (primary),KNUST,last_timing_above_250,Last light timing above 250 lx melEDI,Last light timing above 250 lx melEDI,LLIT250,timing-based,participant-day,clock time,primary_outcome,Boundary-censoring rule,81,66,15,66,945.6343896416834,132.69391946072605,874,954.5,1044.75,0.845681342977139,15:46,"15:54 [14:34, 17:25]",Timing,16,Last light timing above 250 lx melEDI,HH:MM clock time,Circular clock,Last bright-light exposure; later timing may delay circadian phase and sleep onset.,Kumasi (GH),15:54,14:34,17:25,15:46,02:13,15:54 (14:34–17:25); mean 15:46 ± 02:13; n=66 obs / 15 participants / 66 participant-days
near_eye,Near-eye (primary),Overall,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,Mean timing of exposure above 250 lx melEDI,MLIT250,timing-based,participant-day,clock time,primary_outcome,Duration-weighted mean timing,816,742,141,742,810.7504442759686,111.68715513896588,748.788275408601,809.1481371046505,879.2280802841931,0.8880352203081271,13:31,"13:29 [12:29, 14:39]",Timing,17,Mean timing of exposure above 250 lx melEDI,HH:MM clock time,Circular clock,Average bright-light timing; summarizes the phase of daily circadian stimulation.,Overall,13:29,12:29,14:39,13:31,01:52,13:29 (12:29–14:39); mean 13:31 ± 01:52; n=742 obs / 141 participants / 742 participant-days
near_eye,Near-eye (primary),RISE,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,Mean timing of exposure above 250 lx melEDI,MLIT250,timing-based,participant-day,clock time,primary_outcome,Duration-weighted mean timing,78,72,13,72,800.5114748580162,85.22540354311023,748.7663634320515,799.8030709516582,863.8272837534638,0.9331940157097726,13:21,"13:20 [12:29, 14:24]",Timing,17,Mean timing of exposure above 250 lx melEDI,HH:MM clock time,Circular clock,Average bright-light timing; summarizes the phase of daily circadian stimulation.,Borås (SE),13:20,12:29,14:24,13:21,01:25,13:20 (12:29–14:24); mean 13:21 ± 01:25; n=72 obs / 13 participants / 72 participant-days
near_eye,Near-eye (primary),THUAS,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,Mean timing of exposure above 250 lx melEDI,MLIT250,timing-based,participant-day,clock time,primary_outcome,Duration-weighted mean timing,78,71,13,71,842.1191854227418,100.68272759424242,793.4169332745819,831.8373663355505,905.6051825821571,0.9080124420499246,14:02,"13:52 [13:13, 15:06]",Timing,17,Mean timing of exposure above 250 lx melEDI,HH:MM clock time,Circular clock,Average bright-light timing; summarizes the phase of daily circadian stimulation.,Delft (NL),13:52,13:13,15:06,14:02,01:41,13:52 (13:13–15:06); mean 14:02 ± 01:41; n=71 obs / 13 participants / 71 participant-days
near_eye,Near-eye (primary),BAUA,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,Mean timing of exposure above 250 lx melEDI,MLIT250,timing-based,participant-day,clock time,primary_outcome,Duration-weighted mean timing,107,93,18,93,831.0857474709916,116.14517713095093,747.6370471303667,824.2927520903095,895.0550652852038,0.8794905620479321,13:51,"13:44 [12:28, 14:55]",Timing,17,Mean timing of exposure above 250 lx melEDI,HH:MM clock time,Circular clock,Average bright-light timing; summarizes the phase of daily circadian stimulation.,Dortmund (DE),13:44,12:28,14:55,13:51,01:56,13:44 (12:28–14:55); mean 13:51 ± 01:56; n=93 obs / 18 participants / 93 participant-days
near_eye,Near-eye (primary),MPI,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,Mean timing of exposure above 250 lx melEDI,MLIT250,timing-based,participant-day,clock time,primary_outcome,Duration-weighted mean timing,150,138,26,138,803.6692617269831,105.31636950999535,736.7645897589266,796.744309745465,871.3685224072448,0.8997992354737943,13:24,"13:17 [12:17, 14:31]",Timing,17,Mean timing of exposure above 250 lx melEDI,HH:MM clock time,Circular clock,Average bright-light timing; summarizes the phase of daily circadian stimulation.,Tübingen (DE),13:17,12:17,14:31,13:24,01:45,13:17 (12:17–14:31); mean 13:24 ± 01:45; n=138 obs / 26 participants / 138 participant-days
near_eye,Near-eye (primary),TUM,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,Mean timing of exposure above 250 lx melEDI,MLIT250,timing-based,participant-day,clock time,primary_outcome,Duration-weighted mean timing,60,55,10,55,848.6317813626417,142.3376313799044,777.5050752917717,844.3103041310827,924.9300310110577,0.8245966540823428,14:09,"14:04 [12:58, 15:25]",Timing,17,Mean timing of exposure above 250 lx melEDI,HH:MM clock time,Circular clock,Average bright-light timing; summarizes the phase of daily circadian stimulation.,Munich (DE),14:04,12:58,15:25,14:09,02:22,14:04 (12:58–15:25); mean 14:09 ± 02:22; n=55 obs / 10 participants / 55 participant-days
near_eye,Near-eye (primary),FUSPCEU,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,Mean timing of exposure above 250 lx melEDI,MLIT250,timing-based,participant-day,clock time,primary_outcome,Duration-weighted mean timing,129,117,23,117,827.3310763944902,93.41790431913444,774.9859411726785,822.6101845266646,868.7645222762931,0.9202830656885208,13:47,"13:43 [12:55, 14:29]",Timing,17,Mean timing of exposure above 250 lx melEDI,HH:MM clock time,Circular clock,Average bright-light timing; summarizes the phase of daily circadian stimulation.,Madrid (ES),13:43,12:55,14:29,13:47,01:33,13:43 (12:55–14:29); mean 13:47 ± 01:33; n=117 obs / 23 participants / 117 participant-days
near_eye,Near-eye (primary),IZTECH,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,Mean timing of exposure above 250 lx melEDI,MLIT250,timing-based,participant-day,clock time,primary_outcome,Duration-weighted mean timing,101,94,17,94,844.335853147385,98.7810631307916,774.3167447634333,837.6393778206833,897.9210117356483,0.9112970143459787,14:04,"13:58 [12:54, 14:58]",Timing,17,Mean timing of exposure above 250 lx melEDI,HH:MM clock time,Circular clock,Average bright-light timing; summarizes the phase of daily circadian stimulation.,Izmir (TR),13:58,12:54,14:58,14:04,01:39,13:58 (12:54–14:58); mean 14:04 ± 01:39; n=94 obs / 17 participants / 94 participant-days
near_eye,Near-eye (primary),UCR,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,Mean timing of exposure above 250 lx melEDI,MLIT250,timing-based,participant-day,clock time,primary_outcome,Duration-weighted mean timing,32,31,6,31,686.2654950896182,95.61960282670506,628.4748829141764,689.9835934177734,758.3484850385153,0.9166441501839048,11:26,"11:30 [10:28, 12:38]",Timing,17,Mean timing of exposure above 250 lx melEDI,HH:MM clock time,Circular clock,Average bright-light timing; summarizes the phase of daily circadian stimulation.,San José (CR),11:30,10:28,12:38,11:26,01:36,11:30 (10:28–12:38); mean 11:26 ± 01:36; n=31 obs / 6 participants / 31 participant-days
near_eye,Near-eye (primary),KNUST,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,Mean timing of exposure above 250 lx melEDI,MLIT250,timing-based,participant-day,clock time,primary_outcome,Duration-weighted mean timing,81,71,15,71,730.6962575497988,95.60458559758378,664.1393023097185,736.9573384309392,784.4914985908737,0.9166692080507672,12:11,"12:17 [11:04, 13:04]",Timing,17,Mean timing of exposure above 250 lx melEDI,HH:MM clock time,Circular clock,Average bright-light timing; summarizes the phase of daily circadian stimulation.,Kumasi (GH),12:17,11:04,13:04,12:11,01:36,12:17 (11:04–13:04); mean 12:11 ± 01:36; n=71 obs / 15 participants / 71 participant-days
