clock_hour,activity_status,expected_melEDI_lx,expected_low_melEDI_lx,expected_high_melEDI_lx,positive_probability,conditional_positive_mean_melEDI_lx,participants,participant_days,observations,positive_observations,zero_observations,zero_fraction,sites_with_support,sites_standardized,standardization,population_prediction,display_scale,interval_scope,inferential_role
20.5,Active,27.08397691472903,21.377665130116764,34.31346693162315,0.971957628694722,27.739066233326923,128,460,460,446,14,0.03043478260869565,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
20.75,Sedentary,20.22127043645145,14.72514058835534,27.768819972249645,0.9671741354525026,20.81205152947259,86,201,201,197,4,0.01990049751243781,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
20.75,Active,23.03778009404635,18.08543386874949,29.346230536317016,0.968605707575864,23.66387973711818,128,460,460,446,14,0.03043478260869565,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
21,Sedentary,17.75411129292646,12.837267676504842,24.554171163582033,0.9598603370906048,18.387390537473788,85,199,199,188,11,0.05527638190954774,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
21,Active,19.737659772264703,15.41251572654469,25.276549279668743,0.9639288075972892,20.357312549824343,129,475,475,444,31,0.06526315789473684,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
21.25,Sedentary,15.794805705659572,11.39021765590388,21.902644428416668,0.9499194200260846,16.50088567887684,85,199,199,188,11,0.05527638190954774,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
21.25,Active,17.022569443602467,13.275780197275804,21.826805367094657,0.9572942396907046,17.660480598991224,129,475,475,444,31,0.06526315789473684,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
21.5,Sedentary,14.23953622968117,10.289235811695658,19.70645786987627,0.9364787055993052,15.056367541803205,85,199,199,188,11,0.05527638190954774,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
21.5,Active,14.759656525990346,11.543965430234197,18.871111671441483,0.9478999856216176,15.44260157002079,129,475,475,444,31,0.06526315789473684,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
21.75,Sedentary,12.95870390895562,9.376111849883076,17.91019664532647,0.9187175189280798,13.928645239692848,85,199,199,188,11,0.05527638190954774,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
21.75,Active,12.839788795251986,10.06505112668182,16.37946735011057,0.9348911582404574,13.594852255138807,129,475,475,444,31,0.06526315789473684,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
22,Sedentary,11.853471658036293,8.545109601264341,16.442713657772206,0.8959065608685026,13.02194923693228,88,205,205,168,37,0.18048780487804875,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
22,Active,11.180362591697897,8.745697680028886,14.292799986361382,0.9172339439989602,12.035561678215815,130,474,474,400,74,0.15611814345991562,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
22.25,Sedentary,10.852040881634156,7.753679436288209,15.188504021135492,0.8675986897735181,12.263888713317984,88,205,205,168,37,0.18048780487804875,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
22.25,Active,9.719079126007848,7.552089214006248,12.507863239011169,0.8937730360462111,10.703086394038726,130,474,474,400,74,0.15611814345991562,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
22.5,Sedentary,9.905145049208407,7.004486737423328,14.007007525857544,0.8338534241902528,11.598016729871745,88,205,205,168,37,0.18048780487804875,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
22.5,Active,8.409795807221109,6.48334090871315,10.908676022898131,0.8633818200557869,9.550292744517268,130,474,474,400,74,0.15611814345991562,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
22.75,Sedentary,8.983847993129586,6.314620025568358,12.78137472038852,0.7954073973456312,10.979450987739035,88,205,205,168,37,0.18048780487804875,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
22.75,Active,7.220299871974221,5.540535767576347,9.409330149318018,0.8251848592880949,8.540893141464299,130,474,474,400,74,0.15611814345991562,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
23,Sedentary,8.077938134249735,5.686220425585601,11.475651595769069,0.7536370709320005,10.374256110519209,87,202,202,135,67,0.3316831683168317,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
23,Active,6.130410045023726,4.7066254183901135,7.984898728775953,0.7788049740382068,7.646234664645032,130,476,476,290,186,0.3907563025210084,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
23.25,Sedentary,7.194813735435008,5.079616023509333,10.190798762746118,0.7094402679332713,9.775035536239184,87,202,202,135,67,0.3316831683168317,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
23.25,Active,5.1250272859751504,3.9340718990613217,6.6765187205289545,0.724479250980131,6.836819654176198,130,476,476,290,186,0.3907563025210084,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
23.5,Sedentary,6.345057731842178,4.462511503163039,9.021771168964827,0.6630556398410369,9.188274032809804,87,202,202,135,67,0.3316831683168317,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
23.5,Active,4.1990088160565415,3.1990675184558635,5.511504504234745,0.6632753544621295,6.087074071321527,130,476,476,290,186,0.3907563025210084,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
23.75,Sedentary,5.53598203326492,3.8473624730257616,7.965742060308025,0.61458103979935,8.619591514867738,87,202,202,135,67,0.3316831683168317,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
23.75,Active,3.358980649600053,2.5218636381882584,4.473973466897394,0.5972609079025699,5.3798764224653315,130,476,476,290,186,0.3907563025210084,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
24,Sedentary,4.772717655815267,3.269704648927894,6.966633463239483,0.5640676890225703,8.07323995571435,92,212,212,96,116,0.5471698113207547,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
24,Active,2.6170094856786994,1.9340531950853923,3.5411325115232444,0.5293549243578068,4.705282527643189,131,495,495,192,303,0.6121212121212121,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
