data_scenario,placement,sample_scenario,metric_order,metric_id,manuscript_name,abbreviation,predictor,comparison_status,p_raw,observations,participants,participant_days,unavailable_reason,statistic,degrees_freedom,comparison_method,estimand,term,estimate_model,standard_error,conf_low_model,conf_high_model,interval_distribution,estimate_status,estimate_practical,conf_low_practical,conf_high_practical,practical_effect_type,practical_unit,estimate_model_per_year,conf_low_model_per_year,conf_high_model_per_year,estimate_minutes,conf_low_minutes,conf_high_minutes,estimate_practical_per_year,conf_low_practical_per_year,conf_high_practical_per_year,response_model_scale_sd,standardized_estimate,standardized_conf_low,standardized_conf_high,contributing_participant_days,metric_support_valid_hours,metric_support_expected_hours,sites,female_participants,male_participants,age_min,age_max,final_converged,final_positive_definite_hessian,final_singular,final_max_gradient,final_convergence_message,reduced_formula,full_formula,reduced_warnings,full_ml_warnings,final_warnings,fit_errors,p_adjusted,raw_significant,adjusted_significant,p_raw_display,p_adjusted_display
primary,glasses,paired_common_sample,7,duration_above_250_wake,Time above 250 lx melEDI during wake,TAT250,age,ESTIMABLE,0.10037583777405283,578,112,578,,2.6995616949252508,1,maximum-likelihood likelihood-ratio test,per 10-year increase,age_decade,0.08529176953656267,0.05167129652225215,-0.015982110681541248,0.1865656497546666,normal,ESTIMABLE,1.0890347675178538,0.9841449255797925,1.2051037342533222,ratio,ratio,0.008529176953656268,-0.0015982110681541247,0.01865656497546666,,,,1.008565654016097,0.9984030653910474,1.018831686041054,2.428421370220717,0.03512231056046529,-0.006581275752852006,0.07682589687378259,578,7172.933333333333,7477.166666666667,8,63,49,18,68,TRUE,TRUE,FALSE,,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,0.28439820702648305,FALSE,FALSE,0.100,0.284
primary,glasses,paired_common_sample,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,age,ESTIMABLE,0.5468350916062454,505,110,505,,0.3630176067597404,1,maximum-likelihood likelihood-ratio test,per 10-year increase,age_decade,-0.040677851563502454,0.07238948033209255,-0.1825586258739744,0.10120292274696949,normal,ESTIMABLE,-0.040677851563502454,-0.1825586258739744,0.10120292274696949,difference,h,-0.004067785156350245,-0.01825586258739744,0.010120292274696949,-2.4406710938101472,-10.953517552438464,6.072175364818169,-0.004067785156350245,-0.01825586258739744,0.010120292274696949,1.0112527630197465,-0.04022520684347257,-0.18052719611744547,0.10007678243050033,505,1479.2833333333333,1499.8333333333333,8,61,49,18,68,TRUE,TRUE,FALSE,5.602487362921238e-6,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,0.9014879312464841,FALSE,FALSE,0.547,0.901
primary,glasses,paired_common_sample,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,TBT1,age,ESTIMABLE,0.5833157202183132,608,112,608,,0.30090484395122985,1,maximum-likelihood likelihood-ratio test,per 10-year increase,age_decade,0.011229220769791234,0.020452139930833547,-0.02885623690141601,0.05131467844099848,normal,ESTIMABLE,1.0112925051255115,0.9715561283465676,1.0526540887179878,ratio,ratio,0.0011229220769791233,-0.0028856236901416013,0.005131467844099848,,,,1.001123552790033,0.9971185357201061,1.005144656374407,2.0418807268968764,0.005499449905116009,-0.014132185353093532,0.025131085163325552,608,4966.2,4969.216666666666,8,63,49,18,68,TRUE,TRUE,FALSE,,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,0.9014879312464841,FALSE,FALSE,0.583,0.901
primary,glasses,paired_common_sample,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,PAT250,age,ESTIMABLE,0.02666228452122891,643,112,643,,4.912547852031423,1,maximum-likelihood likelihood-ratio test,per 10-year increase,age_decade,0.0486215701768535,0.02261537990384423,0.004296240068627916,0.09294690028507908,normal,ESTIMABLE,1.118462867243121,1.0099415504509537,1.238645132327838,ratio,ratio,0.00486215701768535,4.2962400686279156e-4,0.009294690028507909,,,,1.01125843474821,1.0009897352988415,1.0216324761253357,0.3863792840625061,0.12583896751821663,0.011119229849633698,0.24055870518679956,643,14874.116666666667,15432,8,63,49,18,68,TRUE,TRUE,FALSE,1.4347278920467943e-6,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,0.11331470921522287,TRUE,FALSE,0.027,0.113
primary,glasses,paired_common_sample,11,m10_midpoint,Midpoint of the brightest 10 hours,M10,age,ESTIMABLE,0.36050558899947416,643,112,643,,0.8361312345432452,1,maximum-likelihood likelihood-ratio test,per 10-year increase,age_decade,5.0838100945922156,5.840370886650847,-6.363106499599703,16.530726688784135,normal,ESTIMABLE,5.0838100945922156,-6.363106499599703,16.530726688784135,difference,min,0.5083810094592216,-0.6363106499599703,1.6530726688784134,5.0838100945922156,-6.363106499599703,16.530726688784135,0.5083810094592216,-0.6363106499599703,1.6530726688784134,115.88768942691411,0.04386842226066107,-0.0549075275472868,0.14264437206860894,643,,,8,63,49,18,68,TRUE,TRUE,FALSE,1.1232259566895664e-6,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,0.6809550014434512,FALSE,FALSE,0.361,0.681
primary,glasses,paired_common_sample,12,l10_midpoint,Midpoint of the darkest 10 hours,L10,age,ESTIMABLE,0.83608511766269,643,112,643,,0.04280911415662558,1,maximum-likelihood likelihood-ratio test,per 10-year increase,age_decade,-1.1922019814287277,5.92561344753818,-12.806190924909782,10.421786962052327,normal,ESTIMABLE,-1.1922019814287277,-12.806190924909782,10.421786962052327,difference,min,-0.11922019814287277,-1.2806190924909782,1.0421786962052326,-1.1922019814287277,-12.806190924909782,10.421786962052327,-0.11922019814287277,-1.2806190924909782,1.0421786962052326,107.26053686724163,-0.011115010387318295,-0.11939331369150467,0.0971632929168681,643,,,8,63,49,18,68,TRUE,TRUE,FALSE,1.4370016288012266e-6,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,1,FALSE,FALSE,0.836,1.000
primary,glasses,paired_common_sample,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,MLIT250,age,ESTIMABLE,0.9607298385419173,573,112,573,,0.002424354671347828,1,maximum-likelihood likelihood-ratio test,per 10-year increase,age_decade,0.1806549823851935,5.526786046373912,-10.651646618766186,11.012956583536575,normal,ESTIMABLE,0.1806549823851935,-10.651646618766186,11.012956583536575,difference,min,0.01806549823851935,-1.0651646618766186,1.1012956583536575,0.1806549823851935,-10.651646618766186,11.012956583536575,0.01806549823851935,-1.0651646618766186,1.1012956583536575,115.03504069293759,0.0015704343763168205,-0.09259480028523281,0.09573566903786647,573,13310.4,13751,8,63,49,18,68,TRUE,TRUE,FALSE,1.7280399333685637e-7,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,1,FALSE,FALSE,0.961,1.000
primary,glasses,paired_common_sample,14,first_timing_above_250,First light timing above 250 lx melEDI,FLIT250,age,ESTIMABLE,0.9272555268737444,563,112,563,,0.008335389206877153,1,maximum-likelihood likelihood-ratio test,per 10-year increase,age_decade,0.6992050471374157,8.292992876016626,-15.554762313902408,16.953172408177238,normal,ESTIMABLE,0.6992050471374157,-15.554762313902408,16.953172408177238,difference,min,0.06992050471374157,-1.5554762313902408,1.6953172408177237,0.6992050471374157,-15.554762313902408,16.953172408177238,0.06992050471374157,-1.5554762313902408,1.6953172408177237,144.57556405339733,0.004836260205626258,-0.107589151844204,0.11726167225545651,563,13059.716666666667,13511,8,63,49,18,68,TRUE,TRUE,FALSE,2.2782842279411852e-6,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,1,FALSE,FALSE,0.927,1.000
primary,glasses,paired_common_sample,15,last_timing_above_250,Last light timing above 250 lx melEDI,LLIT250,age,ESTIMABLE,0.8738712648096569,524,112,524,,0.02519937784109061,1,maximum-likelihood likelihood-ratio test,per 10-year increase,age_decade,-1.3083641350707178,8.576555223930352,-18.11810348539306,15.501375215251624,normal,ESTIMABLE,-1.3083641350707178,-18.11810348539306,15.501375215251624,difference,min,-0.13083641350707179,-1.811810348539306,1.5501375215251625,-1.3083641350707178,-18.11810348539306,15.501375215251624,-0.13083641350707179,-1.811810348539306,1.5501375215251625,150.13797656073143,-0.008714411670131168,-0.12067635318146314,0.1032475298412008,524,12226.083333333334,12575,8,63,49,18,68,TRUE,TRUE,FALSE,6.048139766789973e-7,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,1,FALSE,FALSE,0.874,1.000
primary,glasses,paired_common_sample,16,dose_time_sensitive_corrected_medi,melEDI dose,Dose,age,ESTIMABLE,0.006441481352858689,598,112,598,,7.422456517295359,1,maximum-likelihood likelihood-ratio test,per 10-year increase,age_decade,0.10269803178808358,0.03866658916389721,0.026912909621838357,0.1784831539543288,normal,ESTIMABLE,1.2667707643576607,1.0639296438205479,1.5082841038894457,ratio,ratio,0.010269803178808358,0.002691290962183836,0.017848315395432877,,,,1.023928905216472,1.0062161671229615,1.0419534461819897,0.6667437681157216,0.1540292338664335,0.040364696167909726,0.2676937715649572,598,13912.883333333333,14352,8,63,49,18,68,TRUE,TRUE,FALSE,1.3176304491935298e-6,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,0.054752591499298855,TRUE,FALSE,0.006,0.055
primary,glasses,paired_common_sample,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,MDER,age,ESTIMABLE,0.352565385254996,489,107,489,,0.8642022583291009,1,maximum-likelihood likelihood-ratio test,per 10-year increase,age_decade,0.007305145615564404,0.00813199192047561,-0.008633265671138493,0.0232435569022673,normal,ESTIMABLE,0.007305145615564404,-0.008633265671138493,0.0232435569022673,difference,dimensionless,7.305145615564404e-4,-8.633265671138494e-4,0.00232435569022673,,,,7.305145615564404e-4,-8.633265671138494e-4,0.00232435569022673,0.11494855260226614,0.06355143627463464,-0.07510547523821795,0.20220834778748722,489,7665.216666666666,11736,8,60,47,18,68,TRUE,TRUE,FALSE,8.69874838826945e-6,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,0.6809550014434512,FALSE,FALSE,0.353,0.681
primary,glasses,paired_common_sample,1,interdaily_stability,Interdaily stability,IS,biological_sex,UNAVAILABLE,,,,,This analysis does not recompute participant-level IS or IV on identical paired participant-day sets; no approximation was made,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,—,—
primary,glasses,paired_common_sample,2,intradaily_variability,Intradaily variability,IV,biological_sex,UNAVAILABLE,,,,,This analysis does not recompute participant-level IS or IV on identical paired participant-day sets; no approximation was made,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,—,—
primary,glasses,paired_common_sample,3,daily_geometric_mean_medi,Mean melEDI,Mean,biological_sex,ESTIMABLE,0.11757965122807194,643,112,643,,2.4492684926029824,1,maximum-likelihood likelihood-ratio test,Female minus Male,biological_sexFemale,-0.08989680669015085,0.059472697853753385,-0.20646115254694003,0.026667539166638318,normal,ESTIMABLE,0.8130236768899606,0.621639850680705,1.0633287078681617,ratio,ratio,,,,,,,,,,0.4606036427208032,-0.19517172326108193,-0.44824038152926055,0.057896935007096674,643,14874.116666666667,15432,8,63,49,18,68,TRUE,TRUE,FALSE,1.1966108104388695e-5,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.6271244251229999,FALSE,FALSE,0.118,0.627
primary,glasses,paired_common_sample,4,m10_mean_medi,Brightest 10 h mean,M10mean,biological_sex,ESTIMABLE,0.10909209434502896,643,112,643,,2.56732456865916,1,maximum-likelihood likelihood-ratio test,Female minus Male,biological_sexFemale,-0.13030781768287988,0.08413366132874782,-0.2952067637747159,0.03459112840895609,normal,ESTIMABLE,0.7407850042507081,0.5067493919162526,1.0829069186399978,ratio,ratio,,,,,,,,,,0.6865567667854605,-0.18979904355614527,-0.4299815806301184,0.05038349351782784,643,,,8,63,49,18,68,TRUE,TRUE,FALSE,8.662937034387141e-7,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.6271244251229999,FALSE,FALSE,0.109,0.627
primary,glasses,paired_common_sample,5,l10_mean_medi,Darkest 10 h mean,L10mean,biological_sex,ESTIMABLE,0.182985315013093,643,112,643,,1.7732099972744066,1,maximum-likelihood likelihood-ratio test,Female minus Male,biological_sexFemale,-0.05971428289528262,0.04655481890489882,-0.15096005125566872,0.03153148546510348,normal,ESTIMABLE,0.8715367749285042,0.7063825281421161,1.0753045549563198,ratio,ratio,,,,,,,,,,0.3438558466946663,-0.17366080428554445,-0.43902133032426444,0.09169972175317553,643,,,8,63,49,18,68,TRUE,TRUE,FALSE,1.2434355767254601e-5,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.6271244251229999,FALSE,FALSE,0.183,0.627
primary,glasses,paired_common_sample,6,duration_above_1000,"Time above 1,000 lx melEDI",TAT1000,biological_sex,ESTIMABLE,0.12302281116644416,643,112,643,,2.3784086323360043,1,maximum-likelihood likelihood-ratio test,Female minus Male,biological_sexFemale,-0.20540546225594397,0.1323469569639614,-0.4648007313687807,0.05398980685689275,normal,ESTIMABLE,0.8143170746275173,0.6282602852840916,1.0554738435043152,ratio,ratio,,,,,,,,,,1.5034430098365903,-0.1366233777482989,-0.30915753262858964,0.035910777131991804,643,14874.116666666667,15432,8,63,49,18,68,TRUE,TRUE,FALSE,,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.6271244251229999,FALSE,FALSE,0.123,0.627
primary,glasses,paired_common_sample,7,duration_above_250_wake,Time above 250 lx melEDI during wake,TAT250,biological_sex,ESTIMABLE,0.4219018367059454,578,112,578,,0.6450115791967619,1,maximum-likelihood likelihood-ratio test,Female minus Male,biological_sexFemale,-0.08454201546158693,0.1049684057682588,-0.29027631028196055,0.12119227935878671,normal,ESTIMABLE,0.9189330451696642,0.7480568432225746,1.1288419445065363,ratio,ratio,,,,,,,,,,2.428421370220717,-0.03481356921756251,-0.11953292531583085,0.04990578688070582,578,7172.933333333333,7477.166666666667,8,63,49,18,68,TRUE,TRUE,FALSE,,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.8174682778218266,FALSE,FALSE,0.422,0.817
primary,glasses,paired_common_sample,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,biological_sex,ESTIMABLE,0.8618920897537194,505,110,505,,0.030264210354744137,1,maximum-likelihood likelihood-ratio test,Female minus Male,biological_sexFemale,-0.024592916595903434,0.1433340376776748,-0.3055224682028531,0.2563366350110462,normal,ESTIMABLE,-0.024592916595903434,-0.3055224682028531,0.2563366350110462,difference,h,,,,-1.475574995754206,-18.331348092171186,15.380198100662772,,,,1.0112527630197465,-0.02431925775160845,-0.30212275246647435,0.2534842369632574,505,1479.2833333333333,1499.8333333333333,8,61,49,18,68,TRUE,TRUE,FALSE,2.660272002685815e-7,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.9768110350542154,FALSE,FALSE,0.862,0.977
primary,glasses,paired_common_sample,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,TBT1,biological_sex,ESTIMABLE,0.424684870998184,608,112,608,,0.6373146675168755,1,maximum-likelihood likelihood-ratio test,Female minus Male,biological_sexFemale,0.03227496541789604,0.040340872786573626,-0.0467916923487002,0.11134162318449228,normal,ESTIMABLE,1.0328014509482768,0.9542861619966525,1.1177767000718675,ratio,ratio,,,,,,,,,,2.0418807268968764,0.015806489082712254,-0.022915977281303453,0.054528955446727964,608,4966.2,4969.216666666666,8,63,49,18,68,TRUE,TRUE,FALSE,,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.8174682778218266,FALSE,FALSE,0.425,0.817
primary,glasses,paired_common_sample,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,PAT250,biological_sex,ESTIMABLE,0.43277732355273174,643,112,643,,0.6153585555011318,1,maximum-likelihood likelihood-ratio test,Female minus Male,biological_sexFemale,-0.03449816562708658,0.0456702427914677,-0.12401019666356325,0.05501386540939009,normal,ESTIMABLE,0.923638089673701,0.7516052471078118,1.1350470529295176,ratio,ratio,,,,,,,,,,0.3863792840625061,-0.08928575379187689,-0.32095456919864684,0.14238306161489311,643,14874.116666666667,15432,8,63,49,18,68,TRUE,TRUE,FALSE,1.4131273928796872e-6,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.8174682778218266,FALSE,FALSE,0.433,0.817
primary,glasses,paired_common_sample,11,m10_midpoint,Midpoint of the brightest 10 hours,M10,biological_sex,ESTIMABLE,0.5905871333898223,643,112,643,,0.2894282824890979,1,maximum-likelihood likelihood-ratio test,Female minus Male,biological_sexFemale,-6.05553057327024,11.636894810259426,-28.863425293259773,16.752364146719295,normal,ESTIMABLE,-6.05553057327024,-28.863425293259773,16.752364146719295,difference,min,,,,-6.05553057327024,-28.863425293259773,16.752364146719295,,,,115.88768942691411,-0.05225344126900752,-0.2490637740384221,0.14455689150040707,643,,,8,63,49,18,68,TRUE,TRUE,FALSE,1.1823431123048067e-6,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.8985263548519589,FALSE,FALSE,0.591,0.899
primary,glasses,paired_common_sample,12,l10_midpoint,Midpoint of the darkest 10 hours,L10,biological_sex,ESTIMABLE,0.8570144680630208,643,112,643,,0.03246335941457801,1,maximum-likelihood likelihood-ratio test,Female minus Male,biological_sexFemale,-2.040658559485342,11.750988003088517,-25.07217182830108,20.990854709330392,normal,ESTIMABLE,-2.040658559485342,-25.07217182830108,20.990854709330392,difference,min,,,,-2.040658559485342,-25.07217182830108,20.990854709330392,,,,107.26053686724163,-0.019025250283905473,-0.23375019891363566,0.19569969834582468,643,,,8,63,49,18,68,TRUE,TRUE,FALSE,1.4279066817834973e-6,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.9768110350542154,FALSE,FALSE,0.857,0.977
primary,glasses,paired_common_sample,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,MLIT250,biological_sex,ESTIMABLE,0.2213380323963529,573,112,573,,1.4956750162564276,1,maximum-likelihood likelihood-ratio test,Female minus Male,biological_sexFemale,-13.147756044139003,11.031018256466407,-34.76815453961697,8.472642451338968,normal,ESTIMABLE,-13.147756044139003,-34.76815453961697,8.472642451338968,difference,min,,,,-13.147756044139003,-34.76815453961697,8.472642451338968,,,,115.03504069293759,-0.11429348800974685,-0.3022396856660695,0.07365270964657585,573,13310.4,13751,8,63,49,18,68,TRUE,TRUE,FALSE,3.637978807091713e-8,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.6271244251229999,FALSE,FALSE,0.221,0.627
primary,glasses,paired_common_sample,14,first_timing_above_250,First light timing above 250 lx melEDI,FLIT250,biological_sex,ESTIMABLE,0.6871083890044392,563,112,563,,0.1622335749643753,1,maximum-likelihood likelihood-ratio test,Female minus Male,biological_sexFemale,-6.343970680932247,16.683655309776196,-39.04333421857402,26.355392856709525,normal,ESTIMABLE,-6.343970680932247,-39.04333421857402,26.355392856709525,difference,min,,,,-6.343970680932247,-39.04333421857402,26.355392856709525,,,,144.57556405339733,-0.043879964933694976,-0.27005486351866353,0.1822949336512736,563,13059.716666666667,13511,8,63,49,18,68,TRUE,TRUE,FALSE,2.8421709430404007e-6,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.8985263548519589,FALSE,FALSE,0.687,0.899
primary,glasses,paired_common_sample,15,last_timing_above_250,Last light timing above 250 lx melEDI,LLIT250,biological_sex,ESTIMABLE,0.21599387099660028,524,112,524,,1.5307903170205464,1,maximum-likelihood likelihood-ratio test,Female minus Male,biological_sexFemale,-20.232499312521185,16.878265472675437,-53.31329176047094,12.84829313542857,normal,ESTIMABLE,-20.232499312521185,-53.31329176047094,12.84829313542857,difference,min,,,,-20.232499312521185,-53.31329176047094,12.84829313542857,,,,150.13797656073143,-0.13475937118639036,-0.3550953128697954,0.08557657049701467,524,12226.083333333334,12575,8,63,49,18,68,TRUE,TRUE,FALSE,6.502887117676437e-7,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.6271244251229999,FALSE,FALSE,0.216,0.627
primary,glasses,paired_common_sample,16,dose_time_sensitive_corrected_medi,melEDI dose,Dose,biological_sex,ESTIMABLE,0.5092397978486318,598,112,598,,0.4356288627329832,1,maximum-likelihood likelihood-ratio test,Female minus Male,biological_sexFemale,-0.05098030051883694,0.07933594196426981,-0.20647588944836565,0.10451528841069176,normal,ESTIMABLE,0.8892414526968332,0.6216187569524757,1.2720825302490495,ratio,ratio,,,,,,,,,,0.6667437681157216,-0.0764616078271146,-0.3096780192365131,0.15675480358228386,598,13912.883333333333,14352,8,63,49,18,68,TRUE,TRUE,FALSE,1.4517809177050367e-6,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.8657076563426741,FALSE,FALSE,0.509,0.866
primary,glasses,paired_common_sample,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,MDER,biological_sex,ESTIMABLE,0.6864711417676533,489,107,489,,0.16293219244937518,1,maximum-likelihood likelihood-ratio test,Female minus Male,biological_sexFemale,0.006263158630681368,0.016481470064397277,-0.026039929107812332,0.038566246369175064,normal,ESTIMABLE,0.006263158630681368,-0.026039929107812332,0.038566246369175064,difference,dimensionless,,,,,,,,,,0.11494855260226614,0.05448662457153805,-0.22653551104652161,0.3355087601895977,489,7665.216666666666,11736,8,60,47,18,68,TRUE,TRUE,FALSE,6.647837835771497e-6,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.8985263548519589,FALSE,FALSE,0.686,0.899
