"relative_path","role_pre","sha256_pre","bytes_pre","modified_utc_pre","is_symlink_pre","symlink_target_pre","role_post","sha256_post","bytes_post","modified_utc_post","is_symlink_post","symlink_target_post","delta","classification","status"
"artifacts/11_source_data/H06_daily/H06_daily_preparation_primary_sample_figure.csv","h06_daily_protected","38cd66acfba98a87cfc47d868469a2f9c44d95a14d53a7f31d893c37e73834c0",4035,"2026-08-13T08:07:54.448748Z UTC",FALSE,,"h06_daily_protected","38cd66acfba98a87cfc47d868469a2f9c44d95a14d53a7f31d893c37e73834c0",4035,"2026-08-13T08:07:54.448748Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/11_source_data/H06_daily/H06_daily_preparation_primary_site_support.csv","h06_daily_protected","2affc25185b93222e020e8ca9964fcb6525d50dadb085e144240f2a3b623302b",45535,"2026-08-13T08:07:54.370109Z UTC",FALSE,,"h06_daily_protected","2affc25185b93222e020e8ca9964fcb6525d50dadb085e144240f2a3b623302b",45535,"2026-08-13T08:07:54.370109Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/11_source_data/H06_daily/H06_daily_preparation_sample_role_summary.csv","h06_daily_protected","b6e22239d8c9f5d21d8a5aa3fafbda587da65121780cd7ea2a295179dd38db85",2302,"2026-08-13T08:07:51.901341Z UTC",FALSE,,"h06_daily_protected","b6e22239d8c9f5d21d8a5aa3fafbda587da65121780cd7ea2a295179dd38db85",2302,"2026-08-13T08:07:51.901341Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/11_source_data/H06_daily/H06_daily_preparation_sensitivity_registry.csv","h06_daily_protected","3f705ee6f657ecc4c149968185eddc145f7fca6608a6ba03bc9b301c98bb5f5e",1733,"2026-08-13T08:07:54.385551Z UTC",FALSE,,"h06_daily_protected","3f705ee6f657ecc4c149968185eddc145f7fca6608a6ba03bc9b301c98bb5f5e",1733,"2026-08-13T08:07:54.385551Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/11_source_data/H06_daily/H06_daily_preparation_temporal_support.csv","h06_daily_protected","dfb95960c70508153f0848f82c75b94b6cf982914ea55074105a15189eb0f600",2416,"2026-08-13T08:07:54.382988Z UTC",FALSE,,"h06_daily_protected","dfb95960c70508153f0848f82c75b94b6cf982914ea55074105a15189eb0f600",2416,"2026-08-13T08:07:54.382988Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/11_source_data/H06_daily/H06_daily_stage3_diagnostic_summary.csv","h06_daily_protected","931e443310ebe7d01a3ac50535b141be916de3bc3b88aea143bb31ed4a22ae4a",3134,"2026-08-12T19:47:12.568243Z UTC",FALSE,,"h06_daily_protected","931e443310ebe7d01a3ac50535b141be916de3bc3b88aea143bb31ed4a22ae4a",3134,"2026-08-12T19:47:12.568243Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/11_source_data/H06_daily/H06_daily_stage3_family_summary.csv","h06_daily_protected","20c14bd64a4f12b3f00e65c903e9537bcc8076d29f6a7e6f0de8914a901e25be",1598,"2026-08-12T19:47:12.567298Z UTC",FALSE,,"h06_daily_protected","20c14bd64a4f12b3f00e65c903e9537bcc8076d29f6a7e6f0de8914a901e25be",1598,"2026-08-12T19:47:12.567298Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/11_source_data/H06_daily/H06_daily_stage3_fdr_overview_figure.csv","dispatch_contract","4a9a7c3f0877872e2efe7bfddd73afac1c50299f60474bd8d328ce945f17ddf1",24744,"2026-08-12T19:47:12.570333Z UTC",FALSE,,"dispatch_contract","4a9a7c3f0877872e2efe7bfddd73afac1c50299f60474bd8d328ce945f17ddf1",24744,"2026-08-12T19:47:12.570333Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/11_source_data/H06_daily/H06_daily_stage3_figure_alt_text.csv","h06_daily_protected","50b7ef5d0c4153f9ca5def6e6d3d8c41db68e18c5cf27542f7e217cdebfb4b4d",1709,"2026-08-12T19:47:13.024842Z UTC",FALSE,,"h06_daily_protected","50b7ef5d0c4153f9ca5def6e6d3d8c41db68e18c5cf27542f7e217cdebfb4b4d",1709,"2026-08-12T19:47:13.024842Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/11_source_data/H06_daily/H06_daily_stage3_gap_decision_changes.csv","h06_daily_protected","206cfad8f669a4c3d9ba0f0712e52c4fb2a44eb7630b6464f79b3400a1427ffd",1533,"2026-08-12T19:47:12.566599Z UTC",FALSE,,"h06_daily_protected","206cfad8f669a4c3d9ba0f0712e52c4fb2a44eb7630b6464f79b3400a1427ffd",1533,"2026-08-12T19:47:12.566599Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/11_source_data/H06_daily/H06_daily_stage3_gap_results.csv","h06_daily_protected","d6cce7a92bb357a98785a58f1f1ff85415f6f275293bba37eec34083a43a4faf",44105,"2026-08-12T19:47:12.565821Z UTC",FALSE,,"h06_daily_protected","d6cce7a92bb357a98785a58f1f1ff85415f6f275293bba37eec34083a43a4faf",44105,"2026-08-12T19:47:12.565821Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/11_source_data/H06_daily/H06_daily_stage3_joint_site_interaction_summary.csv","h06_daily_protected","4db3fe18bf25e2db21c535bc08858058be757ad8d6970d94f76577c188aec130",8706,"2026-08-13T07:20:00.286764Z UTC",FALSE,,"h06_daily_protected","4db3fe18bf25e2db21c535bc08858058be757ad8d6970d94f76577c188aec130",8706,"2026-08-13T07:20:00.286764Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/11_source_data/H06_daily/H06_daily_stage3_main_hourly_comparison.csv","h06_daily_protected","933840342a8bbc97a579eeb27efcbdc5c26f608b280c2b3aae124b9c8d9246d3",5011,"2026-08-13T07:20:00.317856Z UTC",FALSE,,"h06_daily_protected","933840342a8bbc97a579eeb27efcbdc5c26f608b280c2b3aae124b9c8d9246d3",5011,"2026-08-13T07:20:00.317856Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/11_source_data/H06_daily/H06_daily_stage3_placement_results.csv","h06_daily_protected","55fc295f3d5ad4e4e19fc0dce745d64c1c954ada15e99ca7e28086058dd9769b",112128,"2026-08-12T19:47:12.564674Z UTC",FALSE,,"h06_daily_protected","55fc295f3d5ad4e4e19fc0dce745d64c1c954ada15e99ca7e28086058dd9769b",112128,"2026-08-12T19:47:12.564674Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/11_source_data/H06_daily/H06_daily_stage3_primary_results.csv","h06_daily_protected","c81af8827137259ab6bd6c8188971039ddd8e2aca71827a50a0ae94f2ea19e9a",42211,"2026-08-12T19:47:12.562599Z UTC",FALSE,,"h06_daily_protected","c81af8827137259ab6bd6c8188971039ddd8e2aca71827a50a0ae94f2ea19e9a",42211,"2026-08-12T19:47:12.562599Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/11_source_data/H06_daily/H06_daily_stage3_primary_site_deviation_figure_alt_text.csv","h06_daily_protected","a8be1b85d4c0c98922b98080148dcd87b43a28a3ee1fe6a1c55b979c1791200f",794,"2026-08-13T07:19:59.955704Z UTC",FALSE,,"h06_daily_protected","a8be1b85d4c0c98922b98080148dcd87b43a28a3ee1fe6a1c55b979c1791200f",794,"2026-08-13T07:19:59.955704Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/11_source_data/H06_daily/H06_daily_stage3_primary_site_deviation_figure.csv","dispatch_contract","12193a0a1795fe478bf4829a3986c2b1290510038e4c4aed59aa7e61714bcbcc",85705,"2026-08-13T07:19:59.244945Z UTC",FALSE,,"dispatch_contract","12193a0a1795fe478bf4829a3986c2b1290510038e4c4aed59aa7e61714bcbcc",85705,"2026-08-13T07:19:59.244945Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/11_source_data/H06_daily/H06_daily_stage3_primary_site_interaction_estimates.csv","h06_daily_protected","d4809ef5b023d895200c4591bb8530434e43223b9b2c9fcedae2302dbb69e3cd",103219,"2026-08-13T07:19:59.236702Z UTC",FALSE,,"h06_daily_protected","d4809ef5b023d895200c4591bb8530434e43223b9b2c9fcedae2302dbb69e3cd",103219,"2026-08-13T07:19:59.236702Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/11_source_data/H06_daily/H06_daily_stage3_primary_site_interaction_summary.csv","h06_daily_protected","fcf06bc9247f318d6db5fa7e82c6a4cf4524a7a75dd24193fe6aa1391bcd8a0a",24630,"2026-08-13T07:19:59.237936Z UTC",FALSE,,"h06_daily_protected","fcf06bc9247f318d6db5fa7e82c6a4cf4524a7a75dd24193fe6aa1391bcd8a0a",24630,"2026-08-13T07:19:59.237936Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/11_source_data/H06_daily/H06_daily_stage3_sample_role_summary.csv","h06_daily_protected","62d5d2d7b718bdca8c2e34dee576c9bdfdf21e456b31c560f8daa2bf1cf9b678",602,"2026-08-12T19:47:12.569084Z UTC",FALSE,,"h06_daily_protected","62d5d2d7b718bdca8c2e34dee576c9bdfdf21e456b31c560f8daa2bf1cf9b678",602,"2026-08-12T19:47:12.569084Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/11_source_data/H06_daily/H06_daily_stage3_temporal_gamm_summary.csv","h06_daily_protected","e65b6ddafaaf200ae90890a7cecc211527cfc00fab96812951828809718b7829",3758,"2026-08-13T07:20:00.323159Z UTC",FALSE,,"h06_daily_protected","e65b6ddafaaf200ae90890a7cecc211527cfc00fab96812951828809718b7829",3758,"2026-08-13T07:20:00.323159Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/11_source_data/H06_daily/H06_daily_temporal_h02_figure_alt_text.csv","h06_daily_protected","e5bba4c7f7ed670f477e945e71393e3f72483f75176310d22b4be6c8485fad7d",1298,"2026-08-11T10:47:36.470066Z UTC",FALSE,,"h06_daily_protected","e5bba4c7f7ed670f477e945e71393e3f72483f75176310d22b4be6c8485fad7d",1298,"2026-08-11T10:47:36.470066Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/11_source_data/H06_daily/H06_daily_temporal_h02_near_eye_dataset_sensitivity_figure_source.csv","h06_daily_protected","25ec34b0474d7884d8d38be4674c55f8ab751580c1a333dc91e7d1670fc0881d",208698,"2026-08-11T10:47:36.458898Z UTC",FALSE,,"h06_daily_protected","25ec34b0474d7884d8d38be4674c55f8ab751580c1a333dc91e7d1670fc0881d",208698,"2026-08-11T10:47:36.458898Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/11_source_data/H06_daily/H06_daily_temporal_h02_primary_context_functions_figure_source.csv","dispatch_contract","4c104c16734f5b23d02b864fdc90aee445538823e41fb0119e2de7ac9bd4ef63",98304,"2026-08-11T10:47:36.444790Z UTC",FALSE,,"dispatch_contract","4c104c16734f5b23d02b864fdc90aee445538823e41fb0119e2de7ac9bd4ef63",98304,"2026-08-11T10:47:36.444790Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/11_source_data/H06_daily/H06_daily_temporal_h02_primary_local_time_support.csv","h06_daily_protected","51da43ca062073296d818c5a7ec99e212e399226e79d9f3f59da307e79a0ba05",9823,"2026-08-11T10:47:36.468184Z UTC",FALSE,,"h06_daily_protected","51da43ca062073296d818c5a7ec99e212e399226e79d9f3f59da307e79a0ba05",9823,"2026-08-11T10:47:36.468184Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/11_source_data/H06_daily/H06_daily_temporal_h02_primary_profiles_figure_source.csv","h06_daily_protected","edac98de2247736f8bf3dbe8eeb7a57eec9eaba203149e2c42a0b3371362dbe7",203919,"2026-08-11T10:47:36.430393Z UTC",FALSE,,"h06_daily_protected","edac98de2247736f8bf3dbe8eeb7a57eec9eaba203149e2c42a0b3371362dbe7",203919,"2026-08-11T10:47:36.430393Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/11_source_data/H06_daily/H06_daily_temporal_h02_production_context_functions.csv","h06_daily_protected","41679f810b639d7dfde3d08a02589b56a88a5b03955da7a9993e2cb2c146cd8e",467532,"2026-08-11T10:34:29.017160Z UTC",FALSE,,"h06_daily_protected","41679f810b639d7dfde3d08a02589b56a88a5b03955da7a9993e2cb2c146cd8e",467532,"2026-08-11T10:34:29.017160Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/11_source_data/H06_daily/H06_daily_temporal_h02_production_inverse_profiles.csv","h06_daily_protected","63bcf07e48964b89f8ff55d86f7906e00ed25eeeeda96838fd351441f8afa75f",1002748,"2026-08-11T10:34:29.024986Z UTC",FALSE,,"h06_daily_protected","63bcf07e48964b89f8ff55d86f7906e00ed25eeeeda96838fd351441f8afa75f",1002748,"2026-08-11T10:34:29.024986Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/12_manifests/H06_daily/H06_daily_gap_clock_repair_code_manifest.csv","h06_daily_protected","a54e399007fd7dc626bacd194493c91134f0ac31caec2144c44b7750cdc3dc70",2458,"2026-08-13T10:40:27.471464Z UTC",FALSE,,"h06_daily_protected","a54e399007fd7dc626bacd194493c91134f0ac31caec2144c44b7750cdc3dc70",2458,"2026-08-13T10:40:27.471464Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/12_manifests/H06_daily/H06_daily_gap_clock_repair_input_manifest.csv","h06_daily_protected","4afed27a6d7c0bb92044bc09f3e33e0b7063ae2cfbe761accf0e4d06c4bf143d",7083,"2026-08-13T10:40:27.474748Z UTC",FALSE,,"h06_daily_protected","4afed27a6d7c0bb92044bc09f3e33e0b7063ae2cfbe761accf0e4d06c4bf143d",7083,"2026-08-13T10:40:27.474748Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/12_manifests/H06_daily/H06_daily_gap_clock_repair_model_catalog.csv","h06_daily_protected","522e9f4afdc8525e9801ce29fdf628098bfdacdd36da290ee82bd46100505994",56654,"2026-08-12T18:11:07.577034Z UTC",FALSE,,"h06_daily_protected","522e9f4afdc8525e9801ce29fdf628098bfdacdd36da290ee82bd46100505994",56654,"2026-08-12T18:11:07.577034Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/12_manifests/H06_daily/H06_daily_gap_clock_repair_output_manifest.csv","h06_daily_protected","54b63ff4dc3edf4cd112d4b7c71f02f193ee1be367fdd889d9a69923be6d1084",121600,"2026-08-13T10:40:27.490056Z UTC",FALSE,,"h06_daily_protected","54b63ff4dc3edf4cd112d4b7c71f02f193ee1be367fdd889d9a69923be6d1084",121600,"2026-08-13T10:40:27.490056Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/12_manifests/H06_daily/H06_daily_gap_clock_repair_software_manifest.csv","h06_daily_protected","0fcacb6f450dffbd8f4942fe706644fe04dfbea4368825f0c0cb1ffa9d0c8c0f",1885,"2026-08-12T18:47:19.786400Z UTC",FALSE,,"h06_daily_protected","0fcacb6f450dffbd8f4942fe706644fe04dfbea4368825f0c0cb1ffa9d0c8c0f",1885,"2026-08-12T18:47:19.786400Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/12_manifests/H06_daily/H06_daily_h01_diagnostic_alignment_code_manifest.csv","h06_daily_protected","e9bcc410cfddc4fd4efaa23e5c6c20c495c9caaaa7a573e5ae91dc067365160e",1742,"2026-08-13T10:40:18.429094Z UTC",FALSE,,"h06_daily_protected","e9bcc410cfddc4fd4efaa23e5c6c20c495c9caaaa7a573e5ae91dc067365160e",1742,"2026-08-13T10:40:18.429094Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/12_manifests/H06_daily/H06_daily_h01_diagnostic_alignment_input_manifest.csv","h06_daily_protected","76010e917f2b4c765931c07df720f1abbad2cdf4e159e6ef870e105056e58e37",6784,"2026-08-13T10:40:18.441068Z UTC",FALSE,,"h06_daily_protected","76010e917f2b4c765931c07df720f1abbad2cdf4e159e6ef870e105056e58e37",6784,"2026-08-13T10:40:18.441068Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/12_manifests/H06_daily/H06_daily_h01_diagnostic_alignment_output_manifest.csv","h06_daily_protected","4609201c3a395a91d1c2a94375d3e9bbd348b400edbed649a162741c712429d0",236473,"2026-08-13T10:40:18.447652Z UTC",FALSE,,"h06_daily_protected","4609201c3a395a91d1c2a94375d3e9bbd348b400edbed649a162741c712429d0",236473,"2026-08-13T10:40:18.447652Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/12_manifests/H06_daily/H06_daily_h01_diagnostic_alignment_software_manifest.csv","h06_daily_protected","b8c7f1c51e6a65fd3452f18b702b4cfa9287260d3f53c52fedb1b5afc3bb7f2d",877,"2026-08-12T16:30:28.002225Z UTC",FALSE,,"h06_daily_protected","b8c7f1c51e6a65fd3452f18b702b4cfa9287260d3f53c52fedb1b5afc3bb7f2d",877,"2026-08-12T16:30:28.002225Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/12_manifests/H06_daily/H06_daily_joint_context_exploratory_code_manifest.csv","h06_daily_protected","aa997b60778e716a26122c09b3ad6b6fbaa7870fa48e8775527ca1ec00eea6a5",1238,"2026-08-13T10:39:53.403212Z UTC",FALSE,,"h06_daily_protected","aa997b60778e716a26122c09b3ad6b6fbaa7870fa48e8775527ca1ec00eea6a5",1238,"2026-08-13T10:39:53.403212Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/12_manifests/H06_daily/H06_daily_joint_context_exploratory_input_manifest.csv","h06_daily_protected","5df0cd7381502cc5d8d53940da32e2575e7f05b4fc4533d2ca1178d0bc899ab4",4407,"2026-08-13T10:29:26.900476Z UTC",FALSE,,"h06_daily_protected","5df0cd7381502cc5d8d53940da32e2575e7f05b4fc4533d2ca1178d0bc899ab4",4407,"2026-08-13T10:29:26.900476Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/12_manifests/H06_daily/H06_daily_joint_context_exploratory_output_manifest.csv","h06_daily_protected","90b458b251f023c4e9a4716164ceeb13942acf6bb976a61106b513d79164fb89",4564,"2026-08-13T05:25:14.898210Z UTC",FALSE,,"h06_daily_protected","90b458b251f023c4e9a4716164ceeb13942acf6bb976a61106b513d79164fb89",4564,"2026-08-13T05:25:14.898210Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/12_manifests/H06_daily/H06_daily_joint_context_exploratory_software_manifest.csv","h06_daily_protected","47798ae976411d22dd493c5bf192b8ce15c0ada0b2ffb91c945de67ad54d0630",385,"2026-08-13T05:25:14.902141Z UTC",FALSE,,"h06_daily_protected","47798ae976411d22dd493c5bf192b8ce15c0ada0b2ffb91c945de67ad54d0630",385,"2026-08-13T05:25:14.902141Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/12_manifests/H06_daily/H06_daily_l10_metric011_acceptance_closure_code_manifest.csv","h06_daily_protected","62f92fdaf210f82c69b24f0f6e5f24bb56f6bdaeb19bf68fe40bc8ea55375a79",296,"2026-08-13T10:39:19.441660Z UTC",FALSE,,"h06_daily_protected","62f92fdaf210f82c69b24f0f6e5f24bb56f6bdaeb19bf68fe40bc8ea55375a79",296,"2026-08-13T10:39:19.441660Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/12_manifests/H06_daily/H06_daily_l10_metric011_acceptance_closure_input_manifest.csv","h06_daily_protected","7cf070dc87e8b64a17696298bfe423d15316a3bff1620d4db0e09617a97b910f",2321,"2026-08-13T10:39:19.443954Z UTC",FALSE,,"h06_daily_protected","7cf070dc87e8b64a17696298bfe423d15316a3bff1620d4db0e09617a97b910f",2321,"2026-08-13T10:39:19.443954Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/12_manifests/H06_daily/H06_daily_l10_metric011_acceptance_closure_output_manifest.csv","h06_daily_protected","56c52bfc033bf7e09e821aec89bc07ca6a812ea90737f3c914b82754fdcf2fca",514,"2026-08-13T10:29:26.904574Z UTC",FALSE,,"h06_daily_protected","56c52bfc033bf7e09e821aec89bc07ca6a812ea90737f3c914b82754fdcf2fca",514,"2026-08-13T10:29:26.904574Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/12_manifests/H06_daily/H06_daily_l10_metric011_acceptance_closure_software_manifest.csv","h06_daily_protected","a9593ed47316a47b0cda4dba07931d3d61768d9222ba01e2da6ed5aad451d405",465,"2026-08-12T06:09:00.096838Z UTC",FALSE,,"h06_daily_protected","a9593ed47316a47b0cda4dba07931d3d61768d9222ba01e2da6ed5aad451d405",465,"2026-08-12T06:09:00.096838Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/12_manifests/H06_daily/H06_daily_l10_metric011_production_code_manifest.csv","h06_daily_protected","5261d2561a28e20ac5afc3bdb00c915790afa4c7a47b7c6d9aaa5c7013ef5538",2812,"2026-08-13T10:29:26.907795Z UTC",FALSE,,"h06_daily_protected","5261d2561a28e20ac5afc3bdb00c915790afa4c7a47b7c6d9aaa5c7013ef5538",2812,"2026-08-13T10:29:26.907795Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/12_manifests/H06_daily/H06_daily_l10_metric011_production_input_manifest.csv","h06_daily_protected","7772792dfa69eccd0941618193ede0b565abaa6856b151e77dde833b765a9339",19594,"2026-08-13T10:39:13.944885Z UTC",FALSE,,"h06_daily_protected","7772792dfa69eccd0941618193ede0b565abaa6856b151e77dde833b765a9339",19594,"2026-08-13T10:39:13.944885Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/12_manifests/H06_daily/H06_daily_l10_metric011_production_output_manifest.csv","h06_daily_protected","af89132e004e29d27351302b0f765ce9845da53fb6619d8d042aaa980165626c",29834,"2026-08-13T10:39:08.701488Z UTC",FALSE,,"h06_daily_protected","af89132e004e29d27351302b0f765ce9845da53fb6619d8d042aaa980165626c",29834,"2026-08-13T10:39:08.701488Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/12_manifests/H06_daily/H06_daily_l10_metric011_production_software_manifest.csv","h06_daily_protected","bb4b6343292cc0c653a8320e4deadfb009ffcfb86bc65b8bf3d2e0b337ad4cbe",1399,"2026-08-12T00:47:44.909894Z UTC",FALSE,,"h06_daily_protected","bb4b6343292cc0c653a8320e4deadfb009ffcfb86bc65b8bf3d2e0b337ad4cbe",1399,"2026-08-12T00:47:44.909894Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/12_manifests/H06_daily/H06_daily_l10_metric011_static_code_manifest.csv","h06_daily_protected","db2402800c4d98cdd0d995d5057944ef5aebe42c131acaf20ef914badb4d0a83",453,"2026-08-11T23:51:54.278051Z UTC",FALSE,,"h06_daily_protected","db2402800c4d98cdd0d995d5057944ef5aebe42c131acaf20ef914badb4d0a83",453,"2026-08-11T23:51:54.278051Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/12_manifests/H06_daily/H06_daily_l10_metric011_static_output_manifest.csv","h06_daily_protected","343fb97f8c7ff3038c7df62eedc0de70477ce314770fcbfd5bda49d3bbc81627",12606,"2026-08-13T10:39:08.704941Z UTC",FALSE,,"h06_daily_protected","343fb97f8c7ff3038c7df62eedc0de70477ce314770fcbfd5bda49d3bbc81627",12606,"2026-08-13T10:39:08.704941Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/12_manifests/H06_daily/H06_daily_l10_metric011_static_software_manifest.csv","h06_daily_protected","caacfa4dfe23d34f53b31b53a51dcc9c0c3fb29765876feec34eedb571c10397",87,"2026-08-11T23:51:54.309960Z UTC",FALSE,,"h06_daily_protected","caacfa4dfe23d34f53b31b53a51dcc9c0c3fb29765876feec34eedb571c10397",87,"2026-08-11T23:51:54.309960Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/12_manifests/H06_daily/H06_daily_l10_shiftlog_pilot_acceptance_manifest.csv","h06_daily_protected","56234fd02a57142879972aade1f9202924c16168963f875a53553b68fad6f845",4728,"2026-08-13T10:39:31.751649Z UTC",FALSE,,"h06_daily_protected","56234fd02a57142879972aade1f9202924c16168963f875a53553b68fad6f845",4728,"2026-08-13T10:39:31.751649Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/12_manifests/H06_daily/H06_daily_l10_shiftlog_pilot_code_manifest.csv","h06_daily_protected","ac6534b843d48e1a1054da6c9ce5b74f70a5914070b90d1b26079f8f8da54fa2",2145,"2026-08-13T10:39:25.206871Z UTC",FALSE,,"h06_daily_protected","ac6534b843d48e1a1054da6c9ce5b74f70a5914070b90d1b26079f8f8da54fa2",2145,"2026-08-13T10:39:25.206871Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/12_manifests/H06_daily/H06_daily_l10_shiftlog_pilot_input_manifest.csv","h06_daily_protected","01c9882d3dbd3d74960e352c93045b383b98a71abc717a0655595c4d8e030336",6940,"2026-08-13T10:39:25.209075Z UTC",FALSE,,"h06_daily_protected","01c9882d3dbd3d74960e352c93045b383b98a71abc717a0655595c4d8e030336",6940,"2026-08-13T10:39:25.209075Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/12_manifests/H06_daily/H06_daily_l10_shiftlog_pilot_output_manifest.csv","h06_daily_protected","13ede7841b4bccbc1441c54de048b09983eea08e5159ec86d568ecd0b530e66c",5717,"2026-08-13T10:39:25.211288Z UTC",FALSE,,"h06_daily_protected","13ede7841b4bccbc1441c54de048b09983eea08e5159ec86d568ecd0b530e66c",5717,"2026-08-13T10:39:25.211288Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/12_manifests/H06_daily/H06_daily_l10_shiftlog_pilot_software_manifest.csv","h06_daily_protected","bad5b21b51dc79e83f2e64c10ca4af282d2b7c37f96157c6b3451208bc81a898",1544,"2026-08-12T07:18:35.165539Z UTC",FALSE,,"h06_daily_protected","bad5b21b51dc79e83f2e64c10ca4af282d2b7c37f96157c6b3451208bc81a898",1544,"2026-08-12T07:18:35.165539Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/12_manifests/H06_daily/H06_daily_l10_shiftlog_static_software_manifest.csv","h06_daily_protected","94100e5fef6af769f4ec350eb410e70bacbdbd2882f93735a21a6cf32b42d66d",561,"2026-08-12T06:31:30.077806Z UTC",FALSE,,"h06_daily_protected","94100e5fef6af769f4ec350eb410e70bacbdbd2882f93735a21a6cf32b42d66d",561,"2026-08-12T06:31:30.077806Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
