relative_path,before_sha256,before_bytes,after_sha256,after_bytes,present_before,present_after,hash_identical,bytes_identical,byte_identical,status
artifacts/12_manifests/H06_daily/H06_daily_mder_metric010_gap_refresh_software_manifest.csv,b5bd2f3724efe8f741f346386da703394da3a460c68c4817e4591d9aad9ee362,77,b5bd2f3724efe8f741f346386da703394da3a460c68c4817e4591d9aad9ee362,77,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/12_manifests/H06_daily/H06_daily_mder_metric010_influence_pilot_code_manifest.csv,db4dd6c59ca8a8acc179d087f5dd274adb5b6ce4ef37b7efe49497935dace0aa,1029,db4dd6c59ca8a8acc179d087f5dd274adb5b6ce4ef37b7efe49497935dace0aa,1029,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/12_manifests/H06_daily/H06_daily_mder_metric010_influence_pilot_input_manifest.csv,b8ce3b30cf90c0267a35ff64797a4a4602c765365feb73d3a7a6a2242f33d101,1710,b8ce3b30cf90c0267a35ff64797a4a4602c765365feb73d3a7a6a2242f33d101,1710,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/12_manifests/H06_daily/H06_daily_mder_metric010_influence_pilot_output_manifest.csv,dee85b6c2a4d88998af713039f9cf9c331080846f7835e14d5b02487a17a9238,590,dee85b6c2a4d88998af713039f9cf9c331080846f7835e14d5b02487a17a9238,590,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/12_manifests/H06_daily/H06_daily_mder_metric010_influence_pilot_software_manifest.csv,22e3c4fea1dfd035696cdc1b258211efc3b24fbb104d685968bf3beefedd1cf0,107,22e3c4fea1dfd035696cdc1b258211efc3b24fbb104d685968bf3beefedd1cf0,107,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/12_manifests/H06_daily/H06_daily_mder_metric010_pre_gap_refresh_output_manifest.csv,ce5659cf9717f6dafe1fafbba00eb81237fdc436725f1c434c76935f62dc5544,3695,ce5659cf9717f6dafe1fafbba00eb81237fdc436725f1c434c76935f62dc5544,3695,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/12_manifests/H06_daily/H06_daily_mder_metric010_production_code_manifest.csv,13fe752d13226725fd8e47e4d587742a1f981ebe6963f45541e715ab7736ebf2,1008,13fe752d13226725fd8e47e4d587742a1f981ebe6963f45541e715ab7736ebf2,1008,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/12_manifests/H06_daily/H06_daily_mder_metric010_production_input_manifest.csv,e706d4e1f03b78db4900fc32eeaa36095ffc1bb7bc3209de638e439f76c942ac,16586,e706d4e1f03b78db4900fc32eeaa36095ffc1bb7bc3209de638e439f76c942ac,16586,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/12_manifests/H06_daily/H06_daily_mder_metric010_production_output_manifest.csv,19d91fdc62c81cf342490a2197ba335eb751b26500df102c0d0e8cbebf3a119c,3962,19d91fdc62c81cf342490a2197ba335eb751b26500df102c0d0e8cbebf3a119c,3962,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/12_manifests/H06_daily/H06_daily_mder_metric010_production_software_manifest.csv,5577e9fec50447b6db9482af786f5819ae5febd35186ee336add8863660a5971,148,5577e9fec50447b6db9482af786f5819ae5febd35186ee336add8863660a5971,148,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/12_manifests/H06_daily/H06_daily_mder_metric010_reader_code_manifest.csv,76790c5b3b1fac744ac6e1923867cfae06557464cbd32366a2080cca68b87e02,550,76790c5b3b1fac744ac6e1923867cfae06557464cbd32366a2080cca68b87e02,550,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/12_manifests/H06_daily/H06_daily_mder_metric010_reader_input_manifest.csv,eb9f4080eeab047cf856b125f8cd60186fc28f756c1de237255619eb39124aac,849,eb9f4080eeab047cf856b125f8cd60186fc28f756c1de237255619eb39124aac,849,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/12_manifests/H06_daily/H06_daily_mder_metric010_reader_output_manifest.csv,7d489d7fc9894a66eb6dcb1b493dbaa667645e69a8ee817055c541b7974ed1a7,1559,7d489d7fc9894a66eb6dcb1b493dbaa667645e69a8ee817055c541b7974ed1a7,1559,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/12_manifests/H06_daily/H06_daily_mder_metric010_reader_software_manifest.csv,0e6c33b033f447bb69196527b18f8ccda8a9962c5d28f3b7a952adb1c6bfa7d5,129,0e6c33b033f447bb69196527b18f8ccda8a9962c5d28f3b7a952adb1c6bfa7d5,129,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/12_manifests/H06_daily/H06_daily_mder_metric010_static_code_manifest.csv,3e619811d12904d1a1fea30caa11fc03800f25de6d75fa4162509c9bd7c3f7a9,720,3e619811d12904d1a1fea30caa11fc03800f25de6d75fa4162509c9bd7c3f7a9,720,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/12_manifests/H06_daily/H06_daily_mder_metric010_static_input_manifest.csv,4581d4e665e4dd09b367714be0763c962f1051f3cf44f28807831879ecb6c72b,3883,4581d4e665e4dd09b367714be0763c962f1051f3cf44f28807831879ecb6c72b,3883,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/12_manifests/H06_daily/H06_daily_mder_metric010_static_output_manifest.csv,0d1ccc6c3b06c46d34d16711c627addbe39fb2c712a2aa2b809ee2441aca01a2,13820,0d1ccc6c3b06c46d34d16711c627addbe39fb2c712a2aa2b809ee2441aca01a2,13820,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/12_manifests/H06_daily/H06_daily_mder_metric010_static_software_manifest.csv,bb28c335fb436ab07c677470a28d59c0a2695ed3ccc14cb2e66fa30ce4f5cc79,89,bb28c335fb436ab07c677470a28d59c0a2695ed3ccc14cb2e66fa30ce4f5cc79,89,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/12_manifests/H06_daily/H06_daily_non_l10_pilot_code_manifest.csv,af3933b372755f3baae684f44f659bbe8bb3a35b4b5aabd7989a5f842221e7cb,1324,af3933b372755f3baae684f44f659bbe8bb3a35b4b5aabd7989a5f842221e7cb,1324,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/12_manifests/H06_daily/H06_daily_non_l10_pilot_input_manifest.csv,a4613f15ead70d48e2266ed4e8096d22cdc40caa7e728b5715fd32ccfc116b50,7085,a4613f15ead70d48e2266ed4e8096d22cdc40caa7e728b5715fd32ccfc116b50,7085,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/12_manifests/H06_daily/H06_daily_non_l10_pilot_output_manifest.csv,00117b46ca4b30afce01009ec675e633a7c217a17d5a0f6e436cba847d57ad06,6618,00117b46ca4b30afce01009ec675e633a7c217a17d5a0f6e436cba847d57ad06,6618,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/12_manifests/H06_daily/H06_daily_non_l10_pilot_software_manifest.csv,a200791a4ccc8b0d60cd1d8a2de26012f061e635d9e002ef74f235e8606a3c26,571,a200791a4ccc8b0d60cd1d8a2de26012f061e635d9e002ef74f235e8606a3c26,571,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/12_manifests/H06_daily/H06_daily_non_l10_production_code_manifest.csv,ea23080460b56fdd26d0a7ffc01e6a49ffee345e6b055381607d1b1107e19380,4026,ea23080460b56fdd26d0a7ffc01e6a49ffee345e6b055381607d1b1107e19380,4026,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/12_manifests/H06_daily/H06_daily_non_l10_production_figure_manifest.csv,144072abef7df3fa6460d87011279a33ad1e993cd461fd7ca79b8db2d6f1ec7d,1051,144072abef7df3fa6460d87011279a33ad1e993cd461fd7ca79b8db2d6f1ec7d,1051,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/12_manifests/H06_daily/H06_daily_non_l10_production_input_manifest.csv,96f77b38a8f7912648ad62ea52040b3ac488ae2a96ea42cdc3803c7042e29f73,9408,96f77b38a8f7912648ad62ea52040b3ac488ae2a96ea42cdc3803c7042e29f73,9408,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/12_manifests/H06_daily/H06_daily_non_l10_production_main_h06_pins.csv,1b11d67943679b8c4e59340831375e7852dfb01b3f52c94584e1944ff408960e,1309,1b11d67943679b8c4e59340831375e7852dfb01b3f52c94584e1944ff408960e,1309,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/12_manifests/H06_daily/H06_daily_non_l10_production_output_manifest.csv,63c6e873c35bcef3b2a12600da27e10dc1097cf43e14be96dee838ce15d4e7e1,271899,63c6e873c35bcef3b2a12600da27e10dc1097cf43e14be96dee838ce15d4e7e1,271899,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/12_manifests/H06_daily/H06_daily_non_l10_production_software_manifest.csv,7758d15f3a24249138046f80146827ddc2f2e2c7674f0791d31f31b13b8c839b,1090,7758d15f3a24249138046f80146827ddc2f2e2c7674f0791d31f31b13b8c839b,1090,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/12_manifests/H06_daily/H06_daily_pre_sleep_no_nugget_diagnostic_code_manifest.csv,e31bac93a93cca4559ccdf8d737aa281d7b44ca6140b226c8bd9d379142f36c5,833,e31bac93a93cca4559ccdf8d737aa281d7b44ca6140b226c8bd9d379142f36c5,833,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/12_manifests/H06_daily/H06_daily_pre_sleep_no_nugget_diagnostic_input_manifest.csv,d1462e3eb699a1e5c2f796b90fc79e8e788f6b420a7bfb04ad30dfbce6a765eb,3628,d1462e3eb699a1e5c2f796b90fc79e8e788f6b420a7bfb04ad30dfbce6a765eb,3628,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/12_manifests/H06_daily/H06_daily_pre_sleep_no_nugget_diagnostic_output_manifest.csv,89c0faf24e43016f6c72d942426f3e64b302b31180b7199c656475e40f9b0523,2925,89c0faf24e43016f6c72d942426f3e64b302b31180b7199c656475e40f9b0523,2925,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/12_manifests/H06_daily/H06_daily_pre_sleep_no_nugget_diagnostic_repaired_input_manifest.csv,035dfc4c2b3f8104e23e1266fe81fae5db188495a73389c7d1e7edb4dbcc2dc0,3426,035dfc4c2b3f8104e23e1266fe81fae5db188495a73389c7d1e7edb4dbcc2dc0,3426,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/12_manifests/H06_daily/H06_daily_pre_sleep_no_nugget_diagnostic_software_manifest.csv,786ae5fa44724acf25d74fc02761ce8ec2d8433061d0c7927dcc8cee978fa9c3,398,786ae5fa44724acf25d74fc02761ce8ec2d8433061d0c7927dcc8cee978fa9c3,398,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/12_manifests/H06_daily/H06_daily_pre_sleep_no_nugget_final_code_manifest.csv,8523e725fdf739f67e669c443ff2b496f0296ad7e6b67d1c9bf889b728391dac,538,8523e725fdf739f67e669c443ff2b496f0296ad7e6b67d1c9bf889b728391dac,538,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/12_manifests/H06_daily/H06_daily_pre_sleep_no_nugget_final_input_manifest.csv,fd22c07eed075bec08013591f06343a447754ac7a456c11322dadc163be84643,1850,fd22c07eed075bec08013591f06343a447754ac7a456c11322dadc163be84643,1850,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/12_manifests/H06_daily/H06_daily_pre_sleep_no_nugget_final_output_manifest.csv,80f71682d110229920aaa7b602e91fd13365911568f4614810560f82d78a908b,1669,80f71682d110229920aaa7b602e91fd13365911568f4614810560f82d78a908b,1669,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/12_manifests/H06_daily/H06_daily_pre_sleep_no_nugget_final_software_manifest.csv,fad61a4d39e0bfc21c6012372d4db1a30948201151ad477abf324ce3ad3a5182,314,fad61a4d39e0bfc21c6012372d4db1a30948201151ad477abf324ce3ad3a5182,314,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/12_manifests/H06_daily/H06_daily_pre_sleep_no_nugget_reference_seal_code_manifest.csv,8a65a9428b25f870b2bb532c3ad95776babda283ad0c4c746f3b585ae5112c71,529,8a65a9428b25f870b2bb532c3ad95776babda283ad0c4c746f3b585ae5112c71,529,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/12_manifests/H06_daily/H06_daily_pre_sleep_no_nugget_reference_seal_input_manifest.csv,2ff496dcab9f928a12d5bb933cceddfb7d7782e36622eb26c7b297f6fc48eea8,1287,2ff496dcab9f928a12d5bb933cceddfb7d7782e36622eb26c7b297f6fc48eea8,1287,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/12_manifests/H06_daily/H06_daily_pre_sleep_no_nugget_reference_seal_output_manifest.csv,f07e40ce38d8a11a28bbf598b88703be16083bca0037f11c48a9af1d3608bb97,1679,f07e40ce38d8a11a28bbf598b88703be16083bca0037f11c48a9af1d3608bb97,1679,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/12_manifests/H06_daily/H06_daily_pre_sleep_no_nugget_reference_seal_software_manifest.csv,f9cc5388ac75e1a63b921c19afbc6d3ede5876ab12eb5a25a9f3f45eb987dde3,318,f9cc5388ac75e1a63b921c19afbc6d3ede5876ab12eb5a25a9f3f45eb987dde3,318,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/12_manifests/H06_daily/H06_daily_preparation_acceptance_manifest.csv,1923a5a81b16aee478436980f24bccc6ed58836550876e6758753640357eaad3,5496,1923a5a81b16aee478436980f24bccc6ed58836550876e6758753640357eaad3,5496,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/12_manifests/H06_daily/H06_daily_preparation_figure_readability_qa.csv,ae5dbb7a2a9f7f0dc47a60297e6bc9a244d103859186748756797332942dba45,1603,ae5dbb7a2a9f7f0dc47a60297e6bc9a244d103859186748756797332942dba45,1603,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/12_manifests/H06_daily/H06_daily_preparation_output_manifest.csv,50461464c788a882635809881638856dde8b6f16a8593eb0fa76194be9feb190,8334,50461464c788a882635809881638856dde8b6f16a8593eb0fa76194be9feb190,8334,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/12_manifests/H06_daily/H06_daily_preparation_render_qa.csv,840fdaef6c31a51e2aabd6727a60b66a8a9df54cb0199b4a6c018c3080ea22de,1916,840fdaef6c31a51e2aabd6727a60b66a8a9df54cb0199b4a6c018c3080ea22de,1916,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/12_manifests/H06_daily/H06_daily_preparation_software_manifest.csv,25f547ccf47c8c3afc75d9b43dc457fe41d4bac7e2e9cf16baf710f7384d95e9,2047,25f547ccf47c8c3afc75d9b43dc457fe41d4bac7e2e9cf16baf710f7384d95e9,2047,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/12_manifests/H06_daily/H06_daily_preparation_source_data_manifest.csv,19f441e87912962c7d60268899511c1f3a8e4c318502a6ed1c79e7e8e125f8ba,4878,19f441e87912962c7d60268899511c1f3a8e4c318502a6ed1c79e7e8e125f8ba,4878,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/12_manifests/H06_daily/H06_daily_stage2_daily_ar_repair_pilot_code_manifest.csv,f3356f280923a526b22e6dd1534f6a3d23800bd373b8f8e29dc677cf96d25f1f,804,f3356f280923a526b22e6dd1534f6a3d23800bd373b8f8e29dc677cf96d25f1f,804,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/12_manifests/H06_daily/H06_daily_stage2_daily_ar_repair_pilot_input_manifest.csv,1c597b9fca519cbf304a85c6363190c3c678613a29af646a2fd2066435aebe0f,3288,1c597b9fca519cbf304a85c6363190c3c678613a29af646a2fd2066435aebe0f,3288,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/12_manifests/H06_daily/H06_daily_stage2_daily_ar_repair_pilot_output_manifest.csv,39a9a8d56bbe93138b646e2f63dc6e9627d782be090ee55a88c4246ad769b400,4319,39a9a8d56bbe93138b646e2f63dc6e9627d782be090ee55a88c4246ad769b400,4319,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/12_manifests/H06_daily/H06_daily_stage2_daily_ar_repair_pilot_software_manifest.csv,92afe4b98b1a01b70ffeef35de8e9c68aa05e4ef5705ac7c3d133690362703f6,439,92afe4b98b1a01b70ffeef35de8e9c68aa05e4ef5705ac7c3d133690362703f6,439,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/12_manifests/H06_daily/H06_daily_stage2_pilot_code_manifest.csv,27114446df3bf6d45f3f2f0f59471a98babb9d387a521c816146bfdcf411067d,651,27114446df3bf6d45f3f2f0f59471a98babb9d387a521c816146bfdcf411067d,651,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/12_manifests/H06_daily/H06_daily_stage2_pilot_input_manifest.csv,8751bbc8e3bb54756c80fb8297346fcc49f57d3b7a5c8aec70ddff44de656008,1365,8751bbc8e3bb54756c80fb8297346fcc49f57d3b7a5c8aec70ddff44de656008,1365,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/12_manifests/H06_daily/H06_daily_stage2_pilot_output_manifest.csv,380613b3fcaea2b30230cea1115e55796cf1cbcb2af160fdc821e0337b5490fc,5219,380613b3fcaea2b30230cea1115e55796cf1cbcb2af160fdc821e0337b5490fc,5219,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/12_manifests/H06_daily/H06_daily_stage2_pilot_software_manifest.csv,9ecb490b7d821b41c91d3154de12f5ad12f0da2affe26fb92efa341e937f677d,568,9ecb490b7d821b41c91d3154de12f5ad12f0da2affe26fb92efa341e937f677d,568,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/12_manifests/H06_daily/H06_daily_stage3_figure_readability_qa.csv,8b2adec6abe8d36e049764a71290893fdbaa170951c8487c6846b82d5db5fb0c,3017,8b2adec6abe8d36e049764a71290893fdbaa170951c8487c6846b82d5db5fb0c,3017,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/12_manifests/H06_daily/H06_daily_stage3_input_manifest.csv,e294344087c79b467db316192e825e172a99fd544ad6dfe6e593eb4684b8025f,7056,e294344087c79b467db316192e825e172a99fd544ad6dfe6e593eb4684b8025f,7056,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/12_manifests/H06_daily/H06_daily_stage3_output_manifest.csv,7c7658fca61687b0124f0f49a1b773fd1a101af7a5e6be641cd1adc2eb09c01e,14087,7c7658fca61687b0124f0f49a1b773fd1a101af7a5e6be641cd1adc2eb09c01e,14087,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/12_manifests/H06_daily/H06_daily_stage3_render_qa.csv,d61a2550545370532ea1e000b23b198be24380d27980ae72b2a17686f4433f2f,4643,d61a2550545370532ea1e000b23b198be24380d27980ae72b2a17686f4433f2f,4643,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/12_manifests/H06_daily/H06_daily_stage3_revision_figure_readability_qa.csv,75f3e82a7fcfa6b846fbb13b5441d892767b322073222bd7b6d433ecfa318064,5315,75f3e82a7fcfa6b846fbb13b5441d892767b322073222bd7b6d433ecfa318064,5315,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/12_manifests/H06_daily/H06_daily_stage3_revision_input_manifest.csv,91485e316ee715d699002d61f124656c0791ffde282cf5133df0f091bd056c48,7115,91485e316ee715d699002d61f124656c0791ffde282cf5133df0f091bd056c48,7115,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/12_manifests/H06_daily/H06_daily_stage3_site_deviation_label_refresh_manifest.csv,34958c709e575381e164fb4061d2e4b4bdead00295e2bf664ca611a84a3b2b32,3130,34958c709e575381e164fb4061d2e4b4bdead00295e2bf664ca611a84a3b2b32,3130,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/12_manifests/H06_daily/H06_daily_stage3_software_manifest.csv,7d95c959b100e32e594f36c02ca31c9d1821664a741c911f1d88509fa887d595,1674,7d95c959b100e32e594f36c02ca31c9d1821664a741c911f1d88509fa887d595,1674,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/12_manifests/H06_daily/H06_daily_stage3_source_data_manifest.csv,77cd39b759a0bb46505c71db34f9b38818848531491f69afc7d67bf4dd8dc3ed,6424,77cd39b759a0bb46505c71db34f9b38818848531491f69afc7d67bf4dd8dc3ed,6424,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/12_manifests/H06_daily/H06_daily_temporal_h02_basis_repair_code_manifest.csv,a9b7f46ac4d7e2d4d9544db7a080caeea73f41bea8cd0578225864e1522cf07c,794,a9b7f46ac4d7e2d4d9544db7a080caeea73f41bea8cd0578225864e1522cf07c,794,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/12_manifests/H06_daily/H06_daily_temporal_h02_basis_repair_input_manifest.csv,a21ae780f1d14d6033d261670c70fd557503737736342a01150be1092fdfb763,756,a21ae780f1d14d6033d261670c70fd557503737736342a01150be1092fdfb763,756,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/12_manifests/H06_daily/H06_daily_temporal_h02_basis_repair_output_manifest.csv,12bdbaa5bb668a6a62eb24ad11b991f28f75fb6870baa71246ce7a3087f8be03,2153,12bdbaa5bb668a6a62eb24ad11b991f28f75fb6870baa71246ce7a3087f8be03,2153,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/12_manifests/H06_daily/H06_daily_temporal_h02_basis_repair_software_manifest.csv,3a79fe74dc13c7c178cdc3c74d736e499a37f5bcb269cd4192722b716ad78636,1076,3a79fe74dc13c7c178cdc3c74d736e499a37f5bcb269cd4192722b716ad78636,1076,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/12_manifests/H06_daily/H06_daily_temporal_h02_code_manifest.csv,c3fae351af8ccfaa3b07017b2e7acc56097f39e602f87a236d2f31674e8873e7,916,c3fae351af8ccfaa3b07017b2e7acc56097f39e602f87a236d2f31674e8873e7,916,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/12_manifests/H06_daily/H06_daily_temporal_h02_figure_code_manifest.csv,a21232cc8a57a0053e8d7fcc3fd091765ca7f5acccfb2ad6b3d4811099f7f64d,297,a21232cc8a57a0053e8d7fcc3fd091765ca7f5acccfb2ad6b3d4811099f7f64d,297,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/12_manifests/H06_daily/H06_daily_temporal_h02_figure_input_manifest.csv,f33972fb1e09933234e454f362134e2d3f313735b87616a88d826274bacb4103,235,f33972fb1e09933234e454f362134e2d3f313735b87616a88d826274bacb4103,235,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/12_manifests/H06_daily/H06_daily_temporal_h02_figure_output_manifest.csv,d6491d5018ccdd235c6b886c2c61661c3770ffc0fcece48fcd0cc55127cfc170,4802,d6491d5018ccdd235c6b886c2c61661c3770ffc0fcece48fcd0cc55127cfc170,4802,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/12_manifests/H06_daily/H06_daily_temporal_h02_figure_software_manifest.csv,17c4b007ad1fcf0516068966dc9ae789aeaca2275e7a462dc545ae57b428179d,163,17c4b007ad1fcf0516068966dc9ae789aeaca2275e7a462dc545ae57b428179d,163,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/12_manifests/H06_daily/H06_daily_temporal_h02_input_manifest.csv,2b0ab92eccd6d39e4060fd3e399a638934b20562a33c3cff745d7bd40a488916,1818,2b0ab92eccd6d39e4060fd3e399a638934b20562a33c3cff745d7bd40a488916,1818,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/12_manifests/H06_daily/H06_daily_temporal_h02_output_manifest.csv,6bf4014b522403dcddb90e28aa785fb89c223ec6550137e532d79e80a5d63111,4845,6bf4014b522403dcddb90e28aa785fb89c223ec6550137e532d79e80a5d63111,4845,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/12_manifests/H06_daily/H06_daily_temporal_h02_production_diagnostic_code_manifest.csv,3ecd89c7ac96f0ccfb59d59ff2144932d80e396aff0be14a153a82f71eedad3d,1083,3ecd89c7ac96f0ccfb59d59ff2144932d80e396aff0be14a153a82f71eedad3d,1083,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/12_manifests/H06_daily/H06_daily_temporal_h02_production_diagnostic_input_manifest.csv,a8d1c5426b60eb66c8a0bed1926b6de2ce1274832435b154d127e1cb671994bd,411,a8d1c5426b60eb66c8a0bed1926b6de2ce1274832435b154d127e1cb671994bd,411,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/12_manifests/H06_daily/H06_daily_temporal_h02_production_diagnostic_output_manifest.csv,1b1002578ba864064024617a1a91487145805570a96856bc6891da07034d80e3,2951,1b1002578ba864064024617a1a91487145805570a96856bc6891da07034d80e3,2951,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/12_manifests/H06_daily/H06_daily_temporal_h02_production_diagnostic_software_manifest.csv,0a67332ef13b5c8e9cb1f3c6d22f816f1301454a3389470ccb38d4866f0a92fd,112,0a67332ef13b5c8e9cb1f3c6d22f816f1301454a3389470ccb38d4866f0a92fd,112,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/12_manifests/H06_daily/H06_daily_temporal_h02_production_frame_code_manifest.csv,e61d752c7219fdfec9b7327c966c7be2ee0f9df782cb9ae9557185eaa77ab330,554,e61d752c7219fdfec9b7327c966c7be2ee0f9df782cb9ae9557185eaa77ab330,554,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/12_manifests/H06_daily/H06_daily_temporal_h02_production_frame_input_manifest.csv,a6901baa8f7938618b02c2890d263b47af97abd2ff19b6da4c669359b18827b7,4176,a6901baa8f7938618b02c2890d263b47af97abd2ff19b6da4c669359b18827b7,4176,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/12_manifests/H06_daily/H06_daily_temporal_h02_production_frame_output_manifest.csv,8463445ac682272a59fda9617a2f77033d6c3ef54b3a5b29ea4f67eb1bdfa6d9,4353,8463445ac682272a59fda9617a2f77033d6c3ef54b3a5b29ea4f67eb1bdfa6d9,4353,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/12_manifests/H06_daily/H06_daily_temporal_h02_production_frame_software_manifest.csv,b5bd2f3724efe8f741f346386da703394da3a460c68c4817e4591d9aad9ee362,77,b5bd2f3724efe8f741f346386da703394da3a460c68c4817e4591d9aad9ee362,77,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/12_manifests/H06_daily/H06_daily_temporal_h02_production_gate_code_manifest.csv,53f876890ab4e21e91cdcc54a5f48b387f1eec49382800a343e12f6e3303fea6,307,53f876890ab4e21e91cdcc54a5f48b387f1eec49382800a343e12f6e3303fea6,307,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/12_manifests/H06_daily/H06_daily_temporal_h02_production_gate_input_manifest.csv,cd0327015db89a875ebc94b5b96981cdb7afaedb353e906afadfbfde266a9195,576,cd0327015db89a875ebc94b5b96981cdb7afaedb353e906afadfbfde266a9195,576,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/12_manifests/H06_daily/H06_daily_temporal_h02_production_gate_output_manifest.csv,f7c95426c478827af3b8e11c93f18fe32e84f81d78d00ec267a6fec5f9216a9e,319,f7c95426c478827af3b8e11c93f18fe32e84f81d78d00ec267a6fec5f9216a9e,319,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
