"attribute","element","token","matches_in_document","status"
"headers","td","tbl-h06-daily-temporal-gamm--gt-0005",1,"PASS"
"headers","td","tbl-h06-daily-temporal-gamm--gt-0001",1,"PASS"
"headers","td","tbl-h06-daily-temporal-gamm--gt-0002",1,"PASS"
"headers","td","tbl-h06-daily-temporal-gamm--gt-0003",1,"PASS"
"headers","td","tbl-h06-daily-temporal-gamm--gt-0004",1,"PASS"
"headers","td","tbl-h06-daily-temporal-gamm--gt-0005",1,"PASS"
"headers","td","tbl-h06-daily-temporal-gamm--gt-0001",1,"PASS"
"headers","td","tbl-h06-daily-temporal-gamm--gt-0002",1,"PASS"
"headers","td","tbl-h06-daily-temporal-gamm--gt-0003",1,"PASS"
"headers","td","tbl-h06-daily-temporal-gamm--gt-0004",1,"PASS"
"headers","td","tbl-h06-daily-temporal-gamm--gt-0005",1,"PASS"
"headers","td","tbl-h06-daily-main-comparison--gt-0001",1,"PASS"
"headers","td","tbl-h06-daily-main-comparison--gt-0002",1,"PASS"
"headers","td","tbl-h06-daily-main-comparison--gt-0003",1,"PASS"
"headers","td","tbl-h06-daily-main-comparison--gt-0004",1,"PASS"
"headers","td","tbl-h06-daily-main-comparison--gt-0001",1,"PASS"
"headers","td","tbl-h06-daily-main-comparison--gt-0002",1,"PASS"
"headers","td","tbl-h06-daily-main-comparison--gt-0003",1,"PASS"
"headers","td","tbl-h06-daily-main-comparison--gt-0004",1,"PASS"
"headers","td","tbl-h06-daily-main-comparison--gt-0001",1,"PASS"
"headers","td","tbl-h06-daily-main-comparison--gt-0002",1,"PASS"
"headers","td","tbl-h06-daily-main-comparison--gt-0003",1,"PASS"
"headers","td","tbl-h06-daily-main-comparison--gt-0004",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0004",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0001",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0004",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0002",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0004",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0003",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0005",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0001",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0005",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0002",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0005",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0003",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0006",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0001",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0006",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0002",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0006",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0003",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0006",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0001",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0006",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0002",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0006",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0003",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0006",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0001",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0006",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0002",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0006",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0003",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0006",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0001",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0006",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0002",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0006",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0003",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0007",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0001",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0007",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0002",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0007",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0003",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0007",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0001",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0007",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0002",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0007",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0003",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0007",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0001",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0007",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0002",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0007",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0003",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0008",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0001",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0008",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0002",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0008",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0003",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0008",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0001",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0008",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0002",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0008",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0003",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0008",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0001",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0008",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0002",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0008",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0003",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0009",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0001",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0009",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0002",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0009",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0003",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0009",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0001",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0009",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0002",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0009",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0003",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0009",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0001",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0009",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0002",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0009",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0003",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0009",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0001",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0009",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0002",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0009",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0003",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0009",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0001",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0009",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0002",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0009",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0003",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0009",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0001",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0009",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0002",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0009",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0003",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0009",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0001",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0009",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0002",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0009",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0003",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0010",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0001",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0010",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0002",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0010",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0003",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0010",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0001",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0010",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0002",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0010",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0003",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0010",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0001",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0010",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0002",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0010",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0003",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0010",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0001",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0010",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0002",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0010",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0003",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0011",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0001",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0011",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0002",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0011",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0003",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0011",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0001",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0011",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0002",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0011",1,"PASS"
"headers","td","tbl-h06-daily-diagnostic-summary--gt-0003",1,"PASS"
"aria-labelledby","div","tabset-1-1-tab",1,"PASS"
"aria-labelledby","div","tabset-1-2-tab",1,"PASS"
"aria-labelledby","div","tabset-1-3-tab",1,"PASS"
"aria-describedby","div","tbl-h06-daily-analysis-roles-caption-0ceaefa1-69ba-4598-a22c-09a6ac19f8ca",1,"PASS"
"aria-describedby","div","tbl-h06-daily-fdr-families-caption-0ceaefa1-69ba-4598-a22c-09a6ac19f8ca",1,"PASS"
"aria-describedby","div","fig-h06-daily-primary-ratio-caption-0ceaefa1-69ba-4598-a22c-09a6ac19f8ca",1,"PASS"
"aria-describedby","div","fig-h06-daily-primary-absolute-caption-0ceaefa1-69ba-4598-a22c-09a6ac19f8ca",1,"PASS"
"aria-describedby","div","fig-h06-daily-fdr-overview-caption-0ceaefa1-69ba-4598-a22c-09a6ac19f8ca",1,"PASS"
"aria-describedby","div","tbl-h06-daily-primary-matrix-caption-0ceaefa1-69ba-4598-a22c-09a6ac19f8ca",1,"PASS"
"aria-describedby","div","tbl-h06-daily-primary-site-interactions-caption-0ceaefa1-69ba-4598-a22c-09a6ac19f8ca",1,"PASS"
"aria-describedby","div","fig-h06-daily-primary-site-deviations-caption-0ceaefa1-69ba-4598-a22c-09a6ac19f8ca",1,"PASS"
"aria-describedby","div","tbl-h06-daily-placement-work-free-caption-0ceaefa1-69ba-4598-a22c-09a6ac19f8ca",1,"PASS"
"aria-describedby","div","tbl-h06-daily-placement-activity-caption-0ceaefa1-69ba-4598-a22c-09a6ac19f8ca",1,"PASS"
"aria-describedby","div","tbl-h06-daily-placement-sleep-caption-0ceaefa1-69ba-4598-a22c-09a6ac19f8ca",1,"PASS"
"aria-describedby","div","tbl-h06-daily-gap-decision-changes-caption-0ceaefa1-69ba-4598-a22c-09a6ac19f8ca",1,"PASS"
"aria-describedby","div","tbl-h06-daily-joint-family-summary-caption-0ceaefa1-69ba-4598-a22c-09a6ac19f8ca",1,"PASS"
"aria-describedby","div","tbl-h06-daily-joint-stability-limitations-caption-0ceaefa1-69ba-4598-a22c-09a6ac19f8ca",1,"PASS"
"aria-describedby","div","tbl-h06-daily-joint-site-interactions-caption-0ceaefa1-69ba-4598-a22c-09a6ac19f8ca",1,"PASS"
"aria-describedby","div","fig-h06-daily-temporal-gamm-caption-0ceaefa1-69ba-4598-a22c-09a6ac19f8ca",1,"PASS"
"aria-describedby","div","tbl-h06-daily-temporal-gamm-caption-0ceaefa1-69ba-4598-a22c-09a6ac19f8ca",1,"PASS"
"aria-describedby","div","tbl-h06-daily-main-comparison-caption-0ceaefa1-69ba-4598-a22c-09a6ac19f8ca",1,"PASS"
"aria-describedby","div","tbl-h06-daily-diagnostic-summary-caption-0ceaefa1-69ba-4598-a22c-09a6ac19f8ca",1,"PASS"
"aria-controls","button","quarto-sidebar",1,"PASS"
"aria-controls","a","quarto-sidebar",1,"PASS"
"aria-controls","a","tabset-1-1",1,"PASS"
"aria-controls","a","tabset-1-2",1,"PASS"
"aria-controls","a","tabset-1-3",1,"PASS"
