run_id,data_scenario_id,placement,sample_scenario,analytical_role,metric_order,metric_id,analysis_unit,response_family,response_transform,model_name,estimation_stage,formula,engine,estimation_method,family,link,observations,log_likelihood,aic,converged,positive_definite_hessian,singular,max_gradient,warnings,error,status
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,no_site,final,response_value ~ photoperiod_centered_hours + (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,780,-1079.1642549409953,2166.3285098819906,TRUE,TRUE,FALSE,6.803020369261503e-6,,,FITTED
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,no_photoperiod,final,response_value ~ site + (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,780,-1084.0553918810135,2190.110783762027,TRUE,TRUE,FALSE,6.725713319610804e-6,,,FITTED
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,latitude_full,final,response_value ~ absolute_latitude_10deg_centered + photoperiod_centered_hours +      (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,780,-1081.4376714091152,2172.8753428182304,TRUE,TRUE,FALSE,1.5620571502950042e-6,,,FITTED
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,site_full,comparison,response_value ~ site + photoperiod_centered_hours + (1 | participant_key),glmmTMB,maximum_likelihood,Tweedie,log,790,-1652.4054654913411,3330.8109309826823,TRUE,TRUE,FALSE,,,,FITTED
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,no_site,comparison,response_value ~ photoperiod_centered_hours + (1 | participant_key),glmmTMB,maximum_likelihood,Tweedie,log,790,-1659.658528240145,3329.31705648029,TRUE,TRUE,FALSE,,,,FITTED
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,no_photoperiod,comparison,response_value ~ site + (1 | participant_key),glmmTMB,maximum_likelihood,Tweedie,log,790,-1653.4334766363347,3330.8669532726694,TRUE,TRUE,FALSE,,,,FITTED
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,latitude_full,comparison,response_value ~ absolute_latitude_10deg_centered + photoperiod_centered_hours +      (1 | participant_key),glmmTMB,maximum_likelihood,Tweedie,log,790,-1659.6567111837828,3331.3134223675656,TRUE,TRUE,FALSE,,,,FITTED
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,random_site,comparison,response_value ~ photoperiod_centered_hours + (1 | site) + (1 |      participant_key),glmmTMB,maximum_likelihood,Tweedie,log,790,-1659.0811372197463,3330.1622744394926,TRUE,TRUE,FALSE,,,,FITTED
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,site_full,final,response_value ~ site + photoperiod_centered_hours + (1 | participant_key),glmmTMB,maximum_likelihood,Tweedie,log,790,-1652.4054654913411,3330.8109309826823,TRUE,TRUE,FALSE,,,,FITTED
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,no_site,final,response_value ~ photoperiod_centered_hours + (1 | participant_key),glmmTMB,maximum_likelihood,Tweedie,log,790,-1659.658528240145,3329.31705648029,TRUE,TRUE,FALSE,,,,FITTED
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,no_photoperiod,final,response_value ~ site + (1 | participant_key),glmmTMB,maximum_likelihood,Tweedie,log,790,-1653.4334766363347,3330.8669532726694,TRUE,TRUE,FALSE,,,,FITTED
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,latitude_full,final,response_value ~ absolute_latitude_10deg_centered + photoperiod_centered_hours +      (1 | participant_key),glmmTMB,maximum_likelihood,Tweedie,log,790,-1659.6567111837828,3331.3134223675656,TRUE,TRUE,FALSE,,,,FITTED
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,site_full,comparison,response_value ~ site + photoperiod_centered_hours + (1 | participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,811,-323.25075015624736,670.5015003124947,TRUE,TRUE,FALSE,1.1328893378959035e-6,,,FITTED
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,no_site,comparison,response_value ~ photoperiod_centered_hours + (1 | participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,811,-327.86063442730494,663.7212688546099,TRUE,TRUE,FALSE,8.071765478234738e-7,,,FITTED
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,no_photoperiod,comparison,response_value ~ site + (1 | participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,811,-332.6749985655571,687.3499971311142,TRUE,TRUE,FALSE,1.5359091776190326e-6,,,FITTED
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,latitude_full,comparison,response_value ~ absolute_latitude_10deg_centered + photoperiod_centered_hours +      (1 | participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,811,-326.1765196969774,662.3530393939548,TRUE,TRUE,FALSE,1.596163201611489e-6,,,FITTED
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,random_site,comparison,response_value ~ photoperiod_centered_hours + (1 | site) + (1 |      participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,811,-327.8606344273048,665.7212688546095,FALSE,TRUE,TRUE,1.3272938303998671e-5,,,FITTED
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,site_full,final,response_value ~ site + photoperiod_centered_hours + (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,811,-345.29448113253153,714.5889622650631,TRUE,TRUE,FALSE,6.4073901739902794e-6,,,FITTED
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,no_site,final,response_value ~ photoperiod_centered_hours + (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,811,-334.7286193086491,677.4572386172982,TRUE,TRUE,FALSE,1.1461906979093328e-5,,,FITTED
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,no_photoperiod,final,response_value ~ site + (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,811,-350.6234871157536,723.2469742315072,TRUE,TRUE,FALSE,7.249809641507454e-6,,,FITTED
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,latitude_full,final,response_value ~ absolute_latitude_10deg_centered + photoperiod_centered_hours +      (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,811,-336.35610514460745,682.7122102892149,TRUE,TRUE,FALSE,6.258460416574962e-7,,,FITTED
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,11,m10_midpoint,participant_day,gaussian,clock_hours,site_full,comparison,response_value ~ site + photoperiod_centered_hours + (1 | participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,811,-1585.3977566884944,3194.7955133769888,TRUE,TRUE,FALSE,6.941718311281875e-6,,,FITTED
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,11,m10_midpoint,participant_day,gaussian,clock_hours,no_site,comparison,response_value ~ photoperiod_centered_hours + (1 | participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,811,-1601.3284201645674,3210.656840329135,TRUE,TRUE,FALSE,1.2596501619555056e-6,,,FITTED
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,11,m10_midpoint,participant_day,gaussian,clock_hours,no_photoperiod,comparison,response_value ~ site + (1 | participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,811,-1585.7508124953126,3193.5016249906253,TRUE,TRUE,FALSE,4.667981556849554e-6,,,FITTED
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,11,m10_midpoint,participant_day,gaussian,clock_hours,latitude_full,comparison,response_value ~ absolute_latitude_10deg_centered + photoperiod_centered_hours +      (1 | participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,811,-1596.8981750530888,3203.7963501061777,TRUE,TRUE,FALSE,1.2073542166035622e-5,,,FITTED
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,11,m10_midpoint,participant_day,gaussian,clock_hours,random_site,comparison,response_value ~ photoperiod_centered_hours + (1 | site) + (1 |      participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,811,-1596.6801270366457,3203.3602540732913,TRUE,TRUE,FALSE,1.1561724022612908e-4,,,FITTED
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,11,m10_midpoint,participant_day,gaussian,clock_hours,site_full,final,response_value ~ site + photoperiod_centered_hours + (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,811,-1592.9377681173526,3209.875536234705,TRUE,TRUE,FALSE,1.8053469830192623e-6,,,FITTED
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,11,m10_midpoint,participant_day,gaussian,clock_hours,no_site,final,response_value ~ photoperiod_centered_hours + (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,811,-1605.1387548231028,3218.2775096462055,TRUE,TRUE,FALSE,6.534719432238489e-6,,,FITTED
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,11,m10_midpoint,participant_day,gaussian,clock_hours,no_photoperiod,final,response_value ~ site + (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,811,-1591.235704581815,3204.47140916363,TRUE,TRUE,FALSE,2.5443114282097667e-6,,,FITTED
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,11,m10_midpoint,participant_day,gaussian,clock_hours,latitude_full,final,response_value ~ absolute_latitude_10deg_centered + photoperiod_centered_hours +      (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,811,-1602.5463584575498,3215.0927169150996,TRUE,TRUE,FALSE,2.0304469217080623e-6,,,FITTED
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,site_full,comparison,response_value ~ site + photoperiod_centered_hours + (1 | participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,811,-1567.9783603327028,3159.9567206654056,TRUE,TRUE,FALSE,3.126388037344441e-6,,,FITTED
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,no_site,comparison,response_value ~ photoperiod_centered_hours + (1 | participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,811,-1580.3477291418142,3168.6954582836283,TRUE,TRUE,FALSE,7.901235221652314e-6,,,FITTED
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,no_photoperiod,comparison,response_value ~ site + (1 | participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,811,-1573.9750213729208,3169.9500427458415,TRUE,TRUE,FALSE,4.090452421223745e-6,,,FITTED
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,latitude_full,comparison,response_value ~ absolute_latitude_10deg_centered + photoperiod_centered_hours +      (1 | participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,811,-1576.887376585339,3163.774753170678,TRUE,TRUE,FALSE,7.648850441910326e-6,,,FITTED
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,random_site,comparison,response_value ~ photoperiod_centered_hours + (1 | site) + (1 |      participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,811,-1578.0526346201434,3166.105269240287,TRUE,TRUE,FALSE,2.7127953217132017e-5,,,FITTED
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,site_full,final,response_value ~ site + photoperiod_centered_hours + (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,811,-1575.7380395547914,3175.4760791095828,TRUE,TRUE,FALSE,1.7280399333685637e-6,,,FITTED
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,no_site,final,response_value ~ photoperiod_centered_hours + (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,811,-1584.24876233546,3176.49752467092,TRUE,TRUE,FALSE,8.160441211657599e-6,,,FITTED
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,no_photoperiod,final,response_value ~ site + (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,811,-1579.2959014415474,3180.5918028830947,TRUE,TRUE,FALSE,1.7894308257382363e-6,,,FITTED
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,latitude_full,final,response_value ~ absolute_latitude_10deg_centered + photoperiod_centered_hours +      (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,811,-1582.6493056731297,3175.2986113462593,TRUE,TRUE,FALSE,1.850821718107909e-6,,,FITTED
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,13,mean_timing_above_250,participant_day,gaussian,clock_hours,site_full,comparison,response_value ~ site + photoperiod_centered_hours + (1 | participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,778,-1491.1604931560971,3006.3209863121942,TRUE,TRUE,FALSE,3.95857568946667e-6,,,FITTED
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,13,mean_timing_above_250,participant_day,gaussian,clock_hours,no_site,comparison,response_value ~ photoperiod_centered_hours + (1 | participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,778,-1529.1387128598385,3066.277425719677,TRUE,TRUE,FALSE,3.169589035678655e-6,,,FITTED
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,13,mean_timing_above_250,participant_day,gaussian,clock_hours,no_photoperiod,comparison,response_value ~ site + (1 | participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,778,-1495.6025272307745,3013.205054461549,TRUE,TRUE,FALSE,9.981704351957887e-7,,,FITTED
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,13,mean_timing_above_250,participant_day,gaussian,clock_hours,latitude_full,comparison,response_value ~ absolute_latitude_10deg_centered + photoperiod_centered_hours +      (1 | participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,778,-1512.9559541861838,3035.9119083723676,TRUE,TRUE,FALSE,6.205027602845803e-6,,,FITTED
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,13,mean_timing_above_250,participant_day,gaussian,clock_hours,random_site,comparison,response_value ~ photoperiod_centered_hours + (1 | site) + (1 |      participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,778,-1507.732427905232,3025.464855810464,TRUE,TRUE,FALSE,3.818763616436627e-4,,,FITTED
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,13,mean_timing_above_250,participant_day,gaussian,clock_hours,site_full,final,response_value ~ site + photoperiod_centered_hours + (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,778,-1500.7439711772802,3025.4879423545603,TRUE,TRUE,FALSE,2.0463630789890885e-8,,,FITTED
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,13,mean_timing_above_250,participant_day,gaussian,clock_hours,no_site,final,response_value ~ photoperiod_centered_hours + (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,778,-1533.0522358634985,3074.104471726997,TRUE,TRUE,FALSE,1.9099388737231493e-6,,,FITTED
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,13,mean_timing_above_250,participant_day,gaussian,clock_hours,no_photoperiod,final,response_value ~ site + (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,778,-1502.6960903072195,3027.392180614439,TRUE,TRUE,FALSE,9.890754881780597e-7,,,FITTED
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,13,mean_timing_above_250,participant_day,gaussian,clock_hours,latitude_full,final,response_value ~ absolute_latitude_10deg_centered + photoperiod_centered_hours +      (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,778,-1518.9870984092809,3047.9741968185617,TRUE,TRUE,FALSE,4.358753358246759e-6,,,FITTED
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,14,first_timing_above_250,participant_day,gaussian,clock_hours,site_full,comparison,response_value ~ site + photoperiod_centered_hours + (1 | participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,778,-1752.5695995907006,3529.139199181401,TRUE,TRUE,FALSE,5.211404641158879e-6,,,FITTED
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,14,first_timing_above_250,participant_day,gaussian,clock_hours,no_site,comparison,response_value ~ photoperiod_centered_hours + (1 | participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,778,-1761.299167496824,3530.598334993648,TRUE,TRUE,FALSE,1.8076207197736949e-6,,,FITTED
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,14,first_timing_above_250,participant_day,gaussian,clock_hours,no_photoperiod,comparison,response_value ~ site + (1 | participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,778,-1753.1422933165416,3528.284586633083,TRUE,TRUE,FALSE,2.298747858731076e-6,,,FITTED
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,14,first_timing_above_250,participant_day,gaussian,clock_hours,latitude_full,comparison,response_value ~ absolute_latitude_10deg_centered + photoperiod_centered_hours +      (1 | participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,778,-1760.9668535345145,3531.9337070690285,TRUE,TRUE,FALSE,1.8189894035458565e-6,,,FITTED
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,14,first_timing_above_250,participant_day,gaussian,clock_hours,random_site,comparison,response_value ~ photoperiod_centered_hours + (1 | site) + (1 |      participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,778,-1760.6697031230178,3531.3394062460357,TRUE,TRUE,FALSE,4.514663487498183e-4,,,FITTED
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,14,first_timing_above_250,participant_day,gaussian,clock_hours,site_full,final,response_value ~ site + photoperiod_centered_hours + (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,778,-1756.7973251845258,3537.5946503690516,TRUE,TRUE,FALSE,5.434230843093246e-7,,,FITTED
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,14,first_timing_above_250,participant_day,gaussian,clock_hours,no_site,final,response_value ~ photoperiod_centered_hours + (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,778,-1764.5405133032718,3537.0810266065437,TRUE,TRUE,FALSE,1.8394530343357471e-6,,,FITTED
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,14,first_timing_above_250,participant_day,gaussian,clock_hours,no_photoperiod,final,response_value ~ site + (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,778,-1755.62463393793,3533.24926787586,TRUE,TRUE,FALSE,1.6143530956469476e-6,,,FITTED
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,14,first_timing_above_250,participant_day,gaussian,clock_hours,latitude_full,final,response_value ~ absolute_latitude_10deg_centered + photoperiod_centered_hours +      (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,778,-1765.6729931615168,3541.3459863230337,TRUE,TRUE,FALSE,7.41692929295823e-6,,,FITTED
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,15,last_timing_above_250,participant_day,gaussian,clock_hours,site_full,comparison,response_value ~ site + photoperiod_centered_hours + (1 | participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,778,-1720.5906544425427,3465.1813088850854,TRUE,TRUE,FALSE,5.570655048359185e-7,,,FITTED
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,15,last_timing_above_250,participant_day,gaussian,clock_hours,no_site,comparison,response_value ~ photoperiod_centered_hours + (1 | participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,778,-1749.4005986420864,3506.8011972841728,TRUE,TRUE,FALSE,4.547473508864641e-7,,,FITTED
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,15,last_timing_above_250,participant_day,gaussian,clock_hours,no_photoperiod,comparison,response_value ~ site + (1 | participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,778,-1732.3964788896446,3486.7929577792893,TRUE,TRUE,FALSE,6.225491233635694e-6,,,FITTED
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,15,last_timing_above_250,participant_day,gaussian,clock_hours,latitude_full,comparison,response_value ~ absolute_latitude_10deg_centered + photoperiod_centered_hours +      (1 | participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,778,-1736.5750880897604,3483.1501761795207,TRUE,TRUE,FALSE,1.3062617654213682e-5,,,FITTED
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,15,last_timing_above_250,participant_day,gaussian,clock_hours,random_site,comparison,response_value ~ photoperiod_centered_hours + (1 | site) + (1 |      participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,778,-1734.918607079998,3479.837214159996,TRUE,TRUE,FALSE,8.584947863710113e-5,,,FITTED
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,15,last_timing_above_250,participant_day,gaussian,clock_hours,site_full,final,response_value ~ site + photoperiod_centered_hours + (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,778,-1725.5503483019525,3475.100696603905,TRUE,TRUE,FALSE,9.986251825466752e-6,,,FITTED
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,15,last_timing_above_250,participant_day,gaussian,clock_hours,no_site,final,response_value ~ photoperiod_centered_hours + (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,778,-1752.5088989938313,3513.0177979876626,TRUE,TRUE,FALSE,7.134985935408622e-6,,,FITTED
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,15,last_timing_above_250,participant_day,gaussian,clock_hours,no_photoperiod,final,response_value ~ site + (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,778,-1734.8191093255095,3491.638218651019,TRUE,TRUE,FALSE,1.1618794815149158e-6,,,FITTED
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,15,last_timing_above_250,participant_day,gaussian,clock_hours,latitude_full,final,response_value ~ absolute_latitude_10deg_centered + photoperiod_centered_hours +      (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,778,-1741.3496149346702,3492.6992298693403,TRUE,TRUE,FALSE,1.164153218269348e-6,,,FITTED
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,16,dose_time_sensitive_corrected_medi,participant_day,gaussian,log10_offset_0.1,site_full,comparison,response_value ~ site + photoperiod_centered_hours + (1 | participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,811,-770.1169122747375,1564.233824549475,TRUE,TRUE,FALSE,9.458744898438454e-6,,,FITTED
