run_order,run_id,run_label,metric_order,metric_id,manuscript_name,analysis_unit,display_order,site,site_name,site_color,observations,participants,participant_days,represented_days
7,manuscript_prepared_data__glasses__paired_common_sample,Gap-timing-unaware paired/common near-eye supporting analysis,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,2,THUAS,Delft (NL),#117733,78,13,78,78
7,manuscript_prepared_data__glasses__paired_common_sample,Gap-timing-unaware paired/common near-eye supporting analysis,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,3,BAUA,Dortmund (DE),#DDCC77,93,16,93,93
7,manuscript_prepared_data__glasses__paired_common_sample,Gap-timing-unaware paired/common near-eye supporting analysis,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,5,TUM,Munich (DE),#DDCC77,60,10,60,60
7,manuscript_prepared_data__glasses__paired_common_sample,Gap-timing-unaware paired/common near-eye supporting analysis,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,6,FUSPCEU,Madrid (ES),#CC6677,122,22,122,122
7,manuscript_prepared_data__glasses__paired_common_sample,Gap-timing-unaware paired/common near-eye supporting analysis,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,7,IZTECH,Izmir (TR),#332288,102,17,102,102
7,manuscript_prepared_data__glasses__paired_common_sample,Gap-timing-unaware paired/common near-eye supporting analysis,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,8,UCR,San José (CR),#44AA99,30,6,30,30
7,manuscript_prepared_data__glasses__paired_common_sample,Gap-timing-unaware paired/common near-eye supporting analysis,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,9,KNUST,Kumasi (GH),#AA4499,77,15,77,77
7,manuscript_prepared_data__glasses__paired_common_sample,Gap-timing-unaware paired/common near-eye supporting analysis,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,1,RISE,Borås (SE),#88CCEE,78,13,78,78
7,manuscript_prepared_data__glasses__paired_common_sample,Gap-timing-unaware paired/common near-eye supporting analysis,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,2,THUAS,Delft (NL),#117733,78,13,78,78
7,manuscript_prepared_data__glasses__paired_common_sample,Gap-timing-unaware paired/common near-eye supporting analysis,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,3,BAUA,Dortmund (DE),#DDCC77,93,16,93,93
7,manuscript_prepared_data__glasses__paired_common_sample,Gap-timing-unaware paired/common near-eye supporting analysis,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,5,TUM,Munich (DE),#DDCC77,60,10,60,60
7,manuscript_prepared_data__glasses__paired_common_sample,Gap-timing-unaware paired/common near-eye supporting analysis,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,6,FUSPCEU,Madrid (ES),#CC6677,122,22,122,122
7,manuscript_prepared_data__glasses__paired_common_sample,Gap-timing-unaware paired/common near-eye supporting analysis,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,7,IZTECH,Izmir (TR),#332288,102,17,102,102
7,manuscript_prepared_data__glasses__paired_common_sample,Gap-timing-unaware paired/common near-eye supporting analysis,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,8,UCR,San José (CR),#44AA99,30,6,30,30
7,manuscript_prepared_data__glasses__paired_common_sample,Gap-timing-unaware paired/common near-eye supporting analysis,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,9,KNUST,Kumasi (GH),#AA4499,77,15,77,77
7,manuscript_prepared_data__glasses__paired_common_sample,Gap-timing-unaware paired/common near-eye supporting analysis,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,1,RISE,Borås (SE),#88CCEE,78,13,78,78
7,manuscript_prepared_data__glasses__paired_common_sample,Gap-timing-unaware paired/common near-eye supporting analysis,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,2,THUAS,Delft (NL),#117733,78,13,78,78
7,manuscript_prepared_data__glasses__paired_common_sample,Gap-timing-unaware paired/common near-eye supporting analysis,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,3,BAUA,Dortmund (DE),#DDCC77,93,16,93,93
7,manuscript_prepared_data__glasses__paired_common_sample,Gap-timing-unaware paired/common near-eye supporting analysis,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,5,TUM,Munich (DE),#DDCC77,60,10,60,60
7,manuscript_prepared_data__glasses__paired_common_sample,Gap-timing-unaware paired/common near-eye supporting analysis,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,6,FUSPCEU,Madrid (ES),#CC6677,122,22,122,122
7,manuscript_prepared_data__glasses__paired_common_sample,Gap-timing-unaware paired/common near-eye supporting analysis,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,7,IZTECH,Izmir (TR),#332288,102,17,102,102
7,manuscript_prepared_data__glasses__paired_common_sample,Gap-timing-unaware paired/common near-eye supporting analysis,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,8,UCR,San José (CR),#44AA99,30,6,30,30
7,manuscript_prepared_data__glasses__paired_common_sample,Gap-timing-unaware paired/common near-eye supporting analysis,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,9,KNUST,Kumasi (GH),#AA4499,77,15,77,77
7,manuscript_prepared_data__glasses__paired_common_sample,Gap-timing-unaware paired/common near-eye supporting analysis,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,1,RISE,Borås (SE),#88CCEE,78,13,78,78
7,manuscript_prepared_data__glasses__paired_common_sample,Gap-timing-unaware paired/common near-eye supporting analysis,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,2,THUAS,Delft (NL),#117733,72,13,72,72
7,manuscript_prepared_data__glasses__paired_common_sample,Gap-timing-unaware paired/common near-eye supporting analysis,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,3,BAUA,Dortmund (DE),#DDCC77,85,16,85,85
7,manuscript_prepared_data__glasses__paired_common_sample,Gap-timing-unaware paired/common near-eye supporting analysis,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,5,TUM,Munich (DE),#DDCC77,57,10,57,57
7,manuscript_prepared_data__glasses__paired_common_sample,Gap-timing-unaware paired/common near-eye supporting analysis,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,6,FUSPCEU,Madrid (ES),#CC6677,116,22,116,116
7,manuscript_prepared_data__glasses__paired_common_sample,Gap-timing-unaware paired/common near-eye supporting analysis,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,7,IZTECH,Izmir (TR),#332288,95,17,95,95
7,manuscript_prepared_data__glasses__paired_common_sample,Gap-timing-unaware paired/common near-eye supporting analysis,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,8,UCR,San José (CR),#44AA99,29,6,29,29
7,manuscript_prepared_data__glasses__paired_common_sample,Gap-timing-unaware paired/common near-eye supporting analysis,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,9,KNUST,Kumasi (GH),#AA4499,71,15,71,71
7,manuscript_prepared_data__glasses__paired_common_sample,Gap-timing-unaware paired/common near-eye supporting analysis,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,1,RISE,Borås (SE),#88CCEE,78,13,78,78
7,manuscript_prepared_data__glasses__paired_common_sample,Gap-timing-unaware paired/common near-eye supporting analysis,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,2,THUAS,Delft (NL),#117733,72,13,72,72
7,manuscript_prepared_data__glasses__paired_common_sample,Gap-timing-unaware paired/common near-eye supporting analysis,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,3,BAUA,Dortmund (DE),#DDCC77,85,16,85,85
7,manuscript_prepared_data__glasses__paired_common_sample,Gap-timing-unaware paired/common near-eye supporting analysis,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,5,TUM,Munich (DE),#DDCC77,57,10,57,57
7,manuscript_prepared_data__glasses__paired_common_sample,Gap-timing-unaware paired/common near-eye supporting analysis,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,6,FUSPCEU,Madrid (ES),#CC6677,116,22,116,116
7,manuscript_prepared_data__glasses__paired_common_sample,Gap-timing-unaware paired/common near-eye supporting analysis,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,7,IZTECH,Izmir (TR),#332288,95,17,95,95
7,manuscript_prepared_data__glasses__paired_common_sample,Gap-timing-unaware paired/common near-eye supporting analysis,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,8,UCR,San José (CR),#44AA99,29,6,29,29
7,manuscript_prepared_data__glasses__paired_common_sample,Gap-timing-unaware paired/common near-eye supporting analysis,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,9,KNUST,Kumasi (GH),#AA4499,71,15,71,71
7,manuscript_prepared_data__glasses__paired_common_sample,Gap-timing-unaware paired/common near-eye supporting analysis,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,1,RISE,Borås (SE),#88CCEE,78,13,78,78
7,manuscript_prepared_data__glasses__paired_common_sample,Gap-timing-unaware paired/common near-eye supporting analysis,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,2,THUAS,Delft (NL),#117733,72,13,72,72
7,manuscript_prepared_data__glasses__paired_common_sample,Gap-timing-unaware paired/common near-eye supporting analysis,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,3,BAUA,Dortmund (DE),#DDCC77,85,16,85,85
7,manuscript_prepared_data__glasses__paired_common_sample,Gap-timing-unaware paired/common near-eye supporting analysis,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,5,TUM,Munich (DE),#DDCC77,57,10,57,57
7,manuscript_prepared_data__glasses__paired_common_sample,Gap-timing-unaware paired/common near-eye supporting analysis,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,6,FUSPCEU,Madrid (ES),#CC6677,116,22,116,116
7,manuscript_prepared_data__glasses__paired_common_sample,Gap-timing-unaware paired/common near-eye supporting analysis,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,7,IZTECH,Izmir (TR),#332288,95,17,95,95
7,manuscript_prepared_data__glasses__paired_common_sample,Gap-timing-unaware paired/common near-eye supporting analysis,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,8,UCR,San José (CR),#44AA99,29,6,29,29
7,manuscript_prepared_data__glasses__paired_common_sample,Gap-timing-unaware paired/common near-eye supporting analysis,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,9,KNUST,Kumasi (GH),#AA4499,71,15,71,71
7,manuscript_prepared_data__glasses__paired_common_sample,Gap-timing-unaware paired/common near-eye supporting analysis,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,1,RISE,Borås (SE),#88CCEE,78,13,78,78
7,manuscript_prepared_data__glasses__paired_common_sample,Gap-timing-unaware paired/common near-eye supporting analysis,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,2,THUAS,Delft (NL),#117733,78,13,78,78
7,manuscript_prepared_data__glasses__paired_common_sample,Gap-timing-unaware paired/common near-eye supporting analysis,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,3,BAUA,Dortmund (DE),#DDCC77,93,16,93,93
7,manuscript_prepared_data__glasses__paired_common_sample,Gap-timing-unaware paired/common near-eye supporting analysis,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,5,TUM,Munich (DE),#DDCC77,60,10,60,60
7,manuscript_prepared_data__glasses__paired_common_sample,Gap-timing-unaware paired/common near-eye supporting analysis,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,6,FUSPCEU,Madrid (ES),#CC6677,122,22,122,122
7,manuscript_prepared_data__glasses__paired_common_sample,Gap-timing-unaware paired/common near-eye supporting analysis,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,7,IZTECH,Izmir (TR),#332288,102,17,102,102
7,manuscript_prepared_data__glasses__paired_common_sample,Gap-timing-unaware paired/common near-eye supporting analysis,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,8,UCR,San José (CR),#44AA99,30,6,30,30
7,manuscript_prepared_data__glasses__paired_common_sample,Gap-timing-unaware paired/common near-eye supporting analysis,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,9,KNUST,Kumasi (GH),#AA4499,77,15,77,77
7,manuscript_prepared_data__glasses__paired_common_sample,Gap-timing-unaware paired/common near-eye supporting analysis,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,1,RISE,Borås (SE),#88CCEE,71,13,71,71
7,manuscript_prepared_data__glasses__paired_common_sample,Gap-timing-unaware paired/common near-eye supporting analysis,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,2,THUAS,Delft (NL),#117733,59,13,59,59
7,manuscript_prepared_data__glasses__paired_common_sample,Gap-timing-unaware paired/common near-eye supporting analysis,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,3,BAUA,Dortmund (DE),#DDCC77,74,16,74,74
7,manuscript_prepared_data__glasses__paired_common_sample,Gap-timing-unaware paired/common near-eye supporting analysis,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,5,TUM,Munich (DE),#DDCC77,48,10,48,48
7,manuscript_prepared_data__glasses__paired_common_sample,Gap-timing-unaware paired/common near-eye supporting analysis,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,6,FUSPCEU,Madrid (ES),#CC6677,70,21,70,70
7,manuscript_prepared_data__glasses__paired_common_sample,Gap-timing-unaware paired/common near-eye supporting analysis,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,7,IZTECH,Izmir (TR),#332288,89,17,89,89
7,manuscript_prepared_data__glasses__paired_common_sample,Gap-timing-unaware paired/common near-eye supporting analysis,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,8,UCR,San José (CR),#44AA99,30,6,30,30
7,manuscript_prepared_data__glasses__paired_common_sample,Gap-timing-unaware paired/common near-eye supporting analysis,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,9,KNUST,Kumasi (GH),#AA4499,37,11,37,37
8,manuscript_prepared_data__chest__paired_common_sample,Gap-timing-unaware paired/common chest supporting analysis,1,interdaily_stability,Interdaily stability,participant,1,RISE,Borås (SE),#88CCEE,13,13,,78
8,manuscript_prepared_data__chest__paired_common_sample,Gap-timing-unaware paired/common chest supporting analysis,1,interdaily_stability,Interdaily stability,participant,2,THUAS,Delft (NL),#117733,13,13,,80
8,manuscript_prepared_data__chest__paired_common_sample,Gap-timing-unaware paired/common chest supporting analysis,1,interdaily_stability,Interdaily stability,participant,3,BAUA,Dortmund (DE),#DDCC77,16,16,,93
8,manuscript_prepared_data__chest__paired_common_sample,Gap-timing-unaware paired/common chest supporting analysis,1,interdaily_stability,Interdaily stability,participant,5,TUM,Munich (DE),#DDCC77,10,10,,60
8,manuscript_prepared_data__chest__paired_common_sample,Gap-timing-unaware paired/common chest supporting analysis,1,interdaily_stability,Interdaily stability,participant,6,FUSPCEU,Madrid (ES),#CC6677,22,22,,122
8,manuscript_prepared_data__chest__paired_common_sample,Gap-timing-unaware paired/common chest supporting analysis,1,interdaily_stability,Interdaily stability,participant,7,IZTECH,Izmir (TR),#332288,17,17,,103
8,manuscript_prepared_data__chest__paired_common_sample,Gap-timing-unaware paired/common chest supporting analysis,1,interdaily_stability,Interdaily stability,participant,8,UCR,San José (CR),#44AA99,6,6,,30
8,manuscript_prepared_data__chest__paired_common_sample,Gap-timing-unaware paired/common chest supporting analysis,1,interdaily_stability,Interdaily stability,participant,9,KNUST,Kumasi (GH),#AA4499,15,15,,83
8,manuscript_prepared_data__chest__paired_common_sample,Gap-timing-unaware paired/common chest supporting analysis,2,intradaily_variability,Intradaily variability,participant,1,RISE,Borås (SE),#88CCEE,13,13,,78
8,manuscript_prepared_data__chest__paired_common_sample,Gap-timing-unaware paired/common chest supporting analysis,2,intradaily_variability,Intradaily variability,participant,2,THUAS,Delft (NL),#117733,13,13,,80
8,manuscript_prepared_data__chest__paired_common_sample,Gap-timing-unaware paired/common chest supporting analysis,2,intradaily_variability,Intradaily variability,participant,3,BAUA,Dortmund (DE),#DDCC77,16,16,,93
8,manuscript_prepared_data__chest__paired_common_sample,Gap-timing-unaware paired/common chest supporting analysis,2,intradaily_variability,Intradaily variability,participant,5,TUM,Munich (DE),#DDCC77,10,10,,60
8,manuscript_prepared_data__chest__paired_common_sample,Gap-timing-unaware paired/common chest supporting analysis,2,intradaily_variability,Intradaily variability,participant,6,FUSPCEU,Madrid (ES),#CC6677,22,22,,122
8,manuscript_prepared_data__chest__paired_common_sample,Gap-timing-unaware paired/common chest supporting analysis,2,intradaily_variability,Intradaily variability,participant,7,IZTECH,Izmir (TR),#332288,17,17,,103
8,manuscript_prepared_data__chest__paired_common_sample,Gap-timing-unaware paired/common chest supporting analysis,2,intradaily_variability,Intradaily variability,participant,8,UCR,San José (CR),#44AA99,6,6,,30
8,manuscript_prepared_data__chest__paired_common_sample,Gap-timing-unaware paired/common chest supporting analysis,2,intradaily_variability,Intradaily variability,participant,9,KNUST,Kumasi (GH),#AA4499,15,15,,83
8,manuscript_prepared_data__chest__paired_common_sample,Gap-timing-unaware paired/common chest supporting analysis,3,daily_geometric_mean_medi,Mean melEDI,participant_day,1,RISE,Borås (SE),#88CCEE,78,13,78,78
8,manuscript_prepared_data__chest__paired_common_sample,Gap-timing-unaware paired/common chest supporting analysis,3,daily_geometric_mean_medi,Mean melEDI,participant_day,2,THUAS,Delft (NL),#117733,78,13,78,78
8,manuscript_prepared_data__chest__paired_common_sample,Gap-timing-unaware paired/common chest supporting analysis,3,daily_geometric_mean_medi,Mean melEDI,participant_day,3,BAUA,Dortmund (DE),#DDCC77,93,16,93,93
8,manuscript_prepared_data__chest__paired_common_sample,Gap-timing-unaware paired/common chest supporting analysis,3,daily_geometric_mean_medi,Mean melEDI,participant_day,5,TUM,Munich (DE),#DDCC77,60,10,60,60
8,manuscript_prepared_data__chest__paired_common_sample,Gap-timing-unaware paired/common chest supporting analysis,3,daily_geometric_mean_medi,Mean melEDI,participant_day,6,FUSPCEU,Madrid (ES),#CC6677,122,22,122,122
8,manuscript_prepared_data__chest__paired_common_sample,Gap-timing-unaware paired/common chest supporting analysis,3,daily_geometric_mean_medi,Mean melEDI,participant_day,7,IZTECH,Izmir (TR),#332288,102,17,102,102
8,manuscript_prepared_data__chest__paired_common_sample,Gap-timing-unaware paired/common chest supporting analysis,3,daily_geometric_mean_medi,Mean melEDI,participant_day,8,UCR,San José (CR),#44AA99,30,6,30,30
8,manuscript_prepared_data__chest__paired_common_sample,Gap-timing-unaware paired/common chest supporting analysis,3,daily_geometric_mean_medi,Mean melEDI,participant_day,9,KNUST,Kumasi (GH),#AA4499,77,15,77,77
8,manuscript_prepared_data__chest__paired_common_sample,Gap-timing-unaware paired/common chest supporting analysis,4,m10_mean_medi,Brightest 10 h mean,participant_day,1,RISE,Borås (SE),#88CCEE,78,13,78,78
8,manuscript_prepared_data__chest__paired_common_sample,Gap-timing-unaware paired/common chest supporting analysis,4,m10_mean_medi,Brightest 10 h mean,participant_day,2,THUAS,Delft (NL),#117733,78,13,78,78
8,manuscript_prepared_data__chest__paired_common_sample,Gap-timing-unaware paired/common chest supporting analysis,4,m10_mean_medi,Brightest 10 h mean,participant_day,3,BAUA,Dortmund (DE),#DDCC77,93,16,93,93
8,manuscript_prepared_data__chest__paired_common_sample,Gap-timing-unaware paired/common chest supporting analysis,4,m10_mean_medi,Brightest 10 h mean,participant_day,5,TUM,Munich (DE),#DDCC77,60,10,60,60
8,manuscript_prepared_data__chest__paired_common_sample,Gap-timing-unaware paired/common chest supporting analysis,4,m10_mean_medi,Brightest 10 h mean,participant_day,6,FUSPCEU,Madrid (ES),#CC6677,122,22,122,122
8,manuscript_prepared_data__chest__paired_common_sample,Gap-timing-unaware paired/common chest supporting analysis,4,m10_mean_medi,Brightest 10 h mean,participant_day,7,IZTECH,Izmir (TR),#332288,102,17,102,102
8,manuscript_prepared_data__chest__paired_common_sample,Gap-timing-unaware paired/common chest supporting analysis,4,m10_mean_medi,Brightest 10 h mean,participant_day,8,UCR,San José (CR),#44AA99,30,6,30,30
8,manuscript_prepared_data__chest__paired_common_sample,Gap-timing-unaware paired/common chest supporting analysis,4,m10_mean_medi,Brightest 10 h mean,participant_day,9,KNUST,Kumasi (GH),#AA4499,77,15,77,77
8,manuscript_prepared_data__chest__paired_common_sample,Gap-timing-unaware paired/common chest supporting analysis,5,l10_mean_medi,Darkest 10 h mean,participant_day,1,RISE,Borås (SE),#88CCEE,78,13,78,78
8,manuscript_prepared_data__chest__paired_common_sample,Gap-timing-unaware paired/common chest supporting analysis,5,l10_mean_medi,Darkest 10 h mean,participant_day,2,THUAS,Delft (NL),#117733,78,13,78,78
8,manuscript_prepared_data__chest__paired_common_sample,Gap-timing-unaware paired/common chest supporting analysis,5,l10_mean_medi,Darkest 10 h mean,participant_day,3,BAUA,Dortmund (DE),#DDCC77,93,16,93,93
8,manuscript_prepared_data__chest__paired_common_sample,Gap-timing-unaware paired/common chest supporting analysis,5,l10_mean_medi,Darkest 10 h mean,participant_day,5,TUM,Munich (DE),#DDCC77,60,10,60,60
8,manuscript_prepared_data__chest__paired_common_sample,Gap-timing-unaware paired/common chest supporting analysis,5,l10_mean_medi,Darkest 10 h mean,participant_day,6,FUSPCEU,Madrid (ES),#CC6677,122,22,122,122
8,manuscript_prepared_data__chest__paired_common_sample,Gap-timing-unaware paired/common chest supporting analysis,5,l10_mean_medi,Darkest 10 h mean,participant_day,7,IZTECH,Izmir (TR),#332288,102,17,102,102
8,manuscript_prepared_data__chest__paired_common_sample,Gap-timing-unaware paired/common chest supporting analysis,5,l10_mean_medi,Darkest 10 h mean,participant_day,8,UCR,San José (CR),#44AA99,30,6,30,30
8,manuscript_prepared_data__chest__paired_common_sample,Gap-timing-unaware paired/common chest supporting analysis,5,l10_mean_medi,Darkest 10 h mean,participant_day,9,KNUST,Kumasi (GH),#AA4499,77,15,77,77
8,manuscript_prepared_data__chest__paired_common_sample,Gap-timing-unaware paired/common chest supporting analysis,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,1,RISE,Borås (SE),#88CCEE,78,13,78,78
8,manuscript_prepared_data__chest__paired_common_sample,Gap-timing-unaware paired/common chest supporting analysis,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,2,THUAS,Delft (NL),#117733,78,13,78,78
8,manuscript_prepared_data__chest__paired_common_sample,Gap-timing-unaware paired/common chest supporting analysis,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,3,BAUA,Dortmund (DE),#DDCC77,93,16,93,93
8,manuscript_prepared_data__chest__paired_common_sample,Gap-timing-unaware paired/common chest supporting analysis,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,5,TUM,Munich (DE),#DDCC77,60,10,60,60
8,manuscript_prepared_data__chest__paired_common_sample,Gap-timing-unaware paired/common chest supporting analysis,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,6,FUSPCEU,Madrid (ES),#CC6677,122,22,122,122
8,manuscript_prepared_data__chest__paired_common_sample,Gap-timing-unaware paired/common chest supporting analysis,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,7,IZTECH,Izmir (TR),#332288,102,17,102,102
8,manuscript_prepared_data__chest__paired_common_sample,Gap-timing-unaware paired/common chest supporting analysis,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,8,UCR,San José (CR),#44AA99,30,6,30,30
8,manuscript_prepared_data__chest__paired_common_sample,Gap-timing-unaware paired/common chest supporting analysis,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,9,KNUST,Kumasi (GH),#AA4499,77,15,77,77
8,manuscript_prepared_data__chest__paired_common_sample,Gap-timing-unaware paired/common chest supporting analysis,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,1,RISE,Borås (SE),#88CCEE,74,13,74,74
8,manuscript_prepared_data__chest__paired_common_sample,Gap-timing-unaware paired/common chest supporting analysis,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,2,THUAS,Delft (NL),#117733,66,12,66,66
8,manuscript_prepared_data__chest__paired_common_sample,Gap-timing-unaware paired/common chest supporting analysis,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,3,BAUA,Dortmund (DE),#DDCC77,79,16,79,79
8,manuscript_prepared_data__chest__paired_common_sample,Gap-timing-unaware paired/common chest supporting analysis,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,5,TUM,Munich (DE),#DDCC77,60,10,60,60
8,manuscript_prepared_data__chest__paired_common_sample,Gap-timing-unaware paired/common chest supporting analysis,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,6,FUSPCEU,Madrid (ES),#CC6677,111,22,111,111
8,manuscript_prepared_data__chest__paired_common_sample,Gap-timing-unaware paired/common chest supporting analysis,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,7,IZTECH,Izmir (TR),#332288,98,17,98,98
8,manuscript_prepared_data__chest__paired_common_sample,Gap-timing-unaware paired/common chest supporting analysis,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,8,UCR,San José (CR),#44AA99,27,6,27,27
8,manuscript_prepared_data__chest__paired_common_sample,Gap-timing-unaware paired/common chest supporting analysis,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,9,KNUST,Kumasi (GH),#AA4499,77,15,77,77
8,manuscript_prepared_data__chest__paired_common_sample,Gap-timing-unaware paired/common chest supporting analysis,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,1,RISE,Borås (SE),#88CCEE,76,13,76,76
8,manuscript_prepared_data__chest__paired_common_sample,Gap-timing-unaware paired/common chest supporting analysis,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,2,THUAS,Delft (NL),#117733,70,13,70,70
8,manuscript_prepared_data__chest__paired_common_sample,Gap-timing-unaware paired/common chest supporting analysis,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,3,BAUA,Dortmund (DE),#DDCC77,88,16,88,88
8,manuscript_prepared_data__chest__paired_common_sample,Gap-timing-unaware paired/common chest supporting analysis,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,5,TUM,Munich (DE),#DDCC77,59,10,59,59
8,manuscript_prepared_data__chest__paired_common_sample,Gap-timing-unaware paired/common chest supporting analysis,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,6,FUSPCEU,Madrid (ES),#CC6677,117,22,117,117
8,manuscript_prepared_data__chest__paired_common_sample,Gap-timing-unaware paired/common chest supporting analysis,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,7,IZTECH,Izmir (TR),#332288,100,17,100,100
8,manuscript_prepared_data__chest__paired_common_sample,Gap-timing-unaware paired/common chest supporting analysis,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,8,UCR,San José (CR),#44AA99,28,6,28,28
8,manuscript_prepared_data__chest__paired_common_sample,Gap-timing-unaware paired/common chest supporting analysis,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,9,KNUST,Kumasi (GH),#AA4499,77,15,77,77
8,manuscript_prepared_data__chest__paired_common_sample,Gap-timing-unaware paired/common chest supporting analysis,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,1,RISE,Borås (SE),#88CCEE,78,13,78,78
8,manuscript_prepared_data__chest__paired_common_sample,Gap-timing-unaware paired/common chest supporting analysis,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,2,THUAS,Delft (NL),#117733,72,13,72,72
