run_id,placement,site,display_name,display_order,color_hex,clock_bin,time_hour,eta,standard_error,pointwise_lower_eta,pointwise_upper_eta,estimate_melEDI_lx,pointwise_lower_melEDI_lx,pointwise_upper_melEDI_lx,paired_participants,paired_participant_days,paired_observations_30_minute,paired_sites
main__glasses__paired_common_sample,Near eye,TUM,Munich (DE),5,#DDCC77,1170,19.75,1.7665555088026157,0.16208862967024215,1.4488676323454908,2.0842433852597404,58.31918700698798,28.01043927957911,121.30690426836085,112,643,29786,8
main__chest__paired_common_sample,Chest,TUM,Munich (DE),5,#DDCC77,1170,19.75,1.5476244602572604,0.13547445412904588,1.282099409339107,1.813149511175414,35.187789999573184,19.046941454109064,64.93535439529653,112,643,29786,8
main__glasses__paired_common_sample,Near eye,TUM,Munich (DE),5,#DDCC77,1200,20.25,1.59009489651464,0.1715620007407338,1.2538395539471678,1.9263502390821121,38.813016348672875,17.840707016672997,84.30151438540612,112,643,29786,8
main__chest__paired_common_sample,Chest,TUM,Munich (DE),5,#DDCC77,1200,20.25,1.369415691533868,0.14174212181524287,1.091606237683703,1.647225145384033,23.31076963829419,12.24827343306328,44.28386775513092,112,643,29786,8
main__glasses__paired_common_sample,Near eye,TUM,Munich (DE),5,#DDCC77,1230,20.75,1.4110261115034886,0.18544544531635687,1.047559717586437,1.77449250542054,25.66476060286039,11.057315592754918,59.39664893890475,112,643,29786,8
main__chest__paired_common_sample,Chest,TUM,Munich (DE),5,#DDCC77,1230,20.75,1.1957838336267907,0.15194549598821008,0.8979761338768238,1.4935915333767578,15.595813641388826,7.806351784147543,31.05957556545403,112,643,29786,8
main__glasses__paired_common_sample,Near eye,TUM,Munich (DE),5,#DDCC77,1260,21.25,1.2328959349974318,0.20435526841205012,0.8323669688587979,1.6334249011360655,16.9960561283321,6.697777866205781,42.89568784029959,112,643,29786,8
main__chest__paired_common_sample,Chest,TUM,Munich (DE),5,#DDCC77,1260,21.25,1.0290558262724332,0.1669759351553458,0.70178900708306,1.3563226454618063,10.591923094398188,4.932560529284851,22.615518033276444,112,643,29786,8
main__glasses__paired_common_sample,Near eye,TUM,Munich (DE),5,#DDCC77,1290,21.75,1.057190517863888,0.22691482161014292,0.6124456399496769,1.5019353957780992,11.307501061680371,3.9968082741150686,31.66401524436673,112,643,29786,8
main__chest__paired_common_sample,Chest,TUM,Munich (DE),5,#DDCC77,1290,21.75,0.8693989038641362,0.18529511122200484,0.5062271593576633,1.2325706483706091,7.302849220503356,3.1079468143718074,16.983255974191927,112,643,29786,8
main__glasses__paired_common_sample,Near eye,TUM,Munich (DE),5,#DDCC77,1320,22.25,0.8792229036224068,0.25143505904031693,0.3864192434526837,1.37202656379213,7.472214426574785,2.3345530555868756,23.451933358135527,112,643,29786,8
main__chest__paired_common_sample,Chest,TUM,Munich (DE),5,#DDCC77,1320,22.25,0.7115399958372752,0.20501796222469565,0.3097121736930786,1.1133678179814719,5.0468320397288045,1.9403852422438241,12.882783592400363,112,643,29786,8
main__glasses__paired_common_sample,Near eye,TUM,Munich (DE),5,#DDCC77,1350,22.75,0.702579497339057,0.2780892726180772,0.15753453852068522,1.2476244561574288,4.941728991970707,1.337257350845655,17.585789683748615,112,643,29786,8
main__chest__paired_common_sample,Chest,TUM,Munich (DE),5,#DDCC77,1350,22.75,0.557649394287586,0.2266656695337174,0.11339284546984224,1.0019059431053297,3.5111821438251924,1.198353178479403,9.943982401733527,112,643,29786,8
main__glasses__paired_common_sample,Near eye,TUM,Munich (DE),5,#DDCC77,1380,23.25,0.5419891046769729,0.30815554765561254,-0.06198467036424371,1.1459628797181896,3.383285762651506,0.7669924781372107,13.894677013069153,112,643,29786,8
main__chest__paired_common_sample,Chest,TUM,Munich (DE),5,#DDCC77,1380,23.25,0.4199685417033618,0.2521985575177912,-0.07433154798446207,0.9142686313911856,2.530077474268613,0.7426911869846818,8.108591269841902,112,643,29786,8
main__glasses__paired_common_sample,Near eye,TUM,Munich (DE),5,#DDCC77,1410,23.75,0.40873314462594457,0.3417375172853464,-0.26106008141946835,1.0785263706713575,2.462908754842227,0.4482011201169188,11.881918760483423,112,643,29786,8
main__chest__paired_common_sample,Chest,TUM,Munich (DE),5,#DDCC77,1410,23.75,0.3080121180649707,0.2820199401894867,-0.24473680762856315,0.8607610437585045,1.9324137203325664,0.4691977731880612,7.157065514258945,112,643,29786,8
main__glasses__paired_common_sample,Near eye,FUSPCEU,Madrid (ES),6,#CC6677,0,0.25,-0.7413615007613745,0.22487336352987372,-1.1821051943623098,-0.3006178071604393,0.0814005081253791,0,0.4004747748204185,112,643,29786,8
main__chest__paired_common_sample,Chest,FUSPCEU,Madrid (ES),6,#CC6677,0,0.25,-0.7195905474644102,0.2059934875071763,-1.1233303640282772,-0.3158507309005432,0.09072580321234866,0,0.38322486020614777,112,643,29786,8
main__glasses__paired_common_sample,Near eye,FUSPCEU,Madrid (ES),6,#CC6677,30,0.75,-0.8693198898295315,0.19951253067883937,-1.2603572644244991,-0.47828251523456383,0.03510770289897469,0,0.23244322351294325,112,643,29786,8
main__chest__paired_common_sample,Chest,FUSPCEU,Madrid (ES),6,#CC6677,30,0.75,-0.84336985556348,0.18483366350005023,-1.2056371791541738,-0.48110253197278613,0.04342674566400692,0,0.23029155376331614,112,643,29786,8
main__glasses__paired_common_sample,Near eye,FUSPCEU,Madrid (ES),6,#CC6677,60,1.25,-0.951076221592406,0.1770298294323231,-1.298048311469028,-0.604104131715784,0.01192414318554312,0,0.14882606311831406,112,643,29786,8
main__chest__paired_common_sample,Chest,FUSPCEU,Madrid (ES),6,#CC6677,60,1.25,-0.9244053015233232,0.16748228821619088,-1.2526645544754142,-0.5961460485712321,0.01901308104401469,0,0.15342762372925925,112,643,29786,8
main__glasses__paired_common_sample,Near eye,FUSPCEU,Madrid (ES),6,#CC6677,90,1.75,-0.9885114214042904,0.1570918954320333,-1.2964058787142079,-0.6806169640943729,0.00268064275820628,0,0.10863301582640209,112,643,29786,8
main__chest__paired_common_sample,Chest,FUSPCEU,Madrid (ES),6,#CC6677,90,1.75,-0.9636844623273536,0.15302800101370845,-1.263613832940381,-0.6637550917143262,0.00872152555172849,0,0.11689268659561616,112,643,29786,8
main__glasses__paired_common_sample,Near eye,FUSPCEU,Madrid (ES),6,#CC6677,120,2.25,-0.9906051611641592,0.1383869768954802,-1.2618386518086768,-0.7193716705196416,0.00218680929157789,0,0.09082194996093762,112,643,29786,8
main__chest__paired_common_sample,Chest,FUSPCEU,Madrid (ES),6,#CC6677,120,2.25,-0.9701855304933668,0.1394575569279178,-1.2435173194440299,-0.6968537415427036,0.00710616502221005,0,0.10097695338495186,112,643,29786,8
main__glasses__paired_common_sample,Near eye,FUSPCEU,Madrid (ES),6,#CC6677,150,2.75,-0.9689284134297904,0.1207949018060538,-1.205682070485708,-0.7321747563738727,0.0074166457085108,0,0.08527859282310177,112,643,29786,8
main__chest__paired_common_sample,Chest,FUSPCEU,Madrid (ES),6,#CC6677,150,2.75,-0.9568140869409272,0.12646434389487582,-1.2046796463033715,-0.7089485275784828,0.01045513557598547,0,0.09545710970922874,112,643,29786,8
main__glasses__paired_common_sample,Near eye,FUSPCEU,Madrid (ES),6,#CC6677,180,3.25,-0.937138887236666,0.10613078598497935,-1.1451514054181537,-0.7291263690551782,0.01557425769786886,0,0.08658366990684399,112,643,29786,8
main__chest__paired_common_sample,Chest,FUSPCEU,Madrid (ES),6,#CC6677,180,3.25,-0.9391048442977472,0.11591277870440818,-1.1662897159063486,-0.7119199726891459,0.01505226043973043,0,0.09412435569913244,112,643,29786,8
main__glasses__paired_common_sample,Near eye,FUSPCEU,Madrid (ES),6,#CC6677,210,3.75,-0.9125320110896008,0.0958571933817865,-1.1004086577769936,-0.7246553644022081,0.02231169619070526,0,0.08851444577284748,112,643,29786,8
main__chest__paired_common_sample,Chest,FUSPCEU,Madrid (ES),6,#CC6677,210,3.75,-0.9352633230534536,0.108948151772538,-1.1487977767098316,-0.7217288693970756,0.01607446134235068,0,0.08978904068536514,112,643,29786,8
main__glasses__paired_common_sample,Near eye,FUSPCEU,Madrid (ES),6,#CC6677,240,4.25,-0.908390342479134,0.08922921786468983,-1.083276395862604,-0.733504289095664,0.02348370669506321,0,0.08471225526229006,112,643,29786,8
main__chest__paired_common_sample,Chest,FUSPCEU,Madrid (ES),6,#CC6677,240,4.25,-0.9577268701705052,0.10435705228063138,-1.1622629341733062,-0.7531908061677042,0.01022322906482989,0,0.07652620869160823,112,643,29786,8
main__glasses__paired_common_sample,Near eye,FUSPCEU,Madrid (ES),6,#CC6677,270,4.75,-0.9259087719769564,0.0850351012193841,-1.0925745077886673,-0.7592430361652456,0.01860178572524862,0,0.07408324110051531,112,643,29786,8
main__chest__paired_common_sample,Chest,FUSPCEU,Madrid (ES),6,#CC6677,270,4.75,-1.004548596500581,0.1007218137822134,-1.2019597239712692,-0.8071374690298927,0,0,0.0559058929338829,112,643,29786,8
main__glasses__paired_common_sample,Near eye,FUSPCEU,Madrid (ES),6,#CC6677,300,5.25,-0.9484461274736008,0.08410764930868167,-1.113294090942942,-0.7835981640042596,0.01260401410930225,0,0.06458939012810105,112,643,29786,8
main__chest__paired_common_sample,Chest,FUSPCEU,Madrid (ES),6,#CC6677,300,5.25,-1.0534880404312057,0.0988465605489542,-1.2472237391028136,-0.8597523417595978,0,0,0.03811716589755634,112,643,29786,8
main__glasses__paired_common_sample,Near eye,FUSPCEU,Madrid (ES),6,#CC6677,330,5.75,-0.9448840209278444,0.08727351613095198,-1.1159369693486856,-0.7738310725070031,0.01353139626966204,0,0.06833286979862382,112,643,29786,8
main__chest__paired_common_sample,Chest,FUSPCEU,Madrid (ES),6,#CC6677,330,5.75,-1.068140849181456,0.09980313293799307,-1.2637513952841855,-0.8725303030787264,0,0,0.03411263544894855,112,643,29786,8
main__glasses__paired_common_sample,Near eye,FUSPCEU,Madrid (ES),6,#CC6677,360,6.25,-0.8752781903146768,0.0931771202716318,-1.057901990230232,-0.6926543903991216,0.03326675093687939,0,0.10292969825617285,112,643,29786,8
main__chest__paired_common_sample,Chest,FUSPCEU,Madrid (ES),6,#CC6677,360,6.25,-1.005459315118707,0.10275895817825044,-1.2068631722369354,-0.8040554580004786,0,0,0.05701622868862524,112,643,29786,8
main__glasses__paired_common_sample,Near eye,FUSPCEU,Madrid (ES),6,#CC6677,390,6.75,-0.7004981497652374,0.09965262193411048,-0.89581369972108,-0.5051825998093947,0.09929749968638148,0.02711192631554246,0.21247652783298734,112,643,29786,8
main__chest__paired_common_sample,Chest,FUSPCEU,Madrid (ES),6,#CC6677,390,6.75,-0.8263814796097705,0.10593258323671442,-1.0340055275430222,-0.6187574316765188,0.04914837307255346,0,0.14057060939764968,112,643,29786,8
main__glasses__paired_common_sample,Near eye,FUSPCEU,Madrid (ES),6,#CC6677,420,7.25,-0.41616773737453144,0.10623461975619136,-0.6243837660079737,-0.20795170874108915,0.2835590750204766,0.1374740910159389,0.5195099574912756,112,643,29786,8
main__chest__paired_common_sample,Chest,FUSPCEU,Madrid (ES),6,#CC6677,420,7.25,-0.5304671712758238,0.10910430506166452,-0.7443076797549573,-0.3166266627966903,0.1948036312993465,0.08017408294165174,0.3823622776835558,112,643,29786,8
main__glasses__paired_common_sample,Near eye,FUSPCEU,Madrid (ES),6,#CC6677,450,7.75,-0.04908244704373007,0.11346844112395443,-0.2714765050285842,0.1733116109411241,0.7931359135249505,0.43520910735708596,1.3904300937013694,112,643,29786,8
main__chest__paired_common_sample,Chest,FUSPCEU,Madrid (ES),6,#CC6677,450,7.75,-0.15052537933836185,0.11312179839113924,-0.3722400300513957,0.07118927137467201,0.6070898784946602,0.3243849459630631,1.0781193018875586,112,643,29786,8
main__glasses__paired_common_sample,Near eye,FUSPCEU,Madrid (ES),6,#CC6677,480,8.25,0.3608353822695536,0.1210681020879143,0.12354626250062312,0.598124502038484,2.1952784663192086,1.229065126048343,3.863916541556317,112,643,29786,8
main__chest__paired_common_sample,Chest,FUSPCEU,Madrid (ES),6,#CC6677,480,8.25,0.26834977881747174,0.11787367944382952,0.03732161238234663,0.4993779452525968,1.7550250507457448,0.9897367881491278,3.0577514646806114,112,643,29786,8
main__glasses__paired_common_sample,Near eye,FUSPCEU,Madrid (ES),6,#CC6677,510,8.75,0.7626004621971009,0.12793131241122271,0.5118596973761624,1.0133412270180393,5.688958846542093,3.1498229205830817,10.21196017318545,112,643,29786,8
main__chest__paired_common_sample,Chest,FUSPCEU,Madrid (ES),6,#CC6677,510,8.75,0.6729491114364281,0.12216692163164028,0.433506344936286,0.9123918779365703,4.609221427451265,2.6133532932898884,8.073195325359652,112,643,29786,8
main__glasses__paired_common_sample,Near eye,FUSPCEU,Madrid (ES),6,#CC6677,540,9.25,1.1143734819217666,0.1335254416832569,0.8526684252027799,1.3760785386407532,12.912881708545854,7.02308989384164,23.672701578146313,112,643,29786,8
main__chest__paired_common_sample,Chest,FUSPCEU,Madrid (ES),6,#CC6677,540,9.25,1.0224686788254207,0.12536493901110782,0.776757913439589,1.2681794442112524,10.430977353301255,5.880781184863714,18.442976341688553,112,643,29786,8
main__glasses__paired_common_sample,Near eye,FUSPCEU,Madrid (ES),6,#CC6677,570,9.75,1.410238292975208,0.13844527719431166,1.1388905358446928,1.6815860501057232,25.6180651984489,13.66862386257342,47.93812524427885,112,643,29786,8
main__chest__paired_common_sample,Chest,FUSPCEU,Madrid (ES),6,#CC6677,570,9.75,1.3138058510229609,0.12818869516155892,1.0625606252811215,1.5650510767648003,20.497089257941383,11.449431975808212,36.63254985944167,112,643,29786,8
main__glasses__paired_common_sample,Near eye,FUSPCEU,Madrid (ES),6,#CC6677,600,10.25,1.651249500374235,0.14307171299076035,1.3708340957058933,1.9316649050425765,44.69705875052285,23.387354119608833,85.3407210994619,112,643,29786,8
main__chest__paired_common_sample,Chest,FUSPCEU,Madrid (ES),6,#CC6677,600,10.25,1.5523705682963431,0.13114141111846583,1.2953381256223895,1.8094030109702968,35.57554105111551,19.639589894698332,64.37673108100692,112,643,29786,8
main__glasses__paired_common_sample,Near eye,FUSPCEU,Madrid (ES),6,#CC6677,630,10.75,1.8428204109387192,0.14691780149232717,1.554866811325953,2.130774010551485,69.5338505297519,35.78118779691149,135.03691818243536,112,643,29786,8
main__chest__paired_common_sample,Chest,FUSPCEU,Madrid (ES),6,#CC6677,630,10.75,1.7470772912769712,0.1336461458664451,1.4851356587061524,2.00901892384779,55.75695943782009,30.458755148852685,101.99839708589761,112,643,29786,8
main__glasses__paired_common_sample,Near eye,FUSPCEU,Madrid (ES),6,#CC6677,660,11.25,1.9948271222591496,0.14929846775058725,1.702207502520984,2.2874467419973152,98.71596638792838,50.274123493738,193.74149114562786,112,643,29786,8
main__chest__paired_common_sample,Chest,FUSPCEU,Madrid (ES),6,#CC6677,660,11.25,1.908368672952222,0.13483938755886846,1.6440883296394018,2.1726490162650425,80.87830329830219,43.96444755357567,148.71579071424682,112,643,29786,8
main__glasses__paired_common_sample,Near eye,FUSPCEU,Madrid (ES),6,#CC6677,690,11.75,2.10961218020401,0.1504546022514231,1.814726578482922,2.404497781925098,128.609967368819,65.17194865369477,253.70360234035493,112,643,29786,8
main__chest__paired_common_sample,Chest,FUSPCEU,Madrid (ES),6,#CC6677,690,11.75,2.0382704846016138,0.13500237605664925,1.7736706897032488,2.3028702794999787,109.1120312291984,59.28416984892988,200.74928012885815,112,643,29786,8
main__glasses__paired_common_sample,Near eye,FUSPCEU,Madrid (ES),6,#CC6677,720,12.25,2.1877801215515356,0.15103397444620997,1.8917589711950211,2.48380127190805,153.99201047766002,77.83974332068651,304.5500627459102,112,643,29786,8
main__chest__paired_common_sample,Chest,FUSPCEU,Madrid (ES),6,#CC6677,720,12.25,2.1348125255836305,0.13494208475450234,1.8703308994660546,2.3992941517012065,136.2994206199258,74.08752787275314,250.68072391578409,112,643,29786,8
main__glasses__paired_common_sample,Near eye,FUSPCEU,Madrid (ES),6,#CC6677,750,12.75,2.2343826998413134,0.1510279091157383,1.938373437314078,2.530391962368549,171.44683105369964,86.67076718985884,339.0501100846088,112,643,29786,8
main__chest__paired_common_sample,Chest,FUSPCEU,Madrid (ES),6,#CC6677,750,12.75,2.1980866392849534,0.13463771232514202,1.9342015721668107,2.461971706403096,157.69260255912528,85.84123140613619,289.6154836508931,112,643,29786,8
main__glasses__paired_common_sample,Near eye,FUSPCEU,Madrid (ES),6,#CC6677,780,13.25,2.2567697257593236,0.14979721953486969,1.9631725704867393,2.550366881031908,180.52161692308133,91.76975760079132,355.0132532826812,112,643,29786,8
main__chest__paired_common_sample,Chest,FUSPCEU,Madrid (ES),6,#CC6677,780,13.25,2.2308829293618446,0.13325507274911927,1.9697077860163061,2.4920580727073833,170.06997276942036,93.16265741210748,310.3974749366935,112,643,29786,8
main__glasses__paired_common_sample,Near eye,FUSPCEU,Madrid (ES),6,#CC6677,810,13.75,2.2636099588329386,0.14714590965052624,1.9752092754455224,2.552010642220355,183.3889683239032,94.35159047931747,356.35986823210607,112,643,29786,8
main__chest__paired_common_sample,Chest,FUSPCEU,Madrid (ES),6,#CC6677,810,13.75,2.2386999567241586,0.1305142935757809,1.9828966418479408,2.4945032716003763,173.16065692995758,96.03834506040015,312.1505928403539,112,643,29786,8
main__glasses__paired_common_sample,Near eye,FUSPCEU,Madrid (ES),6,#CC6677,840,14.25,2.263334797609378,0.14379242927793695,1.981506814975099,2.545162780243657,183.27274981311203,95.73117540740006,350.7833657843836,112,643,29786,8
main__chest__paired_common_sample,Chest,FUSPCEU,Madrid (ES),6,#CC6677,840,14.25,2.228362575672844,0.12729523536441115,1.9788684989550487,2.477856652390639,169.08528047006962,95.15077083113556,300.4084250549668,112,643,29786,8
main__glasses__paired_common_sample,Near eye,FUSPCEU,Madrid (ES),6,#CC6677,870,14.75,2.2582588581179,0.1402337683490324,1.9834057227374635,2.5331119934983364,181.14200507375924,96.15110470286238,341.1809079393318,112,643,29786,8
main__chest__paired_common_sample,Chest,FUSPCEU,Madrid (ES),6,#CC6677,870,14.75,2.204903514306358,0.12417946562580132,1.9615162340603576,2.4482907945523578,160.18892428046308,91.42004691149022,280.63127269958113,112,643,29786,8
main__glasses__paired_common_sample,Near eye,FUSPCEU,Madrid (ES),6,#CC6677,900,15.25,2.2434712061284947,0.13612616440918593,1.9766688265329122,2.510273585724077,175.074628898505,94.6695517653642,323.697570402184,112,643,29786,8
main__chest__paired_common_sample,Chest,FUSPCEU,Madrid (ES),6,#CC6677,900,15.25,2.16921111622435,0.1206497677602741,1.932741916671091,2.4056803157776088,147.54240678981438,85.55286942254375,254.39562203402076,112,643,29786,8
main__glasses__paired_common_sample,Near eye,FUSPCEU,Madrid (ES),6,#CC6677,930,15.75,2.208038233245658,0.13095964658495943,1.9513620425110438,2.4647144239802725,161.35006836247763,89.30504837644854,291.450925228459,112,643,29786,8
main__chest__paired_common_sample,Chest,FUSPCEU,Madrid (ES),6,#CC6677,930,15.75,2.116831188891554,0.11596675909336648,1.8895405176647229,2.344121860118385,130.7673140332527,77.44262836676953,220.76243712648431,112,643,29786,8
main__glasses__paired_common_sample,Near eye,FUSPCEU,Madrid (ES),6,#CC6677,960,16.25,2.1352906066495185,0.12529795191834112,1.8897111335529386,2.3808700797460984,136.44965482411365,77.47309756234768,240.2643636583988,112,643,29786,8
main__chest__paired_common_sample,Chest,FUSPCEU,Madrid (ES),6,#CC6677,960,16.25,2.036251251153665,0.1107635543984836,1.8191586737329941,2.253343828574336,108.60543321937207,65.84147748697387,179.10240282371137,112,643,29786,8
main__glasses__paired_common_sample,Near eye,FUSPCEU,Madrid (ES),6,#CC6677,990,16.75,2.011441995348578,0.12015247332970226,1.7759474749689521,2.2469365157282035,102.56962962900856,59.596308350044914,176.47796837867412,112,643,29786,8
main__chest__paired_common_sample,Chest,FUSPCEU,Madrid (ES),6,#CC6677,990,16.75,1.9156004348138953,0.1062118862401421,1.7074289630531516,2.123771906574639,82.23802295747089,50.88341978807117,132.8755840766736,112,643,29786,8
main__glasses__paired_common_sample,Near eye,FUSPCEU,Madrid (ES),6,#CC6677,1020,17.25,1.8328379573791889,0.1157035323784854,1.6060632010332936,2.0596127137250844,67.95153995064598,40.27041380433832,114.61302008692093,112,643,29786,8
main__chest__paired_common_sample,Chest,FUSPCEU,Madrid (ES),6,#CC6677,1020,17.25,1.7493526005541358,0.10235095931555446,1.5487484065125248,1.9499567945957468,56.050367179631444,35.27923243577252,89.01622772289201,112,643,29786,8
main__glasses__paired_common_sample,Near eye,FUSPCEU,Madrid (ES),6,#CC6677,1050,17.75,1.6084086001975595,0.11141771098700044,1.390033899423146,1.826783300971973,40.489023229943825,24.449005286744725,67.00939150151525,112,643,29786,8
main__chest__paired_common_sample,Chest,FUSPCEU,Madrid (ES),6,#CC6677,1050,17.75,1.5417007489029435,0.09824871738346286,1.349136801304102,1.734264696501785,34.709737549543725,22.242759014061757,54.13313331650317,112,643,29786,8
main__glasses__paired_common_sample,Near eye,FUSPCEU,Madrid (ES),6,#CC6677,1080,18.25,1.363314952304009,0.10771147100332323,1.152204348415665,1.5744255561923528,22.98420658846725,14.097253873923849,37.434061062173384,112,643,29786,8
main__chest__paired_common_sample,Chest,FUSPCEU,Madrid (ES),6,#CC6677,1080,18.25,1.3128356711571014,0.09416157499168316,1.128282375445835,1.4973889668683678,20.451128329032013,13.336383020666869,31.333226854780467,112,643,29786,8
main__glasses__paired_common_sample,Near eye,FUSPCEU,Madrid (ES),6,#CC6677,1110,18.75,1.1350487660962958,0.10634706118159562,0.9266123563186908,1.3434851758739008,13.54736371621104,8.345247006212942,21.953888567798437,112,643,29786,8
main__chest__paired_common_sample,Chest,FUSPCEU,Madrid (ES),6,#CC6677,1110,18.75,1.097143002263093,0.0920945367758841,0.9166410270094607,1.2776449775167253,12.406707768941402,8.153554569130584,18.851560555826797,112,643,29786,8
main__glasses__paired_common_sample,Near eye,FUSPCEU,Madrid (ES),6,#CC6677,1140,19.25,0.9567728080395226,0.10826407519069088,0.7445791198462322,1.168966496232813,8.952589099816375,5.453657845416915,14.655926938808792,112,643,29786,8
main__chest__paired_common_sample,Chest,FUSPCEU,Madrid (ES),6,#CC6677,1140,19.25,0.9262871806774712,0.09304930262255263,0.7439138987506997,1.1086604626042427,8.338926039945783,5.4451576628499625,12.74282197867633,112,643,29786,8
main__glasses__paired_common_sample,Near eye,FUSPCEU,Madrid (ES),6,#CC6677,1170,19.75,0.8481102954535881,0.11269375113591314,0.6272346019444786,1.0689859889626976,6.948720588355146,4.138718759636212,11.621575492535364,112,643,29786,8
main__chest__paired_common_sample,Chest,FUSPCEU,Madrid (ES),6,#CC6677,1170,19.75,0.820191678160909,0.095855309490698,0.6323187238322006,1.0080646324896174,6.509851129058537,4.188631427679501,10.087429879456053,112,643,29786,8
main__glasses__paired_common_sample,Near eye,FUSPCEU,Madrid (ES),6,#CC6677,1200,20.25,0.8071759318194476,0.1189719877538202,0.5739951206528198,1.0403567429860754,6.314693819122528,3.6496878940544195,10.873792474390823,112,643,29786,8
main__chest__paired_common_sample,Chest,FUSPCEU,Madrid (ES),6,#CC6677,1200,20.25,0.778656004195597,0.09957765200703594,0.583487392596744,0.97382461579445,5.906977485584332,3.732546145031832,9.315093033933284,112,643,29786,8
main__glasses__paired_common_sample,Near eye,FUSPCEU,Madrid (ES),6,#CC6677,1230,20.75,0.7984111649279616,0.12820298947611794,0.5471379228444029,1.0496844070115203,6.186532497467031,3.4248279443279483,11.11203402432856,112,643,29786,8
main__chest__paired_common_sample,Chest,FUSPCEU,Madrid (ES),6,#CC6677,1230,20.75,0.7683721195858059,0.1058114136584154,0.5609855596620422,0.9757586795095695,5.766406046108911,3.539029361145108,9.357115203652485,112,643,29786,8
main__glasses__paired_common_sample,Near eye,FUSPCEU,Madrid (ES),6,#CC6677,1260,21.25,0.7708460135511517,0.1412665613499786,0.49396864108537575,1.0477233860169277,5.799918514984757,3.0186643879073194,11.06152113655854,112,643,29786,8
main__chest__paired_common_sample,Chest,FUSPCEU,Madrid (ES),6,#CC6677,1260,21.25,0.7406199962839038,0.11596555329922252,0.5133316883701677,0.96790830419764,5.403259554780216,3.160856508054791,9.187702679485968,112,643,29786,8
main__glasses__paired_common_sample,Near eye,FUSPCEU,Madrid (ES),6,#CC6677,1290,21.75,0.674714079963655,0.1571469105176846,0.36671179506725465,0.9827163648600552,4.628398598802321,2.2265468106847783,9.509844601654558,112,643,29786,8
main__chest__paired_common_sample,Chest,FUSPCEU,Madrid (ES),6,#CC6677,1290,21.75,0.6476260930939144,0.12878580585213348,0.39521055190376514,0.9000416342840636,4.34248625823748,2.3843372540519483,7.844043878277793,112,643,29786,8
main__glasses__paired_common_sample,Near eye,FUSPCEU,Madrid (ES),6,#CC6677,1320,22.25,0.4734423967222416,0.17429455040873956,0.13183135521951123,0.8150534382249719,2.8746946797754527,1.2546632687735033,6.432109227332924,112,643,29786,8
main__chest__paired_common_sample,Chest,FUSPCEU,Madrid (ES),6,#CC6677,1320,22.25,0.45455463936825946,0.14221139974449745,0.1758254176780159,0.7332838610585031,2.748096101716441,1.3990820973730675,5.311078832057916,112,643,29786,8
main__glasses__paired_common_sample,Near eye,FUSPCEU,Madrid (ES),6,#CC6677,1350,22.75,0.1679639994109235,0.19279981777647423,-0.20991669965685117,0.5458446984786982,1.3721904610004907,0.5167132799044293,3.4143474675893257,112,643,29786,8
main__chest__paired_common_sample,Chest,FUSPCEU,Madrid (ES),6,#CC6677,1350,22.75,0.1619131053103213,0.1565695426220999,-0.14495755930490337,0.46878376992554593,1.3518211046496098,0.6162133975383598,2.842956006059803,112,643,29786,8
main__glasses__paired_common_sample,Near eye,FUSPCEU,Madrid (ES),6,#CC6677,1380,23.25,-0.20131199337206956,0.21391017922353445,-0.620568240576705,0.21794425383256594,0.5290541135007031,0.13956962850478496,1.5517497655352912,112,643,29786,8
main__chest__paired_common_sample,Chest,FUSPCEU,Madrid (ES),6,#CC6677,1380,23.25,-0.1925742369752365,0.17402118447689646,-0.5336494910969543,0.14850101714648117,0.54183849821352,0.19265133453421848,1.307670525216137,112,643,29786,8
main__glasses__paired_common_sample,Near eye,FUSPCEU,Madrid (ES),6,#CC6677,1410,23.75,-0.582204653627961,0.23799788566218705,-1.048671937922529,-0.11573736933339285,0.16169495262259495,0,0.6660597257490067,112,643,29786,8
main__chest__paired_common_sample,Chest,FUSPCEU,Madrid (ES),6,#CC6677,1410,23.75,-0.5593555495397532,0.19549319041580523,-0.9425151619775622,-0.1761959371019442,0.17583187427410438,0.014152345134922611,0.5665059992910229,112,643,29786,8
main__glasses__paired_common_sample,Near eye,IZTECH,Izmir (TR),7,#332288,0,0.25,-0.0044623696352051,0.2426377697404216,-0.48002365961555377,0.4710989203451436,0.8897776215311194,0.23111308252064425,2.858686297219078,112,643,29786,8
main__chest__paired_common_sample,Chest,IZTECH,Izmir (TR),7,#332288,0,0.25,0.00281666661295287,0.2246807851283995,-0.4375495802568926,0.44318291348279837,0.9065066916944268,0.26513244034802497,2.674488400592587,112,643,29786,8
main__glasses__paired_common_sample,Near eye,IZTECH,Izmir (TR),7,#332288,30,0.75,-0.22892245328680955,0.21634477805421423,-0.6529504265163808,0.19510551994276165,0.49030647464995114,0.12235636896559227,1.46713178774553,112,643,29786,8
main__chest__paired_common_sample,Chest,IZTECH,Izmir (TR),7,#332288,30,0.75,-0.214666181102216,0.20305709322880175,-0.6126507706360593,0.18331840843162736,0.5100055957013684,0.14397719243671067,1.4251705418468912,112,643,29786,8
main__glasses__paired_common_sample,Near eye,IZTECH,Izmir (TR),7,#332288,60,1.25,-0.4152674210289771,0.1917966782071292,-0.7911820026693686,-0.03935283938858575,0.2843550388306242,0.06174020801763505,0.8133708784298289,112,643,29786,8
