"endpoint","table_id","row","column","expected","actual","exact_value"
"tbl-main-all-sensitivities","sensitivities",30,"Free minus Work (95% CI)","-4.5 pp (-7.2 pp to -1.8 pp)","-4.5 pp (-7.2 pp to -1.8 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",30,"Primary comparator (95% CI)","-5.1 pp (-7.8 pp to -2.4 pp)","-5.1 pp (-7.8 pp to -2.4 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",30,"Point-estimate shift (pp)","+0.60","+0.60",TRUE
"tbl-main-all-sensitivities","sensitivities",30,"Direction retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",30,"CI conclusion retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",31,"Scenario","Exclude zero periods, conditional route","Exclude zero periods, conditional route",TRUE
"tbl-main-all-sensitivities","sensitivities",31,"Window","Pre-sleep","Pre-sleep",TRUE
"tbl-main-all-sensitivities","sensitivities",31,"Free minus Work (95% CI)","+6.1 pp (+1.7 pp to +10.5 pp)","+6.1 pp (+1.7 pp to +10.5 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",31,"Primary comparator (95% CI)","+5.9 pp (+1.4 pp to +10.5 pp)","+5.9 pp (+1.4 pp to +10.5 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",31,"Point-estimate shift (pp)","+0.19","+0.19",TRUE
"tbl-main-all-sensitivities","sensitivities",31,"Direction retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",31,"CI conclusion retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",32,"Scenario","Exclude zero periods, conditional route","Exclude zero periods, conditional route",TRUE
"tbl-main-all-sensitivities","sensitivities",32,"Window","Sleep","Sleep",TRUE
"tbl-main-all-sensitivities","sensitivities",32,"Free minus Work (95% CI)","-6.4 pp (-9.0 pp to -3.8 pp)","-6.4 pp (-9.0 pp to -3.8 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",32,"Primary comparator (95% CI)","-6.5 pp (-9.1 pp to -3.8 pp)","-6.5 pp (-9.1 pp to -3.8 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",32,"Point-estimate shift (pp)","+0.13","+0.13",TRUE
"tbl-main-all-sensitivities","sensitivities",32,"Direction retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",32,"CI conclusion retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",33,"Scenario","Strict rather than inclusive thresholds","Strict rather than inclusive thresholds",TRUE
"tbl-main-all-sensitivities","sensitivities",33,"Window","Daytime","Daytime",TRUE
"tbl-main-all-sensitivities","sensitivities",33,"Free minus Work (95% CI)","-5.1 pp (-7.8 pp to -2.4 pp)","-5.1 pp (-7.8 pp to -2.4 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",33,"Primary comparator (95% CI)","-5.1 pp (-7.8 pp to -2.4 pp)","-5.1 pp (-7.8 pp to -2.4 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",33,"Point-estimate shift (pp)","-0.00","-0.00",TRUE
"tbl-main-all-sensitivities","sensitivities",33,"Direction retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",33,"CI conclusion retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",34,"Scenario","Strict rather than inclusive thresholds","Strict rather than inclusive thresholds",TRUE
"tbl-main-all-sensitivities","sensitivities",34,"Window","Pre-sleep","Pre-sleep",TRUE
"tbl-main-all-sensitivities","sensitivities",34,"Free minus Work (95% CI)","+5.9 pp (+1.4 pp to +10.5 pp)","+5.9 pp (+1.4 pp to +10.5 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",34,"Primary comparator (95% CI)","+5.9 pp (+1.4 pp to +10.5 pp)","+5.9 pp (+1.4 pp to +10.5 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",34,"Point-estimate shift (pp)","-0.00","-0.00",TRUE
"tbl-main-all-sensitivities","sensitivities",34,"Direction retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",34,"CI conclusion retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",35,"Scenario","Strict rather than inclusive thresholds","Strict rather than inclusive thresholds",TRUE
"tbl-main-all-sensitivities","sensitivities",35,"Window","Sleep","Sleep",TRUE
"tbl-main-all-sensitivities","sensitivities",35,"Free minus Work (95% CI)","-6.5 pp (-9.1 pp to -3.8 pp)","-6.5 pp (-9.1 pp to -3.8 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",35,"Primary comparator (95% CI)","-6.5 pp (-9.1 pp to -3.8 pp)","-6.5 pp (-9.1 pp to -3.8 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",35,"Point-estimate shift (pp)","-0.00","-0.00",TRUE
"tbl-main-all-sensitivities","sensitivities",35,"Direction retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",35,"CI conclusion retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",36,"Scenario","At least 70% coverage","At least 70% coverage",TRUE
"tbl-main-all-sensitivities","sensitivities",36,"Window","Daytime","Daytime",TRUE
"tbl-main-all-sensitivities","sensitivities",36,"Free minus Work (95% CI)","-5.2 pp (-8.0 pp to -2.5 pp)","-5.2 pp (-8.0 pp to -2.5 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",36,"Primary comparator (95% CI)","-5.1 pp (-7.8 pp to -2.4 pp)","-5.1 pp (-7.8 pp to -2.4 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",36,"Point-estimate shift (pp)","-0.16","-0.16",TRUE
"tbl-main-all-sensitivities","sensitivities",36,"Direction retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",36,"CI conclusion retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",37,"Scenario","At least 70% coverage","At least 70% coverage",TRUE
"tbl-main-all-sensitivities","sensitivities",37,"Window","Pre-sleep","Pre-sleep",TRUE
"tbl-main-all-sensitivities","sensitivities",37,"Free minus Work (95% CI)","+4.3 pp (-0.4 pp to +9.1 pp)","+4.3 pp (-0.4 pp to +9.1 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",37,"Primary comparator (95% CI)","+5.9 pp (+1.4 pp to +10.5 pp)","+5.9 pp (+1.4 pp to +10.5 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",37,"Point-estimate shift (pp)","-1.57","-1.57",TRUE
"tbl-main-all-sensitivities","sensitivities",37,"Direction retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",37,"CI conclusion retained","No","No",TRUE
"tbl-main-all-sensitivities","sensitivities",38,"Scenario","At least 70% coverage","At least 70% coverage",TRUE
"tbl-main-all-sensitivities","sensitivities",38,"Window","Sleep","Sleep",TRUE
"tbl-main-all-sensitivities","sensitivities",38,"Free minus Work (95% CI)","-6.6 pp (-9.2 pp to -3.9 pp)","-6.6 pp (-9.2 pp to -3.9 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",38,"Primary comparator (95% CI)","-6.5 pp (-9.1 pp to -3.8 pp)","-6.5 pp (-9.1 pp to -3.8 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",38,"Point-estimate shift (pp)","-0.06","-0.06",TRUE
"tbl-main-all-sensitivities","sensitivities",38,"Direction retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",38,"CI conclusion retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",39,"Scenario","At least 90% coverage","At least 90% coverage",TRUE
"tbl-main-all-sensitivities","sensitivities",39,"Window","Daytime","Daytime",TRUE
"tbl-main-all-sensitivities","sensitivities",39,"Free minus Work (95% CI)","-5.3 pp (-8.5 pp to -2.1 pp)","-5.3 pp (-8.5 pp to -2.1 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",39,"Primary comparator (95% CI)","-5.1 pp (-7.8 pp to -2.4 pp)","-5.1 pp (-7.8 pp to -2.4 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",39,"Point-estimate shift (pp)","-0.22","-0.22",TRUE
"tbl-main-all-sensitivities","sensitivities",39,"Direction retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",39,"CI conclusion retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",40,"Scenario","At least 90% coverage","At least 90% coverage",TRUE
"tbl-main-all-sensitivities","sensitivities",40,"Window","Pre-sleep","Pre-sleep",TRUE
"tbl-main-all-sensitivities","sensitivities",40,"Free minus Work (95% CI)","+2.4 pp (-2.9 pp to +7.7 pp)","+2.4 pp (-2.9 pp to +7.7 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",40,"Primary comparator (95% CI)","+5.9 pp (+1.4 pp to +10.5 pp)","+5.9 pp (+1.4 pp to +10.5 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",40,"Point-estimate shift (pp)","-3.54","-3.54",TRUE
"tbl-main-all-sensitivities","sensitivities",40,"Direction retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",40,"CI conclusion retained","No","No",TRUE
"tbl-main-all-sensitivities","sensitivities",41,"Scenario","At least 90% coverage","At least 90% coverage",TRUE
"tbl-main-all-sensitivities","sensitivities",41,"Window","Sleep","Sleep",TRUE
"tbl-main-all-sensitivities","sensitivities",41,"Free minus Work (95% CI)","-6.4 pp (-9.1 pp to -3.7 pp)","-6.4 pp (-9.1 pp to -3.7 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",41,"Primary comparator (95% CI)","-6.5 pp (-9.1 pp to -3.8 pp)","-6.5 pp (-9.1 pp to -3.8 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",41,"Point-estimate shift (pp)","+0.12","+0.12",TRUE
"tbl-main-all-sensitivities","sensitivities",41,"Direction retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",41,"CI conclusion retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",42,"Scenario","More than 30 valid minutes","More than 30 valid minutes",TRUE
"tbl-main-all-sensitivities","sensitivities",42,"Window","Daytime","Daytime",TRUE
"tbl-main-all-sensitivities","sensitivities",42,"Free minus Work (95% CI)","-5.0 pp (-7.8 pp to -2.3 pp)","-5.0 pp (-7.8 pp to -2.3 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",42,"Primary comparator (95% CI)","-5.1 pp (-7.8 pp to -2.4 pp)","-5.1 pp (-7.8 pp to -2.4 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",42,"Point-estimate shift (pp)","+0.04","+0.04",TRUE
"tbl-main-all-sensitivities","sensitivities",42,"Direction retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",42,"CI conclusion retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",43,"Scenario","More than 30 valid minutes","More than 30 valid minutes",TRUE
"tbl-main-all-sensitivities","sensitivities",43,"Window","Pre-sleep","Pre-sleep",TRUE
"tbl-main-all-sensitivities","sensitivities",43,"Free minus Work (95% CI)","+5.9 pp (+1.4 pp to +10.5 pp)","+5.9 pp (+1.4 pp to +10.5 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",43,"Primary comparator (95% CI)","+5.9 pp (+1.4 pp to +10.5 pp)","+5.9 pp (+1.4 pp to +10.5 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",43,"Point-estimate shift (pp)","+0.03","+0.03",TRUE
"tbl-main-all-sensitivities","sensitivities",43,"Direction retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",43,"CI conclusion retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",44,"Scenario","More than 30 valid minutes","More than 30 valid minutes",TRUE
"tbl-main-all-sensitivities","sensitivities",44,"Window","Sleep","Sleep",TRUE
"tbl-main-all-sensitivities","sensitivities",44,"Free minus Work (95% CI)","-6.5 pp (-9.1 pp to -3.8 pp)","-6.5 pp (-9.1 pp to -3.8 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",44,"Primary comparator (95% CI)","-6.5 pp (-9.1 pp to -3.8 pp)","-6.5 pp (-9.1 pp to -3.8 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",44,"Point-estimate shift (pp)","+0.01","+0.01",TRUE
"tbl-main-all-sensitivities","sensitivities",44,"Direction retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",44,"CI conclusion retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",45,"Scenario","More than 5 valid minutes","More than 5 valid minutes",TRUE
"tbl-main-all-sensitivities","sensitivities",45,"Window","Daytime","Daytime",TRUE
"tbl-main-all-sensitivities","sensitivities",45,"Free minus Work (95% CI)","-5.1 pp (-7.8 pp to -2.4 pp)","-5.1 pp (-7.8 pp to -2.4 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",45,"Primary comparator (95% CI)","-5.1 pp (-7.8 pp to -2.4 pp)","-5.1 pp (-7.8 pp to -2.4 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",45,"Point-estimate shift (pp)","+0.00","+0.00",TRUE
"tbl-main-all-sensitivities","sensitivities",45,"Direction retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",45,"CI conclusion retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",46,"Scenario","More than 5 valid minutes","More than 5 valid minutes",TRUE
"tbl-main-all-sensitivities","sensitivities",46,"Window","Pre-sleep","Pre-sleep",TRUE
"tbl-main-all-sensitivities","sensitivities",46,"Free minus Work (95% CI)","+5.8 pp (+1.3 pp to +10.4 pp)","+5.8 pp (+1.3 pp to +10.4 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",46,"Primary comparator (95% CI)","+5.9 pp (+1.4 pp to +10.5 pp)","+5.9 pp (+1.4 pp to +10.5 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",46,"Point-estimate shift (pp)","-0.08","-0.08",TRUE
"tbl-main-all-sensitivities","sensitivities",46,"Direction retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",46,"CI conclusion retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",47,"Scenario","More than 5 valid minutes","More than 5 valid minutes",TRUE
"tbl-main-all-sensitivities","sensitivities",47,"Window","Sleep","Sleep",TRUE
"tbl-main-all-sensitivities","sensitivities",47,"Free minus Work (95% CI)","-6.5 pp (-9.2 pp to -3.9 pp)","-6.5 pp (-9.2 pp to -3.9 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",47,"Primary comparator (95% CI)","-6.5 pp (-9.1 pp to -3.8 pp)","-6.5 pp (-9.1 pp to -3.8 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",47,"Point-estimate shift (pp)","-0.02","-0.02",TRUE
"tbl-main-all-sensitivities","sensitivities",47,"Direction retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",47,"CI conclusion retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",48,"Scenario","Participant deletion 1","Participant deletion 1",TRUE
"tbl-main-all-sensitivities","sensitivities",48,"Window","Daytime","Daytime",TRUE
"tbl-main-all-sensitivities","sensitivities",48,"Free minus Work (95% CI)","-5.7 pp (-8.4 pp to -3.0 pp)","-5.7 pp (-8.4 pp to -3.0 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",48,"Primary comparator (95% CI)","-5.1 pp (-7.8 pp to -2.4 pp)","-5.1 pp (-7.8 pp to -2.4 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",48,"Point-estimate shift (pp)","-0.60","-0.60",TRUE
"tbl-main-all-sensitivities","sensitivities",48,"Direction retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",48,"CI conclusion retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",49,"Scenario","Participant deletion 1","Participant deletion 1",TRUE
"tbl-main-all-sensitivities","sensitivities",49,"Window","Pre-sleep","Pre-sleep",TRUE
"tbl-main-all-sensitivities","sensitivities",49,"Free minus Work (95% CI)","+5.9 pp (+1.3 pp to +10.4 pp)","+5.9 pp (+1.3 pp to +10.4 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",49,"Primary comparator (95% CI)","+5.9 pp (+1.4 pp to +10.5 pp)","+5.9 pp (+1.4 pp to +10.5 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",49,"Point-estimate shift (pp)","-0.05","-0.05",TRUE
"tbl-main-all-sensitivities","sensitivities",49,"Direction retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",49,"CI conclusion retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",50,"Scenario","Participant deletion 1","Participant deletion 1",TRUE
"tbl-main-all-sensitivities","sensitivities",50,"Window","Sleep","Sleep",TRUE
"tbl-main-all-sensitivities","sensitivities",50,"Free minus Work (95% CI)","-6.3 pp (-8.9 pp to -3.7 pp)","-6.3 pp (-8.9 pp to -3.7 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",50,"Primary comparator (95% CI)","-6.5 pp (-9.1 pp to -3.8 pp)","-6.5 pp (-9.1 pp to -3.8 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",50,"Point-estimate shift (pp)","+0.19","+0.19",TRUE
"tbl-main-all-sensitivities","sensitivities",50,"Direction retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",50,"CI conclusion retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",51,"Scenario","Participant deletion 2","Participant deletion 2",TRUE
"tbl-main-all-sensitivities","sensitivities",51,"Window","Daytime","Daytime",TRUE
"tbl-main-all-sensitivities","sensitivities",51,"Free minus Work (95% CI)","-5.1 pp (-7.8 pp to -2.3 pp)","-5.1 pp (-7.8 pp to -2.3 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",51,"Primary comparator (95% CI)","-5.1 pp (-7.8 pp to -2.4 pp)","-5.1 pp (-7.8 pp to -2.4 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",51,"Point-estimate shift (pp)","+0.04","+0.04",TRUE
"tbl-main-all-sensitivities","sensitivities",51,"Direction retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",51,"CI conclusion retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",52,"Scenario","Participant deletion 2","Participant deletion 2",TRUE
"tbl-main-all-sensitivities","sensitivities",52,"Window","Pre-sleep","Pre-sleep",TRUE
"tbl-main-all-sensitivities","sensitivities",52,"Free minus Work (95% CI)","+5.8 pp (+1.2 pp to +10.4 pp)","+5.8 pp (+1.2 pp to +10.4 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",52,"Primary comparator (95% CI)","+5.9 pp (+1.4 pp to +10.5 pp)","+5.9 pp (+1.4 pp to +10.5 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",52,"Point-estimate shift (pp)","-0.12","-0.12",TRUE
"tbl-main-all-sensitivities","sensitivities",52,"Direction retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",52,"CI conclusion retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",53,"Scenario","Participant deletion 2","Participant deletion 2",TRUE
"tbl-main-all-sensitivities","sensitivities",53,"Window","Sleep","Sleep",TRUE
"tbl-main-all-sensitivities","sensitivities",53,"Free minus Work (95% CI)","-6.5 pp (-9.2 pp to -3.8 pp)","-6.5 pp (-9.2 pp to -3.8 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",53,"Primary comparator (95% CI)","-6.5 pp (-9.1 pp to -3.8 pp)","-6.5 pp (-9.1 pp to -3.8 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",53,"Point-estimate shift (pp)","-0.01","-0.01",TRUE
"tbl-main-all-sensitivities","sensitivities",53,"Direction retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",53,"CI conclusion retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",54,"Scenario","Participant deletion 3","Participant deletion 3",TRUE
"tbl-main-all-sensitivities","sensitivities",54,"Window","Daytime","Daytime",TRUE
"tbl-main-all-sensitivities","sensitivities",54,"Free minus Work (95% CI)","-5.2 pp (-8.0 pp to -2.5 pp)","-5.2 pp (-8.0 pp to -2.5 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",54,"Primary comparator (95% CI)","-5.1 pp (-7.8 pp to -2.4 pp)","-5.1 pp (-7.8 pp to -2.4 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",54,"Point-estimate shift (pp)","-0.14","-0.14",TRUE
"tbl-main-all-sensitivities","sensitivities",54,"Direction retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",54,"CI conclusion retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",55,"Scenario","Participant deletion 3","Participant deletion 3",TRUE
"tbl-main-all-sensitivities","sensitivities",55,"Window","Pre-sleep","Pre-sleep",TRUE
"tbl-main-all-sensitivities","sensitivities",55,"Free minus Work (95% CI)","+6.2 pp (+1.6 pp to +10.7 pp)","+6.2 pp (+1.6 pp to +10.7 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",55,"Primary comparator (95% CI)","+5.9 pp (+1.4 pp to +10.5 pp)","+5.9 pp (+1.4 pp to +10.5 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",55,"Point-estimate shift (pp)","+0.25","+0.25",TRUE
"tbl-main-all-sensitivities","sensitivities",55,"Direction retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",55,"CI conclusion retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",56,"Scenario","Participant deletion 3","Participant deletion 3",TRUE
"tbl-main-all-sensitivities","sensitivities",56,"Window","Sleep","Sleep",TRUE
"tbl-main-all-sensitivities","sensitivities",56,"Free minus Work (95% CI)","-6.4 pp (-9.0 pp to -3.9 pp)","-6.4 pp (-9.0 pp to -3.9 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",56,"Primary comparator (95% CI)","-6.5 pp (-9.1 pp to -3.8 pp)","-6.5 pp (-9.1 pp to -3.8 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",56,"Point-estimate shift (pp)","+0.05","+0.05",TRUE
"tbl-main-all-sensitivities","sensitivities",56,"Direction retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",56,"CI conclusion retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",57,"Scenario","Participant deletion 5","Participant deletion 5",TRUE
"tbl-main-all-sensitivities","sensitivities",57,"Window","Daytime","Daytime",TRUE
"tbl-main-all-sensitivities","sensitivities",57,"Free minus Work (95% CI)","-5.3 pp (-8.0 pp to -2.6 pp)","-5.3 pp (-8.0 pp to -2.6 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",57,"Primary comparator (95% CI)","-5.1 pp (-7.8 pp to -2.4 pp)","-5.1 pp (-7.8 pp to -2.4 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",57,"Point-estimate shift (pp)","-0.21","-0.21",TRUE
"tbl-main-all-sensitivities","sensitivities",57,"Direction retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",57,"CI conclusion retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",58,"Scenario","Participant deletion 5","Participant deletion 5",TRUE
"tbl-main-all-sensitivities","sensitivities",58,"Window","Pre-sleep","Pre-sleep",TRUE
"tbl-main-all-sensitivities","sensitivities",58,"Free minus Work (95% CI)","+5.8 pp (+1.2 pp to +10.4 pp)","+5.8 pp (+1.2 pp to +10.4 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",58,"Primary comparator (95% CI)","+5.9 pp (+1.4 pp to +10.5 pp)","+5.9 pp (+1.4 pp to +10.5 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",58,"Point-estimate shift (pp)","-0.11","-0.11",TRUE
"tbl-main-all-sensitivities","sensitivities",58,"Direction retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",58,"CI conclusion retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",59,"Scenario","Participant deletion 5","Participant deletion 5",TRUE
"tbl-main-all-sensitivities","sensitivities",59,"Window","Sleep","Sleep",TRUE
"tbl-main-all-sensitivities","sensitivities",59,"Free minus Work (95% CI)","-6.7 pp (-9.3 pp to -4.0 pp)","-6.7 pp (-9.3 pp to -4.0 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",59,"Primary comparator (95% CI)","-6.5 pp (-9.1 pp to -3.8 pp)","-6.5 pp (-9.1 pp to -3.8 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",59,"Point-estimate shift (pp)","-0.17","-0.17",TRUE
"tbl-main-all-sensitivities","sensitivities",59,"Direction retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",59,"CI conclusion retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",60,"Scenario","Omit Dortmund (DE)","Omit Dortmund (DE)",TRUE
"tbl-main-all-sensitivities","sensitivities",60,"Window","Daytime","Daytime",TRUE
"tbl-main-all-sensitivities","sensitivities",60,"Free minus Work (95% CI)","-7.0 pp (-9.7 pp to -4.2 pp)","-7.0 pp (-9.7 pp to -4.2 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",60,"Primary comparator (95% CI)","-5.1 pp (-7.8 pp to -2.4 pp)","-5.1 pp (-7.8 pp to -2.4 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",60,"Point-estimate shift (pp)","-1.90","-1.90",TRUE
"tbl-main-all-sensitivities","sensitivities",60,"Direction retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",60,"CI conclusion retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",61,"Scenario","Omit Dortmund (DE)","Omit Dortmund (DE)",TRUE
"tbl-main-all-sensitivities","sensitivities",61,"Window","Pre-sleep","Pre-sleep",TRUE
"tbl-main-all-sensitivities","sensitivities",61,"Free minus Work (95% CI)","+5.7 pp (+0.8 pp to +10.6 pp)","+5.7 pp (+0.8 pp to +10.6 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",61,"Primary comparator (95% CI)","+5.9 pp (+1.4 pp to +10.5 pp)","+5.9 pp (+1.4 pp to +10.5 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",61,"Point-estimate shift (pp)","-0.21","-0.21",TRUE
"tbl-main-all-sensitivities","sensitivities",61,"Direction retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",61,"CI conclusion retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",62,"Scenario","Omit Dortmund (DE)","Omit Dortmund (DE)",TRUE
"tbl-main-all-sensitivities","sensitivities",62,"Window","Sleep","Sleep",TRUE
"tbl-main-all-sensitivities","sensitivities",62,"Free minus Work (95% CI)","-6.7 pp (-9.6 pp to -3.8 pp)","-6.7 pp (-9.6 pp to -3.8 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",62,"Primary comparator (95% CI)","-6.5 pp (-9.1 pp to -3.8 pp)","-6.5 pp (-9.1 pp to -3.8 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",62,"Point-estimate shift (pp)","-0.21","-0.21",TRUE
"tbl-main-all-sensitivities","sensitivities",62,"Direction retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",62,"CI conclusion retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",63,"Scenario","Omit Madrid (ES)","Omit Madrid (ES)",TRUE
