run_id,data_scenario,placement,sample_scenario,analytical_role,metric_order,metric_id,manuscript_name,abbreviation,manuscript_category,analysis_unit,response_family,response_transform,effect_scale,display_unit,site,estimate_model,standard_error,conf_low_model,conf_high_model,participants,observed_participant_weight,equal_site_weight,weighting,predictor,estimate_practical,conf_low_practical,conf_high_practical,site_display_order,site_display_name,site_color_hex
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,MDER,spectrum-based,participant_day,gaussian,identity,difference,dimensionless,IZTECH,-0.00424473065571843,0.07379600451136559,-0.14888224170095027,0.14039278038951342,17,0.12408759124087591,0.1111111111111111,site_specific,age,-0.00424473065571843,-0.14888224170095027,0.14039278038951342,7,Izmir (TR),#332288
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,MDER,spectrum-based,participant_day,gaussian,identity,difference,dimensionless,UCR,-0.00299669355852457,0.04639406536340381,-0.09392739076719318,0.08793400365014405,6,0.0437956204379562,0.1111111111111111,site_specific,age,-0.00299669355852457,-0.09392739076719318,0.08793400365014405,8,San José (CR),#44AA99
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,MDER,spectrum-based,participant_day,gaussian,identity,difference,dimensionless,KNUST,0.04431093481171495,0.12356806616144209,-0.19787802450397404,0.28649989412740395,12,0.08759124087591241,0.1111111111111111,site_specific,age,0.04431093481171495,-0.19787802450397404,0.28649989412740395,9,Kumasi (GH),#AA4499
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,1,interdaily_stability,Interdaily stability,IS,dynamics-based,participant,gaussian,logit,odds_ratio,dimensionless,,0.12045209419145846,0.0797374067708326,-0.03738321341974705,0.278287401802664,,,,equal_site,biological_sex,1.1280067015982944,0.9633069124717968,1.3208657618637365,,,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,1,interdaily_stability,Interdaily stability,IS,dynamics-based,participant,gaussian,logit,odds_ratio,dimensionless,,0.06990783630021384,0.07260301637606066,-0.07380538296902213,0.21362105556944985,,,,observed_participant,biological_sex,1.0724093394870626,0.9288524467573231,1.2381533745580464,,,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,1,interdaily_stability,Interdaily stability,IS,dynamics-based,participant,gaussian,logit,odds_ratio,dimensionless,RISE,0.09132048522946788,0.23527221239709473,-0.3743864335168261,0.5570274039757618,13,0.09219858156028368,0.1111111111111111,site_specific,biological_sex,1.0956200790509223,0.687711105852923,1.745476185281016,1,Borås (SE),#88CCEE
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,1,interdaily_stability,Interdaily stability,IS,dynamics-based,participant,gaussian,logit,odds_ratio,dimensionless,THUAS,0.2852721840015486,0.23527221239709536,-0.18043473474474656,0.7509791027478437,13,0.09219858156028368,0.1111111111111111,site_specific,biological_sex,1.3301240173329965,0.8349071693483368,2.119073792200146,2,Delft (NL),#117733
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,1,interdaily_stability,Interdaily stability,IS,dynamics-based,participant,gaussian,logit,odds_ratio,dimensionless,BAUA,-0.1345792646385673,0.1993505088604743,-0.5291813737700224,0.2600228444928878,18,0.1276595744680851,0.1111111111111111,site_specific,biological_sex,0.8740835922106029,0.5890870144259461,1.29695971471433,3,Dortmund (DE),#DDCC77
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,1,interdaily_stability,Interdaily stability,IS,dynamics-based,participant,gaussian,logit,odds_ratio,dimensionless,MPI,0.01811069644697824,0.16636257681074795,-0.31119382384401983,0.34741521673797626,26,0.18439716312056736,0.1111111111111111,site_specific,biological_sex,1.0182756896520886,0.7325718722116368,1.415404302933549,4,Tübingen (DE),#DDCC77
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,1,interdaily_stability,Interdaily stability,IS,dynamics-based,participant,gaussian,logit,odds_ratio,dimensionless,TUM,0.0403291015638977,0.2729719263825379,-0.500002089462135,0.5806602925899303,10,0.07092198581560284,0.1111111111111111,site_specific,biological_sex,1.0411533630160632,0.6065293923911103,1.7872181281210835,5,Munich (DE),#DDCC77
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,1,interdaily_stability,Interdaily stability,IS,dynamics-based,participant,gaussian,logit,odds_ratio,dimensionless,FUSPCEU,0.20312622012243384,0.1851385680855752,-0.1633442236489313,0.569596663893799,23,0.16312056737588654,0.1111111111111111,site_specific,biological_sex,1.2252271068034752,0.8492987893638356,1.767553989298006,6,Madrid (ES),#CC6677
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,1,interdaily_stability,Interdaily stability,IS,dynamics-based,participant,gaussian,logit,odds_ratio,dimensionless,IZTECH,-0.12293898070905376,0.2146229195657853,-0.5477718904052343,0.3018939289871268,17,0.12056737588652482,0.1111111111111111,site_specific,biological_sex,0.8843176213487666,0.5782367509786259,1.3524177667787969,7,Izmir (TR),#332288
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,1,interdaily_stability,Interdaily stability,IS,dynamics-based,participant,gaussian,logit,odds_ratio,dimensionless,UCR,0.7359787353108487,0.3662302700042538,0.01104837121226876,1.4609090994094287,6,0.0425531914893617,0.1111111111111111,site_specific,biological_sex,2.08752412656257,1.0111096298603874,4.309875853504169,8,San José (CR),#44AA99
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,1,interdaily_stability,Interdaily stability,IS,dynamics-based,participant,gaussian,logit,odds_ratio,dimensionless,KNUST,-0.03255032960442783,0.218864448156672,-0.46577908507733873,0.400678425868483,15,0.10638297872340426,0.1111111111111111,site_specific,biological_sex,0.967973730870342,0.6276459250838385,1.4928371334998982,9,Kumasi (GH),#AA4499
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,2,intradaily_variability,Intradaily variability,IV,dynamics-based,participant,gaussian,identity,difference,dimensionless,,-0.03648892646712993,0.07342624664553585,-0.18183167957850485,0.108853826644245,,,,equal_site,biological_sex,-0.03648892646712993,-0.18183167957850485,0.108853826644245,,,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,2,intradaily_variability,Intradaily variability,IV,dynamics-based,participant,gaussian,identity,difference,dimensionless,,-0.00205170805888065,0.06685653827393519,-0.13439012626972802,0.1302867101519667,,,,observed_participant,biological_sex,-0.00205170805888065,-0.13439012626972802,0.1302867101519667,,,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,2,intradaily_variability,Intradaily variability,IV,dynamics-based,participant,gaussian,identity,difference,dimensionless,RISE,0.2278846816818564,0.21665058089936665,-0.20096185929828292,0.6567312226619957,13,0.09219858156028368,0.1111111111111111,site_specific,biological_sex,0.2278846816818564,-0.20096185929828292,0.6567312226619957,1,Borås (SE),#88CCEE
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,2,intradaily_variability,Intradaily variability,IV,dynamics-based,participant,gaussian,identity,difference,dimensionless,THUAS,-0.31176473718195286,0.2166505808993672,-0.7406112781620933,0.11708180379818756,13,0.09219858156028368,0.1111111111111111,site_specific,biological_sex,-0.31176473718195286,-0.7406112781620933,0.11708180379818756,2,Delft (NL),#117733
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,2,intradaily_variability,Intradaily variability,IV,dynamics-based,participant,gaussian,identity,difference,dimensionless,BAUA,0.210507524558261,0.18357205514058156,-0.1528621028890843,0.5738771520056063,18,0.1276595744680851,0.1111111111111111,site_specific,biological_sex,0.210507524558261,-0.1528621028890843,0.5738771520056063,3,Dortmund (DE),#DDCC77
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,2,intradaily_variability,Intradaily variability,IV,dynamics-based,participant,gaussian,identity,difference,dimensionless,MPI,-0.05727803383700652,0.15319509490194738,-0.36051833105245873,0.24596226337844568,26,0.18439716312056736,0.1111111111111111,site_specific,biological_sex,-0.05727803383700652,-0.36051833105245873,0.24596226337844568,4,Tübingen (DE),#DDCC77
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,2,intradaily_variability,Intradaily variability,IV,dynamics-based,participant,gaussian,identity,difference,dimensionless,TUM,-0.10610040981093467,0.2513663888201966,-0.6036647639738327,0.3914639443519634,10,0.07092198581560284,0.1111111111111111,site_specific,biological_sex,-0.10610040981093467,-0.6036647639738327,0.3914639443519634,5,Munich (DE),#DDCC77
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,2,intradaily_variability,Intradaily variability,IV,dynamics-based,participant,gaussian,identity,difference,dimensionless,FUSPCEU,0.26119586482466506,0.1704849795645145,-0.07626869895267357,0.5986604286020036,23,0.16312056737588654,0.1111111111111111,site_specific,biological_sex,0.26119586482466506,-0.07626869895267357,0.5986604286020036,6,Madrid (ES),#CC6677
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,2,intradaily_variability,Intradaily variability,IV,dynamics-based,participant,gaussian,identity,difference,dimensionless,IZTECH,-0.2459585763075355,0.19763566519179643,-0.6371662575423224,0.14524910492725132,17,0.12056737588652482,0.1111111111111111,site_specific,biological_sex,-0.2459585763075355,-0.6371662575423224,0.14524910492725132,7,Izmir (TR),#332288
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,2,intradaily_variability,Intradaily variability,IV,dynamics-based,participant,gaussian,identity,difference,dimensionless,UCR,-0.259926456583949,0.33724339959636157,-0.9274790880373612,0.4076261748694633,6,0.0425531914893617,0.1111111111111111,site_specific,biological_sex,-0.259926456583949,-0.9274790880373612,0.4076261748694633,8,San José (CR),#44AA99
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,2,intradaily_variability,Intradaily variability,IV,dynamics-based,participant,gaussian,identity,difference,dimensionless,KNUST,-0.04696019554757319,0.20154147975338133,-0.4458991972223618,0.35197880612721544,15,0.10638297872340426,0.1111111111111111,site_specific,biological_sex,-0.04696019554757319,-0.4458991972223618,0.35197880612721544,9,Kumasi (GH),#AA4499
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,3,daily_geometric_mean_medi,Mean melEDI,Mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,,-0.09840132098276128,0.05942710699947266,-0.21487631040713576,0.01807366844161324,,,,equal_site,biological_sex,0.7972576203641002,0.6097105216149927,1.0424942504600496,,,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,3,daily_geometric_mean_medi,Mean melEDI,Mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,,-0.10703286058084194,0.05408140818055791,-0.21303047284794527,-0.0010352483137386,,,,observed_participant,biological_sex,0.7815686655178444,0.6123074268552778,0.9976190915347524,,,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,3,daily_geometric_mean_medi,Mean melEDI,Mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,RISE,-0.03801944681575787,0.17459898076663186,-0.3802271608557578,0.3041882672242421,13,0.09219858156028368,0.1111111111111111,site_specific,biological_sex,0.9161794645669992,0.41665139395324,2.0145973911909576,1,Borås (SE),#88CCEE
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,3,daily_geometric_mean_medi,Mean melEDI,Mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,THUAS,-0.0645277280832766,0.174709331944996,-0.4069517264585218,0.27789627029196856,13,0.09219858156028368,0.1111111111111111,site_specific,biological_sex,0.8619305458975598,0.3917854231798228,1.8962529537763737,2,Delft (NL),#117733
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,3,daily_geometric_mean_medi,Mean melEDI,Mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,BAUA,-0.10036630536347824,0.14805888017807906,-0.3905563781038444,0.18982376737688791,18,0.1276595744680851,0.1111111111111111,site_specific,biological_sex,0.7936585416207981,0.4068587138617,1.5481882511720435,3,Dortmund (DE),#DDCC77
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,3,daily_geometric_mean_medi,Mean melEDI,Mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,MPI,-0.10900332850278956,0.12394548215136142,-0.35193200956591,0.13392535256033083,26,0.18439716312056736,0.1111111111111111,site_specific,biological_sex,0.7780305880653373,0.44470088161488136,1.3612106946293896,4,Tübingen (DE),#DDCC77
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,3,daily_geometric_mean_medi,Mean melEDI,Mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,TUM,-0.20334072406511147,0.20257910876837215,-0.600388481271343,0.1937070331411201,10,0.07092198581560284,0.1111111111111111,site_specific,biological_sex,0.6261224499692597,0.25096405256466103,1.5620935283331123,5,Munich (DE),#DDCC77
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,3,daily_geometric_mean_medi,Mean melEDI,Mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,FUSPCEU,-0.0793782732750819,0.13830638781260385,-0.3504538122196148,0.191697265669451,23,0.16312056737588654,0.1111111111111111,site_specific,biological_sex,0.8329553591139208,0.44621707782145886,1.5548813901609817,6,Madrid (ES),#CC6677
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,3,daily_geometric_mean_medi,Mean melEDI,Mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,IZTECH,-0.18487920430341628,0.1593670424962794,-0.49723286791878807,0.12747445931195547,17,0.12056737588652482,0.1111111111111111,site_specific,biological_sex,0.6533122411939395,0.31824906184116414,1.3411410611066297,7,Izmir (TR),#332288
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,3,daily_geometric_mean_medi,Mean melEDI,Mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,UCR,0.05825920610232887,0.2741815486655656,-0.4791267545075956,0.5956451667122533,6,0.0425531914893617,0.1111111111111111,site_specific,biological_sex,1.1435606585893927,0.33179760396206215,3.941351487345074,8,San José (CR),#44AA99
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,3,daily_geometric_mean_medi,Mean melEDI,Mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,KNUST,-0.16435608453826844,0.1643948520237683,-0.4865640737486458,0.1578519046721089,15,0.10638297872340426,0.1111111111111111,site_specific,biological_sex,0.6849264147583525,0.32616392616518874,1.4383080285713092,9,Kumasi (GH),#AA4499
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,4,m10_mean_medi,Brightest 10 h mean,M10mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,,-0.1319214398740114,0.08545165762359953,-0.29940361123551396,0.03556073148749117,,,,equal_site,biological_sex,0.7380377227133756,0.5018759546984646,1.085327310560655,,,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,4,m10_mean_medi,Brightest 10 h mean,M10mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,,-0.1586259136619309,0.07774701615041912,-0.3110072652222063,-0.00624456210165558,,,,observed_participant,biological_sex,0.6940233564874991,0.48864418484735794,0.9857242432970674,,,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,4,m10_mean_medi,Brightest 10 h mean,M10mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,RISE,-0.0339079369732788,0.25064107522213946,-0.5251554174550666,0.4573395435085089,13,0.09219858156028368,0.1111111111111111,site_specific,biological_sex,0.9248942149656598,0.2984314455315203,2.866418139527437,1,Borås (SE),#88CCEE
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,4,m10_mean_medi,Brightest 10 h mean,M10mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,THUAS,0.08693150601811245,0.25085659110420094,-0.4047383778306121,0.578601389866837,13,0.09219858156028368,0.1111111111111111,site_specific,biological_sex,1.2216069813986452,0.39378722431992536,3.7896699660055457,2,Delft (NL),#117733
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,4,m10_mean_medi,Brightest 10 h mean,M10mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,BAUA,-0.33632407078472726,0.21261484676098705,-0.7530415130147643,0.08039337144530978,18,0.1276595744680851,0.1111111111111111,site_specific,biological_sex,0.4609734675312284,0.1765869018057141,1.203353904479049,3,Dortmund (DE),#DDCC77
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,4,m10_mean_medi,Brightest 10 h mean,M10mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,MPI,-0.16230025151946073,0.17820101705859148,-0.5115678269627078,0.18696732392378623,26,0.18439716312056736,0.1111111111111111,site_specific,biological_sex,0.6881763579013137,0.30791594089813057,1.5380389147536733,4,Tübingen (DE),#DDCC77
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,4,m10_mean_medi,Brightest 10 h mean,M10mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,TUM,-0.2378371635678164,0.2908154642762023,-0.8078249996964675,0.3321506725608346,10,0.07092198581560284,0.1111111111111111,site_specific,biological_sex,0.5783128421191627,0.15565927391035156,2.1485757639635397,5,Munich (DE),#DDCC77
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,4,m10_mean_medi,Brightest 10 h mean,M10mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,FUSPCEU,-0.06661042932950723,0.19905063634583808,-0.4567425076671291,0.3235216490081147,23,0.16312056737588654,0.1111111111111111,site_specific,biological_sex,0.8578069698997624,0.349347381454313,2.10630689299969,6,Madrid (ES),#CC6677
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,4,m10_mean_medi,Brightest 10 h mean,M10mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,IZTECH,-0.2086617459287471,0.22883133053571228,-0.6571629123131237,0.23983942045562956,17,0.12056737588652482,0.1111111111111111,site_specific,biological_sex,0.6184979351386921,0.22021002574327375,1.7371583990312955,7,Izmir (TR),#332288
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,4,m10_mean_medi,Brightest 10 h mean,M10mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,UCR,0.21061291305870425,0.3949785133347168,-0.5635307477445141,0.9847565738619224,6,0.0425531914893617,0.1111111111111111,site_specific,biological_sex,1.6241005486253006,0.2731928018445042,9.655095501185018,8,San José (CR),#44AA99
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,4,m10_mean_medi,Brightest 10 h mean,M10mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,KNUST,-0.4391957798393817,0.2370308032402756,-0.9037676174169216,0.02537605773815826,15,0.10638297872340426,0.1111111111111111,site_specific,biological_sex,0.363751020295584,0.1248051143653439,1.060171335437034,9,Kumasi (GH),#AA4499
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,5,l10_mean_medi,Darkest 10 h mean,L10mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,,-0.07512495951725194,0.04489163673478509,-0.16311095072448595,0.01286103168998208,,,,equal_site,biological_sex,0.8411530819125951,0.6868929346653739,1.0300564636841703,,,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,5,l10_mean_medi,Darkest 10 h mean,L10mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,,-0.06373153138495825,0.040855065041246315,-0.14380598745184242,0.016342924681925913,,,,observed_participant,biological_sex,0.8635121817176431,0.718115023438181,1.0383479855423934,,,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,5,l10_mean_medi,Darkest 10 h mean,L10mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,RISE,-0.11992442088474128,0.13193211048622466,-0.3785066058421007,0.13865776407261818,13,0.09219858156028368,0.1111111111111111,site_specific,biological_sex,0.7587095997575107,0.41830532596427805,1.3761246176754633,1,Borås (SE),#88CCEE
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,5,l10_mean_medi,Darkest 10 h mean,L10mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,THUAS,-0.12072905097948208,0.13201001596208256,-0.3794639278637215,0.13800582590475732,13,0.09219858156028368,0.1111111111111111,site_specific,biological_sex,0.7573052176526746,0.4173842646134063,1.3740604074165754,2,Delft (NL),#117733
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,5,l10_mean_medi,Darkest 10 h mean,L10mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,BAUA,0.10838743782287887,0.11187108304788301,-0.11087585586246114,0.3276507315082189,18,0.1276595744680851,0.1111111111111111,site_specific,biological_sex,1.2834750711677818,0.7746832112417571,2.1264282411240525,3,Dortmund (DE),#DDCC77
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,5,l10_mean_medi,Darkest 10 h mean,L10mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,MPI,-0.07174044400177113,0.09363141158577241,-0.25525463853153135,0.1117737505279891,26,0.18439716312056736,0.1111111111111111,site_specific,biological_sex,0.8477339107504757,0.5555784111933689,1.2935217945071817,4,Tübingen (DE),#DDCC77
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,5,l10_mean_medi,Darkest 10 h mean,L10mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,TUM,-0.22479183351038218,0.1530741736862221,-0.5248117008986062,0.07522803387784188,10,0.07092198581560284,0.1111111111111111,site_specific,biological_sex,0.5959477253738076,0.29866772859501217,1.1891264350819668,5,Munich (DE),#DDCC77
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,5,l10_mean_medi,Darkest 10 h mean,L10mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,FUSPCEU,-0.03472447781820622,0.10446096666568483,-0.23946421027318757,0.1700152546367751,23,0.16312056737588654,0.1111111111111111,site_specific,biological_sex,0.9231569044070016,0.5761502965107651,1.479160342909577,6,Madrid (ES),#CC6677
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,5,l10_mean_medi,Darkest 10 h mean,L10mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,IZTECH,-0.18088965526579875,0.12041733777960019,-0.41690330042800944,0.05512398989641193,17,0.12056737588652482,0.1111111111111111,site_specific,biological_sex,0.6593413982001212,0.3829099921790121,1.1353349044421177,7,Izmir (TR),#332288
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,5,l10_mean_medi,Darkest 10 h mean,L10mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,UCR,-0.07266835576640342,0.20705216454577557,-0.4784831411971845,0.3331464296643777,6,0.0425531914893617,0.1111111111111111,site_specific,biological_sex,0.8459245796328503,0.3322896840568228,2.1535077035513575,8,San José (CR),#44AA99
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,5,l10_mean_medi,Darkest 10 h mean,L10mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,KNUST,0.04095616474863873,0.12412310868643543,-0.20232065792592538,0.28423298742320285,15,0.10638297872340426,0.1111111111111111,site_specific,biological_sex,1.0988949175395637,0.6275948079985624,1.924123693191947,9,Kumasi (GH),#AA4499
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,6,duration_above_1000,"Time above 1,000 lx melEDI",TAT1000,duration-based,participant_day,tweedie_log,identity,ratio,h,,-0.21673774289607065,0.14147706188845763,-0.49402768883599174,0.0605522030438505,,,,equal_site,biological_sex,0.8051410955910915,0.6101638881289535,1.0624230578401912,,,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,6,duration_above_1000,"Time above 1,000 lx melEDI",TAT1000,duration-based,participant_day,tweedie_log,identity,ratio,h,,-0.28761174203992707,0.12733923615134202,-0.5371920587153982,-0.03803142536445594,,,,observed_participant,biological_sex,0.7500527496638214,0.5843868747514241,0.962682687761526,,,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,6,duration_above_1000,"Time above 1,000 lx melEDI",TAT1000,duration-based,participant_day,tweedie_log,identity,ratio,h,RISE,-0.15635178703372388,0.39304688930323767,-0.9267095343035708,0.6140059602361231,13,0.09219858156028368,0.1111111111111111,site_specific,biological_sex,0.8552582686745415,0.3958541141146248,1.847818880882891,1,Borås (SE),#88CCEE
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,6,duration_above_1000,"Time above 1,000 lx melEDI",TAT1000,duration-based,participant_day,tweedie_log,identity,ratio,h,THUAS,0.26028170490594077,0.3941059880682527,-0.5121518377994065,1.0327152476112882,13,0.09219858156028368,0.1111111111111111,site_specific,biological_sex,1.297295489699345,0.5992047989998662,2.808681756894005,2,Delft (NL),#117733
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,6,duration_above_1000,"Time above 1,000 lx melEDI",TAT1000,duration-based,participant_day,tweedie_log,identity,ratio,h,BAUA,-0.8655724200150099,0.3416675489199506,-1.53522851058419,-0.19591632944582993,18,0.1276595744680851,0.1111111111111111,site_specific,biological_sex,0.42081060325994574,0.21540646288869167,0.8220810157748327,3,Dortmund (DE),#DDCC77
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,6,duration_above_1000,"Time above 1,000 lx melEDI",TAT1000,duration-based,participant_day,tweedie_log,identity,ratio,h,MPI,-0.5440897461756151,0.2933443051965183,-1.119034019430717,0.03085452707948632,26,0.18439716312056736,0.1111111111111111,site_specific,biological_sex,0.5803698268310136,0.3265951268426734,1.0313354615916148,4,Tübingen (DE),#DDCC77
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,6,duration_above_1000,"Time above 1,000 lx melEDI",TAT1000,duration-based,participant_day,tweedie_log,identity,ratio,h,TUM,-0.6062283329801467,0.46997823886046663,-1.5273687546642238,0.3149120887039305,10,0.07092198581560284,0.1111111111111111,site_specific,biological_sex,0.5454040772022997,0.2171061760256947,1.3701388549798172,5,Munich (DE),#DDCC77
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,6,duration_above_1000,"Time above 1,000 lx melEDI",TAT1000,duration-based,participant_day,tweedie_log,identity,ratio,h,FUSPCEU,-0.05246232990448538,0.3348167104037859,-0.7086910237180828,0.603766363909112,23,0.16312056737588654,0.1111111111111111,site_specific,biological_sex,0.9488900651619426,0.49228816943465414,1.828994502949462,6,Madrid (ES),#CC6677
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,6,duration_above_1000,"Time above 1,000 lx melEDI",TAT1000,duration-based,participant_day,tweedie_log,identity,ratio,h,IZTECH,-0.22655114400020043,0.3804102019968279,-0.9721414392655898,0.5190391512651888,17,0.12056737588652482,0.1111111111111111,site_specific,biological_sex,0.7972785652551438,0.37827212337289606,1.6804122517605704,7,Izmir (TR),#332288
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,6,duration_above_1000,"Time above 1,000 lx melEDI",TAT1000,duration-based,participant_day,tweedie_log,identity,ratio,h,UCR,0.518048530067045,0.6940585252520367,-0.8422811825899301,1.87837824272402,6,0.0425531914893617,0.1111111111111111,site_specific,biological_sex,1.6787484240099395,0.430726835311823,6.542885281516377,8,San José (CR),#44AA99
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,6,duration_above_1000,"Time above 1,000 lx melEDI",TAT1000,duration-based,participant_day,tweedie_log,identity,ratio,h,KNUST,-0.27771416092843976,0.3864188174438388,-1.0350811260669217,0.4796528042100419,15,0.10638297872340426,0.1111111111111111,site_specific,biological_sex,0.7575133174747208,0.355197563974719,1.615513405357698,9,Kumasi (GH),#AA4499
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,7,duration_above_250_wake,Time above 250 lx melEDI during wake,TAT250,duration-based,participant_day,tweedie_log,identity,ratio,h,,-0.1314213324400441,0.11562786600599326,-0.358047785421014,0.09520512054092584,,,,equal_site,biological_sex,0.8768482519370744,0.6990396703034522,1.0998844408806454,,,
