"source","line","kind","label","content"
"audit/hypotheses/H07/H07_analysis_preparation.qmd",1136,"table",,"#| tbl-cap: ""H07 code in execution order"""
"audit/hypotheses/H07/H07_analysis_preparation.qmd",1154,"table",,"  gt::gt() |>"
"audit/hypotheses/H07/H07_analysis_preparation.qmd",1171,"table","tbl-h07-preparation-output-map","#| label: tbl-h07-preparation-output-map"
"audit/hypotheses/H07/H07_analysis_preparation.qmd",1172,"table",,"#| tbl-cap: ""Principal durable H07 output families"""
"audit/hypotheses/H07/H07_analysis_preparation.qmd",1185,"table",,"  gt::gt() |>"
"audit/hypotheses/H07/H07_analysis_preparation.qmd",1209,"table","tbl-h07-preparation-environment","#| label: tbl-h07-preparation-environment"
"audit/hypotheses/H07/H07_analysis_preparation.qmd",1210,"table",,"#| tbl-cap: ""Recorded computational environment for the fitted H07 outputs"""
"audit/hypotheses/H07/H07_analysis_preparation.qmd",1220,"table",,"  gt::gt() |>"
"notebooks/hypotheses/H08.qmd",174,"table",,"    gt() |>"
"notebooks/hypotheses/H08.qmd",331,"table","tbl-h08-metrics","#| label: tbl-h08-metrics"
"notebooks/hypotheses/H08.qmd",332,"table",,"#| tbl-cap: ""H08 light-exposure metrics, response specifications, and reported effect scales."""
"notebooks/hypotheses/H08.qmd",373,"table","tbl-h08-formulas","#| label: tbl-h08-formulas"
"notebooks/hypotheses/H08.qmd",374,"table",,"#| tbl-cap: ""Exact evaluated Wilkinson formulas used in H08."""
"notebooks/hypotheses/H08.qmd",424,"table","tbl-h08-families","#| label: tbl-h08-families"
"notebooks/hypotheses/H08.qmd",425,"table",,"#| tbl-cap: ""Complete H08 multiplicity families."""
"notebooks/hypotheses/H08.qmd",456,"table","tbl-h08-primary-samples","#| label: tbl-h08-primary-samples"
"notebooks/hypotheses/H08.qmd",457,"table",,"#| tbl-cap: ""Exact primary-dataset fitted samples by metric and placement."""
"notebooks/hypotheses/H08.qmd",496,"figure","fig-h08-near-eye-effects","#| label: fig-h08-near-eye-effects"
"notebooks/hypotheses/H08.qmd",497,"figure",,"#| fig-cap: ""Primary near-eye associations between VLSQ-8 and nine personal light-exposure metrics. Effects compare scores separated by one participant SD; horizontal bars are 95% Wald confidence intervals. The additive pre-sleep outcome and ratio outcomes use separate horizontal scales."""
"notebooks/hypotheses/H08.qmd",498,"figure",,"#| fig-alt: ""Two stacked forest-plot panels show nine primary near-eye associations per VLSQ-8 standard deviation. The top panel shows an hour difference for time below 10 lx melEDI before sleep, whose interval crosses zero. The lower panel shows percentage changes for eight ratio outcomes; most estimates are negative, but no BH-adjusted test is statistically supported."""
"notebooks/hypotheses/H08.qmd",502,"figure",,"knitr::include_graphics(file.path("
"notebooks/hypotheses/H08.qmd",512,"table","tbl-h08-near-eye-results","#| label: tbl-h08-near-eye-results"
"notebooks/hypotheses/H08.qmd",513,"table",,"#| tbl-cap: ""Primary near-eye VLSQ-8 associations, 95% confidence intervals, p-values, and exact fitted samples."""
"notebooks/hypotheses/H08.qmd",529,"table","tbl-h08-near-eye-predictions","#| label: tbl-h08-near-eye-predictions"
"notebooks/hypotheses/H08.qmd",530,"table",,"#| tbl-cap: ""Primary near-eye predictions at half an SD below and above the VLSQ-8 mean."""
"notebooks/hypotheses/H08.qmd",572,"figure","fig-h08-chest-effects","#| label: fig-h08-chest-effects"
"notebooks/hypotheses/H08.qmd",573,"figure",,"#| fig-cap: ""Complementary chest associations between VLSQ-8 and nine personal light-exposure metrics. Effects compare scores separated by one participant SD; horizontal bars are 95% Wald confidence intervals."""
"notebooks/hypotheses/H08.qmd",574,"figure",,"#| fig-alt: ""Two stacked forest-plot panels show nine complementary chest associations per VLSQ-8 standard deviation. The additive pre-sleep outcome has an interval crossing zero. Most ratio estimates are below one, but no BH-adjusted test is statistically supported."""
"notebooks/hypotheses/H08.qmd",578,"figure",,"knitr::include_graphics(file.path("
"notebooks/hypotheses/H08.qmd",588,"table","tbl-h08-chest-results","#| label: tbl-h08-chest-results"
"notebooks/hypotheses/H08.qmd",589,"table",,"#| tbl-cap: ""Complementary chest VLSQ-8 associations, 95% confidence intervals, p-values, and exact fitted samples."""
"notebooks/hypotheses/H08.qmd",606,"table","tbl-h08-interactions","#| label: tbl-h08-interactions"
"notebooks/hypotheses/H08.qmd",607,"table",,"#| tbl-cap: ""Site-by-VLSQ-8 heterogeneity tests."""
"notebooks/hypotheses/H08.qmd",652,"figure","fig-h08-paired-placement","#| label: fig-h08-paired-placement"
"notebooks/hypotheses/H08.qmd",653,"figure",,"#| fig-cap: ""Near-eye and chest VLSQ-8 associations on identical participant-day samples. The dashed diagonal marks equal point estimates and grey lines mark the null; it is not an equivalence analysis."""
"notebooks/hypotheses/H08.qmd",654,"figure",,"#| fig-alt: ""Equal-axis scatter plot compares eight ratio-scale near-eye estimates on the horizontal axis with chest estimates on the vertical axis. Component 95% confidence intervals, horizontal and vertical null lines, and a dashed identity line are shown. Most estimates lie below zero on the log-ratio scale, but proximity to the diagonal does not establish equivalence."""
"notebooks/hypotheses/H08.qmd",658,"figure",,"knitr::include_graphics(file.path("
"notebooks/hypotheses/H08.qmd",668,"table","tbl-h08-paired-placement","#| label: tbl-h08-paired-placement"
"notebooks/hypotheses/H08.qmd",669,"table",,"#| tbl-cap: ""Exactly paired near-eye and chest component estimates."""
"notebooks/hypotheses/H08.qmd",713,"table","tbl-h08-response-gate","#| label: tbl-h08-response-gate"
"notebooks/hypotheses/H08.qmd",714,"table",,"#| tbl-cap: ""Response-family decisions across the four primary-dataset inferential targets."""
"notebooks/hypotheses/H08.qmd",759,"table","tbl-h08-flagged-diagnostics","#| label: tbl-h08-flagged-diagnostics"
"notebooks/hypotheses/H08.qmd",760,"table",,"#| tbl-cap: ""Primary-dataset diagnostic checks requiring explicit qualification."""
"notebooks/hypotheses/H08.qmd",797,"figure","fig-h08-model-adequacy","#| label: fig-h08-model-adequacy"
"notebooks/hypotheses/H08.qmd",798,"figure",,"#| fig-cap: ""Selected primary near-eye model-adequacy checks for all nine metrics. Panels retain their model-specific transformed or Pearson-residual scales and are diagnostic rather than effect displays."""
"notebooks/hypotheses/H08.qmd",799,"figure",,"#| fig-alt: ""Multi-panel diagnostic figure for nine primary near-eye models shows residual-versus-fitted patterns and distribution checks. Darkest 10 hour mean has the clearest increase in residual spread, and the sleep-below-1-lux model has a small observed zero mass not reproduced by its Tweedie fit."""
"notebooks/hypotheses/H08.qmd",803,"figure",,"knitr::include_graphics(file.path("
"notebooks/hypotheses/H08.qmd",822,"table","tbl-h08-site-influence","#| label: tbl-h08-site-influence"
"notebooks/hypotheses/H08.qmd",823,"table",,"#| tbl-cap: ""Leave-one-site-out stability of the primary-dataset average associations."""
"notebooks/hypotheses/H08.qmd",866,"table","tbl-h08-gap-common-sample","#| label: tbl-h08-gap-common-sample"
"notebooks/hypotheses/H08.qmd",867,"table",,"#| tbl-cap: ""Primary and gap-timing-unaware associations on exact common participant-day samples."""
"notebooks/hypotheses/H08.qmd",954,"figure","fig-h08-gap-common-sample","#| label: fig-h08-gap-common-sample"
"notebooks/hypotheses/H08.qmd",955,"figure",,"#| fig-cap: ""Primary and gap-timing-unaware VLSQ-8 associations on identical participant-day samples, shown separately for near-eye and chest placements."""
"notebooks/hypotheses/H08.qmd",956,"figure",,"#| fig-alt: ""Paired comparison of primary and gap-timing-unaware estimates on identical samples for nine metrics at each placement. Estimates are generally close; all eighteen comparisons are classified as stable within model uncertainty."""
"notebooks/hypotheses/H08.qmd",960,"figure",,"knitr::include_graphics(file.path("
"notebooks/hypotheses/H08.qmd",983,"table","tbl-h08-photoperiod-participant-summary","#| label: tbl-h08-photoperiod-participant-summary"
"notebooks/hypotheses/H08.qmd",984,"table",,"#| tbl-cap: ""Primary, photoperiod-adjusted, and participant-summary estimates."""
"notebooks/hypotheses/H08.qmd",1090,"table","tbl-h08-metric-definition-sensitivities","#| label: tbl-h08-metric-definition-sensitivities"
"notebooks/hypotheses/H08.qmd",1091,"table",,"#| tbl-cap: ""Exactly identified longest-period and observed-dose sensitivities."""
"audit/hypotheses/H08/H08_analysis_preparation.qmd",297,"table","tbl-h08-prep-boundary","#| label: tbl-h08-prep-boundary"
"audit/hypotheses/H08/H08_analysis_preparation.qmd",298,"table",,"#| tbl-cap: ""Calculations performed when this page is rendered."""
"audit/hypotheses/H08/H08_analysis_preparation.qmd",308,"table",,"  gt::gt() |>"
"audit/hypotheses/H08/H08_analysis_preparation.qmd",327,"table","tbl-h08-prep-input-identities","#| label: tbl-h08-prep-input-identities"
"audit/hypotheses/H08/H08_analysis_preparation.qmd",328,"table",,"#| tbl-cap: ""Verified inputs used by the current H08 result-producing analysis."""
"audit/hypotheses/H08/H08_analysis_preparation.qmd",388,"table",,"  gt::gt() |>"
"audit/hypotheses/H08/H08_analysis_preparation.qmd",408,"table","tbl-h08-prep-integrity-checks","#| label: tbl-h08-prep-integrity-checks"
"audit/hypotheses/H08/H08_analysis_preparation.qmd",409,"table",,"#| tbl-cap: ""Bounded integrity checks performed from stored H08 inputs and model frames."""
"audit/hypotheses/H08/H08_analysis_preparation.qmd",451,"table",,"  gt::gt() |>"
"audit/hypotheses/H08/H08_analysis_preparation.qmd",472,"table","tbl-h08-prep-metric011","#| label: tbl-h08-prep-metric011"
"audit/hypotheses/H08/H08_analysis_preparation.qmd",473,"table",,"#| tbl-cap: ""Bounded exact-zero maintenance and invariance checks."""
"audit/hypotheses/H08/H08_analysis_preparation.qmd",483,"table",,"  gt::gt() |>"
"audit/hypotheses/H08/H08_analysis_preparation.qmd",511,"table","tbl-h08-prep-score-audit","#| label: tbl-h08-prep-score-audit"
"audit/hypotheses/H08/H08_analysis_preparation.qmd",512,"table",,"#| tbl-cap: ""VLSQ-8 score reconstruction and observed support."""
"audit/hypotheses/H08/H08_analysis_preparation.qmd",526,"table",,"  gt::gt() |>"
"audit/hypotheses/H08/H08_analysis_preparation.qmd",538,"figure","fig-h08-prep-vlsq-distribution","#| label: fig-h08-prep-vlsq-distribution"
"audit/hypotheses/H08/H08_analysis_preparation.qmd",539,"figure",,"#| fig-cap: ""Distribution of the verified VLSQ-8 scores. The bars sum to all 184 questionnaire participants."""
"audit/hypotheses/H08/H08_analysis_preparation.qmd",540,"figure",,"#| fig-alt: ""Bar chart of VLSQ-8 participant counts from score 13 to 39. Scores cluster around the low twenties, with fewer participants at the highest values; all 184 participants are represented."""
"audit/hypotheses/H08/H08_analysis_preparation.qmd",586,"table","tbl-h08-prep-metric-contract","#| label: tbl-h08-prep-metric-contract"
"audit/hypotheses/H08/H08_analysis_preparation.qmd",587,"table",,"#| tbl-cap: ""Metric-specific analysis level, response model, transformation, and reported effect scale."""
"audit/hypotheses/H08/H08_analysis_preparation.qmd",613,"table",,"  gt::gt(rowname_col = ""Order"") |>"
"audit/hypotheses/H08/H08_analysis_preparation.qmd",631,"table","tbl-h08-prep-availability","#| label: tbl-h08-prep-availability"
"audit/hypotheses/H08/H08_analysis_preparation.qmd",632,"table",,"#| tbl-cap: ""Stored metric availability by dataset and placement."""
"audit/hypotheses/H08/H08_analysis_preparation.qmd",648,"table",,"  gt::gt(groupname_col = ""preparation"") |>"
"audit/hypotheses/H08/H08_analysis_preparation.qmd",671,"table","tbl-h08-prep-primary-samples","#| label: tbl-h08-prep-primary-samples"
"audit/hypotheses/H08/H08_analysis_preparation.qmd",672,"table",,"#| tbl-cap: ""Exact all-available primary near-eye and complementary chest samples for each metric."""
"audit/hypotheses/H08/H08_analysis_preparation.qmd",691,"table",,"  gt::gt(groupname_col = ""Placement"", rowname_col = ""Order"") |>"
"audit/hypotheses/H08/H08_analysis_preparation.qmd",714,"figure","fig-h08-prep-sample-support","#| label: fig-h08-prep-sample-support"
"audit/hypotheses/H08/H08_analysis_preparation.qmd",715,"figure",,"#| fig-cap: ""Metric-specific participant and participant-day support in the primary near-eye and complementary chest analyses. Metric numbers follow the preceding table."""
"audit/hypotheses/H08/H08_analysis_preparation.qmd",716,"figure",,"#| fig-alt: ""Two line-and-point panels compare near-eye and chest support across nine ordered metrics. Participant counts are 139 to 141 near eye and 153 to 154 at the chest. Participant-day counts vary more, from 655 to 816 near eye and 743 to 902 at the chest."""
"audit/hypotheses/H08/H08_analysis_preparation.qmd",779,"table","tbl-h08-prep-site-support","#| label: tbl-h08-prep-site-support"
"audit/hypotheses/H08/H08_analysis_preparation.qmd",780,"table",,"#| tbl-cap: ""Per-site sample ranges across the nine all-available metric frames."""
"audit/hypotheses/H08/H08_analysis_preparation.qmd",803,"table",,"  gt::gt(groupname_col = ""Analysis"", rowname_col = ""Site order"") |>"
"audit/hypotheses/H08/H08_analysis_preparation.qmd",818,"figure","fig-h08-prep-site-range","#| label: fig-h08-prep-site-range"
"audit/hypotheses/H08/H08_analysis_preparation.qmd",819,"figure",,"#| fig-cap: ""Range of participant-day contributions by site across the nine primary near-eye and complementary chest metric frames. Site order and colours follow the submitted manuscript registry."""
"audit/hypotheses/H08/H08_analysis_preparation.qmd",820,"figure",,"#| fig-alt: ""Two panels show horizontal ranges of participant-day counts for each submitted site across nine metrics. The near-eye panel has nine sites and the chest panel eight. Tübingen contributes only near-eye data; San José has the largest chest contribution."""
"audit/hypotheses/H08/H08_analysis_preparation.qmd",886,"table","tbl-h08-prep-exact-formulas","#| label: tbl-h08-prep-exact-formulas"
"audit/hypotheses/H08/H08_analysis_preparation.qmd",887,"table",,"#| tbl-cap: ""Exact evaluated Wilkinson formulae supplied to current H08 models and structured sensitivities."""
"audit/hypotheses/H08/H08_analysis_preparation.qmd",908,"table",,"  gt::gt(groupname_col = ""Analysis"") |>"
"audit/hypotheses/H08/H08_analysis_preparation.qmd",920,"table","tbl-h08-prep-model-settings","#| label: tbl-h08-prep-model-settings"
"audit/hypotheses/H08/H08_analysis_preparation.qmd",921,"table",,"#| tbl-cap: ""Model engines, comparisons, and reporting settings used for H08."""
"audit/hypotheses/H08/H08_analysis_preparation.qmd",935,"table",,"  gt::gt() |>"
"audit/hypotheses/H08/H08_analysis_preparation.qmd",953,"table","tbl-h08-prep-family-audit","#| label: tbl-h08-prep-family-audit"
"audit/hypotheses/H08/H08_analysis_preparation.qmd",954,"table",,"#| tbl-cap: ""Complete-family multiplicity audit for the eight declared H08 inferential families."""
"audit/hypotheses/H08/H08_analysis_preparation.qmd",980,"table",,"  gt::gt() |>"
"audit/hypotheses/H08/H08_analysis_preparation.qmd",999,"table","tbl-h08-prep-response-gate","#| label: tbl-h08-prep-response-gate"
"audit/hypotheses/H08/H08_analysis_preparation.qmd",1000,"table",,"#| tbl-cap: ""Stored response-family diagnostic disposition for the nine H08 metrics."""
"audit/hypotheses/H08/H08_analysis_preparation.qmd",1022,"table",,"  gt::gt(rowname_col = ""Order"") |>"
"audit/hypotheses/H08/H08_analysis_preparation.qmd",1043,"table","tbl-h08-prep-site-influence","#| label: tbl-h08-prep-site-influence"
"audit/hypotheses/H08/H08_analysis_preparation.qmd",1044,"table",,"#| tbl-cap: ""Leave-one-site-out stability of primary-dataset average associations."""
"audit/hypotheses/H08/H08_analysis_preparation.qmd",1061,"table",,"  gt::gt(rowname_col = ""Order"") |>"
"audit/hypotheses/H08/H08_analysis_preparation.qmd",1080,"table","tbl-h08-prep-sensitivity-map","#| label: tbl-h08-prep-sensitivity-map"
"audit/hypotheses/H08/H08_analysis_preparation.qmd",1081,"table",,"#| tbl-cap: ""H08 sensitivity branches, exact stored scope, and interpretive role."""
"audit/hypotheses/H08/H08_analysis_preparation.qmd",1109,"table",,"  gt::gt() |>"
"audit/hypotheses/H08/H08_analysis_preparation.qmd",1142,"table","tbl-h08-prep-module-map","#| label: tbl-h08-prep-module-map"
"audit/hypotheses/H08/H08_analysis_preparation.qmd",1143,"table",,"#| tbl-cap: ""Function modules used by the H08 executable analysis."""
"audit/hypotheses/H08/H08_analysis_preparation.qmd",1154,"table",,"  gt::gt() |>"
"audit/hypotheses/H08/H08_analysis_preparation.qmd",1167,"table","tbl-h08-prep-script-map","#| label: tbl-h08-prep-script-map"
"audit/hypotheses/H08/H08_analysis_preparation.qmd",1168,"table",,"#| tbl-cap: ""H08 scripts and documents in analytical and reporting order."""
"audit/hypotheses/H08/H08_analysis_preparation.qmd",1181,"table",,"  gt::gt(rowname_col = ""Order"") |>"
"audit/hypotheses/H08/H08_analysis_preparation.qmd",1215,"table","tbl-h08-prep-output-identities","#| label: tbl-h08-prep-output-identities"
"audit/hypotheses/H08/H08_analysis_preparation.qmd",1216,"table",,"#| tbl-cap: ""Principal stored H08 outputs and their current identities."""
"audit/hypotheses/H08/H08_analysis_preparation.qmd",1247,"table",,"  gt::gt() |>"
"audit/hypotheses/H08/H08_analysis_preparation.qmd",1294,"table","tbl-h08-prep-environment","#| label: tbl-h08-prep-environment"
"audit/hypotheses/H08/H08_analysis_preparation.qmd",1295,"table",,"#| tbl-cap: ""Consequential R environment recorded for H08 analysis and reporting."""
"audit/hypotheses/H08/H08_analysis_preparation.qmd",1326,"table",,"  gt::gt(rowname_col = ""Component"") |>"
"notebooks/hypotheses/H09.qmd",176,"table",,"    gt() |>"
"notebooks/hypotheses/H09.qmd",312,"table","tbl-h09-metrics","#| label: tbl-h09-metrics"
"notebooks/hypotheses/H09.qmd",313,"table",,"#| tbl-cap: ""Registered H09 timing outcomes."""
"notebooks/hypotheses/H09.qmd",344,"table","tbl-h09-formulas","#| label: tbl-h09-formulas"
"notebooks/hypotheses/H09.qmd",345,"table",,"#| tbl-cap: ""Exact Wilkinson formulas used for the principal H09 comparisons."""
"notebooks/hypotheses/H09.qmd",413,"table","tbl-h09-primary-samples","#| label: tbl-h09-primary-samples"
"notebooks/hypotheses/H09.qmd",414,"table",,"#| tbl-cap: ""Exact primary-dataset fitted samples by registered outcome, instrument, and placement."""
"notebooks/hypotheses/H09.qmd",448,"table","tbl-h09-near-eye-results","#| label: tbl-h09-near-eye-results"
"notebooks/hypotheses/H09.qmd",449,"table",,"#| tbl-cap: ""Primary near-eye chronotype associations, 95% confidence intervals, p-values, and exact fitted samples."""
"notebooks/hypotheses/H09.qmd",455,"figure","fig-h09-primary-effects","#| label: fig-h09-primary-effects"
"notebooks/hypotheses/H09.qmd",456,"figure",,"#| fig-cap: ""Site-adjusted chronotype associations with the five registered personal light-exposure timing metrics. Near-eye estimates are primary and chest estimates complementary; horizontal bars are 95% confidence intervals."""
"notebooks/hypotheses/H09.qmd",457,"figure",,"#| fig-alt: ""Two-panel forest plot separates MCTQ MSFsc and MEQ. Each panel shows near-eye and chest estimates with 95% confidence intervals for M10 midpoint, L10 midpoint, first and last timing above 250 lx melEDI, and midpoint of the longest continuous period. MCTQ estimates for M10, L10, and first timing tend positive, while MEQ estimates for those outcomes tend negative."""
"notebooks/hypotheses/H09.qmd",461,"figure",,"knitr::include_graphics(file.path("
"notebooks/hypotheses/H09.qmd",485,"table","tbl-h09-chest-results","#| label: tbl-h09-chest-results"
"notebooks/hypotheses/H09.qmd",486,"table",,"#| tbl-cap: ""Complementary chest chronotype associations, 95% confidence intervals, p-values, and exact fitted samples."""
"notebooks/hypotheses/H09.qmd",500,"table","tbl-h09-interactions","#| label: tbl-h09-interactions"
"notebooks/hypotheses/H09.qmd",501,"table",,"#| tbl-cap: ""Site-by-chronotype interaction tests for the primary dataset."""
"notebooks/hypotheses/H09.qmd",548,"figure","fig-h09-paired-placement","#| label: fig-h09-paired-placement"
"notebooks/hypotheses/H09.qmd",549,"figure",,"#| fig-cap: ""Near-eye and chest chronotype associations fitted separately on identical participant-day samples. Horizontal and vertical bars are component 95% confidence intervals; the dashed diagonal is an identity reference and is not an equivalence boundary."""
"notebooks/hypotheses/H09.qmd",550,"figure",,"#| fig-alt: ""Equal-axis scatter plot compares near-eye estimates horizontally with chest estimates vertically for five timing metrics in separate MCTQ and MEQ panels. Each point has horizontal and vertical 95% confidence intervals, with zero lines and a dashed identity line."""
"notebooks/hypotheses/H09.qmd",554,"figure",,"knitr::include_graphics(file.path("
"notebooks/hypotheses/H09.qmd",564,"table","tbl-h09-paired-placement","#| label: tbl-h09-paired-placement"
"notebooks/hypotheses/H09.qmd",565,"table",,"#| tbl-cap: ""Exactly matched near-eye and chest component estimates."""
"notebooks/hypotheses/H09.qmd",612,"table","tbl-h09-qualified-diagnostics","#| label: tbl-h09-qualified-diagnostics"
"notebooks/hypotheses/H09.qmd",613,"table",,"#| tbl-cap: ""Primary targets retaining at least one explicit diagnostic limitation."""
"notebooks/hypotheses/H09.qmd",662,"figure","fig-h09-near-eye-diagnostics","#| label: fig-h09-near-eye-diagnostics"
"notebooks/hypotheses/H09.qmd",663,"figure",,"#| fig-cap: ""Near-eye residual-versus-fitted and normal-score Q-Q diagnostics for the six analysed timing outcomes and both chronotype instruments. Visual review supported acceptable response/residual distribution and heteroscedasticity assessments."""
"notebooks/hypotheses/H09.qmd",664,"figure",,"#| fig-alt: ""Twenty-four near-eye panels show residuals versus fitted timing in the upper half and normal-score Q-Q plots in the lower half. Some first-above-250 and L10 panels depart more at the tails than other outcomes, while the overall patterns were judged acceptable."""
"notebooks/hypotheses/H09.qmd",668,"figure",,"knitr::include_graphics(file.path("
"notebooks/hypotheses/H09.qmd",678,"figure","fig-h09-chest-diagnostics","#| label: fig-h09-chest-diagnostics"
"notebooks/hypotheses/H09.qmd",679,"figure",,"#| fig-cap: ""Chest residual-versus-fitted and normal-score Q-Q diagnostics for the six analysed timing outcomes and both chronotype instruments. Visual review supported acceptable response/residual distribution and heteroscedasticity assessments."""
"notebooks/hypotheses/H09.qmd",680,"figure",,"#| fig-alt: ""Twenty-four chest panels show residuals versus fitted timing in the upper half and normal-score Q-Q plots in the lower half. Some first-above-250 and L10 panels depart more at the tails than other outcomes, while the overall patterns were judged acceptable."""
"notebooks/hypotheses/H09.qmd",684,"figure",,"knitr::include_graphics(file.path("
"notebooks/hypotheses/H09.qmd",710,"table","tbl-h09-gap-sensitivity","#| label: tbl-h09-gap-sensitivity"
"notebooks/hypotheses/H09.qmd",711,"table",,"#| tbl-cap: ""Registered dataset-sensitivity comparisons requiring qualification."""
"notebooks/hypotheses/H09.qmd",769,"table","tbl-h09-sensitivity-summary","#| label: tbl-h09-sensitivity-summary"
"notebooks/hypotheses/H09.qmd",770,"table",,"#| tbl-cap: ""Summary of structured sensitivity classifications."""
"notebooks/hypotheses/H09.qmd",823,"table","tbl-h09-mean-timing-sensitivity","#| label: tbl-h09-mean-timing-sensitivity"
"notebooks/hypotheses/H09.qmd",824,"table",,"#| tbl-cap: ""Distinct mean-timing sensitivity outside the registered five-metric families."""
"audit/hypotheses/H09/H09_analysis_preparation.qmd",278,"table","tbl-h09-prep-boundary","#| label: tbl-h09-prep-boundary"
"audit/hypotheses/H09/H09_analysis_preparation.qmd",279,"table",,"#| tbl-cap: ""Calculations performed when this page is rendered."""
"audit/hypotheses/H09/H09_analysis_preparation.qmd",289,"table",,"  gt::gt() |>"
"audit/hypotheses/H09/H09_analysis_preparation.qmd",309,"table","tbl-h09-prep-input-identities","#| label: tbl-h09-prep-input-identities"
"audit/hypotheses/H09/H09_analysis_preparation.qmd",310,"table",,"#| tbl-cap: ""Verified inputs used by the current H09 result-producing analysis."""
"audit/hypotheses/H09/H09_analysis_preparation.qmd",361,"table",,"  gt::gt() |>"
"audit/hypotheses/H09/H09_analysis_preparation.qmd",382,"table","tbl-h09-prep-integrity-checks","#| label: tbl-h09-prep-integrity-checks"
"audit/hypotheses/H09/H09_analysis_preparation.qmd",383,"table",,"#| tbl-cap: ""Bounded integrity checks from stored H09 registries and indexes."""
"audit/hypotheses/H09/H09_analysis_preparation.qmd",407,"table",,"  gt::gt() |>"
"audit/hypotheses/H09/H09_analysis_preparation.qmd",429,"table","tbl-h09-prep-score-audit","#| label: tbl-h09-prep-score-audit"
"audit/hypotheses/H09/H09_analysis_preparation.qmd",430,"table",,"#| tbl-cap: ""Observed support and centering constants for the two chronotype fields."""
"audit/hypotheses/H09/H09_analysis_preparation.qmd",437,"table",,"  gt::gt() |>"
"audit/hypotheses/H09/H09_analysis_preparation.qmd",459,"table","tbl-h09-prep-predictor-contract","#| label: tbl-h09-prep-predictor-contract"
"audit/hypotheses/H09/H09_analysis_preparation.qmd",460,"table",,"#| tbl-cap: ""Predictor fields, transformations, and coefficient interpretations."""
"audit/hypotheses/H09/H09_analysis_preparation.qmd",475,"table",,"  gt::gt() |>"
"audit/hypotheses/H09/H09_analysis_preparation.qmd",495,"table","tbl-h09-prep-metric-contract","#| label: tbl-h09-prep-metric-contract"
"audit/hypotheses/H09/H09_analysis_preparation.qmd",496,"table",,"#| tbl-cap: ""H09 metric definitions, analytical roles, and units."""
"audit/hypotheses/H09/H09_analysis_preparation.qmd",512,"table",,"  gt::gt(rowname_col = ""Order"") |>"
"audit/hypotheses/H09/H09_analysis_preparation.qmd",524,"table","tbl-h09-prep-primary-samples","#| label: tbl-h09-prep-primary-samples"
"audit/hypotheses/H09/H09_analysis_preparation.qmd",525,"table",,"#| tbl-cap: ""Exact primary-dataset samples for the five registered timing outcomes."""
"audit/hypotheses/H09/H09_analysis_preparation.qmd",543,"table",,"  gt::gt(groupname_col = ""Placement"") |>"
"audit/hypotheses/H09/H09_analysis_preparation.qmd",553,"figure","fig-h09-prep-sample-support","#| label: fig-h09-prep-sample-support"
"audit/hypotheses/H09/H09_analysis_preparation.qmd",554,"figure",,"#| fig-cap: ""Metric- and instrument-specific participant and participant-day support in the primary near-eye and complementary chest analyses. Counts come directly from the frozen H09 model-frame index."""
"audit/hypotheses/H09/H09_analysis_preparation.qmd",555,"figure",,"#| fig-alt: ""Two stacked line-and-point panels show participant and participant-day counts across five registered timing metrics for MCTQ and MEQ. Chest counts are generally above near-eye counts; participant-day counts vary most for the longest-period midpoint."""
"audit/hypotheses/H09/H09_analysis_preparation.qmd",629,"table","tbl-h09-prep-common-samples","#| label: tbl-h09-prep-common-samples"
"audit/hypotheses/H09/H09_analysis_preparation.qmd",630,"table",,"#| tbl-cap: ""Stored sample-identity checks for placement and dataset comparisons."""
"audit/hypotheses/H09/H09_analysis_preparation.qmd",637,"table",,"  gt::gt() |>"
"audit/hypotheses/H09/H09_analysis_preparation.qmd",659,"table","tbl-h09-prep-primary-formulas","#| label: tbl-h09-prep-primary-formulas"
"audit/hypotheses/H09/H09_analysis_preparation.qmd",660,"table",,"#| tbl-cap: ""Exact stored Wilkinson formulae for the principal models and linearity check."""
"audit/hypotheses/H09/H09_analysis_preparation.qmd",678,"table",,"  gt::gt(groupname_col = ""Instrument"") |>"
"audit/hypotheses/H09/H09_analysis_preparation.qmd",689,"table","tbl-h09-prep-sensitivity-formulas","#| label: tbl-h09-prep-sensitivity-formulas"
"audit/hypotheses/H09/H09_analysis_preparation.qmd",690,"table",,"#| tbl-cap: ""Exact stored formula components for structured model sensitivities."""
"audit/hypotheses/H09/H09_analysis_preparation.qmd",712,"table",,"  gt::gt(groupname_col = ""Analysis"") |>"
"audit/hypotheses/H09/H09_analysis_preparation.qmd",723,"table","tbl-h09-prep-intermediate-artifacts","#| label: tbl-h09-prep-intermediate-artifacts"
"audit/hypotheses/H09/H09_analysis_preparation.qmd",724,"table",,"#| tbl-cap: ""Intermediate H09 quantities persisted before reader reporting."""
"audit/hypotheses/H09/H09_analysis_preparation.qmd",736,"table",,"  gt::gt() |>"
"audit/hypotheses/H09/H09_analysis_preparation.qmd",752,"table","tbl-h09-prep-families","#| label: tbl-h09-prep-families"
"audit/hypotheses/H09/H09_analysis_preparation.qmd",753,"table",,"#| tbl-cap: ""Registered H09 multiplicity families."""
"audit/hypotheses/H09/H09_analysis_preparation.qmd",765,"table",,"  gt::gt() |>"
"audit/hypotheses/H09/H09_analysis_preparation.qmd",786,"table","tbl-h09-prep-diagnostic-summary","#| label: tbl-h09-prep-diagnostic-summary"
