"relative_path","role","sha256","bytes","modified_utc","is_symlink","symlink_target","current_exists","observed_sha256","observed_bytes","disposition"
"audit/hypotheses/H09/report018_order56a_display_repair/build_symlink_inventory_prerender.csv","h09_protected","7b08ede9a3c66e6d672a273a702458b2bc8f5c44c89da587c48958696c7cb7c1",25,"2026-08-22T06:39:36.729688Z UTC",FALSE,,TRUE,"7b08ede9a3c66e6d672a273a702458b2bc8f5c44c89da587c48958696c7cb7c1",25,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56a_display_repair/build_symlink_inventory_stopped.csv","h09_protected","7b08ede9a3c66e6d672a273a702458b2bc8f5c44c89da587c48958696c7cb7c1",25,"2026-08-22T06:47:07.037118Z UTC",FALSE,,TRUE,"7b08ede9a3c66e6d672a273a702458b2bc8f5c44c89da587c48958696c7cb7c1",25,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56a_display_repair/builder_forward.diff","h09_protected","d0dacf29d00214c1326daaba895f3ad4155c55e8265ab1b133db3951b93ef0b1",5728,"2026-08-22T06:20:01.316448Z UTC",FALSE,,TRUE,"d0dacf29d00214c1326daaba895f3ad4155c55e8265ab1b133db3951b93ef0b1",5728,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56a_display_repair/candidate_evidence_prerender_audit.csv","h09_protected","644a62b22bbfe037663aab910424f2cc47dcc4526a65a10ffcf59a3fa98f1f76",504,"2026-08-22T06:39:37.717695Z UTC",FALSE,,TRUE,"644a62b22bbfe037663aab910424f2cc47dcc4526a65a10ffcf59a3fa98f1f76",504,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56a_display_repair/candidate_finalsize_diagnostics_chest.png","h09_protected","59ddc4c3811a74cfee7d709bebcf171a4c67c9495c0bd51d5609ce7ab1378e60",42849,"2026-08-22T06:11:14.935995Z UTC",FALSE,,TRUE,"59ddc4c3811a74cfee7d709bebcf171a4c67c9495c0bd51d5609ce7ab1378e60",42849,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56a_display_repair/candidate_finalsize_diagnostics_near_eye.png","h09_protected","4efd449fa3cc39860744b991bc959653b3e1dfd60165f0493c49b8e354a4db43",77957,"2026-08-22T06:11:13.816544Z UTC",FALSE,,TRUE,"4efd449fa3cc39860744b991bc959653b3e1dfd60165f0493c49b8e354a4db43",77957,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56a_display_repair/candidate_finalsize_paired_placement_effects.png","h09_protected","b373f601ac2e9e52ecc31864b9f9fa7cf973916b86122df1ae3f8b1b055e015e",30391,"2026-08-22T06:11:12.758604Z UTC",FALSE,,TRUE,"b373f601ac2e9e52ecc31864b9f9fa7cf973916b86122df1ae3f8b1b055e015e",30391,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56a_display_repair/candidate_finalsize_primary_effects.png","h09_protected","0222f29f5693beefa6b956e3f9dc84b978833d1f668ef6b7e7f1dab891ccc111",15825,"2026-08-22T06:11:11.700167Z UTC",FALSE,,TRUE,"0222f29f5693beefa6b956e3f9dc84b978833d1f668ef6b7e7f1dab891ccc111",15825,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56a_display_repair/candidate_history.csv","h09_protected","0f1309883ad404f70ff280eedc5254de547e270926bfca335f8ff248a1fa4160",993,"2026-08-22T06:16:19.222224Z UTC",FALSE,,TRUE,"0f1309883ad404f70ff280eedc5254de547e270926bfca335f8ff248a1fa4160",993,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56a_display_repair/candidate_inventory.csv","h09_protected","bfcd7db98ebfd6343e68a37b9ccb7460d028ab4023f05a04cd7352c16e0d7c70",1480,"2026-08-22T06:05:59.803746Z UTC",FALSE,,TRUE,"bfcd7db98ebfd6343e68a37b9ccb7460d028ab4023f05a04cd7352c16e0d7c70",1480,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56a_display_repair/candidate_qa_200pct_equivalent_720x500.png","h09_protected","6379809f6cf044e935389a0494e64ff964e9fb7db2d7b4035508542075da6e24",164151,"2026-08-22T06:10:49.856144Z UTC",FALSE,,TRUE,"6379809f6cf044e935389a0494e64ff964e9fb7db2d7b4035508542075da6e24",164151,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56a_display_repair/candidate_qa_desktop_1440x1000.png","h09_protected","a03b8a16fa84535bb5927e30c50b4bf89a890696ac6e099a43f964cde6024757",184234,"2026-08-22T06:09:58.769064Z UTC",FALSE,,TRUE,"a03b8a16fa84535bb5927e30c50b4bf89a890696ac6e099a43f964cde6024757",184234,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56a_display_repair/candidate_qa_narrow_708x1000.png","h09_protected","890f6106a3dedbe28d93209f1258cca1e97dd2e6c308d7d253014e73b372d5a6",164263,"2026-08-22T06:10:19.172209Z UTC",FALSE,,TRUE,"890f6106a3dedbe28d93209f1258cca1e97dd2e6c308d7d253014e73b372d5a6",164263,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56a_display_repair/candidate_server_lifecycle.csv","h09_protected","9e3607e178b9723aaae6ca8b27cc16e44481a98d16fffccb6c378037ef042623",478,"2026-08-22T06:14:55.673571Z UTC",FALSE,,TRUE,"9e3607e178b9723aaae6ca8b27cc16e44481a98d16fffccb6c378037ef042623",478,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56a_display_repair/candidate_typography_contract.csv","h09_protected","72c4bec75c1be65fe7ee06f86bb02e955a07da49aa2fd89ffc341560344e56df",810,"2026-08-22T06:05:59.758728Z UTC",FALSE,,TRUE,"72c4bec75c1be65fe7ee06f86bb02e955a07da49aa2fd89ffc341560344e56df",810,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56a_display_repair/candidate_visual_qa.csv","h09_protected","1a5f07b9871ae9ec985628accefa702d80c16573f434df51dfb220f35f90c33e",819,"2026-08-22T06:14:55.392370Z UTC",FALSE,,TRUE,"1a5f07b9871ae9ec985628accefa702d80c16573f434df51dfb220f35f90c33e",819,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56a_display_repair/capture_order56a_preflight.R","h09_protected","31ebfa4f54e88bb0636a16d5043cd4ae51a2775de812de06c1836ffb2cf26ed1",15265,"2026-08-22T05:35:54.780591Z UTC",FALSE,,TRUE,"31ebfa4f54e88bb0636a16d5043cd4ae51a2775de812de06c1836ffb2cf26ed1",15265,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56a_display_repair/complete_prerender_status.csv","h09_protected","491f2cc1c7abdc6027e6ec9bb5c4131c4ca65d81a98564fabfa91cb282c6056c",650,"2026-08-22T06:39:38.317552Z UTC",FALSE,,TRUE,"491f2cc1c7abdc6027e6ec9bb5c4131c4ca65d81a98564fabfa91cb282c6056c",650,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56a_display_repair/concurrence_manifest_audit.csv","h09_protected","ec4a8cff0e854bfdfeaf156c9597beff98b2287164c78d8fb42367006d566e31",6570,"2026-08-22T05:36:03.990525Z UTC",FALSE,,TRUE,"ec4a8cff0e854bfdfeaf156c9597beff98b2287164c78d8fb42367006d566e31",6570,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56a_display_repair/coordination_matrix_observation.csv","h09_protected","b0a9bd86940889bfae4ec03ca5193fc0cc8df4f4b8a0988ab78901f6b343f3ea",312,"2026-08-22T05:36:04.239456Z UTC",FALSE,,TRUE,"b0a9bd86940889bfae4ec03ca5193fc0cc8df4f4b8a0988ab78901f6b343f3ea",312,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56a_display_repair/dispatch_reconciliation_preflight.csv","h09_protected","ce3b28cd9c4e45ff7b3608693a32cd3e0e99c0ab3d361c44d257fd1311b6491e",11210,"2026-08-22T05:36:03.925436Z UTC",FALSE,,TRUE,"ce3b28cd9c4e45ff7b3608693a32cd3e0e99c0ab3d361c44d257fd1311b6491e",11210,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56a_display_repair/durable_candidate_identity_prerender.csv","h09_protected","f4058c4cb98235b63b9ef969594de66d17520ae94e177088bde0cbe8fe4e8b83",1489,"2026-08-22T06:39:37.655406Z UTC",FALSE,,TRUE,"f4058c4cb98235b63b9ef969594de66d17520ae94e177088bde0cbe8fe4e8b83",1489,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56a_display_repair/durable_promotion_receipt.csv","h09_protected","c977f01124d3e17a0dd9f10f26bccc036ddc0537a261e49c4a210f4521bb53e6",124,"2026-08-22T06:21:25.083006Z UTC",FALSE,,TRUE,"c977f01124d3e17a0dd9f10f26bccc036ddc0537a261e49c4a210f4521bb53e6",124,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56a_display_repair/figure_manifest_forward.diff","h09_protected","edaec6c02a6fc9c9d4254cded63fb9d9c70671948008ed98ac854f3216c84d47",5601,"2026-08-22T06:20:01.394963Z UTC",FALSE,,TRUE,"edaec6c02a6fc9c9d4254cded63fb9d9c70671948008ed98ac854f3216c84d47",5601,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56a_display_repair/figure_manifest_prerender_audit.csv","h09_protected","e400dbfe95ee09a08c772b45cbd154df8910faac41e940133efe7afc1056e8ec",434,"2026-08-22T06:39:37.703891Z UTC",FALSE,,TRUE,"e400dbfe95ee09a08c772b45cbd154df8910faac41e940133efe7afc1056e8ec",434,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56a_display_repair/final_stopped_status.csv","h09_protected","f53a2636e977ffe4808bd423fe935a94906e9ce890bd8689e2eb22fe1bc1ca68",567,"2026-08-22T06:47:16.394751Z UTC",FALSE,,TRUE,"f53a2636e977ffe4808bd423fe935a94906e9ce890bd8689e2eb22fe1bc1ca68",567,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56a_display_repair/fixed_identity_prerender.csv","h09_protected","e66059a79a24508c98ab0145f29a761716fc3ba231afd19bfa70374d755053a0",1739,"2026-08-22T06:39:37.570746Z UTC",FALSE,,TRUE,"e66059a79a24508c98ab0145f29a761716fc3ba231afd19bfa70374d755053a0",1739,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56a_display_repair/fixed_identity_stopped.csv","h09_protected","e66059a79a24508c98ab0145f29a761716fc3ba231afd19bfa70374d755053a0",1739,"2026-08-22T06:47:08.185342Z UTC",FALSE,,TRUE,"e66059a79a24508c98ab0145f29a761716fc3ba231afd19bfa70374d755053a0",1739,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56a_display_repair/frozen_source_prerender.csv","h09_protected","e9b98752463ccd93366d6de35cb2185abc2026f3437c1c28491e11c04dfc6b54",674,"2026-08-22T06:39:37.609655Z UTC",FALSE,,TRUE,"e9b98752463ccd93366d6de35cb2185abc2026f3437c1c28491e11c04dfc6b54",674,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56a_display_repair/git_diff_check_prerender.csv","h09_protected","f92d40481115fadfca7e3679afe5b1c3d81d2079ff379b4f601044983464332d",99,"2026-08-22T06:39:37.883749Z UTC",FALSE,,TRUE,"f92d40481115fadfca7e3679afe5b1c3d81d2079ff379b4f601044983464332d",99,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56a_display_repair/historical_pdf_reproduction.csv","h09_protected","718f26ac739277d300dd19334c3cfa0c6e2ab17a08ce31dd073b7b549c116bbf",842,"2026-08-22T06:05:59.753894Z UTC",FALSE,,TRUE,"718f26ac739277d300dd19334c3cfa0c6e2ab17a08ce31dd073b7b549c116bbf",842,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56a_display_repair/historical_png_reproduction.csv","h09_protected","4d66381bda175a6bf177f30ef62cea9c097c65c7b1816704f4f70ad0a9b86900",783,"2026-08-22T06:05:53.870515Z UTC",FALSE,,TRUE,"4d66381bda175a6bf177f30ef62cea9c097c65c7b1816704f4f70ad0a9b86900",783,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56a_display_repair/historical_tests_prerender_audit.csv","h09_protected","7dee929a91f9d7178ddcbf295f43a24903ebd6ac00c6f3073385914fac42599d",304,"2026-08-22T06:39:37.885880Z UTC",FALSE,,TRUE,"7dee929a91f9d7178ddcbf295f43a24903ebd6ac00c6f3073385914fac42599d",304,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56a_display_repair/independent_acceptance_manifest_audit.csv","h09_protected","684af31cfbdeb773e94ad9e298396894f198fa362cddd425c22a541cdac82bec",10449,"2026-08-22T05:36:04.109392Z UTC",FALSE,,TRUE,"684af31cfbdeb773e94ad9e298396894f198fa362cddd425c22a541cdac82bec",10449,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56a_display_repair/new_r_parse_prerender.csv","h09_protected","59a010e3859c2249ec4234faeef6a98a7a61f6a3c70b090c46ac84e0dc230fd0",164,"2026-08-22T06:39:37.723714Z UTC",FALSE,,TRUE,"59a010e3859c2249ec4234faeef6a98a7a61f6a3c70b090c46ac84e0dc230fd0",164,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56a_display_repair/no_scientific_call_audit.csv","h09_protected","0b392035ce7571dfc840ef8550fe626f61aaf50b402ac7092317ac4963d61ff9",700,"2026-08-22T06:21:38.110607Z UTC",FALSE,,TRUE,"0b392035ce7571dfc840ef8550fe626f61aaf50b402ac7092317ac4963d61ff9",700,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56a_display_repair/order56_owner_manifest_audit.csv","h09_protected","16b7ad9934cd341a98a5f6903fe11db966bc950717e84f706d0656097df7713f",26587,"2026-08-22T05:36:04.235880Z UTC",FALSE,,TRUE,"16b7ad9934cd341a98a5f6903fe11db966bc950717e84f706d0656097df7713f",26587,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56a_display_repair/ORDER56A_FAIL_CLOSED_STOP.md","h09_protected","c2b74c53608d342f34954d63181dfee4313e0ff81cf1ec22141b8688fe1079c4",1136,"2026-08-22T06:47:16.400442Z UTC",FALSE,,TRUE,"c2b74c53608d342f34954d63181dfee4313e0ff81cf1ec22141b8688fe1079c4",1136,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56a_display_repair/order56a_stopped_evidence_manifest.csv","h09_protected","b77e9acc3dd1286dc914375f8ea6cc785f7e1519c08446fd0cd361f71b4b8a0f",21670,"2026-08-22T06:47:16.549216Z UTC",FALSE,,TRUE,"b77e9acc3dd1286dc914375f8ea6cc785f7e1519c08446fd0cd361f71b4b8a0f",21670,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56a_display_repair/preflight_summary.csv","h09_protected","93cd504fd788199bc8c7e0a673b9595cf321793e439796d14b8cea97450a8036",470,"2026-08-22T05:36:08.399342Z UTC",FALSE,,TRUE,"93cd504fd788199bc8c7e0a673b9595cf321793e439796d14b8cea97450a8036",470,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56a_display_repair/preimage_inventory.csv","h09_protected","e9dce237f3637b7166620c24ac5f3cb3089ddfc691c416865867d01f1dc796ba",4486,"2026-08-22T05:36:08.272078Z UTC",FALSE,,TRUE,"e9dce237f3637b7166620c24ac5f3cb3089ddfc691c416865867d01f1dc796ba",4486,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56a_display_repair/preimage_to_postimage_ledger.csv","h09_protected","3681444ba064370898bde4fd256ed066fe8afba025750d669e551b91d2b3a4b0",2544,"2026-08-22T06:21:23.959555Z UTC",FALSE,,TRUE,"3681444ba064370898bde4fd256ed066fe8afba025750d669e551b91d2b3a4b0",2544,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56a_display_repair/process_preflight.csv","h09_protected","4ce7d01f59df94f0de128cf13bd0f2e041570204433813a789852e28b9e92c00",122,"2026-08-22T05:36:17.512544Z UTC",FALSE,,TRUE,"4ce7d01f59df94f0de128cf13bd0f2e041570204433813a789852e28b9e92c00",122,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56a_display_repair/process_probe_prerender.csv","h09_protected","a25a31a11032535d5f283d9d8ca179ca2f3051b9651d7777b1a8647c7458b660",99,"2026-08-22T06:36:50.473767Z UTC",FALSE,,TRUE,"a25a31a11032535d5f283d9d8ca179ca2f3051b9651d7777b1a8647c7458b660",99,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56a_display_repair/process_probe_stopped.csv","h09_protected","a25a31a11032535d5f283d9d8ca179ca2f3051b9651d7777b1a8647c7458b660",99,"2026-08-22T06:42:40.875040Z UTC",FALSE,,TRUE,"a25a31a11032535d5f283d9d8ca179ca2f3051b9651d7777b1a8647c7458b660",99,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56a_display_repair/promote_order56a_candidates.R","h09_protected","7059d7e36ec459b817efb79ef7b241662823b8d841b129e2609cfae5f7fff8e2",5814,"2026-08-22T06:20:24.342443Z UTC",FALSE,,TRUE,"7059d7e36ec459b817efb79ef7b241662823b8d841b129e2609cfae5f7fff8e2",5814,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56a_display_repair/protected_inventory_preflight.csv","h09_protected","264c54f0a215ed3ae4cf90f7e3ead1efb260c43ab99e196381aa6515ec2fa828",55924,"2026-08-22T05:36:08.082501Z UTC",FALSE,,TRUE,"264c54f0a215ed3ae4cf90f7e3ead1efb260c43ab99e196381aa6515ec2fa828",55924,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56a_display_repair/protected_inventory_prerender.csv","h09_protected","1464a50aced63f86ca5b1dffd3dd3972101dea360def626702f65f64bf8e1af4",55924,"2026-08-22T06:39:37.278494Z UTC",FALSE,,TRUE,"1464a50aced63f86ca5b1dffd3dd3972101dea360def626702f65f64bf8e1af4",55924,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56a_display_repair/protected_inventory_stopped.csv","h09_protected","1464a50aced63f86ca5b1dffd3dd3972101dea360def626702f65f64bf8e1af4",55924,"2026-08-22T06:47:07.801410Z UTC",FALSE,,TRUE,"1464a50aced63f86ca5b1dffd3dd3972101dea360def626702f65f64bf8e1af4",55924,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56a_display_repair/protected_reconciliation_prerender.csv","h09_protected","f9aed5231a0611da2a070d16c5f9bd9d0cf0af24e3142bdaae2d707ee905f095",65609,"2026-08-22T06:39:37.665519Z UTC",FALSE,,TRUE,"f9aed5231a0611da2a070d16c5f9bd9d0cf0af24e3142bdaae2d707ee905f095",65609,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56a_display_repair/protected_reconciliation_stopped.csv","h09_protected","8adfa0e257bb4155fbe80f50315548ccd560f6eb048dfe0b61cfd06682c2c75d",62241,"2026-08-22T06:47:08.244472Z UTC",FALSE,,TRUE,"8adfa0e257bb4155fbe80f50315548ccd560f6eb048dfe0b61cfd06682c2c75d",62241,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56a_display_repair/recoverable_preimages/_build/nathealth/notebooks/hypotheses/H09.html","h09_protected","dbc9122ca0a7be6e051741d8354f9ebdec8e072753d9b2592d6387f9716a7caa",244127,"2026-08-22T05:36:08.229035Z UTC",FALSE,,TRUE,"dbc9122ca0a7be6e051741d8354f9ebdec8e072753d9b2592d6387f9716a7caa",244127,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56a_display_repair/recoverable_preimages/artifacts/10_figures/H09/H09_diagnostics_chest.pdf","h09_protected","614b46f3cb2026ea1f6c7350959482ce4473c114b0c90ec066a176f73c635596",695820,"2026-08-22T05:36:08.207996Z UTC",FALSE,,TRUE,"614b46f3cb2026ea1f6c7350959482ce4473c114b0c90ec066a176f73c635596",695820,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56a_display_repair/recoverable_preimages/artifacts/10_figures/H09/H09_diagnostics_chest.png","h09_protected","e82b32d5d69a73e45a7d93e8b1bb8357dc3104e67c5f128eba4f3f5538961a75",2626860,"2026-08-22T05:36:08.185920Z UTC",FALSE,,TRUE,"e82b32d5d69a73e45a7d93e8b1bb8357dc3104e67c5f128eba4f3f5538961a75",2626860,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56a_display_repair/recoverable_preimages/artifacts/10_figures/H09/H09_diagnostics_near_eye.pdf","h09_protected","a01d7184d3fc68bf33375f950c9ba422ac7f86f803cd214064ddf86d003ca5ac",627893,"2026-08-22T05:36:08.176089Z UTC",FALSE,,TRUE,"a01d7184d3fc68bf33375f950c9ba422ac7f86f803cd214064ddf86d003ca5ac",627893,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56a_display_repair/recoverable_preimages/artifacts/10_figures/H09/H09_diagnostics_near_eye.png","h09_protected","df6a267517ea08635a00fcfa153a1e3a7f6dbbbe764745860c16bd3b53165e96",2557336,"2026-08-22T05:36:08.149567Z UTC",FALSE,,TRUE,"df6a267517ea08635a00fcfa153a1e3a7f6dbbbe764745860c16bd3b53165e96",2557336,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56a_display_repair/recoverable_preimages/artifacts/10_figures/H09/H09_paired_placement_effects.pdf","h09_protected","5d8f8e95c4642ca29391941f63852776ee6d4ee3cb0cbdedfe74d24ec645ff7c",16857,"2026-08-22T05:36:08.146533Z UTC",FALSE,,TRUE,"5d8f8e95c4642ca29391941f63852776ee6d4ee3cb0cbdedfe74d24ec645ff7c",16857,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56a_display_repair/recoverable_preimages/artifacts/10_figures/H09/H09_paired_placement_effects.png","h09_protected","4cffc5339801d25e817639064b6f40e0b0a6bbe69a735e5f245d97cee898e185",129869,"2026-08-22T05:36:08.142064Z UTC",FALSE,,TRUE,"4cffc5339801d25e817639064b6f40e0b0a6bbe69a735e5f245d97cee898e185",129869,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56a_display_repair/recoverable_preimages/artifacts/10_figures/H09/H09_primary_effects.pdf","h09_protected","b354077d2c1225104ecef7af1d879acd2037a7b740940392092b2d09f2f833e0",17970,"2026-08-22T05:36:08.139850Z UTC",FALSE,,TRUE,"b354077d2c1225104ecef7af1d879acd2037a7b740940392092b2d09f2f833e0",17970,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56a_display_repair/recoverable_preimages/artifacts/10_figures/H09/H09_primary_effects.png","h09_protected","f288cfaff6e555715af30c778974e50d9bcc8c9a90c643b5e994ad2d8b95be1f",139103,"2026-08-22T05:36:08.135040Z UTC",FALSE,,TRUE,"f288cfaff6e555715af30c778974e50d9bcc8c9a90c643b5e994ad2d8b95be1f",139103,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56a_display_repair/recoverable_preimages/artifacts/12_manifests/H09/H09_figure_manifest.csv","h09_protected","0ad64452efd82932b5db6782090f9b3660b31d63d115cd7d806c10597fbdf76b",4284,"2026-08-22T05:36:08.223523Z UTC",FALSE,,TRUE,"0ad64452efd82932b5db6782090f9b3660b31d63d115cd7d806c10597fbdf76b",4284,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56a_display_repair/recoverable_preimages/scripts/hypotheses/H09/run_h09_stage2.R","h09_protected","a234fcaabf254ee924fe3ceb2de1e6c9fbf3ef3f7be1e5a3c5ff3b2cf39bd9c6",90288,"2026-08-22T05:36:08.220075Z UTC",FALSE,,TRUE,"a234fcaabf254ee924fe3ceb2de1e6c9fbf3ef3f7be1e5a3c5ff3b2cf39bd9c6",90288,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56a_display_repair/render_console.log","h09_protected","c87ef03eb439a353b33035bb6f4f82fd20a4c771cbb1ec1b5288304de1abc82f",2394,"2026-08-22T06:41:58.152894Z UTC",FALSE,,TRUE,"c87ef03eb439a353b33035bb6f4f82fd20a4c771cbb1ec1b5288304de1abc82f",2394,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56a_display_repair/render_execution.csv","h09_protected","f743b584f5762f39c75610d5fcc80ea40343ac31b8b25eeb6608971cdeba5c2a",438,"2026-08-22T06:41:57.858247Z UTC",FALSE,,TRUE,"f743b584f5762f39c75610d5fcc80ea40343ac31b8b25eeb6608971cdeba5c2a",438,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56a_display_repair/render_failure_classification.csv","h09_protected","c99f07673a2d7252d524b12b997073fe7e65aa3dabe7204df7812e1072f72704",932,"2026-08-22T06:43:38.810478Z UTC",FALSE,,TRUE,"c99f07673a2d7252d524b12b997073fe7e65aa3dabe7204df7812e1072f72704",932,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56a_display_repair/scale_break_label_panel_audit.csv","h09_protected","16df746ac958306a7aeb222b3e8f7a42b28756d7fb71bfaca6a78ff5969866d5",281,"2026-08-22T06:21:40.458703Z UTC",FALSE,,TRUE,"16df746ac958306a7aeb222b3e8f7a42b28756d7fb71bfaca6a78ff5969866d5",281,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56a_display_repair/scientific_layer_audit.csv","h09_protected","75fbf7306b87d2c9df155475600f786984bf1864dc2fa1e690903f4e2b924e8e",1167,"2026-08-22T06:21:40.456283Z UTC",FALSE,,TRUE,"75fbf7306b87d2c9df155475600f786984bf1864dc2fa1e690903f4e2b924e8e",1167,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56a_display_repair/semantic_directory_prerender.csv","h09_protected","0465a14d199e3310f12469e90b31fd87ea42bf2f094b48244c96ddc2c4bcf284",118,"2026-08-22T06:39:38.316787Z UTC",FALSE,,TRUE,"0465a14d199e3310f12469e90b31fd87ea42bf2f094b48244c96ddc2c4bcf284",118,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56a_display_repair/semantic_directory_stopped.csv","h09_protected","47e3d7a4dbbd05359dd400abd603279de9025a27a0ae804b88836d0f93e9615b",113,"2026-08-22T06:47:08.166754Z UTC",FALSE,,TRUE,"47e3d7a4dbbd05359dd400abd603279de9025a27a0ae804b88836d0f93e9615b",113,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56a_display_repair/software_versions_preflight.csv","h09_protected","256033374e36ef1efb5f2b94fe3429288df4b19d67afed8e626e56fdb7ce06ab",439,"2026-08-22T05:36:08.398189Z UTC",FALSE,,TRUE,"256033374e36ef1efb5f2b94fe3429288df4b19d67afed8e626e56fdb7ce06ab",439,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56a_display_repair/source_chunk_audit_prerender.csv","h09_protected","756cf3d07c9a03673e539701e667d36f0d52de368a3ebaf2fc3bcf4ca492bc83",149,"2026-08-22T06:39:37.675256Z UTC",FALSE,,TRUE,"756cf3d07c9a03673e539701e667d36f0d52de368a3ebaf2fc3bcf4ca492bc83",149,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56a_display_repair/source_endpoint_contract_prerender.csv","h09_protected","311ada93c998cbba6add1e2c0a4d5953b393812b07dd63aaaa1a8c54b208d07e",1063,"2026-08-22T06:39:37.676136Z UTC",FALSE,,TRUE,"311ada93c998cbba6add1e2c0a4d5953b393812b07dd63aaaa1a8c54b208d07e",1063,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56a_display_repair/source_forward_reverse_proof.csv","h09_protected","925aaa9b491eb8e24b633945e3ec8524089288d377d16080c0410db58de46510",460,"2026-08-22T06:20:01.569930Z UTC",FALSE,,TRUE,"925aaa9b491eb8e24b633945e3ec8524089288d377d16080c0410db58de46510",460,"HISTORICAL_EXACT"
