"site","Id","raw_state","period_source_start","period_source_end","behavior_source_row","expected_minutes","projected_minutes","valid_minutes","brown_yes","timestamp_and_count_exact"
"FUSPCEU","FUSPCEU_S023","pre-sleep",134,134,133,180,180,180,180,TRUE
"FUSPCEU","FUSPCEU_S023","pre-sleep",135,135,134,180,180,180,120,TRUE
"FUSPCEU","FUSPCEU_S024","pre-sleep",137,137,136,180,180,180,179,TRUE
"FUSPCEU","FUSPCEU_S024","pre-sleep",138,138,137,180,180,145,145,TRUE
"FUSPCEU","FUSPCEU_S024","pre-sleep",139,139,138,180,180,180,178,TRUE
"FUSPCEU","FUSPCEU_S024","pre-sleep",140,140,139,180,180,180,180,TRUE
"FUSPCEU","FUSPCEU_S024","pre-sleep",141,141,140,180,180,180,126,TRUE
"FUSPCEU","FUSPCEU_S024","pre-sleep",142,142,141,180,180,150,140,TRUE
"FUSPCEU","FUSPCEU_S025","pre-sleep",144,144,143,180,180,131,41,TRUE
"FUSPCEU","FUSPCEU_S025","pre-sleep",145,145,144,180,180,54,38,TRUE
"FUSPCEU","FUSPCEU_S025","pre-sleep",146,146,145,180,180,180,116,TRUE
"FUSPCEU","FUSPCEU_S025","pre-sleep",147,147,146,180,180,0,0,TRUE
"FUSPCEU","FUSPCEU_S025","pre-sleep",148,148,147,180,180,85,60,TRUE
"FUSPCEU","FUSPCEU_S025","pre-sleep",149,149,148,180,180,159,42,TRUE
"IZTECH","IZTECH_S001","pre-sleep",2,2,1,180,180,180,180,TRUE
"IZTECH","IZTECH_S001","pre-sleep",3,3,2,180,180,180,180,TRUE
"IZTECH","IZTECH_S001","pre-sleep",4,4,3,180,180,180,152,TRUE
"IZTECH","IZTECH_S001","pre-sleep",5,5,4,180,180,180,180,TRUE
"IZTECH","IZTECH_S001","pre-sleep",6,6,5,180,180,180,166,TRUE
"IZTECH","IZTECH_S001","pre-sleep",7,7,6,180,180,180,167,TRUE
"IZTECH","IZTECH_S001","pre-sleep",8,8,7,180,180,180,162,TRUE
"IZTECH","IZTECH_S001","pre-sleep",9,9,8,180,180,140,140,TRUE
"IZTECH","IZTECH_S002","pre-sleep",11,11,10,180,180,100,58,TRUE
"IZTECH","IZTECH_S002","pre-sleep",12,12,11,180,180,62,23,TRUE
"IZTECH","IZTECH_S002","pre-sleep",13,13,12,180,180,180,85,TRUE
"IZTECH","IZTECH_S002","pre-sleep",14,14,13,180,180,152,132,TRUE
"IZTECH","IZTECH_S002","pre-sleep",15,15,14,180,180,164,149,TRUE
"IZTECH","IZTECH_S002","pre-sleep",16,16,15,180,180,180,172,TRUE
"IZTECH","IZTECH_S002","pre-sleep",17,17,16,180,180,80,37,TRUE
"IZTECH","IZTECH_S003","pre-sleep",19,19,18,180,180,100,23,TRUE
"IZTECH","IZTECH_S003","pre-sleep",20,20,19,180,180,180,49,TRUE
"IZTECH","IZTECH_S003","pre-sleep",21,21,20,180,180,180,90,TRUE
"IZTECH","IZTECH_S003","pre-sleep",22,22,21,180,180,180,52,TRUE
"IZTECH","IZTECH_S003","pre-sleep",23,23,22,180,180,180,43,TRUE
"IZTECH","IZTECH_S003","pre-sleep",24,24,23,180,180,180,83,TRUE
"IZTECH","IZTECH_S003","pre-sleep",25,25,24,180,180,60,17,TRUE
"IZTECH","IZTECH_S004","pre-sleep",27,27,26,180,180,30,30,TRUE
"IZTECH","IZTECH_S004","pre-sleep",28,28,27,180,180,180,79,TRUE
"IZTECH","IZTECH_S004","pre-sleep",29,29,28,180,180,180,110,TRUE
"IZTECH","IZTECH_S004","pre-sleep",30,30,29,180,180,180,61,TRUE
"IZTECH","IZTECH_S004","pre-sleep",31,31,30,180,180,180,44,TRUE
"IZTECH","IZTECH_S004","pre-sleep",32,32,31,180,180,180,111,TRUE
"IZTECH","IZTECH_S004","pre-sleep",33,33,32,180,180,120,47,TRUE
"IZTECH","IZTECH_S005","pre-sleep",35,35,34,180,180,0,0,TRUE
"IZTECH","IZTECH_S005","pre-sleep",36,36,35,180,180,180,87,TRUE
"IZTECH","IZTECH_S005","pre-sleep",37,37,36,180,180,180,81,TRUE
"IZTECH","IZTECH_S005","pre-sleep",38,38,37,180,180,180,83,TRUE
"IZTECH","IZTECH_S005","pre-sleep",39,39,38,180,180,140,100,TRUE
"IZTECH","IZTECH_S005","pre-sleep",40,40,39,180,180,180,55,TRUE
"IZTECH","IZTECH_S005","pre-sleep",41,41,40,180,180,147,60,TRUE
"IZTECH","IZTECH_S006","pre-sleep",43,43,42,180,180,3,3,TRUE
"IZTECH","IZTECH_S006","pre-sleep",44,44,43,180,180,131,120,TRUE
"IZTECH","IZTECH_S006","pre-sleep",45,45,44,180,180,180,41,TRUE
"IZTECH","IZTECH_S006","pre-sleep",46,46,45,180,180,180,130,TRUE
"IZTECH","IZTECH_S006","pre-sleep",47,47,46,180,180,125,118,TRUE
"IZTECH","IZTECH_S006","pre-sleep",48,48,47,180,180,180,152,TRUE
"IZTECH","IZTECH_S006","pre-sleep",49,49,48,180,180,25,2,TRUE
"IZTECH","IZTECH_S007","pre-sleep",51,51,50,180,180,0,0,TRUE
"IZTECH","IZTECH_S007","pre-sleep",52,52,51,180,180,180,151,TRUE
"IZTECH","IZTECH_S007","pre-sleep",53,53,52,180,180,180,84,TRUE
"IZTECH","IZTECH_S007","pre-sleep",54,54,53,180,180,180,144,TRUE
"IZTECH","IZTECH_S007","pre-sleep",55,55,54,180,180,180,171,TRUE
"IZTECH","IZTECH_S007","pre-sleep",56,56,55,180,180,180,169,TRUE
"IZTECH","IZTECH_S007","pre-sleep",57,57,56,180,180,121,107,TRUE
"IZTECH","IZTECH_S008","pre-sleep",59,59,58,180,180,0,0,TRUE
"IZTECH","IZTECH_S008","pre-sleep",60,60,59,180,180,180,128,TRUE
"IZTECH","IZTECH_S008","pre-sleep",61,61,60,180,180,180,63,TRUE
"IZTECH","IZTECH_S008","pre-sleep",62,62,61,180,180,180,111,TRUE
"IZTECH","IZTECH_S008","pre-sleep",63,63,62,180,180,180,54,TRUE
"IZTECH","IZTECH_S008","pre-sleep",64,64,63,180,180,0,0,TRUE
"IZTECH","IZTECH_S008","pre-sleep",65,65,64,180,180,180,80,TRUE
"IZTECH","IZTECH_S009","pre-sleep",68,68,67,180,180,164,112,TRUE
"IZTECH","IZTECH_S009","pre-sleep",69,69,68,180,180,146,64,TRUE
"IZTECH","IZTECH_S009","pre-sleep",70,70,69,180,180,0,0,TRUE
"IZTECH","IZTECH_S009","pre-sleep",71,71,70,180,180,172,146,TRUE
"IZTECH","IZTECH_S009","pre-sleep",72,72,71,180,180,149,149,TRUE
"IZTECH","IZTECH_S009","pre-sleep",73,73,72,180,180,21,12,TRUE
"IZTECH","IZTECH_S009","pre-sleep",74,74,73,180,180,0,0,TRUE
"IZTECH","IZTECH_S010","pre-sleep",76,76,75,180,180,60,15,TRUE
"IZTECH","IZTECH_S010","pre-sleep",77,77,76,180,180,180,107,TRUE
"IZTECH","IZTECH_S010","pre-sleep",78,78,77,180,180,115,90,TRUE
"IZTECH","IZTECH_S010","pre-sleep",79,79,78,180,180,120,46,TRUE
"IZTECH","IZTECH_S010","pre-sleep",80,80,79,180,180,135,45,TRUE
"IZTECH","IZTECH_S010","pre-sleep",81,81,80,180,180,135,83,TRUE
"IZTECH","IZTECH_S010","pre-sleep",82,82,81,180,180,0,0,TRUE
"IZTECH","IZTECH_S011","pre-sleep",84,84,83,180,180,120,2,TRUE
"IZTECH","IZTECH_S011","pre-sleep",85,85,84,180,180,180,76,TRUE
"IZTECH","IZTECH_S011","pre-sleep",86,86,85,180,180,147,48,TRUE
"IZTECH","IZTECH_S011","pre-sleep",87,87,86,180,180,180,35,TRUE
"IZTECH","IZTECH_S011","pre-sleep",88,88,87,180,180,180,0,TRUE
"IZTECH","IZTECH_S011","pre-sleep",89,89,88,180,180,180,58,TRUE
"IZTECH","IZTECH_S011","pre-sleep",90,90,89,180,180,90,5,TRUE
"IZTECH","IZTECH_S012","pre-sleep",92,92,91,180,180,45,16,TRUE
"IZTECH","IZTECH_S012","pre-sleep",94,94,93,180,180,180,175,TRUE
"IZTECH","IZTECH_S012","pre-sleep",95,95,94,180,180,180,147,TRUE
"IZTECH","IZTECH_S012","pre-sleep",96,96,95,180,180,180,80,TRUE
"IZTECH","IZTECH_S012","pre-sleep",97,97,96,180,180,80,22,TRUE
"IZTECH","IZTECH_S013","pre-sleep",99,99,98,180,180,180,94,TRUE
"IZTECH","IZTECH_S013","pre-sleep",100,100,99,180,180,180,12,TRUE
"IZTECH","IZTECH_S013","pre-sleep",101,101,100,180,180,180,164,TRUE
"IZTECH","IZTECH_S013","pre-sleep",102,102,101,180,180,180,32,TRUE
"IZTECH","IZTECH_S013","pre-sleep",103,103,102,180,180,180,153,TRUE
"IZTECH","IZTECH_S013","pre-sleep",104,104,103,180,180,180,67,TRUE
"IZTECH","IZTECH_S013","pre-sleep",105,105,104,180,180,0,0,TRUE
"IZTECH","IZTECH_S014","pre-sleep",107,107,106,180,180,0,0,TRUE
"IZTECH","IZTECH_S014","pre-sleep",108,108,107,180,180,180,92,TRUE
"IZTECH","IZTECH_S014","pre-sleep",109,109,108,180,180,119,111,TRUE
"IZTECH","IZTECH_S014","pre-sleep",110,110,109,180,180,180,158,TRUE
"IZTECH","IZTECH_S014","pre-sleep",111,111,110,180,180,180,132,TRUE
"IZTECH","IZTECH_S014","pre-sleep",112,112,111,180,180,180,141,TRUE
"IZTECH","IZTECH_S014","pre-sleep",113,113,112,180,180,180,28,TRUE
"IZTECH","IZTECH_S015","pre-sleep",115,115,114,180,180,60,59,TRUE
"IZTECH","IZTECH_S015","pre-sleep",116,116,115,180,180,180,125,TRUE
"IZTECH","IZTECH_S015","pre-sleep",117,117,116,180,180,180,180,TRUE
"IZTECH","IZTECH_S015","pre-sleep",118,118,117,180,180,180,162,TRUE
"IZTECH","IZTECH_S015","pre-sleep",119,119,118,180,180,180,178,TRUE
"IZTECH","IZTECH_S015","pre-sleep",120,120,119,180,180,180,98,TRUE
"IZTECH","IZTECH_S015","pre-sleep",121,121,120,180,180,165,131,TRUE
"IZTECH","IZTECH_S016","pre-sleep",123,123,122,180,180,0,0,TRUE
"IZTECH","IZTECH_S016","pre-sleep",124,124,123,180,180,180,99,TRUE
"IZTECH","IZTECH_S016","pre-sleep",125,125,124,180,180,135,122,TRUE
"IZTECH","IZTECH_S016","pre-sleep",126,126,125,180,180,180,87,TRUE
"IZTECH","IZTECH_S016","pre-sleep",127,127,126,180,180,180,155,TRUE
"IZTECH","IZTECH_S016","pre-sleep",128,128,127,180,180,180,168,TRUE
"IZTECH","IZTECH_S016","pre-sleep",129,129,128,180,180,120,52,TRUE
"IZTECH","IZTECH_S017","pre-sleep",131,131,130,180,180,140,135,TRUE
"IZTECH","IZTECH_S017","pre-sleep",132,132,131,180,180,158,83,TRUE
"IZTECH","IZTECH_S017","pre-sleep",133,133,132,180,180,180,60,TRUE
"IZTECH","IZTECH_S017","pre-sleep",134,134,133,180,180,180,140,TRUE
"IZTECH","IZTECH_S017","pre-sleep",135,135,134,180,180,180,106,TRUE
"IZTECH","IZTECH_S017","pre-sleep",136,136,135,180,180,180,67,TRUE
"IZTECH","IZTECH_S017","pre-sleep",137,137,136,180,180,160,135,TRUE
"KNUST","KNUST_S001","pre-sleep",2,2,1,180,180,180,179,TRUE
"KNUST","KNUST_S001","pre-sleep",3,3,2,180,180,180,70,TRUE
"KNUST","KNUST_S001","pre-sleep",4,4,3,180,180,15,0,TRUE
"KNUST","KNUST_S001","pre-sleep",5,5,4,180,180,180,79,TRUE
"KNUST","KNUST_S001","pre-sleep",6,6,5,180,180,180,92,TRUE
"KNUST","KNUST_S001","pre-sleep",7,7,6,180,180,180,140,TRUE
"KNUST","KNUST_S002","pre-sleep",9,9,8,180,180,180,166,TRUE
"KNUST","KNUST_S002","pre-sleep",10,10,9,180,180,126,124,TRUE
"KNUST","KNUST_S002","pre-sleep",11,11,10,180,180,180,157,TRUE
"KNUST","KNUST_S002","pre-sleep",12,12,11,180,180,160,149,TRUE
"KNUST","KNUST_S002","pre-sleep",13,13,12,180,180,165,144,TRUE
"KNUST","KNUST_S002","pre-sleep",14,14,13,180,180,180,150,TRUE
"KNUST","KNUST_S003","pre-sleep",16,16,15,180,180,72,71,TRUE
"KNUST","KNUST_S003","pre-sleep",17,17,16,180,180,106,26,TRUE
"KNUST","KNUST_S003","pre-sleep",18,18,17,180,180,128,40,TRUE
"KNUST","KNUST_S003","pre-sleep",19,19,18,180,180,83,83,TRUE
"KNUST","KNUST_S003","pre-sleep",20,20,19,180,180,150,148,TRUE
"KNUST","KNUST_S003","pre-sleep",21,21,20,180,180,180,180,TRUE
"KNUST","KNUST_S004","pre-sleep",23,23,22,180,180,180,127,TRUE
"KNUST","KNUST_S004","pre-sleep",24,24,23,180,180,160,160,TRUE
"KNUST","KNUST_S004","pre-sleep",25,25,24,180,180,180,58,TRUE
"KNUST","KNUST_S004","pre-sleep",26,26,25,180,180,133,38,TRUE
"KNUST","KNUST_S004","pre-sleep",27,27,26,180,180,179,151,TRUE
"KNUST","KNUST_S004","pre-sleep",28,28,27,180,180,180,180,TRUE
"KNUST","KNUST_S005","pre-sleep",30,30,29,180,180,180,163,TRUE
"KNUST","KNUST_S005","pre-sleep",31,31,30,180,180,170,168,TRUE
"KNUST","KNUST_S005","pre-sleep",32,32,31,180,180,60,34,TRUE
"KNUST","KNUST_S005","pre-sleep",33,33,32,180,180,120,88,TRUE
"KNUST","KNUST_S005","pre-sleep",34,34,33,180,180,110,110,TRUE
"KNUST","KNUST_S005","pre-sleep",35,35,34,180,180,90,90,TRUE
"KNUST","KNUST_S006","pre-sleep",37,37,36,180,180,166,166,TRUE
"KNUST","KNUST_S006","pre-sleep",38,38,37,180,180,142,142,TRUE
"KNUST","KNUST_S006","pre-sleep",39,39,38,180,180,180,180,TRUE
"KNUST","KNUST_S006","pre-sleep",40,40,39,180,180,169,169,TRUE
"KNUST","KNUST_S006","pre-sleep",41,41,40,180,180,160,144,TRUE
"KNUST","KNUST_S006","pre-sleep",42,42,41,180,180,150,150,TRUE
"KNUST","KNUST_S007","pre-sleep",44,44,43,180,180,180,175,TRUE
"KNUST","KNUST_S007","pre-sleep",45,45,44,180,180,180,179,TRUE
"KNUST","KNUST_S007","pre-sleep",46,46,45,180,180,126,104,TRUE
"KNUST","KNUST_S007","pre-sleep",47,47,46,180,180,127,64,TRUE
"KNUST","KNUST_S008","pre-sleep",50,50,49,180,180,0,0,TRUE
"KNUST","KNUST_S008","pre-sleep",51,51,50,180,180,180,127,TRUE
"KNUST","KNUST_S008","pre-sleep",52,52,51,180,180,141,40,TRUE
"KNUST","KNUST_S008","pre-sleep",53,53,52,180,180,180,180,TRUE
"KNUST","KNUST_S008","pre-sleep",54,54,53,180,180,127,119,TRUE
"KNUST","KNUST_S008","pre-sleep",55,55,54,180,180,175,122,TRUE
"KNUST","KNUST_S009","pre-sleep",57,57,56,180,180,166,154,TRUE
"KNUST","KNUST_S009","pre-sleep",58,58,57,180,180,180,180,TRUE
"KNUST","KNUST_S009","pre-sleep",59,59,58,180,180,178,178,TRUE
"KNUST","KNUST_S009","pre-sleep",60,60,59,180,180,180,180,TRUE
"KNUST","KNUST_S009","pre-sleep",61,61,60,180,180,180,180,TRUE
"KNUST","KNUST_S009","pre-sleep",62,62,61,180,180,90,90,TRUE
"KNUST","KNUST_S010","pre-sleep",64,64,63,180,180,128,102,TRUE
"KNUST","KNUST_S010","pre-sleep",65,65,64,180,180,180,143,TRUE
"KNUST","KNUST_S010","pre-sleep",66,66,65,180,180,141,84,TRUE
"KNUST","KNUST_S010","pre-sleep",67,67,66,180,180,180,123,TRUE
"KNUST","KNUST_S010","pre-sleep",68,68,67,180,180,180,156,TRUE
"KNUST","KNUST_S010","pre-sleep",69,69,68,180,180,180,29,TRUE
"KNUST","KNUST_S011","pre-sleep",71,71,70,180,180,113,29,TRUE
"KNUST","KNUST_S011","pre-sleep",72,72,71,180,180,180,180,TRUE
"KNUST","KNUST_S011","pre-sleep",73,73,72,180,180,159,159,TRUE
"KNUST","KNUST_S011","pre-sleep",74,74,73,180,180,180,180,TRUE
"KNUST","KNUST_S011","pre-sleep",75,75,74,180,180,161,161,TRUE
"KNUST","KNUST_S011","pre-sleep",76,76,75,180,180,50,50,TRUE
"KNUST","KNUST_S012","pre-sleep",78,78,77,180,180,95,95,TRUE
"KNUST","KNUST_S012","pre-sleep",79,79,78,180,180,180,6,TRUE
"KNUST","KNUST_S012","pre-sleep",80,80,79,180,180,180,0,TRUE
"KNUST","KNUST_S012","pre-sleep",81,81,80,180,180,180,103,TRUE
"KNUST","KNUST_S012","pre-sleep",82,82,81,180,180,180,159,TRUE
"KNUST","KNUST_S012","pre-sleep",83,83,82,180,180,180,175,TRUE
"KNUST","KNUST_S013","pre-sleep",85,85,84,180,180,177,59,TRUE
"KNUST","KNUST_S013","pre-sleep",86,86,85,180,180,180,75,TRUE
"KNUST","KNUST_S013","pre-sleep",87,87,86,180,180,180,171,TRUE
"KNUST","KNUST_S013","pre-sleep",88,88,87,180,180,180,104,TRUE
"KNUST","KNUST_S013","pre-sleep",89,89,88,180,180,0,0,TRUE
"KNUST","KNUST_S014","pre-sleep",92,92,91,180,180,180,165,TRUE
"KNUST","KNUST_S014","pre-sleep",93,93,92,180,180,177,126,TRUE
"KNUST","KNUST_S014","pre-sleep",94,94,93,180,180,180,88,TRUE
"KNUST","KNUST_S014","pre-sleep",95,95,94,180,180,180,158,TRUE
"KNUST","KNUST_S014","pre-sleep",96,96,95,180,180,180,82,TRUE
"KNUST","KNUST_S014","pre-sleep",97,97,96,180,180,120,118,TRUE
"KNUST","KNUST_S015","pre-sleep",99,99,98,180,180,32,8,TRUE
"KNUST","KNUST_S015","pre-sleep",100,100,99,180,180,140,114,TRUE
"KNUST","KNUST_S015","pre-sleep",101,101,100,180,180,179,51,TRUE
"KNUST","KNUST_S015","pre-sleep",102,102,101,180,180,128,128,TRUE
"KNUST","KNUST_S015","pre-sleep",103,103,102,180,180,161,63,TRUE
"KNUST","KNUST_S015","pre-sleep",104,104,103,180,180,0,0,TRUE
"RISE","RISE_S001","pre-sleep",2,2,1,180,180,141,122,TRUE
"RISE","RISE_S001","pre-sleep",3,3,2,180,180,180,112,TRUE
"RISE","RISE_S001","pre-sleep",4,4,3,180,180,180,151,TRUE
"RISE","RISE_S001","pre-sleep",5,5,4,180,180,180,159,TRUE
"RISE","RISE_S001","pre-sleep",6,6,5,180,180,180,86,TRUE
"RISE","RISE_S001","pre-sleep",7,7,6,180,180,180,118,TRUE
"RISE","RISE_S002","pre-sleep",9,9,8,180,180,135,135,TRUE
"RISE","RISE_S002","pre-sleep",10,10,9,180,180,34,33,TRUE
"RISE","RISE_S002","pre-sleep",11,11,10,180,180,146,143,TRUE
"RISE","RISE_S002","pre-sleep",12,12,11,180,180,180,180,TRUE
"RISE","RISE_S002","pre-sleep",13,13,12,180,180,180,179,TRUE
"RISE","RISE_S002","pre-sleep",14,14,13,180,180,36,36,TRUE
"RISE","RISE_S003","pre-sleep",16,16,15,180,180,162,147,TRUE
"RISE","RISE_S003","pre-sleep",17,17,16,180,180,180,178,TRUE
"RISE","RISE_S003","pre-sleep",18,18,17,180,180,159,149,TRUE
"RISE","RISE_S003","pre-sleep",19,19,18,180,180,180,141,TRUE
"RISE","RISE_S003","pre-sleep",20,20,19,180,180,180,177,TRUE
"RISE","RISE_S003","pre-sleep",21,21,20,180,180,180,178,TRUE
"RISE","RISE_S004","pre-sleep",23,23,22,180,180,180,174,TRUE
"RISE","RISE_S004","pre-sleep",24,24,23,180,180,180,164,TRUE
"RISE","RISE_S004","pre-sleep",25,25,24,180,180,180,174,TRUE
"RISE","RISE_S004","pre-sleep",26,26,25,180,180,180,173,TRUE
"RISE","RISE_S004","pre-sleep",27,27,26,180,180,180,169,TRUE
"RISE","RISE_S004","pre-sleep",28,28,27,180,180,180,178,TRUE
"RISE","RISE_S005","pre-sleep",30,30,29,180,180,180,100,TRUE
"RISE","RISE_S005","pre-sleep",31,31,30,180,180,180,153,TRUE
"RISE","RISE_S005","pre-sleep",32,32,31,180,180,164,140,TRUE
"RISE","RISE_S005","pre-sleep",33,33,32,180,180,180,175,TRUE
"RISE","RISE_S005","pre-sleep",34,34,33,180,180,180,99,TRUE
"RISE","RISE_S005","pre-sleep",35,35,34,180,180,161,104,TRUE
"RISE","RISE_S006","pre-sleep",37,37,36,180,180,180,126,TRUE
"RISE","RISE_S006","pre-sleep",38,38,37,180,180,180,157,TRUE
"RISE","RISE_S006","pre-sleep",39,39,38,180,180,148,131,TRUE
"RISE","RISE_S006","pre-sleep",40,40,39,180,180,180,55,TRUE
"RISE","RISE_S006","pre-sleep",41,41,40,180,180,180,46,TRUE
"RISE","RISE_S006","pre-sleep",42,42,41,180,180,180,153,TRUE
"RISE","RISE_S007","pre-sleep",44,44,43,180,180,180,164,TRUE
"RISE","RISE_S007","pre-sleep",45,45,44,180,180,127,123,TRUE
"RISE","RISE_S007","pre-sleep",46,46,45,180,180,180,178,TRUE
"RISE","RISE_S007","pre-sleep",47,47,46,180,180,180,180,TRUE
"RISE","RISE_S007","pre-sleep",48,48,47,180,180,180,169,TRUE
"RISE","RISE_S007","pre-sleep",49,49,48,180,180,75,73,TRUE
"RISE","RISE_S008","pre-sleep",52,52,51,180,180,180,133,TRUE
"RISE","RISE_S008","pre-sleep",53,53,52,180,180,180,92,TRUE
"RISE","RISE_S008","pre-sleep",54,54,53,180,180,180,96,TRUE
"RISE","RISE_S009","pre-sleep",56,56,55,180,180,180,81,TRUE
"RISE","RISE_S009","pre-sleep",57,57,56,180,180,180,87,TRUE
"RISE","RISE_S009","pre-sleep",58,58,57,180,180,180,100,TRUE
"RISE","RISE_S009","pre-sleep",59,59,58,180,180,180,93,TRUE
"RISE","RISE_S009","pre-sleep",60,60,59,180,180,180,97,TRUE
"RISE","RISE_S009","pre-sleep",61,61,60,180,180,180,136,TRUE
"RISE","RISE_S010","pre-sleep",63,63,62,180,180,180,154,TRUE
"RISE","RISE_S010","pre-sleep",64,64,63,180,180,180,122,TRUE
"RISE","RISE_S010","pre-sleep",65,65,64,180,180,89,6,TRUE
"RISE","RISE_S010","pre-sleep",66,66,65,180,180,180,129,TRUE
"RISE","RISE_S010","pre-sleep",67,67,66,180,180,173,156,TRUE
"RISE","RISE_S010","pre-sleep",68,68,67,180,180,0,0,TRUE
"RISE","RISE_S011","pre-sleep",74,74,69,180,180,0,0,TRUE
"RISE","RISE_S011","pre-sleep",70,70,74,180,180,0,0,TRUE
"RISE","RISE_S011","pre-sleep",75,75,70,180,180,0,0,TRUE
"RISE","RISE_S011","pre-sleep",71,71,75,180,180,0,0,TRUE
"RISE","RISE_S011","pre-sleep",72,72,71,180,180,0,0,TRUE
"RISE","RISE_S011","pre-sleep",73,73,72,180,180,0,0,TRUE
"RISE","RISE_S012","pre-sleep",83,83,76,180,180,180,54,TRUE
"RISE","RISE_S012","pre-sleep",77,77,83,180,180,180,12,TRUE
"RISE","RISE_S012","pre-sleep",78,78,77,180,180,180,68,TRUE
"RISE","RISE_S012","pre-sleep",79,79,78,180,180,180,59,TRUE
"RISE","RISE_S012","pre-sleep",80,80,79,180,180,180,95,TRUE
"RISE","RISE_S012","pre-sleep",81,81,80,180,180,180,117,TRUE
"RISE","RISE_S012","pre-sleep",82,82,81,180,180,180,43,TRUE
"RISE","RISE_S013","pre-sleep",85,85,84,180,180,180,4,TRUE
"RISE","RISE_S013","pre-sleep",86,86,85,180,180,41,6,TRUE
"RISE","RISE_S013","pre-sleep",87,87,86,180,180,180,22,TRUE
"RISE","RISE_S013","pre-sleep",88,88,87,180,180,115,9,TRUE
"RISE","RISE_S013","pre-sleep",89,89,88,180,180,2,2,TRUE
"RISE","RISE_S013","pre-sleep",90,90,89,180,180,180,47,TRUE
"RISE","RISE_S014","pre-sleep",92,92,91,180,180,180,157,TRUE
"RISE","RISE_S014","pre-sleep",93,93,92,180,180,166,90,TRUE
"RISE","RISE_S014","pre-sleep",94,94,93,180,180,149,95,TRUE
"RISE","RISE_S014","pre-sleep",95,95,94,180,180,167,59,TRUE
"RISE","RISE_S014","pre-sleep",96,96,95,180,180,180,117,TRUE
"RISE","RISE_S014","pre-sleep",97,97,96,180,180,180,57,TRUE
"RISE","RISE_S015","pre-sleep",99,99,98,180,180,155,128,TRUE
"RISE","RISE_S015","pre-sleep",100,100,99,180,180,180,169,TRUE
"RISE","RISE_S015","pre-sleep",101,101,100,180,180,180,165,TRUE
"RISE","RISE_S015","pre-sleep",102,102,101,180,180,142,122,TRUE
"RISE","RISE_S015","pre-sleep",103,103,102,180,180,180,138,TRUE
"RISE","RISE_S015","pre-sleep",104,104,103,180,180,134,97,TRUE
"RISE","RISE_S016","pre-sleep",106,106,105,180,180,180,172,TRUE
"RISE","RISE_S016","pre-sleep",107,107,106,180,180,180,161,TRUE
"RISE","RISE_S016","pre-sleep",108,108,107,180,180,180,173,TRUE
"RISE","RISE_S016","pre-sleep",109,109,108,180,180,180,160,TRUE
"RISE","RISE_S016","pre-sleep",110,110,109,180,180,180,164,TRUE
"RISE","RISE_S016","pre-sleep",111,111,110,180,180,131,76,TRUE
"RISE","RISE_S017","pre-sleep",113,113,112,180,180,180,77,TRUE
"RISE","RISE_S017","pre-sleep",114,114,113,180,180,180,91,TRUE
"RISE","RISE_S017","pre-sleep",115,115,114,180,180,180,70,TRUE
"RISE","RISE_S017","pre-sleep",116,116,115,180,180,180,80,TRUE
"THUAS","THUAS_S001","pre-sleep",2,2,1,180,180,109,108,TRUE
"THUAS","THUAS_S001","pre-sleep",3,3,2,180,180,180,179,TRUE
"THUAS","THUAS_S001","pre-sleep",4,4,3,180,180,180,179,TRUE
"THUAS","THUAS_S001","pre-sleep",5,5,4,180,180,180,162,TRUE
"THUAS","THUAS_S001","pre-sleep",6,6,5,180,180,180,114,TRUE
"THUAS","THUAS_S001","pre-sleep",7,7,6,180,180,180,180,TRUE
"THUAS","THUAS_S001","pre-sleep",8,8,7,180,180,0,0,TRUE
"THUAS","THUAS_S001","pre-sleep",9,9,8,180,180,180,174,TRUE
"THUAS","THUAS_S002","pre-sleep",11,11,10,180,180,180,116,TRUE
"THUAS","THUAS_S002","pre-sleep",14,14,13,180,180,0,0,TRUE
"THUAS","THUAS_S003","pre-sleep",16,16,15,180,180,89,37,TRUE
"THUAS","THUAS_S003","pre-sleep",17,17,16,180,180,180,46,TRUE
"THUAS","THUAS_S003","pre-sleep",18,18,17,180,180,180,61,TRUE
"THUAS","THUAS_S003","pre-sleep",19,19,18,180,180,130,129,TRUE
"THUAS","THUAS_S003","pre-sleep",20,20,19,180,180,180,117,TRUE
"THUAS","THUAS_S005","pre-sleep",22,22,21,180,180,173,156,TRUE
"THUAS","THUAS_S005","pre-sleep",23,23,22,180,180,180,159,TRUE
"THUAS","THUAS_S005","pre-sleep",24,24,23,180,180,125,121,TRUE
"THUAS","THUAS_S005","pre-sleep",25,25,24,180,180,180,102,TRUE
"THUAS","THUAS_S005","pre-sleep",26,26,25,180,180,180,121,TRUE
"THUAS","THUAS_S006","pre-sleep",28,28,27,180,180,180,178,TRUE
"THUAS","THUAS_S006","pre-sleep",29,29,28,180,180,180,178,TRUE
"THUAS","THUAS_S006","pre-sleep",30,30,29,180,180,0,0,TRUE
"THUAS","THUAS_S006","pre-sleep",31,31,30,180,180,15,15,TRUE
"THUAS","THUAS_S006","pre-sleep",32,32,31,180,180,180,177,TRUE
"THUAS","THUAS_S006","pre-sleep",33,33,32,180,180,74,25,TRUE
"THUAS","THUAS_S007","pre-sleep",35,35,34,180,180,116,48,TRUE
"THUAS","THUAS_S007","pre-sleep",36,36,35,180,180,161,22,TRUE
