run_order,run_id,dataset_id,placement_id,sample_role,analysis_role,test_role,metric_slot,metric_id,predictor_order,predictor_id,predictor,contrast,participant_days,participants,sites,estimate,lower_95,upper_95,effect_scale,interval_type,response_family,response_transform,result_status,source_frame_sha256,source_branch,abbreviation,manuscript_category,analysis_unit,display_unit,variant_label,manuscript_name,dataset_label,placement_label,sample_role_label,scenario_label
4,primary__chest__paired_common,primary,chest,paired_common,paired_complement,estimate_only,8,longest_bout_above_250,1,work_free_day,Work/free day,Free day minus Work day,614,112,8,0.8973275794286154,0.7915050085741228,1.0172984075663156,ratio for fitted period + 0.1 h,model-based pointwise 95% confidence interval,gaussian,log10_offset_0.1,ESTIMABLE,6e0349041258eccca64f409a79552a94e8ffa27d697472cf74bcacf1d869b94e,accepted_non_l10,PAT250,duration-based,participant-day,h,Observed lower bound,Longest continuous period above 250 lx melEDI,Primary,Chest,Paired/common,Paired/common chest
4,primary__chest__paired_common,primary,chest,paired_common,paired_complement,estimate_only,9,m10_midpoint,1,work_free_day,Work/free day,Free day minus Work day,614,112,8,0.6522574292003738,0.32336063294880224,0.9811542254519452,absolute clock-hour difference,participant-cluster HC3 pointwise 95% confidence interval,gaussian,clock_hours,ESTIMABLE,86734efa836c1109f5ce46f6b02d214a3d2cc9cb7d6c32e18f5a00e161489e39,accepted_non_l10,M10,timing-based,participant-day,clock time,Supported 10-hour window,Midpoint of the brightest 10 hours,Primary,Chest,Paired/common,Paired/common chest
4,primary__chest__paired_common,primary,chest,paired_common,paired_complement,estimate_only,10,l10_midpoint,1,work_free_day,Work/free day,Free day minus Work day,614,112,8,0.5869211095016947,0.30226397712814923,0.8715782418752402,absolute unwrapped clock-hour difference,participant-cluster HC3 pointwise 95% confidence interval,gaussian,clock_hours_midnight_after_16,ESTIMABLE,3d23d499382f395b8220de238b080870031791eda351eef6b2e26bd9db27fd6d,accepted_non_l10,L10,timing-based,participant-day,clock time,Supported midnight-wrapping 10-hour window,Midpoint of the darkest 10 hours,Primary,Chest,Paired/common,Paired/common chest
4,primary__chest__paired_common,primary,chest,paired_common,paired_complement,estimate_only,11,mean_timing_above_250,1,work_free_day,Work/free day,Free day minus Work day,550,112,8,0.1548846013235942,-0.1309755903647796,0.440744793011968,absolute clock-hour difference,model-based pointwise 95% confidence interval,gaussian,clock_hours,ESTIMABLE,40830c4dda9dbc05998e557c6ff1b127b730b2fd53578000e6c7b739f9490b2e,accepted_non_l10,MLIT250,timing-based,participant-day,clock time,Duration-weighted mean timing,Mean timing of exposure above 250 lx melEDI,Primary,Chest,Paired/common,Paired/common chest
4,primary__chest__paired_common,primary,chest,paired_common,paired_complement,estimate_only,12,first_timing_above_250,1,work_free_day,Work/free day,Free day minus Work day,541,112,8,1.5559393003899988,1.124931502109607,1.986947098670391,absolute clock-hour difference,participant-cluster HC3 pointwise 95% confidence interval,gaussian,clock_hours,ESTIMABLE,6ea6a44dbb57e26d63da3d65ba6cd570651c564289f733f0cc7452978d245646,accepted_non_l10,FLIT250,timing-based,participant-day,clock time,Boundary-censoring rule,First light timing above 250 lx melEDI,Primary,Chest,Paired/common,Paired/common chest
4,primary__chest__paired_common,primary,chest,paired_common,paired_complement,estimate_only,13,last_timing_above_250,1,work_free_day,Work/free day,Free day minus Work day,502,112,8,-1.0124953334648024,-1.4049319084155507,-0.6200587585140541,absolute clock-hour difference,participant-cluster HC3 pointwise 95% confidence interval,gaussian,clock_hours,ESTIMABLE,eaf91895e6c6323f875b4c34daaad5e0808adc1c3c9d7b9153173528baead3eb,accepted_non_l10,LLIT250,timing-based,participant-day,clock time,Boundary-censoring rule,Last light timing above 250 lx melEDI,Primary,Chest,Paired/common,Paired/common chest
4,primary__chest__paired_common,primary,chest,paired_common,paired_complement,estimate_only,14,dose_time_sensitive_corrected_medi,1,work_free_day,Work/free day,Free day minus Work day,569,112,8,0.6347615818629276,0.5016283951590256,0.8032285845409374,ratio for fitted dose + 0.1 lx h,model-based pointwise 95% confidence interval,gaussian,log10_offset_0.1,ESTIMABLE,ca62ddd0ec19384c39d2b1b984ad99a99fbc2f8bd457d27ff097420c18dae026,accepted_non_l10,Dose,exposure-history-based,participant-day,lx·h,Time-sensitive missing-coverage correction,melEDI dose,Primary,Chest,Paired/common,Paired/common chest
4,primary__chest__paired_common,primary,chest,paired_common,paired_complement,estimate_only,15,mder_mean_of_viable_ratios,1,work_free_day,Work/free day,Free day minus Work day,469,106,8,9.065644395774834e-4,-0.01322737020279439,0.01504049908194936,absolute MDER difference,model-based pointwise 95% confidence interval,Gaussian,identity,ESTIMABLE_FROZEN_MDER,8368c1476f660af4a4049ca58feae48cd0b0e2e5ca55e727b856bd2b339d318e,accepted_frozen_mder,MDER,spectrum-based,participant-day,dimensionless,Mean of viable one-minute melEDI/illuminance ratios,Melanopic daylight efficacy ratio,Primary,Chest,Paired/common,Paired/common chest
4,primary__chest__paired_common,primary,chest,paired_common,paired_complement,estimate_only,1,daily_geometric_mean_medi,3,activity_status,Daily activity status,Active minus Sedentary,571,109,8,1.1165223528928307,0.9528759332099788,1.3082733240095734,ratio for fitted metric + 0.1 lx,model-based pointwise 95% confidence interval,gaussian,log10_offset_0.1,ESTIMABLE,6f4a9c106559a10ef75cbf0cc9eb1d759c5269a232bb58a8c3b8facd1f520c97,accepted_non_l10,Mean,level-based,participant-day,lx,Daily geometric mean,Mean melEDI,Primary,Chest,Paired/common,Paired/common chest
4,primary__chest__paired_common,primary,chest,paired_common,paired_complement,estimate_only,2,m10_mean_medi,3,activity_status,Daily activity status,Active minus Sedentary,571,109,8,1.3766656973453548,1.062004098293946,1.7845585015085397,ratio for fitted metric + 0.1 lx,model-based pointwise 95% confidence interval,gaussian,log10_offset_0.1,ESTIMABLE,d210bc178f68b9d3c7786bae811f3b86d9070b4ffa7ef2bd9a386bf2b2cfc635,accepted_non_l10,M10mean,level-based,participant-day,lx,Supported 10-hour window,Brightest 10 h mean,Primary,Chest,Paired/common,Paired/common chest
4,primary__chest__paired_common,primary,chest,paired_common,paired_complement,estimate_only,3,l10_mean_medi,3,activity_status,Daily activity status,Active versus Sedentary,571,109,8,,,,overall two-part L10 association,,two-part occurrence and positive magnitude,component-specific,NON_ESTIMABLE_COMPONENT_FAILURE,10e635db261a92b98af99d5eb6f8092221004d3bc92079631e2bf391e3039395,accepted_l10_two_part,L10mean,level-based,participant-day,lx,Supported 10-hour window,Darkest 10 h mean,Primary,Chest,Paired/common,Paired/common chest
4,primary__chest__paired_common,primary,chest,paired_common,paired_complement,estimate_only,4,duration_above_1000,3,activity_status,Daily activity status,Active minus Sedentary,571,109,8,1.57533357140454,1.308853534547783,1.8960684260608405,ratio of expected duration,model-based pointwise 95% confidence interval,tweedie_log,identity,ESTIMABLE,93a6c632cc1a7f4fb8059907dc4625a66f31e8c1cf5498d9ac3bb972dcf97611,accepted_non_l10,TAT1000,duration-based,participant-day,h,Full 24-hour cycle,"Time above 1,000 lx melEDI",Primary,Chest,Paired/common,Paired/common chest
4,primary__chest__paired_common,primary,chest,paired_common,paired_complement,estimate_only,5,duration_above_250_wake,3,activity_status,Daily activity status,Active minus Sedentary,521,108,8,1.2173886248180403,1.0473873567751928,1.4149827704617384,ratio of expected duration,model-based pointwise 95% confidence interval,tweedie_log,identity,ESTIMABLE,b3eafff450d2cea23370acba7384f6adbdad0a55e2d13dfaa40e938263336225,accepted_non_l10,TAT250,duration-based,participant-day,h,Waking near-eye measurement,Time above 250 lx melEDI during wake,Primary,Chest,Paired/common,Paired/common chest
4,primary__chest__paired_common,primary,chest,paired_common,paired_complement,estimate_only,6,duration_below_10_pre_sleep,3,activity_status,Daily activity status,Active minus Sedentary,458,106,8,0.02698653574489477,-0.16810270627068866,0.22207577776047815,absolute difference,model-based pointwise 95% confidence interval,gaussian,identity,ESTIMABLE,bc04a7ead9564691f4fe633a743dc9ab154e69da7f592190c2038364143a546d,accepted_non_l10,TBT10,duration-based,participant-day,h,Three hours before attempted sleep,Time below 10 lx melEDI before sleep,Primary,Chest,Paired/common,Paired/common chest
4,primary__chest__paired_common,primary,chest,paired_common,paired_complement,estimate_only,7,duration_below_1_sleep_environment,3,activity_status,Daily activity status,Active minus Sedentary,550,108,8,1.0216252773565788,0.9683400558190002,1.07784264532066,ratio of expected duration,model-based pointwise 95% confidence interval,tweedie_log,identity,ESTIMABLE,70fcf23e96bc99d02efe5796e331d6fbd0ca9a7038bc508560f4edaaf7d4fb08,accepted_non_l10,TBT1,duration-based,participant-day,h,Bedside sleep-environment measurement,Time below 1 lx melEDI during sleep,Primary,Chest,Paired/common,Paired/common chest
4,primary__chest__paired_common,primary,chest,paired_common,paired_complement,estimate_only,8,longest_bout_above_250,3,activity_status,Daily activity status,Active minus Sedentary,571,109,8,1.199043493551435,1.0339608874830313,1.3904832540888783,ratio for fitted period + 0.1 h,model-based pointwise 95% confidence interval,gaussian,log10_offset_0.1,ESTIMABLE,c285b5b66f6312ec4775e0f2efa71170f51acbe4e750cd7863484447f241f332,accepted_non_l10,PAT250,duration-based,participant-day,h,Observed lower bound,Longest continuous period above 250 lx melEDI,Primary,Chest,Paired/common,Paired/common chest
4,primary__chest__paired_common,primary,chest,paired_common,paired_complement,estimate_only,9,m10_midpoint,3,activity_status,Daily activity status,Active minus Sedentary,571,109,8,-0.04917887331758241,-0.49119050724437,0.39283276060920513,absolute clock-hour difference,participant-cluster HC3 pointwise 95% confidence interval,gaussian,clock_hours,ESTIMABLE,8c3d7608b9401d6469686a2c3b5aa96723dad7a2c5a4027569e34c86aaf5ab74,accepted_non_l10,M10,timing-based,participant-day,clock time,Supported 10-hour window,Midpoint of the brightest 10 hours,Primary,Chest,Paired/common,Paired/common chest
4,primary__chest__paired_common,primary,chest,paired_common,paired_complement,estimate_only,10,l10_midpoint,3,activity_status,Daily activity status,Active minus Sedentary,571,109,8,-0.01409468654692475,-0.4296820334343084,0.4014926603404589,absolute unwrapped clock-hour difference,participant-cluster HC3 pointwise 95% confidence interval,gaussian,clock_hours_midnight_after_16,ESTIMABLE,7dcd58c5f65411638b21c3e4bbfa1ac6ffa71d347c1f3ea244da91b4c7f7985f,accepted_non_l10,L10,timing-based,participant-day,clock time,Supported midnight-wrapping 10-hour window,Midpoint of the darkest 10 hours,Primary,Chest,Paired/common,Paired/common chest
4,primary__chest__paired_common,primary,chest,paired_common,paired_complement,estimate_only,11,mean_timing_above_250,3,activity_status,Daily activity status,Active minus Sedentary,516,109,8,0.08858440310494044,-0.2475443012678285,0.42471310747770935,absolute clock-hour difference,model-based pointwise 95% confidence interval,gaussian,clock_hours,ESTIMABLE,eea566c7d0f359e85319d6bb42976a163ae17d17e9a457a97c495899c10d0cc4,accepted_non_l10,MLIT250,timing-based,participant-day,clock time,Duration-weighted mean timing,Mean timing of exposure above 250 lx melEDI,Primary,Chest,Paired/common,Paired/common chest
4,primary__chest__paired_common,primary,chest,paired_common,paired_complement,estimate_only,12,first_timing_above_250,3,activity_status,Daily activity status,Active minus Sedentary,505,109,8,-0.2801913829853608,-0.817848008972488,0.2574652430017665,absolute clock-hour difference,participant-cluster HC3 pointwise 95% confidence interval,gaussian,clock_hours,ESTIMABLE,2ceec96499afa4cfd2fa410f48cd762428e7c2f5010cc0c6375f56299d22a414,accepted_non_l10,FLIT250,timing-based,participant-day,clock time,Boundary-censoring rule,First light timing above 250 lx melEDI,Primary,Chest,Paired/common,Paired/common chest
4,primary__chest__paired_common,primary,chest,paired_common,paired_complement,estimate_only,13,last_timing_above_250,3,activity_status,Daily activity status,Active minus Sedentary,473,109,8,0.31953593811860187,-0.1626505308125344,0.8017224070497382,absolute clock-hour difference,participant-cluster HC3 pointwise 95% confidence interval,gaussian,clock_hours,ESTIMABLE,f6b3739dd2b3faa35b1060ee1ceb2611f7d1aec77a213ccb29bd4d6d8f5dbf36,accepted_non_l10,LLIT250,timing-based,participant-day,clock time,Boundary-censoring rule,Last light timing above 250 lx melEDI,Primary,Chest,Paired/common,Paired/common chest
4,primary__chest__paired_common,primary,chest,paired_common,paired_complement,estimate_only,14,dose_time_sensitive_corrected_medi,3,activity_status,Daily activity status,Active minus Sedentary,532,109,8,1.9961239964893345,1.5313899438221463,2.6018918469686048,ratio for fitted dose + 0.1 lx h,model-based pointwise 95% confidence interval,gaussian,log10_offset_0.1,ESTIMABLE,d8f588ea9287d72384b8c84c2838f5f6c7cb4438a949709af1db50b2e5fa085a,accepted_non_l10,Dose,exposure-history-based,participant-day,lx·h,Time-sensitive missing-coverage correction,melEDI dose,Primary,Chest,Paired/common,Paired/common chest
4,primary__chest__paired_common,primary,chest,paired_common,paired_complement,estimate_only,15,mder_mean_of_viable_ratios,3,activity_status,Daily activity status,Active minus Sedentary,444,104,8,0.0038938604113237002,-0.01295267707721029,0.02074039789985771,absolute MDER difference,model-based pointwise 95% confidence interval,Gaussian,identity,ESTIMABLE_FROZEN_MDER,ba64a5a72a55866bdded16cff7b2d340f1f4c2c22b27732e6e82ae532911f139,accepted_frozen_mder,MDER,spectrum-based,participant-day,dimensionless,Mean of viable one-minute melEDI/illuminance ratios,Melanopic daylight efficacy ratio,Primary,Chest,Paired/common,Paired/common chest
4,primary__chest__paired_common,primary,chest,paired_common,paired_complement,estimate_only,1,daily_geometric_mean_medi,11,previous_sleep_duration_centered_h,Previous-night sleep duration,Per 1 h greater previous-night sleep duration,614,112,8,0.8600847004937712,0.8221574543595187,0.8997615822868632,ratio for fitted metric + 0.1 lx,model-based pointwise 95% confidence interval,gaussian,log10_offset_0.1,ESTIMABLE,2f5753557578191c398cfdf09e8851b31983d6f4da533dde1c389bcf20827ed5,accepted_non_l10,Mean,level-based,participant-day,lx,Daily geometric mean,Mean melEDI,Primary,Chest,Paired/common,Paired/common chest
4,primary__chest__paired_common,primary,chest,paired_common,paired_complement,estimate_only,2,m10_mean_medi,11,previous_sleep_duration_centered_h,Previous-night sleep duration,Per 1 h greater previous-night sleep duration,614,112,8,0.830009939998201,0.7702605699080519,0.8943940887147516,ratio for fitted metric + 0.1 lx,model-based pointwise 95% confidence interval,gaussian,log10_offset_0.1,ESTIMABLE,30c059decf223ce521c360ffd017f12bf9fc058bdeea39ad128687696802776f,accepted_non_l10,M10mean,level-based,participant-day,lx,Supported 10-hour window,Brightest 10 h mean,Primary,Chest,Paired/common,Paired/common chest
4,primary__chest__paired_common,primary,chest,paired_common,paired_complement,estimate_only,3,l10_mean_medi,11,previous_sleep_duration_centered_h,Previous-night sleep duration,Per 1 h greater previous-night sleep duration,614,112,8,,,,overall two-part L10 association,,two-part occurrence and positive magnitude,component-specific,NON_ESTIMABLE_COMPONENT_FAILURE,c5f0516de1845c87efde4152c2a7117845dd5cbfe913d636a2a6cac2e58fbe6f,accepted_l10_two_part,L10mean,level-based,participant-day,lx,Supported 10-hour window,Darkest 10 h mean,Primary,Chest,Paired/common,Paired/common chest
4,primary__chest__paired_common,primary,chest,paired_common,paired_complement,estimate_only,4,duration_above_1000,11,previous_sleep_duration_centered_h,Previous-night sleep duration,Per 1 h greater previous-night sleep duration,614,112,8,0.9054320942681802,0.8561194862962834,0.9575851156916034,ratio of expected duration,model-based pointwise 95% confidence interval,tweedie_log,identity,ESTIMABLE,75692cd564e186ebb7a82d13da3f56d4e59a5e9407ad9f578b37dea59f389113,accepted_non_l10,TAT1000,duration-based,participant-day,h,Full 24-hour cycle,"Time above 1,000 lx melEDI",Primary,Chest,Paired/common,Paired/common chest
4,primary__chest__paired_common,primary,chest,paired_common,paired_complement,estimate_only,5,duration_above_250_wake,11,previous_sleep_duration_centered_h,Previous-night sleep duration,Per 1 h greater previous-night sleep duration,571,112,8,0.8842262456849321,0.8464762501543139,0.923659764128688,ratio of expected duration,model-based pointwise 95% confidence interval,tweedie_log,identity,ESTIMABLE,067e1f88cf994561a01d611af0ae8322e6c08ff7cf724f5f636c7fec46325d25,accepted_non_l10,TAT250,duration-based,participant-day,h,Waking near-eye measurement,Time above 250 lx melEDI during wake,Primary,Chest,Paired/common,Paired/common chest
4,primary__chest__paired_common,primary,chest,paired_common,paired_complement,estimate_only,6,duration_below_10_pre_sleep,11,previous_sleep_duration_centered_h,Previous-night sleep duration,Per 1 h greater previous-night sleep duration,499,110,8,-0.12472972141351892,-0.17971405416310474,-0.06974538866393312,absolute difference,model-based pointwise 95% confidence interval,gaussian,identity,ESTIMABLE,bdf9e9bdbf06b0f0a1d7dfdaaeff0bda60f3bb704ed444c54ffc250e4cae1e1a,accepted_non_l10,TBT10,duration-based,participant-day,h,Three hours before attempted sleep,Time below 10 lx melEDI before sleep,Primary,Chest,Paired/common,Paired/common chest
4,primary__chest__paired_common,primary,chest,paired_common,paired_complement,estimate_only,7,duration_below_1_sleep_environment,11,previous_sleep_duration_centered_h,Previous-night sleep duration,Per 1 h greater previous-night sleep duration,601,112,8,1.0856495264801846,1.072630096451465,1.0988269844803675,ratio of expected duration,model-based pointwise 95% confidence interval,tweedie_log,identity,ESTIMABLE,900746f86e456248b8abaae3c3f0a9aae1245803c31e2402f15c4556fd351b42,accepted_non_l10,TBT1,duration-based,participant-day,h,Bedside sleep-environment measurement,Time below 1 lx melEDI during sleep,Primary,Chest,Paired/common,Paired/common chest
4,primary__chest__paired_common,primary,chest,paired_common,paired_complement,estimate_only,8,longest_bout_above_250,11,previous_sleep_duration_centered_h,Previous-night sleep duration,Per 1 h greater previous-night sleep duration,614,112,8,0.9302999419981096,0.8919710787061101,0.970275833760346,ratio for fitted period + 0.1 h,model-based pointwise 95% confidence interval,gaussian,log10_offset_0.1,ESTIMABLE,9d1f63e1c6381cb4fac96d6cc675adb7124cec5359c013d9a69c4cd21ac3722f,accepted_non_l10,PAT250,duration-based,participant-day,h,Observed lower bound,Longest continuous period above 250 lx melEDI,Primary,Chest,Paired/common,Paired/common chest
4,primary__chest__paired_common,primary,chest,paired_common,paired_complement,estimate_only,9,m10_midpoint,11,previous_sleep_duration_centered_h,Previous-night sleep duration,Per 1 h greater previous-night sleep duration,614,112,8,0.25660305199898,0.1504419362132337,0.36276416778472625,absolute clock-hour difference,participant-cluster HC3 pointwise 95% confidence interval,gaussian,clock_hours,ESTIMABLE,bfb01486a67a054a58f7b1d48b137ae7acaf34940b0fb00e0955785214e41272,accepted_non_l10,M10,timing-based,participant-day,clock time,Supported 10-hour window,Midpoint of the brightest 10 hours,Primary,Chest,Paired/common,Paired/common chest
4,primary__chest__paired_common,primary,chest,paired_common,paired_complement,estimate_only,10,l10_midpoint,11,previous_sleep_duration_centered_h,Previous-night sleep duration,Per 1 h greater previous-night sleep duration,614,112,8,0.15872030707116508,0.05257618827715239,0.2648644258651778,absolute unwrapped clock-hour difference,participant-cluster HC3 pointwise 95% confidence interval,gaussian,clock_hours_midnight_after_16,ESTIMABLE,acae1a4c8718b96482c750552085b401216dc245b8d47b40084d6fd3593f57a9,accepted_non_l10,L10,timing-based,participant-day,clock time,Supported midnight-wrapping 10-hour window,Midpoint of the darkest 10 hours,Primary,Chest,Paired/common,Paired/common chest
4,primary__chest__paired_common,primary,chest,paired_common,paired_complement,estimate_only,11,mean_timing_above_250,11,previous_sleep_duration_centered_h,Previous-night sleep duration,Per 1 h greater previous-night sleep duration,550,112,8,0.21944066994220376,0.12879246997381028,0.3100888699105972,absolute clock-hour difference,model-based pointwise 95% confidence interval,gaussian,clock_hours,ESTIMABLE,c0bfab81887351f783c14a6ace92671b2b5e32754ad43493b95f6072fb140d73,accepted_non_l10,MLIT250,timing-based,participant-day,clock time,Duration-weighted mean timing,Mean timing of exposure above 250 lx melEDI,Primary,Chest,Paired/common,Paired/common chest
4,primary__chest__paired_common,primary,chest,paired_common,paired_complement,estimate_only,12,first_timing_above_250,11,previous_sleep_duration_centered_h,Previous-night sleep duration,Per 1 h greater previous-night sleep duration,541,112,8,0.526559056903425,0.3664641607149818,0.6866539530918682,absolute clock-hour difference,participant-cluster HC3 pointwise 95% confidence interval,gaussian,clock_hours,ESTIMABLE,67cd3423bad44708263030e8247ca16f4d2cb044579cc79b4c35315d5c878d48,accepted_non_l10,FLIT250,timing-based,participant-day,clock time,Boundary-censoring rule,First light timing above 250 lx melEDI,Primary,Chest,Paired/common,Paired/common chest
4,primary__chest__paired_common,primary,chest,paired_common,paired_complement,estimate_only,13,last_timing_above_250,11,previous_sleep_duration_centered_h,Previous-night sleep duration,Per 1 h greater previous-night sleep duration,502,112,8,-0.15870594699910434,-0.29758563068545973,-0.01982626331274895,absolute clock-hour difference,participant-cluster HC3 pointwise 95% confidence interval,gaussian,clock_hours,ESTIMABLE,0136a9a95a318c6917087166e1a14bee679899030fa550f628e3edfed5cbc50f,accepted_non_l10,LLIT250,timing-based,participant-day,clock time,Boundary-censoring rule,Last light timing above 250 lx melEDI,Primary,Chest,Paired/common,Paired/common chest
4,primary__chest__paired_common,primary,chest,paired_common,paired_complement,estimate_only,14,dose_time_sensitive_corrected_medi,11,previous_sleep_duration_centered_h,Previous-night sleep duration,Per 1 h greater previous-night sleep duration,569,112,8,0.8417517988818737,0.7781898004382577,0.9105054968875642,ratio for fitted dose + 0.1 lx h,model-based pointwise 95% confidence interval,gaussian,log10_offset_0.1,ESTIMABLE,2c8bb0fa4bac2054833bffcd716001229e3b179839e72892b9a088eaaecc5af5,accepted_non_l10,Dose,exposure-history-based,participant-day,lx·h,Time-sensitive missing-coverage correction,melEDI dose,Primary,Chest,Paired/common,Paired/common chest
4,primary__chest__paired_common,primary,chest,paired_common,paired_complement,estimate_only,15,mder_mean_of_viable_ratios,11,previous_sleep_duration_centered_h,Previous-night sleep duration,Per 1 h greater previous-night sleep duration,469,106,8,0.00350950162046449,-0.0017673245842001401,0.00878632782512914,absolute MDER difference,model-based pointwise 95% confidence interval,Gaussian,identity,ESTIMABLE_FROZEN_MDER,88a947e8db3f48371781c5e909b1b643002141d35585f0f4f85bcfc1fc98a02d,accepted_frozen_mder,MDER,spectrum-based,participant-day,dimensionless,Mean of viable one-minute melEDI/illuminance ratios,Melanopic daylight efficacy ratio,Primary,Chest,Paired/common,Paired/common chest
