variable_id,placement,analysis_unit,series,comparison_unit,axis_geometry,summary_interpretation,probability,value,n_finite
light_m10_midpoint,chest,participant_day,canonical,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.95,17.197499999999998,902
light_m10_midpoint,chest,participant_day,canonical,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.975,18.09916666666667,902
light_m10_midpoint,chest,participant_day,canonical,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,1,19,902
light_m10_midpoint,glasses,participant_day,baseline,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0,4.983333333333333,811
light_m10_midpoint,glasses,participant_day,baseline,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.025,10.7625,811
light_m10_midpoint,glasses,participant_day,baseline,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.05,11.391666666666666,811
light_m10_midpoint,glasses,participant_day,baseline,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.25,12.9,811
light_m10_midpoint,glasses,participant_day,baseline,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.5,13.75,811
light_m10_midpoint,glasses,participant_day,baseline,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.75,14.983333333333333,811
light_m10_midpoint,glasses,participant_day,baseline,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.95,17.28333333333333,811
light_m10_midpoint,glasses,participant_day,baseline,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.975,17.979166666666668,811
light_m10_midpoint,glasses,participant_day,baseline,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,1,18.983333333333334,811
light_m10_midpoint,glasses,participant_day,canonical,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0,5,816
light_m10_midpoint,glasses,participant_day,canonical,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.025,10.510416666666668,816
light_m10_midpoint,glasses,participant_day,canonical,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.05,11.216666666666667,816
light_m10_midpoint,glasses,participant_day,canonical,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.25,12.8,816
light_m10_midpoint,glasses,participant_day,canonical,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.5,13.733333333333333,816
light_m10_midpoint,glasses,participant_day,canonical,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.75,15,816
light_m10_midpoint,glasses,participant_day,canonical,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.95,17.3625,816
light_m10_midpoint,glasses,participant_day,canonical,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.975,18.06875,816
light_m10_midpoint,glasses,participant_day,canonical,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,1,19,816
light_mder_ratio_of_integrals,chest,participant_day,canonical,dimensionless,linear,Ordinary linear distribution summary on the declared comparison scale.,0,0.325396526391139,850
light_mder_ratio_of_integrals,chest,participant_day,canonical,dimensionless,linear,Ordinary linear distribution summary on the declared comparison scale.,0.025,0.6213920779174771,850
light_mder_ratio_of_integrals,chest,participant_day,canonical,dimensionless,linear,Ordinary linear distribution summary on the declared comparison scale.,0.05,0.6847815447281212,850
light_mder_ratio_of_integrals,chest,participant_day,canonical,dimensionless,linear,Ordinary linear distribution summary on the declared comparison scale.,0.25,0.848626734056429,850
light_mder_ratio_of_integrals,chest,participant_day,canonical,dimensionless,linear,Ordinary linear distribution summary on the declared comparison scale.,0.5,0.9033197143156685,850
light_mder_ratio_of_integrals,chest,participant_day,canonical,dimensionless,linear,Ordinary linear distribution summary on the declared comparison scale.,0.75,0.9441776046692772,850
light_mder_ratio_of_integrals,chest,participant_day,canonical,dimensionless,linear,Ordinary linear distribution summary on the declared comparison scale.,0.95,1.027516635530992,850
light_mder_ratio_of_integrals,chest,participant_day,canonical,dimensionless,linear,Ordinary linear distribution summary on the declared comparison scale.,0.975,1.052759945655192,850
light_mder_ratio_of_integrals,chest,participant_day,canonical,dimensionless,linear,Ordinary linear distribution summary on the declared comparison scale.,1,2.455153711974792,850
light_mder_ratio_of_integrals,glasses,participant_day,canonical,dimensionless,linear,Ordinary linear distribution summary on the declared comparison scale.,0,0.001852487135506,760
light_mder_ratio_of_integrals,glasses,participant_day,canonical,dimensionless,linear,Ordinary linear distribution summary on the declared comparison scale.,0.025,0.5910762976531643,760
light_mder_ratio_of_integrals,glasses,participant_day,canonical,dimensionless,linear,Ordinary linear distribution summary on the declared comparison scale.,0.05,0.6424016506501445,760
light_mder_ratio_of_integrals,glasses,participant_day,canonical,dimensionless,linear,Ordinary linear distribution summary on the declared comparison scale.,0.25,0.7983180117826543,760
light_mder_ratio_of_integrals,glasses,participant_day,canonical,dimensionless,linear,Ordinary linear distribution summary on the declared comparison scale.,0.5,0.8686744193765397,760
light_mder_ratio_of_integrals,glasses,participant_day,canonical,dimensionless,linear,Ordinary linear distribution summary on the declared comparison scale.,0.75,0.9096581543093823,760
light_mder_ratio_of_integrals,glasses,participant_day,canonical,dimensionless,linear,Ordinary linear distribution summary on the declared comparison scale.,0.95,0.9701304369592727,760
light_mder_ratio_of_integrals,glasses,participant_day,canonical,dimensionless,linear,Ordinary linear distribution summary on the declared comparison scale.,0.975,0.9880139424751773,760
light_mder_ratio_of_integrals,glasses,participant_day,canonical,dimensionless,linear,Ordinary linear distribution summary on the declared comparison scale.,1,1.2599679161635224,760
light_mean_timing_above_250,chest,participant_day,baseline,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0,2.645,867
light_mean_timing_above_250,chest,participant_day,baseline,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.025,9.921375,867
light_mean_timing_above_250,chest,participant_day,baseline,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.05,10.361027777777778,867
light_mean_timing_above_250,chest,participant_day,baseline,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.25,12.20375,867
light_mean_timing_above_250,chest,participant_day,baseline,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.5,13.256388888888889,867
light_mean_timing_above_250,chest,participant_day,baseline,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.75,14.431111111111111,867
light_mean_timing_above_250,chest,participant_day,baseline,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.95,16.438166666666667,867
light_mean_timing_above_250,chest,participant_day,baseline,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.975,17.376111111111115,867
light_mean_timing_above_250,chest,participant_day,baseline,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,1,20.67222222222222,867
light_mean_timing_above_250,chest,participant_day,canonical,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0,2.1529062912336387,831
light_mean_timing_above_250,chest,participant_day,canonical,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.025,9.523568660864466,831
light_mean_timing_above_250,chest,participant_day,canonical,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.05,10.191127551655462,831
light_mean_timing_above_250,chest,participant_day,canonical,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.25,12.113817538339514,831
light_mean_timing_above_250,chest,participant_day,canonical,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.5,13.236001095534942,831
light_mean_timing_above_250,chest,participant_day,canonical,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.75,14.4852036016595,831
light_mean_timing_above_250,chest,participant_day,canonical,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.95,16.565860311487945,831
light_mean_timing_above_250,chest,participant_day,canonical,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.975,17.59081472698321,831
light_mean_timing_above_250,chest,participant_day,canonical,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,1,20.67222218304774,831
light_mean_timing_above_250,glasses,participant_day,baseline,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0,8.1466666666666665,778
light_mean_timing_above_250,glasses,participant_day,baseline,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.025,9.64720138888889,778
light_mean_timing_above_250,glasses,participant_day,baseline,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.05,10.593333333333332,778
light_mean_timing_above_250,glasses,participant_day,baseline,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.25,12.465694444444445,778
light_mean_timing_above_250,glasses,participant_day,baseline,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.5,13.493055555555555,778
light_mean_timing_above_250,glasses,participant_day,baseline,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.75,14.585347222222222,778
light_mean_timing_above_250,glasses,participant_day,baseline,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.95,16.451625,778
light_mean_timing_above_250,glasses,participant_day,baseline,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.975,17.40556249999999,778
light_mean_timing_above_250,glasses,participant_day,baseline,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,1,19.83888888888889,778
light_mean_timing_above_250,glasses,participant_day,canonical,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0,5.061091741938034,742
light_mean_timing_above_250,glasses,participant_day,canonical,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.025,9.639264492663166,742
light_mean_timing_above_250,glasses,participant_day,canonical,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.05,10.601720035818676,742
light_mean_timing_above_250,glasses,participant_day,canonical,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.25,12.479804590143349,742
light_mean_timing_above_250,glasses,participant_day,canonical,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.5,13.485802285077508,742
light_mean_timing_above_250,glasses,participant_day,canonical,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.75,14.653801338069886,742
light_mean_timing_above_250,glasses,participant_day,canonical,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.95,16.52832334898959,742
light_mean_timing_above_250,glasses,participant_day,canonical,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.975,17.283659913494915,742
light_mean_timing_above_250,glasses,participant_day,canonical,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,1,22.470391857140804,742
light_medi_30_minute_arithmetic_mean,chest,30_minute,canonical,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0,0,41842
light_medi_30_minute_arithmetic_mean,chest,30_minute,canonical,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0.025,0,41842
light_medi_30_minute_arithmetic_mean,chest,30_minute,canonical,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0.05,0,41842
light_medi_30_minute_arithmetic_mean,chest,30_minute,canonical,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0.25,0,41842
light_medi_30_minute_arithmetic_mean,chest,30_minute,canonical,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0.5,10.345083333333333,41842
light_medi_30_minute_arithmetic_mean,chest,30_minute,canonical,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0.75,122.25859722222222,41842
light_medi_30_minute_arithmetic_mean,chest,30_minute,canonical,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0.95,2333.364941666663,41842
light_medi_30_minute_arithmetic_mean,chest,30_minute,canonical,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0.975,5217.576395833327,41842
light_medi_30_minute_arithmetic_mean,chest,30_minute,canonical,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,1,82550.73166666666,41842
light_medi_30_minute_arithmetic_mean,glasses,30_minute,canonical,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0,0,37756
light_medi_30_minute_arithmetic_mean,glasses,30_minute,canonical,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0.025,0,37756
light_medi_30_minute_arithmetic_mean,glasses,30_minute,canonical,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0.05,0,37756
light_medi_30_minute_arithmetic_mean,glasses,30_minute,canonical,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0.25,0,37756
light_medi_30_minute_arithmetic_mean,glasses,30_minute,canonical,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0.5,11.40038888888889,37756
light_medi_30_minute_arithmetic_mean,glasses,30_minute,canonical,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0.75,124.55269444444446,37756
light_medi_30_minute_arithmetic_mean,glasses,30_minute,canonical,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0.95,1816.4872777777778,37756
light_medi_30_minute_arithmetic_mean,glasses,30_minute,canonical,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0.975,4089.6717986111107,37756
light_medi_30_minute_arithmetic_mean,glasses,30_minute,canonical,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,1,81533.03730769231,37756
light_medi_one_hour_zero_aware_geometric_mean,chest,one_hour,canonical,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0,0,21004
light_medi_one_hour_zero_aware_geometric_mean,chest,one_hour,canonical,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0.025,0,21004
light_medi_one_hour_zero_aware_geometric_mean,chest,one_hour,canonical,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0.05,0,21004
light_medi_one_hour_zero_aware_geometric_mean,chest,one_hour,canonical,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0.25,0,21004
light_medi_one_hour_zero_aware_geometric_mean,chest,one_hour,canonical,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0.5,5.151408945068765,21004
light_medi_one_hour_zero_aware_geometric_mean,chest,one_hour,canonical,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0.75,76.18074886836978,21004
light_medi_one_hour_zero_aware_geometric_mean,chest,one_hour,canonical,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0.95,631.1669817378782,21004
light_medi_one_hour_zero_aware_geometric_mean,chest,one_hour,canonical,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0.975,1357.270000584057,21004
light_medi_one_hour_zero_aware_geometric_mean,chest,one_hour,canonical,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,1,50884.242115971356,21004
light_medi_one_hour_zero_aware_geometric_mean,glasses,one_hour,canonical,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0,0,18953
light_medi_one_hour_zero_aware_geometric_mean,glasses,one_hour,canonical,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0.025,0,18953
light_medi_one_hour_zero_aware_geometric_mean,glasses,one_hour,canonical,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0.05,0,18953
light_medi_one_hour_zero_aware_geometric_mean,glasses,one_hour,canonical,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0.25,0,18953
light_medi_one_hour_zero_aware_geometric_mean,glasses,one_hour,canonical,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0.5,7.468840009476111,18953
light_medi_one_hour_zero_aware_geometric_mean,glasses,one_hour,canonical,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0.75,90.07865800842758,18953
light_medi_one_hour_zero_aware_geometric_mean,glasses,one_hour,canonical,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0.95,595.2399853455379,18953
light_medi_one_hour_zero_aware_geometric_mean,glasses,one_hour,canonical,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0.975,1223.1392315388541,18953
light_medi_one_hour_zero_aware_geometric_mean,glasses,one_hour,canonical,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,1,59603.463665307594,18953
participant_age,chest,participant,baseline,years,linear,Ordinary linear distribution summary on the declared comparison scale.,0,18,154
participant_age,chest,participant,baseline,years,linear,Ordinary linear distribution summary on the declared comparison scale.,0.025,20,154
participant_age,chest,participant,baseline,years,linear,Ordinary linear distribution summary on the declared comparison scale.,0.05,21,154
participant_age,chest,participant,baseline,years,linear,Ordinary linear distribution summary on the declared comparison scale.,0.25,23,154
participant_age,chest,participant,baseline,years,linear,Ordinary linear distribution summary on the declared comparison scale.,0.5,27.5,154
participant_age,chest,participant,baseline,years,linear,Ordinary linear distribution summary on the declared comparison scale.,0.75,39,154
participant_age,chest,participant,baseline,years,linear,Ordinary linear distribution summary on the declared comparison scale.,0.95,54.349999999999994,154
participant_age,chest,participant,baseline,years,linear,Ordinary linear distribution summary on the declared comparison scale.,0.975,59.17499999999998,154
participant_age,chest,participant,baseline,years,linear,Ordinary linear distribution summary on the declared comparison scale.,1,68,154
participant_age,chest,participant,canonical,years,linear,Ordinary linear distribution summary on the declared comparison scale.,0,18,154
participant_age,chest,participant,canonical,years,linear,Ordinary linear distribution summary on the declared comparison scale.,0.025,20,154
participant_age,chest,participant,canonical,years,linear,Ordinary linear distribution summary on the declared comparison scale.,0.05,21,154
participant_age,chest,participant,canonical,years,linear,Ordinary linear distribution summary on the declared comparison scale.,0.25,23,154
participant_age,chest,participant,canonical,years,linear,Ordinary linear distribution summary on the declared comparison scale.,0.5,27.5,154
participant_age,chest,participant,canonical,years,linear,Ordinary linear distribution summary on the declared comparison scale.,0.75,39,154
participant_age,chest,participant,canonical,years,linear,Ordinary linear distribution summary on the declared comparison scale.,0.95,54.349999999999994,154
participant_age,chest,participant,canonical,years,linear,Ordinary linear distribution summary on the declared comparison scale.,0.975,59.17499999999998,154
participant_age,chest,participant,canonical,years,linear,Ordinary linear distribution summary on the declared comparison scale.,1,68,154
participant_age,glasses,participant,baseline,years,linear,Ordinary linear distribution summary on the declared comparison scale.,0,18,141
participant_age,glasses,participant,baseline,years,linear,Ordinary linear distribution summary on the declared comparison scale.,0.025,20,141
participant_age,glasses,participant,baseline,years,linear,Ordinary linear distribution summary on the declared comparison scale.,0.05,21,141
participant_age,glasses,participant,baseline,years,linear,Ordinary linear distribution summary on the declared comparison scale.,0.25,23,141
participant_age,glasses,participant,baseline,years,linear,Ordinary linear distribution summary on the declared comparison scale.,0.5,27,141
participant_age,glasses,participant,baseline,years,linear,Ordinary linear distribution summary on the declared comparison scale.,0.75,36,141
participant_age,glasses,participant,baseline,years,linear,Ordinary linear distribution summary on the declared comparison scale.,0.95,55,141
participant_age,glasses,participant,baseline,years,linear,Ordinary linear distribution summary on the declared comparison scale.,0.975,59.5,141
participant_age,glasses,participant,baseline,years,linear,Ordinary linear distribution summary on the declared comparison scale.,1,68,141
participant_age,glasses,participant,canonical,years,linear,Ordinary linear distribution summary on the declared comparison scale.,0,18,141
participant_age,glasses,participant,canonical,years,linear,Ordinary linear distribution summary on the declared comparison scale.,0.025,20,141
participant_age,glasses,participant,canonical,years,linear,Ordinary linear distribution summary on the declared comparison scale.,0.05,21,141
participant_age,glasses,participant,canonical,years,linear,Ordinary linear distribution summary on the declared comparison scale.,0.25,23,141
participant_age,glasses,participant,canonical,years,linear,Ordinary linear distribution summary on the declared comparison scale.,0.5,27,141
participant_age,glasses,participant,canonical,years,linear,Ordinary linear distribution summary on the declared comparison scale.,0.75,36,141
participant_age,glasses,participant,canonical,years,linear,Ordinary linear distribution summary on the declared comparison scale.,0.95,55,141
participant_age,glasses,participant,canonical,years,linear,Ordinary linear distribution summary on the declared comparison scale.,0.975,59.5,141
participant_age,glasses,participant,canonical,years,linear,Ordinary linear distribution summary on the declared comparison scale.,1,68,141
participant_meq,chest,participant,canonical,score,linear,Ordinary linear distribution summary on the declared comparison scale.,0,30,154
participant_meq,chest,participant,canonical,score,linear,Ordinary linear distribution summary on the declared comparison scale.,0.025,34,154
participant_meq,chest,participant,canonical,score,linear,Ordinary linear distribution summary on the declared comparison scale.,0.05,36,154
participant_meq,chest,participant,canonical,score,linear,Ordinary linear distribution summary on the declared comparison scale.,0.25,45,154
participant_meq,chest,participant,canonical,score,linear,Ordinary linear distribution summary on the declared comparison scale.,0.5,54,154
participant_meq,chest,participant,canonical,score,linear,Ordinary linear distribution summary on the declared comparison scale.,0.75,61,154
participant_meq,chest,participant,canonical,score,linear,Ordinary linear distribution summary on the declared comparison scale.,0.95,69,154
participant_meq,chest,participant,canonical,score,linear,Ordinary linear distribution summary on the declared comparison scale.,0.975,71.17499999999998,154
participant_meq,chest,participant,canonical,score,linear,Ordinary linear distribution summary on the declared comparison scale.,1,73,154
participant_meq,glasses,participant,canonical,score,linear,Ordinary linear distribution summary on the declared comparison scale.,0,28,141
participant_meq,glasses,participant,canonical,score,linear,Ordinary linear distribution summary on the declared comparison scale.,0.025,32.5,141
participant_meq,glasses,participant,canonical,score,linear,Ordinary linear distribution summary on the declared comparison scale.,0.05,34,141
participant_meq,glasses,participant,canonical,score,linear,Ordinary linear distribution summary on the declared comparison scale.,0.25,44,141
participant_meq,glasses,participant,canonical,score,linear,Ordinary linear distribution summary on the declared comparison scale.,0.5,54,141
participant_meq,glasses,participant,canonical,score,linear,Ordinary linear distribution summary on the declared comparison scale.,0.75,60,141
participant_meq,glasses,participant,canonical,score,linear,Ordinary linear distribution summary on the declared comparison scale.,0.95,69,141
participant_meq,glasses,participant,canonical,score,linear,Ordinary linear distribution summary on the declared comparison scale.,0.975,70.5,141
participant_meq,glasses,participant,canonical,score,linear,Ordinary linear distribution summary on the declared comparison scale.,1,73,141
participant_msf_sc,chest,participant,canonical,clock_hour,linear,Ordinary linear summaries on the observed post-midnight midsleep hour range.,0,1.2619047619567978,153
participant_msf_sc,chest,participant,canonical,clock_hour,linear,Ordinary linear summaries on the observed post-midnight midsleep hour range.,0.025,1.7500000000000002,153
participant_msf_sc,chest,participant,canonical,clock_hour,linear,Ordinary linear summaries on the observed post-midnight midsleep hour range.,0.05,1.9000000000000001,153
participant_msf_sc,chest,participant,canonical,clock_hour,linear,Ordinary linear summaries on the observed post-midnight midsleep hour range.,0.25,3.1666666666666665,153
participant_msf_sc,chest,participant,canonical,clock_hour,linear,Ordinary linear summaries on the observed post-midnight midsleep hour range.,0.5,3.9880952380432024,153
participant_msf_sc,chest,participant,canonical,clock_hour,linear,Ordinary linear summaries on the observed post-midnight midsleep hour range.,0.75,5.03571428583728,153
participant_msf_sc,chest,participant,canonical,clock_hour,linear,Ordinary linear summaries on the observed post-midnight midsleep hour range.,0.95,6.228571428497633,153
participant_msf_sc,chest,participant,canonical,clock_hour,linear,Ordinary linear summaries on the observed post-midnight midsleep hour range.,0.975,6.773809523880482,153
participant_msf_sc,chest,participant,canonical,clock_hour,linear,Ordinary linear summaries on the observed post-midnight midsleep hour range.,1,8.130952380829386,153
participant_msf_sc,glasses,participant,canonical,clock_hour,linear,Ordinary linear summaries on the observed post-midnight midsleep hour range.,0,1.3333333333333333,140
participant_msf_sc,glasses,participant,canonical,clock_hour,linear,Ordinary linear summaries on the observed post-midnight midsleep hour range.,0.025,1.8114583333333334,140
participant_msf_sc,glasses,participant,canonical,clock_hour,linear,Ordinary linear summaries on the observed post-midnight midsleep hour range.,0.05,2.142857142807709,140
participant_msf_sc,glasses,participant,canonical,clock_hour,linear,Ordinary linear summaries on the observed post-midnight midsleep hour range.,0.25,3.1666666666666665,140
participant_msf_sc,glasses,participant,canonical,clock_hour,linear,Ordinary linear summaries on the observed post-midnight midsleep hour range.,0.5,4.263690476251973,140
participant_msf_sc,glasses,participant,canonical,clock_hour,linear,Ordinary linear summaries on the observed post-midnight midsleep hour range.,0.75,5.25,140
participant_msf_sc,glasses,participant,canonical,clock_hour,linear,Ordinary linear summaries on the observed post-midnight midsleep hour range.,0.95,6.512499999999996,140
participant_msf_sc,glasses,participant,canonical,clock_hour,linear,Ordinary linear summaries on the observed post-midnight midsleep hour range.,0.975,6.82693452384323,140
participant_msf_sc,glasses,participant,canonical,clock_hour,linear,Ordinary linear summaries on the observed post-midnight midsleep hour range.,1,8.130952380829386,140
participant_sjl,chest,participant,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0,-0.08333333333333333,153
participant_sjl,chest,participant,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.025,0,153
participant_sjl,chest,participant,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.05,0,153
participant_sjl,chest,participant,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.25,0.5,153
participant_sjl,chest,participant,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.5,1,153
participant_sjl,chest,participant,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.75,1.5,153
participant_sjl,chest,participant,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.95,2.783333333333334,153
participant_sjl,chest,participant,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.975,2.8999999999999986,153
participant_sjl,chest,participant,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,1,3.9166666666666665,153
participant_sjl,glasses,participant,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0,-0.3333333333333333,140
participant_sjl,glasses,participant,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.025,0,140
participant_sjl,glasses,participant,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.05,0,140
participant_sjl,glasses,participant,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.25,0.5,140
participant_sjl,glasses,participant,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.5,0.9916666666666667,140
participant_sjl,glasses,participant,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.75,1.5,140
participant_sjl,glasses,participant,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.95,2.754166666666665,140
participant_sjl,glasses,participant,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.975,2.875,140
participant_sjl,glasses,participant,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,1,3.9166666666666665,140
participant_outdoor,chest,participant,canonical,min,linear,Ordinary linear distribution summary on the declared comparison scale.,0,5,153
participant_outdoor,chest,participant,canonical,min,linear,Ordinary linear distribution summary on the declared comparison scale.,0.025,36.85714285714286,153
participant_outdoor,chest,participant,canonical,min,linear,Ordinary linear distribution summary on the declared comparison scale.,0.05,42.857142857142854,153
participant_outdoor,chest,participant,canonical,min,linear,Ordinary linear distribution summary on the declared comparison scale.,0.25,77.14285714285714,153
participant_outdoor,chest,participant,canonical,min,linear,Ordinary linear distribution summary on the declared comparison scale.,0.5,120,153
participant_outdoor,chest,participant,canonical,min,linear,Ordinary linear distribution summary on the declared comparison scale.,0.75,171.42857142857142,153
participant_outdoor,chest,participant,canonical,min,linear,Ordinary linear distribution summary on the declared comparison scale.,0.95,315.42857142857156,153
participant_outdoor,chest,participant,canonical,min,linear,Ordinary linear distribution summary on the declared comparison scale.,0.975,498.8571428571428,153
