"path","type","sha256","bytes"
"audit/hypotheses/H06/H06_analysis_preparation.html","file","222894f4416f6f4d48bace8e9bfa9c08d22f22d613bf2b0c1e5440b0485efcae",771694
"audit/hypotheses/H06/H06_analysis_preparation.qmd","file","a4b35a1997fdae48b2e751d31a70147bd4149354eddd2a703d6473abbc67ea97",50898
"audit/hypotheses/H07","directory",,
"audit/hypotheses/H07/H07_analysis_preparation_files","directory",,
"audit/hypotheses/H07/H07_analysis_preparation_files/libs","directory",,
"audit/hypotheses/H07/H07_analysis_preparation_files/libs/bootstrap","directory",,
"audit/hypotheses/H07/H07_analysis_preparation_files/libs/bootstrap/bootstrap-138a6193a3bd40baf1e627da441a4734.min.css","file","a20d3d44875fd0fbe2eadf1dc56573a7a052bd9bd9eddb1d4965d913189ad5ec",430952
"audit/hypotheses/H07/H07_analysis_preparation_files/libs/bootstrap/bootstrap-icons.css","file","01253947f506e030589e4f33fc7ec7ccdfb9505e2e596dedf16445f12e243c0a",99464
"audit/hypotheses/H07/H07_analysis_preparation_files/libs/bootstrap/bootstrap-icons.woff","file","f55513b7b591cb84a3b87ff0e34ea24d4831d6fedc22e54b911ca64b5b544a15",180288
"audit/hypotheses/H07/H07_analysis_preparation_files/libs/bootstrap/bootstrap.min.js","file","d2ea6c1e0cabca20d18e924b25a1cd0187c38ba7c33f60ab06e1b0402b9bcdb5",80668
"audit/hypotheses/H07/H07_analysis_preparation_files/libs/clipboard","directory",,
"audit/hypotheses/H07/H07_analysis_preparation_files/libs/clipboard/clipboard.min.js","file","e17a1d816e13c0826e0ed7febfabc3277f45571234bde0bf9120829a7169edc9",9160
"audit/hypotheses/H07/H07_analysis_preparation_files/libs/quarto-diagram","directory",,
"audit/hypotheses/H07/H07_analysis_preparation_files/libs/quarto-diagram/mermaid-init.js","file","a68a1b7deabddb8dafadefbeec74f61f0e0c549539547843a3189a2665f3ea7a",14113
"audit/hypotheses/H07/H07_analysis_preparation_files/libs/quarto-diagram/mermaid.css","file","7cde9e49bfab3857c4bd590b86c15c2f46d4b4bdc4af4c9cc3e0480cbd249562",281
"audit/hypotheses/H07/H07_analysis_preparation_files/libs/quarto-diagram/mermaid.min.js","file","07e37dfa97b337ccc85365d57eddf99b9706f09db3b59b260d0333b23b343c4b",2748992
"audit/hypotheses/H07/H07_analysis_preparation_files/libs/quarto-html","directory",,
"audit/hypotheses/H07/H07_analysis_preparation_files/libs/quarto-html/anchor.min.js","file","69098e105d990f834cff1b7886d873444228ff63c590e5ff834d568f1115ed8b",5888
"audit/hypotheses/H07/H07_analysis_preparation_files/libs/quarto-html/popper.min.js","file","4d50586b184724d39ddfe0f6582861664eddd5e806e5a79e0dbaa832361414d0",20084
"audit/hypotheses/H07/H07_analysis_preparation_files/libs/quarto-html/quarto-syntax-highlighting-7f8f88aac4f3542376d5c11b86a4c14d.css","file","96d688dbd4c2de66404fd9b0e75d5b62573cbece9ee7011ca24d8bce1bbe044c",3678
"audit/hypotheses/H07/H07_analysis_preparation_files/libs/quarto-html/quarto.js","file","4ecb60f215d96b2af0fe9d985c71e32863b1c993a64725a416ac18b5991c59c6",26830
"audit/hypotheses/H07/H07_analysis_preparation_files/libs/quarto-html/tabsets","directory",,
"audit/hypotheses/H07/H07_analysis_preparation_files/libs/quarto-html/tabsets/tabsets.js","file","a9c226bf70e82eaf5476f619cecfb70b4446b87ce4d1634d6404b0b2ba006d15",2882
"audit/hypotheses/H07/H07_analysis_preparation_files/libs/quarto-html/tippy.css","file","5969f497d9158d7682f8219c6f13fa67269cdf5bf50a3931d95327151dee5678",1409
"audit/hypotheses/H07/H07_analysis_preparation_files/libs/quarto-html/tippy.umd.min.js","file","41181eeec6d7ba64cb9165f0e95563e34e026bde79e7c13aeec83270429b6fae",24033
"audit/hypotheses/H07/H07_analysis_preparation.html","file","53c261b88b5d10238e18e33323ad705c61c92215c040fc84880385cdc434fd2f",641597
"audit/hypotheses/H07/H07_analysis_preparation.qmd","file","e32aff685b713838acd5e416003edae8c9d066abe8dbd52fe9e133159b23e663",45382
"audit/hypotheses/H08","directory",,
"audit/hypotheses/H08/H08_analysis_preparation_files","directory",,
"audit/hypotheses/H08/H08_analysis_preparation_files/figure-html","directory",,
"audit/hypotheses/H08/H08_analysis_preparation_files/figure-html/fig-h08-prep-sample-support-1.png","file","a07550980585fc1d0e87edf1edff539be1ffc6ada6bf0ce2a4af18d3b8239fd4",106003
"audit/hypotheses/H08/H08_analysis_preparation_files/figure-html/fig-h08-prep-site-range-1.png","file","fdbc12328301366532f9ae5ac38e0e2e6e6aca5f06ff454a4210bcf229a6b02e",89133
"audit/hypotheses/H08/H08_analysis_preparation_files/figure-html/fig-h08-prep-vlsq-distribution-1.png","file","6782b1b24f7e54a00c6e8631a4f9251d67821368097d0add26fc0d7999ff2f1d",44589
"audit/hypotheses/H08/H08_analysis_preparation.html","file","95f5ba0aede0ee6cf0d1b65fcdc53623d52810f8316c846cb214b4fb34a5f135",675700
"audit/hypotheses/H08/H08_analysis_preparation.qmd","file","1a3c9ee012f58647556a5f397d8945e03633b7966522dc6996a23c231e30596d",54705
"audit/hypotheses/H09","directory",,
"audit/hypotheses/H09/H09_analysis_preparation.html","file","4054dfc668365fdcb0d8cdedcb73900cbd3c471a1443fdcf37dfb4a1c9379d05",593181
"audit/hypotheses/H09/H09_analysis_preparation.qmd","file","4640129c38a5aabd874549ff8d5ebc74b736a16fe6f900f4654b1573b2b69f5c",43562
"audit/hypotheses/H10","directory",,
"audit/hypotheses/H10/H10_analysis_preparation_files","directory",,
"audit/hypotheses/H10/H10_analysis_preparation_files/libs","directory",,
"audit/hypotheses/H10/H10_analysis_preparation_files/libs/bootstrap","directory",,
"audit/hypotheses/H10/H10_analysis_preparation_files/libs/bootstrap/bootstrap-138a6193a3bd40baf1e627da441a4734.min.css","file","a20d3d44875fd0fbe2eadf1dc56573a7a052bd9bd9eddb1d4965d913189ad5ec",430952
"audit/hypotheses/H10/H10_analysis_preparation_files/libs/bootstrap/bootstrap-icons.css","file","01253947f506e030589e4f33fc7ec7ccdfb9505e2e596dedf16445f12e243c0a",99464
"audit/hypotheses/H10/H10_analysis_preparation_files/libs/bootstrap/bootstrap-icons.woff","file","f55513b7b591cb84a3b87ff0e34ea24d4831d6fedc22e54b911ca64b5b544a15",180288
"audit/hypotheses/H10/H10_analysis_preparation_files/libs/bootstrap/bootstrap.min.js","file","d2ea6c1e0cabca20d18e924b25a1cd0187c38ba7c33f60ab06e1b0402b9bcdb5",80668
"audit/hypotheses/H10/H10_analysis_preparation_files/libs/clipboard","directory",,
"audit/hypotheses/H10/H10_analysis_preparation_files/libs/clipboard/clipboard.min.js","file","e17a1d816e13c0826e0ed7febfabc3277f45571234bde0bf9120829a7169edc9",9160
"audit/hypotheses/H10/H10_analysis_preparation_files/libs/quarto-diagram","directory",,
"audit/hypotheses/H10/H10_analysis_preparation_files/libs/quarto-diagram/mermaid-init.js","file","a68a1b7deabddb8dafadefbeec74f61f0e0c549539547843a3189a2665f3ea7a",14113
"audit/hypotheses/H10/H10_analysis_preparation_files/libs/quarto-diagram/mermaid.css","file","7cde9e49bfab3857c4bd590b86c15c2f46d4b4bdc4af4c9cc3e0480cbd249562",281
"audit/hypotheses/H10/H10_analysis_preparation_files/libs/quarto-diagram/mermaid.min.js","file","07e37dfa97b337ccc85365d57eddf99b9706f09db3b59b260d0333b23b343c4b",2748992
"audit/hypotheses/H10/H10_analysis_preparation_files/libs/quarto-html","directory",,
"audit/hypotheses/H10/H10_analysis_preparation_files/libs/quarto-html/anchor.min.js","file","69098e105d990f834cff1b7886d873444228ff63c590e5ff834d568f1115ed8b",5888
"audit/hypotheses/H10/H10_analysis_preparation_files/libs/quarto-html/popper.min.js","file","4d50586b184724d39ddfe0f6582861664eddd5e806e5a79e0dbaa832361414d0",20084
"audit/hypotheses/H10/H10_analysis_preparation_files/libs/quarto-html/quarto-syntax-highlighting-7f8f88aac4f3542376d5c11b86a4c14d.css","file","96d688dbd4c2de66404fd9b0e75d5b62573cbece9ee7011ca24d8bce1bbe044c",3678
"audit/hypotheses/H10/H10_analysis_preparation_files/libs/quarto-html/quarto.js","file","4ecb60f215d96b2af0fe9d985c71e32863b1c993a64725a416ac18b5991c59c6",26830
"audit/hypotheses/H10/H10_analysis_preparation_files/libs/quarto-html/tabsets","directory",,
"audit/hypotheses/H10/H10_analysis_preparation_files/libs/quarto-html/tabsets/tabsets.js","file","a9c226bf70e82eaf5476f619cecfb70b4446b87ce4d1634d6404b0b2ba006d15",2882
"audit/hypotheses/H10/H10_analysis_preparation_files/libs/quarto-html/tippy.css","file","5969f497d9158d7682f8219c6f13fa67269cdf5bf50a3931d95327151dee5678",1409
"audit/hypotheses/H10/H10_analysis_preparation_files/libs/quarto-html/tippy.umd.min.js","file","41181eeec6d7ba64cb9165f0e95563e34e026bde79e7c13aeec83270429b6fae",24033
"audit/hypotheses/H10/H10_analysis_preparation.html","file","efd4c91f970040cf551c5d7a8ad2cb8026f36e8413c6f4846882b4c7111521d8",617113
"audit/hypotheses/H10/H10_analysis_preparation.qmd","file","52742f1ce080649c0c3008a00c8fe5122e7acf645202a14bd86d3ea82fe90623",55823
"audit/hypotheses/H11","directory",,
"audit/hypotheses/H11/H11_analysis_preparation_files","directory",,
"audit/hypotheses/H11/H11_analysis_preparation_files/libs","directory",,
"audit/hypotheses/H11/H11_analysis_preparation_files/libs/bootstrap","directory",,
"audit/hypotheses/H11/H11_analysis_preparation_files/libs/bootstrap/bootstrap-138a6193a3bd40baf1e627da441a4734.min.css","file","a20d3d44875fd0fbe2eadf1dc56573a7a052bd9bd9eddb1d4965d913189ad5ec",430952
"audit/hypotheses/H11/H11_analysis_preparation_files/libs/bootstrap/bootstrap-icons.css","file","01253947f506e030589e4f33fc7ec7ccdfb9505e2e596dedf16445f12e243c0a",99464
"audit/hypotheses/H11/H11_analysis_preparation_files/libs/bootstrap/bootstrap-icons.woff","file","f55513b7b591cb84a3b87ff0e34ea24d4831d6fedc22e54b911ca64b5b544a15",180288
"audit/hypotheses/H11/H11_analysis_preparation_files/libs/bootstrap/bootstrap.min.js","file","d2ea6c1e0cabca20d18e924b25a1cd0187c38ba7c33f60ab06e1b0402b9bcdb5",80668
"audit/hypotheses/H11/H11_analysis_preparation_files/libs/clipboard","directory",,
"audit/hypotheses/H11/H11_analysis_preparation_files/libs/clipboard/clipboard.min.js","file","e17a1d816e13c0826e0ed7febfabc3277f45571234bde0bf9120829a7169edc9",9160
"audit/hypotheses/H11/H11_analysis_preparation_files/libs/quarto-diagram","directory",,
"audit/hypotheses/H11/H11_analysis_preparation_files/libs/quarto-diagram/mermaid-init.js","file","a68a1b7deabddb8dafadefbeec74f61f0e0c549539547843a3189a2665f3ea7a",14113
"audit/hypotheses/H11/H11_analysis_preparation_files/libs/quarto-diagram/mermaid.css","file","7cde9e49bfab3857c4bd590b86c15c2f46d4b4bdc4af4c9cc3e0480cbd249562",281
"audit/hypotheses/H11/H11_analysis_preparation_files/libs/quarto-diagram/mermaid.min.js","file","07e37dfa97b337ccc85365d57eddf99b9706f09db3b59b260d0333b23b343c4b",2748992
"audit/hypotheses/H11/H11_analysis_preparation_files/libs/quarto-html","directory",,
"audit/hypotheses/H11/H11_analysis_preparation_files/libs/quarto-html/anchor.min.js","file","69098e105d990f834cff1b7886d873444228ff63c590e5ff834d568f1115ed8b",5888
"audit/hypotheses/H11/H11_analysis_preparation_files/libs/quarto-html/popper.min.js","file","4d50586b184724d39ddfe0f6582861664eddd5e806e5a79e0dbaa832361414d0",20084
"audit/hypotheses/H11/H11_analysis_preparation_files/libs/quarto-html/quarto-syntax-highlighting-7f8f88aac4f3542376d5c11b86a4c14d.css","file","96d688dbd4c2de66404fd9b0e75d5b62573cbece9ee7011ca24d8bce1bbe044c",3678
"audit/hypotheses/H11/H11_analysis_preparation_files/libs/quarto-html/quarto.js","file","4ecb60f215d96b2af0fe9d985c71e32863b1c993a64725a416ac18b5991c59c6",26830
"audit/hypotheses/H11/H11_analysis_preparation_files/libs/quarto-html/tabsets","directory",,
"audit/hypotheses/H11/H11_analysis_preparation_files/libs/quarto-html/tabsets/tabsets.js","file","a9c226bf70e82eaf5476f619cecfb70b4446b87ce4d1634d6404b0b2ba006d15",2882
"audit/hypotheses/H11/H11_analysis_preparation_files/libs/quarto-html/tippy.css","file","5969f497d9158d7682f8219c6f13fa67269cdf5bf50a3931d95327151dee5678",1409
"audit/hypotheses/H11/H11_analysis_preparation_files/libs/quarto-html/tippy.umd.min.js","file","41181eeec6d7ba64cb9165f0e95563e34e026bde79e7c13aeec83270429b6fae",24033
"audit/hypotheses/H11/H11_analysis_preparation.html","file","fd6307a6a2e9365f95f18f1fd668165cf833847cab58bac9d3be1e8a9b6dde11",775131
"audit/hypotheses/H11/H11_analysis_preparation.qmd","file","a2d25df408b7282691342a19b030427c2fea6111a04719ffb8c6e382bab92def",51457
"audit/hypotheses/implementation_result_comparison_contract_files","directory",,
"audit/hypotheses/implementation_result_comparison_contract_files/libs","directory",,
"audit/hypotheses/implementation_result_comparison_contract_files/libs/bootstrap","directory",,
"audit/hypotheses/implementation_result_comparison_contract_files/libs/bootstrap/bootstrap-81c0645bc19072abdb8a90de0bee1110.min.css","file","a8ba243ed1f123a9f7a6b30867e44cf72cf3f616b19ee090cf7bf39c0dae4352",420753
"audit/hypotheses/implementation_result_comparison_contract_files/libs/bootstrap/bootstrap-icons.css","file","01253947f506e030589e4f33fc7ec7ccdfb9505e2e596dedf16445f12e243c0a",99464
"audit/hypotheses/implementation_result_comparison_contract_files/libs/bootstrap/bootstrap-icons.woff","file","f55513b7b591cb84a3b87ff0e34ea24d4831d6fedc22e54b911ca64b5b544a15",180288
"audit/hypotheses/implementation_result_comparison_contract_files/libs/bootstrap/bootstrap.min.js","file","d2ea6c1e0cabca20d18e924b25a1cd0187c38ba7c33f60ab06e1b0402b9bcdb5",80668
"audit/hypotheses/implementation_result_comparison_contract_files/libs/clipboard","directory",,
"audit/hypotheses/implementation_result_comparison_contract_files/libs/clipboard/clipboard.min.js","file","e17a1d816e13c0826e0ed7febfabc3277f45571234bde0bf9120829a7169edc9",9160
"audit/hypotheses/implementation_result_comparison_contract_files/libs/quarto-html","directory",,
"audit/hypotheses/implementation_result_comparison_contract_files/libs/quarto-html/anchor.min.js","file","69098e105d990f834cff1b7886d873444228ff63c590e5ff834d568f1115ed8b",5888
"audit/hypotheses/implementation_result_comparison_contract_files/libs/quarto-html/popper.min.js","file","4d50586b184724d39ddfe0f6582861664eddd5e806e5a79e0dbaa832361414d0",20084
"audit/hypotheses/implementation_result_comparison_contract_files/libs/quarto-html/quarto-syntax-highlighting-7f8f88aac4f3542376d5c11b86a4c14d.css","file","96d688dbd4c2de66404fd9b0e75d5b62573cbece9ee7011ca24d8bce1bbe044c",3678
"audit/hypotheses/implementation_result_comparison_contract_files/libs/quarto-html/quarto.js","file","4ecb60f215d96b2af0fe9d985c71e32863b1c993a64725a416ac18b5991c59c6",26830
"audit/hypotheses/implementation_result_comparison_contract_files/libs/quarto-html/tabsets","directory",,
"audit/hypotheses/implementation_result_comparison_contract_files/libs/quarto-html/tabsets/tabsets.js","file","a9c226bf70e82eaf5476f619cecfb70b4446b87ce4d1634d6404b0b2ba006d15",2882
"audit/hypotheses/implementation_result_comparison_contract_files/libs/quarto-html/tippy.css","file","5969f497d9158d7682f8219c6f13fa67269cdf5bf50a3931d95327151dee5678",1409
"audit/hypotheses/implementation_result_comparison_contract_files/libs/quarto-html/tippy.umd.min.js","file","41181eeec6d7ba64cb9165f0e95563e34e026bde79e7c13aeec83270429b6fae",24033
"audit/hypotheses/implementation_result_comparison_contract.html","file","f866ce43ee767c92cde2fb39f88fa2f89925b34dff3936666f377841dbac8e7d",52485
"audit/ledgers","directory",,
"audit/ledgers/hypothesis_comparison_status.csv","file","b3ad3c9267b1d68624c283dcd471c2db766a4d28fc53cf6bbe58d16c3c21a01f",5317
"audit/ledgers/hypothesis_data_sensitivity_comparisons.csv","file","cf3f035073f8062174bfebe4c42d2939ba59ade52c7fb45f79370f22a16a3f5e",1543
"audit/ledgers/hypothesis_implementation_audit.csv","file","9d1cbfeae08a682b36baab83fb9d743ce9ec8e4206393334b9bb35ec97056890",2143
"audit/ledgers/hypothesis_result_comparisons.csv","file","6ccda4e24a6efffd1abf3273d278278fb40b9ba08d85f119a18558d4ce20f87b",1474
"audit/ledgers/result_differences.csv","file","a1853dcb3a9b8f865e45e9fc477df564ed74379dffbd9d425d159ca6bd968953",30674
"audit/reconciliation","directory",,
"audit/reconciliation/preparation06","directory",,
"audit/reconciliation/preparation06/normalization_gate.md","file","ecd5e25fb64db545b19cb7944f4c92e11d947251217180e1e64bcf68a9414e76",3996
"data_preparation.qmd","file","f9cc6d085439f4a22d07f628228bdea0866cabf6c144040d52e9c74a1b3f71fa",17657
"Descriptives.qmd","file","a2444d0b67125ea30d208bd948e9afcbd5c9bad3b915f3b4714e9a0e334070fd",60998
"index.html","file","d4c795294e45b1c7badc9cb69c3b4162f30348449c22517eecb2ab802e4c1871",406136
"LICENSE.md","file","7e7170e3cebf88a9f60c7b8421418323c09304da1af4d5e90f4da1dc1c8a2661",18650
"manuscript","directory",,
"manuscript/R0_NatMed","directory",,
"manuscript/R0_NatMed/Supplements","directory",,
"manuscript/R0_NatMed/Supplements/FigureS10.png","file","056e217c682ac8ad43b9974f1601eb4c05e6c4373f74fb5e9fd33002149832f0",396472
"manuscript/R0_NatMed/Supplements/TableS2.png","file","3eebff001c7031deb6c92dd259373e956524122a3c27d4e2f9222e1ff3cc5321",749431
"manuscript/R0_NatMed/Supplements/TableS3.png","file","650f2bb26b2bedcd52acada6236fe799ee4e5fc74c2f38d8e68281785427a03f",297328
"metric_preparation.qmd","file","eca301dc5ca068e55923f27f2f98bf893a6f65bd1a0c5b978d25f14869a74bb6",6726
"notebooks","directory",,
"notebooks/.DS_Store","file","08083a0ff9c979cd6439a911a408f860d020d349c3373b0d99612e35a323d210",6148
"notebooks/descriptives 2.html","file","676d74983b992db194845f4ffd98c461212c0f26174131fc0c93d64eabeab66d",2070226
"notebooks/descriptives_files","directory",,
"notebooks/descriptives_files/libs","directory",,
"notebooks/descriptives_files/libs/bootstrap","directory",,
"notebooks/descriptives_files/libs/bootstrap/bootstrap-138a6193a3bd40baf1e627da441a4734.min.css","file","a20d3d44875fd0fbe2eadf1dc56573a7a052bd9bd9eddb1d4965d913189ad5ec",430952
"notebooks/descriptives_files/libs/bootstrap/bootstrap-icons.css","file","01253947f506e030589e4f33fc7ec7ccdfb9505e2e596dedf16445f12e243c0a",99464
"notebooks/descriptives_files/libs/bootstrap/bootstrap-icons.woff","file","f55513b7b591cb84a3b87ff0e34ea24d4831d6fedc22e54b911ca64b5b544a15",180288
"notebooks/descriptives_files/libs/bootstrap/bootstrap.min.js","file","d2ea6c1e0cabca20d18e924b25a1cd0187c38ba7c33f60ab06e1b0402b9bcdb5",80668
"notebooks/descriptives_files/libs/clipboard","directory",,
"notebooks/descriptives_files/libs/clipboard/clipboard.min.js","file","e17a1d816e13c0826e0ed7febfabc3277f45571234bde0bf9120829a7169edc9",9160
"notebooks/descriptives_files/libs/quarto-html","directory",,
"notebooks/descriptives_files/libs/quarto-html/anchor.min.js","file","69098e105d990f834cff1b7886d873444228ff63c590e5ff834d568f1115ed8b",5888
"notebooks/descriptives_files/libs/quarto-html/popper.min.js","file","4d50586b184724d39ddfe0f6582861664eddd5e806e5a79e0dbaa832361414d0",20084
"notebooks/descriptives_files/libs/quarto-html/quarto-syntax-highlighting-7f8f88aac4f3542376d5c11b86a4c14d.css","file","96d688dbd4c2de66404fd9b0e75d5b62573cbece9ee7011ca24d8bce1bbe044c",3678
"notebooks/descriptives_files/libs/quarto-html/quarto.js","file","4ecb60f215d96b2af0fe9d985c71e32863b1c993a64725a416ac18b5991c59c6",26830
"notebooks/descriptives_files/libs/quarto-html/tabsets","directory",,
"notebooks/descriptives_files/libs/quarto-html/tabsets/tabsets.js","file","a9c226bf70e82eaf5476f619cecfb70b4446b87ce4d1634d6404b0b2ba006d15",2882
"notebooks/descriptives_files/libs/quarto-html/tippy.css","file","5969f497d9158d7682f8219c6f13fa67269cdf5bf50a3931d95327151dee5678",1409
"notebooks/descriptives_files/libs/quarto-html/tippy.umd.min.js","file","41181eeec6d7ba64cb9165f0e95563e34e026bde79e7c13aeec83270429b6fae",24033
"notebooks/descriptives.html","file","51c674b3a416e3d5dda4c0f86c7e46818f8ae94fa052c0f060f5cd56821c4ffd",2262269
"notebooks/hypotheses","directory",,
"notebooks/hypotheses/H01_files","directory",,
"notebooks/hypotheses/H01_files/libs","directory",,
"notebooks/hypotheses/H01_files/libs/bootstrap","directory",,
"notebooks/hypotheses/H01_files/libs/bootstrap/bootstrap-81c0645bc19072abdb8a90de0bee1110.min.css","file","a8ba243ed1f123a9f7a6b30867e44cf72cf3f616b19ee090cf7bf39c0dae4352",420753
"notebooks/hypotheses/H01_files/libs/bootstrap/bootstrap-icons.css","file","01253947f506e030589e4f33fc7ec7ccdfb9505e2e596dedf16445f12e243c0a",99464
"notebooks/hypotheses/H01_files/libs/bootstrap/bootstrap-icons.woff","file","f55513b7b591cb84a3b87ff0e34ea24d4831d6fedc22e54b911ca64b5b544a15",180288
"notebooks/hypotheses/H01_files/libs/bootstrap/bootstrap.min.js","file","d2ea6c1e0cabca20d18e924b25a1cd0187c38ba7c33f60ab06e1b0402b9bcdb5",80668
"notebooks/hypotheses/H01_files/libs/clipboard","directory",,
"notebooks/hypotheses/H01_files/libs/clipboard/clipboard.min.js","file","e17a1d816e13c0826e0ed7febfabc3277f45571234bde0bf9120829a7169edc9",9160
"notebooks/hypotheses/H01_files/libs/quarto-html","directory",,
"notebooks/hypotheses/H01_files/libs/quarto-html/anchor.min.js","file","69098e105d990f834cff1b7886d873444228ff63c590e5ff834d568f1115ed8b",5888
"notebooks/hypotheses/H01_files/libs/quarto-html/popper.min.js","file","4d50586b184724d39ddfe0f6582861664eddd5e806e5a79e0dbaa832361414d0",20084
"notebooks/hypotheses/H01_files/libs/quarto-html/quarto-syntax-highlighting-7f8f88aac4f3542376d5c11b86a4c14d.css","file","96d688dbd4c2de66404fd9b0e75d5b62573cbece9ee7011ca24d8bce1bbe044c",3678
"notebooks/hypotheses/H01_files/libs/quarto-html/quarto.js","file","4ecb60f215d96b2af0fe9d985c71e32863b1c993a64725a416ac18b5991c59c6",26830
"notebooks/hypotheses/H01_files/libs/quarto-html/tabsets","directory",,
"notebooks/hypotheses/H01_files/libs/quarto-html/tabsets/tabsets.js","file","a9c226bf70e82eaf5476f619cecfb70b4446b87ce4d1634d6404b0b2ba006d15",2882
"notebooks/hypotheses/H01_files/libs/quarto-html/tippy.css","file","5969f497d9158d7682f8219c6f13fa67269cdf5bf50a3931d95327151dee5678",1409
"notebooks/hypotheses/H01_files/libs/quarto-html/tippy.umd.min.js","file","41181eeec6d7ba64cb9165f0e95563e34e026bde79e7c13aeec83270429b6fae",24033
"notebooks/hypotheses/H01.html","file","df78ac3c2ed91515058b6af38e01b85b4baae74118699c008a29ba4dacf4d007",1643915
"notebooks/hypotheses/H02_files","directory",,
"notebooks/hypotheses/H02_files/figure-html","directory",,
"notebooks/hypotheses/H02_files/figure-html/fig-h02-paired-placement-curves-1.png","file","c7bfc7965a328210a8b1c35a9a57ef1bc019cb22b368411a8c9c5155a2e071eb",435566
"notebooks/hypotheses/H02.html","file","df73f2f87d6d3bdc9acd44493a113e18b510884f0ecb8e2214b39dc3d71cb164",270001
"notebooks/hypotheses/H03_files","directory",,
"notebooks/hypotheses/H03_files/libs","directory",,
"notebooks/hypotheses/H03_files/libs/bootstrap","directory",,
"notebooks/hypotheses/H03_files/libs/bootstrap 2","directory",,
"notebooks/hypotheses/H03_files/libs/bootstrap/bootstrap-81c0645bc19072abdb8a90de0bee1110.min.css","file","a8ba243ed1f123a9f7a6b30867e44cf72cf3f616b19ee090cf7bf39c0dae4352",420753
"notebooks/hypotheses/H03_files/libs/bootstrap/bootstrap-icons.css","file","01253947f506e030589e4f33fc7ec7ccdfb9505e2e596dedf16445f12e243c0a",99464
"notebooks/hypotheses/H03_files/libs/bootstrap/bootstrap-icons.woff","file","f55513b7b591cb84a3b87ff0e34ea24d4831d6fedc22e54b911ca64b5b544a15",180288
"notebooks/hypotheses/H03_files/libs/bootstrap/bootstrap.min.js","file","d2ea6c1e0cabca20d18e924b25a1cd0187c38ba7c33f60ab06e1b0402b9bcdb5",80668
"notebooks/hypotheses/H03_files/libs/clipboard","directory",,
"notebooks/hypotheses/H03_files/libs/clipboard 2","directory",,
"notebooks/hypotheses/H03_files/libs/clipboard/clipboard.min.js","file","e17a1d816e13c0826e0ed7febfabc3277f45571234bde0bf9120829a7169edc9",9160
"notebooks/hypotheses/H03_files/libs/quarto-html","directory",,
"notebooks/hypotheses/H03_files/libs/quarto-html 2","directory",,
"notebooks/hypotheses/H03_files/libs/quarto-html/anchor.min.js","file","69098e105d990f834cff1b7886d873444228ff63c590e5ff834d568f1115ed8b",5888
"notebooks/hypotheses/H03_files/libs/quarto-html/popper.min.js","file","4d50586b184724d39ddfe0f6582861664eddd5e806e5a79e0dbaa832361414d0",20084
"notebooks/hypotheses/H03_files/libs/quarto-html/quarto-syntax-highlighting-7f8f88aac4f3542376d5c11b86a4c14d.css","file","96d688dbd4c2de66404fd9b0e75d5b62573cbece9ee7011ca24d8bce1bbe044c",3678
"notebooks/hypotheses/H03_files/libs/quarto-html/quarto.js","file","4ecb60f215d96b2af0fe9d985c71e32863b1c993a64725a416ac18b5991c59c6",26830
"notebooks/hypotheses/H03_files/libs/quarto-html/tabsets","directory",,
"notebooks/hypotheses/H03_files/libs/quarto-html/tabsets/tabsets.js","file","a9c226bf70e82eaf5476f619cecfb70b4446b87ce4d1634d6404b0b2ba006d15",2882
"notebooks/hypotheses/H03_files/libs/quarto-html/tippy.css","file","5969f497d9158d7682f8219c6f13fa67269cdf5bf50a3931d95327151dee5678",1409
"notebooks/hypotheses/H03_files/libs/quarto-html/tippy.umd.min.js","file","41181eeec6d7ba64cb9165f0e95563e34e026bde79e7c13aeec83270429b6fae",24033
"notebooks/hypotheses/H03.html","file","68aa07eb7470286d0d6da76114ce7bf346ee635974fe7403c1860ad4560c3d25",330938
"notebooks/hypotheses/H04_files","directory",,
"notebooks/hypotheses/H04_files 2","directory",,
"notebooks/hypotheses/H04_files/libs","directory",,
"notebooks/hypotheses/H04_files/libs/bootstrap","directory",,
"notebooks/hypotheses/H04_files/libs/bootstrap/bootstrap-81c0645bc19072abdb8a90de0bee1110.min.css","file","a8ba243ed1f123a9f7a6b30867e44cf72cf3f616b19ee090cf7bf39c0dae4352",420753
"notebooks/hypotheses/H04_files/libs/bootstrap/bootstrap-icons.css","file","01253947f506e030589e4f33fc7ec7ccdfb9505e2e596dedf16445f12e243c0a",99464
"notebooks/hypotheses/H04_files/libs/bootstrap/bootstrap-icons.woff","file","f55513b7b591cb84a3b87ff0e34ea24d4831d6fedc22e54b911ca64b5b544a15",180288
"notebooks/hypotheses/H04_files/libs/bootstrap/bootstrap.min.js","file","d2ea6c1e0cabca20d18e924b25a1cd0187c38ba7c33f60ab06e1b0402b9bcdb5",80668
"notebooks/hypotheses/H04_files/libs/clipboard","directory",,
"notebooks/hypotheses/H04_files/libs/clipboard/clipboard.min.js","file","e17a1d816e13c0826e0ed7febfabc3277f45571234bde0bf9120829a7169edc9",9160
"notebooks/hypotheses/H04_files/libs/quarto-html","directory",,
"notebooks/hypotheses/H04_files/libs/quarto-html/anchor.min.js","file","69098e105d990f834cff1b7886d873444228ff63c590e5ff834d568f1115ed8b",5888
