run_id,data_scenario_id,placement,sample_scenario,analytical_role,metric_order,metric_id,analysis_unit.x,response_family.x,response_transform.x,comparison_id,statistic,df,p_raw,log_lik_reduced,log_lik_full,n_obs_reduced,n_obs_full,comparison_status,family_order,family_id,family_label.x,adjustment_method,family_n,family_instance_id,p_adjusted,family_rank,family_observed_tests,family_status,analysis_unit.y,response_family.y,response_transform.y,effect_scale,preregistered_photoperiod,lower_bound,upper_bound,audit_upper_threshold,diagnostic_note,manuscript_name,abbreviation,manuscript_category,display_unit,variant_label,family_label.y,analysis_unit_label,run_order,run_label,data_label,placement_label,sample_label,question_order,question_id,question_label,support_status,support_symbol
main__chest__all_available,main,chest,all_available,complementary_chest,15,last_timing_above_250,participant_day,gaussian,clock_hours,site_full_vs_no_site,41.73019495718245,7,5.860447929258765e-7,-1717.9929192903387,-1697.1278218117477,787,787,PASS,1,H01-F1-site,Overall site,BH,17,main__chest__all_available::H01-F1-site,1.9925522959479803e-6,5,17,COMPLETE,participant_day,gaussian,clock_hours,difference,FALSE,0,24,,Early-morning cluster check,Last light timing above 250 lx melEDI,LLIT250,timing-based,clock time,Boundary-censoring rule,Gaussian on the linear clock scale,Participant-day,2,Main chest,Main,Chest,All available,1,site,Overall site,Supported,✓
main__chest__all_available,main,chest,all_available,complementary_chest,15,last_timing_above_250,participant_day,gaussian,clock_hours,site_full_vs_no_photoperiod,20.265441532725163,1,6.7407204001397376e-6,-1707.26054257811,-1697.1278218117477,787,787,PASS,2,H01-F2-photoperiod,Photoperiod,BH,17,main__chest__all_available::H01-F2-photoperiod,3.8197415600791846e-5,3,17,COMPLETE,participant_day,gaussian,clock_hours,difference,FALSE,0,24,,Early-morning cluster check,Last light timing above 250 lx melEDI,LLIT250,timing-based,clock time,Boundary-censoring rule,Gaussian on the linear clock scale,Participant-day,2,Main chest,Main,Chest,All available,2,photoperiod,Photoperiod,Supported,✓
main__chest__all_available,main,chest,all_available,complementary_chest,15,last_timing_above_250,participant_day,gaussian,clock_hours,latitude_full_vs_no_latitude,30.618587822570134,1,3.14070384835245e-8,-1717.9929192903387,-1702.6836253790536,787,787,PASS,3,H01-F3-latitude,Latitude,BH,17,main__chest__all_available::H01-F3-latitude,1.779732180733055e-7,3,17,COMPLETE,participant_day,gaussian,clock_hours,difference,FALSE,0,24,,Early-morning cluster check,Last light timing above 250 lx melEDI,LLIT250,timing-based,clock time,Boundary-censoring rule,Gaussian on the linear clock scale,Participant-day,2,Main chest,Main,Chest,All available,3,latitude,Latitude,Supported,✓
main__chest__all_available,main,chest,all_available,complementary_chest,15,last_timing_above_250,participant_day,gaussian,clock_hours,site_full_vs_latitude_full,11.111607134612314,6,0.0849877206356398,-1702.6836253790536,-1697.1278218117477,787,787,PASS,4,H01-F4-site-latitude-adequacy,Site versus linear latitude adequacy,BH,17,main__chest__all_available::H01-F4-site-latitude-adequacy,0.12039927090048971,12,17,COMPLETE,participant_day,gaussian,clock_hours,difference,FALSE,0,24,,Early-morning cluster check,Last light timing above 250 lx melEDI,LLIT250,timing-based,clock time,Boundary-censoring rule,Gaussian on the linear clock scale,Participant-day,2,Main chest,Main,Chest,All available,4,adequacy,Site versus linear latitude,Not supported,–
main__chest__all_available,main,chest,all_available,complementary_chest,16,dose_time_sensitive_corrected_medi,participant_day,gaussian,log10_offset_0.1,site_full_vs_no_site,17.12225590364187,7,0.01662463518551861,-795.196590952411,-786.6354630005901,851,851,PASS,1,H01-F1-site,Overall site,BH,17,main__chest__all_available::H01-F1-site,0.02173990755029356,13,17,COMPLETE,participant_day,gaussian,log10_offset_0.1,ratio,FALSE,0,,,"Offset, influence, and upper-tail checks",melEDI dose,Dose,exposure-history-based,lx·h,Time-sensitive missing-coverage correction,Gaussian after log10(value + 0.1),Participant-day,2,Main chest,Main,Chest,All available,1,site,Overall site,Supported,✓
main__chest__all_available,main,chest,all_available,complementary_chest,16,dose_time_sensitive_corrected_medi,participant_day,gaussian,log10_offset_0.1,site_full_vs_no_photoperiod,24.480135011717262,1,7.507995073706664e-7,-798.8755305064487,-786.6354630005901,851,851,PASS,2,H01-F2-photoperiod,Photoperiod,BH,17,main__chest__all_available::H01-F2-photoperiod,1.2763591625301327e-5,1,17,COMPLETE,participant_day,gaussian,log10_offset_0.1,ratio,FALSE,0,,,"Offset, influence, and upper-tail checks",melEDI dose,Dose,exposure-history-based,lx·h,Time-sensitive missing-coverage correction,Gaussian after log10(value + 0.1),Participant-day,2,Main chest,Main,Chest,All available,2,photoperiod,Photoperiod,Supported,✓
main__chest__all_available,main,chest,all_available,complementary_chest,16,dose_time_sensitive_corrected_medi,participant_day,gaussian,log10_offset_0.1,latitude_full_vs_no_latitude,1.503146917028289,1,0.22018779153331888,-795.196590952411,-794.4450174938969,851,851,PASS,3,H01-F3-latitude,Latitude,BH,17,main__chest__all_available::H01-F3-latitude,0.3402902232787655,11,17,COMPLETE,participant_day,gaussian,log10_offset_0.1,ratio,FALSE,0,,,"Offset, influence, and upper-tail checks",melEDI dose,Dose,exposure-history-based,lx·h,Time-sensitive missing-coverage correction,Gaussian after log10(value + 0.1),Participant-day,2,Main chest,Main,Chest,All available,3,latitude,Latitude,Not supported,–
main__chest__all_available,main,chest,all_available,complementary_chest,16,dose_time_sensitive_corrected_medi,participant_day,gaussian,log10_offset_0.1,site_full_vs_latitude_full,15.619108986613584,6,0.01595113945059978,-794.4450174938969,-786.6354630005901,851,851,PASS,4,H01-F4-site-latitude-adequacy,Site versus linear latitude adequacy,BH,17,main__chest__all_available::H01-F4-site-latitude-adequacy,0.02711693706601962,10,17,COMPLETE,participant_day,gaussian,log10_offset_0.1,ratio,FALSE,0,,,"Offset, influence, and upper-tail checks",melEDI dose,Dose,exposure-history-based,lx·h,Time-sensitive missing-coverage correction,Gaussian after log10(value + 0.1),Participant-day,2,Main chest,Main,Chest,All available,4,adequacy,Site versus linear latitude,Supported,✓
main__chest__all_available,main,chest,all_available,complementary_chest,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_full_vs_no_site,17.44558735841565,7,0.01473820989114187,520.9464653583785,529.6692590375864,732,732,PASS,1,H01-F1-site,Overall site,BH,17,main__chest__all_available::H01-F1-site,0.02087913067911765,12,17,COMPLETE,participant_day,gaussian,identity,difference,FALSE,0,,,"Distribution, viable-minute support, upper-tail, and influence checks",Melanopic daylight efficacy ratio,MDER,spectrum-based,dimensionless,Mean of viable one-minute melEDI/illuminance ratios,Gaussian on the identity scale,Participant-day,2,Main chest,Main,Chest,All available,1,site,Overall site,Supported,✓
main__chest__all_available,main,chest,all_available,complementary_chest,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_full_vs_no_photoperiod,4.304456713944546,1,0.03801263491442165,527.5170306806141,529.6692590375864,732,732,PASS,2,H01-F2-photoperiod,Photoperiod,BH,17,main__chest__all_available::H01-F2-photoperiod,0.05385123279543068,12,17,COMPLETE,participant_day,gaussian,identity,difference,FALSE,0,,,"Distribution, viable-minute support, upper-tail, and influence checks",Melanopic daylight efficacy ratio,MDER,spectrum-based,dimensionless,Mean of viable one-minute melEDI/illuminance ratios,Gaussian on the identity scale,Participant-day,2,Main chest,Main,Chest,All available,2,photoperiod,Photoperiod,Not supported,–
main__chest__all_available,main,chest,all_available,complementary_chest,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,latitude_full_vs_no_latitude,9.194200122306713,1,0.00242783158135181,520.9464653583785,525.5435654195319,732,732,PASS,3,H01-F3-latitude,Latitude,BH,17,main__chest__all_available::H01-F3-latitude,0.00515914211037259,8,17,COMPLETE,participant_day,gaussian,identity,difference,FALSE,0,,,"Distribution, viable-minute support, upper-tail, and influence checks",Melanopic daylight efficacy ratio,MDER,spectrum-based,dimensionless,Mean of viable one-minute melEDI/illuminance ratios,Gaussian on the identity scale,Participant-day,2,Main chest,Main,Chest,All available,3,latitude,Latitude,Supported,✓
main__chest__all_available,main,chest,all_available,complementary_chest,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_full_vs_latitude_full,8.25138723610894,6,0.22025852453784223,525.5435654195319,529.6692590375864,732,732,PASS,4,H01-F4-site-latitude-adequacy,Site versus linear latitude adequacy,BH,17,main__chest__all_available::H01-F4-site-latitude-adequacy,0.23402468232145737,16,17,COMPLETE,participant_day,gaussian,identity,difference,FALSE,0,,,"Distribution, viable-minute support, upper-tail, and influence checks",Melanopic daylight efficacy ratio,MDER,spectrum-based,dimensionless,Mean of viable one-minute melEDI/illuminance ratios,Gaussian on the identity scale,Participant-day,2,Main chest,Main,Chest,All available,4,adequacy,Site versus linear latitude,Not supported,–
