site,participant,participant_order,local_date,weekday,protocol_day,clock_bin,aligned_minute,melEDI_lx,sample_available,photoperiod_state,daytime,aggregation_method,dataset,analysis_unit
TUM,TUM_S009,6,2024-07-19,Fri,3,300,3180,0.6508888888888889,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-19,Fri,3,330,3210,13.185055555555556,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-19,Fri,3,360,3240,44.6525,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-19,Fri,3,390,3270,82.38922222222223,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-19,Fri,3,420,3300,128.18844444444443,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-19,Fri,3,450,3330,205.84661111111112,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-19,Fri,3,480,3360,294.6126111111111,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-19,Fri,3,510,3390,389.4931666666667,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-19,Fri,3,540,3420,505.6288333333333,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-19,Fri,3,570,3450,623.0301666666667,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-19,Fri,3,600,3480,655.9638333333334,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-19,Fri,3,630,3510,670.3977222222222,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-19,Fri,3,660,3540,790.8218888888889,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-19,Fri,3,690,3570,418.09816666666666,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-19,Fri,3,720,3600,9326.42611111111,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-19,Fri,3,750,3630,11044.67077777778,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-19,Fri,3,780,3660,141.76233333333334,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-19,Fri,3,810,3690,168.94455555555555,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-19,Fri,3,840,3720,5331.988888888889,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-19,Fri,3,870,3750,266.74583333333334,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-19,Fri,3,900,3780,357.0812222222222,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-19,Fri,3,930,3810,360.7265,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-19,Fri,3,960,3840,213.3571111111111,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-19,Fri,3,990,3870,101.46588888888888,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-19,Fri,3,1020,3900,79.5885,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-19,Fri,3,1050,3930,167.47583333333333,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-19,Fri,3,1080,3960,3085.428611111111,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-19,Fri,3,1110,3990,1512.1493888888888,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-19,Fri,3,1140,4020,662.2455555555556,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-19,Fri,3,1170,4050,773.8100555555556,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-19,Fri,3,1200,4080,771.839388888889,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-19,Fri,3,1230,4110,116.46983333333333,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-19,Fri,3,1260,4140,223.57322222222223,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-19,Fri,3,1290,4170,151.00727777777777,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-19,Fri,3,1320,4200,137.13888888888889,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-19,Fri,3,1350,4230,183.55144444444443,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-19,Fri,3,1380,4260,80.09400000000001,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-19,Fri,3,1410,4290,54.69405555555556,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-20,Sat,4,0,4320,7.068777777777777,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-20,Sat,4,30,4350,0.9185555555555553,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-20,Sat,4,60,4380,0.223,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-20,Sat,4,90,4410,0.9882777777777779,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-20,Sat,4,120,4440,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-20,Sat,4,150,4470,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-20,Sat,4,180,4500,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-20,Sat,4,210,4530,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-20,Sat,4,240,4560,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-20,Sat,4,270,4590,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-20,Sat,4,300,4620,0,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-20,Sat,4,330,4650,1.1123333333333334,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-20,Sat,4,360,4680,5.6321666666666665,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-20,Sat,4,390,4710,14.520277777777778,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-20,Sat,4,420,4740,16.74377777777778,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-20,Sat,4,450,4770,40.39888888888889,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-20,Sat,4,480,4800,100.86594444444445,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-20,Sat,4,510,4830,276.67727777777776,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-20,Sat,4,540,4860,405.05566666666664,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-20,Sat,4,570,4890,844.6967777777778,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-20,Sat,4,600,4920,1352.095388888889,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-20,Sat,4,630,4950,1403.198275862069,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-20,Sat,4,660,4980,,FALSE,,,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-20,Sat,4,690,5010,,FALSE,,,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-20,Sat,4,720,5040,202.7728888888889,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-20,Sat,4,750,5070,143.76516666666666,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-20,Sat,4,780,5100,62.83444444444444,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-20,Sat,4,810,5130,2025.0268333333331,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-20,Sat,4,840,5160,7845.511055555556,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-20,Sat,4,870,5190,691.6809444444444,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-20,Sat,4,900,5220,481.59111111111116,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-20,Sat,4,930,5250,96.21511111111111,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-20,Sat,4,960,5280,71.26377777777778,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-20,Sat,4,990,5310,890.7635555555555,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-20,Sat,4,1020,5340,468.18416666666667,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-20,Sat,4,1050,5370,335.1036111111111,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-20,Sat,4,1080,5400,422.1262777777778,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-20,Sat,4,1110,5430,1021.1563333333334,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-20,Sat,4,1140,5460,237.22511111111112,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-20,Sat,4,1170,5490,160.68677777777776,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-20,Sat,4,1200,5520,92.64944444444444,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-20,Sat,4,1230,5550,47.98461111111111,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-20,Sat,4,1260,5580,58.409444444444446,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-20,Sat,4,1290,5610,30.676111111111116,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-20,Sat,4,1320,5640,432.4853888888889,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-20,Sat,4,1350,5670,18.10627777777778,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-20,Sat,4,1380,5700,10.820500000000001,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-20,Sat,4,1410,5730,21.44338888888889,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-21,Sun,5,0,5760,81.722,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-21,Sun,5,30,5790,13.638611111111109,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-21,Sun,5,60,5820,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-21,Sun,5,90,5850,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-21,Sun,5,120,5880,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-21,Sun,5,150,5910,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-21,Sun,5,180,5940,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-21,Sun,5,210,5970,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-21,Sun,5,240,6000,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-21,Sun,5,270,6030,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-21,Sun,5,300,6060,5.130166666666667,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-21,Sun,5,330,6090,79.27305555555556,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-21,Sun,5,360,6120,279.8023888888889,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-21,Sun,5,390,6150,537.9496666666666,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-21,Sun,5,420,6180,796.1104444444445,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-21,Sun,5,450,6210,1171.656611111111,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-21,Sun,5,480,6240,1617.7588888888888,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-21,Sun,5,510,6270,2069.3928333333333,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-21,Sun,5,540,6300,2618.481111111111,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-21,Sun,5,570,6330,4095.9675555555555,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-21,Sun,5,600,6360,4233.183388888889,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-21,Sun,5,630,6390,3637.3037222222224,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-21,Sun,5,660,6420,983.7834444444444,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-21,Sun,5,690,6450,432.4728333333333,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-21,Sun,5,720,6480,198.12999999999997,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-21,Sun,5,750,6510,240.0276111111111,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-21,Sun,5,780,6540,125.79883333333332,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-21,Sun,5,810,6570,401.45355555555557,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-21,Sun,5,840,6600,212.2582222222222,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-21,Sun,5,870,6630,4919.367166666667,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-21,Sun,5,900,6660,4427.797833333333,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-21,Sun,5,930,6690,102.23477777777778,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-21,Sun,5,960,6720,364.4605555555556,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-21,Sun,5,990,6750,3677.866833333333,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-21,Sun,5,1020,6780,2158.929,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-21,Sun,5,1050,6810,1717.541777777778,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-21,Sun,5,1080,6840,600.670111111111,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-21,Sun,5,1110,6870,201.75127777777777,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-21,Sun,5,1140,6900,127.29977777777778,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-21,Sun,5,1170,6930,118.97058823529412,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-21,Sun,5,1200,6960,2.2149444444444444,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-21,Sun,5,1230,6990,0.7278888888888889,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-21,Sun,5,1260,7020,12.579888888888892,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-21,Sun,5,1290,7050,122.21033333333334,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-21,Sun,5,1320,7080,121.07811111111111,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-21,Sun,5,1350,7110,55.468333333333334,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-21,Sun,5,1380,7140,0.5364444444444444,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
TUM,TUM_S009,6,2024-07-21,Sun,5,1410,7170,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
BAUA,BAUA_S009,7,2025-06-26,Wed,1,0,0,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
BAUA,BAUA_S009,7,2025-06-26,Wed,1,30,30,3.154611111111112,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
BAUA,BAUA_S009,7,2025-06-26,Wed,1,60,60,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
BAUA,BAUA_S009,7,2025-06-26,Wed,1,90,90,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
BAUA,BAUA_S009,7,2025-06-26,Wed,1,120,120,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
BAUA,BAUA_S009,7,2025-06-26,Wed,1,150,150,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
BAUA,BAUA_S009,7,2025-06-26,Wed,1,180,180,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
