site,Id,local_date,placement,placement_label,source_real_minutes,valid_minutes_raw,screened_day,weekend,city,country,location,timezone,latitude_deg,longitude_deg,photoperiod_hours,civil_dawn_wall_minute,civil_dusk_wall_minute,solar_context_origin,solar_context_algorithm,solar_depression_deg,coordinate_source,coordinate_source_version,paired_available
FUSPCEU,FUSPCEU_S020,2025-01-22,chest,Chest (complementary),1440,1440,TRUE,FALSE,Madrid,Spain,"Madrid, Spain",Europe/Madrid,40.4165,-3.70256,10.800073096619712,482.62991026242577,1130.6342960596085,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
FUSPCEU,FUSPCEU_S020,2025-01-23,chest,Chest (complementary),1440,1440,TRUE,FALSE,Madrid,Spain,"Madrid, Spain",Europe/Madrid,40.4165,-3.70256,10.828762292199665,482.0307497382164,1131.7564872701962,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
FUSPCEU,FUSPCEU_S020,2025-01-24,chest,Chest (complementary),1440,1440,TRUE,FALSE,Madrid,Spain,"Madrid, Spain",Europe/Madrid,40.4165,-3.70256,10.858091982603073,481.39924989938737,1132.8847688555718,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
FUSPCEU,FUSPCEU_S020,2025-01-25,chest,Chest (complementary),1440,1440,TRUE,TRUE,Madrid,Spain,"Madrid, Spain",Europe/Madrid,40.4165,-3.70256,10.888045382764604,480.73576707045237,1134.0184900363286,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
FUSPCEU,FUSPCEU_S020,2025-01-26,chest,Chest (complementary),1440,1440,TRUE,TRUE,Madrid,Spain,"Madrid, Spain",Europe/Madrid,40.4165,-3.70256,10.91860579205884,480.0406739115715,1135.1570214351018,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
FUSPCEU,FUSPCEU_S020,2025-01-27,chest,Chest (complementary),1440,833,FALSE,FALSE,Madrid,Spain,"Madrid, Spain",Europe/Madrid,40.4165,-3.70256,10.949756621321042,479.31435853242874,1136.2997558116913,canonical extension for available non-all-zero day,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
FUSPCEU,FUSPCEU_S022,2025-01-27,chest,Chest (complementary),1440,594,FALSE,FALSE,Madrid,Spain,"Madrid, Spain",Europe/Madrid,40.4165,-3.70256,10.949756621321042,479.31435853242874,1136.2997558116913,canonical extension for available non-all-zero day,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
FUSPCEU,FUSPCEU_S022,2025-01-28,chest,Chest (complementary),1440,1440,TRUE,FALSE,Madrid,Spain,"Madrid, Spain",Europe/Madrid,40.4165,-3.70256,10.981481417152617,478.55722366174064,1137.4461086908975,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
FUSPCEU,FUSPCEU_S022,2025-01-29,chest,Chest (complementary),1440,1440,TRUE,FALSE,Madrid,Spain,"Madrid, Spain",Europe/Madrid,40.4165,-3.70256,11.013763885233137,477.7696858048439,1138.595518918832,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
FUSPCEU,FUSPCEU_S022,2025-01-30,chest,Chest (complementary),1440,1440,TRUE,FALSE,Madrid,Spain,"Madrid, Spain",Europe/Madrid,40.4165,-3.70256,11.046587911711798,476.95217442909876,1139.7474491318067,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
FUSPCEU,FUSPCEU_S022,2025-01-31,chest,Chest (complementary),1440,1440,TRUE,FALSE,Madrid,Spain,"Madrid, Spain",Europe/Madrid,40.4165,-3.70256,11.079937583009402,476.10513115723927,1140.9013861378035,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
FUSPCEU,FUSPCEU_S022,2025-02-01,chest,Chest (complementary),1440,1440,TRUE,TRUE,Madrid,Spain,"Madrid, Spain",Europe/Madrid,40.4165,-3.70256,11.113797203765975,475.229008992513,1142.0568412184716,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
FUSPCEU,FUSPCEU_S022,2025-02-02,chest,Chest (complementary),1440,1440,TRUE,TRUE,Madrid,Spain,"Madrid, Spain",Europe/Madrid,40.4165,-3.70256,11.148151313198937,474.3242715636889,1143.2133503556252,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
FUSPCEU,FUSPCEU_S022,2025-02-03,chest,Chest (complementary),1440,787,FALSE,FALSE,Madrid,Spain,"Madrid, Spain",Europe/Madrid,40.4165,-3.70256,11.182984700136714,473.39139236211776,1144.3704743703206,canonical extension for available non-all-zero day,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
FUSPCEU,FUSPCEU_S023,2025-01-27,chest,Chest (complementary),1440,610,FALSE,FALSE,Madrid,Spain,"Madrid, Spain",Europe/Madrid,40.4165,-3.70256,10.949756621321042,479.31435853242874,1136.2997558116913,canonical extension for available non-all-zero day,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
FUSPCEU,FUSPCEU_S023,2025-01-28,chest,Chest (complementary),1440,1440,TRUE,FALSE,Madrid,Spain,"Madrid, Spain",Europe/Madrid,40.4165,-3.70256,10.981481417152617,478.55722366174064,1137.4461086908975,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
FUSPCEU,FUSPCEU_S023,2025-01-29,chest,Chest (complementary),1440,1440,TRUE,FALSE,Madrid,Spain,"Madrid, Spain",Europe/Madrid,40.4165,-3.70256,11.013763885233137,477.7696858048439,1138.595518918832,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
FUSPCEU,FUSPCEU_S023,2025-01-30,chest,Chest (complementary),1440,1440,TRUE,FALSE,Madrid,Spain,"Madrid, Spain",Europe/Madrid,40.4165,-3.70256,11.046587911711798,476.95217442909876,1139.7474491318067,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
FUSPCEU,FUSPCEU_S023,2025-01-31,chest,Chest (complementary),1440,1440,TRUE,FALSE,Madrid,Spain,"Madrid, Spain",Europe/Madrid,40.4165,-3.70256,11.079937583009402,476.10513115723927,1140.9013861378035,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
FUSPCEU,FUSPCEU_S023,2025-02-01,chest,Chest (complementary),1440,1440,TRUE,TRUE,Madrid,Spain,"Madrid, Spain",Europe/Madrid,40.4165,-3.70256,11.113797203765975,475.229008992513,1142.0568412184716,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
FUSPCEU,FUSPCEU_S023,2025-02-02,chest,Chest (complementary),1440,1440,TRUE,TRUE,Madrid,Spain,"Madrid, Spain",Europe/Madrid,40.4165,-3.70256,11.148151313198937,474.3242715636889,1143.2133503556252,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
FUSPCEU,FUSPCEU_S023,2025-02-03,chest,Chest (complementary),1440,582,FALSE,FALSE,Madrid,Spain,"Madrid, Spain",Europe/Madrid,40.4165,-3.70256,11.182984700136714,473.39139236211776,1144.3704743703206,canonical extension for available non-all-zero day,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
FUSPCEU,FUSPCEU_S024,2025-02-03,chest,Chest (complementary),1440,633,FALSE,FALSE,Madrid,Spain,"Madrid, Spain",Europe/Madrid,40.4165,-3.70256,11.182984700136714,473.39139236211776,1144.3704743703206,canonical extension for available non-all-zero day,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
FUSPCEU,FUSPCEU_S024,2025-02-04,chest,Chest (complementary),1440,1430,TRUE,FALSE,Madrid,Spain,"Madrid, Spain",Europe/Madrid,40.4165,-3.70256,11.218282416065534,472.4308540423711,1145.5277990063032,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
FUSPCEU,FUSPCEU_S024,2025-02-05,chest,Chest (complementary),1440,1315,TRUE,FALSE,Madrid,Spain,"Madrid, Spain",Europe/Madrid,40.4165,-3.70256,11.254029786454307,471.4431477189064,1146.6849349061647,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
FUSPCEU,FUSPCEU_S024,2025-02-06,chest,Chest (complementary),1440,1350,TRUE,FALSE,Madrid,Spain,"Madrid, Spain",Europe/Madrid,40.4165,-3.70256,11.290212421417236,470.42877227862675,1147.841517563661,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
FUSPCEU,FUSPCEU_S024,2025-02-07,chest,Chest (complementary),1440,1125,FALSE,FALSE,Madrid,Spain,"Madrid, Spain",Europe/Madrid,40.4165,-3.70256,11.326816223793559,469.3882337450981,1148.9972071727118,canonical extension for available non-all-zero day,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
FUSPCEU,FUSPCEU_S024,2025-02-08,chest,Chest (complementary),1440,1440,TRUE,TRUE,Madrid,Spain,"Madrid, Spain",Europe/Madrid,40.4165,-3.70256,11.36382739689615,468.3220446228981,1150.1516884366672,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
FUSPCEU,FUSPCEU_S024,2025-02-09,chest,Chest (complementary),1440,1440,TRUE,TRUE,Madrid,Spain,"Madrid, Spain",Europe/Madrid,40.4165,-3.70256,11.401232449942166,467.2307233055433,1151.3046703020732,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
FUSPCEU,FUSPCEU_S024,2025-02-10,chest,Chest (complementary),1440,794,FALSE,FALSE,Madrid,Spain,"Madrid, Spain",Europe/Madrid,40.4165,-3.70256,11.439018202821414,466.1147934794426,1152.4558856487274,canonical extension for available non-all-zero day,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
FUSPCEU,FUSPCEU_S025,2025-02-03,chest,Chest (complementary),1440,576,FALSE,FALSE,Madrid,Spain,"Madrid, Spain",Europe/Madrid,40.4165,-3.70256,11.182984700136714,473.39139236211776,1144.3704743703206,canonical extension for available non-all-zero day,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
FUSPCEU,FUSPCEU_S025,2025-02-04,chest,Chest (complementary),1440,1287,TRUE,FALSE,Madrid,Spain,"Madrid, Spain",Europe/Madrid,40.4165,-3.70256,11.218282416065534,472.4308540423711,1145.5277990063032,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
FUSPCEU,FUSPCEU_S025,2025-02-05,chest,Chest (complementary),1440,1302,TRUE,FALSE,Madrid,Spain,"Madrid, Spain",Europe/Madrid,40.4165,-3.70256,11.254029786454307,471.4431477189064,1146.6849349061647,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
FUSPCEU,FUSPCEU_S025,2025-02-06,chest,Chest (complementary),1440,1428,TRUE,FALSE,Madrid,Spain,"Madrid, Spain",Europe/Madrid,40.4165,-3.70256,11.290212421417236,470.42877227862675,1147.841517563661,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
FUSPCEU,FUSPCEU_S025,2025-02-07,chest,Chest (complementary),1440,1060,FALSE,FALSE,Madrid,Spain,"Madrid, Spain",Europe/Madrid,40.4165,-3.70256,11.326816223793559,469.3882337450981,1148.9972071727118,canonical extension for available non-all-zero day,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
FUSPCEU,FUSPCEU_S025,2025-02-08,chest,Chest (complementary),1440,1131,FALSE,TRUE,Madrid,Spain,"Madrid, Spain",Europe/Madrid,40.4165,-3.70256,11.36382739689615,468.3220446228981,1150.1516884366672,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
FUSPCEU,FUSPCEU_S025,2025-02-09,chest,Chest (complementary),1440,1156,TRUE,TRUE,Madrid,Spain,"Madrid, Spain",Europe/Madrid,40.4165,-3.70256,11.401232449942166,467.2307233055433,1151.3046703020732,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
FUSPCEU,FUSPCEU_S025,2025-02-10,chest,Chest (complementary),1440,692,FALSE,FALSE,Madrid,Spain,"Madrid, Spain",Europe/Madrid,40.4165,-3.70256,11.439018202821414,466.1147934794426,1152.4558856487274,canonical extension for available non-all-zero day,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
IZTECH,IZTECH_S001,2024-12-23,chest,Chest (complementary),1440,586,FALSE,FALSE,Izmir,Türkiye,"Izmir, Türkiye",Europe/Istanbul,38.32,26.63,10.487081563605203,478.15575548410413,1107.3806493004163,canonical extension for available non-all-zero day,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
IZTECH,IZTECH_S001,2024-12-24,chest,Chest (complementary),1440,1440,TRUE,FALSE,Izmir,Türkiye,"Izmir, Türkiye",Europe/Istanbul,38.32,26.63,10.489451321429677,478.5857206145922,1107.9527999003728,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
IZTECH,IZTECH_S001,2024-12-25,chest,Chest (complementary),1440,1440,TRUE,FALSE,Izmir,Türkiye,"Izmir, Türkiye",Europe/Istanbul,38.32,26.63,10.492750476797422,478.9866550683975,1108.5516836762429,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
IZTECH,IZTECH_S001,2024-12-26,chest,Chest (complementary),1440,1415,TRUE,FALSE,Izmir,Türkiye,"Izmir, Türkiye",Europe/Istanbul,38.32,26.63,10.496976461079386,479.35808254877725,1109.1766702135403,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
IZTECH,IZTECH_S001,2024-12-27,chest,Chest (complementary),1440,1440,TRUE,FALSE,Izmir,Türkiye,"Izmir, Türkiye",Europe/Istanbul,38.32,26.63,10.50212588707606,479.6995547890663,1109.8271080136299,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
IZTECH,IZTECH_S001,2024-12-28,chest,Chest (complementary),1440,1440,TRUE,TRUE,Izmir,Türkiye,"Izmir, Türkiye",Europe/Istanbul,38.32,26.63,10.50819456073973,480.0106521089872,1110.502325753371,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
IZTECH,IZTECH_S001,2024-12-29,chest,Chest (complementary),1440,1440,TRUE,TRUE,Izmir,Türkiye,"Izmir, Türkiye",Europe/Istanbul,38.32,26.63,10.515177495413356,480.29098390340806,1111.2016336282095,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
IZTECH,IZTECH_S001,2024-12-30,chest,Chest (complementary),1440,1375,TRUE,FALSE,Izmir,Türkiye,"Izmir, Türkiye",Europe/Istanbul,38.32,26.63,10.523068928983477,480.5401890317599,1111.9243247707684,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
IZTECH,IZTECH_S001,2024-12-31,chest,Chest (complementary),1440,662,FALSE,FALSE,Izmir,Türkiye,"Izmir, Türkiye",Europe/Istanbul,38.32,26.63,10.531862342887454,480.7579361240069,1112.669676697254,canonical extension for available non-all-zero day,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
IZTECH,IZTECH_S002,2025-01-06,chest,Chest (complementary),1440,434,FALSE,FALSE,Izmir,Türkiye,"Izmir, Türkiye",Europe/Istanbul,38.32,26.63,10.603110001948144,481.38902841806413,1117.5756285349528,canonical extension for available non-all-zero day,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
IZTECH,IZTECH_S002,2025-01-07,chest,Chest (complementary),1440,1279,TRUE,FALSE,Izmir,Türkiye,"Izmir, Türkiye",Europe/Istanbul,38.32,26.63,10.617976313961877,481.37981388966244,1118.458392727375,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
IZTECH,IZTECH_S002,2025-01-08,chest,Chest (complementary),1440,1440,TRUE,FALSE,Izmir,Türkiye,"Izmir, Türkiye",Europe/Istanbul,38.32,26.63,10.63366825911734,481.3375695784887,1119.357665125529,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
IZTECH,IZTECH_S002,2025-01-09,chest,Chest (complementary),1440,1412,TRUE,FALSE,Izmir,Türkiye,"Izmir, Türkiye",Europe/Istanbul,38.32,26.63,10.650173718598154,481.2622316598892,1120.2726547757784,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
IZTECH,IZTECH_S002,2025-01-10,chest,Chest (complementary),1440,1202,TRUE,FALSE,Izmir,Türkiye,"Izmir, Türkiye",Europe/Istanbul,38.32,26.63,10.667480112777817,481.15376464923224,1121.2025714159013,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
IZTECH,IZTECH_S002,2025-01-11,chest,Chest (complementary),1440,1440,TRUE,TRUE,Izmir,Türkiye,"Izmir, Türkiye",Europe/Istanbul,38.32,26.63,10.685574437181154,481.01216089725494,1122.1466271281242,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
IZTECH,IZTECH_S002,2025-01-12,chest,Chest (complementary),1440,1440,TRUE,TRUE,Izmir,Türkiye,"Izmir, Türkiye",Europe/Istanbul,38.32,26.63,10.704443298247126,480.83744004567467,1123.1040379405022,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
IZTECH,IZTECH_S002,2025-01-13,chest,Chest (complementary),1440,957,FALSE,FALSE,Izmir,Türkiye,"Izmir, Türkiye",Europe/Istanbul,38.32,26.63,10.724072949886322,480.6296484231949,1124.0740254163743,canonical extension for available non-all-zero day,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
IZTECH,IZTECH_S003,2025-01-06,chest,Chest (complementary),1440,434,FALSE,FALSE,Izmir,Türkiye,"Izmir, Türkiye",Europe/Istanbul,38.32,26.63,10.603110001948144,481.38902841806413,1117.5756285349528,canonical extension for available non-all-zero day,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
IZTECH,IZTECH_S003,2025-01-07,chest,Chest (complementary),1440,1440,TRUE,FALSE,Izmir,Türkiye,"Izmir, Türkiye",Europe/Istanbul,38.32,26.63,10.617976313961877,481.37981388966244,1118.458392727375,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
IZTECH,IZTECH_S003,2025-01-08,chest,Chest (complementary),1440,1440,TRUE,FALSE,Izmir,Türkiye,"Izmir, Türkiye",Europe/Istanbul,38.32,26.63,10.63366825911734,481.3375695784887,1119.357665125529,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
IZTECH,IZTECH_S003,2025-01-09,chest,Chest (complementary),1440,1440,TRUE,FALSE,Izmir,Türkiye,"Izmir, Türkiye",Europe/Istanbul,38.32,26.63,10.650173718598154,481.2622316598892,1120.2726547757784,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
IZTECH,IZTECH_S003,2025-01-10,chest,Chest (complementary),1440,1440,TRUE,FALSE,Izmir,Türkiye,"Izmir, Türkiye",Europe/Istanbul,38.32,26.63,10.667480112777817,481.15376464923224,1121.2025714159013,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
IZTECH,IZTECH_S003,2025-01-11,chest,Chest (complementary),1440,1402,TRUE,TRUE,Izmir,Türkiye,"Izmir, Türkiye",Europe/Istanbul,38.32,26.63,10.685574437181154,481.01216089725494,1122.1466271281242,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
IZTECH,IZTECH_S003,2025-01-12,chest,Chest (complementary),1440,1440,TRUE,TRUE,Izmir,Türkiye,"Izmir, Türkiye",Europe/Istanbul,38.32,26.63,10.704443298247126,480.83744004567467,1123.1040379405022,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
IZTECH,IZTECH_S003,2025-01-13,chest,Chest (complementary),1440,987,FALSE,FALSE,Izmir,Türkiye,"Izmir, Türkiye",Europe/Istanbul,38.32,26.63,10.724072949886322,480.6296484231949,1124.0740254163743,canonical extension for available non-all-zero day,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
IZTECH,IZTECH_S004,2025-01-20,chest,Chest (complementary),1440,591,FALSE,FALSE,Izmir,Türkiye,"Izmir, Türkiye",Europe/Istanbul,38.32,26.63,10.881570526957512,478.2583163579305,1131.1525479753811,canonical extension for available non-all-zero day,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
IZTECH,IZTECH_S004,2025-01-21,chest,Chest (complementary),1440,1403,TRUE,FALSE,Izmir,Türkiye,"Izmir, Türkiye",Europe/Istanbul,38.32,26.63,10.906761128637525,477.79060713450116,1132.1962748527526,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
IZTECH,IZTECH_S004,2025-01-22,chest,Chest (complementary),1440,1440,TRUE,FALSE,Izmir,Türkiye,"Izmir, Türkiye",Europe/Istanbul,38.32,26.63,10.9325787850221,477.2913316011429,1133.2460587024689,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
IZTECH,IZTECH_S004,2025-01-23,chest,Chest (complementary),1440,1440,TRUE,FALSE,Izmir,Türkiye,"Izmir, Türkiye",Europe/Istanbul,38.32,26.63,10.959008137186368,476.760763947169,1134.301252178351,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
IZTECH,IZTECH_S004,2025-01-24,chest,Chest (complementary),1440,1440,TRUE,FALSE,Izmir,Türkiye,"Izmir, Türkiye",Europe/Istanbul,38.32,26.63,10.986033838391304,476.19919687509537,1135.3612271785737,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
IZTECH,IZTECH_S004,2025-01-25,chest,Chest (complementary),1440,1440,TRUE,TRUE,Izmir,Türkiye,"Izmir, Türkiye",Europe/Istanbul,38.32,26.63,11.013640581170717,475.60694080988566,1136.4253756801288,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
IZTECH,IZTECH_S004,2025-01-26,chest,Chest (complementary),1440,1395,TRUE,TRUE,Izmir,Türkiye,"Izmir, Türkiye",Europe/Istanbul,38.32,26.63,11.0418131228288,474.9843230962753,1137.4931104660034,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
IZTECH,IZTECH_S004,2025-01-27,chest,Chest (complementary),1440,863,FALSE,FALSE,Izmir,Türkiye,"Izmir, Türkiye",Europe/Istanbul,38.32,26.63,11.070536309613122,474.3316872040431,1138.5638657808304,canonical extension for available non-all-zero day,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
IZTECH,IZTECH_S005,2025-01-20,chest,Chest (complementary),1440,590,FALSE,FALSE,Izmir,Türkiye,"Izmir, Türkiye",Europe/Istanbul,38.32,26.63,10.881570526957512,478.2583163579305,1131.1525479753811,canonical extension for available non-all-zero day,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
IZTECH,IZTECH_S005,2025-01-21,chest,Chest (complementary),1440,1440,TRUE,FALSE,Izmir,Türkiye,"Izmir, Türkiye",Europe/Istanbul,38.32,26.63,10.906761128637525,477.79060713450116,1132.1962748527526,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
IZTECH,IZTECH_S005,2025-01-22,chest,Chest (complementary),1440,1386,TRUE,FALSE,Izmir,Türkiye,"Izmir, Türkiye",Europe/Istanbul,38.32,26.63,10.9325787850221,477.2913316011429,1133.2460587024689,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
IZTECH,IZTECH_S005,2025-01-23,chest,Chest (complementary),1440,1440,TRUE,FALSE,Izmir,Türkiye,"Izmir, Türkiye",Europe/Istanbul,38.32,26.63,10.959008137186368,476.760763947169,1134.301252178351,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
