placement,placement_label,base_colour,fill_colour,xmin,xmax,alpha,aggregation_minutes,site,clock_minute,n_participants,participant_days,context,fraction,context_label,band_index,ymin,ymax
chest,Chest (complementary),#D73027,#DB433B,157.5,172.5,1,15,IZTECH,165,17,101,sleep,0.9062706270627061,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#DA4038,172.5,187.5,1,15,IZTECH,180,17,101,sleep,0.9207920792079209,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#DA4038,187.5,202.5,1,15,IZTECH,195,17,101,sleep,0.9207920792079209,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#D93C33,202.5,217.5,1,15,IZTECH,210,17,101,sleep,0.9425742574257421,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#D93A32,217.5,232.5,1,15,IZTECH,225,17,101,sleep,0.9504950495049499,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#D93830,232.5,247.5,1,15,IZTECH,240,17,101,sleep,0.9603960396039604,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#D93830,247.5,262.5,1,15,IZTECH,255,17,101,sleep,0.9603960396039604,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#D8362D,262.5,277.5,1,15,IZTECH,270,17,101,sleep,0.9702970297029706,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#D8362D,277.5,292.5,1,15,IZTECH,285,17,101,sleep,0.9702970297029706,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#D8352D,292.5,307.5,1,15,IZTECH,300,17,101,sleep,0.9735973597359736,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#D8352C,307.5,322.5,1,15,IZTECH,315,17,101,sleep,0.9768976897689767,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#D8362D,322.5,337.5,1,15,IZTECH,330,17,101,sleep,0.9702970297029707,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#D8362D,337.5,352.5,1,15,IZTECH,345,17,101,sleep,0.9702970297029707,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#D8362E,352.5,367.5,1,15,IZTECH,360,17,101,sleep,0.9689768976897689,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#D93830,367.5,382.5,1,15,IZTECH,375,17,101,sleep,0.9603960396039604,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#D93930,382.5,397.5,1,15,IZTECH,390,17,101,sleep,0.9570957095709569,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#DA3D35,397.5,412.5,1,15,IZTECH,405,17,101,sleep,0.9372937293729375,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#DA4037,412.5,427.5,1,15,IZTECH,420,17,101,sleep,0.9240924092409242,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#DA4038,427.5,442.5,1,15,IZTECH,435,17,101,sleep,0.9207920792079209,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#DC4A42,442.5,457.5,1,15,IZTECH,450,17,101,sleep,0.8745874587458751,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#DD4F47,457.5,472.5,1,15,IZTECH,465,17,101,sleep,0.8521452145214525,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#E1625B,472.5,487.5,1,15,IZTECH,480,17,101,sleep,0.7570957095709575,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#E36C65,487.5,502.5,1,15,IZTECH,495,17,101,sleep,0.7122112211221124,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#E57A74,502.5,517.5,1,15,IZTECH,510,17,101,sleep,0.6415841584158428,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#E88984,517.5,532.5,1,15,IZTECH,525,17,101,sleep,0.5716171617161723,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#EDA39F,532.5,547.5,1,15,IZTECH,540,17,101,sleep,0.444884488448845,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#EFAEAB,547.5,562.5,1,15,IZTECH,555,17,101,sleep,0.3894389438943891,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#F0B3B0,562.5,577.5,1,15,IZTECH,570,17,101,sleep,0.3676567656765678,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#F2BBB8,577.5,592.5,1,15,IZTECH,585,17,101,sleep,0.3267326732673263,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#F4C8C6,592.5,607.5,1,15,IZTECH,600,17,101,sleep,0.26402640264026406,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#F5CAC7,607.5,622.5,1,15,IZTECH,615,17,101,sleep,0.25742574257425843,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#F6CFCD,622.5,637.5,1,15,IZTECH,630,17,101,sleep,0.22970297029703124,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#F6D2D0,637.5,652.5,1,15,IZTECH,645,17,101,sleep,0.2178217821782173,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#F8D9D7,652.5,667.5,1,15,IZTECH,660,17,101,sleep,0.18349834983498342,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#F9E1E0,667.5,682.5,1,15,IZTECH,675,17,101,sleep,0.14285714285714227,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FAE4E3,682.5,697.5,1,15,IZTECH,690,17,100,sleep,0.12999999999999984,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FAE6E5,697.5,712.5,1,15,IZTECH,705,17,100,sleep,0.12000000000000045,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FBEDEC,712.5,727.5,1,15,IZTECH,720,17,100,sleep,0.08933333333333306,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FCEFEF,727.5,742.5,1,15,IZTECH,735,17,100,sleep,0.07599999999999967,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FDF6F5,742.5,757.5,1,15,IZTECH,750,17,100,sleep,0.04466666666666624,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FEF8F7,757.5,772.5,1,15,IZTECH,765,17,100,sleep,0.03533333333333301,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FEFBFB,772.5,787.5,1,15,IZTECH,780,17,100,sleep,0.020000000000000306,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FFFDFD,787.5,802.5,1,15,IZTECH,795,17,100,sleep,0.010000000000000153,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FFFDFD,802.5,817.5,1,15,IZTECH,810,17,100,sleep,0.010000000000000153,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FFFDFD,817.5,832.5,1,15,IZTECH,825,17,100,sleep,0.010000000000000153,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FFFDFD,832.5,847.5,1,15,IZTECH,840,17,100,sleep,0.010000000000000153,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FFFDFD,847.5,862.5,1,15,IZTECH,855,17,100,sleep,0.010000000000000153,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FFFDFD,862.5,877.5,1,15,IZTECH,870,17,100,sleep,0.010000000000000153,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FFFDFD,877.5,892.5,1,15,IZTECH,885,17,100,sleep,0.010000000000000153,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FFFDFD,892.5,907.5,1,15,IZTECH,900,17,100,sleep,0.010000000000000153,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FFFEFE,907.5,922.5,1,15,IZTECH,915,17,100,sleep,0.005999999999999998,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FFFFFF,922.5,937.5,1,15,IZTECH,930,17,100,sleep,0,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FFFFFF,937.5,952.5,1,15,IZTECH,945,17,100,sleep,0,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FFFFFF,952.5,967.5,1,15,IZTECH,960,17,100,sleep,0,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FFFFFF,967.5,982.5,1,15,IZTECH,975,17,100,sleep,0,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FFFFFF,982.5,997.5,1,15,IZTECH,990,17,100,sleep,0,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FFFFFF,997.5,1012.5,1,15,IZTECH,1005,17,100,sleep,0,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FFFFFF,1012.5,1027.5,1,15,IZTECH,1020,17,100,sleep,0,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FFFFFF,1027.5,1042.5,1,15,IZTECH,1035,17,100,sleep,0,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FFFFFF,1042.5,1057.5,1,15,IZTECH,1050,17,100,sleep,0,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FFFFFF,1057.5,1072.5,1,15,IZTECH,1065,17,100,sleep,0,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FFFFFF,1072.5,1087.5,1,15,IZTECH,1080,17,100,sleep,0,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FFFFFF,1087.5,1102.5,1,15,IZTECH,1095,17,100,sleep,0,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FFFFFF,1102.5,1117.5,1,15,IZTECH,1110,17,100,sleep,0,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FFFFFF,1117.5,1132.5,1,15,IZTECH,1125,17,100,sleep,0,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FFFFFF,1132.5,1147.5,1,15,IZTECH,1140,17,100,sleep,0,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FFFFFF,1147.5,1162.5,1,15,IZTECH,1155,17,100,sleep,0,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FFFFFF,1162.5,1177.5,1,15,IZTECH,1170,17,100,sleep,0,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FFFFFF,1177.5,1192.5,1,15,IZTECH,1185,17,100,sleep,0,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FFFFFF,1192.5,1207.5,1,15,IZTECH,1200,17,100,sleep,0,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FFFFFF,1207.5,1222.5,1,15,IZTECH,1215,17,100,sleep,0,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FEFCFC,1222.5,1237.5,1,15,IZTECH,1230,17,100,sleep,0.013333333333333173,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FEFBFB,1237.5,1252.5,1,15,IZTECH,1245,17,100,sleep,0.020000000000000295,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FEFBFB,1252.5,1267.5,1,15,IZTECH,1260,17,100,sleep,0.020000000000000295,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FEFBFB,1267.5,1282.5,1,15,IZTECH,1275,17,100,sleep,0.020000000000000295,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FEF9F9,1282.5,1297.5,1,15,IZTECH,1290,17,100,sleep,0.026666666666666516,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FEF9F9,1297.5,1312.5,1,15,IZTECH,1305,17,101,sleep,0.029900332225913418,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FDF7F6,1312.5,1327.5,1,15,IZTECH,1320,17,101,sleep,0.03960396039603958,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FDF7F6,1327.5,1342.5,1,15,IZTECH,1335,17,101,sleep,0.03960396039603958,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FDF7F6,1342.5,1357.5,1,15,IZTECH,1350,17,101,sleep,0.03960396039603958,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FCF1F0,1357.5,1372.5,1,15,IZTECH,1365,17,101,sleep,0.06930693069306902,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FBEBEA,1372.5,1387.5,1,15,IZTECH,1380,17,101,sleep,0.09570957095709602,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FAE7E6,1387.5,1402.5,1,15,IZTECH,1395,17,101,sleep,0.11551155115511522,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#F9DFDD,1402.5,1417.5,1,15,IZTECH,1410,17,101,sleep,0.1557755775577559,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#F8DAD8,1417.5,1432.5,1,15,IZTECH,1425,17,101,sleep,0.17887788778877856,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#E69F00,#EEBF54,-7.5,7.5,1,15,IZTECH,0,17,101,pre_sleep,0.6706270627062705,Pre-sleep,2,1.58,2.42
chest,Chest (complementary),#E69F00,#F0C667,7.5,22.5,1,15,IZTECH,15,17,101,pre_sleep,0.5960396039603959,Pre-sleep,2,1.58,2.42
chest,Chest (complementary),#E69F00,#F3D081,22.5,37.5,1,15,IZTECH,30,17,101,pre_sleep,0.49372937293729285,Pre-sleep,2,1.58,2.42
chest,Chest (complementary),#E69F00,#F4D48E,37.5,52.5,1,15,IZTECH,45,17,101,pre_sleep,0.4442244224422443,Pre-sleep,2,1.58,2.42
chest,Chest (complementary),#E69F00,#F6DDA4,52.5,67.5,1,15,IZTECH,60,17,101,pre_sleep,0.35511551155115473,Pre-sleep,2,1.58,2.42
chest,Chest (complementary),#E69F00,#F8E2B3,67.5,82.5,1,15,IZTECH,75,17,101,pre_sleep,0.2983498349834989,Pre-sleep,2,1.58,2.42
chest,Chest (complementary),#E69F00,#F9E8C1,82.5,97.5,1,15,IZTECH,90,17,101,pre_sleep,0.24422442244224457,Pre-sleep,2,1.58,2.42
chest,Chest (complementary),#E69F00,#FAEDCE,97.5,112.5,1,15,IZTECH,105,17,101,pre_sleep,0.19207920792079264,Pre-sleep,2,1.58,2.42
chest,Chest (complementary),#E69F00,#FCF3DF,112.5,127.5,1,15,IZTECH,120,17,101,pre_sleep,0.12607260726072547,Pre-sleep,2,1.58,2.42
chest,Chest (complementary),#E69F00,#FDF6E7,127.5,142.5,1,15,IZTECH,135,17,101,pre_sleep,0.09570957095709626,Pre-sleep,2,1.58,2.42
chest,Chest (complementary),#E69F00,#FDF7EB,142.5,157.5,1,15,IZTECH,150,17,101,pre_sleep,0.07920792079207914,Pre-sleep,2,1.58,2.42
chest,Chest (complementary),#E69F00,#FDF8EC,157.5,172.5,1,15,IZTECH,165,17,101,pre_sleep,0.07392739273927348,Pre-sleep,2,1.58,2.42
chest,Chest (complementary),#E69F00,#FEF9F0,172.5,187.5,1,15,IZTECH,180,17,101,pre_sleep,0.059405940594059944,Pre-sleep,2,1.58,2.42
chest,Chest (complementary),#E69F00,#FEF9F0,187.5,202.5,1,15,IZTECH,195,17,101,pre_sleep,0.059405940594059944,Pre-sleep,2,1.58,2.42
chest,Chest (complementary),#E69F00,#FEFBF5,202.5,217.5,1,15,IZTECH,210,17,101,pre_sleep,0.03762376237623763,Pre-sleep,2,1.58,2.42
chest,Chest (complementary),#E69F00,#FEFCF7,217.5,232.5,1,15,IZTECH,225,17,101,pre_sleep,0.033003300330032584,Pre-sleep,2,1.58,2.42
chest,Chest (complementary),#E69F00,#FEFCF7,232.5,247.5,1,15,IZTECH,240,17,101,pre_sleep,0.029702970297029348,Pre-sleep,2,1.58,2.42
chest,Chest (complementary),#E69F00,#FEFCF7,247.5,262.5,1,15,IZTECH,255,17,101,pre_sleep,0.029702970297029348,Pre-sleep,2,1.58,2.42
chest,Chest (complementary),#E69F00,#FFFDFA,262.5,277.5,1,15,IZTECH,270,17,101,pre_sleep,0.019801980198019965,Pre-sleep,2,1.58,2.42
chest,Chest (complementary),#E69F00,#FFFDFA,277.5,292.5,1,15,IZTECH,285,17,101,pre_sleep,0.019801980198019965,Pre-sleep,2,1.58,2.42
chest,Chest (complementary),#E69F00,#FFFDFB,292.5,307.5,1,15,IZTECH,300,17,101,pre_sleep,0.016501650165016295,Pre-sleep,2,1.58,2.42
chest,Chest (complementary),#E69F00,#FFFEFC,307.5,322.5,1,15,IZTECH,315,17,101,pre_sleep,0.009900990099009983,Pre-sleep,2,1.58,2.42
chest,Chest (complementary),#E69F00,#FFFEFC,322.5,337.5,1,15,IZTECH,330,17,101,pre_sleep,0.009900990099009983,Pre-sleep,2,1.58,2.42
chest,Chest (complementary),#E69F00,#FFFEFC,337.5,352.5,1,15,IZTECH,345,17,101,pre_sleep,0.009900990099009983,Pre-sleep,2,1.58,2.42
chest,Chest (complementary),#E69F00,#FFFEFC,352.5,367.5,1,15,IZTECH,360,17,101,pre_sleep,0.009900990099009983,Pre-sleep,2,1.58,2.42
chest,Chest (complementary),#E69F00,#FFFEFC,367.5,382.5,1,15,IZTECH,375,17,101,pre_sleep,0.009900990099009983,Pre-sleep,2,1.58,2.42
chest,Chest (complementary),#E69F00,#FFFEFC,382.5,397.5,1,15,IZTECH,390,17,101,pre_sleep,0.009900990099009983,Pre-sleep,2,1.58,2.42
chest,Chest (complementary),#E69F00,#FFFEFD,397.5,412.5,1,15,IZTECH,405,17,101,pre_sleep,0.006600660066006566,Pre-sleep,2,1.58,2.42
chest,Chest (complementary),#E69F00,#FFFEFD,412.5,427.5,1,15,IZTECH,420,17,101,pre_sleep,0.006600660066006522,Pre-sleep,2,1.58,2.42
chest,Chest (complementary),#E69F00,#FFFEFC,427.5,442.5,1,15,IZTECH,435,17,101,pre_sleep,0.009900990099010071,Pre-sleep,2,1.58,2.42
chest,Chest (complementary),#E69F00,#FFFEFC,442.5,457.5,1,15,IZTECH,450,17,101,pre_sleep,0.009900990099010071,Pre-sleep,2,1.58,2.42
chest,Chest (complementary),#E69F00,#FFFEFC,457.5,472.5,1,15,IZTECH,465,17,101,pre_sleep,0.009900990099010071,Pre-sleep,2,1.58,2.42
chest,Chest (complementary),#E69F00,#FFFEFC,472.5,487.5,1,15,IZTECH,480,17,101,pre_sleep,0.009900990099010071,Pre-sleep,2,1.58,2.42
chest,Chest (complementary),#E69F00,#FFFEFC,487.5,502.5,1,15,IZTECH,495,17,101,pre_sleep,0.009900990099010071,Pre-sleep,2,1.58,2.42
chest,Chest (complementary),#E69F00,#FFFEFC,502.5,517.5,1,15,IZTECH,510,17,101,pre_sleep,0.009900990099010071,Pre-sleep,2,1.58,2.42
chest,Chest (complementary),#E69F00,#FFFEFC,517.5,532.5,1,15,IZTECH,525,17,101,pre_sleep,0.009900990099010071,Pre-sleep,2,1.58,2.42
chest,Chest (complementary),#E69F00,#FFFEFC,532.5,547.5,1,15,IZTECH,540,17,101,pre_sleep,0.009900990099010071,Pre-sleep,2,1.58,2.42
chest,Chest (complementary),#E69F00,#FFFEFC,547.5,562.5,1,15,IZTECH,555,17,101,pre_sleep,0.009900990099010071,Pre-sleep,2,1.58,2.42
chest,Chest (complementary),#E69F00,#FFFEFC,562.5,577.5,1,15,IZTECH,570,17,101,pre_sleep,0.009900990099010071,Pre-sleep,2,1.58,2.42
chest,Chest (complementary),#E69F00,#FFFEFC,577.5,592.5,1,15,IZTECH,585,17,101,pre_sleep,0.009900990099010071,Pre-sleep,2,1.58,2.42
chest,Chest (complementary),#E69F00,#FFFFFE,592.5,607.5,1,15,IZTECH,600,17,101,pre_sleep,0.0033003300330032618,Pre-sleep,2,1.58,2.42
chest,Chest (complementary),#E69F00,#FFFFFF,607.5,622.5,1,15,IZTECH,615,17,101,pre_sleep,0,Pre-sleep,2,1.58,2.42
chest,Chest (complementary),#E69F00,#FFFFFF,622.5,637.5,1,15,IZTECH,630,17,101,pre_sleep,0,Pre-sleep,2,1.58,2.42
chest,Chest (complementary),#E69F00,#FFFFFF,637.5,652.5,1,15,IZTECH,645,17,101,pre_sleep,0,Pre-sleep,2,1.58,2.42
chest,Chest (complementary),#E69F00,#FFFFFF,652.5,667.5,1,15,IZTECH,660,17,101,pre_sleep,0,Pre-sleep,2,1.58,2.42
chest,Chest (complementary),#E69F00,#FFFFFF,667.5,682.5,1,15,IZTECH,675,17,101,pre_sleep,0,Pre-sleep,2,1.58,2.42
chest,Chest (complementary),#E69F00,#FFFFFF,682.5,697.5,1,15,IZTECH,690,17,100,pre_sleep,0,Pre-sleep,2,1.58,2.42
chest,Chest (complementary),#E69F00,#FFFFFF,697.5,712.5,1,15,IZTECH,705,17,100,pre_sleep,0,Pre-sleep,2,1.58,2.42
chest,Chest (complementary),#E69F00,#FFFFFF,712.5,727.5,1,15,IZTECH,720,17,100,pre_sleep,0,Pre-sleep,2,1.58,2.42
chest,Chest (complementary),#E69F00,#FFFFFF,727.5,742.5,1,15,IZTECH,735,17,100,pre_sleep,0,Pre-sleep,2,1.58,2.42
chest,Chest (complementary),#E69F00,#FFFFFF,742.5,757.5,1,15,IZTECH,750,17,100,pre_sleep,0,Pre-sleep,2,1.58,2.42
chest,Chest (complementary),#E69F00,#FFFFFF,757.5,772.5,1,15,IZTECH,765,17,100,pre_sleep,0,Pre-sleep,2,1.58,2.42
chest,Chest (complementary),#E69F00,#FFFFFF,772.5,787.5,1,15,IZTECH,780,17,100,pre_sleep,0,Pre-sleep,2,1.58,2.42
chest,Chest (complementary),#E69F00,#FFFFFF,787.5,802.5,1,15,IZTECH,795,17,100,pre_sleep,0,Pre-sleep,2,1.58,2.42
chest,Chest (complementary),#E69F00,#FFFFFF,802.5,817.5,1,15,IZTECH,810,17,100,pre_sleep,0,Pre-sleep,2,1.58,2.42
chest,Chest (complementary),#E69F00,#FFFFFF,817.5,832.5,1,15,IZTECH,825,17,100,pre_sleep,0,Pre-sleep,2,1.58,2.42
chest,Chest (complementary),#E69F00,#FFFFFF,832.5,847.5,1,15,IZTECH,840,17,100,pre_sleep,0,Pre-sleep,2,1.58,2.42
chest,Chest (complementary),#E69F00,#FFFFFF,847.5,862.5,1,15,IZTECH,855,17,100,pre_sleep,0,Pre-sleep,2,1.58,2.42
chest,Chest (complementary),#E69F00,#FFFFFF,862.5,877.5,1,15,IZTECH,870,17,100,pre_sleep,0,Pre-sleep,2,1.58,2.42
chest,Chest (complementary),#E69F00,#FFFFFF,877.5,892.5,1,15,IZTECH,885,17,100,pre_sleep,0,Pre-sleep,2,1.58,2.42
chest,Chest (complementary),#E69F00,#FFFFFF,892.5,907.5,1,15,IZTECH,900,17,100,pre_sleep,0,Pre-sleep,2,1.58,2.42
chest,Chest (complementary),#E69F00,#FFFFFF,907.5,922.5,1,15,IZTECH,915,17,100,pre_sleep,0,Pre-sleep,2,1.58,2.42
chest,Chest (complementary),#E69F00,#FFFFFF,922.5,937.5,1,15,IZTECH,930,17,100,pre_sleep,0,Pre-sleep,2,1.58,2.42
chest,Chest (complementary),#E69F00,#FFFFFF,937.5,952.5,1,15,IZTECH,945,17,100,pre_sleep,0,Pre-sleep,2,1.58,2.42
chest,Chest (complementary),#E69F00,#FFFFFF,952.5,967.5,1,15,IZTECH,960,17,100,pre_sleep,0,Pre-sleep,2,1.58,2.42
chest,Chest (complementary),#E69F00,#FFFFFF,967.5,982.5,1,15,IZTECH,975,17,100,pre_sleep,0,Pre-sleep,2,1.58,2.42
chest,Chest (complementary),#E69F00,#FFFFFF,982.5,997.5,1,15,IZTECH,990,17,100,pre_sleep,0,Pre-sleep,2,1.58,2.42
chest,Chest (complementary),#E69F00,#FFFFFF,997.5,1012.5,1,15,IZTECH,1005,17,100,pre_sleep,0,Pre-sleep,2,1.58,2.42
chest,Chest (complementary),#E69F00,#FFFFFF,1012.5,1027.5,1,15,IZTECH,1020,17,100,pre_sleep,0,Pre-sleep,2,1.58,2.42
chest,Chest (complementary),#E69F00,#FFFFFF,1027.5,1042.5,1,15,IZTECH,1035,17,100,pre_sleep,0,Pre-sleep,2,1.58,2.42
chest,Chest (complementary),#E69F00,#FFFEFC,1042.5,1057.5,1,15,IZTECH,1050,17,100,pre_sleep,0.013333333333333173,Pre-sleep,2,1.58,2.42
chest,Chest (complementary),#E69F00,#FFFDFA,1057.5,1072.5,1,15,IZTECH,1065,17,100,pre_sleep,0.020000000000000295,Pre-sleep,2,1.58,2.42
chest,Chest (complementary),#E69F00,#FFFDFA,1072.5,1087.5,1,15,IZTECH,1080,17,100,pre_sleep,0.020000000000000295,Pre-sleep,2,1.58,2.42
chest,Chest (complementary),#E69F00,#FFFDFA,1087.5,1102.5,1,15,IZTECH,1095,17,100,pre_sleep,0.020000000000000295,Pre-sleep,2,1.58,2.42
chest,Chest (complementary),#E69F00,#FEFCF8,1102.5,1117.5,1,15,IZTECH,1110,17,100,pre_sleep,0.026666666666666516,Pre-sleep,2,1.58,2.42
chest,Chest (complementary),#E69F00,#FEFCF7,1117.5,1132.5,1,15,IZTECH,1125,17,100,pre_sleep,0.03000000000000008,Pre-sleep,2,1.58,2.42
chest,Chest (complementary),#E69F00,#FEFBF5,1132.5,1147.5,1,15,IZTECH,1140,17,100,pre_sleep,0.040000000000000556,Pre-sleep,2,1.58,2.42
chest,Chest (complementary),#E69F00,#FEFBF5,1147.5,1162.5,1,15,IZTECH,1155,17,100,pre_sleep,0.040000000000000556,Pre-sleep,2,1.58,2.42
chest,Chest (complementary),#E69F00,#FEFBF5,1162.5,1177.5,1,15,IZTECH,1170,17,100,pre_sleep,0.040000000000000556,Pre-sleep,2,1.58,2.42
chest,Chest (complementary),#E69F00,#FDF8ED,1177.5,1192.5,1,15,IZTECH,1185,17,100,pre_sleep,0.06999999999999977,Pre-sleep,2,1.58,2.42
chest,Chest (complementary),#E69F00,#FDF6E6,1192.5,1207.5,1,15,IZTECH,1200,17,100,pre_sleep,0.09666666666666654,Pre-sleep,2,1.58,2.42
chest,Chest (complementary),#E69F00,#FCF4E1,1207.5,1222.5,1,15,IZTECH,1215,17,100,pre_sleep,0.11666666666666646,Pre-sleep,2,1.58,2.42
chest,Chest (complementary),#E69F00,#FBF1DA,1222.5,1237.5,1,15,IZTECH,1230,17,100,pre_sleep,0.14400000000000027,Pre-sleep,2,1.58,2.42
chest,Chest (complementary),#E69F00,#FBF0D6,1237.5,1252.5,1,15,IZTECH,1245,17,100,pre_sleep,0.16066666666666676,Pre-sleep,2,1.58,2.42
chest,Chest (complementary),#E69F00,#FAEAC7,1252.5,1267.5,1,15,IZTECH,1260,17,100,pre_sleep,0.21933333333333338,Pre-sleep,2,1.58,2.42
chest,Chest (complementary),#E69F00,#F8E2B3,1267.5,1282.5,1,15,IZTECH,1275,17,100,pre_sleep,0.2979999999999998,Pre-sleep,2,1.58,2.42
chest,Chest (complementary),#E69F00,#F5D897,1282.5,1297.5,1,15,IZTECH,1290,17,100,pre_sleep,0.40666666666666695,Pre-sleep,2,1.58,2.42
