relative_path,role,expected_sha256,observed_sha256,expected_bytes,observed_bytes,disposition,status
artifacts/12_manifests/H06_daily/H06_daily_l10_metric011_production_software_manifest.csv,protected member,bb4b6343292cc0c653a8320e4deadfb009ffcfb86bc65b8bf3d2e0b337ad4cbe,bb4b6343292cc0c653a8320e4deadfb009ffcfb86bc65b8bf3d2e0b337ad4cbe,1399,1399,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_l10_metric011_static_code_manifest.csv,protected member,db2402800c4d98cdd0d995d5057944ef5aebe42c131acaf20ef914badb4d0a83,db2402800c4d98cdd0d995d5057944ef5aebe42c131acaf20ef914badb4d0a83,453,453,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_l10_metric011_static_output_manifest.csv,protected member,343fb97f8c7ff3038c7df62eedc0de70477ce314770fcbfd5bda49d3bbc81627,343fb97f8c7ff3038c7df62eedc0de70477ce314770fcbfd5bda49d3bbc81627,12606,12606,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_l10_metric011_static_software_manifest.csv,protected member,caacfa4dfe23d34f53b31b53a51dcc9c0c3fb29765876feec34eedb571c10397,caacfa4dfe23d34f53b31b53a51dcc9c0c3fb29765876feec34eedb571c10397,87,87,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_l10_shiftlog_pilot_acceptance_manifest.csv,protected member,56234fd02a57142879972aade1f9202924c16168963f875a53553b68fad6f845,56234fd02a57142879972aade1f9202924c16168963f875a53553b68fad6f845,4728,4728,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_l10_shiftlog_pilot_code_manifest.csv,protected member,ac6534b843d48e1a1054da6c9ce5b74f70a5914070b90d1b26079f8f8da54fa2,ac6534b843d48e1a1054da6c9ce5b74f70a5914070b90d1b26079f8f8da54fa2,2145,2145,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_l10_shiftlog_pilot_input_manifest.csv,protected member,01c9882d3dbd3d74960e352c93045b383b98a71abc717a0655595c4d8e030336,01c9882d3dbd3d74960e352c93045b383b98a71abc717a0655595c4d8e030336,6940,6940,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_l10_shiftlog_pilot_output_manifest.csv,protected member,13ede7841b4bccbc1441c54de048b09983eea08e5159ec86d568ecd0b530e66c,13ede7841b4bccbc1441c54de048b09983eea08e5159ec86d568ecd0b530e66c,5717,5717,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_l10_shiftlog_pilot_software_manifest.csv,protected member,bad5b21b51dc79e83f2e64c10ca4af282d2b7c37f96157c6b3451208bc81a898,bad5b21b51dc79e83f2e64c10ca4af282d2b7c37f96157c6b3451208bc81a898,1544,1544,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_l10_shiftlog_static_software_manifest.csv,protected member,94100e5fef6af769f4ec350eb410e70bacbdbd2882f93735a21a6cf32b42d66d,94100e5fef6af769f4ec350eb410e70bacbdbd2882f93735a21a6cf32b42d66d,561,561,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_mder_metric010_family_pilot_code_manifest.csv,protected member,592abb748dca4c4a96f7bb3632062eb8b9c628ac814d6b4a5f445144f3825de2,592abb748dca4c4a96f7bb3632062eb8b9c628ac814d6b4a5f445144f3825de2,1007,1007,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_mder_metric010_family_pilot_input_manifest.csv,protected member,ed72b815c6a5311eefc7fff0e5fdc170aa853d134b4a38be37b6be3f3fa656e5,ed72b815c6a5311eefc7fff0e5fdc170aa853d134b4a38be37b6be3f3fa656e5,1499,1499,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_mder_metric010_family_pilot_output_manifest.csv,protected member,c084f5f26d3e6bf7a3ec6647d93064ff25374171fff0e146e5ac4d5d063bc8f1,c084f5f26d3e6bf7a3ec6647d93064ff25374171fff0e146e5ac4d5d063bc8f1,1325,1325,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_mder_metric010_family_pilot_software_manifest.csv,protected member,d6c10469eb92b981b73387a40150ee31d7c8158580274c6678d5e7fbbdc70a79,d6c10469eb92b981b73387a40150ee31d7c8158580274c6678d5e7fbbdc70a79,122,122,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_mder_metric010_gap_refresh_code_manifest.csv,protected member,91a9b6b92c6ffc3520338f868713daa8e4a73e87ed0f40be35a2a913331c34e3,91a9b6b92c6ffc3520338f868713daa8e4a73e87ed0f40be35a2a913331c34e3,1298,1298,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_mder_metric010_gap_refresh_input_manifest.csv,protected member,6e4ce6c3adad28a7632e6122d689a2d4c8bfa8ce7499e39aad1ec8ef5aaf65bb,6e4ce6c3adad28a7632e6122d689a2d4c8bfa8ce7499e39aad1ec8ef5aaf65bb,1979,1979,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_mder_metric010_gap_refresh_output_manifest.csv,protected member,6f0a74dd44604e8bbaf6c092ac950c0fb425d8b9884222417932d167a7e2ad90,6f0a74dd44604e8bbaf6c092ac950c0fb425d8b9884222417932d167a7e2ad90,621,621,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_mder_metric010_gap_refresh_software_manifest.csv,protected member,b5bd2f3724efe8f741f346386da703394da3a460c68c4817e4591d9aad9ee362,b5bd2f3724efe8f741f346386da703394da3a460c68c4817e4591d9aad9ee362,77,77,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_mder_metric010_influence_pilot_code_manifest.csv,protected member,db4dd6c59ca8a8acc179d087f5dd274adb5b6ce4ef37b7efe49497935dace0aa,db4dd6c59ca8a8acc179d087f5dd274adb5b6ce4ef37b7efe49497935dace0aa,1029,1029,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_mder_metric010_influence_pilot_input_manifest.csv,protected member,b8ce3b30cf90c0267a35ff64797a4a4602c765365feb73d3a7a6a2242f33d101,b8ce3b30cf90c0267a35ff64797a4a4602c765365feb73d3a7a6a2242f33d101,1710,1710,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_mder_metric010_influence_pilot_output_manifest.csv,protected member,dee85b6c2a4d88998af713039f9cf9c331080846f7835e14d5b02487a17a9238,dee85b6c2a4d88998af713039f9cf9c331080846f7835e14d5b02487a17a9238,590,590,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_mder_metric010_influence_pilot_software_manifest.csv,protected member,22e3c4fea1dfd035696cdc1b258211efc3b24fbb104d685968bf3beefedd1cf0,22e3c4fea1dfd035696cdc1b258211efc3b24fbb104d685968bf3beefedd1cf0,107,107,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_mder_metric010_pre_gap_refresh_output_manifest.csv,protected member,ce5659cf9717f6dafe1fafbba00eb81237fdc436725f1c434c76935f62dc5544,ce5659cf9717f6dafe1fafbba00eb81237fdc436725f1c434c76935f62dc5544,3695,3695,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_mder_metric010_production_code_manifest.csv,protected member,13fe752d13226725fd8e47e4d587742a1f981ebe6963f45541e715ab7736ebf2,13fe752d13226725fd8e47e4d587742a1f981ebe6963f45541e715ab7736ebf2,1008,1008,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_mder_metric010_production_input_manifest.csv,protected member,e706d4e1f03b78db4900fc32eeaa36095ffc1bb7bc3209de638e439f76c942ac,e706d4e1f03b78db4900fc32eeaa36095ffc1bb7bc3209de638e439f76c942ac,16586,16586,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_mder_metric010_production_output_manifest.csv,protected member,19d91fdc62c81cf342490a2197ba335eb751b26500df102c0d0e8cbebf3a119c,19d91fdc62c81cf342490a2197ba335eb751b26500df102c0d0e8cbebf3a119c,3962,3962,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_mder_metric010_production_software_manifest.csv,protected member,5577e9fec50447b6db9482af786f5819ae5febd35186ee336add8863660a5971,5577e9fec50447b6db9482af786f5819ae5febd35186ee336add8863660a5971,148,148,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_mder_metric010_reader_code_manifest.csv,protected member,76790c5b3b1fac744ac6e1923867cfae06557464cbd32366a2080cca68b87e02,76790c5b3b1fac744ac6e1923867cfae06557464cbd32366a2080cca68b87e02,550,550,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_mder_metric010_reader_input_manifest.csv,protected member,eb9f4080eeab047cf856b125f8cd60186fc28f756c1de237255619eb39124aac,eb9f4080eeab047cf856b125f8cd60186fc28f756c1de237255619eb39124aac,849,849,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_mder_metric010_reader_output_manifest.csv,protected member,7d489d7fc9894a66eb6dcb1b493dbaa667645e69a8ee817055c541b7974ed1a7,7d489d7fc9894a66eb6dcb1b493dbaa667645e69a8ee817055c541b7974ed1a7,1559,1559,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_mder_metric010_reader_software_manifest.csv,protected member,0e6c33b033f447bb69196527b18f8ccda8a9962c5d28f3b7a952adb1c6bfa7d5,0e6c33b033f447bb69196527b18f8ccda8a9962c5d28f3b7a952adb1c6bfa7d5,129,129,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_mder_metric010_static_code_manifest.csv,protected member,3e619811d12904d1a1fea30caa11fc03800f25de6d75fa4162509c9bd7c3f7a9,3e619811d12904d1a1fea30caa11fc03800f25de6d75fa4162509c9bd7c3f7a9,720,720,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_mder_metric010_static_input_manifest.csv,protected member,4581d4e665e4dd09b367714be0763c962f1051f3cf44f28807831879ecb6c72b,4581d4e665e4dd09b367714be0763c962f1051f3cf44f28807831879ecb6c72b,3883,3883,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_mder_metric010_static_output_manifest.csv,protected member,0d1ccc6c3b06c46d34d16711c627addbe39fb2c712a2aa2b809ee2441aca01a2,0d1ccc6c3b06c46d34d16711c627addbe39fb2c712a2aa2b809ee2441aca01a2,13820,13820,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_mder_metric010_static_software_manifest.csv,protected member,bb28c335fb436ab07c677470a28d59c0a2695ed3ccc14cb2e66fa30ce4f5cc79,bb28c335fb436ab07c677470a28d59c0a2695ed3ccc14cb2e66fa30ce4f5cc79,89,89,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_non_l10_pilot_code_manifest.csv,protected member,af3933b372755f3baae684f44f659bbe8bb3a35b4b5aabd7989a5f842221e7cb,af3933b372755f3baae684f44f659bbe8bb3a35b4b5aabd7989a5f842221e7cb,1324,1324,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_non_l10_pilot_input_manifest.csv,protected member,a4613f15ead70d48e2266ed4e8096d22cdc40caa7e728b5715fd32ccfc116b50,a4613f15ead70d48e2266ed4e8096d22cdc40caa7e728b5715fd32ccfc116b50,7085,7085,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_non_l10_pilot_output_manifest.csv,protected member,00117b46ca4b30afce01009ec675e633a7c217a17d5a0f6e436cba847d57ad06,00117b46ca4b30afce01009ec675e633a7c217a17d5a0f6e436cba847d57ad06,6618,6618,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_non_l10_pilot_software_manifest.csv,protected member,a200791a4ccc8b0d60cd1d8a2de26012f061e635d9e002ef74f235e8606a3c26,a200791a4ccc8b0d60cd1d8a2de26012f061e635d9e002ef74f235e8606a3c26,571,571,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_non_l10_production_code_manifest.csv,protected member,ea23080460b56fdd26d0a7ffc01e6a49ffee345e6b055381607d1b1107e19380,ea23080460b56fdd26d0a7ffc01e6a49ffee345e6b055381607d1b1107e19380,4026,4026,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_non_l10_production_figure_manifest.csv,protected member,144072abef7df3fa6460d87011279a33ad1e993cd461fd7ca79b8db2d6f1ec7d,144072abef7df3fa6460d87011279a33ad1e993cd461fd7ca79b8db2d6f1ec7d,1051,1051,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_non_l10_production_input_manifest.csv,protected member,96f77b38a8f7912648ad62ea52040b3ac488ae2a96ea42cdc3803c7042e29f73,96f77b38a8f7912648ad62ea52040b3ac488ae2a96ea42cdc3803c7042e29f73,9408,9408,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_non_l10_production_main_h06_pins.csv,protected member,1b11d67943679b8c4e59340831375e7852dfb01b3f52c94584e1944ff408960e,1b11d67943679b8c4e59340831375e7852dfb01b3f52c94584e1944ff408960e,1309,1309,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_non_l10_production_output_manifest.csv,protected member,63c6e873c35bcef3b2a12600da27e10dc1097cf43e14be96dee838ce15d4e7e1,63c6e873c35bcef3b2a12600da27e10dc1097cf43e14be96dee838ce15d4e7e1,271899,271899,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_non_l10_production_software_manifest.csv,protected member,7758d15f3a24249138046f80146827ddc2f2e2c7674f0791d31f31b13b8c839b,7758d15f3a24249138046f80146827ddc2f2e2c7674f0791d31f31b13b8c839b,1090,1090,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_order48a_display_manifest.csv,protected member,395c112968c00294cbc085246894feae9cd7746e4e5c5714b96cb9e59fd90fc6,395c112968c00294cbc085246894feae9cd7746e4e5c5714b96cb9e59fd90fc6,5361,5361,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_pre_sleep_no_nugget_diagnostic_code_manifest.csv,protected member,e31bac93a93cca4559ccdf8d737aa281d7b44ca6140b226c8bd9d379142f36c5,e31bac93a93cca4559ccdf8d737aa281d7b44ca6140b226c8bd9d379142f36c5,833,833,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_pre_sleep_no_nugget_diagnostic_input_manifest.csv,protected member,d1462e3eb699a1e5c2f796b90fc79e8e788f6b420a7bfb04ad30dfbce6a765eb,d1462e3eb699a1e5c2f796b90fc79e8e788f6b420a7bfb04ad30dfbce6a765eb,3628,3628,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_pre_sleep_no_nugget_diagnostic_output_manifest.csv,protected member,89c0faf24e43016f6c72d942426f3e64b302b31180b7199c656475e40f9b0523,89c0faf24e43016f6c72d942426f3e64b302b31180b7199c656475e40f9b0523,2925,2925,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_pre_sleep_no_nugget_diagnostic_repaired_input_manifest.csv,protected member,035dfc4c2b3f8104e23e1266fe81fae5db188495a73389c7d1e7edb4dbcc2dc0,035dfc4c2b3f8104e23e1266fe81fae5db188495a73389c7d1e7edb4dbcc2dc0,3426,3426,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_pre_sleep_no_nugget_diagnostic_software_manifest.csv,protected member,786ae5fa44724acf25d74fc02761ce8ec2d8433061d0c7927dcc8cee978fa9c3,786ae5fa44724acf25d74fc02761ce8ec2d8433061d0c7927dcc8cee978fa9c3,398,398,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_pre_sleep_no_nugget_final_code_manifest.csv,protected member,8523e725fdf739f67e669c443ff2b496f0296ad7e6b67d1c9bf889b728391dac,8523e725fdf739f67e669c443ff2b496f0296ad7e6b67d1c9bf889b728391dac,538,538,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_pre_sleep_no_nugget_final_input_manifest.csv,protected member,fd22c07eed075bec08013591f06343a447754ac7a456c11322dadc163be84643,fd22c07eed075bec08013591f06343a447754ac7a456c11322dadc163be84643,1850,1850,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_pre_sleep_no_nugget_final_output_manifest.csv,protected member,80f71682d110229920aaa7b602e91fd13365911568f4614810560f82d78a908b,80f71682d110229920aaa7b602e91fd13365911568f4614810560f82d78a908b,1669,1669,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_pre_sleep_no_nugget_final_software_manifest.csv,protected member,fad61a4d39e0bfc21c6012372d4db1a30948201151ad477abf324ce3ad3a5182,fad61a4d39e0bfc21c6012372d4db1a30948201151ad477abf324ce3ad3a5182,314,314,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_pre_sleep_no_nugget_reference_seal_code_manifest.csv,protected member,8a65a9428b25f870b2bb532c3ad95776babda283ad0c4c746f3b585ae5112c71,8a65a9428b25f870b2bb532c3ad95776babda283ad0c4c746f3b585ae5112c71,529,529,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_pre_sleep_no_nugget_reference_seal_input_manifest.csv,protected member,2ff496dcab9f928a12d5bb933cceddfb7d7782e36622eb26c7b297f6fc48eea8,2ff496dcab9f928a12d5bb933cceddfb7d7782e36622eb26c7b297f6fc48eea8,1287,1287,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_pre_sleep_no_nugget_reference_seal_output_manifest.csv,protected member,f07e40ce38d8a11a28bbf598b88703be16083bca0037f11c48a9af1d3608bb97,f07e40ce38d8a11a28bbf598b88703be16083bca0037f11c48a9af1d3608bb97,1679,1679,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_pre_sleep_no_nugget_reference_seal_software_manifest.csv,protected member,f9cc5388ac75e1a63b921c19afbc6d3ede5876ab12eb5a25a9f3f45eb987dde3,f9cc5388ac75e1a63b921c19afbc6d3ede5876ab12eb5a25a9f3f45eb987dde3,318,318,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_preparation_acceptance_manifest.csv,protected member,1923a5a81b16aee478436980f24bccc6ed58836550876e6758753640357eaad3,1923a5a81b16aee478436980f24bccc6ed58836550876e6758753640357eaad3,5496,5496,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_preparation_figure_readability_qa.csv,protected member,ae5dbb7a2a9f7f0dc47a60297e6bc9a244d103859186748756797332942dba45,ae5dbb7a2a9f7f0dc47a60297e6bc9a244d103859186748756797332942dba45,1603,1603,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_preparation_output_manifest.csv,protected member,50461464c788a882635809881638856dde8b6f16a8593eb0fa76194be9feb190,50461464c788a882635809881638856dde8b6f16a8593eb0fa76194be9feb190,8334,8334,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_preparation_render_qa.csv,protected member,840fdaef6c31a51e2aabd6727a60b66a8a9df54cb0199b4a6c018c3080ea22de,840fdaef6c31a51e2aabd6727a60b66a8a9df54cb0199b4a6c018c3080ea22de,1916,1916,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_preparation_software_manifest.csv,protected member,25f547ccf47c8c3afc75d9b43dc457fe41d4bac7e2e9cf16baf710f7384d95e9,25f547ccf47c8c3afc75d9b43dc457fe41d4bac7e2e9cf16baf710f7384d95e9,2047,2047,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_preparation_source_data_manifest.csv,protected member,19f441e87912962c7d60268899511c1f3a8e4c318502a6ed1c79e7e8e125f8ba,19f441e87912962c7d60268899511c1f3a8e4c318502a6ed1c79e7e8e125f8ba,4878,4878,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_stage2_daily_ar_repair_pilot_code_manifest.csv,protected member,f3356f280923a526b22e6dd1534f6a3d23800bd373b8f8e29dc677cf96d25f1f,f3356f280923a526b22e6dd1534f6a3d23800bd373b8f8e29dc677cf96d25f1f,804,804,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_stage2_daily_ar_repair_pilot_input_manifest.csv,protected member,1c597b9fca519cbf304a85c6363190c3c678613a29af646a2fd2066435aebe0f,1c597b9fca519cbf304a85c6363190c3c678613a29af646a2fd2066435aebe0f,3288,3288,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_stage2_daily_ar_repair_pilot_output_manifest.csv,protected member,39a9a8d56bbe93138b646e2f63dc6e9627d782be090ee55a88c4246ad769b400,39a9a8d56bbe93138b646e2f63dc6e9627d782be090ee55a88c4246ad769b400,4319,4319,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_stage2_daily_ar_repair_pilot_software_manifest.csv,protected member,92afe4b98b1a01b70ffeef35de8e9c68aa05e4ef5705ac7c3d133690362703f6,92afe4b98b1a01b70ffeef35de8e9c68aa05e4ef5705ac7c3d133690362703f6,439,439,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_stage2_pilot_code_manifest.csv,protected member,27114446df3bf6d45f3f2f0f59471a98babb9d387a521c816146bfdcf411067d,27114446df3bf6d45f3f2f0f59471a98babb9d387a521c816146bfdcf411067d,651,651,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_stage2_pilot_input_manifest.csv,protected member,8751bbc8e3bb54756c80fb8297346fcc49f57d3b7a5c8aec70ddff44de656008,8751bbc8e3bb54756c80fb8297346fcc49f57d3b7a5c8aec70ddff44de656008,1365,1365,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_stage2_pilot_output_manifest.csv,protected member,380613b3fcaea2b30230cea1115e55796cf1cbcb2af160fdc821e0337b5490fc,380613b3fcaea2b30230cea1115e55796cf1cbcb2af160fdc821e0337b5490fc,5219,5219,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_stage2_pilot_software_manifest.csv,protected member,9ecb490b7d821b41c91d3154de12f5ad12f0da2affe26fb92efa341e937f677d,9ecb490b7d821b41c91d3154de12f5ad12f0da2affe26fb92efa341e937f677d,568,568,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_stage3_figure_readability_qa.csv,protected member,8b2adec6abe8d36e049764a71290893fdbaa170951c8487c6846b82d5db5fb0c,8b2adec6abe8d36e049764a71290893fdbaa170951c8487c6846b82d5db5fb0c,3017,3017,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_stage3_input_manifest.csv,protected member,e294344087c79b467db316192e825e172a99fd544ad6dfe6e593eb4684b8025f,e294344087c79b467db316192e825e172a99fd544ad6dfe6e593eb4684b8025f,7056,7056,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_stage3_output_manifest.csv,protected member,7c7658fca61687b0124f0f49a1b773fd1a101af7a5e6be641cd1adc2eb09c01e,7c7658fca61687b0124f0f49a1b773fd1a101af7a5e6be641cd1adc2eb09c01e,14087,14087,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_stage3_render_qa.csv,protected member,d61a2550545370532ea1e000b23b198be24380d27980ae72b2a17686f4433f2f,d61a2550545370532ea1e000b23b198be24380d27980ae72b2a17686f4433f2f,4643,4643,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_stage3_revision_figure_readability_qa.csv,protected member,75f3e82a7fcfa6b846fbb13b5441d892767b322073222bd7b6d433ecfa318064,75f3e82a7fcfa6b846fbb13b5441d892767b322073222bd7b6d433ecfa318064,5315,5315,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_stage3_revision_input_manifest.csv,protected member,91485e316ee715d699002d61f124656c0791ffde282cf5133df0f091bd056c48,91485e316ee715d699002d61f124656c0791ffde282cf5133df0f091bd056c48,7115,7115,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_stage3_site_deviation_label_refresh_manifest.csv,protected member,34958c709e575381e164fb4061d2e4b4bdead00295e2bf664ca611a84a3b2b32,34958c709e575381e164fb4061d2e4b4bdead00295e2bf664ca611a84a3b2b32,3130,3130,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_stage3_software_manifest.csv,protected member,7d95c959b100e32e594f36c02ca31c9d1821664a741c911f1d88509fa887d595,7d95c959b100e32e594f36c02ca31c9d1821664a741c911f1d88509fa887d595,1674,1674,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_stage3_source_data_manifest.csv,protected member,77cd39b759a0bb46505c71db34f9b38818848531491f69afc7d67bf4dd8dc3ed,77cd39b759a0bb46505c71db34f9b38818848531491f69afc7d67bf4dd8dc3ed,6424,6424,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_temporal_h02_basis_repair_code_manifest.csv,protected member,a9b7f46ac4d7e2d4d9544db7a080caeea73f41bea8cd0578225864e1522cf07c,a9b7f46ac4d7e2d4d9544db7a080caeea73f41bea8cd0578225864e1522cf07c,794,794,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_temporal_h02_basis_repair_input_manifest.csv,protected member,a21ae780f1d14d6033d261670c70fd557503737736342a01150be1092fdfb763,a21ae780f1d14d6033d261670c70fd557503737736342a01150be1092fdfb763,756,756,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_temporal_h02_basis_repair_output_manifest.csv,protected member,12bdbaa5bb668a6a62eb24ad11b991f28f75fb6870baa71246ce7a3087f8be03,12bdbaa5bb668a6a62eb24ad11b991f28f75fb6870baa71246ce7a3087f8be03,2153,2153,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_temporal_h02_basis_repair_software_manifest.csv,protected member,3a79fe74dc13c7c178cdc3c74d736e499a37f5bcb269cd4192722b716ad78636,3a79fe74dc13c7c178cdc3c74d736e499a37f5bcb269cd4192722b716ad78636,1076,1076,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_temporal_h02_code_manifest.csv,protected member,c3fae351af8ccfaa3b07017b2e7acc56097f39e602f87a236d2f31674e8873e7,c3fae351af8ccfaa3b07017b2e7acc56097f39e602f87a236d2f31674e8873e7,916,916,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_temporal_h02_figure_code_manifest.csv,protected member,a21232cc8a57a0053e8d7fcc3fd091765ca7f5acccfb2ad6b3d4811099f7f64d,a21232cc8a57a0053e8d7fcc3fd091765ca7f5acccfb2ad6b3d4811099f7f64d,297,297,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_temporal_h02_figure_input_manifest.csv,protected member,f33972fb1e09933234e454f362134e2d3f313735b87616a88d826274bacb4103,f33972fb1e09933234e454f362134e2d3f313735b87616a88d826274bacb4103,235,235,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_temporal_h02_figure_output_manifest.csv,protected member,d6491d5018ccdd235c6b886c2c61661c3770ffc0fcece48fcd0cc55127cfc170,d6491d5018ccdd235c6b886c2c61661c3770ffc0fcece48fcd0cc55127cfc170,4802,4802,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_temporal_h02_figure_software_manifest.csv,protected member,17c4b007ad1fcf0516068966dc9ae789aeaca2275e7a462dc545ae57b428179d,17c4b007ad1fcf0516068966dc9ae789aeaca2275e7a462dc545ae57b428179d,163,163,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_temporal_h02_input_manifest.csv,protected member,2b0ab92eccd6d39e4060fd3e399a638934b20562a33c3cff745d7bd40a488916,2b0ab92eccd6d39e4060fd3e399a638934b20562a33c3cff745d7bd40a488916,1818,1818,UNCHANGED,PASS
artifacts/12_manifests/H06_daily/H06_daily_temporal_h02_output_manifest.csv,protected member,6bf4014b522403dcddb90e28aa785fb89c223ec6550137e532d79e80a5d63111,6bf4014b522403dcddb90e28aa785fb89c223ec6550137e532d79e80a5d63111,4845,4845,UNCHANGED,PASS
