route,table,attribute,target,valid
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0024,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0026,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0007,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0024,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0026,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0008,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0024,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0026,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0009,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0024,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0026,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0010,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0024,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0026,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0005,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0024,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0026,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0006,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0024,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0027,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0002,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0024,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0027,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0007,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0024,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0027,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0008,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0024,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0027,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0009,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0024,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0027,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0010,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0024,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0027,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0005,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0024,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0027,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0006,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0024,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0028,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0002,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0024,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0028,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0007,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0024,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0028,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0008,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0024,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0028,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0009,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0024,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0028,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0010,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0024,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0028,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0005,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0024,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0028,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0006,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0024,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0029,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0002,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0024,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0029,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0007,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0024,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0029,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0008,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0024,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0029,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0009,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0024,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0029,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0010,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0024,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0029,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0005,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0024,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0029,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0006,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0030,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0031,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0002,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0030,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0031,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0007,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0030,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0031,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0008,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0030,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0031,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0009,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0030,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0031,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0010,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0030,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0031,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0005,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0030,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0031,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0006,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0032,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0033,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0002,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0032,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0033,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0007,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0032,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0033,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0008,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0032,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0033,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0009,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0032,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0033,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0010,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0032,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0033,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0005,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0032,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0033,True
supplementary_information.html,7,headers,tbl-h01-primary-publication-summary--gt-0006,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0006,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0007,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0002,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0006,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0007,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0003,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0006,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0007,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0004,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0006,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0007,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0005,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0006,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0008,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0002,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0006,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0008,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0003,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0006,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0008,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0004,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0006,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0008,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0005,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0006,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0009,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0002,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0006,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0009,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0003,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0006,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0009,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0004,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0006,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0009,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0005,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0010,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0011,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0002,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0010,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0011,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0003,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0010,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0011,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0004,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0010,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0011,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0005,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0010,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0012,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0002,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0010,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0012,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0003,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0010,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0012,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0004,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0010,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0012,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0005,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0010,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0013,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0002,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0010,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0013,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0003,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0010,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0013,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0004,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0010,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0013,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0005,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0010,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0014,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0002,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0010,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0014,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0003,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0010,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0014,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0004,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0010,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0014,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0005,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0010,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0015,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0002,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0010,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0015,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0003,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0010,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0015,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0004,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0010,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0015,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0005,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0016,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0017,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0002,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0016,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0017,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0003,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0016,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0017,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0004,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0016,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0017,True
supplementary_information.html,8,headers,tbl-h07-near-results--gt-0005,True
supplementary_information.html,9,headers,tbl-h06-primary-effects--gt-0001,True
supplementary_information.html,9,headers,tbl-h06-primary-effects--gt-0002,True
supplementary_information.html,9,headers,tbl-h06-primary-effects--gt-0003,True
supplementary_information.html,9,headers,tbl-h06-primary-effects--gt-0001,True
supplementary_information.html,9,headers,tbl-h06-primary-effects--gt-0002,True
supplementary_information.html,9,headers,tbl-h06-primary-effects--gt-0003,True
supplementary_information.html,9,headers,tbl-h06-primary-effects--gt-0001,True
supplementary_information.html,9,headers,tbl-h06-primary-effects--gt-0002,True
supplementary_information.html,9,headers,tbl-h06-primary-effects--gt-0003,True
supplementary_information.html,10,headers,stub_1_1,True
supplementary_information.html,10,headers,scale,True
supplementary_information.html,10,headers,stub_1_1,True
supplementary_information.html,10,headers,result,True
supplementary_information.html,10,headers,stub_1_1,True
supplementary_information.html,10,headers,fdr_set,True
supplementary_information.html,10,headers,stub_1_1,True
supplementary_information.html,10,headers,decision,True
supplementary_information.html,10,headers,stub_1_1,True
supplementary_information.html,10,headers,sample,True
supplementary_information.html,10,headers,stub_1_1,True
supplementary_information.html,10,headers,qualification,True
supplementary_information.html,10,headers,stub_1_2,True
supplementary_information.html,10,headers,scale,True
supplementary_information.html,10,headers,stub_1_2,True
supplementary_information.html,10,headers,result,True
supplementary_information.html,10,headers,stub_1_2,True
supplementary_information.html,10,headers,fdr_set,True
supplementary_information.html,10,headers,stub_1_2,True
supplementary_information.html,10,headers,decision,True
supplementary_information.html,10,headers,stub_1_2,True
supplementary_information.html,10,headers,sample,True
supplementary_information.html,10,headers,stub_1_2,True
supplementary_information.html,10,headers,qualification,True
supplementary_information.html,10,headers,stub_1_3,True
supplementary_information.html,10,headers,scale,True
supplementary_information.html,10,headers,stub_1_3,True
supplementary_information.html,10,headers,result,True
supplementary_information.html,10,headers,stub_1_3,True
supplementary_information.html,10,headers,fdr_set,True
supplementary_information.html,10,headers,stub_1_3,True
supplementary_information.html,10,headers,decision,True
supplementary_information.html,10,headers,stub_1_3,True
supplementary_information.html,10,headers,sample,True
supplementary_information.html,10,headers,stub_1_3,True
supplementary_information.html,10,headers,qualification,True
supplementary_information.html,10,headers,stub_1_4,True
supplementary_information.html,10,headers,scale,True
supplementary_information.html,10,headers,stub_1_4,True
supplementary_information.html,10,headers,result,True
supplementary_information.html,10,headers,stub_1_4,True
supplementary_information.html,10,headers,fdr_set,True
supplementary_information.html,10,headers,stub_1_4,True
supplementary_information.html,10,headers,decision,True
supplementary_information.html,10,headers,stub_1_4,True
supplementary_information.html,10,headers,sample,True
supplementary_information.html,10,headers,stub_1_4,True
supplementary_information.html,10,headers,qualification,True
supplementary_information.html,10,headers,stub_1_5,True
supplementary_information.html,10,headers,scale,True
supplementary_information.html,10,headers,stub_1_5,True
supplementary_information.html,10,headers,result,True
supplementary_information.html,10,headers,stub_1_5,True
supplementary_information.html,10,headers,fdr_set,True
supplementary_information.html,10,headers,stub_1_5,True
supplementary_information.html,10,headers,decision,True
supplementary_information.html,10,headers,stub_1_5,True
supplementary_information.html,10,headers,sample,True
supplementary_information.html,10,headers,stub_1_5,True
supplementary_information.html,10,headers,qualification,True
supplementary_information.html,10,headers,stub_1_6,True
supplementary_information.html,10,headers,scale,True
supplementary_information.html,10,headers,stub_1_6,True
supplementary_information.html,10,headers,result,True
supplementary_information.html,10,headers,stub_1_6,True
supplementary_information.html,10,headers,fdr_set,True
supplementary_information.html,10,headers,stub_1_6,True
supplementary_information.html,10,headers,decision,True
supplementary_information.html,10,headers,stub_1_6,True
supplementary_information.html,10,headers,sample,True
supplementary_information.html,10,headers,stub_1_6,True
supplementary_information.html,10,headers,qualification,True
supplementary_information.html,10,headers,stub_1_7,True
supplementary_information.html,10,headers,scale,True
supplementary_information.html,10,headers,stub_1_7,True
supplementary_information.html,10,headers,result,True
supplementary_information.html,10,headers,stub_1_7,True
supplementary_information.html,10,headers,fdr_set,True
supplementary_information.html,10,headers,stub_1_7,True
supplementary_information.html,10,headers,decision,True
supplementary_information.html,10,headers,stub_1_7,True
supplementary_information.html,10,headers,sample,True
supplementary_information.html,10,headers,stub_1_7,True
supplementary_information.html,10,headers,qualification,True
supplementary_information.html,11,headers,tbl-h05-near-results-a--gt-0006,True
supplementary_information.html,11,headers,tbl-h05-near-results-a--gt-0002,True
supplementary_information.html,11,headers,tbl-h05-near-results-a--gt-0006,True
supplementary_information.html,11,headers,tbl-h05-near-results-a--gt-0003,True
supplementary_information.html,11,headers,tbl-h05-near-results-a--gt-0006,True
supplementary_information.html,11,headers,tbl-h05-near-results-a--gt-0004,True
supplementary_information.html,11,headers,tbl-h05-near-results-a--gt-0006,True
supplementary_information.html,11,headers,tbl-h05-near-results-a--gt-0005,True
supplementary_information.html,11,headers,tbl-h05-near-results-a--gt-0007,True
supplementary_information.html,11,headers,tbl-h05-near-results-a--gt-0002,True
supplementary_information.html,11,headers,tbl-h05-near-results-a--gt-0007,True
supplementary_information.html,11,headers,tbl-h05-near-results-a--gt-0003,True
supplementary_information.html,11,headers,tbl-h05-near-results-a--gt-0007,True
supplementary_information.html,11,headers,tbl-h05-near-results-a--gt-0004,True
supplementary_information.html,11,headers,tbl-h05-near-results-a--gt-0007,True
supplementary_information.html,11,headers,tbl-h05-near-results-a--gt-0005,True
supplementary_information.html,11,headers,tbl-h05-near-results-a--gt-0008,True
supplementary_information.html,11,headers,tbl-h05-near-results-a--gt-0002,True
supplementary_information.html,11,headers,tbl-h05-near-results-a--gt-0008,True
supplementary_information.html,11,headers,tbl-h05-near-results-a--gt-0003,True
supplementary_information.html,11,headers,tbl-h05-near-results-a--gt-0008,True
supplementary_information.html,11,headers,tbl-h05-near-results-a--gt-0004,True
supplementary_information.html,11,headers,tbl-h05-near-results-a--gt-0008,True
supplementary_information.html,11,headers,tbl-h05-near-results-a--gt-0005,True
supplementary_information.html,11,headers,tbl-h05-near-results-a--gt-0009,True
supplementary_information.html,11,headers,tbl-h05-near-results-a--gt-0002,True
supplementary_information.html,11,headers,tbl-h05-near-results-a--gt-0009,True
supplementary_information.html,11,headers,tbl-h05-near-results-a--gt-0003,True
supplementary_information.html,11,headers,tbl-h05-near-results-a--gt-0009,True
supplementary_information.html,11,headers,tbl-h05-near-results-a--gt-0004,True
supplementary_information.html,11,headers,tbl-h05-near-results-a--gt-0009,True
supplementary_information.html,11,headers,tbl-h05-near-results-a--gt-0005,True
supplementary_information.html,11,headers,tbl-h05-near-results-a--gt-0010,True
supplementary_information.html,11,headers,tbl-h05-near-results-a--gt-0002,True
supplementary_information.html,11,headers,tbl-h05-near-results-a--gt-0010,True
supplementary_information.html,11,headers,tbl-h05-near-results-a--gt-0003,True
supplementary_information.html,11,headers,tbl-h05-near-results-a--gt-0010,True
supplementary_information.html,11,headers,tbl-h05-near-results-a--gt-0004,True
supplementary_information.html,11,headers,tbl-h05-near-results-a--gt-0010,True
supplementary_information.html,11,headers,tbl-h05-near-results-a--gt-0005,True
supplementary_information.html,11,headers,tbl-h05-near-results-a--gt-0011,True
supplementary_information.html,11,headers,tbl-h05-near-results-a--gt-0002,True
supplementary_information.html,11,headers,tbl-h05-near-results-a--gt-0011,True
supplementary_information.html,11,headers,tbl-h05-near-results-a--gt-0003,True
supplementary_information.html,11,headers,tbl-h05-near-results-a--gt-0011,True
supplementary_information.html,11,headers,tbl-h05-near-results-a--gt-0004,True
supplementary_information.html,11,headers,tbl-h05-near-results-a--gt-0011,True
supplementary_information.html,11,headers,tbl-h05-near-results-a--gt-0005,True
supplementary_information.html,11,headers,tbl-h05-near-results-a--gt-0012,True
supplementary_information.html,11,headers,tbl-h05-near-results-a--gt-0002,True
supplementary_information.html,11,headers,tbl-h05-near-results-a--gt-0012,True
supplementary_information.html,11,headers,tbl-h05-near-results-a--gt-0003,True
supplementary_information.html,11,headers,tbl-h05-near-results-a--gt-0012,True
supplementary_information.html,11,headers,tbl-h05-near-results-a--gt-0004,True
supplementary_information.html,11,headers,tbl-h05-near-results-a--gt-0012,True
supplementary_information.html,11,headers,tbl-h05-near-results-a--gt-0005,True
supplementary_information.html,11,headers,tbl-h05-near-results-a--gt-0013,True
supplementary_information.html,11,headers,tbl-h05-near-results-a--gt-0002,True
supplementary_information.html,11,headers,tbl-h05-near-results-a--gt-0013,True
supplementary_information.html,11,headers,tbl-h05-near-results-a--gt-0003,True
supplementary_information.html,11,headers,tbl-h05-near-results-a--gt-0013,True
supplementary_information.html,11,headers,tbl-h05-near-results-a--gt-0004,True
supplementary_information.html,11,headers,tbl-h05-near-results-a--gt-0013,True
supplementary_information.html,11,headers,tbl-h05-near-results-a--gt-0005,True
supplementary_information.html,11,headers,tbl-h05-near-results-a--gt-0014,True
supplementary_information.html,11,headers,tbl-h05-near-results-a--gt-0002,True
supplementary_information.html,11,headers,tbl-h05-near-results-a--gt-0014,True
supplementary_information.html,11,headers,tbl-h05-near-results-a--gt-0003,True
supplementary_information.html,11,headers,tbl-h05-near-results-a--gt-0014,True
supplementary_information.html,11,headers,tbl-h05-near-results-a--gt-0004,True
supplementary_information.html,11,headers,tbl-h05-near-results-a--gt-0014,True
supplementary_information.html,11,headers,tbl-h05-near-results-a--gt-0005,True
supplementary_information.html,11,headers,tbl-h05-near-results-a--gt-0015,True
supplementary_information.html,11,headers,tbl-h05-near-results-a--gt-0002,True
supplementary_information.html,11,headers,tbl-h05-near-results-a--gt-0015,True
supplementary_information.html,11,headers,tbl-h05-near-results-a--gt-0003,True
supplementary_information.html,11,headers,tbl-h05-near-results-a--gt-0015,True
supplementary_information.html,11,headers,tbl-h05-near-results-a--gt-0004,True
supplementary_information.html,11,headers,tbl-h05-near-results-a--gt-0015,True
supplementary_information.html,11,headers,tbl-h05-near-results-a--gt-0005,True
supplementary_information.html,12,headers,tbl-h05-near-results-b--gt-0006,True
supplementary_information.html,12,headers,tbl-h05-near-results-b--gt-0002,True
supplementary_information.html,12,headers,tbl-h05-near-results-b--gt-0006,True
supplementary_information.html,12,headers,tbl-h05-near-results-b--gt-0003,True
supplementary_information.html,12,headers,tbl-h05-near-results-b--gt-0006,True
supplementary_information.html,12,headers,tbl-h05-near-results-b--gt-0004,True
supplementary_information.html,12,headers,tbl-h05-near-results-b--gt-0006,True
supplementary_information.html,12,headers,tbl-h05-near-results-b--gt-0005,True
supplementary_information.html,12,headers,tbl-h05-near-results-b--gt-0007,True
supplementary_information.html,12,headers,tbl-h05-near-results-b--gt-0002,True
supplementary_information.html,12,headers,tbl-h05-near-results-b--gt-0007,True
supplementary_information.html,12,headers,tbl-h05-near-results-b--gt-0003,True
supplementary_information.html,12,headers,tbl-h05-near-results-b--gt-0007,True
supplementary_information.html,12,headers,tbl-h05-near-results-b--gt-0004,True
supplementary_information.html,12,headers,tbl-h05-near-results-b--gt-0007,True
supplementary_information.html,12,headers,tbl-h05-near-results-b--gt-0005,True
supplementary_information.html,12,headers,tbl-h05-near-results-b--gt-0008,True
supplementary_information.html,12,headers,tbl-h05-near-results-b--gt-0002,True
supplementary_information.html,12,headers,tbl-h05-near-results-b--gt-0008,True
supplementary_information.html,12,headers,tbl-h05-near-results-b--gt-0003,True
supplementary_information.html,12,headers,tbl-h05-near-results-b--gt-0008,True
supplementary_information.html,12,headers,tbl-h05-near-results-b--gt-0004,True
supplementary_information.html,12,headers,tbl-h05-near-results-b--gt-0008,True
supplementary_information.html,12,headers,tbl-h05-near-results-b--gt-0005,True
