"path","classification","type_pre","exists_pre","sha256_pre","bytes_pre","mtime_utc_pre","mode_pre","link_target_pre","type_post","exists_post","sha256_post","bytes_post","mtime_utc_post","mode_post","link_target_post","byte_exact","allowed","disposition"
"scripts/hypotheses/H02/h02_contract.R","protected","file",TRUE,"76a72eb8a164f93756796ac593c76c09d5aff983167861ae39efac45974ee025",11946,"2026-07-31 13:58:41.595182 UTC",644,,"file",TRUE,"76a72eb8a164f93756796ac593c76c09d5aff983167861ae39efac45974ee025",11946,"2026-07-31 13:58:41.595182 UTC",644,,TRUE,TRUE,"byte_identical"
"scripts/hypotheses/H02/h02_data.R","protected","file",TRUE,"ed8e46992b6ee48597452ad8ab08b3141347115a9918ffbf94185c6aa164e6a6",10417,"2026-07-31 15:42:51.420648 UTC",644,,"file",TRUE,"ed8e46992b6ee48597452ad8ab08b3141347115a9918ffbf94185c6aa164e6a6",10417,"2026-07-31 15:42:51.420648 UTC",644,,TRUE,TRUE,"byte_identical"
"scripts/hypotheses/H02/h02_dominance.R","protected","file",TRUE,"df9f05faeacc42f37e41018f50e2a04db3d00b53c441f1cd755fa61c13d8be3d",19211,"2026-07-31 08:10:52.020596 UTC",644,,"file",TRUE,"df9f05faeacc42f37e41018f50e2a04db3d00b53c441f1cd755fa61c13d8be3d",19211,"2026-07-31 08:10:52.020596 UTC",644,,TRUE,TRUE,"byte_identical"
"scripts/hypotheses/H02/h02_figure4_pointwise.R","protected","file",TRUE,"ba6ae587bb8cde296f4273f5c40dd97a073bf1df422c694481404ae8ad3475ae",21258,"2026-08-01 08:37:49.288764 UTC",644,,"file",TRUE,"ba6ae587bb8cde296f4273f5c40dd97a073bf1df422c694481404ae8ad3475ae",21258,"2026-08-01 08:37:49.288764 UTC",644,,TRUE,TRUE,"byte_identical"
"scripts/hypotheses/H02/h02_modeling.R","protected","file",TRUE,"62b7646f2806b8b4320aab94787fb71b31bfa53b3552e9938bb499f3933c382f",33108,"2026-07-31 14:46:45.329649 UTC",644,,"file",TRUE,"62b7646f2806b8b4320aab94787fb71b31bfa53b3552e9938bb499f3933c382f",33108,"2026-07-31 14:46:45.329649 UTC",644,,TRUE,TRUE,"byte_identical"
"scripts/hypotheses/H02/run_h02_analysis.R","protected","file",TRUE,"b2426677f4212d78307d30c62a8c91bd2ab6e0b95866ccdb22aae4e38a985319",25903,"2026-07-31 14:48:08.986137 UTC",644,,"file",TRUE,"b2426677f4212d78307d30c62a8c91bd2ab6e0b95866ccdb22aae4e38a985319",25903,"2026-07-31 14:48:08.986137 UTC",644,,TRUE,TRUE,"byte_identical"
"scripts/hypotheses/H02/run_h02_dominance_analysis.R","protected","file",TRUE,"55f29dec94612b15af1fa2fb8af98664e0a8943e87e5ea9f135c270bda43f106",20260,"2026-07-31 15:52:40.955928 UTC",644,,"file",TRUE,"55f29dec94612b15af1fa2fb8af98664e0a8943e87e5ea9f135c270bda43f106",20260,"2026-07-31 15:52:40.955928 UTC",644,,TRUE,TRUE,"byte_identical"
"scripts/hypotheses/H02/run_h02_formula_sensitivity.R","protected","file",TRUE,"d6b5371f56ecede21a6b39705cfeb31c2b1574143ce1fcf028b5e36247ce9562",10672,"2026-07-31 14:48:21.081168 UTC",644,,"file",TRUE,"d6b5371f56ecede21a6b39705cfeb31c2b1574143ce1fcf028b5e36247ce9562",10672,"2026-07-31 14:48:21.081168 UTC",644,,TRUE,TRUE,"byte_identical"
"scripts/hypotheses/H02/run_h02_global_time_diagnostic_sensitivity.R","protected","file",TRUE,"dc8900f483d9e5a5900b439405ad64ab1d55807ea7700f8984083c6e57c91497",16743,"2026-08-01 06:41:00.896543 UTC",644,,"file",TRUE,"dc8900f483d9e5a5900b439405ad64ab1d55807ea7700f8984083c6e57c91497",16743,"2026-08-01 06:41:00.896543 UTC",644,,TRUE,TRUE,"byte_identical"
"scripts/hypotheses/H02/run_h02_temporal_diagnostics.R","protected","file",TRUE,"ecd22f18b9e514f6298e23b71015cc75c7138e3224d5470b2f2a72f2efd8d3cc",16053,"2026-07-31 15:44:38.747763 UTC",644,,"file",TRUE,"ecd22f18b9e514f6298e23b71015cc75c7138e3224d5470b2f2a72f2efd8d3cc",16053,"2026-07-31 15:44:38.747763 UTC",644,,TRUE,TRUE,"byte_identical"
"scripts/report_harmonization/post_render_gt_html_semantics.R","protected","file",TRUE,"28c1105840834e95a37f84eaded9a2c595b9febd568fbc763daef247a53d7205",21453,"2026-08-14 14:37:28.939141 UTC",644,,"file",TRUE,"28c1105840834e95a37f84eaded9a2c595b9febd568fbc763daef247a53d7205",21453,"2026-08-14 14:37:28.939141 UTC",644,,TRUE,TRUE,"byte_identical"
"scripts/report_harmonization/reconstruct_h02_order33_baseline_from_git_blobs.R","protected","file",TRUE,"72d050737e2b294286b93080563de025ddd809a631acfb47064cf69f5acfc607",4162,"2026-08-20 06:33:40.684070 UTC",644,,"file",TRUE,"72d050737e2b294286b93080563de025ddd809a631acfb47064cf69f5acfc607",4162,"2026-08-20 06:33:40.684070 UTC",644,,TRUE,TRUE,"byte_identical"
"scripts/report_harmonization/repair_gt_html_semantics.R","protected","file",TRUE,"7c949930fec862a4ce783c28d0256d36cb45de7c017bd9fcbb7cb910599463d1",17747,"2026-08-14 13:30:58.508446 UTC",644,,"file",TRUE,"7c949930fec862a4ce783c28d0256d36cb45de7c017bd9fcbb7cb910599463d1",17747,"2026-08-14 13:30:58.508446 UTC",644,,TRUE,TRUE,"byte_identical"
"tests/hypotheses/H02/test_h02_contract.R","protected","file",TRUE,"0211746b1f1b45968d847f440081885110ae1740ca66641062d250dd211243d5",4418,"2026-07-31 14:46:45.320369 UTC",644,,"file",TRUE,"0211746b1f1b45968d847f440081885110ae1740ca66641062d250dd211243d5",4418,"2026-07-31 14:46:45.320369 UTC",644,,TRUE,TRUE,"byte_identical"
"tests/hypotheses/H02/test_h02_dominance_fit.R","protected","file",TRUE,"28bcd4aa4e73673b26d0d59853d0de04b00d1b5e6a151f9f3f1943a53e068f27",3391,"2026-07-31 14:46:45.321492 UTC",644,,"file",TRUE,"28bcd4aa4e73673b26d0d59853d0de04b00d1b5e6a151f9f3f1943a53e068f27",3391,"2026-07-31 14:46:45.321492 UTC",644,,TRUE,TRUE,"byte_identical"
"tests/hypotheses/H02/test_h02_dominance_pilot.R","protected","file",TRUE,"a14dca727f9f20be6a6c0c3bab5bfe4df744c9181fd6de477d93a93971dc0788",2368,"2026-07-31 15:49:14.869176 UTC",644,,"file",TRUE,"a14dca727f9f20be6a6c0c3bab5bfe4df744c9181fd6de477d93a93971dc0788",2368,"2026-07-31 15:49:14.869176 UTC",644,,TRUE,TRUE,"byte_identical"
"tests/hypotheses/H02/test_h02_dominance.R","protected","file",TRUE,"d8be1db32b8ef11f5bdb21df3f30f92f4b522feede28698f9f1206810069e461",5541,"2026-07-31 08:10:52.021862 UTC",644,,"file",TRUE,"d8be1db32b8ef11f5bdb21df3f30f92f4b522feede28698f9f1206810069e461",5541,"2026-07-31 08:10:52.021862 UTC",644,,TRUE,TRUE,"byte_identical"
"tests/hypotheses/H02/test_h02_figure_readability.R","protected","file",TRUE,"0e0371700e9578ea769a1622188f0e6f990dfc3d502bb4b6ebecc59d36179a6f",2278,"2026-08-01 12:30:48.832965 UTC",644,,"file",TRUE,"0e0371700e9578ea769a1622188f0e6f990dfc3d502bb4b6ebecc59d36179a6f",2278,"2026-08-01 12:30:48.832965 UTC",644,,TRUE,TRUE,"byte_identical"
"tests/hypotheses/H02/test_h02_figure4_replication.R","protected","file",TRUE,"a0fd56d1cd9d57d8ae0c1c5890ba2ab5f8c763b720c8fe34e54fe111b4fe0346",7410,"2026-07-31 21:05:27.443857 UTC",644,,"file",TRUE,"a0fd56d1cd9d57d8ae0c1c5890ba2ab5f8c763b720c8fe34e54fe111b4fe0346",7410,"2026-07-31 21:05:27.443857 UTC",644,,TRUE,TRUE,"byte_identical"
"tests/hypotheses/H02/test_h02_outputs.R","protected","file",TRUE,"685b25109677ccfd851dad629562af0daa3f3c14760192e7ea98ab3e4b615b8a",14008,"2026-07-31 15:44:54.846522 UTC",644,,"file",TRUE,"685b25109677ccfd851dad629562af0daa3f3c14760192e7ea98ab3e4b615b8a",14008,"2026-07-31 15:44:54.846522 UTC",644,,TRUE,TRUE,"byte_identical"
"tests/hypotheses/H02/test_h02_paired_placement_display.R","protected","file",TRUE,"873c43f0d863c78c22e3e0635d054f09bc521a24d618afcda134a831ac7e7d8a",3790,"2026-08-14 19:49:48.439311 UTC",644,,"file",TRUE,"873c43f0d863c78c22e3e0635d054f09bc521a24d618afcda134a831ac7e7d8a",3790,"2026-08-14 19:49:48.439311 UTC",644,,TRUE,TRUE,"byte_identical"
"tests/hypotheses/H02/test_h02_preparation_report.R","protected","file",TRUE,"ead7a55246a2625b1382acc302b6004892dbf7f7830285f2bae830cb0859d3f8",14895,"2026-08-20 06:43:46.418334 UTC",644,,"file",TRUE,"ead7a55246a2625b1382acc302b6004892dbf7f7830285f2bae830cb0859d3f8",14895,"2026-08-20 06:43:46.418334 UTC",644,,TRUE,TRUE,"byte_identical"
"tests/hypotheses/H02/test_h02_reader_report.R","protected","file",TRUE,"0b044d2995645f6cfa50e28e2bdf330b8801002761a84520b169a1a3eb6771db",16044,"2026-08-15 09:20:46.547536 UTC",644,,"file",TRUE,"0b044d2995645f6cfa50e28e2bdf330b8801002761a84520b169a1a3eb6771db",16044,"2026-08-15 09:20:46.547536 UTC",644,,TRUE,TRUE,"byte_identical"
