"set","path","expected_sha256","observed_sha256","expected_bytes","observed_bytes","status"
"H09_preservation","audit/hypotheses/H09/report018_order56b_environment_retry/visual_raw_table_sensitivity-summary_708px.png","a629da6ddf2505c68ca2bd5095ad62489bee0c103126f5ca8d3344ef990e0bc5","a629da6ddf2505c68ca2bd5095ad62489bee0c103126f5ca8d3344ef990e0bc5",138357,138357,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order56b_environment_retry/visual_screenshot_manifest.csv","3491edc6554c176dc894734ec98e7ca161bcb25410064696067bfada00f5f62f","3491edc6554c176dc894734ec98e7ca161bcb25410064696067bfada00f5f62f",9226,9226,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order56b_environment_retry/visual_table_chest-results_708px.png","ef0352cb3f2266472f8312eae8f9a0b070bdc710ac6411bca8cc8258dc1039ad","ef0352cb3f2266472f8312eae8f9a0b070bdc710ac6411bca8cc8258dc1039ad",226615,226615,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order56b_environment_retry/visual_table_contact_sheet_1.png","e2ad8bf58110cc32844a20aa29b3480533fb524f714215fdf81b3ea6b662b1cc","e2ad8bf58110cc32844a20aa29b3480533fb524f714215fdf81b3ea6b662b1cc",789706,789706,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order56b_environment_retry/visual_table_contact_sheet_2.png","287d3ab02bd29e4bc8f7fdfdcb902a1bfc8dd27cd600a3904f68c6533bfeba0e","287d3ab02bd29e4bc8f7fdfdcb902a1bfc8dd27cd600a3904f68c6533bfeba0e",907946,907946,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order56b_environment_retry/visual_table_contact_sheet_3.png","c51cba68cd94f46bb4f5c98420eecac96f8936f9e07786a7d3da57109a769af0","c51cba68cd94f46bb4f5c98420eecac96f8936f9e07786a7d3da57109a769af0",325513,325513,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order56b_environment_retry/visual_table_formulas_708px.png","5b627bc174e86b15e0a735a69ffc245cd4b74b71405b740a766065779076b653","5b627bc174e86b15e0a735a69ffc245cd4b74b71405b740a766065779076b653",83788,83788,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order56b_environment_retry/visual_table_gap-sensitivity_708px.png","94056a134d58b7ce9712eb3579f2132b63ffdcf0ea35a30f4ced4dcd6d734421","94056a134d58b7ce9712eb3579f2132b63ffdcf0ea35a30f4ced4dcd6d734421",124615,124615,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order56b_environment_retry/visual_table_interactions_708px.png","683c6d1a0d39b154aeae305dfe5b66f7231a0451788c7eedbd45790b8a376c91","683c6d1a0d39b154aeae305dfe5b66f7231a0451788c7eedbd45790b8a376c91",244915,244915,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order56b_environment_retry/visual_table_mean-timing-sensitivity_708px.png","1b5c6febe8c23cdfa68fa373c605c1317a40d11070e0192d3555a90f2f713429","1b5c6febe8c23cdfa68fa373c605c1317a40d11070e0192d3555a90f2f713429",98065,98065,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order56b_environment_retry/visual_table_metrics_708px.png","8be8339a047f9deeadd18463ac1aeb928612bd64cc2eec403bd3da8ae7da9e90","8be8339a047f9deeadd18463ac1aeb928612bd64cc2eec403bd3da8ae7da9e90",100608,100608,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order56b_environment_retry/visual_table_near-eye-results_708px.png","cd6f4cfb862f875494f4b5bbd0966392aaab1931a6bc6d9df3b3830f993116f7","cd6f4cfb862f875494f4b5bbd0966392aaab1931a6bc6d9df3b3830f993116f7",223464,223464,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order56b_environment_retry/visual_table_paired-placement_708px.png","b1eb62f2a38f6b2ea2385f455a00e476452689d4cd39c959dccead20c86b49fd","b1eb62f2a38f6b2ea2385f455a00e476452689d4cd39c959dccead20c86b49fd",194679,194679,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order56b_environment_retry/visual_table_primary-samples_708px.png","02ab97d840081ae2f894dd320468d23e6f30adab5cd1edfde9550867a230b3bf","02ab97d840081ae2f894dd320468d23e6f30adab5cd1edfde9550867a230b3bf",286260,286260,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order56b_environment_retry/visual_table_qualified-diagnostics_708px.png","60be946124ab3ed97f4419e2549b72240e5c9975e8c22efd0994767c303d60d3","60be946124ab3ed97f4419e2549b72240e5c9975e8c22efd0994767c303d60d3",132660,132660,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order56b_environment_retry/visual_table_sensitivity-summary_708px.png","b833cd681b4ddbef7733e0e7b1ea3f170588422dc9623dd9aaedd5940087233f","b833cd681b4ddbef7733e0e7b1ea3f170588422dc9623dd9aaedd5940087233f",57961,57961,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order56b_environment_retry/visual_viewport_1440x1000.png","25b84ce79611a47dc416f501425296fbde4d6835fb8c7eaa5cc2b9664d4622ad","25b84ce79611a47dc416f501425296fbde4d6835fb8c7eaa5cc2b9664d4622ad",237187,237187,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order56b_environment_retry/visual_viewport_708x1000.png","61fff724b3aed95a10ab76850c04a94b14875ae7d01c7976aece96793fdeec9f","61fff724b3aed95a10ab76850c04a94b14875ae7d01c7976aece96793fdeec9f",141597,141597,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order56b_environment_retry/visual_viewport_720x500_200pct_equivalent.png","0bccb023e960a535683cf99f75eaeedf2abe8ac488d27051fce5b3bc31283fea","0bccb023e960a535683cf99f75eaeedf2abe8ac488d27051fce5b3bc31283fea",47937,47937,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order57_companion_render/build_inventory_postfailure.csv","55bb586c82ee621fd666d82cdccebfccc6698a771612a509305d3300548f5b47","55bb586c82ee621fd666d82cdccebfccc6698a771612a509305d3300548f5b47",185785,185785,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order57_companion_render/build_inventory_prerender.csv","55bb586c82ee621fd666d82cdccebfccc6698a771612a509305d3300548f5b47","55bb586c82ee621fd666d82cdccebfccc6698a771612a509305d3300548f5b47",185785,185785,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order57_companion_render/build_reconciliation_postfailure.csv","9822eae215deb2dfe3b3af87752269d80d6a623b6e890e320090ae82cc99a70f","9822eae215deb2dfe3b3af87752269d80d6a623b6e890e320090ae82cc99a70f",208818,208818,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order57_companion_render/build_symlink_inventory_prerender.csv","8220e43eb376e5a9592ef6d4339a5f835aa532b63427654479659a7979f0cb75","8220e43eb376e5a9592ef6d4339a5f835aa532b63427654479659a7979f0cb75",33,33,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order57_companion_render/capture_order57_failure.R","e70e2905ad68216b4b349db34041c5f77d45bb794d9e294fbad821b327c4e365","e70e2905ad68216b4b349db34041c5f77d45bb794d9e294fbad821b327c4e365",13133,13133,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order57_companion_render/capture_order57_preflight.R","19123dbfe90d24f7975201a8eca51db6989e8674253bec2a06333baea0224a86","19123dbfe90d24f7975201a8eca51db6989e8674253bec2a06333baea0224a86",26973,26973,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order57_companion_render/controlling_identities_prerender.csv","9c9487b727441ac5ade9b248a854f709c36d5cadeffa98e79b9e68430d9136c8","9c9487b727441ac5ade9b248a854f709c36d5cadeffa98e79b9e68430d9136c8",1842,1842,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order57_companion_render/dispatch_hard_pin_audit_prerender.csv","5e38e12f4e9f237ddf37c4edd436a1e422e5ee3c0aedfd422216e4c0c5b5be2c","5e38e12f4e9f237ddf37c4edd436a1e422e5ee3c0aedfd422216e4c0c5b5be2c",2118,2118,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order57_companion_render/failure_capture_checks.csv","f6b4052a740f530b74687cf0db7ea07ccc6963ecc1b55bed151db19ad7e2b800","f6b4052a740f530b74687cf0db7ea07ccc6963ecc1b55bed151db19ad7e2b800",1792,1792,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order57_companion_render/frozen_endpoints_postfailure.csv","55c3cd7de9ac3dd9162512886cf7d174deff1dbfa4df9c243a6df09710038ea9","55c3cd7de9ac3dd9162512886cf7d174deff1dbfa4df9c243a6df09710038ea9",837,837,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order57_companion_render/historical_tests_postfailure.csv","a52a02e39839c8d01a308b24f39b13fa45c8a83243b7fbfe609cb217abc7a40a","a52a02e39839c8d01a308b24f39b13fa45c8a83243b7fbfe609cb217abc7a40a",443,443,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order57_companion_render/historical_tests_prerender.csv","b4e6b2c93d81aee3bb2a88232ee8288696a244a8b2344884b45b5654cd49aca2","b4e6b2c93d81aee3bb2a88232ee8288696a244a8b2344884b45b5654cd49aca2",410,410,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order57_companion_render/order57_fail_closed_evidence_manifest.csv","d8c6399a6c964ad96de7155e5a588809d5f7dd64638d206068782dc0906abc37","d8c6399a6c964ad96de7155e5a588809d5f7dd64638d206068782dc0906abc37",8842,8842,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order57_companion_render/ORDER57_FAIL_CLOSED.md","4ff6379f491e77cbf9861cddaf7d9bdb3c091f96b7d6b96cd9a755c59252d563","4ff6379f491e77cbf9861cddaf7d9bdb3c091f96b7d6b96cd9a755c59252d563",3854,3854,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order57_companion_render/order57_failure_verification.csv","f91c681e6393d5febf8d19c180b3ec744776fae7b12e7a61a900e28fd0477aae","f91c681e6393d5febf8d19c180b3ec744776fae7b12e7a61a900e28fd0477aae",1788,1788,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order57_companion_render/preflight_marker.txt","952fdc482d57855fa856a40e62d24bbc6b61ea49c0267b14a9d1af0fa5070b32","952fdc482d57855fa856a40e62d24bbc6b61ea49c0267b14a9d1af0fa5070b32",28,28,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order57_companion_render/preflight_summary.csv","b6dad1af6b63cf67190f9de388473068ce18df27d2cf5d12b99e1b8dfb3575f8","b6dad1af6b63cf67190f9de388473068ce18df27d2cf5d12b99e1b8dfb3575f8",1437,1437,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order57_companion_render/preparation_manifest_audit_prerender.csv","36a94881417a6e11bea0fe1c6a3c4a461555f0ef9672e41f4453cc7ce48cd53f","36a94881417a6e11bea0fe1c6a3c4a461555f0ef9672e41f4453cc7ce48cd53f",49044,49044,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order57_companion_render/preparation_manifest_historical_transitions_prerender.csv","cefa01cc39203f914e0ac02f8d8402126a9fd1944a92a65c41ffae59f5ba3c50","cefa01cc39203f914e0ac02f8d8402126a9fd1944a92a65c41ffae59f5ba3c50",7079,7079,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order57_companion_render/process_probe_postfailure.csv","77f3b6a0b93a6d82592c56fdeb017dccfdbeb7d170135c959018ca165b8e7dd1","77f3b6a0b93a6d82592c56fdeb017dccfdbeb7d170135c959018ca165b8e7dd1",168,168,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order57_companion_render/process_probe_prerender.csv","72c9dab83d34bf8298ef449751a6a0195e4e8bb57478547da655cc5ce5d48fe3","72c9dab83d34bf8298ef449751a6a0195e4e8bb57478547da655cc5ce5d48fe3",185,185,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order57_companion_render/protected_inventory_postfailure.csv","576af926a142567c446dbf717bfd274b89f05a9d32b0060e8b5d249fc32ebe06","576af926a142567c446dbf717bfd274b89f05a9d32b0060e8b5d249fc32ebe06",102926,102926,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order57_companion_render/protected_inventory_prerender.csv","ac8c05efd1a3626fa92fab0208793fb96090503c23828dbece0328ea100f20cf","ac8c05efd1a3626fa92fab0208793fb96090503c23828dbece0328ea100f20cf",103047,103047,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order57_companion_render/protected_missing_prerender.csv","fb776629d07e1bd90d82cc1defaf3d1a0748c771f870eb1215fe4f5068b16fa7","fb776629d07e1bd90d82cc1defaf3d1a0748c771f870eb1215fe4f5068b16fa7",25,25,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order57_companion_render/protected_reconciliation_postfailure.csv","61f742ae166873a303ce0d0d5b4e7c24a94060a47bd6d50387aa878d32cb10be","61f742ae166873a303ce0d0d5b4e7c24a94060a47bd6d50387aa878d32cb10be",115348,115348,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order57_companion_render/release_manifest_audit_prerender.csv","d50965ad299fbbd8c2408d164be0b0e6676178b00107c29aa335fd6fb110fcaf","d50965ad299fbbd8c2408d164be0b0e6676178b00107c29aa335fd6fb110fcaf",6005,6005,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order57_companion_render/release_pins_audit_prerender.csv","4b0d34bc7259f5f5b30e40011c90fa046dfc1d69cf3526502aa45f8e45465961","4b0d34bc7259f5f5b30e40011c90fa046dfc1d69cf3526502aa45f8e45465961",8077,8077,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order57_companion_render/render_console.log","f3ba46e727acf75d7fa0ddc88a6f6291e8714db245d37545d4ee486f9d2a40db","f3ba46e727acf75d7fa0ddc88a6f6291e8714db245d37545d4ee486f9d2a40db",563,563,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order57_companion_render/render_execution.csv","3c63bf548b1c86cbf6b9a6751eaf5b0dabeaafc90fc18c64275fb97003a86f57","3c63bf548b1c86cbf6b9a6751eaf5b0dabeaafc90fc18c64275fb97003a86f57",295,295,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order57_companion_render/render_input_identity_diagnostic.csv","22a6a00166f60baba24475f7a2036e63989bac13883e497e9e35cd68e3caafb0","22a6a00166f60baba24475f7a2036e63989bac13883e497e9e35cd68e3caafb0",4564,4564,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order57_companion_render/render_input_identity_mismatches.csv","6df1a64d6fd989988387d777328c7eefc9a5f0fe9d684241ffcc26e072952f96","6df1a64d6fd989988387d777328c7eefc9a5f0fe9d684241ffcc26e072952f96",1193,1193,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order57_companion_render/result_acceptance_audit_prerender.csv","6fb0bd86b244af9689f79ed9728df86c861bed22683f9511c267de93570ee08f","6fb0bd86b244af9689f79ed9728df86c861bed22683f9511c267de93570ee08f",8434,8434,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order57_companion_render/sass_cache_inventory_after.csv","8b1d7a6256802b9ea03223fc137fc76debfe84eff554db57230b289889420cfa","8b1d7a6256802b9ea03223fc137fc76debfe84eff554db57230b289889420cfa",189,189,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order57_companion_render/sass_cache_inventory_before.csv","01ab5c02197a5d7c3b05ec139d224e6959cf7a6f2c504ccd62c31757887d6ba2","01ab5c02197a5d7c3b05ec139d224e6959cf7a6f2c504ccd62c31757887d6ba2",187,187,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order57_companion_render/semantic_directory_postfailure.csv","bea37fdba769aa3bb17f85ec297b2c758271db6a8321498fcb74458908cce712","bea37fdba769aa3bb17f85ec297b2c758271db6a8321498fcb74458908cce712",85,85,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order57_companion_render/semantic_directory_prerender.csv","a7a6c69104f6cd1c24ee550c4d0f141a6e70142f4274053107b325cd2272591c","a7a6c69104f6cd1c24ee550c4d0f141a6e70142f4274053107b325cd2272591c",117,117,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order57_companion_render/source_chunk_audit_prerender.csv","27635e7b11c6471ebc805ceb679accae723c17bc4b5ac66d90f13accf81c9134","27635e7b11c6471ebc805ceb679accae723c17bc4b5ac66d90f13accf81c9134",234,234,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order57_companion_render/source_endpoint_contract_prerender.csv","0eb6a8847409e37123917d9db58066c2259dfa0a9e1837bf31b116a5e5044488","0eb6a8847409e37123917d9db58066c2259dfa0a9e1837bf31b116a5e5044488",1009,1009,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order57_companion_render/source_prohibited_call_audit_prerender.csv","be7b6f1efba3de8ee93dfc22433cdd0f1425cd72ee72accb52df8524854e2ba5","be7b6f1efba3de8ee93dfc22433cdd0f1425cd72ee72accb52df8524854e2ba5",854,854,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order57_companion_render/source_reader_targets_prerender.csv","9b0ecfecc0832455ffe09f967a3bb0b6882727657652d21966815d4b402f0b5a","9b0ecfecc0832455ffe09f967a3bb0b6882727657652d21966815d4b402f0b5a",3475,3475,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order57_companion_render/source_scientific_contract_prerender.csv","ed5651fade0465f9e9de13aaaab07df8713b669bf7a70846a5302c1b3cf8093b","ed5651fade0465f9e9de13aaaab07df8713b669bf7a70846a5302c1b3cf8093b",384,384,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order57_companion_render/source_side_support_reconciliation_postfailure.csv","001c88fa0757c8c3477f1da55001e6851952c3dc62aac83568570ab9d03b0656","001c88fa0757c8c3477f1da55001e6851952c3dc62aac83568570ab9d03b0656",4090,4090,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order57_companion_render/source_side_support_tree_postfailure.csv","b9cb8600dd0531665c6467220249a4333036ca4c0812ca8a13386c57a20dee05","b9cb8600dd0531665c6467220249a4333036ca4c0812ca8a13386c57a20dee05",3948,3948,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order57_companion_render/source_side_support_tree_prerender.csv","b9cb8600dd0531665c6467220249a4333036ca4c0812ca8a13386c57a20dee05","b9cb8600dd0531665c6467220249a4333036ca4c0812ca8a13386c57a20dee05",3948,3948,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order57_companion_render/verify_order57_h09_companion_failure.R","92226688ee3212469ae3b7aa3580fcc8686f2d62a42c1c189ab61944f1ebcb35","92226688ee3212469ae3b7aa3580fcc8686f2d62a42c1c189ab61944f1ebcb35",15553,15553,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order57_companion_render/versions_prerender.csv","c797afafd54fe0ea1a39852d25281a478cddab4fdfe26e2fb52085c569417c0b","c797afafd54fe0ea1a39852d25281a478cddab4fdfe26e2fb52085c569417c0b",137,137,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order57a_companion_retry/authorized_postimages_postfailure.csv","ec1ba2a135d3b7bb875298bd6d14d8f083fa1f56c51a8452030b59ef08546ebc","ec1ba2a135d3b7bb875298bd6d14d8f083fa1f56c51a8452030b59ef08546ebc",685,685,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order57a_companion_retry/authorized_postimages_prerender.csv","9942a553215153c73172900e5c57382f300d4223e3781cb833a030645b532725","9942a553215153c73172900e5c57382f300d4223e3781cb833a030645b532725",685,685,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order57a_companion_retry/build_inventory_postfailure.csv","55bb586c82ee621fd666d82cdccebfccc6698a771612a509305d3300548f5b47","55bb586c82ee621fd666d82cdccebfccc6698a771612a509305d3300548f5b47",185785,185785,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order57a_companion_retry/build_inventory_prerender.csv","55bb586c82ee621fd666d82cdccebfccc6698a771612a509305d3300548f5b47","55bb586c82ee621fd666d82cdccebfccc6698a771612a509305d3300548f5b47",185785,185785,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order57a_companion_retry/build_reconciliation_postfailure.csv","9822eae215deb2dfe3b3af87752269d80d6a623b6e890e320090ae82cc99a70f","9822eae215deb2dfe3b3af87752269d80d6a623b6e890e320090ae82cc99a70f",208818,208818,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order57a_companion_retry/build_symlink_inventory_postfailure.csv","8220e43eb376e5a9592ef6d4339a5f835aa532b63427654479659a7979f0cb75","8220e43eb376e5a9592ef6d4339a5f835aa532b63427654479659a7979f0cb75",33,33,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order57a_companion_retry/build_symlink_inventory_prerender.csv","8220e43eb376e5a9592ef6d4339a5f835aa532b63427654479659a7979f0cb75","8220e43eb376e5a9592ef6d4339a5f835aa532b63427654479659a7979f0cb75",33,33,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order57a_companion_retry/capture_order57a_failure.R","ce197c6f9c33d030894635ec862f6e52c408c33ad8f1d9a9f5f24fab17f3442c","ce197c6f9c33d030894635ec862f6e52c408c33ad8f1d9a9f5f24fab17f3442c",17125,17125,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order57a_companion_retry/controlling_identities_prerender.csv","4bd77179ed05a239c1884179350e0d8acdfb12e2dd66f06931bcc8ee37b16ea5","4bd77179ed05a239c1884179350e0d8acdfb12e2dd66f06931bcc8ee37b16ea5",1265,1265,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order57a_companion_retry/coordination_matrix_observation.csv","9d17fa47e21952127ead85ea77bcaad43490daeca97452fa88cd8510143cbb3b","9d17fa47e21952127ead85ea77bcaad43490daeca97452fa88cd8510143cbb3b",203,203,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order57a_companion_retry/diagnose_reader_manifest_failure.R","835223f00518d80b0f8e4aa8a9e81d485bc0453d8164bf085297cfb9984b4340","835223f00518d80b0f8e4aa8a9e81d485bc0453d8164bf085297cfb9984b4340",2365,2365,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order57a_companion_retry/dispatch_baseline_before_authorized_edits.csv","44b9e7bc51920e70897b9d312fd7337277acfed09ce7a36de21ea60c21c294cc","44b9e7bc51920e70897b9d312fd7337277acfed09ce7a36de21ea60c21c294cc",623,623,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order57a_companion_retry/dispatch_reconciliation_after_scope_checker.csv","b2177a6825e403d70060df3d1dbcfdaec6d59ce6ab0c13952669f170313bb87a","b2177a6825e403d70060df3d1dbcfdaec6d59ce6ab0c13952669f170313bb87a",17122,17122,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order57a_companion_retry/dispatch_reconciliation_prerender.csv","1ed86bb7e40e6698030dc5d25bb6f2a417795577c0b4c75fe4a8867b488d44ba","1ed86bb7e40e6698030dc5d25bb6f2a417795577c0b4c75fe4a8867b488d44ba",13134,13134,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order57a_companion_retry/failure_capture_checks.csv","2e93d4ac064f3758495e756a09619c6dc97d7ad0c0eea9844d2dd3a457a88290","2e93d4ac064f3758495e756a09619c6dc97d7ad0c0eea9844d2dd3a457a88290",3304,3304,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order57a_companion_retry/frozen_endpoints_postfailure.csv","11016b27555ea1d368453eb9400d8b2508cad3998a0507166dfe5343b60f0db5","11016b27555ea1d368453eb9400d8b2508cad3998a0507166dfe5343b60f0db5",3447,3447,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order57a_companion_retry/H09_analysis_preparation.qmd.preimage","7563a933289b1c4a2275eead58ae8cfaa6492fb0a27b7202f4a9be516eb88a46","7563a933289b1c4a2275eead58ae8cfaa6492fb0a27b7202f4a9be516eb88a46",47901,47901,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order57a_companion_retry/h09_contract.R.preimage","458dc3c08f0cd74acecc790d30226d930839b3f8f252a3018085e35611de3cd1","458dc3c08f0cd74acecc790d30226d930839b3f8f252a3018085e35611de3cd1",16374,16374,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order57a_companion_retry/H09_input_audit.csv.preimage","be258bf523eadc318cf8926298e83275f64b38f5c5c4d1cc499f7841c0c2cafb","be258bf523eadc318cf8926298e83275f64b38f5c5c4d1cc499f7841c0c2cafb",4253,4253,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order57a_companion_retry/input_audit_current_identity_prerender.csv","fef1bd522cef3cbfae438bf5e0bbad47b7fd7443be1231f1e80d99c21c3aee63","fef1bd522cef3cbfae438bf5e0bbad47b7fd7443be1231f1e80d99c21c3aee63",6002,6002,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order57a_companion_retry/order57_history_audit_postfailure.csv","8bd71f7188b311ce4b288d7760fec1118cc6f3c82afdd2eb90431ea7e156982f","8bd71f7188b311ce4b288d7760fec1118cc6f3c82afdd2eb90431ea7e156982f",12435,12435,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order57a_companion_retry/order57_owner_seal_audit_prerender.csv","8bd71f7188b311ce4b288d7760fec1118cc6f3c82afdd2eb90431ea7e156982f","8bd71f7188b311ce4b288d7760fec1118cc6f3c82afdd2eb90431ea7e156982f",12435,12435,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order57a_companion_retry/order57a_fail_closed_evidence_manifest.csv","89126ec7990c41ecbe8956c05b33926e29fdc0f42011b1383447beaccf2626f8","89126ec7990c41ecbe8956c05b33926e29fdc0f42011b1383447beaccf2626f8",11573,11573,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order57a_companion_retry/ORDER57A_FAIL_CLOSED.md","d484752e15aee7eaf55750360e09df3958c4679c4f76dc78f20c84745afc6ada","d484752e15aee7eaf55750360e09df3958c4679c4f76dc78f20c84745afc6ada",5661,5661,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order57a_companion_retry/order57a_failure_verification.csv","1d212cbc0daa7887a73b2706b99198db49f417ef31f8d3296621294baa13947c","1d212cbc0daa7887a73b2706b99198db49f417ef31f8d3296621294baa13947c",1997,1997,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order57a_companion_retry/preflight_summary.csv","3ae3133196398c8d673a602282c9f86894a596bde6e08f359c7d83fd0f387637","3ae3133196398c8d673a602282c9f86894a596bde6e08f359c7d83fd0f387637",2099,2099,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order57a_companion_retry/preparation_manifest_audit_prerender.csv","81c8d77a847959c27f567e789b4dfd8474b66a67cd77163c9d99a8989015e56c","81c8d77a847959c27f567e789b4dfd8474b66a67cd77163c9d99a8989015e56c",49044,49044,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order57a_companion_retry/preparation_manifest_historical_transitions_prerender.csv","534cded8d6e99d6c16586ba8f81da06450b3ad551bbe6331cc496f1fc8c225b1","534cded8d6e99d6c16586ba8f81da06450b3ad551bbe6331cc496f1fc8c225b1",7079,7079,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order57a_companion_retry/process_probe_postfailure.csv","41ef7a3823409cb9d5103584f2417d00e5c3a064ed81ebe7d6b85e91341782fb","41ef7a3823409cb9d5103584f2417d00e5c3a064ed81ebe7d6b85e91341782fb",179,179,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order57a_companion_retry/process_probe_prerender.csv","e4ce685bc49e0d454718c23e7b11eeb201ef6c4de03850510bacf295836b4537","e4ce685bc49e0d454718c23e7b11eeb201ef6c4de03850510bacf295836b4537",119,119,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order57a_companion_retry/prospective_helper_inventory_prerender.csv","e0eb40d146ecf700ac5eaf4b50a340b9256c355d14c06a43c484447eba8d6386","e0eb40d146ecf700ac5eaf4b50a340b9256c355d14c06a43c484447eba8d6386",51269,51269,"PASS"
"H09_preservation","audit/hypotheses/H09/report018_order57a_companion_retry/protected_inventory_postfailure.csv","7043f9ff6a471e6c8dcf51292d1793efe2885d950bf92479c2878abbf833eeb4","7043f9ff6a471e6c8dcf51292d1793efe2885d950bf92479c2878abbf833eeb4",115559,115559,"PASS"
