"endpoint","table_id","row","column","expected","actual","exact_value"
"tbl-stage4-ba-m6-localizations","localizations",17,"Site","San José (CR)","San José (CR)",TRUE
"tbl-stage4-ba-m6-localizations","localizations",17,"Site effect minus equal-site effect (95% CI)","+9.7 pp (-8.5 pp to +28.0 pp)","+9.7 pp (-8.5 pp to +28.0 pp)",TRUE
"tbl-stage4-ba-m6-localizations","localizations",17,"Primary FDR-adjusted p","0.691","0.691",TRUE
"tbl-stage4-ba-m6-localizations","localizations",17,"At least 80% (95% CI)","+7.5 pp (-11.7 pp to +26.7 pp)","+7.5 pp (-11.7 pp to +26.7 pp)",TRUE
"tbl-stage4-ba-m6-localizations","localizations",17,"Direction retained","Yes","Yes",TRUE
"tbl-stage4-ba-m6-localizations","localizations",17,"CI conclusion retained","Yes","Yes",TRUE
"tbl-stage4-ba-m6-localizations","localizations",18,"Window","Pre-sleep","Pre-sleep",TRUE
"tbl-stage4-ba-m6-localizations","localizations",18,"Site","Kumasi (GH)","Kumasi (GH)",TRUE
"tbl-stage4-ba-m6-localizations","localizations",18,"Site effect minus equal-site effect (95% CI)","+4.6 pp (-6.9 pp to +16.1 pp)","+4.6 pp (-6.9 pp to +16.1 pp)",TRUE
"tbl-stage4-ba-m6-localizations","localizations",18,"Primary FDR-adjusted p","0.691","0.691",TRUE
"tbl-stage4-ba-m6-localizations","localizations",18,"At least 80% (95% CI)","+1.7 pp (-10.6 pp to +14.0 pp)","+1.7 pp (-10.6 pp to +14.0 pp)",TRUE
"tbl-stage4-ba-m6-localizations","localizations",18,"Direction retained","Yes","Yes",TRUE
"tbl-stage4-ba-m6-localizations","localizations",18,"CI conclusion retained","Yes","Yes",TRUE
"tbl-stage4-ba-m6-localizations","localizations",19,"Window","Sleep","Sleep",TRUE
"tbl-stage4-ba-m6-localizations","localizations",19,"Site","Borås (SE)","Borås (SE)",TRUE
"tbl-stage4-ba-m6-localizations","localizations",19,"Site effect minus equal-site effect (95% CI)","-3.2 pp (-12.3 pp to +5.9 pp)","-3.2 pp (-12.3 pp to +5.9 pp)",TRUE
"tbl-stage4-ba-m6-localizations","localizations",19,"Primary FDR-adjusted p","0.691","0.691",TRUE
"tbl-stage4-ba-m6-localizations","localizations",19,"At least 80% (95% CI)","-4.1 pp (-13.5 pp to +5.4 pp)","-4.1 pp (-13.5 pp to +5.4 pp)",TRUE
"tbl-stage4-ba-m6-localizations","localizations",19,"Direction retained","Yes","Yes",TRUE
"tbl-stage4-ba-m6-localizations","localizations",19,"CI conclusion retained","Yes","Yes",TRUE
"tbl-stage4-ba-m6-localizations","localizations",20,"Window","Sleep","Sleep",TRUE
"tbl-stage4-ba-m6-localizations","localizations",20,"Site","Delft (NL)","Delft (NL)",TRUE
"tbl-stage4-ba-m6-localizations","localizations",20,"Site effect minus equal-site effect (95% CI)","-2.4 pp (-9.1 pp to +4.4 pp)","-2.4 pp (-9.1 pp to +4.4 pp)",TRUE
"tbl-stage4-ba-m6-localizations","localizations",20,"Primary FDR-adjusted p","0.691","0.691",TRUE
"tbl-stage4-ba-m6-localizations","localizations",20,"At least 80% (95% CI)","-2.9 pp (-9.6 pp to +3.7 pp)","-2.9 pp (-9.6 pp to +3.7 pp)",TRUE
"tbl-stage4-ba-m6-localizations","localizations",20,"Direction retained","Yes","Yes",TRUE
"tbl-stage4-ba-m6-localizations","localizations",20,"CI conclusion retained","Yes","Yes",TRUE
"tbl-stage4-ba-m6-localizations","localizations",21,"Window","Sleep","Sleep",TRUE
"tbl-stage4-ba-m6-localizations","localizations",21,"Site","Dortmund (DE)","Dortmund (DE)",TRUE
"tbl-stage4-ba-m6-localizations","localizations",21,"Site effect minus equal-site effect (95% CI)","+2.4 pp (-3.7 pp to +8.5 pp)","+2.4 pp (-3.7 pp to +8.5 pp)",TRUE
"tbl-stage4-ba-m6-localizations","localizations",21,"Primary FDR-adjusted p","0.691","0.691",TRUE
"tbl-stage4-ba-m6-localizations","localizations",21,"At least 80% (95% CI)","+3.0 pp (-3.2 pp to +9.2 pp)","+3.0 pp (-3.2 pp to +9.2 pp)",TRUE
"tbl-stage4-ba-m6-localizations","localizations",21,"Direction retained","Yes","Yes",TRUE
"tbl-stage4-ba-m6-localizations","localizations",21,"CI conclusion retained","Yes","Yes",TRUE
"tbl-stage4-ba-m6-localizations","localizations",22,"Window","Sleep","Sleep",TRUE
"tbl-stage4-ba-m6-localizations","localizations",22,"Site","Tübingen (DE)","Tübingen (DE)",TRUE
"tbl-stage4-ba-m6-localizations","localizations",22,"Site effect minus equal-site effect (95% CI)","-0.5 pp (-5.3 pp to +4.2 pp)","-0.5 pp (-5.3 pp to +4.2 pp)",TRUE
"tbl-stage4-ba-m6-localizations","localizations",22,"Primary FDR-adjusted p","0.896","0.896",TRUE
"tbl-stage4-ba-m6-localizations","localizations",22,"At least 80% (95% CI)","-0.2 pp (-4.9 pp to +4.6 pp)","-0.2 pp (-4.9 pp to +4.6 pp)",TRUE
"tbl-stage4-ba-m6-localizations","localizations",22,"Direction retained","Yes","Yes",TRUE
"tbl-stage4-ba-m6-localizations","localizations",22,"CI conclusion retained","Yes","Yes",TRUE
"tbl-stage4-ba-m6-localizations","localizations",23,"Window","Sleep","Sleep",TRUE
"tbl-stage4-ba-m6-localizations","localizations",23,"Site","Munich (DE)","Munich (DE)",TRUE
"tbl-stage4-ba-m6-localizations","localizations",23,"Site effect minus equal-site effect (95% CI)","-3.4 pp (-13.5 pp to +6.8 pp)","-3.4 pp (-13.5 pp to +6.8 pp)",TRUE
"tbl-stage4-ba-m6-localizations","localizations",23,"Primary FDR-adjusted p","0.691","0.691",TRUE
"tbl-stage4-ba-m6-localizations","localizations",23,"At least 80% (95% CI)","-2.1 pp (-12.2 pp to +8.1 pp)","-2.1 pp (-12.2 pp to +8.1 pp)",TRUE
"tbl-stage4-ba-m6-localizations","localizations",23,"Direction retained","Yes","Yes",TRUE
"tbl-stage4-ba-m6-localizations","localizations",23,"CI conclusion retained","Yes","Yes",TRUE
"tbl-stage4-ba-m6-localizations","localizations",24,"Window","Sleep","Sleep",TRUE
"tbl-stage4-ba-m6-localizations","localizations",24,"Site","Madrid (ES)","Madrid (ES)",TRUE
"tbl-stage4-ba-m6-localizations","localizations",24,"Site effect minus equal-site effect (95% CI)","+3.4 pp (-0.0 pp to +6.8 pp)","+3.4 pp (-0.0 pp to +6.8 pp)",TRUE
"tbl-stage4-ba-m6-localizations","localizations",24,"Primary FDR-adjusted p","0.285","0.285",TRUE
"tbl-stage4-ba-m6-localizations","localizations",24,"At least 80% (95% CI)","+3.1 pp (-0.3 pp to +6.6 pp)","+3.1 pp (-0.3 pp to +6.6 pp)",TRUE
"tbl-stage4-ba-m6-localizations","localizations",24,"Direction retained","Yes","Yes",TRUE
"tbl-stage4-ba-m6-localizations","localizations",24,"CI conclusion retained","Yes","Yes",TRUE
"tbl-stage4-ba-m6-localizations","localizations",25,"Window","Sleep","Sleep",TRUE
"tbl-stage4-ba-m6-localizations","localizations",25,"Site","Izmir (TR)","Izmir (TR)",TRUE
"tbl-stage4-ba-m6-localizations","localizations",25,"Site effect minus equal-site effect (95% CI)","-2.3 pp (-9.5 pp to +4.8 pp)","-2.3 pp (-9.5 pp to +4.8 pp)",TRUE
"tbl-stage4-ba-m6-localizations","localizations",25,"Primary FDR-adjusted p","0.691","0.691",TRUE
"tbl-stage4-ba-m6-localizations","localizations",25,"At least 80% (95% CI)","-3.4 pp (-10.7 pp to +3.9 pp)","-3.4 pp (-10.7 pp to +3.9 pp)",TRUE
"tbl-stage4-ba-m6-localizations","localizations",25,"Direction retained","Yes","Yes",TRUE
"tbl-stage4-ba-m6-localizations","localizations",25,"CI conclusion retained","Yes","Yes",TRUE
"tbl-stage4-ba-m6-localizations","localizations",26,"Window","Sleep","Sleep",TRUE
"tbl-stage4-ba-m6-localizations","localizations",26,"Site","San José (CR)","San José (CR)",TRUE
"tbl-stage4-ba-m6-localizations","localizations",26,"Site effect minus equal-site effect (95% CI)","-0.3 pp (-11.7 pp to +11.0 pp)","-0.3 pp (-11.7 pp to +11.0 pp)",TRUE
"tbl-stage4-ba-m6-localizations","localizations",26,"Primary FDR-adjusted p","0.986","0.986",TRUE
"tbl-stage4-ba-m6-localizations","localizations",26,"At least 80% (95% CI)","+0.1 pp (-11.3 pp to +11.4 pp)","+0.1 pp (-11.3 pp to +11.4 pp)",TRUE
"tbl-stage4-ba-m6-localizations","localizations",26,"Direction retained","No","No",TRUE
"tbl-stage4-ba-m6-localizations","localizations",26,"CI conclusion retained","Yes","Yes",TRUE
"tbl-stage4-ba-m6-localizations","localizations",27,"Window","Sleep","Sleep",TRUE
"tbl-stage4-ba-m6-localizations","localizations",27,"Site","Kumasi (GH)","Kumasi (GH)",TRUE
"tbl-stage4-ba-m6-localizations","localizations",27,"Site effect minus equal-site effect (95% CI)","+6.3 pp (+3.5 pp to +9.1 pp)","+6.3 pp (+3.5 pp to +9.1 pp)",TRUE
"tbl-stage4-ba-m6-localizations","localizations",27,"Primary FDR-adjusted p","<0.001","<0.001",TRUE
"tbl-stage4-ba-m6-localizations","localizations",27,"At least 80% (95% CI)","+6.4 pp (+3.5 pp to +9.3 pp)","+6.4 pp (+3.5 pp to +9.3 pp)",TRUE
"tbl-stage4-ba-m6-localizations","localizations",27,"Direction retained","Yes","Yes",TRUE
"tbl-stage4-ba-m6-localizations","localizations",27,"CI conclusion retained","Yes","Yes",TRUE
"tbl-stage4-execution-map","execution",1,"Step","Measurement and grouping","Measurement and grouping",TRUE
"tbl-stage4-execution-map","execution",1,"Method","Frozen minute comparisons grouped by actual wake dates and UTC intervals","Frozen minute comparisons grouped by actual wake dates and UTC intervals",TRUE
"tbl-stage4-execution-map","execution",1,"Location","main_linkage_b_amendment/stage2/frames/","main_linkage_b_amendment/stage2/frames/",TRUE
"tbl-stage4-execution-map","execution",2,"Step","Main model and sensitivities","Main model and sensitivities",TRUE
"tbl-stage4-execution-map","execution",2,"Method","Serial bounded fitting and recorded diagnostic routes, with failed attempts preserved","Serial bounded fitting and recorded diagnostic routes, with failed attempts preserved",TRUE
"tbl-stage4-execution-map","execution",2,"Location","main_linkage_b_amendment/stage2/completion_v2/continued_final_package_011/","main_linkage_b_amendment/stage2/completion_v2/continued_final_package_011/",TRUE
"tbl-stage4-execution-map","execution",3,"Step","Response-scale summaries","Response-scale summaries",TRUE
"tbl-stage4-execution-map","execution",3,"Method","Stored population-average means, contrasts, covariance-derived uncertainty and multiplicity","Stored population-average means, contrasts, covariance-derived uncertainty and multiplicity",TRUE
"tbl-stage4-execution-map","execution",3,"Location","main_linkage_b_amendment/stage2/estimands/ and r2/","main_linkage_b_amendment/stage2/estimands/ and r2/",TRUE
"tbl-stage4-execution-map","execution",4,"Step","Exploratory reuse","Exploratory reuse",TRUE
"tbl-stage4-execution-map","execution",4,"Method","Exact eligible pairs, predictors, four contrasts, diagnostics and anonymous profiles","Exact eligible pairs, predictors, four contrasts, diagnostics and anonymous profiles",TRUE
"tbl-stage4-execution-map","execution",4,"Location","main_linkage_b_amendment/stage2/reuse/","main_linkage_b_amendment/stage2/reuse/",TRUE
"tbl-stage4-execution-map","execution",5,"Step","Reader display","Reader display",TRUE
"tbl-stage4-execution-map","execution",5,"Method","Read-only aggregate formatting, source binding and candidate-first graphics","Read-only aggregate formatting, source binding and candidate-first graphics",TRUE
"tbl-stage4-execution-map","execution",5,"Location","main_linkage_b_amendment/stage3/code/ and stage4/code/","main_linkage_b_amendment/stage3/code/ and stage4/code/",TRUE
"tbl-stage4-artifact-map","artifacts",1,"Role","Complete current scientific package","Complete current scientific package",TRUE
"tbl-stage4-artifact-map","artifacts",1,"Path","main_linkage_b_amendment/stage2/completion_v2/continued_final_package_011/final_manifest.csv","main_linkage_b_amendment/stage2/completion_v2/continued_final_package_011/final_manifest.csv",TRUE
"tbl-stage4-artifact-map","artifacts",1,"Bytes","435249","435249",TRUE
"tbl-stage4-artifact-map","artifacts",1,"SHA-256","c1ce90bf88ff3597d6a75419ee331f091d0a867735117e8785973e1f172af696","c1ce90bf88ff3597d6a75419ee331f091d0a867735117e8785973e1f172af696",TRUE
"tbl-stage4-artifact-map","artifacts",2,"Role","Paired aggregate sources","Paired aggregate sources",TRUE
"tbl-stage4-artifact-map","artifacts",2,"Path","main_linkage_b_amendment/stage2/source_data/manifest.csv","main_linkage_b_amendment/stage2/source_data/manifest.csv",TRUE
"tbl-stage4-artifact-map","artifacts",2,"Bytes","44221","44221",TRUE
"tbl-stage4-artifact-map","artifacts",2,"SHA-256","0ae37b58d54650632c92876925e2a2b663e9ff2927a8477b467d0d9c920eb542","0ae37b58d54650632c92876925e2a2b663e9ff2927a8477b467d0d9c920eb542",TRUE
"tbl-stage4-artifact-map","artifacts",3,"Role","Point-only variance decomposition","Point-only variance decomposition",TRUE
"tbl-stage4-artifact-map","artifacts",3,"Path","main_linkage_b_amendment/stage2/r2/manifest.csv","main_linkage_b_amendment/stage2/r2/manifest.csv",TRUE
"tbl-stage4-artifact-map","artifacts",3,"Bytes","2462","2462",TRUE
"tbl-stage4-artifact-map","artifacts",3,"SHA-256","24ebbf2c91ecb0a8d8f0eee659d69d83bcca5114846715fc15c23b09f2bebc98","24ebbf2c91ecb0a8d8f0eee659d69d83bcca5114846715fc15c23b09f2bebc98",TRUE
"tbl-stage4-artifact-map","artifacts",4,"Role","Exact exploratory reuse","Exact exploratory reuse",TRUE
"tbl-stage4-artifact-map","artifacts",4,"Path","main_linkage_b_amendment/stage2/reuse/manifest.csv","main_linkage_b_amendment/stage2/reuse/manifest.csv",TRUE
"tbl-stage4-artifact-map","artifacts",4,"Bytes","1179","1179",TRUE
"tbl-stage4-artifact-map","artifacts",4,"SHA-256","4fc217c3d27daffa05700c11285e7005c6557f1f5bd01cc574a6fe737ece7198","4fc217c3d27daffa05700c11285e7005c6557f1f5bd01cc574a6fe737ece7198",TRUE
"tbl-stage4-environment","environment",1,"Software","R","R",TRUE
"tbl-stage4-environment","environment",1,"Version","4.6.1","4.6.1",TRUE
"tbl-stage4-environment","environment",2,"Software","Quarto","Quarto",TRUE
"tbl-stage4-environment","environment",2,"Version","1.9.37","1.9.37",TRUE
"tbl-stage4-environment","environment",3,"Software","TMB","TMB",TRUE
"tbl-stage4-environment","environment",3,"Version","1.9.21","1.9.21",TRUE
"tbl-stage4-environment","environment",4,"Software","data.table","data.table",TRUE
"tbl-stage4-environment","environment",4,"Version","1.18.4","1.18.4",TRUE
"tbl-stage4-environment","environment",5,"Software","gt","gt",TRUE
"tbl-stage4-environment","environment",5,"Version","1.3.0","1.3.0",TRUE
"tbl-stage4-environment","environment",6,"Software","ggplot2","ggplot2",TRUE
"tbl-stage4-environment","environment",6,"Version","4.0.3","4.0.3",TRUE
"tbl-stage4-environment","environment",7,"Software","knitr","knitr",TRUE
"tbl-stage4-environment","environment",7,"Version","1.51","1.51",TRUE
"tbl-stage4-environment","environment",8,"Software","digest","digest",TRUE
"tbl-stage4-environment","environment",8,"Version","0.6.39","0.6.39",TRUE
