href,classification,resolved_path,target_exists,anchor,anchor_resolves
#cb4-609,same-page anchor,NA,TRUE,cb4-609,TRUE
#cb4-610,same-page anchor,NA,TRUE,cb4-610,TRUE
#cb4-611,same-page anchor,NA,TRUE,cb4-611,TRUE
#cb4-612,same-page anchor,NA,TRUE,cb4-612,TRUE
#cb4-613,same-page anchor,NA,TRUE,cb4-613,TRUE
#cb4-614,same-page anchor,NA,TRUE,cb4-614,TRUE
#cb4-615,same-page anchor,NA,TRUE,cb4-615,TRUE
#cb4-616,same-page anchor,NA,TRUE,cb4-616,TRUE
#cb4-617,same-page anchor,NA,TRUE,cb4-617,TRUE
#cb4-618,same-page anchor,NA,TRUE,cb4-618,TRUE
#cb4-619,same-page anchor,NA,TRUE,cb4-619,TRUE
#cb4-620,same-page anchor,NA,TRUE,cb4-620,TRUE
#cb4-621,same-page anchor,NA,TRUE,cb4-621,TRUE
#cb4-622,same-page anchor,NA,TRUE,cb4-622,TRUE
#cb4-623,same-page anchor,NA,TRUE,cb4-623,TRUE
#cb4-624,same-page anchor,NA,TRUE,cb4-624,TRUE
#cb4-625,same-page anchor,NA,TRUE,cb4-625,TRUE
#cb4-626,same-page anchor,NA,TRUE,cb4-626,TRUE
#cb4-627,same-page anchor,NA,TRUE,cb4-627,TRUE
#cb4-628,same-page anchor,NA,TRUE,cb4-628,TRUE
#cb4-629,same-page anchor,NA,TRUE,cb4-629,TRUE
#cb4-630,same-page anchor,NA,TRUE,cb4-630,TRUE
#cb4-631,same-page anchor,NA,TRUE,cb4-631,TRUE
#cb4-632,same-page anchor,NA,TRUE,cb4-632,TRUE
#cb4-633,same-page anchor,NA,TRUE,cb4-633,TRUE
#cb4-634,same-page anchor,NA,TRUE,cb4-634,TRUE
#cb4-635,same-page anchor,NA,TRUE,cb4-635,TRUE
#cb4-636,same-page anchor,NA,TRUE,cb4-636,TRUE
#cb4-637,same-page anchor,NA,TRUE,cb4-637,TRUE
#cb4-638,same-page anchor,NA,TRUE,cb4-638,TRUE
#cb4-639,same-page anchor,NA,TRUE,cb4-639,TRUE
#cb4-640,same-page anchor,NA,TRUE,cb4-640,TRUE
#cb4-641,same-page anchor,NA,TRUE,cb4-641,TRUE
#cb4-642,same-page anchor,NA,TRUE,cb4-642,TRUE
#cb4-643,same-page anchor,NA,TRUE,cb4-643,TRUE
#cb4-644,same-page anchor,NA,TRUE,cb4-644,TRUE
#cb4-645,same-page anchor,NA,TRUE,cb4-645,TRUE
#cb4-646,same-page anchor,NA,TRUE,cb4-646,TRUE
#cb4-647,same-page anchor,NA,TRUE,cb4-647,TRUE
#cb4-648,same-page anchor,NA,TRUE,cb4-648,TRUE
#cb4-649,same-page anchor,NA,TRUE,cb4-649,TRUE
#cb4-650,same-page anchor,NA,TRUE,cb4-650,TRUE
#cb4-651,same-page anchor,NA,TRUE,cb4-651,TRUE
#cb4-652,same-page anchor,NA,TRUE,cb4-652,TRUE
#cb4-653,same-page anchor,NA,TRUE,cb4-653,TRUE
#cb4-654,same-page anchor,NA,TRUE,cb4-654,TRUE
#cb4-655,same-page anchor,NA,TRUE,cb4-655,TRUE
#cb4-656,same-page anchor,NA,TRUE,cb4-656,TRUE
#cb4-657,same-page anchor,NA,TRUE,cb4-657,TRUE
#cb4-658,same-page anchor,NA,TRUE,cb4-658,TRUE
#cb4-659,same-page anchor,NA,TRUE,cb4-659,TRUE
#cb4-660,same-page anchor,NA,TRUE,cb4-660,TRUE
#cb4-661,same-page anchor,NA,TRUE,cb4-661,TRUE
#cb4-662,same-page anchor,NA,TRUE,cb4-662,TRUE
#cb4-663,same-page anchor,NA,TRUE,cb4-663,TRUE
#cb4-664,same-page anchor,NA,TRUE,cb4-664,TRUE
#cb4-665,same-page anchor,NA,TRUE,cb4-665,TRUE
#cb4-666,same-page anchor,NA,TRUE,cb4-666,TRUE
#cb4-667,same-page anchor,NA,TRUE,cb4-667,TRUE
#cb4-668,same-page anchor,NA,TRUE,cb4-668,TRUE
#cb4-669,same-page anchor,NA,TRUE,cb4-669,TRUE
#cb4-670,same-page anchor,NA,TRUE,cb4-670,TRUE
#cb4-671,same-page anchor,NA,TRUE,cb4-671,TRUE
#cb4-672,same-page anchor,NA,TRUE,cb4-672,TRUE
#cb4-673,same-page anchor,NA,TRUE,cb4-673,TRUE
#cb4-674,same-page anchor,NA,TRUE,cb4-674,TRUE
#cb4-675,same-page anchor,NA,TRUE,cb4-675,TRUE
#cb4-676,same-page anchor,NA,TRUE,cb4-676,TRUE
#cb4-677,same-page anchor,NA,TRUE,cb4-677,TRUE
#cb4-678,same-page anchor,NA,TRUE,cb4-678,TRUE
#cb4-679,same-page anchor,NA,TRUE,cb4-679,TRUE
#cb4-680,same-page anchor,NA,TRUE,cb4-680,TRUE
#cb4-681,same-page anchor,NA,TRUE,cb4-681,TRUE
#cb4-682,same-page anchor,NA,TRUE,cb4-682,TRUE
#cb4-683,same-page anchor,NA,TRUE,cb4-683,TRUE
#cb4-684,same-page anchor,NA,TRUE,cb4-684,TRUE
#cb4-685,same-page anchor,NA,TRUE,cb4-685,TRUE
#cb4-686,same-page anchor,NA,TRUE,cb4-686,TRUE
#cb4-687,same-page anchor,NA,TRUE,cb4-687,TRUE
#cb4-688,same-page anchor,NA,TRUE,cb4-688,TRUE
#cb4-689,same-page anchor,NA,TRUE,cb4-689,TRUE
#cb4-690,same-page anchor,NA,TRUE,cb4-690,TRUE
#cb4-691,same-page anchor,NA,TRUE,cb4-691,TRUE
#cb4-692,same-page anchor,NA,TRUE,cb4-692,TRUE
#cb4-693,same-page anchor,NA,TRUE,cb4-693,TRUE
#cb4-694,same-page anchor,NA,TRUE,cb4-694,TRUE
#cb4-695,same-page anchor,NA,TRUE,cb4-695,TRUE
#cb4-696,same-page anchor,NA,TRUE,cb4-696,TRUE
#cb4-697,same-page anchor,NA,TRUE,cb4-697,TRUE
#cb4-698,same-page anchor,NA,TRUE,cb4-698,TRUE
#cb4-699,same-page anchor,NA,TRUE,cb4-699,TRUE
#cb4-700,same-page anchor,NA,TRUE,cb4-700,TRUE
#cb4-701,same-page anchor,NA,TRUE,cb4-701,TRUE
#cb4-702,same-page anchor,NA,TRUE,cb4-702,TRUE
#cb4-703,same-page anchor,NA,TRUE,cb4-703,TRUE
#cb4-704,same-page anchor,NA,TRUE,cb4-704,TRUE
#cb4-705,same-page anchor,NA,TRUE,cb4-705,TRUE
#cb4-706,same-page anchor,NA,TRUE,cb4-706,TRUE
#cb4-707,same-page anchor,NA,TRUE,cb4-707,TRUE
#cb4-708,same-page anchor,NA,TRUE,cb4-708,TRUE
#cb4-709,same-page anchor,NA,TRUE,cb4-709,TRUE
#cb4-710,same-page anchor,NA,TRUE,cb4-710,TRUE
#cb4-711,same-page anchor,NA,TRUE,cb4-711,TRUE
#cb4-712,same-page anchor,NA,TRUE,cb4-712,TRUE
#cb4-713,same-page anchor,NA,TRUE,cb4-713,TRUE
#cb4-714,same-page anchor,NA,TRUE,cb4-714,TRUE
#cb4-715,same-page anchor,NA,TRUE,cb4-715,TRUE
#cb4-716,same-page anchor,NA,TRUE,cb4-716,TRUE
#cb4-717,same-page anchor,NA,TRUE,cb4-717,TRUE
#cb4-718,same-page anchor,NA,TRUE,cb4-718,TRUE
#cb4-719,same-page anchor,NA,TRUE,cb4-719,TRUE
#cb4-720,same-page anchor,NA,TRUE,cb4-720,TRUE
#cb4-721,same-page anchor,NA,TRUE,cb4-721,TRUE
#cb4-722,same-page anchor,NA,TRUE,cb4-722,TRUE
#cb4-723,same-page anchor,NA,TRUE,cb4-723,TRUE
#cb4-724,same-page anchor,NA,TRUE,cb4-724,TRUE
#cb4-725,same-page anchor,NA,TRUE,cb4-725,TRUE
#cb4-726,same-page anchor,NA,TRUE,cb4-726,TRUE
#cb4-727,same-page anchor,NA,TRUE,cb4-727,TRUE
#cb4-728,same-page anchor,NA,TRUE,cb4-728,TRUE
#cb4-729,same-page anchor,NA,TRUE,cb4-729,TRUE
#cb4-730,same-page anchor,NA,TRUE,cb4-730,TRUE
#cb4-731,same-page anchor,NA,TRUE,cb4-731,TRUE
#cb4-732,same-page anchor,NA,TRUE,cb4-732,TRUE
#cb4-733,same-page anchor,NA,TRUE,cb4-733,TRUE
#cb4-734,same-page anchor,NA,TRUE,cb4-734,TRUE
#cb4-735,same-page anchor,NA,TRUE,cb4-735,TRUE
#cb4-736,same-page anchor,NA,TRUE,cb4-736,TRUE
#cb4-737,same-page anchor,NA,TRUE,cb4-737,TRUE
#cb4-738,same-page anchor,NA,TRUE,cb4-738,TRUE
#cb4-739,same-page anchor,NA,TRUE,cb4-739,TRUE
#cb4-740,same-page anchor,NA,TRUE,cb4-740,TRUE
#cb4-741,same-page anchor,NA,TRUE,cb4-741,TRUE
#cb4-742,same-page anchor,NA,TRUE,cb4-742,TRUE
#cb4-743,same-page anchor,NA,TRUE,cb4-743,TRUE
#cb4-744,same-page anchor,NA,TRUE,cb4-744,TRUE
#cb4-745,same-page anchor,NA,TRUE,cb4-745,TRUE
#cb4-746,same-page anchor,NA,TRUE,cb4-746,TRUE
#cb4-747,same-page anchor,NA,TRUE,cb4-747,TRUE
#cb4-748,same-page anchor,NA,TRUE,cb4-748,TRUE
#cb4-749,same-page anchor,NA,TRUE,cb4-749,TRUE
#cb4-750,same-page anchor,NA,TRUE,cb4-750,TRUE
#cb4-751,same-page anchor,NA,TRUE,cb4-751,TRUE
#cb4-752,same-page anchor,NA,TRUE,cb4-752,TRUE
#cb4-753,same-page anchor,NA,TRUE,cb4-753,TRUE
#cb4-754,same-page anchor,NA,TRUE,cb4-754,TRUE
#cb4-755,same-page anchor,NA,TRUE,cb4-755,TRUE
#cb4-756,same-page anchor,NA,TRUE,cb4-756,TRUE
#cb4-757,same-page anchor,NA,TRUE,cb4-757,TRUE
#cb4-758,same-page anchor,NA,TRUE,cb4-758,TRUE
#cb4-759,same-page anchor,NA,TRUE,cb4-759,TRUE
#cb4-760,same-page anchor,NA,TRUE,cb4-760,TRUE
#cb4-761,same-page anchor,NA,TRUE,cb4-761,TRUE
#cb4-762,same-page anchor,NA,TRUE,cb4-762,TRUE
#cb4-763,same-page anchor,NA,TRUE,cb4-763,TRUE
#cb4-764,same-page anchor,NA,TRUE,cb4-764,TRUE
#cb4-765,same-page anchor,NA,TRUE,cb4-765,TRUE
#cb4-766,same-page anchor,NA,TRUE,cb4-766,TRUE
#cb4-767,same-page anchor,NA,TRUE,cb4-767,TRUE
#cb4-768,same-page anchor,NA,TRUE,cb4-768,TRUE
#cb4-769,same-page anchor,NA,TRUE,cb4-769,TRUE
#cb4-770,same-page anchor,NA,TRUE,cb4-770,TRUE
#cb4-771,same-page anchor,NA,TRUE,cb4-771,TRUE
#cb4-772,same-page anchor,NA,TRUE,cb4-772,TRUE
#cb4-773,same-page anchor,NA,TRUE,cb4-773,TRUE
#cb4-774,same-page anchor,NA,TRUE,cb4-774,TRUE
#cb4-775,same-page anchor,NA,TRUE,cb4-775,TRUE
#cb4-776,same-page anchor,NA,TRUE,cb4-776,TRUE
#cb4-777,same-page anchor,NA,TRUE,cb4-777,TRUE
#cb4-778,same-page anchor,NA,TRUE,cb4-778,TRUE
#cb4-779,same-page anchor,NA,TRUE,cb4-779,TRUE
#cb4-780,same-page anchor,NA,TRUE,cb4-780,TRUE
#cb4-781,same-page anchor,NA,TRUE,cb4-781,TRUE
#cb4-782,same-page anchor,NA,TRUE,cb4-782,TRUE
#cb4-783,same-page anchor,NA,TRUE,cb4-783,TRUE
#cb4-784,same-page anchor,NA,TRUE,cb4-784,TRUE
#cb4-785,same-page anchor,NA,TRUE,cb4-785,TRUE
#cb4-786,same-page anchor,NA,TRUE,cb4-786,TRUE
#cb4-787,same-page anchor,NA,TRUE,cb4-787,TRUE
#cb4-788,same-page anchor,NA,TRUE,cb4-788,TRUE
#cb4-789,same-page anchor,NA,TRUE,cb4-789,TRUE
#cb4-790,same-page anchor,NA,TRUE,cb4-790,TRUE
#cb4-791,same-page anchor,NA,TRUE,cb4-791,TRUE
#cb4-792,same-page anchor,NA,TRUE,cb4-792,TRUE
#cb4-793,same-page anchor,NA,TRUE,cb4-793,TRUE
#cb4-794,same-page anchor,NA,TRUE,cb4-794,TRUE
#cb4-795,same-page anchor,NA,TRUE,cb4-795,TRUE
#cb4-796,same-page anchor,NA,TRUE,cb4-796,TRUE
#cb4-797,same-page anchor,NA,TRUE,cb4-797,TRUE
#cb4-798,same-page anchor,NA,TRUE,cb4-798,TRUE
#cb4-799,same-page anchor,NA,TRUE,cb4-799,TRUE
#cb4-800,same-page anchor,NA,TRUE,cb4-800,TRUE
#cb4-801,same-page anchor,NA,TRUE,cb4-801,TRUE
#cb4-802,same-page anchor,NA,TRUE,cb4-802,TRUE
#cb4-803,same-page anchor,NA,TRUE,cb4-803,TRUE
#cb4-804,same-page anchor,NA,TRUE,cb4-804,TRUE
#cb4-805,same-page anchor,NA,TRUE,cb4-805,TRUE
#cb4-806,same-page anchor,NA,TRUE,cb4-806,TRUE
#cb4-807,same-page anchor,NA,TRUE,cb4-807,TRUE
#cb4-808,same-page anchor,NA,TRUE,cb4-808,TRUE
#cb4-809,same-page anchor,NA,TRUE,cb4-809,TRUE
#cb4-810,same-page anchor,NA,TRUE,cb4-810,TRUE
#cb4-811,same-page anchor,NA,TRUE,cb4-811,TRUE
#cb4-812,same-page anchor,NA,TRUE,cb4-812,TRUE
#cb4-813,same-page anchor,NA,TRUE,cb4-813,TRUE
#cb4-814,same-page anchor,NA,TRUE,cb4-814,TRUE
#cb4-815,same-page anchor,NA,TRUE,cb4-815,TRUE
#cb4-816,same-page anchor,NA,TRUE,cb4-816,TRUE
#cb4-817,same-page anchor,NA,TRUE,cb4-817,TRUE
#cb4-818,same-page anchor,NA,TRUE,cb4-818,TRUE
#cb4-819,same-page anchor,NA,TRUE,cb4-819,TRUE
#cb4-820,same-page anchor,NA,TRUE,cb4-820,TRUE
#cb4-821,same-page anchor,NA,TRUE,cb4-821,TRUE
#cb4-822,same-page anchor,NA,TRUE,cb4-822,TRUE
#cb4-823,same-page anchor,NA,TRUE,cb4-823,TRUE
#cb4-824,same-page anchor,NA,TRUE,cb4-824,TRUE
#cb4-825,same-page anchor,NA,TRUE,cb4-825,TRUE
#cb4-826,same-page anchor,NA,TRUE,cb4-826,TRUE
#cb4-827,same-page anchor,NA,TRUE,cb4-827,TRUE
#cb4-828,same-page anchor,NA,TRUE,cb4-828,TRUE
#cb4-829,same-page anchor,NA,TRUE,cb4-829,TRUE
#cb4-830,same-page anchor,NA,TRUE,cb4-830,TRUE
#cb4-831,same-page anchor,NA,TRUE,cb4-831,TRUE
#cb4-832,same-page anchor,NA,TRUE,cb4-832,TRUE
#cb4-833,same-page anchor,NA,TRUE,cb4-833,TRUE
#cb4-834,same-page anchor,NA,TRUE,cb4-834,TRUE
#cb4-835,same-page anchor,NA,TRUE,cb4-835,TRUE
#cb4-836,same-page anchor,NA,TRUE,cb4-836,TRUE
#cb4-837,same-page anchor,NA,TRUE,cb4-837,TRUE
#cb4-838,same-page anchor,NA,TRUE,cb4-838,TRUE
#cb4-839,same-page anchor,NA,TRUE,cb4-839,TRUE
#cb4-840,same-page anchor,NA,TRUE,cb4-840,TRUE
#cb4-841,same-page anchor,NA,TRUE,cb4-841,TRUE
#cb4-842,same-page anchor,NA,TRUE,cb4-842,TRUE
#cb4-843,same-page anchor,NA,TRUE,cb4-843,TRUE
#cb4-844,same-page anchor,NA,TRUE,cb4-844,TRUE
#cb4-845,same-page anchor,NA,TRUE,cb4-845,TRUE
#cb4-846,same-page anchor,NA,TRUE,cb4-846,TRUE
#cb4-847,same-page anchor,NA,TRUE,cb4-847,TRUE
#cb4-848,same-page anchor,NA,TRUE,cb4-848,TRUE
#cb4-849,same-page anchor,NA,TRUE,cb4-849,TRUE
#cb4-850,same-page anchor,NA,TRUE,cb4-850,TRUE
#cb4-851,same-page anchor,NA,TRUE,cb4-851,TRUE
#cb4-852,same-page anchor,NA,TRUE,cb4-852,TRUE
#cb4-853,same-page anchor,NA,TRUE,cb4-853,TRUE
#cb4-854,same-page anchor,NA,TRUE,cb4-854,TRUE
#cb4-855,same-page anchor,NA,TRUE,cb4-855,TRUE
#cb4-856,same-page anchor,NA,TRUE,cb4-856,TRUE
#cb4-857,same-page anchor,NA,TRUE,cb4-857,TRUE
#cb4-858,same-page anchor,NA,TRUE,cb4-858,TRUE
#cb4-859,same-page anchor,NA,TRUE,cb4-859,TRUE
#cb4-860,same-page anchor,NA,TRUE,cb4-860,TRUE
#cb4-861,same-page anchor,NA,TRUE,cb4-861,TRUE
#cb4-862,same-page anchor,NA,TRUE,cb4-862,TRUE
#cb4-863,same-page anchor,NA,TRUE,cb4-863,TRUE
#cb4-864,same-page anchor,NA,TRUE,cb4-864,TRUE
#cb4-865,same-page anchor,NA,TRUE,cb4-865,TRUE
#cb4-866,same-page anchor,NA,TRUE,cb4-866,TRUE
#cb4-867,same-page anchor,NA,TRUE,cb4-867,TRUE
#cb4-868,same-page anchor,NA,TRUE,cb4-868,TRUE
#cb4-869,same-page anchor,NA,TRUE,cb4-869,TRUE
#cb4-870,same-page anchor,NA,TRUE,cb4-870,TRUE
#cb4-871,same-page anchor,NA,TRUE,cb4-871,TRUE
#cb4-872,same-page anchor,NA,TRUE,cb4-872,TRUE
#cb4-873,same-page anchor,NA,TRUE,cb4-873,TRUE
#cb4-874,same-page anchor,NA,TRUE,cb4-874,TRUE
#cb4-875,same-page anchor,NA,TRUE,cb4-875,TRUE
#cb4-876,same-page anchor,NA,TRUE,cb4-876,TRUE
#cb4-877,same-page anchor,NA,TRUE,cb4-877,TRUE
#cb4-878,same-page anchor,NA,TRUE,cb4-878,TRUE
#cb4-879,same-page anchor,NA,TRUE,cb4-879,TRUE
#cb4-880,same-page anchor,NA,TRUE,cb4-880,TRUE
#cb4-881,same-page anchor,NA,TRUE,cb4-881,TRUE
#cb4-882,same-page anchor,NA,TRUE,cb4-882,TRUE
#cb4-883,same-page anchor,NA,TRUE,cb4-883,TRUE
#cb4-884,same-page anchor,NA,TRUE,cb4-884,TRUE
#cb4-885,same-page anchor,NA,TRUE,cb4-885,TRUE
#cb4-886,same-page anchor,NA,TRUE,cb4-886,TRUE
#cb4-887,same-page anchor,NA,TRUE,cb4-887,TRUE
#cb4-888,same-page anchor,NA,TRUE,cb4-888,TRUE
#cb4-889,same-page anchor,NA,TRUE,cb4-889,TRUE
#cb4-890,same-page anchor,NA,TRUE,cb4-890,TRUE
#cb4-891,same-page anchor,NA,TRUE,cb4-891,TRUE
#cb4-892,same-page anchor,NA,TRUE,cb4-892,TRUE
#cb4-893,same-page anchor,NA,TRUE,cb4-893,TRUE
#cb4-894,same-page anchor,NA,TRUE,cb4-894,TRUE
#cb4-895,same-page anchor,NA,TRUE,cb4-895,TRUE
#cb4-896,same-page anchor,NA,TRUE,cb4-896,TRUE
#cb4-897,same-page anchor,NA,TRUE,cb4-897,TRUE
#cb4-898,same-page anchor,NA,TRUE,cb4-898,TRUE
#cb4-899,same-page anchor,NA,TRUE,cb4-899,TRUE
#cb4-900,same-page anchor,NA,TRUE,cb4-900,TRUE
#cb4-901,same-page anchor,NA,TRUE,cb4-901,TRUE
#cb4-902,same-page anchor,NA,TRUE,cb4-902,TRUE
#cb4-903,same-page anchor,NA,TRUE,cb4-903,TRUE
#cb4-904,same-page anchor,NA,TRUE,cb4-904,TRUE
#cb4-905,same-page anchor,NA,TRUE,cb4-905,TRUE
#cb4-906,same-page anchor,NA,TRUE,cb4-906,TRUE
#cb4-907,same-page anchor,NA,TRUE,cb4-907,TRUE
#cb4-908,same-page anchor,NA,TRUE,cb4-908,TRUE
#cb4-909,same-page anchor,NA,TRUE,cb4-909,TRUE
#cb4-910,same-page anchor,NA,TRUE,cb4-910,TRUE
#cb4-911,same-page anchor,NA,TRUE,cb4-911,TRUE
#cb4-912,same-page anchor,NA,TRUE,cb4-912,TRUE
#cb4-913,same-page anchor,NA,TRUE,cb4-913,TRUE
#cb4-914,same-page anchor,NA,TRUE,cb4-914,TRUE
#cb4-915,same-page anchor,NA,TRUE,cb4-915,TRUE
#cb4-916,same-page anchor,NA,TRUE,cb4-916,TRUE
#cb4-917,same-page anchor,NA,TRUE,cb4-917,TRUE
#cb4-918,same-page anchor,NA,TRUE,cb4-918,TRUE
#cb4-919,same-page anchor,NA,TRUE,cb4-919,TRUE
#cb4-920,same-page anchor,NA,TRUE,cb4-920,TRUE
#cb4-921,same-page anchor,NA,TRUE,cb4-921,TRUE
#cb4-922,same-page anchor,NA,TRUE,cb4-922,TRUE
#cb4-923,same-page anchor,NA,TRUE,cb4-923,TRUE
#cb4-924,same-page anchor,NA,TRUE,cb4-924,TRUE
#cb4-925,same-page anchor,NA,TRUE,cb4-925,TRUE
#cb4-926,same-page anchor,NA,TRUE,cb4-926,TRUE
#cb4-927,same-page anchor,NA,TRUE,cb4-927,TRUE
#cb4-928,same-page anchor,NA,TRUE,cb4-928,TRUE
#cb4-929,same-page anchor,NA,TRUE,cb4-929,TRUE
#cb4-930,same-page anchor,NA,TRUE,cb4-930,TRUE
#cb4-931,same-page anchor,NA,TRUE,cb4-931,TRUE
#cb4-932,same-page anchor,NA,TRUE,cb4-932,TRUE
#cb4-933,same-page anchor,NA,TRUE,cb4-933,TRUE
#cb4-934,same-page anchor,NA,TRUE,cb4-934,TRUE
#cb4-935,same-page anchor,NA,TRUE,cb4-935,TRUE
#cb4-936,same-page anchor,NA,TRUE,cb4-936,TRUE
#cb4-937,same-page anchor,NA,TRUE,cb4-937,TRUE
#cb4-938,same-page anchor,NA,TRUE,cb4-938,TRUE
#cb4-939,same-page anchor,NA,TRUE,cb4-939,TRUE
#cb4-940,same-page anchor,NA,TRUE,cb4-940,TRUE
#cb4-941,same-page anchor,NA,TRUE,cb4-941,TRUE
#cb4-942,same-page anchor,NA,TRUE,cb4-942,TRUE
#cb4-943,same-page anchor,NA,TRUE,cb4-943,TRUE
#cb4-944,same-page anchor,NA,TRUE,cb4-944,TRUE
#cb4-945,same-page anchor,NA,TRUE,cb4-945,TRUE
#cb4-946,same-page anchor,NA,TRUE,cb4-946,TRUE
#cb4-947,same-page anchor,NA,TRUE,cb4-947,TRUE
#cb4-948,same-page anchor,NA,TRUE,cb4-948,TRUE
#cb4-949,same-page anchor,NA,TRUE,cb4-949,TRUE
#cb4-950,same-page anchor,NA,TRUE,cb4-950,TRUE
#cb4-951,same-page anchor,NA,TRUE,cb4-951,TRUE
#cb4-952,same-page anchor,NA,TRUE,cb4-952,TRUE
#cb4-953,same-page anchor,NA,TRUE,cb4-953,TRUE
#cb4-954,same-page anchor,NA,TRUE,cb4-954,TRUE
#cb4-955,same-page anchor,NA,TRUE,cb4-955,TRUE
#cb4-956,same-page anchor,NA,TRUE,cb4-956,TRUE
#cb4-957,same-page anchor,NA,TRUE,cb4-957,TRUE
#cb4-958,same-page anchor,NA,TRUE,cb4-958,TRUE
#cb4-959,same-page anchor,NA,TRUE,cb4-959,TRUE
#cb4-960,same-page anchor,NA,TRUE,cb4-960,TRUE
#cb4-961,same-page anchor,NA,TRUE,cb4-961,TRUE
#cb4-962,same-page anchor,NA,TRUE,cb4-962,TRUE
#cb4-963,same-page anchor,NA,TRUE,cb4-963,TRUE
#cb4-964,same-page anchor,NA,TRUE,cb4-964,TRUE
#cb4-965,same-page anchor,NA,TRUE,cb4-965,TRUE
#cb4-966,same-page anchor,NA,TRUE,cb4-966,TRUE
#cb4-967,same-page anchor,NA,TRUE,cb4-967,TRUE
#cb4-968,same-page anchor,NA,TRUE,cb4-968,TRUE
#cb4-969,same-page anchor,NA,TRUE,cb4-969,TRUE
#cb4-970,same-page anchor,NA,TRUE,cb4-970,TRUE
#cb4-971,same-page anchor,NA,TRUE,cb4-971,TRUE
#cb4-972,same-page anchor,NA,TRUE,cb4-972,TRUE
#cb4-973,same-page anchor,NA,TRUE,cb4-973,TRUE
#cb4-974,same-page anchor,NA,TRUE,cb4-974,TRUE
#cb4-975,same-page anchor,NA,TRUE,cb4-975,TRUE
#cb4-976,same-page anchor,NA,TRUE,cb4-976,TRUE
#cb4-977,same-page anchor,NA,TRUE,cb4-977,TRUE
#cb4-978,same-page anchor,NA,TRUE,cb4-978,TRUE
#cb4-979,same-page anchor,NA,TRUE,cb4-979,TRUE
#cb4-980,same-page anchor,NA,TRUE,cb4-980,TRUE
#cb4-981,same-page anchor,NA,TRUE,cb4-981,TRUE
#cb4-982,same-page anchor,NA,TRUE,cb4-982,TRUE
#cb4-983,same-page anchor,NA,TRUE,cb4-983,TRUE
#cb4-984,same-page anchor,NA,TRUE,cb4-984,TRUE
#cb4-985,same-page anchor,NA,TRUE,cb4-985,TRUE
#cb4-986,same-page anchor,NA,TRUE,cb4-986,TRUE
#cb4-987,same-page anchor,NA,TRUE,cb4-987,TRUE
#cb4-988,same-page anchor,NA,TRUE,cb4-988,TRUE
#cb4-989,same-page anchor,NA,TRUE,cb4-989,TRUE
#cb4-990,same-page anchor,NA,TRUE,cb4-990,TRUE
#cb4-991,same-page anchor,NA,TRUE,cb4-991,TRUE
#cb4-992,same-page anchor,NA,TRUE,cb4-992,TRUE
#cb4-993,same-page anchor,NA,TRUE,cb4-993,TRUE
#cb4-994,same-page anchor,NA,TRUE,cb4-994,TRUE
#cb4-995,same-page anchor,NA,TRUE,cb4-995,TRUE
#cb4-996,same-page anchor,NA,TRUE,cb4-996,TRUE
#cb4-997,same-page anchor,NA,TRUE,cb4-997,TRUE
#cb4-998,same-page anchor,NA,TRUE,cb4-998,TRUE
#cb4-999,same-page anchor,NA,TRUE,cb4-999,TRUE
#cb4-1000,same-page anchor,NA,TRUE,cb4-1000,TRUE
#cb4-1001,same-page anchor,NA,TRUE,cb4-1001,TRUE
#cb4-1002,same-page anchor,NA,TRUE,cb4-1002,TRUE
#cb4-1003,same-page anchor,NA,TRUE,cb4-1003,TRUE
#cb4-1004,same-page anchor,NA,TRUE,cb4-1004,TRUE
#cb4-1005,same-page anchor,NA,TRUE,cb4-1005,TRUE
#cb4-1006,same-page anchor,NA,TRUE,cb4-1006,TRUE
#cb4-1007,same-page anchor,NA,TRUE,cb4-1007,TRUE
#cb4-1008,same-page anchor,NA,TRUE,cb4-1008,TRUE
#cb4-1009,same-page anchor,NA,TRUE,cb4-1009,TRUE
#cb4-1010,same-page anchor,NA,TRUE,cb4-1010,TRUE
#cb4-1011,same-page anchor,NA,TRUE,cb4-1011,TRUE
#cb4-1012,same-page anchor,NA,TRUE,cb4-1012,TRUE
#cb4-1013,same-page anchor,NA,TRUE,cb4-1013,TRUE
#cb4-1014,same-page anchor,NA,TRUE,cb4-1014,TRUE
#cb4-1015,same-page anchor,NA,TRUE,cb4-1015,TRUE
#cb4-1016,same-page anchor,NA,TRUE,cb4-1016,TRUE
#cb4-1017,same-page anchor,NA,TRUE,cb4-1017,TRUE
#cb4-1018,same-page anchor,NA,TRUE,cb4-1018,TRUE
#cb4-1019,same-page anchor,NA,TRUE,cb4-1019,TRUE
#cb4-1020,same-page anchor,NA,TRUE,cb4-1020,TRUE
#cb4-1021,same-page anchor,NA,TRUE,cb4-1021,TRUE
#cb4-1022,same-page anchor,NA,TRUE,cb4-1022,TRUE
#cb4-1023,same-page anchor,NA,TRUE,cb4-1023,TRUE
#cb4-1024,same-page anchor,NA,TRUE,cb4-1024,TRUE
#cb4-1025,same-page anchor,NA,TRUE,cb4-1025,TRUE
#cb4-1026,same-page anchor,NA,TRUE,cb4-1026,TRUE
#cb4-1027,same-page anchor,NA,TRUE,cb4-1027,TRUE
#cb4-1028,same-page anchor,NA,TRUE,cb4-1028,TRUE
#cb4-1029,same-page anchor,NA,TRUE,cb4-1029,TRUE
