run_id,data_scenario_id,placement,sample_scenario,analytical_role,metric_order,metric_id,analysis_unit.x,response_family.x,response_transform.x,site,reference,estimate_model,std_error,conf_low_model,conf_high_model,z_value,p_raw,effect_type,estimate_practical,conf_low_practical,conf_high_practical,p_adjusted_within_metric,contrast_family_n,contrast_adjustment_method,interval_method,overall_site_p_adjusted,inferential_followup_supported,analysis_unit.y,response_family.y,response_transform.y,effect_scale,preregistered_photoperiod,lower_bound,upper_bound,audit_upper_threshold,diagnostic_note,manuscript_name,abbreviation,manuscript_category,display_unit,variant_label,family_label,analysis_unit_label,run_order,run_label,data_label,placement_label,sample_label,display_order,display_name,color_hex,site_participants,site_participant_days,site_observations,null_value,supported_within_metric,support_display,scale_group,figure_panel_tag,figure_panel_label,metric_facet_label,site_panel_key,site_axis_label,display_half_range,display_x_min,display_x_max
main__chest__all_available,main,chest,all_available,complementary_chest,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,RISE,equally_weighted_overall_site_mean,-0.11571512673285746,0.05317043541282422,-0.21992726518430597,-0.01150298828140894,-2.17630579539975,0.02953240248897332,ratio,0.7660989608706072,0.6026605100614346,0.9738610843892782,0.05906480497794664,8,BH,emmeans_wald_normal,1.2239811542753574e-5,TRUE,participant_day,gaussian,log10_offset_0.1,ratio,FALSE,0,,,High-risk exact-zero and residual checks,Darkest 10 h mean,L10mean,level-based,lx,Supported 10-hour window,Gaussian after log10(value + 0.1),Participant-day,2,Main chest,Main,Chest,All available,1,Borås (SE),#88CCEE,16,96,96,1,FALSE,Adjusted p ≥ 0.050,Ratios,A,A. Ratios,Darkest 10 h mean,l10_mean_medi__RISE,"Borås (SE, n=96)",1.0615964719299262,-0.06159647192992623,2.061596471929926
main__chest__all_available,main,chest,all_available,complementary_chest,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,THUAS,equally_weighted_overall_site_mean,-0.02748723425806466,0.05325226742780253,-0.13185976051165302,0.07688529199552369,-0.5161702136971134,0.6057355319726281,ratio,0.9386696277160428,0.7381425477358526,1.193672784070266,0.6922691793972892,8,BH,emmeans_wald_normal,1.2239811542753574e-5,TRUE,participant_day,gaussian,log10_offset_0.1,ratio,FALSE,0,,,High-risk exact-zero and residual checks,Darkest 10 h mean,L10mean,level-based,lx,Supported 10-hour window,Gaussian after log10(value + 0.1),Participant-day,2,Main chest,Main,Chest,All available,2,Delft (NL),#117733,15,93,93,1,FALSE,Adjusted p ≥ 0.050,Ratios,A,A. Ratios,Darkest 10 h mean,l10_mean_medi__THUAS,"Delft (NL, n=93)",1.0615964719299262,-0.06159647192992623,2.061596471929926
main__chest__all_available,main,chest,all_available,complementary_chest,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,BAUA,equally_weighted_overall_site_mean,-0.1410150558481169,0.05264435581202537,-0.2441960972289985,-0.03783401446723535,-2.67863579434104,0.0073922750909684,ratio,0.7227447475072428,0.5699068838034739,0.9165707326838296,0.01971273357591575,8,BH,emmeans_wald_normal,1.2239811542753574e-5,TRUE,participant_day,gaussian,log10_offset_0.1,ratio,FALSE,0,,,High-risk exact-zero and residual checks,Darkest 10 h mean,L10mean,level-based,lx,Supported 10-hour window,Gaussian after log10(value + 0.1),Participant-day,2,Main chest,Main,Chest,All available,3,Dortmund (DE),#DDCC77,20,114,114,1,TRUE,Adjusted p < 0.050,Ratios,A,A. Ratios,Darkest 10 h mean,l10_mean_medi__BAUA,"Dortmund (DE, n=114)",1.0615964719299262,-0.06159647192992623,2.061596471929926
main__chest__all_available,main,chest,all_available,complementary_chest,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,TUM,equally_weighted_overall_site_mean,0.05383112072041389,0.07073806755684578,-0.08481294402696503,0.1924751854677928,0.7609922433512153,0.4466617002342354,ratio,1.131960104867454,0.8225968762452657,1.557669030862566,0.5955489336456472,8,BH,emmeans_wald_normal,1.2239811542753574e-5,TRUE,participant_day,gaussian,log10_offset_0.1,ratio,FALSE,0,,,High-risk exact-zero and residual checks,Darkest 10 h mean,L10mean,level-based,lx,Supported 10-hour window,Gaussian after log10(value + 0.1),Participant-day,2,Main chest,Main,Chest,All available,5,Munich (DE),#DDCC77,10,60,60,1,FALSE,Adjusted p ≥ 0.050,Ratios,A,A. Ratios,Darkest 10 h mean,l10_mean_medi__TUM,"Munich (DE, n=60)",1.0615964719299262,-0.06159647192992623,2.061596471929926
main__chest__all_available,main,chest,all_available,complementary_chest,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,FUSPCEU,equally_weighted_overall_site_mean,-0.08205592331639912,0.05617539734370634,-0.19215767892729052,0.0280458322944923,-1.4607092641346902,0.144095245594753,ratio,0.8278355579584666,0.6424544195895776,1.0667086880003205,0.2305523929516048,8,BH,emmeans_wald_normal,1.2239811542753574e-5,TRUE,participant_day,gaussian,log10_offset_0.1,ratio,FALSE,0,,,High-risk exact-zero and residual checks,Darkest 10 h mean,L10mean,level-based,lx,Supported 10-hour window,Gaussian after log10(value + 0.1),Participant-day,2,Main chest,Main,Chest,All available,6,Madrid (ES),#CC6677,22,123,123,1,FALSE,Adjusted p ≥ 0.050,Ratios,A,A. Ratios,Darkest 10 h mean,l10_mean_medi__FUSPCEU,"Madrid (ES, n=123)",1.0615964719299262,-0.06159647192992623,2.061596471929926
main__chest__all_available,main,chest,all_available,complementary_chest,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,IZTECH,equally_weighted_overall_site_mean,0.19570057738189103,0.05184447808969335,0.09408726752881616,0.29731388723496593,3.7747622233426665,1.601603569149394e-4,ratio,1.569280497029227,1.2419018314071193,1.982959696231413,0.00128128285531951,8,BH,emmeans_wald_normal,1.2239811542753574e-5,TRUE,participant_day,gaussian,log10_offset_0.1,ratio,FALSE,0,,,High-risk exact-zero and residual checks,Darkest 10 h mean,L10mean,level-based,lx,Supported 10-hour window,Gaussian after log10(value + 0.1),Participant-day,2,Main chest,Main,Chest,All available,7,Izmir (TR),#332288,17,102,102,1,TRUE,Adjusted p < 0.050,Ratios,A,A. Ratios,Darkest 10 h mean,l10_mean_medi__IZTECH,"Izmir (TR, n=102)",1.0615964719299262,-0.06159647192992623,2.061596471929926
main__chest__all_available,main,chest,all_available,complementary_chest,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,UCR,equally_weighted_overall_site_mean,0.1216565719257236,0.03749121960517927,0.04817513176309028,0.19513801208835696,3.244935032972819,0.00117477422308695,ratio,1.3232946964677976,1.1173137201702124,1.5672490385538589,0.00469909689234781,8,BH,emmeans_wald_normal,1.2239811542753574e-5,TRUE,participant_day,gaussian,log10_offset_0.1,ratio,FALSE,0,,,High-risk exact-zero and residual checks,Darkest 10 h mean,L10mean,level-based,lx,Supported 10-hour window,Gaussian after log10(value + 0.1),Participant-day,2,Main chest,Main,Chest,All available,8,San José (CR),#44AA99,39,230,230,1,TRUE,Adjusted p < 0.050,Ratios,A,A. Ratios,Darkest 10 h mean,l10_mean_medi__UCR,"San José (CR, n=230)",1.0615964719299262,-0.06159647192992623,2.061596471929926
main__chest__all_available,main,chest,all_available,complementary_chest,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,KNUST,equally_weighted_overall_site_mean,-0.00491492987259035,0.056197525486309,-0.11506005584602774,0.10523019610084702,-0.087458119019631,0.9303073740043756,ratio,0.98874675259689,0.7672553831155983,1.2741782752974218,0.9303073740043756,8,BH,emmeans_wald_normal,1.2239811542753574e-5,TRUE,participant_day,gaussian,log10_offset_0.1,ratio,FALSE,0,,,High-risk exact-zero and residual checks,Darkest 10 h mean,L10mean,level-based,lx,Supported 10-hour window,Gaussian after log10(value + 0.1),Participant-day,2,Main chest,Main,Chest,All available,9,Kumasi (GH),#AA4499,15,84,84,1,FALSE,Adjusted p ≥ 0.050,Ratios,A,A. Ratios,Darkest 10 h mean,l10_mean_medi__KNUST,"Kumasi (GH, n=84)",1.0615964719299262,-0.06159647192992623,2.061596471929926
main__chest__all_available,main,chest,all_available,complementary_chest,6,duration_above_1000,participant_day,tweedie_log,identity,RISE,equally_weighted_overall_site_mean,0.15903749899967745,0.15626353315507777,-0.14723339808125552,0.4653083960806104,1.0177518438793187,0.308795902563424,ratio,1.1723819090052685,0.8630925097704266,1.5925052355377691,0.4117278700845653,8,BH,emmeans_wald_normal,0.00299781338644388,TRUE,participant_day,tweedie_log,identity,ratio,TRUE,0,24,,"Zero mass, dispersion, tail, and 24-hour prediction checks","Time above 1,000 lx melEDI",TAT1000,duration-based,h,Full 24-hour cycle,Tweedie with log link,Participant-day,2,Main chest,Main,Chest,All available,1,Borås (SE),#88CCEE,16,96,96,1,FALSE,Adjusted p ≥ 0.050,Ratios,A,A. Ratios,"Time above 1,000 lx melEDI",duration_above_1000__RISE,"Borås (SE, n=96)",0.903997043647358,0.09600295635264187,1.903997043647358
main__chest__all_available,main,chest,all_available,complementary_chest,6,duration_above_1000,participant_day,tweedie_log,identity,THUAS,equally_weighted_overall_site_mean,0.22689830028655145,0.15413632975638208,-0.07520335474514678,0.5289999553182496,1.4720624309997017,0.14100401945246277,ratio,1.25470225859131,0.9275548444695876,1.6972341496576075,0.22560643112394044,8,BH,emmeans_wald_normal,0.00299781338644388,TRUE,participant_day,tweedie_log,identity,ratio,TRUE,0,24,,"Zero mass, dispersion, tail, and 24-hour prediction checks","Time above 1,000 lx melEDI",TAT1000,duration-based,h,Full 24-hour cycle,Tweedie with log link,Participant-day,2,Main chest,Main,Chest,All available,2,Delft (NL),#117733,15,93,93,1,FALSE,Adjusted p ≥ 0.050,Ratios,A,A. Ratios,"Time above 1,000 lx melEDI",duration_above_1000__THUAS,"Delft (NL, n=93)",0.903997043647358,0.09600295635264187,1.903997043647358
main__chest__all_available,main,chest,all_available,complementary_chest,6,duration_above_1000,participant_day,tweedie_log,identity,BAUA,equally_weighted_overall_site_mean,0.01271513272018468,0.15408905150417915,-0.28929385863994383,0.31472412408031314,0.08251808026633109,0.9342347413912236,ratio,1.0127963137311171,0.748792134031209,1.3698813415481033,0.9342347413912236,8,BH,emmeans_wald_normal,0.00299781338644388,TRUE,participant_day,tweedie_log,identity,ratio,TRUE,0,24,,"Zero mass, dispersion, tail, and 24-hour prediction checks","Time above 1,000 lx melEDI",TAT1000,duration-based,h,Full 24-hour cycle,Tweedie with log link,Participant-day,2,Main chest,Main,Chest,All available,3,Dortmund (DE),#DDCC77,20,114,114,1,FALSE,Adjusted p ≥ 0.050,Ratios,A,A. Ratios,"Time above 1,000 lx melEDI",duration_above_1000__BAUA,"Dortmund (DE, n=114)",0.903997043647358,0.09600295635264187,1.903997043647358
main__chest__all_available,main,chest,all_available,complementary_chest,6,duration_above_1000,participant_day,tweedie_log,identity,TUM,equally_weighted_overall_site_mean,-0.5305683860042888,0.21115465847963372,-0.9444239117922258,-0.11671286021635174,-2.5127003582327463,0.01198110497813362,ratio,0.5882705099116647,0.38890354912856545,0.8898406651396417,0.0479244199125345,8,BH,emmeans_wald_normal,0.00299781338644388,TRUE,participant_day,tweedie_log,identity,ratio,TRUE,0,24,,"Zero mass, dispersion, tail, and 24-hour prediction checks","Time above 1,000 lx melEDI",TAT1000,duration-based,h,Full 24-hour cycle,Tweedie with log link,Participant-day,2,Main chest,Main,Chest,All available,5,Munich (DE),#DDCC77,10,60,60,1,TRUE,Adjusted p < 0.050,Ratios,A,A. Ratios,"Time above 1,000 lx melEDI",duration_above_1000__TUM,"Munich (DE, n=60)",0.903997043647358,0.09600295635264187,1.903997043647358
main__chest__all_available,main,chest,all_available,complementary_chest,6,duration_above_1000,participant_day,tweedie_log,identity,FUSPCEU,equally_weighted_overall_site_mean,-0.1558959527609058,0.17279445598026685,-0.4945668632104205,0.1827749576886089,-0.9022045983854317,0.3669481925661473,ratio,0.8556482135738872,0.6098349920704036,1.2005442044356514,0.41936936293273974,8,BH,emmeans_wald_normal,0.00299781338644388,TRUE,participant_day,tweedie_log,identity,ratio,TRUE,0,24,,"Zero mass, dispersion, tail, and 24-hour prediction checks","Time above 1,000 lx melEDI",TAT1000,duration-based,h,Full 24-hour cycle,Tweedie with log link,Participant-day,2,Main chest,Main,Chest,All available,6,Madrid (ES),#CC6677,22,123,123,1,FALSE,Adjusted p ≥ 0.050,Ratios,A,A. Ratios,"Time above 1,000 lx melEDI",duration_above_1000__FUSPCEU,"Madrid (ES, n=123)",0.903997043647358,0.09600295635264187,1.903997043647358
main__chest__all_available,main,chest,all_available,complementary_chest,6,duration_above_1000,participant_day,tweedie_log,identity,IZTECH,equally_weighted_overall_site_mean,-0.31075032832209504,0.15851009726846682,-0.6214244101542308,-7.62464899593529e-5,-1.9604450043064487,0.04994380003082475,ratio,0.7328968366112524,0.5371787295459775,0.9999237564167304,0.133183466748866,8,BH,emmeans_wald_normal,0.00299781338644388,TRUE,participant_day,tweedie_log,identity,ratio,TRUE,0,24,,"Zero mass, dispersion, tail, and 24-hour prediction checks","Time above 1,000 lx melEDI",TAT1000,duration-based,h,Full 24-hour cycle,Tweedie with log link,Participant-day,2,Main chest,Main,Chest,All available,7,Izmir (TR),#332288,17,102,102,1,FALSE,Adjusted p ≥ 0.050,Ratios,A,A. Ratios,"Time above 1,000 lx melEDI",duration_above_1000__IZTECH,"Izmir (TR, n=102)",0.903997043647358,0.09600295635264187,1.903997043647358
main__chest__all_available,main,chest,all_available,complementary_chest,6,duration_above_1000,participant_day,tweedie_log,identity,UCR,equally_weighted_overall_site_mean,0.3175780633222973,0.1109061129768712,0.10020607622229952,0.5349500504222952,2.8634856528469834,0.00419007789298607,ratio,1.3737964837972685,1.105398690991925,1.7073629580655303,0.03352062314388857,8,BH,emmeans_wald_normal,0.00299781338644388,TRUE,participant_day,tweedie_log,identity,ratio,TRUE,0,24,,"Zero mass, dispersion, tail, and 24-hour prediction checks","Time above 1,000 lx melEDI",TAT1000,duration-based,h,Full 24-hour cycle,Tweedie with log link,Participant-day,2,Main chest,Main,Chest,All available,8,San José (CR),#44AA99,39,230,230,1,TRUE,Adjusted p < 0.050,Ratios,A,A. Ratios,"Time above 1,000 lx melEDI",duration_above_1000__UCR,"San José (CR, n=230)",0.903997043647358,0.09600295635264187,1.903997043647358
main__chest__all_available,main,chest,all_available,complementary_chest,6,duration_above_1000,participant_day,tweedie_log,identity,KNUST,equally_weighted_overall_site_mean,0.2809856717585788,0.16692490701381052,-0.04618113411118718,0.6081524776283448,1.6833058456359151,0.09231589937072916,ratio,1.3244346269802223,0.9548689871800572,1.8370342996734796,0.1846317987414583,8,BH,emmeans_wald_normal,0.00299781338644388,TRUE,participant_day,tweedie_log,identity,ratio,TRUE,0,24,,"Zero mass, dispersion, tail, and 24-hour prediction checks","Time above 1,000 lx melEDI",TAT1000,duration-based,h,Full 24-hour cycle,Tweedie with log link,Participant-day,2,Main chest,Main,Chest,All available,9,Kumasi (GH),#AA4499,15,84,84,1,FALSE,Adjusted p ≥ 0.050,Ratios,A,A. Ratios,"Time above 1,000 lx melEDI",duration_above_1000__KNUST,"Kumasi (GH, n=84)",0.903997043647358,0.09600295635264187,1.903997043647358
main__chest__all_available,main,chest,all_available,complementary_chest,7,duration_above_250_wake,participant_day,tweedie_log,identity,RISE,equally_weighted_overall_site_mean,0.08750762430458811,0.12539931105780694,-0.15827050905484877,0.333285757664025,0.6978317788703687,0.4852824026303098,ratio,1.091450585962939,0.8536188391084543,1.3955460294702915,0.5546084601489255,8,BH,emmeans_wald_normal,0.00156768053116284,TRUE,participant_day,tweedie_log,identity,ratio,TRUE,0,,,"Zero mass, tail, and waking-duration prediction checks",Time above 250 lx melEDI during wake,TAT250,duration-based,h,Waking near-eye measurement,Tweedie with log link,Participant-day,2,Main chest,Main,Chest,All available,1,Borås (SE),#88CCEE,16,89,89,1,FALSE,Adjusted p ≥ 0.050,Ratios,A,A. Ratios,Time above 250 lx melEDI during wake,duration_above_250_wake__RISE,"Borås (SE, n=89)",0.8243613888038498,0.1756386111961502,1.8243613888038497
main__chest__all_available,main,chest,all_available,complementary_chest,7,duration_above_250_wake,participant_day,tweedie_log,identity,THUAS,equally_weighted_overall_site_mean,0.24859787206008507,0.12592257209116786,0.00179416592074757,0.49540157819942254,1.974212152211284,0.04835762478084443,ratio,1.282226310358816,1.0017957763994343,1.6411571596812642,0.09671524956168888,8,BH,emmeans_wald_normal,0.00156768053116284,TRUE,participant_day,tweedie_log,identity,ratio,TRUE,0,,,"Zero mass, tail, and waking-duration prediction checks",Time above 250 lx melEDI during wake,TAT250,duration-based,h,Waking near-eye measurement,Tweedie with log link,Participant-day,2,Main chest,Main,Chest,All available,2,Delft (NL),#117733,15,79,79,1,FALSE,Adjusted p ≥ 0.050,Ratios,A,A. Ratios,Time above 250 lx melEDI during wake,duration_above_250_wake__THUAS,"Delft (NL, n=79)",0.8243613888038498,0.1756386111961502,1.8243613888038497
main__chest__all_available,main,chest,all_available,complementary_chest,7,duration_above_250_wake,participant_day,tweedie_log,identity,BAUA,equally_weighted_overall_site_mean,-0.02825962326775118,0.12465616268236956,-0.2725812125761613,0.21606196604065897,-0.22670057107211125,0.8206565830258764,ratio,0.9721359449246488,0.7614115904674179,1.2411792875839864,0.8206565830258764,8,BH,emmeans_wald_normal,0.00156768053116284,TRUE,participant_day,tweedie_log,identity,ratio,TRUE,0,,,"Zero mass, tail, and waking-duration prediction checks",Time above 250 lx melEDI during wake,TAT250,duration-based,h,Waking near-eye measurement,Tweedie with log link,Participant-day,2,Main chest,Main,Chest,All available,3,Dortmund (DE),#DDCC77,20,98,98,1,FALSE,Adjusted p ≥ 0.050,Ratios,A,A. Ratios,Time above 250 lx melEDI during wake,duration_above_250_wake__BAUA,"Dortmund (DE, n=98)",0.8243613888038498,0.1756386111961502,1.8243613888038497
main__chest__all_available,main,chest,all_available,complementary_chest,7,duration_above_250_wake,participant_day,tweedie_log,identity,TUM,equally_weighted_overall_site_mean,-0.2969505244032147,0.16653266658068663,-0.6233485531507774,0.02944750434434806,-1.7831367893177843,0.07456403903385085,ratio,0.7430807758173287,0.5361461146236031,1.0298853695450705,0.09941871871180114,8,BH,emmeans_wald_normal,0.00156768053116284,TRUE,participant_day,tweedie_log,identity,ratio,TRUE,0,,,"Zero mass, tail, and waking-duration prediction checks",Time above 250 lx melEDI during wake,TAT250,duration-based,h,Waking near-eye measurement,Tweedie with log link,Participant-day,2,Main chest,Main,Chest,All available,5,Munich (DE),#DDCC77,10,54,54,1,FALSE,Adjusted p ≥ 0.050,Ratios,A,A. Ratios,Time above 250 lx melEDI during wake,duration_above_250_wake__TUM,"Munich (DE, n=54)",0.8243613888038498,0.1756386111961502,1.8243613888038497
main__chest__all_available,main,chest,all_available,complementary_chest,7,duration_above_250_wake,participant_day,tweedie_log,identity,FUSPCEU,equally_weighted_overall_site_mean,0.3039266281513555,0.13431831206674413,0.04066757403632537,0.5671856822663857,2.2627341237011027,0.02365208395491464,ratio,1.3551696211415234,1.0415058244148954,1.7632975822257868,0.06307222387977238,8,BH,emmeans_wald_normal,0.00156768053116284,TRUE,participant_day,tweedie_log,identity,ratio,TRUE,0,,,"Zero mass, tail, and waking-duration prediction checks",Time above 250 lx melEDI during wake,TAT250,duration-based,h,Waking near-eye measurement,Tweedie with log link,Participant-day,2,Main chest,Main,Chest,All available,6,Madrid (ES),#CC6677,22,111,111,1,FALSE,Adjusted p ≥ 0.050,Ratios,A,A. Ratios,Time above 250 lx melEDI during wake,duration_above_250_wake__FUSPCEU,"Madrid (ES, n=111)",0.8243613888038498,0.1756386111961502,1.8243613888038497
main__chest__all_available,main,chest,all_available,complementary_chest,7,duration_above_250_wake,participant_day,tweedie_log,identity,IZTECH,equally_weighted_overall_site_mean,-0.2908170543133455,0.12591848487580856,-0.5376127496577817,-0.04402135896890927,-2.3095660228136783,0.02091219250746978,ratio,0.7476524452972015,0.584141080191766,0.9569335181415036,0.06307222387977238,8,BH,emmeans_wald_normal,0.00156768053116284,TRUE,participant_day,tweedie_log,identity,ratio,TRUE,0,,,"Zero mass, tail, and waking-duration prediction checks",Time above 250 lx melEDI during wake,TAT250,duration-based,h,Waking near-eye measurement,Tweedie with log link,Participant-day,2,Main chest,Main,Chest,All available,7,Izmir (TR),#332288,17,95,95,1,FALSE,Adjusted p ≥ 0.050,Ratios,A,A. Ratios,Time above 250 lx melEDI during wake,duration_above_250_wake__IZTECH,"Izmir (TR, n=95)",0.8243613888038498,0.1756386111961502,1.8243613888038497
main__chest__all_available,main,chest,all_available,complementary_chest,7,duration_above_250_wake,participant_day,tweedie_log,identity,UCR,equally_weighted_overall_site_mean,0.2271124071244153,0.08855261615515045,0.05355246872352073,0.40067234552530984,2.564717079916626,0.01032599640745861,ratio,1.2549709276852763,1.0550123454664748,1.4928280565654204,0.06307222387977238,8,BH,emmeans_wald_normal,0.00156768053116284,TRUE,participant_day,tweedie_log,identity,ratio,TRUE,0,,,"Zero mass, tail, and waking-duration prediction checks",Time above 250 lx melEDI during wake,TAT250,duration-based,h,Waking near-eye measurement,Tweedie with log link,Participant-day,2,Main chest,Main,Chest,All available,8,San José (CR),#44AA99,39,211,211,1,FALSE,Adjusted p ≥ 0.050,Ratios,A,A. Ratios,Time above 250 lx melEDI during wake,duration_above_250_wake__UCR,"San José (CR, n=211)",0.8243613888038498,0.1756386111961502,1.8243613888038497
main__chest__all_available,main,chest,all_available,complementary_chest,7,duration_above_250_wake,participant_day,tweedie_log,identity,KNUST,equally_weighted_overall_site_mean,-0.25111732965613276,0.1367021151173857,-0.5190485518966571,0.01681389258439158,-1.836967404933706,0.0662147073977595,ratio,0.7779310918166539,0.5950864725992243,1.0169560416518195,0.09941871871180114,8,BH,emmeans_wald_normal,0.00156768053116284,TRUE,participant_day,tweedie_log,identity,ratio,TRUE,0,,,"Zero mass, tail, and waking-duration prediction checks",Time above 250 lx melEDI during wake,TAT250,duration-based,h,Waking near-eye measurement,Tweedie with log link,Participant-day,2,Main chest,Main,Chest,All available,9,Kumasi (GH),#AA4499,15,81,81,1,FALSE,Adjusted p ≥ 0.050,Ratios,A,A. Ratios,Time above 250 lx melEDI during wake,duration_above_250_wake__KNUST,"Kumasi (GH, n=81)",0.8243613888038498,0.1756386111961502,1.8243613888038497
main__chest__all_available,main,chest,all_available,complementary_chest,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,RISE,equally_weighted_overall_site_mean,0.06480956796485823,0.04041913099859148,-0.01441047307878752,0.14402960900850398,1.6034379355438566,0.10883800132275742,ratio,1.0669558224680504,0.985692860829393,1.1549183040045488,0.1741408021164119,8,BH,emmeans_wald_normal,0.00142469485927951,TRUE,participant_day,tweedie_log,identity,ratio,TRUE,0,,,Distribution and sleep-window prediction checks,Time below 1 lx melEDI during sleep,TBT1,duration-based,h,Bedside sleep-environment measurement,Tweedie with log link,Participant-day,2,Main chest,Main,Chest,All available,1,Borås (SE),#88CCEE,16,92,92,1,FALSE,Adjusted p ≥ 0.050,Ratios,A,A. Ratios,Time below 1 lx melEDI during sleep,duration_below_1_sleep_environment__RISE,"Borås (SE, n=92)",0.21226949952474464,0.7877305004752553,1.2122694995247447
main__chest__all_available,main,chest,all_available,complementary_chest,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,THUAS,equally_weighted_overall_site_mean,0.02191867280682,0.04183680910967341,-0.0600799662762171,0.1039173118898571,0.5239088083740119,0.6003419680031761,ratio,1.0221606516332276,0.9416892271924506,1.109508707944196,0.6003419680031761,8,BH,emmeans_wald_normal,0.00142469485927951,TRUE,participant_day,tweedie_log,identity,ratio,TRUE,0,,,Distribution and sleep-window prediction checks,Time below 1 lx melEDI during sleep,TBT1,duration-based,h,Bedside sleep-environment measurement,Tweedie with log link,Participant-day,2,Main chest,Main,Chest,All available,2,Delft (NL),#117733,15,83,83,1,FALSE,Adjusted p ≥ 0.050,Ratios,A,A. Ratios,Time below 1 lx melEDI during sleep,duration_below_1_sleep_environment__THUAS,"Delft (NL, n=83)",0.21226949952474464,0.7877305004752553,1.2122694995247447
main__chest__all_available,main,chest,all_available,complementary_chest,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,BAUA,equally_weighted_overall_site_mean,0.07988131726068523,0.04052031731458247,4.629546819688579e-4,0.1592996798394016,1.9713892327278864,0.04867937168601258,ratio,1.0831585078273709,1.000463061862027,1.1726893253762292,0.09735874337202516,8,BH,emmeans_wald_normal,0.00142469485927951,TRUE,participant_day,tweedie_log,identity,ratio,TRUE,0,,,Distribution and sleep-window prediction checks,Time below 1 lx melEDI during sleep,TBT1,duration-based,h,Bedside sleep-environment measurement,Tweedie with log link,Participant-day,2,Main chest,Main,Chest,All available,3,Dortmund (DE),#DDCC77,20,102,102,1,FALSE,Adjusted p ≥ 0.050,Ratios,A,A. Ratios,Time below 1 lx melEDI during sleep,duration_below_1_sleep_environment__BAUA,"Dortmund (DE, n=102)",0.21226949952474464,0.7877305004752553,1.2122694995247447
main__chest__all_available,main,chest,all_available,complementary_chest,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,TUM,equally_weighted_overall_site_mean,-0.07710745529190588,0.05448604115988384,-0.18389813362544516,0.0296832230416334,-1.415178156651935,0.15701626727262483,ratio,0.9257903671872704,0.8320205544274148,1.030128161396898,0.20935502303016645,8,BH,emmeans_wald_normal,0.00142469485927951,TRUE,participant_day,tweedie_log,identity,ratio,TRUE,0,,,Distribution and sleep-window prediction checks,Time below 1 lx melEDI during sleep,TBT1,duration-based,h,Bedside sleep-environment measurement,Tweedie with log link,Participant-day,2,Main chest,Main,Chest,All available,5,Munich (DE),#DDCC77,10,60,60,1,FALSE,Adjusted p ≥ 0.050,Ratios,A,A. Ratios,Time below 1 lx melEDI during sleep,duration_below_1_sleep_environment__TUM,"Munich (DE, n=60)",0.21226949952474464,0.7877305004752553,1.2122694995247447
main__chest__all_available,main,chest,all_available,complementary_chest,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,FUSPCEU,equally_weighted_overall_site_mean,0.09560766634125314,0.04277184058259914,0.01177639924687017,0.1794389334356361,2.2352946480434883,0.0253980112014338,ratio,1.10032728386948,1.0118460140386192,1.196545832893282,0.07726122328541801,8,BH,emmeans_wald_normal,0.00142469485927951,TRUE,participant_day,tweedie_log,identity,ratio,TRUE,0,,,Distribution and sleep-window prediction checks,Time below 1 lx melEDI during sleep,TBT1,duration-based,h,Bedside sleep-environment measurement,Tweedie with log link,Participant-day,2,Main chest,Main,Chest,All available,6,Madrid (ES),#CC6677,22,115,115,1,FALSE,Adjusted p ≥ 0.050,Ratios,A,A. Ratios,Time below 1 lx melEDI during sleep,duration_below_1_sleep_environment__FUSPCEU,"Madrid (ES, n=115)",0.21226949952474464,0.7877305004752553,1.2122694995247447
main__chest__all_available,main,chest,all_available,complementary_chest,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,IZTECH,equally_weighted_overall_site_mean,-0.08743441068295177,0.04003674244560172,-0.1659049839346372,-0.00896383743126633,-2.1838542634119067,0.02897295873203175,ratio,0.9162789677917468,0.8471267210134629,0.991076217986714,0.07726122328541801,8,BH,emmeans_wald_normal,0.00142469485927951,TRUE,participant_day,tweedie_log,identity,ratio,TRUE,0,,,Distribution and sleep-window prediction checks,Time below 1 lx melEDI during sleep,TBT1,duration-based,h,Bedside sleep-environment measurement,Tweedie with log link,Participant-day,2,Main chest,Main,Chest,All available,7,Izmir (TR),#332288,17,100,100,1,FALSE,Adjusted p ≥ 0.050,Ratios,A,A. Ratios,Time below 1 lx melEDI during sleep,duration_below_1_sleep_environment__IZTECH,"Izmir (TR, n=100)",0.21226949952474464,0.7877305004752553,1.2122694995247447
