"row","site","raw_state","direct_projected","direct_valid","direct_yes","expected_minutes","assigned_window_exact","integer_utc_ticks"
1346,"RISE","pre-sleep",180,180,141,180,TRUE,TRUE
1347,"RISE","pre-sleep",180,180,177,180,TRUE,TRUE
1348,"RISE","pre-sleep",180,180,178,180,TRUE,TRUE
1349,"RISE","pre-sleep",180,180,174,180,TRUE,TRUE
1350,"RISE","pre-sleep",180,180,164,180,TRUE,TRUE
1351,"RISE","pre-sleep",180,180,174,180,TRUE,TRUE
1352,"RISE","pre-sleep",180,180,173,180,TRUE,TRUE
1353,"RISE","pre-sleep",180,180,169,180,TRUE,TRUE
1354,"RISE","pre-sleep",180,180,178,180,TRUE,TRUE
1355,"RISE","pre-sleep",180,180,100,180,TRUE,TRUE
1356,"RISE","pre-sleep",180,180,153,180,TRUE,TRUE
1357,"RISE","pre-sleep",180,164,140,180,TRUE,TRUE
1358,"RISE","pre-sleep",180,180,175,180,TRUE,TRUE
1359,"RISE","pre-sleep",180,180,99,180,TRUE,TRUE
1360,"RISE","pre-sleep",180,161,104,180,TRUE,TRUE
1361,"RISE","pre-sleep",180,180,126,180,TRUE,TRUE
1362,"RISE","pre-sleep",180,180,157,180,TRUE,TRUE
1363,"RISE","pre-sleep",180,148,131,180,TRUE,TRUE
1364,"RISE","pre-sleep",180,180,55,180,TRUE,TRUE
1365,"RISE","pre-sleep",180,180,46,180,TRUE,TRUE
1366,"RISE","pre-sleep",180,180,153,180,TRUE,TRUE
1367,"RISE","pre-sleep",180,180,164,180,TRUE,TRUE
1368,"RISE","pre-sleep",180,127,123,180,TRUE,TRUE
1369,"RISE","pre-sleep",180,180,178,180,TRUE,TRUE
1370,"RISE","pre-sleep",180,180,180,180,TRUE,TRUE
1371,"RISE","pre-sleep",180,180,169,180,TRUE,TRUE
1372,"RISE","pre-sleep",180,75,73,180,TRUE,TRUE
1373,"RISE","pre-sleep",180,180,133,180,TRUE,TRUE
1374,"RISE","pre-sleep",180,180,92,180,TRUE,TRUE
1375,"RISE","pre-sleep",180,180,96,180,TRUE,TRUE
1376,"RISE","pre-sleep",180,180,81,180,TRUE,TRUE
1377,"RISE","pre-sleep",180,180,87,180,TRUE,TRUE
1378,"RISE","pre-sleep",180,180,100,180,TRUE,TRUE
1379,"RISE","pre-sleep",180,180,93,180,TRUE,TRUE
1380,"RISE","pre-sleep",180,180,97,180,TRUE,TRUE
1381,"RISE","pre-sleep",180,180,136,180,TRUE,TRUE
1382,"RISE","pre-sleep",180,180,154,180,TRUE,TRUE
1383,"RISE","pre-sleep",180,180,122,180,TRUE,TRUE
1384,"RISE","pre-sleep",180,89,6,180,TRUE,TRUE
1385,"RISE","pre-sleep",180,180,129,180,TRUE,TRUE
1386,"RISE","pre-sleep",180,173,156,180,TRUE,TRUE
1387,"RISE","pre-sleep",180,0,0,180,TRUE,TRUE
1388,"RISE","pre-sleep",180,0,0,180,TRUE,TRUE
1389,"RISE","pre-sleep",180,0,0,180,TRUE,TRUE
1390,"RISE","pre-sleep",180,0,0,180,TRUE,TRUE
1391,"RISE","pre-sleep",180,0,0,180,TRUE,TRUE
1392,"RISE","pre-sleep",180,0,0,180,TRUE,TRUE
1393,"RISE","pre-sleep",180,0,0,180,TRUE,TRUE
1394,"RISE","pre-sleep",180,180,54,180,TRUE,TRUE
1395,"RISE","pre-sleep",180,180,12,180,TRUE,TRUE
1396,"RISE","pre-sleep",180,180,68,180,TRUE,TRUE
1397,"RISE","pre-sleep",180,180,59,180,TRUE,TRUE
1398,"RISE","pre-sleep",180,180,95,180,TRUE,TRUE
1399,"RISE","pre-sleep",180,180,117,180,TRUE,TRUE
1400,"RISE","pre-sleep",180,180,43,180,TRUE,TRUE
1401,"RISE","pre-sleep",180,180,4,180,TRUE,TRUE
1402,"RISE","pre-sleep",180,41,6,180,TRUE,TRUE
1403,"RISE","pre-sleep",180,180,22,180,TRUE,TRUE
1404,"RISE","pre-sleep",180,115,9,180,TRUE,TRUE
1405,"RISE","pre-sleep",180,2,2,180,TRUE,TRUE
1406,"RISE","pre-sleep",180,180,47,180,TRUE,TRUE
1407,"RISE","pre-sleep",180,180,157,180,TRUE,TRUE
1408,"RISE","pre-sleep",180,166,90,180,TRUE,TRUE
1409,"RISE","pre-sleep",180,149,95,180,TRUE,TRUE
1410,"RISE","pre-sleep",180,167,59,180,TRUE,TRUE
1411,"RISE","pre-sleep",180,180,117,180,TRUE,TRUE
1412,"RISE","pre-sleep",180,180,57,180,TRUE,TRUE
1413,"RISE","pre-sleep",180,155,128,180,TRUE,TRUE
1414,"RISE","pre-sleep",180,180,169,180,TRUE,TRUE
1415,"RISE","pre-sleep",180,180,165,180,TRUE,TRUE
1416,"RISE","pre-sleep",180,142,122,180,TRUE,TRUE
1417,"RISE","pre-sleep",180,180,138,180,TRUE,TRUE
1418,"RISE","pre-sleep",180,134,97,180,TRUE,TRUE
1419,"RISE","pre-sleep",180,180,172,180,TRUE,TRUE
1420,"RISE","pre-sleep",180,180,161,180,TRUE,TRUE
1421,"RISE","pre-sleep",180,180,173,180,TRUE,TRUE
1422,"RISE","pre-sleep",180,180,160,180,TRUE,TRUE
1423,"RISE","pre-sleep",180,180,164,180,TRUE,TRUE
1424,"RISE","pre-sleep",180,131,76,180,TRUE,TRUE
1425,"RISE","pre-sleep",180,180,77,180,TRUE,TRUE
1426,"RISE","pre-sleep",180,180,91,180,TRUE,TRUE
1427,"RISE","pre-sleep",180,180,70,180,TRUE,TRUE
1428,"RISE","pre-sleep",180,180,80,180,TRUE,TRUE
1429,"THUAS","pre-sleep",180,109,108,180,TRUE,TRUE
1430,"THUAS","pre-sleep",180,180,179,180,TRUE,TRUE
1431,"THUAS","pre-sleep",180,180,179,180,TRUE,TRUE
1432,"THUAS","pre-sleep",180,180,162,180,TRUE,TRUE
1433,"THUAS","pre-sleep",180,180,114,180,TRUE,TRUE
1434,"THUAS","pre-sleep",180,180,180,180,TRUE,TRUE
1435,"THUAS","pre-sleep",180,0,0,180,TRUE,TRUE
1436,"THUAS","pre-sleep",180,180,174,180,TRUE,TRUE
1437,"THUAS","pre-sleep",180,180,116,180,TRUE,TRUE
1438,"THUAS","pre-sleep",180,0,0,180,TRUE,TRUE
1439,"THUAS","pre-sleep",180,89,37,180,TRUE,TRUE
1440,"THUAS","pre-sleep",180,180,46,180,TRUE,TRUE
1441,"THUAS","pre-sleep",180,180,61,180,TRUE,TRUE
1442,"THUAS","pre-sleep",180,130,129,180,TRUE,TRUE
1443,"THUAS","pre-sleep",180,180,117,180,TRUE,TRUE
1444,"THUAS","pre-sleep",180,173,156,180,TRUE,TRUE
1445,"THUAS","pre-sleep",180,180,159,180,TRUE,TRUE
1446,"THUAS","pre-sleep",180,125,121,180,TRUE,TRUE
1447,"THUAS","pre-sleep",180,180,102,180,TRUE,TRUE
1448,"THUAS","pre-sleep",180,180,121,180,TRUE,TRUE
1449,"THUAS","pre-sleep",180,180,178,180,TRUE,TRUE
1450,"THUAS","pre-sleep",180,180,178,180,TRUE,TRUE
1451,"THUAS","pre-sleep",180,0,0,180,TRUE,TRUE
1452,"THUAS","pre-sleep",180,15,15,180,TRUE,TRUE
1453,"THUAS","pre-sleep",180,180,177,180,TRUE,TRUE
1454,"THUAS","pre-sleep",180,74,25,180,TRUE,TRUE
1455,"THUAS","pre-sleep",180,116,48,180,TRUE,TRUE
1456,"THUAS","pre-sleep",180,161,22,180,TRUE,TRUE
1457,"THUAS","pre-sleep",180,180,155,180,TRUE,TRUE
1458,"THUAS","pre-sleep",180,180,180,180,TRUE,TRUE
1459,"THUAS","pre-sleep",180,180,96,180,TRUE,TRUE
1460,"THUAS","pre-sleep",180,180,29,180,TRUE,TRUE
1461,"THUAS","pre-sleep",180,79,77,180,TRUE,TRUE
1462,"THUAS","pre-sleep",180,0,0,180,TRUE,TRUE
1463,"THUAS","pre-sleep",180,180,93,180,TRUE,TRUE
1464,"THUAS","pre-sleep",180,0,0,180,TRUE,TRUE
1465,"THUAS","pre-sleep",180,180,180,180,TRUE,TRUE
1466,"THUAS","pre-sleep",180,180,118,180,TRUE,TRUE
1467,"THUAS","pre-sleep",180,119,87,180,TRUE,TRUE
1468,"THUAS","pre-sleep",180,162,112,180,TRUE,TRUE
1469,"THUAS","pre-sleep",180,180,90,180,TRUE,TRUE
1470,"THUAS","pre-sleep",180,180,166,180,TRUE,TRUE
1471,"THUAS","pre-sleep",180,180,104,180,TRUE,TRUE
1472,"THUAS","pre-sleep",180,180,177,180,TRUE,TRUE
1473,"THUAS","pre-sleep",180,180,45,180,TRUE,TRUE
1474,"THUAS","pre-sleep",180,100,10,180,TRUE,TRUE
1475,"THUAS","pre-sleep",180,1,0,180,TRUE,TRUE
1476,"THUAS","pre-sleep",180,180,128,180,TRUE,TRUE
1477,"THUAS","pre-sleep",180,105,105,180,TRUE,TRUE
1478,"THUAS","pre-sleep",180,180,149,180,TRUE,TRUE
1479,"THUAS","pre-sleep",180,180,129,180,TRUE,TRUE
1480,"THUAS","pre-sleep",180,0,0,180,TRUE,TRUE
1481,"THUAS","pre-sleep",180,180,78,180,TRUE,TRUE
1482,"THUAS","pre-sleep",180,180,180,180,TRUE,TRUE
1483,"THUAS","pre-sleep",180,180,176,180,TRUE,TRUE
1484,"THUAS","pre-sleep",180,162,162,180,TRUE,TRUE
1485,"THUAS","pre-sleep",180,180,100,180,TRUE,TRUE
1486,"THUAS","pre-sleep",180,180,71,180,TRUE,TRUE
1487,"THUAS","pre-sleep",180,180,114,180,TRUE,TRUE
1488,"THUAS","pre-sleep",180,180,180,180,TRUE,TRUE
1489,"THUAS","pre-sleep",180,180,139,180,TRUE,TRUE
1490,"THUAS","pre-sleep",180,180,1,180,TRUE,TRUE
1491,"THUAS","pre-sleep",180,0,0,180,TRUE,TRUE
1492,"THUAS","pre-sleep",180,180,25,180,TRUE,TRUE
1493,"THUAS","pre-sleep",180,77,58,180,TRUE,TRUE
1494,"THUAS","pre-sleep",180,180,28,180,TRUE,TRUE
1495,"THUAS","pre-sleep",180,164,103,180,TRUE,TRUE
1496,"THUAS","pre-sleep",180,180,140,180,TRUE,TRUE
1497,"THUAS","pre-sleep",180,180,122,180,TRUE,TRUE
1498,"THUAS","pre-sleep",180,0,0,180,TRUE,TRUE
1499,"THUAS","pre-sleep",180,180,144,180,TRUE,TRUE
1500,"THUAS","pre-sleep",180,180,173,180,TRUE,TRUE
1501,"THUAS","pre-sleep",180,180,170,180,TRUE,TRUE
1502,"THUAS","pre-sleep",180,180,104,180,TRUE,TRUE
1503,"THUAS","pre-sleep",180,180,45,180,TRUE,TRUE
1504,"THUAS","pre-sleep",180,180,73,180,TRUE,TRUE
1505,"THUAS","pre-sleep",180,180,118,180,TRUE,TRUE
1506,"THUAS","pre-sleep",180,180,51,180,TRUE,TRUE
1507,"THUAS","pre-sleep",180,180,2,180,TRUE,TRUE
1508,"THUAS","pre-sleep",180,180,141,180,TRUE,TRUE
1509,"THUAS","pre-sleep",180,180,122,180,TRUE,TRUE
1510,"THUAS","pre-sleep",180,180,0,180,TRUE,TRUE
1511,"THUAS","pre-sleep",180,110,110,180,TRUE,TRUE
1512,"TUM","pre-sleep",180,155,46,180,TRUE,TRUE
1513,"TUM","pre-sleep",180,180,94,180,TRUE,TRUE
1514,"TUM","pre-sleep",180,180,97,180,TRUE,TRUE
1515,"TUM","pre-sleep",180,180,30,180,TRUE,TRUE
1516,"TUM","pre-sleep",180,180,176,180,TRUE,TRUE
1517,"TUM","pre-sleep",180,110,80,180,TRUE,TRUE
1518,"TUM","pre-sleep",180,180,159,180,TRUE,TRUE
1519,"TUM","pre-sleep",180,160,155,180,TRUE,TRUE
1520,"TUM","pre-sleep",180,180,177,180,TRUE,TRUE
1521,"TUM","pre-sleep",180,180,140,180,TRUE,TRUE
1522,"TUM","pre-sleep",180,180,154,180,TRUE,TRUE
1523,"TUM","pre-sleep",180,120,90,180,TRUE,TRUE
1524,"TUM","pre-sleep",180,136,81,180,TRUE,TRUE
1525,"TUM","pre-sleep",180,166,129,180,TRUE,TRUE
1526,"TUM","pre-sleep",180,152,112,180,TRUE,TRUE
1527,"TUM","pre-sleep",180,170,0,180,TRUE,TRUE
1528,"TUM","pre-sleep",180,133,71,180,TRUE,TRUE
1529,"TUM","pre-sleep",180,164,56,180,TRUE,TRUE
1530,"TUM","pre-sleep",180,180,180,180,TRUE,TRUE
1531,"TUM","pre-sleep",180,156,104,180,TRUE,TRUE
1532,"TUM","pre-sleep",180,180,118,180,TRUE,TRUE
1533,"TUM","pre-sleep",180,180,180,180,TRUE,TRUE
1534,"TUM","pre-sleep",180,180,118,180,TRUE,TRUE
1535,"TUM","pre-sleep",180,120,120,180,TRUE,TRUE
1536,"TUM","pre-sleep",180,180,174,180,TRUE,TRUE
1537,"TUM","pre-sleep",180,180,170,180,TRUE,TRUE
1538,"TUM","pre-sleep",180,150,150,180,TRUE,TRUE
1539,"TUM","pre-sleep",180,126,126,180,TRUE,TRUE
1540,"TUM","pre-sleep",180,180,150,180,TRUE,TRUE
1541,"TUM","pre-sleep",180,153,124,180,TRUE,TRUE
1542,"TUM","pre-sleep",180,180,96,180,TRUE,TRUE
1543,"TUM","pre-sleep",180,180,123,180,TRUE,TRUE
1544,"TUM","pre-sleep",180,180,143,180,TRUE,TRUE
1545,"TUM","pre-sleep",180,166,113,180,TRUE,TRUE
1546,"TUM","pre-sleep",180,180,140,180,TRUE,TRUE
1547,"TUM","pre-sleep",180,175,151,180,TRUE,TRUE
1548,"TUM","pre-sleep",180,180,17,180,TRUE,TRUE
1549,"TUM","pre-sleep",180,180,105,180,TRUE,TRUE
1550,"TUM","pre-sleep",180,180,65,180,TRUE,TRUE
1551,"TUM","pre-sleep",180,180,18,180,TRUE,TRUE
1552,"TUM","pre-sleep",180,180,72,180,TRUE,TRUE
1553,"TUM","pre-sleep",180,0,0,180,TRUE,TRUE
1554,"TUM","pre-sleep",180,180,105,180,TRUE,TRUE
1555,"TUM","pre-sleep",180,180,37,180,TRUE,TRUE
1556,"TUM","pre-sleep",180,180,73,180,TRUE,TRUE
1557,"TUM","pre-sleep",180,180,106,180,TRUE,TRUE
1558,"TUM","pre-sleep",180,103,103,180,TRUE,TRUE
1559,"TUM","pre-sleep",180,0,0,180,TRUE,TRUE
1560,"TUM","pre-sleep",180,180,128,180,TRUE,TRUE
1561,"TUM","pre-sleep",180,180,178,180,TRUE,TRUE
1562,"TUM","pre-sleep",180,180,180,180,TRUE,TRUE
1563,"TUM","pre-sleep",180,180,169,180,TRUE,TRUE
1564,"TUM","pre-sleep",180,180,150,180,TRUE,TRUE
1565,"TUM","pre-sleep",180,120,67,180,TRUE,TRUE
1566,"TUM","pre-sleep",180,60,46,180,TRUE,TRUE
1567,"TUM","pre-sleep",180,151,110,180,TRUE,TRUE
1568,"TUM","pre-sleep",180,180,180,180,TRUE,TRUE
1569,"TUM","pre-sleep",180,180,115,180,TRUE,TRUE
1570,"TUM","pre-sleep",180,107,107,180,TRUE,TRUE
1571,"TUM","pre-sleep",180,150,150,180,TRUE,TRUE
1572,"UCR","pre-sleep",180,180,150,180,TRUE,TRUE
1573,"UCR","pre-sleep",180,180,162,180,TRUE,TRUE
1574,"UCR","pre-sleep",180,180,171,180,TRUE,TRUE
1575,"UCR","pre-sleep",180,0,0,180,TRUE,TRUE
1576,"UCR","pre-sleep",180,25,25,180,TRUE,TRUE
1577,"UCR","pre-sleep",180,180,164,180,TRUE,TRUE
1578,"UCR","pre-sleep",180,180,128,180,TRUE,TRUE
1579,"UCR","pre-sleep",180,180,98,180,TRUE,TRUE
1580,"UCR","pre-sleep",180,180,144,180,TRUE,TRUE
1581,"UCR","pre-sleep",180,168,138,180,TRUE,TRUE
1582,"UCR","pre-sleep",180,180,135,180,TRUE,TRUE
1583,"UCR","pre-sleep",180,180,0,180,TRUE,TRUE
1584,"UCR","pre-sleep",180,180,31,180,TRUE,TRUE
1585,"UCR","pre-sleep",180,180,131,180,TRUE,TRUE
1586,"UCR","pre-sleep",180,0,0,180,TRUE,TRUE
1587,"UCR","pre-sleep",180,0,0,180,TRUE,TRUE
1588,"UCR","pre-sleep",180,180,143,180,TRUE,TRUE
1589,"UCR","pre-sleep",180,53,17,180,TRUE,TRUE
1590,"UCR","pre-sleep",180,180,107,180,TRUE,TRUE
1591,"UCR","pre-sleep",180,180,140,180,TRUE,TRUE
1592,"UCR","pre-sleep",180,180,176,180,TRUE,TRUE
1593,"UCR","pre-sleep",180,180,175,180,TRUE,TRUE
1594,"UCR","pre-sleep",180,179,34,180,TRUE,TRUE
1595,"UCR","pre-sleep",180,180,33,180,TRUE,TRUE
1596,"UCR","pre-sleep",180,162,146,180,TRUE,TRUE
1597,"UCR","pre-sleep",180,0,0,180,TRUE,TRUE
1598,"UCR","pre-sleep",180,180,165,180,TRUE,TRUE
1599,"UCR","pre-sleep",180,153,28,180,TRUE,TRUE
1600,"UCR","pre-sleep",180,180,77,180,TRUE,TRUE
1601,"UCR","pre-sleep",180,129,98,180,TRUE,TRUE
1602,"UCR","pre-sleep",180,180,163,180,TRUE,TRUE
1603,"UCR","pre-sleep",180,169,70,180,TRUE,TRUE
1604,"UCR","pre-sleep",180,180,96,180,TRUE,TRUE
1605,"UCR","pre-sleep",180,180,95,180,TRUE,TRUE
1606,"UCR","pre-sleep",180,180,133,180,TRUE,TRUE
1607,"UCR","pre-sleep",180,180,69,180,TRUE,TRUE
1608,"UCR","pre-sleep",180,163,77,180,TRUE,TRUE
1609,"UCR","pre-sleep",180,180,70,180,TRUE,TRUE
1610,"UCR","pre-sleep",180,180,146,180,TRUE,TRUE
1611,"UCR","pre-sleep",180,180,116,180,TRUE,TRUE
1612,"UCR","pre-sleep",180,180,92,180,TRUE,TRUE
1613,"UCR","pre-sleep",180,180,162,180,TRUE,TRUE
1614,"UCR","pre-sleep",180,180,126,180,TRUE,TRUE
1615,"UCR","pre-sleep",180,180,41,180,TRUE,TRUE
1616,"UCR","pre-sleep",180,180,85,180,TRUE,TRUE
1617,"UCR","pre-sleep",180,180,140,180,TRUE,TRUE
1618,"UCR","pre-sleep",180,180,149,180,TRUE,TRUE
1619,"UCR","pre-sleep",180,180,149,180,TRUE,TRUE
1620,"UCR","pre-sleep",180,180,104,180,TRUE,TRUE
1621,"UCR","pre-sleep",180,180,124,180,TRUE,TRUE
1622,"UCR","pre-sleep",180,165,150,180,TRUE,TRUE
1623,"UCR","pre-sleep",180,180,109,180,TRUE,TRUE
1624,"UCR","pre-sleep",180,180,134,180,TRUE,TRUE
1625,"UCR","pre-sleep",180,180,139,180,TRUE,TRUE
1626,"UCR","pre-sleep",180,118,96,180,TRUE,TRUE
1627,"UCR","pre-sleep",180,69,39,180,TRUE,TRUE
1628,"UCR","pre-sleep",180,64,30,180,TRUE,TRUE
1629,"UCR","pre-sleep",180,180,114,180,TRUE,TRUE
1630,"UCR","pre-sleep",180,0,0,180,TRUE,TRUE
1631,"UCR","pre-sleep",180,180,169,180,TRUE,TRUE
1632,"UCR","pre-sleep",180,101,49,180,TRUE,TRUE
1633,"UCR","pre-sleep",180,180,172,180,TRUE,TRUE
1634,"UCR","pre-sleep",180,180,180,180,TRUE,TRUE
1635,"UCR","pre-sleep",180,180,179,180,TRUE,TRUE
1636,"UCR","pre-sleep",180,180,151,180,TRUE,TRUE
1637,"UCR","pre-sleep",180,180,115,180,TRUE,TRUE
1638,"UCR","pre-sleep",180,180,147,180,TRUE,TRUE
1639,"UCR","pre-sleep",180,180,152,180,TRUE,TRUE
1640,"UCR","pre-sleep",180,180,46,180,TRUE,TRUE
1641,"UCR","pre-sleep",180,180,180,180,TRUE,TRUE
1642,"UCR","pre-sleep",180,180,129,180,TRUE,TRUE
1643,"UCR","pre-sleep",180,180,170,180,TRUE,TRUE
1644,"UCR","pre-sleep",180,180,129,180,TRUE,TRUE
1645,"UCR","pre-sleep",180,180,176,180,TRUE,TRUE
1646,"UCR","pre-sleep",180,180,174,180,TRUE,TRUE
1647,"UCR","pre-sleep",180,179,143,180,TRUE,TRUE
1648,"UCR","pre-sleep",180,12,6,180,TRUE,TRUE
1649,"UCR","pre-sleep",180,180,20,180,TRUE,TRUE
1650,"UCR","pre-sleep",180,180,137,180,TRUE,TRUE
1651,"UCR","pre-sleep",180,180,136,180,TRUE,TRUE
1652,"UCR","pre-sleep",180,180,176,180,TRUE,TRUE
1653,"UCR","pre-sleep",180,180,180,180,TRUE,TRUE
1654,"UCR","pre-sleep",180,180,106,180,TRUE,TRUE
1655,"UCR","pre-sleep",180,180,178,180,TRUE,TRUE
1656,"UCR","pre-sleep",180,180,174,180,TRUE,TRUE
1657,"UCR","pre-sleep",180,180,174,180,TRUE,TRUE
1658,"UCR","pre-sleep",180,180,179,180,TRUE,TRUE
1659,"UCR","pre-sleep",180,100,14,180,TRUE,TRUE
1660,"UCR","pre-sleep",180,180,70,180,TRUE,TRUE
1661,"UCR","pre-sleep",180,180,129,180,TRUE,TRUE
1662,"UCR","pre-sleep",180,180,43,180,TRUE,TRUE
1663,"UCR","pre-sleep",180,180,133,180,TRUE,TRUE
1664,"UCR","pre-sleep",180,125,104,180,TRUE,TRUE
1665,"UCR","pre-sleep",180,0,0,180,TRUE,TRUE
1666,"UCR","pre-sleep",180,167,62,180,TRUE,TRUE
1667,"UCR","pre-sleep",180,180,83,180,TRUE,TRUE
1668,"UCR","pre-sleep",180,180,46,180,TRUE,TRUE
1669,"UCR","pre-sleep",180,180,106,180,TRUE,TRUE
1670,"UCR","pre-sleep",180,180,164,180,TRUE,TRUE
1671,"UCR","pre-sleep",180,180,163,180,TRUE,TRUE
1672,"UCR","pre-sleep",180,180,90,180,TRUE,TRUE
1673,"UCR","pre-sleep",180,180,54,180,TRUE,TRUE
1674,"UCR","pre-sleep",180,180,23,180,TRUE,TRUE
1675,"UCR","pre-sleep",180,179,117,180,TRUE,TRUE
1676,"UCR","pre-sleep",180,180,20,180,TRUE,TRUE
1677,"UCR","pre-sleep",180,180,9,180,TRUE,TRUE
1678,"UCR","pre-sleep",180,180,5,180,TRUE,TRUE
1679,"UCR","pre-sleep",180,180,126,180,TRUE,TRUE
1680,"UCR","pre-sleep",180,180,35,180,TRUE,TRUE
1681,"UCR","pre-sleep",180,180,13,180,TRUE,TRUE
1682,"UCR","pre-sleep",180,180,52,180,TRUE,TRUE
1683,"UCR","pre-sleep",180,180,37,180,TRUE,TRUE
1684,"UCR","pre-sleep",180,180,80,180,TRUE,TRUE
1685,"UCR","pre-sleep",180,180,128,180,TRUE,TRUE
1686,"UCR","pre-sleep",180,180,124,180,TRUE,TRUE
1687,"UCR","pre-sleep",180,180,116,180,TRUE,TRUE
1688,"UCR","pre-sleep",180,180,112,180,TRUE,TRUE
1689,"UCR","pre-sleep",180,180,177,180,TRUE,TRUE
1690,"UCR","pre-sleep",180,180,170,180,TRUE,TRUE
1691,"UCR","pre-sleep",180,180,135,180,TRUE,TRUE
1692,"UCR","pre-sleep",180,180,88,180,TRUE,TRUE
1693,"UCR","pre-sleep",180,180,66,180,TRUE,TRUE
1694,"UCR","pre-sleep",180,180,54,180,TRUE,TRUE
1695,"UCR","pre-sleep",180,180,179,180,TRUE,TRUE
1696,"UCR","pre-sleep",180,120,24,180,TRUE,TRUE
1697,"UCR","pre-sleep",180,180,92,180,TRUE,TRUE
1698,"UCR","pre-sleep",180,180,56,180,TRUE,TRUE
1699,"UCR","pre-sleep",180,180,57,180,TRUE,TRUE
1700,"UCR","pre-sleep",180,180,30,180,TRUE,TRUE
1701,"UCR","pre-sleep",180,180,93,180,TRUE,TRUE
1702,"UCR","pre-sleep",180,180,110,180,TRUE,TRUE
1703,"UCR","pre-sleep",180,180,56,180,TRUE,TRUE
1704,"UCR","pre-sleep",180,156,80,180,TRUE,TRUE
1705,"UCR","pre-sleep",180,180,62,180,TRUE,TRUE
1706,"UCR","pre-sleep",180,180,142,180,TRUE,TRUE
1707,"UCR","pre-sleep",180,180,109,180,TRUE,TRUE
1708,"UCR","pre-sleep",180,180,122,180,TRUE,TRUE
1709,"UCR","pre-sleep",180,137,80,180,TRUE,TRUE
1710,"UCR","pre-sleep",180,180,133,180,TRUE,TRUE
1711,"UCR","pre-sleep",180,180,166,180,TRUE,TRUE
1712,"UCR","pre-sleep",180,160,67,180,TRUE,TRUE
1713,"UCR","pre-sleep",180,180,96,180,TRUE,TRUE
1714,"UCR","pre-sleep",180,180,81,180,TRUE,TRUE
1715,"UCR","pre-sleep",180,180,4,180,TRUE,TRUE
1716,"UCR","pre-sleep",180,180,47,180,TRUE,TRUE
1717,"UCR","pre-sleep",180,180,64,180,TRUE,TRUE
1718,"UCR","pre-sleep",180,180,149,180,TRUE,TRUE
1719,"UCR","pre-sleep",180,180,108,180,TRUE,TRUE
1720,"UCR","pre-sleep",180,175,79,180,TRUE,TRUE
1721,"UCR","pre-sleep",180,165,28,180,TRUE,TRUE
1722,"UCR","pre-sleep",180,180,33,180,TRUE,TRUE
1723,"UCR","pre-sleep",180,180,80,180,TRUE,TRUE
1724,"UCR","pre-sleep",180,180,82,180,TRUE,TRUE
1725,"UCR","pre-sleep",180,180,163,180,TRUE,TRUE
1726,"UCR","pre-sleep",180,180,81,180,TRUE,TRUE
1727,"UCR","pre-sleep",180,180,71,180,TRUE,TRUE
1728,"UCR","pre-sleep",180,180,95,180,TRUE,TRUE
1729,"UCR","pre-sleep",180,180,157,180,TRUE,TRUE
1730,"UCR","pre-sleep",180,179,145,180,TRUE,TRUE
1731,"UCR","pre-sleep",180,180,172,180,TRUE,TRUE
1732,"UCR","pre-sleep",180,180,146,180,TRUE,TRUE
1733,"UCR","pre-sleep",180,180,107,180,TRUE,TRUE
1734,"UCR","pre-sleep",180,180,100,180,TRUE,TRUE
1735,"UCR","pre-sleep",180,180,156,180,TRUE,TRUE
1736,"UCR","pre-sleep",180,180,176,180,TRUE,TRUE
1737,"UCR","pre-sleep",180,180,164,180,TRUE,TRUE
1738,"UCR","pre-sleep",180,180,125,180,TRUE,TRUE
1739,"UCR","pre-sleep",180,180,177,180,TRUE,TRUE
1740,"UCR","pre-sleep",180,180,158,180,TRUE,TRUE
1741,"UCR","pre-sleep",180,180,176,180,TRUE,TRUE
1742,"UCR","pre-sleep",180,180,138,180,TRUE,TRUE
1743,"UCR","pre-sleep",180,163,95,180,TRUE,TRUE
1744,"UCR","pre-sleep",180,180,130,180,TRUE,TRUE
1745,"UCR","pre-sleep",180,180,176,180,TRUE,TRUE
1746,"UCR","pre-sleep",180,180,175,180,TRUE,TRUE
1747,"UCR","pre-sleep",180,180,166,180,TRUE,TRUE
1748,"UCR","pre-sleep",180,180,179,180,TRUE,TRUE
1749,"UCR","pre-sleep",180,180,176,180,TRUE,TRUE
1750,"UCR","pre-sleep",180,150,144,180,TRUE,TRUE
1751,"UCR","pre-sleep",180,180,153,180,TRUE,TRUE
1752,"UCR","pre-sleep",180,180,169,180,TRUE,TRUE
1753,"UCR","pre-sleep",180,180,145,180,TRUE,TRUE
1754,"UCR","pre-sleep",180,180,156,180,TRUE,TRUE
1755,"UCR","pre-sleep",180,180,141,180,TRUE,TRUE
1756,"UCR","pre-sleep",180,180,139,180,TRUE,TRUE
1757,"UCR","pre-sleep",180,180,148,180,TRUE,TRUE
1758,"UCR","pre-sleep",180,180,134,180,TRUE,TRUE
1759,"UCR","pre-sleep",180,180,83,180,TRUE,TRUE
1760,"UCR","pre-sleep",180,180,77,180,TRUE,TRUE
1761,"UCR","pre-sleep",180,180,180,180,TRUE,TRUE
1762,"UCR","pre-sleep",180,180,118,180,TRUE,TRUE
1763,"UCR","pre-sleep",180,180,47,180,TRUE,TRUE
1764,"UCR","pre-sleep",180,180,82,180,TRUE,TRUE
1765,"UCR","pre-sleep",180,180,108,180,TRUE,TRUE
