frame_id,run_id,metric_id,instrument_id,site,participants,participant_days,observations,derivation_hours
primary__glasses__gap_common__first_timing_above_250__MEQ,primary__glasses__gap_common,first_timing_above_250,MEQ,UCR,6,27,27,628.2166666666667
primary__glasses__gap_common__first_timing_above_250__MEQ,primary__glasses__gap_common,first_timing_above_250,MEQ,KNUST,15,60,60,1380.7166666666667
primary__glasses__gap_common__last_timing_above_250__MCTQ,primary__glasses__gap_common,last_timing_above_250,MCTQ,RISE,13,73,73,1695.6333333333334
primary__glasses__gap_common__last_timing_above_250__MCTQ,primary__glasses__gap_common,last_timing_above_250,MCTQ,THUAS,13,62,62,1450.6833333333334
primary__glasses__gap_common__last_timing_above_250__MCTQ,primary__glasses__gap_common,last_timing_above_250,MCTQ,BAUA,18,89,89,2073.05
primary__glasses__gap_common__last_timing_above_250__MCTQ,primary__glasses__gap_common,last_timing_above_250,MCTQ,MPI,26,121,121,2811.2
primary__glasses__gap_common__last_timing_above_250__MCTQ,primary__glasses__gap_common,last_timing_above_250,MCTQ,TUM,10,53,53,1219.3166666666666
primary__glasses__gap_common__last_timing_above_250__MCTQ,primary__glasses__gap_common,last_timing_above_250,MCTQ,FUSPCEU,22,102,102,2415.4166666666665
primary__glasses__gap_common__last_timing_above_250__MCTQ,primary__glasses__gap_common,last_timing_above_250,MCTQ,IZTECH,17,88,88,2055.983333333333
primary__glasses__gap_common__last_timing_above_250__MCTQ,primary__glasses__gap_common,last_timing_above_250,MCTQ,UCR,6,26,26,607
primary__glasses__gap_common__last_timing_above_250__MCTQ,primary__glasses__gap_common,last_timing_above_250,MCTQ,KNUST,15,66,66,1512.65
primary__glasses__gap_common__last_timing_above_250__MEQ,primary__glasses__gap_common,last_timing_above_250,MEQ,RISE,13,73,73,1695.6333333333334
primary__glasses__gap_common__last_timing_above_250__MEQ,primary__glasses__gap_common,last_timing_above_250,MEQ,THUAS,13,62,62,1450.6833333333334
primary__glasses__gap_common__last_timing_above_250__MEQ,primary__glasses__gap_common,last_timing_above_250,MEQ,BAUA,18,89,89,2073.05
primary__glasses__gap_common__last_timing_above_250__MEQ,primary__glasses__gap_common,last_timing_above_250,MEQ,MPI,26,121,121,2811.2
primary__glasses__gap_common__last_timing_above_250__MEQ,primary__glasses__gap_common,last_timing_above_250,MEQ,TUM,10,53,53,1219.3166666666666
primary__glasses__gap_common__last_timing_above_250__MEQ,primary__glasses__gap_common,last_timing_above_250,MEQ,FUSPCEU,23,106,106,2509.6833333333334
primary__glasses__gap_common__last_timing_above_250__MEQ,primary__glasses__gap_common,last_timing_above_250,MEQ,IZTECH,17,88,88,2055.983333333333
primary__glasses__gap_common__last_timing_above_250__MEQ,primary__glasses__gap_common,last_timing_above_250,MEQ,UCR,6,26,26,607
primary__glasses__gap_common__last_timing_above_250__MEQ,primary__glasses__gap_common,last_timing_above_250,MEQ,KNUST,15,66,66,1512.65
primary__glasses__gap_common__mean_timing_above_250__MCTQ,primary__glasses__gap_common,mean_timing_above_250,MCTQ,RISE,13,72,72,1680.3833333333334
primary__glasses__gap_common__mean_timing_above_250__MCTQ,primary__glasses__gap_common,mean_timing_above_250,MCTQ,THUAS,13,71,71,1641.0166666666667
primary__glasses__gap_common__mean_timing_above_250__MCTQ,primary__glasses__gap_common,mean_timing_above_250,MCTQ,BAUA,18,92,92,2140.9166666666665
primary__glasses__gap_common__mean_timing_above_250__MCTQ,primary__glasses__gap_common,mean_timing_above_250,MCTQ,MPI,26,138,138,3184.25
primary__glasses__gap_common__mean_timing_above_250__MCTQ,primary__glasses__gap_common,mean_timing_above_250,MCTQ,TUM,10,55,55,1266.8333333333333
primary__glasses__gap_common__mean_timing_above_250__MCTQ,primary__glasses__gap_common,mean_timing_above_250,MCTQ,FUSPCEU,22,110,110,2593.3333333333335
primary__glasses__gap_common__mean_timing_above_250__MCTQ,primary__glasses__gap_common,mean_timing_above_250,MCTQ,IZTECH,17,93,93,2167.7166666666667
primary__glasses__gap_common__mean_timing_above_250__MCTQ,primary__glasses__gap_common,mean_timing_above_250,MCTQ,UCR,6,29,29,671.2833333333333
primary__glasses__gap_common__mean_timing_above_250__MCTQ,primary__glasses__gap_common,mean_timing_above_250,MCTQ,KNUST,15,71,71,1626.1166666666666
primary__glasses__gap_common__mean_timing_above_250__MEQ,primary__glasses__gap_common,mean_timing_above_250,MEQ,RISE,13,72,72,1680.3833333333334
primary__glasses__gap_common__mean_timing_above_250__MEQ,primary__glasses__gap_common,mean_timing_above_250,MEQ,THUAS,13,71,71,1641.0166666666667
primary__glasses__gap_common__mean_timing_above_250__MEQ,primary__glasses__gap_common,mean_timing_above_250,MEQ,BAUA,18,92,92,2140.9166666666665
primary__glasses__gap_common__mean_timing_above_250__MEQ,primary__glasses__gap_common,mean_timing_above_250,MEQ,MPI,26,138,138,3184.25
primary__glasses__gap_common__mean_timing_above_250__MEQ,primary__glasses__gap_common,mean_timing_above_250,MEQ,TUM,10,55,55,1266.8333333333333
primary__glasses__gap_common__mean_timing_above_250__MEQ,primary__glasses__gap_common,mean_timing_above_250,MEQ,FUSPCEU,23,116,116,2732.65
primary__glasses__gap_common__mean_timing_above_250__MEQ,primary__glasses__gap_common,mean_timing_above_250,MEQ,IZTECH,17,93,93,2167.7166666666667
primary__glasses__gap_common__mean_timing_above_250__MEQ,primary__glasses__gap_common,mean_timing_above_250,MEQ,UCR,6,29,29,671.2833333333333
primary__glasses__gap_common__mean_timing_above_250__MEQ,primary__glasses__gap_common,mean_timing_above_250,MEQ,KNUST,15,71,71,1626.1166666666666
gap__glasses__gap_common__m10_midpoint__MCTQ,gap__glasses__gap_common,m10_midpoint,MCTQ,RISE,13,78,78,
gap__glasses__gap_common__m10_midpoint__MCTQ,gap__glasses__gap_common,m10_midpoint,MCTQ,THUAS,13,78,78,
gap__glasses__gap_common__m10_midpoint__MCTQ,gap__glasses__gap_common,m10_midpoint,MCTQ,BAUA,18,106,106,
gap__glasses__gap_common__m10_midpoint__MCTQ,gap__glasses__gap_common,m10_midpoint,MCTQ,MPI,26,150,150,
gap__glasses__gap_common__m10_midpoint__MCTQ,gap__glasses__gap_common,m10_midpoint,MCTQ,TUM,10,60,60,
gap__glasses__gap_common__m10_midpoint__MCTQ,gap__glasses__gap_common,m10_midpoint,MCTQ,FUSPCEU,22,121,121,
gap__glasses__gap_common__m10_midpoint__MCTQ,gap__glasses__gap_common,m10_midpoint,MCTQ,IZTECH,17,100,100,
gap__glasses__gap_common__m10_midpoint__MCTQ,gap__glasses__gap_common,m10_midpoint,MCTQ,UCR,6,30,30,
gap__glasses__gap_common__m10_midpoint__MCTQ,gap__glasses__gap_common,m10_midpoint,MCTQ,KNUST,15,80,80,
gap__glasses__gap_common__m10_midpoint__MEQ,gap__glasses__gap_common,m10_midpoint,MEQ,RISE,13,78,78,
gap__glasses__gap_common__m10_midpoint__MEQ,gap__glasses__gap_common,m10_midpoint,MEQ,THUAS,13,78,78,
gap__glasses__gap_common__m10_midpoint__MEQ,gap__glasses__gap_common,m10_midpoint,MEQ,BAUA,18,106,106,
gap__glasses__gap_common__m10_midpoint__MEQ,gap__glasses__gap_common,m10_midpoint,MEQ,MPI,26,150,150,
gap__glasses__gap_common__m10_midpoint__MEQ,gap__glasses__gap_common,m10_midpoint,MEQ,TUM,10,60,60,
gap__glasses__gap_common__m10_midpoint__MEQ,gap__glasses__gap_common,m10_midpoint,MEQ,FUSPCEU,23,127,127,
gap__glasses__gap_common__m10_midpoint__MEQ,gap__glasses__gap_common,m10_midpoint,MEQ,IZTECH,17,100,100,
gap__glasses__gap_common__m10_midpoint__MEQ,gap__glasses__gap_common,m10_midpoint,MEQ,UCR,6,30,30,
gap__glasses__gap_common__m10_midpoint__MEQ,gap__glasses__gap_common,m10_midpoint,MEQ,KNUST,15,80,80,
gap__glasses__gap_common__l10_midpoint__MCTQ,gap__glasses__gap_common,l10_midpoint,MCTQ,RISE,13,78,78,
gap__glasses__gap_common__l10_midpoint__MCTQ,gap__glasses__gap_common,l10_midpoint,MCTQ,THUAS,13,78,78,
gap__glasses__gap_common__l10_midpoint__MCTQ,gap__glasses__gap_common,l10_midpoint,MCTQ,BAUA,18,106,106,
gap__glasses__gap_common__l10_midpoint__MCTQ,gap__glasses__gap_common,l10_midpoint,MCTQ,MPI,26,150,150,
gap__glasses__gap_common__l10_midpoint__MCTQ,gap__glasses__gap_common,l10_midpoint,MCTQ,TUM,10,60,60,
gap__glasses__gap_common__l10_midpoint__MCTQ,gap__glasses__gap_common,l10_midpoint,MCTQ,FUSPCEU,22,121,121,
gap__glasses__gap_common__l10_midpoint__MCTQ,gap__glasses__gap_common,l10_midpoint,MCTQ,IZTECH,17,100,100,
gap__glasses__gap_common__l10_midpoint__MCTQ,gap__glasses__gap_common,l10_midpoint,MCTQ,UCR,6,30,30,
gap__glasses__gap_common__l10_midpoint__MCTQ,gap__glasses__gap_common,l10_midpoint,MCTQ,KNUST,15,80,80,
gap__glasses__gap_common__l10_midpoint__MEQ,gap__glasses__gap_common,l10_midpoint,MEQ,RISE,13,78,78,
gap__glasses__gap_common__l10_midpoint__MEQ,gap__glasses__gap_common,l10_midpoint,MEQ,THUAS,13,78,78,
gap__glasses__gap_common__l10_midpoint__MEQ,gap__glasses__gap_common,l10_midpoint,MEQ,BAUA,18,106,106,
gap__glasses__gap_common__l10_midpoint__MEQ,gap__glasses__gap_common,l10_midpoint,MEQ,MPI,26,150,150,
gap__glasses__gap_common__l10_midpoint__MEQ,gap__glasses__gap_common,l10_midpoint,MEQ,TUM,10,60,60,
gap__glasses__gap_common__l10_midpoint__MEQ,gap__glasses__gap_common,l10_midpoint,MEQ,FUSPCEU,23,127,127,
gap__glasses__gap_common__l10_midpoint__MEQ,gap__glasses__gap_common,l10_midpoint,MEQ,IZTECH,17,100,100,
gap__glasses__gap_common__l10_midpoint__MEQ,gap__glasses__gap_common,l10_midpoint,MEQ,UCR,6,30,30,
gap__glasses__gap_common__l10_midpoint__MEQ,gap__glasses__gap_common,l10_midpoint,MEQ,KNUST,15,80,80,
gap__glasses__gap_common__first_timing_above_250__MCTQ,gap__glasses__gap_common,first_timing_above_250,MCTQ,RISE,13,74,74,
gap__glasses__gap_common__first_timing_above_250__MCTQ,gap__glasses__gap_common,first_timing_above_250,MCTQ,THUAS,13,68,68,
gap__glasses__gap_common__first_timing_above_250__MCTQ,gap__glasses__gap_common,first_timing_above_250,MCTQ,BAUA,18,92,92,
gap__glasses__gap_common__first_timing_above_250__MCTQ,gap__glasses__gap_common,first_timing_above_250,MCTQ,MPI,25,133,133,
gap__glasses__gap_common__first_timing_above_250__MCTQ,gap__glasses__gap_common,first_timing_above_250,MCTQ,TUM,10,56,56,
gap__glasses__gap_common__first_timing_above_250__MCTQ,gap__glasses__gap_common,first_timing_above_250,MCTQ,FUSPCEU,22,111,111,
gap__glasses__gap_common__first_timing_above_250__MCTQ,gap__glasses__gap_common,first_timing_above_250,MCTQ,IZTECH,17,94,94,
gap__glasses__gap_common__first_timing_above_250__MCTQ,gap__glasses__gap_common,first_timing_above_250,MCTQ,UCR,6,27,27,
gap__glasses__gap_common__first_timing_above_250__MCTQ,gap__glasses__gap_common,first_timing_above_250,MCTQ,KNUST,15,60,60,
gap__glasses__gap_common__first_timing_above_250__MEQ,gap__glasses__gap_common,first_timing_above_250,MEQ,RISE,13,74,74,
gap__glasses__gap_common__first_timing_above_250__MEQ,gap__glasses__gap_common,first_timing_above_250,MEQ,THUAS,13,68,68,
gap__glasses__gap_common__first_timing_above_250__MEQ,gap__glasses__gap_common,first_timing_above_250,MEQ,BAUA,18,92,92,
gap__glasses__gap_common__first_timing_above_250__MEQ,gap__glasses__gap_common,first_timing_above_250,MEQ,MPI,25,133,133,
gap__glasses__gap_common__first_timing_above_250__MEQ,gap__glasses__gap_common,first_timing_above_250,MEQ,TUM,10,56,56,
gap__glasses__gap_common__first_timing_above_250__MEQ,gap__glasses__gap_common,first_timing_above_250,MEQ,FUSPCEU,23,116,116,
gap__glasses__gap_common__first_timing_above_250__MEQ,gap__glasses__gap_common,first_timing_above_250,MEQ,IZTECH,17,94,94,
gap__glasses__gap_common__first_timing_above_250__MEQ,gap__glasses__gap_common,first_timing_above_250,MEQ,UCR,6,27,27,
gap__glasses__gap_common__first_timing_above_250__MEQ,gap__glasses__gap_common,first_timing_above_250,MEQ,KNUST,15,60,60,
gap__glasses__gap_common__last_timing_above_250__MCTQ,gap__glasses__gap_common,last_timing_above_250,MCTQ,RISE,13,73,73,
gap__glasses__gap_common__last_timing_above_250__MCTQ,gap__glasses__gap_common,last_timing_above_250,MCTQ,THUAS,13,62,62,
gap__glasses__gap_common__last_timing_above_250__MCTQ,gap__glasses__gap_common,last_timing_above_250,MCTQ,BAUA,18,89,89,
gap__glasses__gap_common__last_timing_above_250__MCTQ,gap__glasses__gap_common,last_timing_above_250,MCTQ,MPI,26,121,121,
gap__glasses__gap_common__last_timing_above_250__MCTQ,gap__glasses__gap_common,last_timing_above_250,MCTQ,TUM,10,53,53,
gap__glasses__gap_common__last_timing_above_250__MCTQ,gap__glasses__gap_common,last_timing_above_250,MCTQ,FUSPCEU,22,102,102,
gap__glasses__gap_common__last_timing_above_250__MCTQ,gap__glasses__gap_common,last_timing_above_250,MCTQ,IZTECH,17,88,88,
gap__glasses__gap_common__last_timing_above_250__MCTQ,gap__glasses__gap_common,last_timing_above_250,MCTQ,UCR,6,26,26,
gap__glasses__gap_common__last_timing_above_250__MCTQ,gap__glasses__gap_common,last_timing_above_250,MCTQ,KNUST,15,66,66,
gap__glasses__gap_common__last_timing_above_250__MEQ,gap__glasses__gap_common,last_timing_above_250,MEQ,RISE,13,73,73,
gap__glasses__gap_common__last_timing_above_250__MEQ,gap__glasses__gap_common,last_timing_above_250,MEQ,THUAS,13,62,62,
gap__glasses__gap_common__last_timing_above_250__MEQ,gap__glasses__gap_common,last_timing_above_250,MEQ,BAUA,18,89,89,
gap__glasses__gap_common__last_timing_above_250__MEQ,gap__glasses__gap_common,last_timing_above_250,MEQ,MPI,26,121,121,
gap__glasses__gap_common__last_timing_above_250__MEQ,gap__glasses__gap_common,last_timing_above_250,MEQ,TUM,10,53,53,
gap__glasses__gap_common__last_timing_above_250__MEQ,gap__glasses__gap_common,last_timing_above_250,MEQ,FUSPCEU,23,106,106,
gap__glasses__gap_common__last_timing_above_250__MEQ,gap__glasses__gap_common,last_timing_above_250,MEQ,IZTECH,17,88,88,
gap__glasses__gap_common__last_timing_above_250__MEQ,gap__glasses__gap_common,last_timing_above_250,MEQ,UCR,6,26,26,
gap__glasses__gap_common__last_timing_above_250__MEQ,gap__glasses__gap_common,last_timing_above_250,MEQ,KNUST,15,66,66,
gap__glasses__gap_common__mean_timing_above_250__MCTQ,gap__glasses__gap_common,mean_timing_above_250,MCTQ,RISE,13,72,72,
gap__glasses__gap_common__mean_timing_above_250__MCTQ,gap__glasses__gap_common,mean_timing_above_250,MCTQ,THUAS,13,71,71,
gap__glasses__gap_common__mean_timing_above_250__MCTQ,gap__glasses__gap_common,mean_timing_above_250,MCTQ,BAUA,18,92,92,
gap__glasses__gap_common__mean_timing_above_250__MCTQ,gap__glasses__gap_common,mean_timing_above_250,MCTQ,MPI,26,138,138,
gap__glasses__gap_common__mean_timing_above_250__MCTQ,gap__glasses__gap_common,mean_timing_above_250,MCTQ,TUM,10,55,55,
gap__glasses__gap_common__mean_timing_above_250__MCTQ,gap__glasses__gap_common,mean_timing_above_250,MCTQ,FUSPCEU,22,110,110,
gap__glasses__gap_common__mean_timing_above_250__MCTQ,gap__glasses__gap_common,mean_timing_above_250,MCTQ,IZTECH,17,93,93,
gap__glasses__gap_common__mean_timing_above_250__MCTQ,gap__glasses__gap_common,mean_timing_above_250,MCTQ,UCR,6,29,29,
gap__glasses__gap_common__mean_timing_above_250__MCTQ,gap__glasses__gap_common,mean_timing_above_250,MCTQ,KNUST,15,71,71,
gap__glasses__gap_common__mean_timing_above_250__MEQ,gap__glasses__gap_common,mean_timing_above_250,MEQ,RISE,13,72,72,
gap__glasses__gap_common__mean_timing_above_250__MEQ,gap__glasses__gap_common,mean_timing_above_250,MEQ,THUAS,13,71,71,
gap__glasses__gap_common__mean_timing_above_250__MEQ,gap__glasses__gap_common,mean_timing_above_250,MEQ,BAUA,18,92,92,
gap__glasses__gap_common__mean_timing_above_250__MEQ,gap__glasses__gap_common,mean_timing_above_250,MEQ,MPI,26,138,138,
gap__glasses__gap_common__mean_timing_above_250__MEQ,gap__glasses__gap_common,mean_timing_above_250,MEQ,TUM,10,55,55,
gap__glasses__gap_common__mean_timing_above_250__MEQ,gap__glasses__gap_common,mean_timing_above_250,MEQ,FUSPCEU,23,116,116,
gap__glasses__gap_common__mean_timing_above_250__MEQ,gap__glasses__gap_common,mean_timing_above_250,MEQ,IZTECH,17,93,93,
gap__glasses__gap_common__mean_timing_above_250__MEQ,gap__glasses__gap_common,mean_timing_above_250,MEQ,UCR,6,29,29,
gap__glasses__gap_common__mean_timing_above_250__MEQ,gap__glasses__gap_common,mean_timing_above_250,MEQ,KNUST,15,71,71,
primary__chest__gap_common__m10_midpoint__MCTQ,primary__chest__gap_common,m10_midpoint,MCTQ,RISE,16,96,96,2232.366666666667
primary__chest__gap_common__m10_midpoint__MCTQ,primary__chest__gap_common,m10_midpoint,MCTQ,THUAS,15,93,93,2151.8
primary__chest__gap_common__m10_midpoint__MCTQ,primary__chest__gap_common,m10_midpoint,MCTQ,BAUA,20,113,113,2631.8333333333335
primary__chest__gap_common__m10_midpoint__MCTQ,primary__chest__gap_common,m10_midpoint,MCTQ,TUM,10,60,60,1374.2
primary__chest__gap_common__m10_midpoint__MCTQ,primary__chest__gap_common,m10_midpoint,MCTQ,FUSPCEU,21,116,116,2731.6666666666665
primary__chest__gap_common__m10_midpoint__MCTQ,primary__chest__gap_common,m10_midpoint,MCTQ,IZTECH,17,101,101,2350.6833333333334
primary__chest__gap_common__m10_midpoint__MCTQ,primary__chest__gap_common,m10_midpoint,MCTQ,UCR,39,226,226,5226.716666666666
primary__chest__gap_common__m10_midpoint__MCTQ,primary__chest__gap_common,m10_midpoint,MCTQ,KNUST,15,83,83,1895.4833333333333
primary__chest__gap_common__m10_midpoint__MEQ,primary__chest__gap_common,m10_midpoint,MEQ,RISE,16,96,96,2232.366666666667
primary__chest__gap_common__m10_midpoint__MEQ,primary__chest__gap_common,m10_midpoint,MEQ,THUAS,15,93,93,2151.8
primary__chest__gap_common__m10_midpoint__MEQ,primary__chest__gap_common,m10_midpoint,MEQ,BAUA,20,113,113,2631.8333333333335
primary__chest__gap_common__m10_midpoint__MEQ,primary__chest__gap_common,m10_midpoint,MEQ,TUM,10,60,60,1374.2
primary__chest__gap_common__m10_midpoint__MEQ,primary__chest__gap_common,m10_midpoint,MEQ,FUSPCEU,22,122,122,2870.983333333333
primary__chest__gap_common__m10_midpoint__MEQ,primary__chest__gap_common,m10_midpoint,MEQ,IZTECH,17,101,101,2350.6833333333334
primary__chest__gap_common__m10_midpoint__MEQ,primary__chest__gap_common,m10_midpoint,MEQ,UCR,39,226,226,5226.716666666666
primary__chest__gap_common__m10_midpoint__MEQ,primary__chest__gap_common,m10_midpoint,MEQ,KNUST,15,83,83,1895.4833333333333
primary__chest__gap_common__l10_midpoint__MCTQ,primary__chest__gap_common,l10_midpoint,MCTQ,RISE,16,96,96,2232.366666666667
primary__chest__gap_common__l10_midpoint__MCTQ,primary__chest__gap_common,l10_midpoint,MCTQ,THUAS,15,93,93,2151.8
primary__chest__gap_common__l10_midpoint__MCTQ,primary__chest__gap_common,l10_midpoint,MCTQ,BAUA,20,113,113,2631.8333333333335
primary__chest__gap_common__l10_midpoint__MCTQ,primary__chest__gap_common,l10_midpoint,MCTQ,TUM,10,60,60,1374.2
primary__chest__gap_common__l10_midpoint__MCTQ,primary__chest__gap_common,l10_midpoint,MCTQ,FUSPCEU,21,116,116,2731.6666666666665
primary__chest__gap_common__l10_midpoint__MCTQ,primary__chest__gap_common,l10_midpoint,MCTQ,IZTECH,17,101,101,2350.6833333333334
primary__chest__gap_common__l10_midpoint__MCTQ,primary__chest__gap_common,l10_midpoint,MCTQ,UCR,39,226,226,5226.716666666666
primary__chest__gap_common__l10_midpoint__MCTQ,primary__chest__gap_common,l10_midpoint,MCTQ,KNUST,15,83,83,1895.4833333333333
primary__chest__gap_common__l10_midpoint__MEQ,primary__chest__gap_common,l10_midpoint,MEQ,RISE,16,96,96,2232.366666666667
primary__chest__gap_common__l10_midpoint__MEQ,primary__chest__gap_common,l10_midpoint,MEQ,THUAS,15,93,93,2151.8
primary__chest__gap_common__l10_midpoint__MEQ,primary__chest__gap_common,l10_midpoint,MEQ,BAUA,20,113,113,2631.8333333333335
primary__chest__gap_common__l10_midpoint__MEQ,primary__chest__gap_common,l10_midpoint,MEQ,TUM,10,60,60,1374.2
primary__chest__gap_common__l10_midpoint__MEQ,primary__chest__gap_common,l10_midpoint,MEQ,FUSPCEU,22,122,122,2870.983333333333
primary__chest__gap_common__l10_midpoint__MEQ,primary__chest__gap_common,l10_midpoint,MEQ,IZTECH,17,101,101,2350.6833333333334
primary__chest__gap_common__l10_midpoint__MEQ,primary__chest__gap_common,l10_midpoint,MEQ,UCR,39,226,226,5226.716666666666
primary__chest__gap_common__l10_midpoint__MEQ,primary__chest__gap_common,l10_midpoint,MEQ,KNUST,15,83,83,1895.4833333333333
primary__chest__gap_common__first_timing_above_250__MCTQ,primary__chest__gap_common,first_timing_above_250,MCTQ,RISE,16,92,92,2142.4666666666667
primary__chest__gap_common__first_timing_above_250__MCTQ,primary__chest__gap_common,first_timing_above_250,MCTQ,THUAS,15,80,80,1856.3833333333334
primary__chest__gap_common__first_timing_above_250__MCTQ,primary__chest__gap_common,first_timing_above_250,MCTQ,BAUA,20,102,102,2383.116666666667
primary__chest__gap_common__first_timing_above_250__MCTQ,primary__chest__gap_common,first_timing_above_250,MCTQ,TUM,10,54,54,1238.1666666666667
primary__chest__gap_common__first_timing_above_250__MCTQ,primary__chest__gap_common,first_timing_above_250,MCTQ,FUSPCEU,21,106,106,2502.616666666667
primary__chest__gap_common__first_timing_above_250__MCTQ,primary__chest__gap_common,first_timing_above_250,MCTQ,IZTECH,17,96,96,2235.2833333333333
primary__chest__gap_common__first_timing_above_250__MCTQ,primary__chest__gap_common,first_timing_above_250,MCTQ,UCR,39,197,197,4579.116666666667
primary__chest__gap_common__first_timing_above_250__MCTQ,primary__chest__gap_common,first_timing_above_250,MCTQ,KNUST,15,63,63,1443.8833333333334
primary__chest__gap_common__first_timing_above_250__MEQ,primary__chest__gap_common,first_timing_above_250,MEQ,RISE,16,92,92,2142.4666666666667
primary__chest__gap_common__first_timing_above_250__MEQ,primary__chest__gap_common,first_timing_above_250,MEQ,THUAS,15,80,80,1856.3833333333334
primary__chest__gap_common__first_timing_above_250__MEQ,primary__chest__gap_common,first_timing_above_250,MEQ,BAUA,20,102,102,2383.116666666667
primary__chest__gap_common__first_timing_above_250__MEQ,primary__chest__gap_common,first_timing_above_250,MEQ,TUM,10,54,54,1238.1666666666667
primary__chest__gap_common__first_timing_above_250__MEQ,primary__chest__gap_common,first_timing_above_250,MEQ,FUSPCEU,22,111,111,2618.85
primary__chest__gap_common__first_timing_above_250__MEQ,primary__chest__gap_common,first_timing_above_250,MEQ,IZTECH,17,96,96,2235.2833333333333
primary__chest__gap_common__first_timing_above_250__MEQ,primary__chest__gap_common,first_timing_above_250,MEQ,UCR,39,197,197,4579.116666666667
primary__chest__gap_common__first_timing_above_250__MEQ,primary__chest__gap_common,first_timing_above_250,MEQ,KNUST,15,63,63,1443.8833333333334
primary__chest__gap_common__last_timing_above_250__MCTQ,primary__chest__gap_common,last_timing_above_250,MCTQ,RISE,16,89,89,2079.9666666666667
primary__chest__gap_common__last_timing_above_250__MCTQ,primary__chest__gap_common,last_timing_above_250,MCTQ,THUAS,15,73,73,1717.1666666666667
primary__chest__gap_common__last_timing_above_250__MCTQ,primary__chest__gap_common,last_timing_above_250,MCTQ,BAUA,20,100,100,2338.516666666667
primary__chest__gap_common__last_timing_above_250__MCTQ,primary__chest__gap_common,last_timing_above_250,MCTQ,TUM,10,51,51,1173.05
primary__chest__gap_common__last_timing_above_250__MCTQ,primary__chest__gap_common,last_timing_above_250,MCTQ,FUSPCEU,21,100,100,2369.383333333333
primary__chest__gap_common__last_timing_above_250__MCTQ,primary__chest__gap_common,last_timing_above_250,MCTQ,IZTECH,17,89,89,2078.9666666666667
primary__chest__gap_common__last_timing_above_250__MCTQ,primary__chest__gap_common,last_timing_above_250,MCTQ,UCR,39,208,208,4839.266666666666
primary__chest__gap_common__last_timing_above_250__MCTQ,primary__chest__gap_common,last_timing_above_250,MCTQ,KNUST,15,70,70,1606.8
primary__chest__gap_common__last_timing_above_250__MEQ,primary__chest__gap_common,last_timing_above_250,MEQ,RISE,16,89,89,2079.9666666666667
primary__chest__gap_common__last_timing_above_250__MEQ,primary__chest__gap_common,last_timing_above_250,MEQ,THUAS,15,73,73,1717.1666666666667
primary__chest__gap_common__last_timing_above_250__MEQ,primary__chest__gap_common,last_timing_above_250,MEQ,BAUA,20,100,100,2338.516666666667
primary__chest__gap_common__last_timing_above_250__MEQ,primary__chest__gap_common,last_timing_above_250,MEQ,TUM,10,51,51,1173.05
primary__chest__gap_common__last_timing_above_250__MEQ,primary__chest__gap_common,last_timing_above_250,MEQ,FUSPCEU,22,104,104,2463.65
primary__chest__gap_common__last_timing_above_250__MEQ,primary__chest__gap_common,last_timing_above_250,MEQ,IZTECH,17,89,89,2078.9666666666667
primary__chest__gap_common__last_timing_above_250__MEQ,primary__chest__gap_common,last_timing_above_250,MEQ,UCR,39,208,208,4839.266666666666
primary__chest__gap_common__last_timing_above_250__MEQ,primary__chest__gap_common,last_timing_above_250,MEQ,KNUST,15,70,70,1606.8
primary__chest__gap_common__mean_timing_above_250__MCTQ,primary__chest__gap_common,mean_timing_above_250,MCTQ,RISE,16,91,91,2126.7
primary__chest__gap_common__mean_timing_above_250__MCTQ,primary__chest__gap_common,mean_timing_above_250,MCTQ,THUAS,15,84,84,1948.65
primary__chest__gap_common__mean_timing_above_250__MCTQ,primary__chest__gap_common,mean_timing_above_250,MCTQ,BAUA,20,103,103,2410.4166666666665
primary__chest__gap_common__mean_timing_above_250__MCTQ,primary__chest__gap_common,mean_timing_above_250,MCTQ,TUM,10,52,52,1198.2833333333333
primary__chest__gap_common__mean_timing_above_250__MCTQ,primary__chest__gap_common,mean_timing_above_250,MCTQ,FUSPCEU,21,107,107,2523.2833333333333
primary__chest__gap_common__mean_timing_above_250__MCTQ,primary__chest__gap_common,mean_timing_above_250,MCTQ,IZTECH,17,95,95,2214.4666666666667
primary__chest__gap_common__mean_timing_above_250__MCTQ,primary__chest__gap_common,mean_timing_above_250,MCTQ,UCR,39,213,213,4956.816666666667
primary__chest__gap_common__mean_timing_above_250__MCTQ,primary__chest__gap_common,mean_timing_above_250,MCTQ,KNUST,15,75,75,1718.65
primary__chest__gap_common__mean_timing_above_250__MEQ,primary__chest__gap_common,mean_timing_above_250,MEQ,RISE,16,91,91,2126.7
primary__chest__gap_common__mean_timing_above_250__MEQ,primary__chest__gap_common,mean_timing_above_250,MEQ,THUAS,15,84,84,1948.65
primary__chest__gap_common__mean_timing_above_250__MEQ,primary__chest__gap_common,mean_timing_above_250,MEQ,BAUA,20,103,103,2410.4166666666665
primary__chest__gap_common__mean_timing_above_250__MEQ,primary__chest__gap_common,mean_timing_above_250,MEQ,TUM,10,52,52,1198.2833333333333
primary__chest__gap_common__mean_timing_above_250__MEQ,primary__chest__gap_common,mean_timing_above_250,MEQ,FUSPCEU,22,113,113,2662.6
