path,pre_sha256,pre_bytes,post_sha256,post_bytes,status
audit/hypotheses/H06/report018_order46_figure_label_refresh/defect_list.csv,8d1c1fe7677078e59d2dba9d323f0c8863b8a770edb77e63c071eecb8775ab5f,107,8d1c1fe7677078e59d2dba9d323f0c8863b8a770edb77e63c071eecb8775ab5f,107,EXACT
audit/hypotheses/H06/report018_order46_figure_label_refresh/manifest_row_changes.csv,9581f972cda9e1df7f761d3e00044c2dadf18bcd4938d4d7c3ea8a506c53945c,11824,9581f972cda9e1df7f761d3e00044c2dadf18bcd4938d4d7c3ea8a506c53945c,11824,EXACT
audit/hypotheses/H06/report018_order46_figure_label_refresh/owner_evidence_manifest.csv,8b3225d5e14bd016151b516ee02058ea0e5921d8abb40889c98e502b2a9151b8,9365,8b3225d5e14bd016151b516ee02058ea0e5921d8abb40889c98e502b2a9151b8,9365,EXACT
audit/hypotheses/H06/report018_order46_figure_label_refresh/package_versions.csv,4f4581f8833476117ce5174ae9afe3d8d087186b53f02b994b497b2d4a6d5864,260,4f4581f8833476117ce5174ae9afe3d8d087186b53f02b994b497b2d4a6d5864,260,EXACT
audit/hypotheses/H06/report018_order46_figure_label_refresh/primary_170mm_A4.png,114d71e31c1d10e3f9c6380fd5057fa68af7f5bdd1de9475df66e45e84efe5eb,524214,114d71e31c1d10e3f9c6380fd5057fa68af7f5bdd1de9475df66e45e84efe5eb,524214,EXACT
audit/hypotheses/H06/report018_order46_figure_label_refresh/primary_200_percent.png,41a4715a61896aa3c08614c68a40be9f453ef1632d32e7eda429727ffa44dd62,282847,41a4715a61896aa3c08614c68a40be9f453ef1632d32e7eda429727ffa44dd62,282847,EXACT
audit/hypotheses/H06/report018_order46_figure_label_refresh/primary_708px.png,658c60ae09e9e6793c76d49738a900041e67cc76dafeb947f302ef9e3936028c,125767,658c60ae09e9e6793c76d49738a900041e67cc76dafeb947f302ef9e3936028c,125767,EXACT
audit/hypotheses/H06/report018_order46_figure_label_refresh/primary_original.png,32de37e7ba4ab0b22aa46240e2b500d7b4c2c6f5471aa314b0a4b13e910b5b21,158109,32de37e7ba4ab0b22aa46240e2b500d7b4c2c6f5471aa314b0a4b13e910b5b21,158109,EXACT
audit/hypotheses/H06/report018_order46_figure_label_refresh/protected_inventory.csv,d4678da09afe2c36b4c6e30eaf1293b9cdcc5e975ce4d319c64c57cd2149bc05,170725,d4678da09afe2c36b4c6e30eaf1293b9cdcc5e975ce4d319c64c57cd2149bc05,170725,EXACT
audit/hypotheses/H06/report018_order46_figure_label_refresh/site_170mm_A4.png,b2179f51d6fadc1153c08e6e315b77450898feecf0c611c4f2237952bc7cd6dd,604035,b2179f51d6fadc1153c08e6e315b77450898feecf0c611c4f2237952bc7cd6dd,604035,EXACT
audit/hypotheses/H06/report018_order46_figure_label_refresh/site_200_percent.png,6bdada8ec67e38f7ef0877e8ac5d516af945d24844d3095e718f9ed2d9501264,330175,6bdada8ec67e38f7ef0877e8ac5d516af945d24844d3095e718f9ed2d9501264,330175,EXACT
audit/hypotheses/H06/report018_order46_figure_label_refresh/site_708px.png,40e778834eb7aa63ee837848d815914954570fd20018e0adfcedb85b54ba3e7c,145906,40e778834eb7aa63ee837848d815914954570fd20018e0adfcedb85b54ba3e7c,145906,EXACT
audit/hypotheses/H06/report018_order46_figure_label_refresh/site_original.png,817acae6677c393117e23e5f22d2aca71c3ca95ece9d548a8c407b6f6137030f,190668,817acae6677c393117e23e5f22d2aca71c3ca95ece9d548a8c407b6f6137030f,190668,EXACT
audit/hypotheses/H06/report018_order46_figure_label_refresh/source_value_and_geometry_checks.csv,7db9671c852c44b9ad73797e7cd03cfe150239109260a4dbbe4e0bb74e448419,5720,7db9671c852c44b9ad73797e7cd03cfe150239109260a4dbbe4e0bb74e448419,5720,EXACT
audit/hypotheses/H06/report018_order46_figure_label_refresh/temporary_directory.txt,182b83c76a3536fd2cd6f5d3ec5d21681fbe942837f98788794950110af5da4a,124,182b83c76a3536fd2cd6f5d3ec5d21681fbe942837f98788794950110af5da4a,124,EXACT
audit/hypotheses/H06/report018_order46_figure_label_refresh/temporary_inventory.csv,4e6fea5faf24e8fb662ea64f37d6a79736b282237b456edad924cca236c1d554,8183,4e6fea5faf24e8fb662ea64f37d6a79736b282237b456edad924cca236c1d554,8183,EXACT
audit/hypotheses/H06/report018_order46_figure_label_refresh/visual_qa.csv,0f970cf1402f99b0569a0b5b9e55ec86074a795780f687f72832118c63124fd1,1023,0f970cf1402f99b0569a0b5b9e55ec86074a795780f687f72832118c63124fd1,1023,EXACT
audit/hypotheses/H06/report018_order46a_stopped_snapshot/authorized_label_transitions.csv,006c2e3dc5fb1742547df490d04e9a7a04cf4352cdb8755dd136e130cf00b187,1403,006c2e3dc5fb1742547df490d04e9a7a04cf4352cdb8755dd136e130cf00b187,1403,EXACT
audit/hypotheses/H06/report018_order46a_stopped_snapshot/defect_list.csv,0c160304ef40110d378ebc79f4e8c33ae11a8209edd453e3992cb52350a1aad9,136,0c160304ef40110d378ebc79f4e8c33ae11a8209edd453e3992cb52350a1aad9,136,EXACT
audit/hypotheses/H06/report018_order46a_stopped_snapshot/package_versions.csv,4f4581f8833476117ce5174ae9afe3d8d087186b53f02b994b497b2d4a6d5864,260,4f4581f8833476117ce5174ae9afe3d8d087186b53f02b994b497b2d4a6d5864,260,EXACT
audit/hypotheses/H06/report018_order46a_stopped_snapshot/protected_inventory.csv,56db8715e4b8d4f491e98d8476fa598fbaf676626e70578840b71851917627c7,169631,56db8715e4b8d4f491e98d8476fa598fbaf676626e70578840b71851917627c7,169631,EXACT
audit/hypotheses/H06/report018_order46a_stopped_snapshot/refresh_h06_report018_reader_figure_labels.R,c84fe32ceb269b1df17457adbe4970d14694f9d5a2add9b86a630929333acefe,66644,c84fe32ceb269b1df17457adbe4970d14694f9d5a2add9b86a630929333acefe,66644,EXACT
audit/hypotheses/H06/report018_order46a_stopped_snapshot/snapshot_manifest.csv,1cb3d10f40e1737eb07dbdb7e7bd0a30d2d4ec9a8935ef11939ad53499f83170,1449,1cb3d10f40e1737eb07dbdb7e7bd0a30d2d4ec9a8935ef11939ad53499f83170,1449,EXACT
audit/hypotheses/H06/report018_order46a_stopped_snapshot/test_h06_report018_figure_label_refresh.R,4c30795cb4b24dc26d012d5061045ad2c01dc717a0f75e00a690ac843ac4d97a,11372,4c30795cb4b24dc26d012d5061045ad2c01dc717a0f75e00a690ac843ac4d97a,11372,EXACT
audit/hypotheses/H06/report018_order47a_result_render/build_reconciliation.csv,2a056bee0bbfb15d5f9a48b25242521237fba089d197272ac5c65105a8e1ef4a,390,2a056bee0bbfb15d5f9a48b25242521237fba089d197272ac5c65105a8e1ef4a,390,EXACT
audit/hypotheses/H06/report018_order47a_result_render/completion_record.md,ce169fa29100dd1b896f913caf471f72cb16477d4f413798e848fa63cda36f72,3198,ce169fa29100dd1b896f913caf471f72cb16477d4f413798e848fa63cda36f72,3198,EXACT
audit/hypotheses/H06/report018_order47a_result_render/contract_reverse_proof.csv,25b68dce11179d556af65169ead5a5a33a09cbba5da3ca91136b6ec6850ff988,361,25b68dce11179d556af65169ead5a5a33a09cbba5da3ca91136b6ec6850ff988,361,EXACT
audit/hypotheses/H06/report018_order47a_result_render/contract_transition.patch,d315f539fd291d400eae79093af1c7c16fd2e48756e6741b5c48e4400eb3fdbf,1321,d315f539fd291d400eae79093af1c7c16fd2e48756e6741b5c48e4400eb3fdbf,1321,EXACT
audit/hypotheses/H06/report018_order47a_result_render/contract_verification.csv,3bb52dc15946799d806a938f0a0fd22736563a20133355904c4284dd1c845595,723,3bb52dc15946799d806a938f0a0fd22736563a20133355904c4284dd1c845595,723,EXACT
audit/hypotheses/H06/report018_order47a_result_render/owner_evidence_manifest.csv,11516245a9d8388111431d793d6d4f118c528ffda6a0ad5e206dd4ac110abf08,3444,11516245a9d8388111431d793d6d4f118c528ffda6a0ad5e206dd4ac110abf08,3444,EXACT
audit/hypotheses/H06/report018_order47a_result_render/protected_reconciliation.csv,763fb295c049fb858af44c75fe42cd198c73a2b18fc4abfe58284e44fd8da7b8,330,763fb295c049fb858af44c75fe42cd198c73a2b18fc4abfe58284e44fd8da7b8,330,EXACT
audit/hypotheses/H06/report018_order47a_result_render/render_failure.txt,112d4387812256b3717fe8b8ddf10b824749297f0c092f305a117db19c0c5387,716,112d4387812256b3717fe8b8ddf10b824749297f0c092f305a117db19c0c5387,716,EXACT
audit/hypotheses/H06/report018_order47b_result_render/build_reconciliation.csv,0aa6c2c106e14c340b5fc24420626e4669c602966ac9e1bf9d33caf8092bd3ba,3146,0aa6c2c106e14c340b5fc24420626e4669c602966ac9e1bf9d33caf8092bd3ba,3146,EXACT
audit/hypotheses/H06/report018_order47b_result_render/completion_record.md,b44fbefd93130c02245364d8910e1ab4ccbf8f470e0944b9d7c4015c6ee55269,6398,b44fbefd93130c02245364d8910e1ab4ccbf8f470e0944b9d7c4015c6ee55269,6398,EXACT
audit/hypotheses/H06/report018_order47b_result_render/link_diagnostic.csv,f70e48cc7c6f79f1244542c06a378a36460f421333598a726b033aef2f8bda56,1014,f70e48cc7c6f79f1244542c06a378a36460f421333598a726b033aef2f8bda56,1014,EXACT
audit/hypotheses/H06/report018_order47b_result_render/owner_evidence_manifest.csv,a1fdab5dc8202dda9b3a0fe8eedc5e335901cee8da3d45981b758f6d0ab87e75,1740,a1fdab5dc8202dda9b3a0fe8eedc5e335901cee8da3d45981b758f6d0ab87e75,1740,EXACT
audit/hypotheses/H06/report018_order47b_result_render/protected_reconciliation.csv,45ed491318cd807dc540b60508e6a5d467bc08db6476c8ec4e0ea5c60669fe88,173,45ed491318cd807dc540b60508e6a5d467bc08db6476c8ec4e0ea5c60669fe88,173,EXACT
audit/hypotheses/H06/report018_order47b_result_render/qmd_reverse_proof.csv,c769fe59b63ade021c5ebc95669c37822fae424aaf78a910d4aee12d5c555567,363,c769fe59b63ade021c5ebc95669c37822fae424aaf78a910d4aee12d5c555567,363,EXACT
audit/hypotheses/H06/report018_order47b_result_render/qmd_transition.patch,c1912ef5200470c5d0a6102ef15a66be8eeed6805fd919f817332db5e56efe25,375,c1912ef5200470c5d0a6102ef15a66be8eeed6805fd919f817332db5e56efe25,375,EXACT
audit/hypotheses/H06/report018_order47b_result_render/render_failure.txt,db5fed7d4c229c2acfb3d3330c38818e413c1ee1d52d9c0774a930425533669c,1041,db5fed7d4c229c2acfb3d3330c38818e413c1ee1d52d9c0774a930425533669c,1041,EXACT
audit/hypotheses/H06/report018_order47b_result_render/semantic_html_diagnostic.csv,31b965b73b4fd04a64454cf1d12e205678cc1426efcb362834de8f78cab56701,1166,31b965b73b4fd04a64454cf1d12e205678cc1426efcb362834de8f78cab56701,1166,EXACT
audit/hypotheses/H06/report018_order47b_result_render/semantic_summary.csv,3c15d2ef7c8577f5d711a90793fc409013aa0d7c34319c16d18533a5de1dd29c,677,3c15d2ef7c8577f5d711a90793fc409013aa0d7c34319c16d18533a5de1dd29c,677,EXACT
audit/hypotheses/H06/report018_order47b_result_render/source_gate.csv,cfd0f6eea6d1f2e2a3cc2f466c073feabc91b1ec9c2173d1c5fb14e2348f3544,929,cfd0f6eea6d1f2e2a3cc2f466c073feabc91b1ec9c2173d1c5fb14e2348f3544,929,EXACT
audit/hypotheses/H06/report018_order47c_result_render/001__build__nathealth__notebooks__hypotheses__H06.html_gt_semantic_ledger.csv,bfc9a72231ad6b4a777fae57614f838f46a55eaa3373d10cee54ac51f1256c13,83758,bfc9a72231ad6b4a777fae57614f838f46a55eaa3373d10cee54ac51f1256c13,83758,EXACT
audit/hypotheses/H06/report018_order47c_result_render/browser_qa_measurements.json,667f63393612d4ff0782ce48527e7ec6cac7dfd7d067ccc488c94a8d6dfef9b6,25881,667f63393612d4ff0782ce48527e7ec6cac7dfd7d067ccc488c94a8d6dfef9b6,25881,EXACT
audit/hypotheses/H06/report018_order47c_result_render/completion_record.md,0053f0785044575dbd1d3f33a3a902448c28906e3dc1040455ac8a9f8853afef,11146,0053f0785044575dbd1d3f33a3a902448c28906e3dc1040455ac8a9f8853afef,11146,EXACT
audit/hypotheses/H06/report018_order47c_result_render/gt_html_semantic_post_render_summary.csv,51445398f0649f1d827fd8034354e5b96b1bd220b77b10e895a9bd793941395a,456,51445398f0649f1d827fd8034354e5b96b1bd220b77b10e895a9bd793941395a,456,EXACT
audit/hypotheses/H06/report018_order47c_result_render/owner_manifest.csv,3c7baf7625206cc8570f37fb9a2747a131d74f4e803dd903915260a4b7e86c0a,5911,3c7baf7625206cc8570f37fb9a2747a131d74f4e803dd903915260a4b7e86c0a,5911,EXACT
audit/hypotheses/H06/report018_order47c_result_render/screenshots/desktop_1440x1000_confirmatory_formula.png,a0d897326569c8e946c3eab1a2b49b17151bb14508ef7fa51ed1fa5c887cb044,168045,a0d897326569c8e946c3eab1a2b49b17151bb14508ef7fa51ed1fa5c887cb044,168045,EXACT
audit/hypotheses/H06/report018_order47c_result_render/screenshots/desktop_1440x1000_exploratory_formula.png,f025e5d03b0eb7e2fad255eb1e757a39577fe17ce011baacb78657cd90987ad4,183386,f025e5d03b0eb7e2fad255eb1e757a39577fe17ce011baacb78657cd90987ad4,183386,EXACT
audit/hypotheses/H06/report018_order47c_result_render/screenshots/desktop_1440x1000_model_checks.png,eccf0419ed3766c77b99439e26def80ffaade9a95a7f9e5ecc00ad78f1ce6ec1,158775,eccf0419ed3766c77b99439e26def80ffaade9a95a7f9e5ecc00ad78f1ce6ec1,158775,EXACT
audit/hypotheses/H06/report018_order47c_result_render/screenshots/desktop_1440x1000_principal.png,5fc00b8a89adb247eb910b85ef7a1d6f38a8ca7f27db9358e7dd7b36cfdc1912,148543,5fc00b8a89adb247eb910b85ef7a1d6f38a8ca7f27db9358e7dd7b36cfdc1912,148543,EXACT
audit/hypotheses/H06/report018_order47c_result_render/screenshots/desktop_1440x1000_site_table.png,aa920e34db70eb723575e5b210cc36130039fe6c32deae6cb83f79b3e2bd90de,204611,aa920e34db70eb723575e5b210cc36130039fe6c32deae6cb83f79b3e2bd90de,204611,EXACT
audit/hypotheses/H06/report018_order47c_result_render/screenshots/desktop_1440x1000_temporal_activity.png,baaf8eae9b0bc65b26c3b1026e1ff6adb91497f02ffea2f22533528779c3e840,156726,baaf8eae9b0bc65b26c3b1026e1ff6adb91497f02ffea2f22533528779c3e840,156726,EXACT
audit/hypotheses/H06/report018_order47c_result_render/screenshots/desktop_1440x1000_temporal_day_type.png,eb7d15650b6aed3c68c75e00bd7339c248f93239f65d621047b5e15759890c14,144852,eb7d15650b6aed3c68c75e00bd7339c248f93239f65d621047b5e15759890c14,144852,EXACT
audit/hypotheses/H06/report018_order47c_result_render/screenshots/desktop_1440x1000_top.png,356910fe3fc65d4010bb38955899eb89b8345f1ffa5efb428d3fb20f3e36e5ad,179947,356910fe3fc65d4010bb38955899eb89b8345f1ffa5efb428d3fb20f3e36e5ad,179947,EXACT
audit/hypotheses/H06/report018_order47c_result_render/screenshots/narrow_708x1000_model_checks.png,fe1805fe1625e34cea53b1c3ece15da6e96ce91c40e5b1319b380e3ff41b0bf5,100241,fe1805fe1625e34cea53b1c3ece15da6e96ce91c40e5b1319b380e3ff41b0bf5,100241,EXACT
audit/hypotheses/H06/report018_order47c_result_render/screenshots/narrow_708x1000_site_table.png,0c9b3e8f3ad0f7e773093cb5ca21622f5936f1b5fd5d470f8f44240f0da03ffa,126786,0c9b3e8f3ad0f7e773093cb5ca21622f5936f1b5fd5d470f8f44240f0da03ffa,126786,EXACT
audit/hypotheses/H06/report018_order47c_result_render/screenshots/narrow_708x1000_top.png,6085b5d54e49e7f338ea8c92ee601ab2ee5d27f82c8c6afd4681050cf537a0d7,109377,6085b5d54e49e7f338ea8c92ee601ab2ee5d27f82c8c6afd4681050cf537a0d7,109377,EXACT
audit/hypotheses/H06/report018_order47c_result_render/screenshots/zoom_equivalent_720x500_top.png,75dd9cb83778bf3c95f5a67274458a1949a2c2bab65947747995d0f2c606368a,38041,75dd9cb83778bf3c95f5a67274458a1949a2c2bab65947747995d0f2c606368a,38041,EXACT
audit/hypotheses/H06/report018_order47c_result_render/source_transition_and_reverse_proof.md,5367ac7d3bf89540a355067f86a4fbc4fd85c2131322469712c80b2fab499926,1269,5367ac7d3bf89540a355067f86a4fbc4fd85c2131322469712c80b2fab499926,1269,EXACT
audit/hypotheses/H06/report018_order47d_companion_render/001__build__nathealth__audit__hypotheses__H06__H06_analysis_preparation.html_gt_semantic_ledger.csv,c2bc57a6606c0dfb118b8405cb153e044a8c96e4008609e0c8b40b12892b6100,216865,c2bc57a6606c0dfb118b8405cb153e044a8c96e4008609e0c8b40b12892b6100,216865,EXACT
audit/hypotheses/H06/report018_order47d_companion_render/build_pre.csv,498e9ccd6b1a7994b145cac49266523170f9696839f7f9b6d62151983ff65990,142339,498e9ccd6b1a7994b145cac49266523170f9696839f7f9b6d62151983ff65990,142339,EXACT
audit/hypotheses/H06/report018_order47d_companion_render/build_reconciliation.csv,51a5935bb8f43775635e1cec61aeeeaaa2255a1360fe4e6d5c70e26d32367643,225094,51a5935bb8f43775635e1cec61aeeeaaa2255a1360fe4e6d5c70e26d32367643,225094,EXACT
audit/hypotheses/H06/report018_order47d_companion_render/completion_record.md,9dfdec4a9b395d0e82c4f06da6dc2dc16e8fc5c237113b3f00ea0bdde7b4eec5,10007,9dfdec4a9b395d0e82c4f06da6dc2dc16e8fc5c237113b3f00ea0bdde7b4eec5,10007,EXACT
audit/hypotheses/H06/report018_order47d_companion_render/concurrence_manifest_preflight.csv,d02c8abf4bcbc40e30a9a4d1d20e14f1b241d92672f1e8ce9ffe9e43e41798e9,4725,d02c8abf4bcbc40e30a9a4d1d20e14f1b241d92672f1e8ce9ffe9e43e41798e9,4725,EXACT
audit/hypotheses/H06/report018_order47d_companion_render/defect_list.csv,f8b318b956eed3bca9a762f47707c1e493189063a5838b477d66a299be551593,827,f8b318b956eed3bca9a762f47707c1e493189063a5838b477d66a299be551593,827,EXACT
audit/hypotheses/H06/report018_order47d_companion_render/deviation_link_diagnostic.csv,83c59de044d473fb0b2eabd42951a5db0161961c8fece4c17fd975d91bdf29f0,118,83c59de044d473fb0b2eabd42951a5db0161961c8fece4c17fd975d91bdf29f0,118,EXACT
audit/hypotheses/H06/report018_order47d_companion_render/dispatch_preflight.csv,888ec391eaa33513c5d7aa4cb5bd012883847c26fe5d10c1e392c8bc3203fcf6,8538,888ec391eaa33513c5d7aa4cb5bd012883847c26fe5d10c1e392c8bc3203fcf6,8538,EXACT
audit/hypotheses/H06/report018_order47d_companion_render/embedded_diagnostic.csv,684fd403b44e3f3b45474ae72af5f94084e607dbc6c5969d5dcfbc267389188d,182,684fd403b44e3f3b45474ae72af5f94084e607dbc6c5969d5dcfbc267389188d,182,EXACT
audit/hypotheses/H06/report018_order47d_companion_render/execution_log.csv,21a5b6ddbf9621f6ce2c5f263606ce8a04d693df356d530710dc997c5c160744,1048,21a5b6ddbf9621f6ce2c5f263606ce8a04d693df356d530710dc997c5c160744,1048,EXACT
audit/hypotheses/H06/report018_order47d_companion_render/figure_display_inventory.csv,a2d906ab14fea5ff5e2122e841eaac81d116a10f98f8af9512cc5eda06140695,2340,a2d906ab14fea5ff5e2122e841eaac81d116a10f98f8af9512cc5eda06140695,2340,EXACT
audit/hypotheses/H06/report018_order47d_companion_render/figure_png_identity.csv,94f3fbcd2fb50e5e2b3a9336a6ca44e912c840fb32a6e5a01c96ab1e849e59a9,1100,94f3fbcd2fb50e5e2b3a9336a6ca44e912c840fb32a6e5a01c96ab1e849e59a9,1100,EXACT
audit/hypotheses/H06/report018_order47d_companion_render/fixed_pin_reconciliation.csv,1a415b01552ac90c3e85140af5340203b7e8f466fa0b03a539f62047cecdaace,2768,1a415b01552ac90c3e85140af5340203b7e8f466fa0b03a539f62047cecdaace,2768,EXACT
audit/hypotheses/H06/report018_order47d_companion_render/gt_html_semantic_post_render_summary.csv,d520b2660419f896eb3733846e9347e0d254849bc31c2b9bdc5d9bd4032d8ecd,498,d520b2660419f896eb3733846e9347e0d254849bc31c2b9bdc5d9bd4032d8ecd,498,EXACT
audit/hypotheses/H06/report018_order47d_companion_render/h06_order47d_post.R,a5e9ad32a8e79c82f7cc06dab3ad7af2ee98635fd68b972bf7d8cf82989db78b,23667,a5e9ad32a8e79c82f7cc06dab3ad7af2ee98635fd68b972bf7d8cf82989db78b,23667,EXACT
audit/hypotheses/H06/report018_order47d_companion_render/h06_order47d_preflight.R,55c2e3a46cd789c5e11eb0076a799fe69bcf2114cfb96b6c4e33ce61a2c4779c,9700,55c2e3a46cd789c5e11eb0076a799fe69bcf2114cfb96b6c4e33ce61a2c4779c,9700,EXACT
audit/hypotheses/H06/report018_order47d_companion_render/helper_log.txt,d6191c4841274abdadaa0792bf54c8b4474f077bc3d2d9fcee65750763751493,517,d6191c4841274abdadaa0792bf54c8b4474f077bc3d2d9fcee65750763751493,517,EXACT
audit/hypotheses/H06/report018_order47d_companion_render/link_diagnostic.csv,e3dd9b3a1137e80ddcec1d8520a7dfa2d30d3d64393bd3c416355b9fba821e71,274617,e3dd9b3a1137e80ddcec1d8520a7dfa2d30d3d64393bd3c416355b9fba821e71,274617,EXACT
audit/hypotheses/H06/report018_order47d_companion_render/manifest_live_post.csv,6f57eef2e1c71eadd24d4ac0f905c63ab98266af972ca32a823593657c253b8b,136962,6f57eef2e1c71eadd24d4ac0f905c63ab98266af972ca32a823593657c253b8b,136962,EXACT
audit/hypotheses/H06/report018_order47d_companion_render/owner_manifest.csv,a56efab06af1378b7c5ca6d88186b30453818ce4ea8b3b64771c3e5d18d31f4d,9564,a56efab06af1378b7c5ca6d88186b30453818ce4ea8b3b64771c3e5d18d31f4d,9564,EXACT
audit/hypotheses/H06/report018_order47d_companion_render/package_versions.csv,1d020f355e3448ea5a9a051bc126b39f920540c8562af67fdb742a7da5138002,64,1d020f355e3448ea5a9a051bc126b39f920540c8562af67fdb742a7da5138002,64,EXACT
audit/hypotheses/H06/report018_order47d_companion_render/preparation_manifest_live_pre.csv,fbc33726d933a7c6b2cf2ab6053b564b089e21edd3c1954ac9be39d643ea5ed1,104292,fbc33726d933a7c6b2cf2ab6053b564b089e21edd3c1954ac9be39d643ea5ed1,104292,EXACT
audit/hypotheses/H06/report018_order47d_companion_render/protected_live_pre.csv,4041625f43f5dfa9090e0e14bc000473045071060e7e7e77509a55be8b25c4d9,46441,4041625f43f5dfa9090e0e14bc000473045071060e7e7e77509a55be8b25c4d9,46441,EXACT
audit/hypotheses/H06/report018_order47d_companion_render/protected_reconciliation.csv,82c56ddfebe373b355d4a3ae446ed4e7eca8afa8cda33db15e6658f878c90d0d,76939,82c56ddfebe373b355d4a3ae446ed4e7eca8afa8cda33db15e6658f878c90d0d,76939,EXACT
audit/hypotheses/H06/report018_order47d_companion_render/read_only_check_summary.csv,7f7939f60e7e48f116d973f50022d1d50b3ae1296c64af8358519a8a3cf37c33,1256,7f7939f60e7e48f116d973f50022d1d50b3ae1296c64af8358519a8a3cf37c33,1256,EXACT
audit/hypotheses/H06/report018_order47d_companion_render/render_log.txt,1ad9a65687e9aae53cfc6b3a1c65c38c315a24e522ac8be98238b6a87ff52405,866,1ad9a65687e9aae53cfc6b3a1c65c38c315a24e522ac8be98238b6a87ff52405,866,EXACT
audit/hypotheses/H06/report018_order47d_companion_render/semantic_reversal.csv,1987a954fd695f79ba98c8f2ebbac60aff629b9837803adbaf364880e4350840,361,1987a954fd695f79ba98c8f2ebbac60aff629b9837803adbaf364880e4350840,361,EXACT
audit/hypotheses/H06/report018_order47d_companion_render/semantic_table_diagnostic.csv,c7efcda52c0eac7d7df792464fb686c046d2e9bee63f5ae85653d5e941eedd22,1309,c7efcda52c0eac7d7df792464fb686c046d2e9bee63f5ae85653d5e941eedd22,1309,EXACT
audit/hypotheses/H06/report018_order47d_companion_render/table_display_inventory.csv,c5a544b9e026ec2ae98ca8cc593e4bf029beace83170c9452ad8c6352d3ceab5,3355,c5a544b9e026ec2ae98ca8cc593e4bf029beace83170c9452ad8c6352d3ceab5,3355,EXACT
audit/hypotheses/H06/report018_order47d_companion_render/test_failure.txt,4afe7d5422b1eb04a39673917e4c13feccaa3982fe2c6f9ffcd0c16e13405de9,747,4afe7d5422b1eb04a39673917e4c13feccaa3982fe2c6f9ffcd0c16e13405de9,747,EXACT
audit/hypotheses/H06_daily/H06_daily_analysis_preparation.qmd,ef4fde67d5dd2ebbb14deb76c025b5ac2ac9b6a34f7b34ca62c2fdb382bde709,35409,ef4fde67d5dd2ebbb14deb76c025b5ac2ac9b6a34f7b34ca62c2fdb382bde709,35409,EXACT
audit/report_harmonization/owner_orders/47d_h06_hourly_companion_render.md,fe25c05e3fb20b9a76c41bd2fd67810e9b2cf7845fb52ffc1b92cd01d0663523,9631,fe25c05e3fb20b9a76c41bd2fd67810e9b2cf7845fb52ffc1b92cd01d0663523,9631,EXACT
audit/report_harmonization/report018_h06_order47d_central_concurrence.md,cd9941b10481c04b7172ecad123273236e7e54d3c71ce9abccf835a037f8f390,3877,cd9941b10481c04b7172ecad123273236e7e54d3c71ce9abccf835a037f8f390,3877,EXACT
audit/report_harmonization/report018_h06_order47d_central_concurrence_manifest.csv,823f73451f3284ae696c1e6d5665394a9c4038cedaf108fd91f8a444c537d9dd,3067,823f73451f3284ae696c1e6d5665394a9c4038cedaf108fd91f8a444c537d9dd,3067,EXACT
audit/report_harmonization/report018_h06_order47d_dispatch_manifest.csv,9067ddc6607ea7e5f94fa7bb8d8259073137ac740a606ddcea9431e6dd052a47,5506,9067ddc6607ea7e5f94fa7bb8d8259073137ac740a606ddcea9431e6dd052a47,5506,EXACT
audit/report_harmonization/report018_h06_order47d_response_png_delta_classification.md,df2ec2b57d36a64c2c11cbc766a25d0841aa913559baec950c9fa046724090ec,4088,df2ec2b57d36a64c2c11cbc766a25d0841aa913559baec950c9fa046724090ec,4088,EXACT
audit/report_harmonization/report018_h06_order47d_response_png_delta_classification_manifest.csv,464020499116e93a5463b0a46b8dfc61aaf073c6c4b5fb142ee1d6a9097868fc,3473,464020499116e93a5463b0a46b8dfc61aaf073c6c4b5fb142ee1d6a9097868fc,3473,EXACT
audit/report_harmonization/report018_h06_order47d_test_stop_no_rerender_concurrence.md,b4eef3626e5a6a83209fd4c04e278bc1f390a54a2a6ccd01021eb9ab12882dd1,4208,b4eef3626e5a6a83209fd4c04e278bc1f390a54a2a6ccd01021eb9ab12882dd1,4208,EXACT
audit/report_harmonization/report018_h06_order47d_test_stop_no_rerender_concurrence_manifest.csv,2bf82dd065ecb7af79aa1717836478b3caf701359a00d0ed25d3dedc3f9369ce,3288,2bf82dd065ecb7af79aa1717836478b3caf701359a00d0ed25d3dedc3f9369ce,3288,EXACT
audit/report_harmonization/report018_h06_result_independent_acceptance.md,1e5097504278defa98cbc42cc6798d85926cb525316886c12d4cf8f3c7f8f7a1,5097,1e5097504278defa98cbc42cc6798d85926cb525316886c12d4cf8f3c7f8f7a1,5097,EXACT
audit/report_harmonization/report018_h06_result_independent_acceptance_manifest.csv,920d3b384046231d3d404f41fbf61cc2504583bbd1b0e5769fbe8f2fa9c1f32f,3459,920d3b384046231d3d404f41fbf61cc2504583bbd1b0e5769fbe8f2fa9c1f32f,3459,EXACT
config/model_input_source_pins.csv,3fbf9f40125c60e1d0779d2b2d524e79534597586c60ec236a1ce16299e18831,383,3fbf9f40125c60e1d0779d2b2d524e79534597586c60ec236a1ce16299e18831,383,EXACT
config/site_display_registry.csv,3d669d459ecc27d3154bbb5ff5b0d64cb510805d486b45264443228c44a6d809,295,3d669d459ecc27d3154bbb5ff5b0d64cb510805d486b45264443228c44a6d809,295,EXACT
