href,class,target,target_exists,fragment,fragment_count,forbidden
#cb35-1044,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1044,1,FALSE
#cb35-1045,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1045,1,FALSE
#cb35-1046,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1046,1,FALSE
#cb35-1047,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1047,1,FALSE
#cb35-1048,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1048,1,FALSE
#cb35-1049,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1049,1,FALSE
#cb35-1050,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1050,1,FALSE
#cb35-1051,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1051,1,FALSE
#cb35-1052,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1052,1,FALSE
#cb35-1053,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1053,1,FALSE
#cb35-1054,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1054,1,FALSE
#cb35-1055,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1055,1,FALSE
#cb35-1056,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1056,1,FALSE
#cb35-1057,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1057,1,FALSE
#cb35-1058,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1058,1,FALSE
#cb35-1059,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1059,1,FALSE
#cb35-1060,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1060,1,FALSE
#cb35-1061,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1061,1,FALSE
#cb35-1062,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1062,1,FALSE
#cb35-1063,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1063,1,FALSE
#cb35-1064,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1064,1,FALSE
#cb35-1065,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1065,1,FALSE
#cb35-1066,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1066,1,FALSE
#cb35-1067,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1067,1,FALSE
#cb35-1068,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1068,1,FALSE
#cb35-1069,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1069,1,FALSE
#cb35-1070,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1070,1,FALSE
#cb35-1071,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1071,1,FALSE
#cb35-1072,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1072,1,FALSE
#cb35-1073,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1073,1,FALSE
#cb35-1074,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1074,1,FALSE
#cb35-1075,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1075,1,FALSE
#cb35-1076,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1076,1,FALSE
#cb35-1077,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1077,1,FALSE
#cb35-1078,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1078,1,FALSE
#cb35-1079,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1079,1,FALSE
#cb35-1082,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1082,1,FALSE
#cb35-1083,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1083,1,FALSE
#cb35-1084,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1084,1,FALSE
#cb35-1085,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1085,1,FALSE
#cb35-1086,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1086,1,FALSE
#cb35-1087,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1087,1,FALSE
#cb35-1088,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1088,1,FALSE
#cb35-1089,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1089,1,FALSE
#cb35-1090,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1090,1,FALSE
#cb35-1091,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1091,1,FALSE
#cb35-1092,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1092,1,FALSE
#cb35-1093,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1093,1,FALSE
#cb35-1094,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1094,1,FALSE
#cb35-1095,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1095,1,FALSE
#cb35-1096,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1096,1,FALSE
#cb35-1097,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1097,1,FALSE
#cb35-1098,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1098,1,FALSE
#cb35-1099,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1099,1,FALSE
#cb35-1100,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1100,1,FALSE
#cb35-1101,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1101,1,FALSE
#cb35-1102,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1102,1,FALSE
#cb35-1103,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1103,1,FALSE
#cb35-1104,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1104,1,FALSE
#cb35-1105,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1105,1,FALSE
#cb35-1106,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1106,1,FALSE
#cb35-1107,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1107,1,FALSE
#cb35-1108,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1108,1,FALSE
#cb35-1109,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1109,1,FALSE
#cb35-1110,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1110,1,FALSE
#cb35-1111,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1111,1,FALSE
#cb35-1112,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1112,1,FALSE
#cb35-1113,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1113,1,FALSE
#cb35-1114,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1114,1,FALSE
#cb35-1115,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1115,1,FALSE
#cb35-1116,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1116,1,FALSE
#cb35-1117,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1117,1,FALSE
#cb35-1120,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1120,1,FALSE
#cb35-1121,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1121,1,FALSE
#cb35-1122,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1122,1,FALSE
#cb35-1123,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1123,1,FALSE
#cb35-1124,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1124,1,FALSE
#cb35-1125,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1125,1,FALSE
#cb35-1126,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1126,1,FALSE
#cb35-1127,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1127,1,FALSE
#cb35-1128,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1128,1,FALSE
#cb35-1129,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1129,1,FALSE
#cb35-1130,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1130,1,FALSE
#cb35-1131,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1131,1,FALSE
#cb35-1132,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1132,1,FALSE
#cb35-1133,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1133,1,FALSE
#cb35-1134,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1134,1,FALSE
#cb35-1135,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1135,1,FALSE
#cb35-1136,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1136,1,FALSE
#cb35-1137,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1137,1,FALSE
#cb35-1138,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1138,1,FALSE
#cb35-1141,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1141,1,FALSE
#cb35-1142,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1142,1,FALSE
#cb35-1143,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1143,1,FALSE
#cb35-1144,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1144,1,FALSE
#cb35-1145,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1145,1,FALSE
#cb35-1146,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1146,1,FALSE
#cb35-1147,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1147,1,FALSE
#cb35-1148,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1148,1,FALSE
#cb35-1149,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1149,1,FALSE
#cb35-1150,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1150,1,FALSE
#cb35-1151,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1151,1,FALSE
#cb35-1152,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1152,1,FALSE
#cb35-1153,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1153,1,FALSE
#cb35-1154,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1154,1,FALSE
#cb35-1155,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1155,1,FALSE
#cb35-1156,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1156,1,FALSE
#cb35-1157,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1157,1,FALSE
#cb35-1158,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1158,1,FALSE
#cb35-1159,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1159,1,FALSE
#cb35-1160,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1160,1,FALSE
#cb35-1161,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1161,1,FALSE
#cb35-1162,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1162,1,FALSE
#cb35-1163,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1163,1,FALSE
#cb35-1164,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1164,1,FALSE
#cb35-1165,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1165,1,FALSE
#cb35-1166,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1166,1,FALSE
#cb35-1167,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1167,1,FALSE
#cb35-1168,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1168,1,FALSE
#cb35-1169,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1169,1,FALSE
#cb35-1170,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1170,1,FALSE
#cb35-1171,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1171,1,FALSE
#cb35-1172,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1172,1,FALSE
#cb35-1173,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1173,1,FALSE
#cb35-1174,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1174,1,FALSE
#cb35-1175,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1175,1,FALSE
#cb35-1176,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1176,1,FALSE
#cb35-1177,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1177,1,FALSE
#cb35-1178,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1178,1,FALSE
#cb35-1179,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1179,1,FALSE
#cb35-1180,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1180,1,FALSE
#cb35-1181,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1181,1,FALSE
#cb35-1182,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1182,1,FALSE
#cb35-1183,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1183,1,FALSE
#cb35-1184,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1184,1,FALSE
#cb35-1185,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1185,1,FALSE
#cb35-1186,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1186,1,FALSE
#cb35-1187,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1187,1,FALSE
#cb35-1188,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1188,1,FALSE
#cb35-1189,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1189,1,FALSE
#cb35-1192,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1192,1,FALSE
#cb35-1193,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1193,1,FALSE
#cb35-1194,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1194,1,FALSE
#cb35-1195,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1195,1,FALSE
#cb35-1196,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1196,1,FALSE
#cb35-1197,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1197,1,FALSE
#cb35-1198,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1198,1,FALSE
#cb35-1199,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1199,1,FALSE
#cb35-1200,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1200,1,FALSE
#cb35-1201,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1201,1,FALSE
#cb35-1202,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1202,1,FALSE
#cb35-1203,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1203,1,FALSE
#cb35-1204,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1204,1,FALSE
#cb35-1205,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1205,1,FALSE
#cb35-1206,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1206,1,FALSE
#cb35-1207,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1207,1,FALSE
#cb35-1208,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1208,1,FALSE
#cb35-1209,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1209,1,FALSE
#cb35-1210,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1210,1,FALSE
#cb35-1211,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1211,1,FALSE
#cb35-1212,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1212,1,FALSE
#cb35-1213,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1213,1,FALSE
#cb35-1214,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1214,1,FALSE
#cb35-1215,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1215,1,FALSE
#cb35-1216,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1216,1,FALSE
#cb35-1217,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1217,1,FALSE
#cb35-1218,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1218,1,FALSE
#cb35-1219,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1219,1,FALSE
#cb35-1220,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1220,1,FALSE
#cb35-1221,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1221,1,FALSE
#cb35-1222,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1222,1,FALSE
#cb35-1223,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1223,1,FALSE
#cb35-1224,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1224,1,FALSE
#cb35-1225,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1225,1,FALSE
#cb35-1226,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1226,1,FALSE
#cb35-1227,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1227,1,FALSE
#cb35-1228,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1228,1,FALSE
#cb35-1229,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1229,1,FALSE
#cb35-1230,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1230,1,FALSE
#cb35-1231,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1231,1,FALSE
#cb35-1232,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1232,1,FALSE
#cb35-1233,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1233,1,FALSE
#cb35-1234,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1234,1,FALSE
#cb35-1235,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1235,1,FALSE
#cb35-1236,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1236,1,FALSE
#cb35-1237,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1237,1,FALSE
#cb35-1238,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1238,1,FALSE
#cb35-1239,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1239,1,FALSE
#cb35-1240,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1240,1,FALSE
#cb35-1241,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1241,1,FALSE
#cb35-1242,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1242,1,FALSE
#cb35-1243,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1243,1,FALSE
#cb35-1244,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1244,1,FALSE
#cb35-1245,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1245,1,FALSE
#cb35-1246,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1246,1,FALSE
#cb35-1247,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1247,1,FALSE
#cb35-1248,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1248,1,FALSE
#cb35-1249,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1249,1,FALSE
#cb35-1250,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1250,1,FALSE
#cb35-1251,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1251,1,FALSE
#cb35-1252,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1252,1,FALSE
#cb35-1253,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1253,1,FALSE
#cb35-1254,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1254,1,FALSE
#cb35-1255,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1255,1,FALSE
#cb35-1256,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1256,1,FALSE
#cb35-1257,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1257,1,FALSE
#cb35-1258,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1258,1,FALSE
#cb35-1259,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1259,1,FALSE
#cb35-1260,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1260,1,FALSE
#cb35-1261,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1261,1,FALSE
#cb35-1262,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1262,1,FALSE
#cb35-1263,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1263,1,FALSE
#cb35-1266,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1266,1,FALSE
#cb35-1267,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1267,1,FALSE
#cb35-1268,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1268,1,FALSE
#cb35-1269,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1269,1,FALSE
#cb35-1270,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1270,1,FALSE
#cb35-1271,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1271,1,FALSE
#cb35-1272,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1272,1,FALSE
#cb35-1273,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1273,1,FALSE
#cb35-1274,internal,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,TRUE,cb35-1274,1,FALSE
