run_id,data_scenario_id,placement,sample_scenario,analytical_role,family_id,inferential_family,family_n,metric_order,metric_id,manuscript_name,analysis_unit,response_family,response_transform,effect_scale,factor_order,factor_id,factor_label,spearman_rho,conf_low,conf_high,interval_method,pairs,sites,metric_tied_participants,leba_tied_participants,represented_days,p_value_reported
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,2,intradaily_variability,Intradaily variability,participant,gaussian,identity,difference,3,leba_f4,Controlling and using ambient light before bedtime,-0.0033299209867827975,-0.1685492793401205,0.16207143625688133,asymptotic_fisher_z_for_spearman,141,9,0,124,816,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,2,intradaily_variability,Intradaily variability,participant,gaussian,identity,difference,4,leba_f5,Using light in the morning and during daytime,0.10194405138594805,-0.0644543114056358,0.26282687867224414,asymptotic_fisher_z_for_spearman,141,9,0,123,816,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,3,daily_geometric_mean_medi,Mean melEDI,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,0.11456797166490486,-0.05172379060820014,0.27467785754202584,asymptotic_fisher_z_for_spearman,141,9,0,123,816,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,3,daily_geometric_mean_medi,Mean melEDI,participant_day,gaussian,log10_offset_0.1,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,-0.10435836138691358,-0.26509712497057103,0.062023795530606426,asymptotic_fisher_z_for_spearman,141,9,0,123,816,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,3,daily_geometric_mean_medi,Mean melEDI,participant_day,gaussian,log10_offset_0.1,ratio,3,leba_f4,Controlling and using ambient light before bedtime,-0.05716113559622633,-0.22039070982698644,0.10918271958444259,asymptotic_fisher_z_for_spearman,141,9,0,124,816,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,3,daily_geometric_mean_medi,Mean melEDI,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,-0.05932290121740399,-0.22245348605390722,0.10703894864237619,asymptotic_fisher_z_for_spearman,141,9,0,123,816,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,4,m10_mean_medi,Brightest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,0.16311947238245103,-0.002253433621218003,0.3198077947300243,asymptotic_fisher_z_for_spearman,141,9,0,123,816,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,4,m10_mean_medi,Brightest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,-0.1428945595715342,-0.3010941914414483,0.02295994573414159,asymptotic_fisher_z_for_spearman,141,9,0,123,816,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,4,m10_mean_medi,Brightest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,3,leba_f4,Controlling and using ambient light before bedtime,-0.05200180030359965,-0.21546171815820375,0.11429286234239167,asymptotic_fisher_z_for_spearman,141,9,0,124,816,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,4,m10_mean_medi,Brightest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,-0.023754078855085937,-0.18832669126591117,0.1421161288553759,asymptotic_fisher_z_for_spearman,141,9,0,123,816,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,5,l10_mean_medi,Darkest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,-0.010546843568187076,-0.17555290409092877,0.1550356050579542,asymptotic_fisher_z_for_spearman,141,9,1,123,816,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,5,l10_mean_medi,Darkest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,-0.033422001690049816,-0.19764215713834218,0.13262288882747464,asymptotic_fisher_z_for_spearman,141,9,1,123,816,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,5,l10_mean_medi,Darkest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,3,leba_f4,Controlling and using ambient light before bedtime,0.015782208578779336,-0.14992107485740647,0.18062310532758613,asymptotic_fisher_z_for_spearman,141,9,1,124,816,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,5,l10_mean_medi,Darkest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,-0.07947142022203692,-0.2416093956439581,0.08698347379435599,asymptotic_fisher_z_for_spearman,141,9,1,123,816,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,0.29126117832530957,0.13232012022413692,0.43559962867321533,asymptotic_fisher_z_for_spearman,141,9,5,123,816,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,-0.1343632948965476,-0.29316371718981565,0.03165189404807581,asymptotic_fisher_z_for_spearman,141,9,5,123,816,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,3,leba_f4,Controlling and using ambient light before bedtime,-0.07512139871711052,-0.23748434505695118,0.091324857882676,asymptotic_fisher_z_for_spearman,141,9,5,124,816,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,4,leba_f5,Using light in the morning and during daytime,-0.12753761644611783,-0.28680294264928385,0.03858809707979718,asymptotic_fisher_z_for_spearman,141,9,5,123,816,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,0.15460830984749155,-0.010984581769371731,0.3119474996608849,asymptotic_fisher_z_for_spearman,141,9,1,123,737,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,-0.1850847487574167,-0.33999417080750055,-0.02039668025900125,asymptotic_fisher_z_for_spearman,141,9,1,123,737,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,3,leba_f4,Controlling and using ambient light before bedtime,-0.05379795147970337,-0.2171786240110921,0.11251483483578312,asymptotic_fisher_z_for_spearman,141,9,1,124,737,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,4,leba_f5,Using light in the morning and during daytime,-0.01226264281703174,-0.17721553865200576,0.15336038454120782,asymptotic_fisher_z_for_spearman,141,9,1,123,737,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,1,leba_f2,Spending time outdoors,0.026139483346123135,-0.14097488136889186,0.19180550625496592,asymptotic_fisher_z_for_spearman,139,9,4,121,655,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,0.07310793660528374,-0.09454370703062528,0.23672717532918788,asymptotic_fisher_z_for_spearman,139,9,4,121,655,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,3,leba_f4,Controlling and using ambient light before bedtime,-0.006822382551970897,-0.17312653003174186,0.15986001506782563,asymptotic_fisher_z_for_spearman,139,9,4,122,655,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,4,leba_f5,Using light in the morning and during daytime,-0.013934343150902195,-0.18001749575040563,0.15292125377829546,asymptotic_fisher_z_for_spearman,139,9,4,121,655,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,0.02400955435664052,-0.14186566124934002,0.18857323458038064,asymptotic_fisher_z_for_spearman,141,9,2,123,778,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,-0.03842849893912334,-0.20245450745909727,0.12769484854472324,asymptotic_fisher_z_for_spearman,141,9,2,123,778,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,3,leba_f4,Controlling and using ambient light before bedtime,-0.026586756588899065,-0.1910591705691593,0.13933778957992693,asymptotic_fisher_z_for_spearman,141,9,2,124,778,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,4,leba_f5,Using light in the morning and during daytime,0.044412789977070787,-0.12179355581679467,0.20819635860106672,asymptotic_fisher_z_for_spearman,141,9,2,123,778,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,0.18783109549222635,0.023240592825548537,0.3425080992821137,asymptotic_fisher_z_for_spearman,141,9,0,123,816,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,-0.13511057950526664,-0.29385925072174157,0.03089153666209235,asymptotic_fisher_z_for_spearman,141,9,0,123,816,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,3,leba_f4,Controlling and using ambient light before bedtime,-0.0808209873589968,-0.2428879770350549,0.08563530012477386,asymptotic_fisher_z_for_spearman,141,9,0,124,816,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,-0.048401781946355256,-0.2120174855217355,0.1178533508615416,asymptotic_fisher_z_for_spearman,141,9,0,123,816,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,1,leba_f2,Spending time outdoors,0.07462374674422201,-0.09182111872877252,0.23701205667478598,asymptotic_fisher_z_for_spearman,141,9,5,123,816,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,0.037673069953305965,-0.12843896501608432,0.2017288803844137,asymptotic_fisher_z_for_spearman,141,9,5,123,816,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,0.05882426115112975,-0.10753357528335276,0.22197780876740883,asymptotic_fisher_z_for_spearman,141,9,5,124,816,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,4,leba_f5,Using light in the morning and during daytime,0.04481463600577571,-0.12139686166702848,0.20858152070375824,asymptotic_fisher_z_for_spearman,141,9,5,123,816,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,gaussian,clock_hours_midnight_after_16,difference,1,leba_f2,Spending time outdoors,-0.0622294864556812,-0.2252246757342729,0.10415411786859284,asymptotic_fisher_z_for_spearman,141,9,7,123,816,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,gaussian,clock_hours_midnight_after_16,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,0.0013224917667996074,-0.1640255088853122,0.16659821015711354,asymptotic_fisher_z_for_spearman,141,9,7,123,816,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,gaussian,clock_hours_midnight_after_16,difference,3,leba_f4,Controlling and using ambient light before bedtime,-0.032423510042837396,-0.19668143831012921,0.13360475215771972,asymptotic_fisher_z_for_spearman,141,9,7,124,816,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,gaussian,clock_hours_midnight_after_16,difference,4,leba_f5,Using light in the morning and during daytime,0.17638400480453678,0.011404398261290877,0.3320151103721686,asymptotic_fisher_z_for_spearman,141,9,7,123,816,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,1,leba_f2,Spending time outdoors,0.003613664236141439,-0.16179513010288957,0.1688249519006198,asymptotic_fisher_z_for_spearman,141,9,0,123,742,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,-0.006824724699474683,-0.1719428777993527,0.1586664250724339,asymptotic_fisher_z_for_spearman,141,9,0,123,742,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,-0.03409245766906932,-0.1982870728663731,0.1319634153168876,asymptotic_fisher_z_for_spearman,141,9,0,124,742,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,4,leba_f5,Using light in the morning and during daytime,-0.030608778224463694,-0.19493454963422677,0.13538842833046963,asymptotic_fisher_z_for_spearman,141,9,0,123,742,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,1,leba_f2,Spending time outdoors,-0.11228660353932156,-0.27310233837099335,0.054634446754589054,asymptotic_fisher_z_for_spearman,140,9,2,122,727,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,0.21318815531232554,0.049018594367047884,0.3661415178671399,asymptotic_fisher_z_for_spearman,140,9,2,122,727,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,0.01236285174070129,-0.1538559934030025,0.17790125028274145,asymptotic_fisher_z_for_spearman,140,9,2,123,727,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,4,leba_f5,Using light in the morning and during daytime,-0.01867885186371744,-0.18401190125379285,0.14768207829578225,asymptotic_fisher_z_for_spearman,140,9,2,123,727,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,1,leba_f2,Spending time outdoors,0.1507909844361907,-0.014892387499449088,0.30841508338367063,asymptotic_fisher_z_for_spearman,141,9,3,123,687,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,-0.13611877359249136,-0.29479735886078035,0.02986540097266072,asymptotic_fisher_z_for_spearman,141,9,3,123,687,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,0.02149085021877029,-0.14433406594274018,0.1861416856876634,asymptotic_fisher_z_for_spearman,141,9,3,124,687,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,4,leba_f5,Using light in the morning and during daytime,0.04016810875952434,-0.12598057780213864,0.20412480445777167,asymptotic_fisher_z_for_spearman,141,9,3,123,687,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,0.26269814515697953,0.10180720554698727,0.4101965991308305,asymptotic_fisher_z_for_spearman,141,9,0,123,761,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,gaussian,log10_offset_0.1,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,-0.13144816407115184,-0.29044885770560774,0.034616185608050035,asymptotic_fisher_z_for_spearman,141,9,0,123,761,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,gaussian,log10_offset_0.1,ratio,3,leba_f4,Controlling and using ambient light before bedtime,-0.08893189238361365,-0.250560413818389,0.07751990897394018,asymptotic_fisher_z_for_spearman,141,9,0,124,761,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,-0.06579093625381778,-0.22861663323683454,0.10061550277900186,asymptotic_fisher_z_for_spearman,141,9,0,123,761,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,gaussian,identity,difference,1,leba_f2,Spending time outdoors,0.10908589016589372,-0.059722239466089226,0.27182817458127123,asymptotic_fisher_z_for_spearman,137,9,0,120,702,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,gaussian,identity,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,5.006210250253141e-4,-0.1672289076051775,0.1682019862402628,asymptotic_fisher_z_for_spearman,137,9,0,119,702,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,gaussian,identity,difference,3,leba_f4,Controlling and using ambient light before bedtime,-0.07613348116060475,-0.24077457522302367,0.09276652041251915,asymptotic_fisher_z_for_spearman,137,9,0,120,702,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,gaussian,identity,difference,4,leba_f5,Using light in the morning and during daytime,-0.16048001776475576,-0.31959364748356484,0.007435599041358646,asymptotic_fisher_z_for_spearman,137,9,0,119,702,FALSE
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,1,interdaily_stability,Interdaily stability,participant,gaussian,logit,odds_ratio,1,leba_f2,Spending time outdoors,0.039994221811257204,-0.1466498653943519,0.22388848506396433,asymptotic_fisher_z_for_spearman,112,8,0,94,649,FALSE
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,1,interdaily_stability,Interdaily stability,participant,gaussian,logit,odds_ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,-0.11384258274349858,-0.29320465918521427,0.07326076378600868,asymptotic_fisher_z_for_spearman,112,8,0,95,649,FALSE
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,1,interdaily_stability,Interdaily stability,participant,gaussian,logit,odds_ratio,3,leba_f4,Controlling and using ambient light before bedtime,-0.015086697324213215,-0.2000823572691944,0.1709476328122425,asymptotic_fisher_z_for_spearman,112,8,0,95,649,FALSE
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,1,interdaily_stability,Interdaily stability,participant,gaussian,logit,odds_ratio,4,leba_f5,Using light in the morning and during daytime,0.21452640638732323,0.030171662852188346,0.3847659520494382,asymptotic_fisher_z_for_spearman,112,8,0,95,649,FALSE
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,2,intradaily_variability,Intradaily variability,participant,gaussian,identity,difference,1,leba_f2,Spending time outdoors,-0.10473575220067903,-0.2847574588320546,0.08242183569545151,asymptotic_fisher_z_for_spearman,112,8,0,94,649,FALSE
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,2,intradaily_variability,Intradaily variability,participant,gaussian,identity,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,0.02597126665678938,-0.16035728938766738,0.210512556956581,asymptotic_fisher_z_for_spearman,112,8,0,95,649,FALSE
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,2,intradaily_variability,Intradaily variability,participant,gaussian,identity,difference,3,leba_f4,Controlling and using ambient light before bedtime,-0.044517771541158165,-0.22818858821278884,0.14221275640573486,asymptotic_fisher_z_for_spearman,112,8,0,95,649,FALSE
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,2,intradaily_variability,Intradaily variability,participant,gaussian,identity,difference,4,leba_f5,Using light in the morning and during daytime,0.12661340873792076,-0.06036046621551452,0.30500347827032587,asymptotic_fisher_z_for_spearman,112,8,0,95,649,FALSE
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,3,daily_geometric_mean_medi,Mean melEDI,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,0.06568428500192333,-0.12135052237028397,0.24821479392428564,asymptotic_fisher_z_for_spearman,112,8,0,94,643,FALSE
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,3,daily_geometric_mean_medi,Mean melEDI,participant_day,gaussian,log10_offset_0.1,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,-0.11459531074365395,-0.29390161446997953,0.07250213703453764,asymptotic_fisher_z_for_spearman,112,8,0,95,643,FALSE
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,3,daily_geometric_mean_medi,Mean melEDI,participant_day,gaussian,log10_offset_0.1,ratio,3,leba_f4,Controlling and using ambient light before bedtime,-0.04053155373279807,-0.22439964977465404,0.14612319418119174,asymptotic_fisher_z_for_spearman,112,8,0,95,643,FALSE
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,3,daily_geometric_mean_medi,Mean melEDI,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,-0.054241453538488256,-0.23740776358877994,0.132649413525053,asymptotic_fisher_z_for_spearman,112,8,0,95,643,FALSE
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,4,m10_mean_medi,Brightest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,0.1377878718653342,-0.04902124603455984,0.3152827083803987,asymptotic_fisher_z_for_spearman,112,8,0,94,643,FALSE
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,4,m10_mean_medi,Brightest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,-0.1382223673428166,-0.3156815551684335,0.04857936957500258,asymptotic_fisher_z_for_spearman,112,8,0,95,643,FALSE
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,4,m10_mean_medi,Brightest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,3,leba_f4,Controlling and using ambient light before bedtime,-0.010074961694326685,-0.19526569412041297,0.17580948365280902,asymptotic_fisher_z_for_spearman,112,8,0,95,643,FALSE
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,4,m10_mean_medi,Brightest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,-0.023163655822672463,-0.2078261630378136,0.16309311814318636,asymptotic_fisher_z_for_spearman,112,8,0,95,643,FALSE
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,5,l10_mean_medi,Darkest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,-0.09895087838942411,-0.2793770378542651,0.0882247839205409,asymptotic_fisher_z_for_spearman,112,8,1,94,643,FALSE
