frame_id,run_id,metric_id,instrument_id,observations,row_key_hash,fit_id,estimation,fit_status,converged,optimizer_code,positive_definite_hessian,minimum_hessian_eigenvalue,max_gradient,singular,fixed_rank,fixed_columns,fixed_full_rank,warning_message,error_message
gap__glasses__all_available__l10_midpoint__MEQ,gap__glasses__all_available,l10_midpoint,MEQ,811,e3cb946628555c4b277767992c79327826b151e78d9a882a930f97da60f36b4b,REML_M1_main,REML,FITTED,TRUE,0,TRUE,590.9859619140625,4.877165338257328e-6,FALSE,10,10,TRUE,,
gap__glasses__all_available__l10_midpoint__MEQ,gap__glasses__all_available,l10_midpoint,MEQ,811,e3cb946628555c4b277767992c79327826b151e78d9a882a930f97da60f36b4b,REML_M2_interaction,REML,FITTED,TRUE,0,TRUE,556.86004638671875,4.799858288606629e-6,FALSE,18,18,TRUE,,
gap__glasses__all_available__last_timing_above_250__MCTQ,gap__glasses__all_available,last_timing_above_250,MCTQ,772,4cbf5db2e080bf2bcc55807d295df4a0de7bd0983ab4f790afa4f387420378fa,ML_M0_site_only,ML,FITTED,TRUE,0,TRUE,564.16668701171875,1.432454155292362e-6,FALSE,9,9,TRUE,,
gap__glasses__all_available__last_timing_above_250__MCTQ,gap__glasses__all_available,last_timing_above_250,MCTQ,772,4cbf5db2e080bf2bcc55807d295df4a0de7bd0983ab4f790afa4f387420378fa,ML_M1_main,ML,FITTED,TRUE,0,TRUE,563.42144775390625,1.4551915228366852e-6,FALSE,10,10,TRUE,,
gap__glasses__all_available__last_timing_above_250__MCTQ,gap__glasses__all_available,last_timing_above_250,MCTQ,772,4cbf5db2e080bf2bcc55807d295df4a0de7bd0983ab4f790afa4f387420378fa,ML_M2_interaction,ML,FITTED,TRUE,0,TRUE,571.73345947265625,1.014086592476815e-5,FALSE,18,18,TRUE,,
gap__glasses__all_available__last_timing_above_250__MCTQ,gap__glasses__all_available,last_timing_above_250,MCTQ,772,4cbf5db2e080bf2bcc55807d295df4a0de7bd0983ab4f790afa4f387420378fa,REML_M1_main,REML,FITTED,TRUE,0,TRUE,513.18206787109375,1.520675141364336e-5,FALSE,10,10,TRUE,,
gap__glasses__all_available__last_timing_above_250__MCTQ,gap__glasses__all_available,last_timing_above_250,MCTQ,772,4cbf5db2e080bf2bcc55807d295df4a0de7bd0983ab4f790afa4f387420378fa,REML_M2_interaction,REML,FITTED,TRUE,0,TRUE,481.091552734375,1.0936673788819462e-6,FALSE,18,18,TRUE,,
gap__glasses__all_available__last_timing_above_250__MEQ,gap__glasses__all_available,last_timing_above_250,MEQ,778,524421f35c1dde4a487dc4f1b52f3409ae0aad5a9cf5ec77979ebcbb4f4c433a,ML_M0_site_only,ML,FITTED,TRUE,0,TRUE,565.23858642578125,6.236859917407855e-6,FALSE,9,9,TRUE,,
gap__glasses__all_available__last_timing_above_250__MEQ,gap__glasses__all_available,last_timing_above_250,MEQ,778,524421f35c1dde4a487dc4f1b52f3409ae0aad5a9cf5ec77979ebcbb4f4c433a,ML_M1_main,ML,FITTED,TRUE,0,TRUE,565.08203125,6.111804395914078e-6,FALSE,10,10,TRUE,,
gap__glasses__all_available__last_timing_above_250__MEQ,gap__glasses__all_available,last_timing_above_250,MEQ,778,524421f35c1dde4a487dc4f1b52f3409ae0aad5a9cf5ec77979ebcbb4f4c433a,ML_M2_interaction,ML,FITTED,TRUE,0,TRUE,573.14093017578125,1.1573320080060512e-6,FALSE,18,18,TRUE,,
gap__glasses__all_available__last_timing_above_250__MEQ,gap__glasses__all_available,last_timing_above_250,MEQ,778,524421f35c1dde4a487dc4f1b52f3409ae0aad5a9cf5ec77979ebcbb4f4c433a,REML_M1_main,REML,FITTED,TRUE,0,TRUE,513.9705810546875,1.1368683772161603e-6,FALSE,10,10,TRUE,,
gap__glasses__all_available__last_timing_above_250__MEQ,gap__glasses__all_available,last_timing_above_250,MEQ,778,524421f35c1dde4a487dc4f1b52f3409ae0aad5a9cf5ec77979ebcbb4f4c433a,REML_M2_interaction,REML,FITTED,TRUE,0,TRUE,480.83770751953125,6.814389053033665e-6,FALSE,18,18,TRUE,,
gap__glasses__all_available__m10_midpoint__MCTQ,gap__glasses__all_available,m10_midpoint,MCTQ,805,46ae8773269a7fffe08895d619e6f91f8727d90b6212c6ba35dafb3f0709a675,ML_M0_site_only,ML,FITTED,TRUE,0,TRUE,649.72027587890625,3.0127011996228248e-06,FALSE,9,9,TRUE,,
gap__glasses__all_available__m10_midpoint__MCTQ,gap__glasses__all_available,m10_midpoint,MCTQ,805,46ae8773269a7fffe08895d619e6f91f8727d90b6212c6ba35dafb3f0709a675,ML_M1_main,ML,FITTED,TRUE,0,TRUE,661.041015625,1.8826540326699615e-6,FALSE,10,10,TRUE,,
gap__glasses__all_available__m10_midpoint__MCTQ,gap__glasses__all_available,m10_midpoint,MCTQ,805,46ae8773269a7fffe08895d619e6f91f8727d90b6212c6ba35dafb3f0709a675,ML_M2_interaction,ML,FITTED,TRUE,0,TRUE,679.12646484375,5.7548277254682034e-6,FALSE,18,18,TRUE,,
gap__glasses__all_available__m10_midpoint__MCTQ,gap__glasses__all_available,m10_midpoint,MCTQ,805,46ae8773269a7fffe08895d619e6f91f8727d90b6212c6ba35dafb3f0709a675,REML_M1_main,REML,FITTED,TRUE,0,TRUE,605.72100830078125,2.680735633475706e-6,FALSE,10,10,TRUE,,
gap__glasses__all_available__m10_midpoint__MCTQ,gap__glasses__all_available,m10_midpoint,MCTQ,805,46ae8773269a7fffe08895d619e6f91f8727d90b6212c6ba35dafb3f0709a675,REML_M2_interaction,REML,FITTED,TRUE,0,TRUE,584.83929443359375,6.6984284785576165e-6,FALSE,18,18,TRUE,,
gap__glasses__all_available__m10_midpoint__MEQ,gap__glasses__all_available,m10_midpoint,MEQ,811,e3cb946628555c4b277767992c79327826b151e78d9a882a930f97da60f36b4b,ML_M0_site_only,ML,FITTED,TRUE,0,TRUE,655.45684814453125,4.636149242287502e-6,FALSE,9,9,TRUE,,
gap__glasses__all_available__m10_midpoint__MEQ,gap__glasses__all_available,m10_midpoint,MEQ,811,e3cb946628555c4b277767992c79327826b151e78d9a882a930f97da60f36b4b,ML_M1_main,ML,FITTED,TRUE,0,TRUE,666.204833984375,1.9417711882852018e-6,FALSE,10,10,TRUE,,
gap__glasses__all_available__m10_midpoint__MEQ,gap__glasses__all_available,m10_midpoint,MEQ,811,e3cb946628555c4b277767992c79327826b151e78d9a882a930f97da60f36b4b,ML_M2_interaction,ML,FITTED,TRUE,0,TRUE,675.782470703125,8.581082511227578e-6,FALSE,18,18,TRUE,,
gap__glasses__all_available__m10_midpoint__MEQ,gap__glasses__all_available,m10_midpoint,MEQ,811,e3cb946628555c4b277767992c79327826b151e78d9a882a930f97da60f36b4b,REML_M1_main,REML,FITTED,TRUE,0,TRUE,612.4483642578125,2.416982169961557e-6,FALSE,10,10,TRUE,,
gap__glasses__all_available__m10_midpoint__MEQ,gap__glasses__all_available,m10_midpoint,MEQ,811,e3cb946628555c4b277767992c79327826b151e78d9a882a930f97da60f36b4b,REML_M2_interaction,REML,FITTED,TRUE,0,TRUE,581.157470703125,1.23463905765675e-6,FALSE,18,18,TRUE,,
gap__glasses__all_available__mean_timing_above_250__MCTQ,gap__glasses__all_available,mean_timing_above_250,MCTQ,772,4cbf5db2e080bf2bcc55807d295df4a0de7bd0983ab4f790afa4f387420378fa,ML_M0_site_only,ML,FITTED,TRUE,0,TRUE,592.0826416015625,1.3983481039758772e-5,FALSE,9,9,TRUE,,
gap__glasses__all_available__mean_timing_above_250__MCTQ,gap__glasses__all_available,mean_timing_above_250,MCTQ,772,4cbf5db2e080bf2bcc55807d295df4a0de7bd0983ab4f790afa4f387420378fa,ML_M1_main,ML,FITTED,TRUE,0,TRUE,589.7420654296875,1.2755663192365319e-6,FALSE,10,10,TRUE,,
gap__glasses__all_available__mean_timing_above_250__MCTQ,gap__glasses__all_available,mean_timing_above_250,MCTQ,772,4cbf5db2e080bf2bcc55807d295df4a0de7bd0983ab4f790afa4f387420378fa,ML_M2_interaction,ML,FITTED,TRUE,0,TRUE,559.36224365234375,1.3164935808163136e-6,FALSE,18,18,TRUE,,
gap__glasses__all_available__mean_timing_above_250__MCTQ,gap__glasses__all_available,mean_timing_above_250,MCTQ,772,4cbf5db2e080bf2bcc55807d295df4a0de7bd0983ab4f790afa4f387420378fa,REML_M1_main,REML,FITTED,TRUE,0,TRUE,575.18756103515625,1.7280399333685637e-7,FALSE,10,10,TRUE,,
gap__glasses__all_available__mean_timing_above_250__MCTQ,gap__glasses__all_available,mean_timing_above_250,MCTQ,772,4cbf5db2e080bf2bcc55807d295df4a0de7bd0983ab4f790afa4f387420378fa,REML_M2_interaction,REML,FITTED,TRUE,0,TRUE,544.682373046875,1.7962520360015333e-7,FALSE,18,18,TRUE,,
gap__glasses__all_available__mean_timing_above_250__MEQ,gap__glasses__all_available,mean_timing_above_250,MEQ,778,524421f35c1dde4a487dc4f1b52f3409ae0aad5a9cf5ec77979ebcbb4f4c433a,ML_M0_site_only,ML,FITTED,TRUE,0,TRUE,597.25201416015625,9.845280146691948e-7,FALSE,9,9,TRUE,,
gap__glasses__all_available__mean_timing_above_250__MEQ,gap__glasses__all_available,mean_timing_above_250,MEQ,778,524421f35c1dde4a487dc4f1b52f3409ae0aad5a9cf5ec77979ebcbb4f4c433a,ML_M1_main,ML,FITTED,TRUE,0,TRUE,588.61572265625,2.764863893389702e-5,FALSE,10,10,TRUE,,
gap__glasses__all_available__mean_timing_above_250__MEQ,gap__glasses__all_available,mean_timing_above_250,MEQ,778,524421f35c1dde4a487dc4f1b52f3409ae0aad5a9cf5ec77979ebcbb4f4c433a,ML_M2_interaction,ML,FITTED,TRUE,0,TRUE,577.61529541015625,2.751221472863108e-6,FALSE,18,18,TRUE,,
gap__glasses__all_available__mean_timing_above_250__MEQ,gap__glasses__all_available,mean_timing_above_250,MEQ,778,524421f35c1dde4a487dc4f1b52f3409ae0aad5a9cf5ec77979ebcbb4f4c433a,REML_M1_main,REML,FITTED,TRUE,0,TRUE,576.0982666015625,6.257323548197746e-6,FALSE,10,10,TRUE,,
gap__glasses__all_available__mean_timing_above_250__MEQ,gap__glasses__all_available,mean_timing_above_250,MEQ,778,524421f35c1dde4a487dc4f1b52f3409ae0aad5a9cf5ec77979ebcbb4f4c433a,REML_M2_interaction,REML,FITTED,TRUE,0,TRUE,554.178955078125,4.069988790433854e-7,FALSE,18,18,TRUE,,
gap__chest__all_available__first_timing_above_250__MCTQ,gap__chest__all_available,first_timing_above_250,MCTQ,861,925d8e638d11c2ebd91a46ee82ec2a71646b452f5d1431fd7329a3d559cb63bd,ML_M0_site_only,ML,FITTED,TRUE,0,TRUE,623.58892822265625,1.418811734765768e-6,FALSE,8,8,TRUE,,
gap__chest__all_available__first_timing_above_250__MCTQ,gap__chest__all_available,first_timing_above_250,MCTQ,861,925d8e638d11c2ebd91a46ee82ec2a71646b452f5d1431fd7329a3d559cb63bd,ML_M1_main,ML,FITTED,TRUE,0,TRUE,644.7196044921875,1.3915268937125802e-6,FALSE,9,9,TRUE,,
gap__chest__all_available__first_timing_above_250__MCTQ,gap__chest__all_available,first_timing_above_250,MCTQ,861,925d8e638d11c2ebd91a46ee82ec2a71646b452f5d1431fd7329a3d559cb63bd,ML_M2_interaction,ML,FITTED,TRUE,0,TRUE,662.74969482421875,1.1029896995751187e-5,FALSE,16,16,TRUE,,
gap__chest__all_available__first_timing_above_250__MCTQ,gap__chest__all_available,first_timing_above_250,MCTQ,861,925d8e638d11c2ebd91a46ee82ec2a71646b452f5d1431fd7329a3d559cb63bd,REML_M1_main,REML,FITTED,TRUE,0,TRUE,596.9725341796875,1.0286385077051818e-5,FALSE,9,9,TRUE,,
gap__chest__all_available__first_timing_above_250__MCTQ,gap__chest__all_available,first_timing_above_250,MCTQ,861,925d8e638d11c2ebd91a46ee82ec2a71646b452f5d1431fd7329a3d559cb63bd,REML_M2_interaction,REML,FITTED,TRUE,0,TRUE,577.587646484375,1.6570993466302752e-5,FALSE,16,16,TRUE,,
gap__chest__all_available__first_timing_above_250__MEQ,gap__chest__all_available,first_timing_above_250,MEQ,867,7b31d3e42c219fa88b2875eb0fc8e2a350c5000f3c64385706facae131cef818,ML_M0_site_only,ML,FITTED,TRUE,0,TRUE,636.120361328125,1.496118784416467e-6,FALSE,8,8,TRUE,,
gap__chest__all_available__first_timing_above_250__MEQ,gap__chest__all_available,first_timing_above_250,MEQ,867,7b31d3e42c219fa88b2875eb0fc8e2a350c5000f3c64385706facae131cef818,ML_M1_main,ML,FITTED,TRUE,0,TRUE,665.48907470703125,2.3646862246096134e-6,FALSE,9,9,TRUE,,
gap__chest__all_available__first_timing_above_250__MEQ,gap__chest__all_available,first_timing_above_250,MEQ,867,7b31d3e42c219fa88b2875eb0fc8e2a350c5000f3c64385706facae131cef818,ML_M2_interaction,ML,FITTED,TRUE,0,TRUE,680.7083740234375,6.2664184952154756e-6,FALSE,16,16,TRUE,,
gap__chest__all_available__first_timing_above_250__MEQ,gap__chest__all_available,first_timing_above_250,MEQ,867,7b31d3e42c219fa88b2875eb0fc8e2a350c5000f3c64385706facae131cef818,REML_M1_main,REML,FITTED,TRUE,0,TRUE,617.62750244140625,1.2605596566572785e-5,FALSE,9,9,TRUE,,
gap__chest__all_available__first_timing_above_250__MEQ,gap__chest__all_available,first_timing_above_250,MEQ,867,7b31d3e42c219fa88b2875eb0fc8e2a350c5000f3c64385706facae131cef818,REML_M2_interaction,REML,FITTED,TRUE,0,TRUE,595.8519287109375,1.3915268937125802e-6,FALSE,16,16,TRUE,,
gap__chest__all_available__l10_midpoint__MCTQ,gap__chest__all_available,l10_midpoint,MCTQ,891,24afd58f6dd680494af0ad6773b59dc3d39ac04f9dc2f2f92744d8f1bbc01c24,ML_M0_site_only,ML,FITTED,TRUE,0,TRUE,732.41754150390625,5.227320798439905e-6,FALSE,8,8,TRUE,,
gap__chest__all_available__l10_midpoint__MCTQ,gap__chest__all_available,l10_midpoint,MCTQ,891,24afd58f6dd680494af0ad6773b59dc3d39ac04f9dc2f2f92744d8f1bbc01c24,ML_M1_main,ML,FITTED,TRUE,0,TRUE,733.5828857421875,1.7530510376673192e-6,FALSE,9,9,TRUE,,
gap__chest__all_available__l10_midpoint__MCTQ,gap__chest__all_available,l10_midpoint,MCTQ,891,24afd58f6dd680494af0ad6773b59dc3d39ac04f9dc2f2f92744d8f1bbc01c24,ML_M2_interaction,ML,FITTED,TRUE,0,TRUE,739.03131103515625,3.058175934711471e-6,FALSE,16,16,TRUE,,
gap__chest__all_available__l10_midpoint__MCTQ,gap__chest__all_available,l10_midpoint,MCTQ,891,24afd58f6dd680494af0ad6773b59dc3d39ac04f9dc2f2f92744d8f1bbc01c24,REML_M1_main,REML,FITTED,TRUE,0,TRUE,688.74151611328125,1.9122126104775816e-6,FALSE,9,9,TRUE,,
gap__chest__all_available__l10_midpoint__MCTQ,gap__chest__all_available,l10_midpoint,MCTQ,891,24afd58f6dd680494af0ad6773b59dc3d39ac04f9dc2f2f92744d8f1bbc01c24,REML_M2_interaction,REML,FITTED,TRUE,0,TRUE,664.18902587890625,5.547917680814862e-6,FALSE,16,16,TRUE,,
gap__chest__all_available__l10_midpoint__MEQ,gap__chest__all_available,l10_midpoint,MEQ,897,8130bf22ac5b5844032a1a913721c84039c13c81982ca77de9ca6a1cadc4c426,ML_M0_site_only,ML,FITTED,TRUE,0,TRUE,737.12066650390625,5.54564394406043e-6,FALSE,8,8,TRUE,,
gap__chest__all_available__l10_midpoint__MEQ,gap__chest__all_available,l10_midpoint,MEQ,897,8130bf22ac5b5844032a1a913721c84039c13c81982ca77de9ca6a1cadc4c426,ML_M1_main,ML,FITTED,TRUE,0,TRUE,738.51947021484375,7.419203029712662e-6,FALSE,9,9,TRUE,,
gap__chest__all_available__l10_midpoint__MEQ,gap__chest__all_available,l10_midpoint,MEQ,897,8130bf22ac5b5844032a1a913721c84039c13c81982ca77de9ca6a1cadc4c426,ML_M2_interaction,ML,FITTED,TRUE,0,TRUE,740.30303955078125,5.300080374581739e-6,FALSE,16,16,TRUE,,
gap__chest__all_available__l10_midpoint__MEQ,gap__chest__all_available,l10_midpoint,MEQ,897,8130bf22ac5b5844032a1a913721c84039c13c81982ca77de9ca6a1cadc4c426,REML_M1_main,REML,FITTED,TRUE,0,TRUE,694.70697021484375,4.226876626489684e-6,FALSE,9,9,TRUE,,
gap__chest__all_available__l10_midpoint__MEQ,gap__chest__all_available,l10_midpoint,MEQ,897,8130bf22ac5b5844032a1a913721c84039c13c81982ca77de9ca6a1cadc4c426,REML_M2_interaction,REML,FITTED,TRUE,0,TRUE,661.4051513671875,8.510596671840176e-6,FALSE,16,16,TRUE,,
gap__chest__all_available__last_timing_above_250__MCTQ,gap__chest__all_available,last_timing_above_250,MCTQ,861,925d8e638d11c2ebd91a46ee82ec2a71646b452f5d1431fd7329a3d559cb63bd,ML_M0_site_only,ML,FITTED,TRUE,0,TRUE,622.622314453125,7.842118066037074e-6,FALSE,8,8,TRUE,,
gap__chest__all_available__last_timing_above_250__MCTQ,gap__chest__all_available,last_timing_above_250,MCTQ,861,925d8e638d11c2ebd91a46ee82ec2a71646b452f5d1431fd7329a3d559cb63bd,ML_M1_main,ML,FITTED,TRUE,0,TRUE,628.8157958984375,5.652509571518749e-6,FALSE,9,9,TRUE,,
gap__chest__all_available__last_timing_above_250__MCTQ,gap__chest__all_available,last_timing_above_250,MCTQ,861,925d8e638d11c2ebd91a46ee82ec2a71646b452f5d1431fd7329a3d559cb63bd,ML_M2_interaction,ML,FITTED,TRUE,0,TRUE,635.02734375,2.4783730623312294e-6,FALSE,16,16,TRUE,,
gap__chest__all_available__last_timing_above_250__MCTQ,gap__chest__all_available,last_timing_above_250,MCTQ,861,925d8e638d11c2ebd91a46ee82ec2a71646b452f5d1431fd7329a3d559cb63bd,REML_M1_main,REML,FITTED,TRUE,0,TRUE,581.45245361328125,1.475655153626576e-6,FALSE,9,9,TRUE,,
gap__chest__all_available__last_timing_above_250__MCTQ,gap__chest__all_available,last_timing_above_250,MCTQ,861,925d8e638d11c2ebd91a46ee82ec2a71646b452f5d1431fd7329a3d559cb63bd,REML_M2_interaction,REML,FITTED,TRUE,0,TRUE,550.4967041015625,1.0181793186347932e-5,FALSE,16,16,TRUE,,
gap__chest__all_available__last_timing_above_250__MEQ,gap__chest__all_available,last_timing_above_250,MEQ,867,7b31d3e42c219fa88b2875eb0fc8e2a350c5000f3c64385706facae131cef818,ML_M0_site_only,ML,FITTED,TRUE,0,TRUE,621.32135009765625,7.785274647176266e-6,FALSE,8,8,TRUE,,
gap__chest__all_available__last_timing_above_250__MEQ,gap__chest__all_available,last_timing_above_250,MEQ,867,7b31d3e42c219fa88b2875eb0fc8e2a350c5000f3c64385706facae131cef818,ML_M1_main,ML,FITTED,TRUE,0,TRUE,625.2811279296875,1.090484147425741e-5,FALSE,9,9,TRUE,,
gap__chest__all_available__last_timing_above_250__MEQ,gap__chest__all_available,last_timing_above_250,MEQ,867,7b31d3e42c219fa88b2875eb0fc8e2a350c5000f3c64385706facae131cef818,ML_M2_interaction,ML,FITTED,TRUE,0,TRUE,632.9974365234375,7.79891706770286e-6,FALSE,16,16,TRUE,,
gap__chest__all_available__last_timing_above_250__MEQ,gap__chest__all_available,last_timing_above_250,MEQ,867,7b31d3e42c219fa88b2875eb0fc8e2a350c5000f3c64385706facae131cef818,REML_M1_main,REML,FITTED,TRUE,0,TRUE,577.30328369140625,1.0850271792151034e-5,FALSE,9,9,TRUE,,
gap__chest__all_available__last_timing_above_250__MEQ,gap__chest__all_available,last_timing_above_250,MEQ,867,7b31d3e42c219fa88b2875eb0fc8e2a350c5000f3c64385706facae131cef818,REML_M2_interaction,REML,FITTED,TRUE,0,TRUE,547.622314453125,1.0361418389948085e-5,FALSE,16,16,TRUE,,
gap__chest__all_available__m10_midpoint__MCTQ,gap__chest__all_available,m10_midpoint,MCTQ,891,24afd58f6dd680494af0ad6773b59dc3d39ac04f9dc2f2f92744d8f1bbc01c24,ML_M0_site_only,ML,FITTED,TRUE,0,TRUE,751.18865966796875,4.165485734120011e-6,FALSE,8,8,TRUE,,
gap__chest__all_available__m10_midpoint__MCTQ,gap__chest__all_available,m10_midpoint,MCTQ,891,24afd58f6dd680494af0ad6773b59dc3d39ac04f9dc2f2f92744d8f1bbc01c24,ML_M1_main,ML,FITTED,TRUE,0,TRUE,752.6181640625,4.040430212626234e-6,FALSE,9,9,TRUE,,
gap__chest__all_available__m10_midpoint__MCTQ,gap__chest__all_available,m10_midpoint,MCTQ,891,24afd58f6dd680494af0ad6773b59dc3d39ac04f9dc2f2f92744d8f1bbc01c24,ML_M2_interaction,ML,FITTED,TRUE,0,TRUE,748.60162353515625,7.66249286243692e-7,FALSE,16,16,TRUE,,
gap__chest__all_available__m10_midpoint__MCTQ,gap__chest__all_available,m10_midpoint,MCTQ,891,24afd58f6dd680494af0ad6773b59dc3d39ac04f9dc2f2f92744d8f1bbc01c24,REML_M1_main,REML,FITTED,TRUE,0,TRUE,714.73052978515625,3.941522663808428e-5,FALSE,9,9,TRUE,,
gap__chest__all_available__m10_midpoint__MCTQ,gap__chest__all_available,m10_midpoint,MCTQ,891,24afd58f6dd680494af0ad6773b59dc3d39ac04f9dc2f2f92744d8f1bbc01c24,REML_M2_interaction,REML,FITTED,TRUE,0,TRUE,688.72216796875,6.08451955486089e-6,FALSE,16,16,TRUE,,
gap__chest__all_available__m10_midpoint__MEQ,gap__chest__all_available,m10_midpoint,MEQ,897,8130bf22ac5b5844032a1a913721c84039c13c81982ca77de9ca6a1cadc4c426,ML_M0_site_only,ML,FITTED,TRUE,0,TRUE,755.9927978515625,4.215507942717522e-6,FALSE,8,8,TRUE,,
gap__chest__all_available__m10_midpoint__MEQ,gap__chest__all_available,m10_midpoint,MEQ,897,8130bf22ac5b5844032a1a913721c84039c13c81982ca77de9ca6a1cadc4c426,ML_M1_main,ML,FITTED,TRUE,0,TRUE,753.64630126953125,8.026290743146092e-7,FALSE,9,9,TRUE,,
gap__chest__all_available__m10_midpoint__MEQ,gap__chest__all_available,m10_midpoint,MEQ,897,8130bf22ac5b5844032a1a913721c84039c13c81982ca77de9ca6a1cadc4c426,ML_M2_interaction,ML,FITTED,TRUE,0,TRUE,742.96197509765625,4.774847184307873e-7,FALSE,16,16,TRUE,,
gap__chest__all_available__m10_midpoint__MEQ,gap__chest__all_available,m10_midpoint,MEQ,897,8130bf22ac5b5844032a1a913721c84039c13c81982ca77de9ca6a1cadc4c426,REML_M1_main,REML,FITTED,TRUE,0,TRUE,718.07635498046875,4.110916052013636e-6,FALSE,9,9,TRUE,,
gap__chest__all_available__m10_midpoint__MEQ,gap__chest__all_available,m10_midpoint,MEQ,897,8130bf22ac5b5844032a1a913721c84039c13c81982ca77de9ca6a1cadc4c426,REML_M2_interaction,REML,FITTED,TRUE,0,TRUE,687.58233642578125,2.8467184165492654e-6,FALSE,16,16,TRUE,,
gap__chest__all_available__mean_timing_above_250__MCTQ,gap__chest__all_available,mean_timing_above_250,MCTQ,861,925d8e638d11c2ebd91a46ee82ec2a71646b452f5d1431fd7329a3d559cb63bd,ML_M0_site_only,ML,FITTED,TRUE,0,TRUE,690.22064208984375,3.6834535421803594e-6,FALSE,8,8,TRUE,,
gap__chest__all_available__mean_timing_above_250__MCTQ,gap__chest__all_available,mean_timing_above_250,MCTQ,861,925d8e638d11c2ebd91a46ee82ec2a71646b452f5d1431fd7329a3d559cb63bd,ML_M1_main,ML,FITTED,TRUE,0,TRUE,684.68927001953125,3.795548764173873e-5,FALSE,9,9,TRUE,,
gap__chest__all_available__mean_timing_above_250__MCTQ,gap__chest__all_available,mean_timing_above_250,MCTQ,861,925d8e638d11c2ebd91a46ee82ec2a71646b452f5d1431fd7329a3d559cb63bd,ML_M2_interaction,ML,FITTED,TRUE,0,TRUE,677.61822509765625,1.1714291758835316e-5,FALSE,16,16,TRUE,,
gap__chest__all_available__mean_timing_above_250__MCTQ,gap__chest__all_available,mean_timing_above_250,MCTQ,861,925d8e638d11c2ebd91a46ee82ec2a71646b452f5d1431fd7329a3d559cb63bd,REML_M1_main,REML,FITTED,TRUE,0,TRUE,656.78350830078125,8.390088623855263e-7,FALSE,9,9,TRUE,,
gap__chest__all_available__mean_timing_above_250__MCTQ,gap__chest__all_available,mean_timing_above_250,MCTQ,861,925d8e638d11c2ebd91a46ee82ec2a71646b452f5d1431fd7329a3d559cb63bd,REML_M2_interaction,REML,FITTED,TRUE,0,TRUE,631.74603271484375,4.97720975545235e-6,FALSE,16,16,TRUE,,
gap__chest__all_available__mean_timing_above_250__MEQ,gap__chest__all_available,mean_timing_above_250,MEQ,867,7b31d3e42c219fa88b2875eb0fc8e2a350c5000f3c64385706facae131cef818,ML_M0_site_only,ML,FITTED,TRUE,0,TRUE,697.16998291015625,4.397406883072108e-6,FALSE,8,8,TRUE,,
gap__chest__all_available__mean_timing_above_250__MEQ,gap__chest__all_available,mean_timing_above_250,MEQ,867,7b31d3e42c219fa88b2875eb0fc8e2a350c5000f3c64385706facae131cef818,ML_M1_main,ML,FITTED,TRUE,0,TRUE,691.76055908203125,5.711626727133989e-6,FALSE,9,9,TRUE,,
gap__chest__all_available__mean_timing_above_250__MEQ,gap__chest__all_available,mean_timing_above_250,MEQ,867,7b31d3e42c219fa88b2875eb0fc8e2a350c5000f3c64385706facae131cef818,ML_M2_interaction,ML,FITTED,TRUE,0,TRUE,689.19647216796875,4.3723957787733525e-6,FALSE,16,16,TRUE,,
gap__chest__all_available__mean_timing_above_250__MEQ,gap__chest__all_available,mean_timing_above_250,MEQ,867,7b31d3e42c219fa88b2875eb0fc8e2a350c5000f3c64385706facae131cef818,REML_M1_main,REML,FITTED,TRUE,0,TRUE,663.39385986328125,7.325979822780937e-6,FALSE,9,9,TRUE,,
gap__chest__all_available__mean_timing_above_250__MEQ,gap__chest__all_available,mean_timing_above_250,MEQ,867,7b31d3e42c219fa88b2875eb0fc8e2a350c5000f3c64385706facae131cef818,REML_M2_interaction,REML,FITTED,TRUE,0,TRUE,636.13116455078125,8.93578544491902e-7,FALSE,16,16,TRUE,,
primary__glasses__gap_common__first_timing_above_250__MCTQ,primary__glasses__gap_common,first_timing_above_250,MCTQ,715,9135502ad270e83b23bc76163c818d383d99f6782c576cbcb422e1b365b55b5a,ML_M0_site_only,ML,FITTED,TRUE,0,TRUE,524.466064453125,6.730260793119669e-7,FALSE,9,9,TRUE,,
primary__glasses__gap_common__first_timing_above_250__MCTQ,primary__glasses__gap_common,first_timing_above_250,MCTQ,715,9135502ad270e83b23bc76163c818d383d99f6782c576cbcb422e1b365b55b5a,ML_M1_main,ML,FITTED,TRUE,0,TRUE,533.235595703125,3.5083758120890707e-6,FALSE,10,10,TRUE,,
primary__glasses__gap_common__first_timing_above_250__MCTQ,primary__glasses__gap_common,first_timing_above_250,MCTQ,715,9135502ad270e83b23bc76163c818d383d99f6782c576cbcb422e1b365b55b5a,ML_M2_interaction,ML,FITTED,TRUE,0,TRUE,540.4713134765625,5.736637831432745e-6,FALSE,18,18,TRUE,,
primary__glasses__gap_common__first_timing_above_250__MCTQ,primary__glasses__gap_common,first_timing_above_250,MCTQ,715,9135502ad270e83b23bc76163c818d383d99f6782c576cbcb422e1b365b55b5a,REML_M1_main,REML,FITTED,TRUE,0,TRUE,488.17449951171875,1.914486347232014e-6,FALSE,10,10,TRUE,,
primary__glasses__gap_common__first_timing_above_250__MCTQ,primary__glasses__gap_common,first_timing_above_250,MCTQ,715,9135502ad270e83b23bc76163c818d383d99f6782c576cbcb422e1b365b55b5a,REML_M2_interaction,REML,FITTED,TRUE,0,TRUE,459.262451171875,8.653842087369412e-6,FALSE,18,18,TRUE,,
