frame_id,run_order,run_id,data_scenario_id,reader_scenario,placement,placement_label,sample_scenario,analytical_role,metric_id,instrument_id,availability,row_key_hash,model_frame_hash,participants,participant_days,observations,sites,derivation_hours,min_days_per_participant,median_days_per_participant,max_days_per_participant,site,estimate,std_error,conf_low,conf_high,slope_status
gap__glasses__gap_common__m10_midpoint__MEQ,8,gap__glasses__gap_common,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,gap_common,exact_common_data_sensitivity,m10_midpoint,MEQ,ESTIMABLE,61039a9159cf67f3ff487eb424ac12bc6635491c324a2ba837ea7cbc2f2c4f60,48dc11feb7d3ad70e3fbadde672d60830948a2dbe571f2c2471c8265edc4d0d1,141,809,809,9,,3,6,8,IZTECH,-0.49810724429142195,0.24142533213472953,-0.9712922002311122,-0.02492228835173166,DESCRIPTIVE
gap__glasses__gap_common__m10_midpoint__MEQ,8,gap__glasses__gap_common,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,gap_common,exact_common_data_sensitivity,m10_midpoint,MEQ,ESTIMABLE,61039a9159cf67f3ff487eb424ac12bc6635491c324a2ba837ea7cbc2f2c4f60,48dc11feb7d3ad70e3fbadde672d60830948a2dbe571f2c2471c8265edc4d0d1,141,809,809,9,,3,6,8,UCR,-0.5506434502992963,0.7137481913921447,-1.949564199458501,0.8482772988599083,DESCRIPTIVE
gap__glasses__gap_common__m10_midpoint__MEQ,8,gap__glasses__gap_common,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,gap_common,exact_common_data_sensitivity,m10_midpoint,MEQ,ESTIMABLE,61039a9159cf67f3ff487eb424ac12bc6635491c324a2ba837ea7cbc2f2c4f60,48dc11feb7d3ad70e3fbadde672d60830948a2dbe571f2c2471c8265edc4d0d1,141,809,809,9,,3,6,8,KNUST,-0.3707704485710287,0.3596909221118132,-1.0757517014761842,0.33421080433412664,DESCRIPTIVE
gap__glasses__gap_common__mean_timing_above_250__MCTQ,8,gap__glasses__gap_common,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,gap_common,exact_common_data_sensitivity,mean_timing_above_250,MCTQ,ESTIMABLE,a5b9fb18fa9a429e4ff1b158c61861a886fc029e41a81c4bf468ea425c49381e,f694222f19978de7389a028a6110d416891d7843048f0ed4c31e0ca2fe89c7d6,140,731,731,9,,2,5,7,RISE,-0.12669341963857905,0.19360251085534183,-0.5061473682315738,0.25276052895441564,DESCRIPTIVE
gap__glasses__gap_common__mean_timing_above_250__MCTQ,8,gap__glasses__gap_common,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,gap_common,exact_common_data_sensitivity,mean_timing_above_250,MCTQ,ESTIMABLE,a5b9fb18fa9a429e4ff1b158c61861a886fc029e41a81c4bf468ea425c49381e,f694222f19978de7389a028a6110d416891d7843048f0ed4c31e0ca2fe89c7d6,140,731,731,9,,2,5,7,THUAS,0.181685928011449,0.2673376472563634,-0.3422862323226963,0.7056580883455943,DESCRIPTIVE
gap__glasses__gap_common__mean_timing_above_250__MCTQ,8,gap__glasses__gap_common,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,gap_common,exact_common_data_sensitivity,mean_timing_above_250,MCTQ,ESTIMABLE,a5b9fb18fa9a429e4ff1b158c61861a886fc029e41a81c4bf468ea425c49381e,f694222f19978de7389a028a6110d416891d7843048f0ed4c31e0ca2fe89c7d6,140,731,731,9,,2,5,7,BAUA,-0.13594203586435794,0.21234837368574683,-0.5521372004640746,0.2802531287353586,DESCRIPTIVE
gap__glasses__gap_common__mean_timing_above_250__MCTQ,8,gap__glasses__gap_common,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,gap_common,exact_common_data_sensitivity,mean_timing_above_250,MCTQ,ESTIMABLE,a5b9fb18fa9a429e4ff1b158c61861a886fc029e41a81c4bf468ea425c49381e,f694222f19978de7389a028a6110d416891d7843048f0ed4c31e0ca2fe89c7d6,140,731,731,9,,2,5,7,MPI,0.34027918565757503,0.16406269029004666,0.018722221482334434,0.6618361498328156,DESCRIPTIVE
gap__glasses__gap_common__mean_timing_above_250__MCTQ,8,gap__glasses__gap_common,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,gap_common,exact_common_data_sensitivity,mean_timing_above_250,MCTQ,ESTIMABLE,a5b9fb18fa9a429e4ff1b158c61861a886fc029e41a81c4bf468ea425c49381e,f694222f19978de7389a028a6110d416891d7843048f0ed4c31e0ca2fe89c7d6,140,731,731,9,,2,5,7,TUM,-0.21226881655747265,0.4072046134591639,-1.010375193275988,0.5858375601610425,DESCRIPTIVE
gap__glasses__gap_common__mean_timing_above_250__MCTQ,8,gap__glasses__gap_common,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,gap_common,exact_common_data_sensitivity,mean_timing_above_250,MCTQ,ESTIMABLE,a5b9fb18fa9a429e4ff1b158c61861a886fc029e41a81c4bf468ea425c49381e,f694222f19978de7389a028a6110d416891d7843048f0ed4c31e0ca2fe89c7d6,140,731,731,9,,2,5,7,FUSPCEU,0.06047337981193032,0.1429902596908231,-0.21978237932211228,0.3407291389459729,DESCRIPTIVE
gap__glasses__gap_common__mean_timing_above_250__MCTQ,8,gap__glasses__gap_common,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,gap_common,exact_common_data_sensitivity,mean_timing_above_250,MCTQ,ESTIMABLE,a5b9fb18fa9a429e4ff1b158c61861a886fc029e41a81c4bf468ea425c49381e,f694222f19978de7389a028a6110d416891d7843048f0ed4c31e0ca2fe89c7d6,140,731,731,9,,2,5,7,IZTECH,0.26030247899708125,0.21609111299644493,-0.16322831985512587,0.6838332778492884,DESCRIPTIVE
gap__glasses__gap_common__mean_timing_above_250__MCTQ,8,gap__glasses__gap_common,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,gap_common,exact_common_data_sensitivity,mean_timing_above_250,MCTQ,ESTIMABLE,a5b9fb18fa9a429e4ff1b158c61861a886fc029e41a81c4bf468ea425c49381e,f694222f19978de7389a028a6110d416891d7843048f0ed4c31e0ca2fe89c7d6,140,731,731,9,,2,5,7,UCR,0.6304474979137908,0.4412015400009433,-0.23429163041166579,1.4951866262392475,DESCRIPTIVE
gap__glasses__gap_common__mean_timing_above_250__MCTQ,8,gap__glasses__gap_common,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,gap_common,exact_common_data_sensitivity,mean_timing_above_250,MCTQ,ESTIMABLE,a5b9fb18fa9a429e4ff1b158c61861a886fc029e41a81c4bf468ea425c49381e,f694222f19978de7389a028a6110d416891d7843048f0ed4c31e0ca2fe89c7d6,140,731,731,9,,2,5,7,KNUST,0.3232365211756212,0.3239305540868689,-0.31165569832674567,0.958128740677988,DESCRIPTIVE
gap__glasses__gap_common__mean_timing_above_250__MEQ,8,gap__glasses__gap_common,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,gap_common,exact_common_data_sensitivity,mean_timing_above_250,MEQ,ESTIMABLE,eadfb1cdd333fadee16969bc3c69d391dccecb3bf78271737400695e8684a28f,2815d4e2758b891ff2d77bc01cf6af0261e67c874fd985995884bf01c9df4bd7,141,737,737,9,,2,5,7,RISE,0.14017747287152504,0.1889107273541934,-0.2300807490359595,0.5104356947790096,DESCRIPTIVE
gap__glasses__gap_common__mean_timing_above_250__MEQ,8,gap__glasses__gap_common,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,gap_common,exact_common_data_sensitivity,mean_timing_above_250,MEQ,ESTIMABLE,eadfb1cdd333fadee16969bc3c69d391dccecb3bf78271737400695e8684a28f,2815d4e2758b891ff2d77bc01cf6af0261e67c874fd985995884bf01c9df4bd7,141,737,737,9,,2,5,7,THUAS,-0.3416887993470285,0.2853143745744182,-0.9008946977844585,0.21751709909040157,DESCRIPTIVE
gap__glasses__gap_common__mean_timing_above_250__MEQ,8,gap__glasses__gap_common,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,gap_common,exact_common_data_sensitivity,mean_timing_above_250,MEQ,ESTIMABLE,eadfb1cdd333fadee16969bc3c69d391dccecb3bf78271737400695e8684a28f,2815d4e2758b891ff2d77bc01cf6af0261e67c874fd985995884bf01c9df4bd7,141,737,737,9,,2,5,7,BAUA,-0.12878763525201134,0.23197746821282103,-0.5834551181739256,0.32587984766990297,DESCRIPTIVE
gap__glasses__gap_common__mean_timing_above_250__MEQ,8,gap__glasses__gap_common,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,gap_common,exact_common_data_sensitivity,mean_timing_above_250,MEQ,ESTIMABLE,eadfb1cdd333fadee16969bc3c69d391dccecb3bf78271737400695e8684a28f,2815d4e2758b891ff2d77bc01cf6af0261e67c874fd985995884bf01c9df4bd7,141,737,737,9,,2,5,7,MPI,-0.34819473761989633,0.1495582617827853,-0.6413235443045686,-0.05506593093522405,DESCRIPTIVE
gap__glasses__gap_common__mean_timing_above_250__MEQ,8,gap__glasses__gap_common,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,gap_common,exact_common_data_sensitivity,mean_timing_above_250,MEQ,ESTIMABLE,eadfb1cdd333fadee16969bc3c69d391dccecb3bf78271737400695e8684a28f,2815d4e2758b891ff2d77bc01cf6af0261e67c874fd985995884bf01c9df4bd7,141,737,737,9,,2,5,7,TUM,-0.3557057080782232,0.41177904546229693,-1.1627778067726064,0.45136639061616,DESCRIPTIVE
gap__glasses__gap_common__mean_timing_above_250__MEQ,8,gap__glasses__gap_common,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,gap_common,exact_common_data_sensitivity,mean_timing_above_250,MEQ,ESTIMABLE,eadfb1cdd333fadee16969bc3c69d391dccecb3bf78271737400695e8684a28f,2815d4e2758b891ff2d77bc01cf6af0261e67c874fd985995884bf01c9df4bd7,141,737,737,9,,2,5,7,FUSPCEU,0.02561472749940158,0.23023873300213746,-0.42564489703092123,0.4768743520297244,DESCRIPTIVE
gap__glasses__gap_common__mean_timing_above_250__MEQ,8,gap__glasses__gap_common,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,gap_common,exact_common_data_sensitivity,mean_timing_above_250,MEQ,ESTIMABLE,eadfb1cdd333fadee16969bc3c69d391dccecb3bf78271737400695e8684a28f,2815d4e2758b891ff2d77bc01cf6af0261e67c874fd985995884bf01c9df4bd7,141,737,737,9,,2,5,7,IZTECH,-0.12608281607029098,0.21561375069066688,-0.5486780019955961,0.29651236985501417,DESCRIPTIVE
gap__glasses__gap_common__mean_timing_above_250__MEQ,8,gap__glasses__gap_common,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,gap_common,exact_common_data_sensitivity,mean_timing_above_250,MEQ,ESTIMABLE,eadfb1cdd333fadee16969bc3c69d391dccecb3bf78271737400695e8684a28f,2815d4e2758b891ff2d77bc01cf6af0261e67c874fd985995884bf01c9df4bd7,141,737,737,9,,2,5,7,UCR,-0.7652625493275413,0.6340353658573721,-2.007949031332667,0.4774239326775842,DESCRIPTIVE
gap__glasses__gap_common__mean_timing_above_250__MEQ,8,gap__glasses__gap_common,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,gap_common,exact_common_data_sensitivity,mean_timing_above_250,MEQ,ESTIMABLE,eadfb1cdd333fadee16969bc3c69d391dccecb3bf78271737400695e8684a28f,2815d4e2758b891ff2d77bc01cf6af0261e67c874fd985995884bf01c9df4bd7,141,737,737,9,,2,5,7,KNUST,-0.22723674901120894,0.32132948876094203,-0.8570309741533232,0.4025574761309053,DESCRIPTIVE
primary__chest__gap_common__first_timing_above_250__MCTQ,9,primary__chest__gap_common,primary,Primary dataset,chest,Chest,gap_common,exact_common_data_sensitivity,first_timing_above_250,MCTQ,ESTIMABLE,bd878ca16ec6a996c45cda4fa037513d022acd937d57938831664c30968eff4e,7c5f8522efb5e8b248ff88ba31e3395fa7b2170d4a080c2b153eacf2bf7bf421,153,790,790,8,18381.033333333333,1,6,7,RISE,0.04539351039403183,0.27848002348660394,-0.50041730605358,0.5912043268416437,DESCRIPTIVE
primary__chest__gap_common__first_timing_above_250__MCTQ,9,primary__chest__gap_common,primary,Primary dataset,chest,Chest,gap_common,exact_common_data_sensitivity,first_timing_above_250,MCTQ,ESTIMABLE,bd878ca16ec6a996c45cda4fa037513d022acd937d57938831664c30968eff4e,7c5f8522efb5e8b248ff88ba31e3395fa7b2170d4a080c2b153eacf2bf7bf421,153,790,790,8,18381.033333333333,1,6,7,THUAS,0.5452727641033674,0.4095631338169214,-0.2574562275731569,1.3480017557798918,DESCRIPTIVE
primary__chest__gap_common__first_timing_above_250__MCTQ,9,primary__chest__gap_common,primary,Primary dataset,chest,Chest,gap_common,exact_common_data_sensitivity,first_timing_above_250,MCTQ,ESTIMABLE,bd878ca16ec6a996c45cda4fa037513d022acd937d57938831664c30968eff4e,7c5f8522efb5e8b248ff88ba31e3395fa7b2170d4a080c2b153eacf2bf7bf421,153,790,790,8,18381.033333333333,1,6,7,BAUA,0.849905178546307,0.3408604850013001,0.18183090419090375,1.5179794529017103,DESCRIPTIVE
primary__chest__gap_common__first_timing_above_250__MCTQ,9,primary__chest__gap_common,primary,Primary dataset,chest,Chest,gap_common,exact_common_data_sensitivity,first_timing_above_250,MCTQ,ESTIMABLE,bd878ca16ec6a996c45cda4fa037513d022acd937d57938831664c30968eff4e,7c5f8522efb5e8b248ff88ba31e3395fa7b2170d4a080c2b153eacf2bf7bf421,153,790,790,8,18381.033333333333,1,6,7,TUM,0.21943450214262752,0.6128557075793,-0.981740612432611,1.4206096167178661,DESCRIPTIVE
primary__chest__gap_common__first_timing_above_250__MCTQ,9,primary__chest__gap_common,primary,Primary dataset,chest,Chest,gap_common,exact_common_data_sensitivity,first_timing_above_250,MCTQ,ESTIMABLE,bd878ca16ec6a996c45cda4fa037513d022acd937d57938831664c30968eff4e,7c5f8522efb5e8b248ff88ba31e3395fa7b2170d4a080c2b153eacf2bf7bf421,153,790,790,8,18381.033333333333,1,6,7,FUSPCEU,0.02291968640800751,0.2246516577305351,-0.41738947181106034,0.46322884462707536,DESCRIPTIVE
primary__chest__gap_common__first_timing_above_250__MCTQ,9,primary__chest__gap_common,primary,Primary dataset,chest,Chest,gap_common,exact_common_data_sensitivity,first_timing_above_250,MCTQ,ESTIMABLE,bd878ca16ec6a996c45cda4fa037513d022acd937d57938831664c30968eff4e,7c5f8522efb5e8b248ff88ba31e3395fa7b2170d4a080c2b153eacf2bf7bf421,153,790,790,8,18381.033333333333,1,6,7,IZTECH,0.5520654840719104,0.32031121927103456,-0.07573296954342923,1.17986393768725,DESCRIPTIVE
primary__chest__gap_common__first_timing_above_250__MCTQ,9,primary__chest__gap_common,primary,Primary dataset,chest,Chest,gap_common,exact_common_data_sensitivity,first_timing_above_250,MCTQ,ESTIMABLE,bd878ca16ec6a996c45cda4fa037513d022acd937d57938831664c30968eff4e,7c5f8522efb5e8b248ff88ba31e3395fa7b2170d4a080c2b153eacf2bf7bf421,153,790,790,8,18381.033333333333,1,6,7,UCR,0.7504204631629254,0.22142647346561747,0.3164325499466014,1.1844083763792495,DESCRIPTIVE
primary__chest__gap_common__first_timing_above_250__MCTQ,9,primary__chest__gap_common,primary,Primary dataset,chest,Chest,gap_common,exact_common_data_sensitivity,first_timing_above_250,MCTQ,ESTIMABLE,bd878ca16ec6a996c45cda4fa037513d022acd937d57938831664c30968eff4e,7c5f8522efb5e8b248ff88ba31e3395fa7b2170d4a080c2b153eacf2bf7bf421,153,790,790,8,18381.033333333333,1,6,7,KNUST,0.3832504504124578,0.48777778689091705,-0.572776444352393,1.3392773451773086,DESCRIPTIVE
primary__chest__gap_common__first_timing_above_250__MEQ,9,primary__chest__gap_common,primary,Primary dataset,chest,Chest,gap_common,exact_common_data_sensitivity,first_timing_above_250,MEQ,ESTIMABLE,ff11d1b1b98f7a613f83b2b9e0f0e9accfa35b083a70d3be1a4ff3e1abe08836,4842fab38397d7d66b1d051278a605a31c8b52d45e0aaad809ef7681940cc98f,154,795,795,8,18497.266666666666,1,6,7,RISE,-0.14021880378119678,0.2724587692173468,-0.6742281787193066,0.39379057115691307,DESCRIPTIVE
primary__chest__gap_common__first_timing_above_250__MEQ,9,primary__chest__gap_common,primary,Primary dataset,chest,Chest,gap_common,exact_common_data_sensitivity,first_timing_above_250,MEQ,ESTIMABLE,ff11d1b1b98f7a613f83b2b9e0f0e9accfa35b083a70d3be1a4ff3e1abe08836,4842fab38397d7d66b1d051278a605a31c8b52d45e0aaad809ef7681940cc98f,154,795,795,8,18497.266666666666,1,6,7,THUAS,-0.5968361054888198,0.43214940062350465,-1.4438333666514598,0.25016115567382013,DESCRIPTIVE
primary__chest__gap_common__first_timing_above_250__MEQ,9,primary__chest__gap_common,primary,Primary dataset,chest,Chest,gap_common,exact_common_data_sensitivity,first_timing_above_250,MEQ,ESTIMABLE,ff11d1b1b98f7a613f83b2b9e0f0e9accfa35b083a70d3be1a4ff3e1abe08836,4842fab38397d7d66b1d051278a605a31c8b52d45e0aaad809ef7681940cc98f,154,795,795,8,18497.266666666666,1,6,7,BAUA,-0.7688172005835481,0.34015737818771125,-1.4355134109070324,-0.10212099026006372,DESCRIPTIVE
primary__chest__gap_common__first_timing_above_250__MEQ,9,primary__chest__gap_common,primary,Primary dataset,chest,Chest,gap_common,exact_common_data_sensitivity,first_timing_above_250,MEQ,ESTIMABLE,ff11d1b1b98f7a613f83b2b9e0f0e9accfa35b083a70d3be1a4ff3e1abe08836,4842fab38397d7d66b1d051278a605a31c8b52d45e0aaad809ef7681940cc98f,154,795,795,8,18497.266666666666,1,6,7,TUM,-0.8715955480331139,0.6210580458781532,-2.088846950263118,0.3456558541968904,DESCRIPTIVE
primary__chest__gap_common__first_timing_above_250__MEQ,9,primary__chest__gap_common,primary,Primary dataset,chest,Chest,gap_common,exact_common_data_sensitivity,first_timing_above_250,MEQ,ESTIMABLE,ff11d1b1b98f7a613f83b2b9e0f0e9accfa35b083a70d3be1a4ff3e1abe08836,4842fab38397d7d66b1d051278a605a31c8b52d45e0aaad809ef7681940cc98f,154,795,795,8,18497.266666666666,1,6,7,FUSPCEU,-0.07004193047307933,0.3653713160747469,-0.7861565509635835,0.6460726900174247,DESCRIPTIVE
primary__chest__gap_common__first_timing_above_250__MEQ,9,primary__chest__gap_common,primary,Primary dataset,chest,Chest,gap_common,exact_common_data_sensitivity,first_timing_above_250,MEQ,ESTIMABLE,ff11d1b1b98f7a613f83b2b9e0f0e9accfa35b083a70d3be1a4ff3e1abe08836,4842fab38397d7d66b1d051278a605a31c8b52d45e0aaad809ef7681940cc98f,154,795,795,8,18497.266666666666,1,6,7,IZTECH,-1.0135259591875685,0.3291813581075819,-1.658709565460411,-0.36834235291472606,DESCRIPTIVE
primary__chest__gap_common__first_timing_above_250__MEQ,9,primary__chest__gap_common,primary,Primary dataset,chest,Chest,gap_common,exact_common_data_sensitivity,first_timing_above_250,MEQ,ESTIMABLE,ff11d1b1b98f7a613f83b2b9e0f0e9accfa35b083a70d3be1a4ff3e1abe08836,4842fab38397d7d66b1d051278a605a31c8b52d45e0aaad809ef7681940cc98f,154,795,795,8,18497.266666666666,1,6,7,UCR,-0.4049130913997564,0.22991710257818238,-0.8555423318827948,0.04571614908328209,DESCRIPTIVE
primary__chest__gap_common__first_timing_above_250__MEQ,9,primary__chest__gap_common,primary,Primary dataset,chest,Chest,gap_common,exact_common_data_sensitivity,first_timing_above_250,MEQ,ESTIMABLE,ff11d1b1b98f7a613f83b2b9e0f0e9accfa35b083a70d3be1a4ff3e1abe08836,4842fab38397d7d66b1d051278a605a31c8b52d45e0aaad809ef7681940cc98f,154,795,795,8,18497.266666666666,1,6,7,KNUST,-0.06573574912286387,0.5015152060824613,-1.0486874907436707,0.917215992497943,DESCRIPTIVE
primary__chest__gap_common__l10_midpoint__MCTQ,9,primary__chest__gap_common,primary,Primary dataset,chest,Chest,gap_common,exact_common_data_sensitivity,l10_midpoint,MCTQ,ESTIMABLE,2ebaf57320098f8e0a7807df5caa2be267d091cbd663b6d5e1962bd7e1df61ff,a37708f19ff07d5e471c18ef6f6f714d470791e07a59462a5020b437dc6fa24e,153,888,888,8,20594.75,2,6,8,RISE,-0.001862224736103868,0.201017577630937,-0.39584943715222465,0.3921249876800169,DESCRIPTIVE
primary__chest__gap_common__l10_midpoint__MCTQ,9,primary__chest__gap_common,primary,Primary dataset,chest,Chest,gap_common,exact_common_data_sensitivity,l10_midpoint,MCTQ,ESTIMABLE,2ebaf57320098f8e0a7807df5caa2be267d091cbd663b6d5e1962bd7e1df61ff,a37708f19ff07d5e471c18ef6f6f714d470791e07a59462a5020b437dc6fa24e,153,888,888,8,20594.75,2,6,8,THUAS,0.3377377810632056,0.2903475489485304,-0.2313329578753942,0.9068085200018055,DESCRIPTIVE
primary__chest__gap_common__l10_midpoint__MCTQ,9,primary__chest__gap_common,primary,Primary dataset,chest,Chest,gap_common,exact_common_data_sensitivity,l10_midpoint,MCTQ,ESTIMABLE,2ebaf57320098f8e0a7807df5caa2be267d091cbd663b6d5e1962bd7e1df61ff,a37708f19ff07d5e471c18ef6f6f714d470791e07a59462a5020b437dc6fa24e,153,888,888,8,20594.75,2,6,8,BAUA,0.4656287755310913,0.23807675577565593,-9.930913453324863e-4,0.932250642407515,DESCRIPTIVE
primary__chest__gap_common__l10_midpoint__MCTQ,9,primary__chest__gap_common,primary,Primary dataset,chest,Chest,gap_common,exact_common_data_sensitivity,l10_midpoint,MCTQ,ESTIMABLE,2ebaf57320098f8e0a7807df5caa2be267d091cbd663b6d5e1962bd7e1df61ff,a37708f19ff07d5e471c18ef6f6f714d470791e07a59462a5020b437dc6fa24e,153,888,888,8,20594.75,2,6,8,TUM,-0.42624320940354565,0.43545977190626567,-1.2797286790558529,0.42724226024876155,DESCRIPTIVE
primary__chest__gap_common__l10_midpoint__MCTQ,9,primary__chest__gap_common,primary,Primary dataset,chest,Chest,gap_common,exact_common_data_sensitivity,l10_midpoint,MCTQ,ESTIMABLE,2ebaf57320098f8e0a7807df5caa2be267d091cbd663b6d5e1962bd7e1df61ff,a37708f19ff07d5e471c18ef6f6f714d470791e07a59462a5020b437dc6fa24e,153,888,888,8,20594.75,2,6,8,FUSPCEU,-0.06658914371544256,0.1580599149339602,-0.37638088438546907,0.24320259695458396,DESCRIPTIVE
primary__chest__gap_common__l10_midpoint__MCTQ,9,primary__chest__gap_common,primary,Primary dataset,chest,Chest,gap_common,exact_common_data_sensitivity,l10_midpoint,MCTQ,ESTIMABLE,2ebaf57320098f8e0a7807df5caa2be267d091cbd663b6d5e1962bd7e1df61ff,a37708f19ff07d5e471c18ef6f6f714d470791e07a59462a5020b437dc6fa24e,153,888,888,8,20594.75,2,6,8,IZTECH,0.1852932026995569,0.22791163265806028,-0.2614053889679639,0.6319917943670776,DESCRIPTIVE
primary__chest__gap_common__l10_midpoint__MCTQ,9,primary__chest__gap_common,primary,Primary dataset,chest,Chest,gap_common,exact_common_data_sensitivity,l10_midpoint,MCTQ,ESTIMABLE,2ebaf57320098f8e0a7807df5caa2be267d091cbd663b6d5e1962bd7e1df61ff,a37708f19ff07d5e471c18ef6f6f714d470791e07a59462a5020b437dc6fa24e,153,888,888,8,20594.75,2,6,8,UCR,0.48960982960417065,0.15431377390671847,0.18716039042854582,0.7920592687797955,DESCRIPTIVE
primary__chest__gap_common__l10_midpoint__MCTQ,9,primary__chest__gap_common,primary,Primary dataset,chest,Chest,gap_common,exact_common_data_sensitivity,l10_midpoint,MCTQ,ESTIMABLE,2ebaf57320098f8e0a7807df5caa2be267d091cbd663b6d5e1962bd7e1df61ff,a37708f19ff07d5e471c18ef6f6f714d470791e07a59462a5020b437dc6fa24e,153,888,888,8,20594.75,2,6,8,KNUST,-0.1899932341678779,0.3371993331836643,-0.8508917828187816,0.4709053144830258,DESCRIPTIVE
primary__chest__gap_common__l10_midpoint__MEQ,9,primary__chest__gap_common,primary,Primary dataset,chest,Chest,gap_common,exact_common_data_sensitivity,l10_midpoint,MEQ,ESTIMABLE,2cee4640c326c8cfbfdef4a671ab7297af3d83c19f9ef732773f6f7fbe9b6e8d,83debb57efd6e2b6c1de0af221520cee0fc7df3eb80c40fe3a3208861f00fd23,154,894,894,8,20734.066666666666,2,6,8,RISE,-0.045926839916509726,0.19841845890083773,-0.4348198732300924,0.342966193397073,DESCRIPTIVE
primary__chest__gap_common__l10_midpoint__MEQ,9,primary__chest__gap_common,primary,Primary dataset,chest,Chest,gap_common,exact_common_data_sensitivity,l10_midpoint,MEQ,ESTIMABLE,2cee4640c326c8cfbfdef4a671ab7297af3d83c19f9ef732773f6f7fbe9b6e8d,83debb57efd6e2b6c1de0af221520cee0fc7df3eb80c40fe3a3208861f00fd23,154,894,894,8,20734.066666666666,2,6,8,THUAS,-0.52297944369594,0.307756621120613,-1.1261713370960802,0.08021244970420027,DESCRIPTIVE
primary__chest__gap_common__l10_midpoint__MEQ,9,primary__chest__gap_common,primary,Primary dataset,chest,Chest,gap_common,exact_common_data_sensitivity,l10_midpoint,MEQ,ESTIMABLE,2cee4640c326c8cfbfdef4a671ab7297af3d83c19f9ef732773f6f7fbe9b6e8d,83debb57efd6e2b6c1de0af221520cee0fc7df3eb80c40fe3a3208861f00fd23,154,894,894,8,20734.066666666666,2,6,8,BAUA,-0.39470235082938687,0.24274457872578048,-0.8704729825742643,0.08106828091549051,DESCRIPTIVE
primary__chest__gap_common__l10_midpoint__MEQ,9,primary__chest__gap_common,primary,Primary dataset,chest,Chest,gap_common,exact_common_data_sensitivity,l10_midpoint,MEQ,ESTIMABLE,2cee4640c326c8cfbfdef4a671ab7297af3d83c19f9ef732773f6f7fbe9b6e8d,83debb57efd6e2b6c1de0af221520cee0fc7df3eb80c40fe3a3208861f00fd23,154,894,894,8,20734.066666666666,2,6,8,TUM,0.30931539994308754,0.45155543280744737,-0.5757169853829054,1.1943477852690805,DESCRIPTIVE
primary__chest__gap_common__l10_midpoint__MEQ,9,primary__chest__gap_common,primary,Primary dataset,chest,Chest,gap_common,exact_common_data_sensitivity,l10_midpoint,MEQ,ESTIMABLE,2cee4640c326c8cfbfdef4a671ab7297af3d83c19f9ef732773f6f7fbe9b6e8d,83debb57efd6e2b6c1de0af221520cee0fc7df3eb80c40fe3a3208861f00fd23,154,894,894,8,20734.066666666666,2,6,8,FUSPCEU,-0.14958748867077737,0.2630375765612792,-0.6651316653115815,0.36595668797002673,DESCRIPTIVE
primary__chest__gap_common__l10_midpoint__MEQ,9,primary__chest__gap_common,primary,Primary dataset,chest,Chest,gap_common,exact_common_data_sensitivity,l10_midpoint,MEQ,ESTIMABLE,2cee4640c326c8cfbfdef4a671ab7297af3d83c19f9ef732773f6f7fbe9b6e8d,83debb57efd6e2b6c1de0af221520cee0fc7df3eb80c40fe3a3208861f00fd23,154,894,894,8,20734.066666666666,2,6,8,IZTECH,-0.36852704734715985,0.23910350141180864,-0.8371612986917266,0.10010720399740691,DESCRIPTIVE
primary__chest__gap_common__l10_midpoint__MEQ,9,primary__chest__gap_common,primary,Primary dataset,chest,Chest,gap_common,exact_common_data_sensitivity,l10_midpoint,MEQ,ESTIMABLE,2cee4640c326c8cfbfdef4a671ab7297af3d83c19f9ef732773f6f7fbe9b6e8d,83debb57efd6e2b6c1de0af221520cee0fc7df3eb80c40fe3a3208861f00fd23,154,894,894,8,20734.066666666666,2,6,8,UCR,-0.26553506166413493,0.1587227574156387,-0.5766259497256745,0.04555582639740463,DESCRIPTIVE
