site,Id,position,datetime_utc,datetime_wall,local_date,clock_minute,utc_offset_minutes,is_dst,timezone,MEDI,LIGHT,stream_epoch_seconds,expected_subepochs,minimum_finite_subepochs,source_subepochs,observed_subepochs,distinct_subepochs,implicit_subepochs,MEDI_finite_subepochs,LIGHT_finite_subepochs,complete_subepoch_set,source_repository,source_commit,source_doi,source_sha256,Datetime,sleep,State.Brown,sleep_source_row_start,sleep_source_row_end,sleep_state_source,sleep_interval_bounds,wear,wear_source_row,wear_state_source,wear_interval_bounds,MEDI_raw,LIGHT_raw,measurement_context,measurement_context_source,invalid_nonwear,wear_sleep_disagrees_with_diary,wear_off_during_diary_sleep,wear_state_missing,medi_saturated,exclusion_reason,valid_medi,valid_light,valid_medi_light_pair,wall_source_real_minutes,wall_distinct_utc_minutes,wall_dst_fold,hour_valid_minutes,hour_valid_fraction,hour_eligible,day_valid_minutes_raw,day_zero_medi_minutes_raw,day_valid_fraction_raw,day_valid_minutes_after_hour,day_valid_fraction_after_hour,day_all_finite_medi_zero,day_all_zero_medi_excluded,day_eligible_without_all_zero_screen,day_eligible_after_hour_without_all_zero_screen,day_eligible,day_eligible_after_hour,coverage_period_eligible,all_zero_medi_inclusive_sensitivity_period_eligible,hourly_metric_period_eligible,hour_screened_coverage_period_eligible,coverage_signal_observed_real,coverage_value_eligible_real,MEDI_precoverage,LIGHT_precoverage,MEDI_precoverage_observed,LIGHT_precoverage_observed,MEDI_coverage_eligible,LIGHT_coverage_eligible,MEDI_eligible,LIGHT_eligible,MEDI_eligibility_reason,LIGHT_eligibility_reason,location,selection_seed,eligible_days_at_site,photoperiod_hours,civil_dawn_wall_minute,civil_dusk_wall_minute,solar_depression_deg,dawn,dusk,melEDI,brown_period,brown_reference_lx,declared_nonwear,availability,plot_id,site_panel,observed_run
THUAS,THUAS_S003,glasses,2025-03-23T15:21:00Z,2025-03-23T16:21:00Z,2025-03-23,981,60,FALSE,Europe/Amsterdam,4875.208333333333,5453.323333333334,10,6,6,6,6,6,0,6,6,TRUE,AertsEtAl_Dataset_2025,19bf83f353e1cbdd33cd22621b2484bc3ead0c7d,10.5281/zenodo.17979893,51025e37bad8516558845d177ac0d00a1c3bf8357b518448aa24d4ff8d6f56e7,2025-03-23T16:21:00Z,wake,wake,19,20,sleep_diary,[),,,,,4875.208333333333,5453.323333333334,worn_near_eye,placement_protocol,FALSE,FALSE,FALSE,TRUE,FALSE,,TRUE,TRUE,TRUE,1,1,FALSE,60,1,TRUE,1440,517,1,1440,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4875.208333333333,5453.323333333334,TRUE,TRUE,TRUE,TRUE,4875.208333333333,5453.323333333334,,,"Delft, the Netherlands",20260730,42,13.515633172988892,364.1019403417905,1175.039930721124,6,2025-03-23T06:04:06Z,2025-03-23T19:35:02Z,4875.208333333333,Waking daytime,250,FALSE,Prepared melEDI available,THUAS__THUAS_S003__2025-03-23,"Delft, the Netherlands (THUAS)
THUAS_S003
2025-03-23",1
THUAS,THUAS_S003,glasses,2025-03-23T15:22:00Z,2025-03-23T16:22:00Z,2025-03-23,982,60,FALSE,Europe/Amsterdam,3525.42,3952.745,10,6,6,6,6,6,0,6,6,TRUE,AertsEtAl_Dataset_2025,19bf83f353e1cbdd33cd22621b2484bc3ead0c7d,10.5281/zenodo.17979893,51025e37bad8516558845d177ac0d00a1c3bf8357b518448aa24d4ff8d6f56e7,2025-03-23T16:22:00Z,wake,wake,19,20,sleep_diary,[),,,,,3525.42,3952.745,worn_near_eye,placement_protocol,FALSE,FALSE,FALSE,TRUE,FALSE,,TRUE,TRUE,TRUE,1,1,FALSE,60,1,TRUE,1440,517,1,1440,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3525.42,3952.745,TRUE,TRUE,TRUE,TRUE,3525.42,3952.745,,,"Delft, the Netherlands",20260730,42,13.515633172988892,364.1019403417905,1175.039930721124,6,2025-03-23T06:04:06Z,2025-03-23T19:35:02Z,3525.42,Waking daytime,250,FALSE,Prepared melEDI available,THUAS__THUAS_S003__2025-03-23,"Delft, the Netherlands (THUAS)
THUAS_S003
2025-03-23",1
THUAS,THUAS_S003,glasses,2025-03-23T15:23:00Z,2025-03-23T16:23:00Z,2025-03-23,983,60,FALSE,Europe/Amsterdam,942.51,981.67,10,6,6,6,6,6,0,6,6,TRUE,AertsEtAl_Dataset_2025,19bf83f353e1cbdd33cd22621b2484bc3ead0c7d,10.5281/zenodo.17979893,51025e37bad8516558845d177ac0d00a1c3bf8357b518448aa24d4ff8d6f56e7,2025-03-23T16:23:00Z,wake,wake,19,20,sleep_diary,[),,,,,942.51,981.67,worn_near_eye,placement_protocol,FALSE,FALSE,FALSE,TRUE,FALSE,,TRUE,TRUE,TRUE,1,1,FALSE,60,1,TRUE,1440,517,1,1440,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,942.51,981.67,TRUE,TRUE,TRUE,TRUE,942.51,981.67,,,"Delft, the Netherlands",20260730,42,13.515633172988892,364.1019403417905,1175.039930721124,6,2025-03-23T06:04:06Z,2025-03-23T19:35:02Z,942.51,Waking daytime,250,FALSE,Prepared melEDI available,THUAS__THUAS_S003__2025-03-23,"Delft, the Netherlands (THUAS)
THUAS_S003
2025-03-23",1
THUAS,THUAS_S003,glasses,2025-03-23T15:24:00Z,2025-03-23T16:24:00Z,2025-03-23,984,60,FALSE,Europe/Amsterdam,14.033333333333333,19.823333333333334,10,6,6,6,6,6,0,6,6,TRUE,AertsEtAl_Dataset_2025,19bf83f353e1cbdd33cd22621b2484bc3ead0c7d,10.5281/zenodo.17979893,51025e37bad8516558845d177ac0d00a1c3bf8357b518448aa24d4ff8d6f56e7,2025-03-23T16:24:00Z,wake,wake,19,20,sleep_diary,[),,,,,14.033333333333333,19.823333333333334,worn_near_eye,placement_protocol,FALSE,FALSE,FALSE,TRUE,FALSE,,TRUE,TRUE,TRUE,1,1,FALSE,60,1,TRUE,1440,517,1,1440,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,14.033333333333333,19.823333333333334,TRUE,TRUE,TRUE,TRUE,14.033333333333333,19.823333333333334,,,"Delft, the Netherlands",20260730,42,13.515633172988892,364.1019403417905,1175.039930721124,6,2025-03-23T06:04:06Z,2025-03-23T19:35:02Z,14.033333333333333,Waking daytime,250,FALSE,Prepared melEDI available,THUAS__THUAS_S003__2025-03-23,"Delft, the Netherlands (THUAS)
THUAS_S003
2025-03-23",1
THUAS,THUAS_S003,glasses,2025-03-23T15:25:00Z,2025-03-23T16:25:00Z,2025-03-23,985,60,FALSE,Europe/Amsterdam,49.236666666666665,74.66666666666667,10,6,6,6,6,6,0,6,6,TRUE,AertsEtAl_Dataset_2025,19bf83f353e1cbdd33cd22621b2484bc3ead0c7d,10.5281/zenodo.17979893,51025e37bad8516558845d177ac0d00a1c3bf8357b518448aa24d4ff8d6f56e7,2025-03-23T16:25:00Z,wake,wake,19,20,sleep_diary,[),,,,,49.236666666666665,74.66666666666667,worn_near_eye,placement_protocol,FALSE,FALSE,FALSE,TRUE,FALSE,,TRUE,TRUE,TRUE,1,1,FALSE,60,1,TRUE,1440,517,1,1440,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,49.236666666666665,74.66666666666667,TRUE,TRUE,TRUE,TRUE,49.236666666666665,74.66666666666667,,,"Delft, the Netherlands",20260730,42,13.515633172988892,364.1019403417905,1175.039930721124,6,2025-03-23T06:04:06Z,2025-03-23T19:35:02Z,49.236666666666665,Waking daytime,250,FALSE,Prepared melEDI available,THUAS__THUAS_S003__2025-03-23,"Delft, the Netherlands (THUAS)
THUAS_S003
2025-03-23",1
THUAS,THUAS_S003,glasses,2025-03-23T15:26:00Z,2025-03-23T16:26:00Z,2025-03-23,986,60,FALSE,Europe/Amsterdam,69.39333333333333,94.80666666666667,10,6,6,6,6,6,0,6,6,TRUE,AertsEtAl_Dataset_2025,19bf83f353e1cbdd33cd22621b2484bc3ead0c7d,10.5281/zenodo.17979893,51025e37bad8516558845d177ac0d00a1c3bf8357b518448aa24d4ff8d6f56e7,2025-03-23T16:26:00Z,wake,wake,19,20,sleep_diary,[),,,,,69.39333333333333,94.80666666666667,worn_near_eye,placement_protocol,FALSE,FALSE,FALSE,TRUE,FALSE,,TRUE,TRUE,TRUE,1,1,FALSE,60,1,TRUE,1440,517,1,1440,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,69.39333333333333,94.80666666666667,TRUE,TRUE,TRUE,TRUE,69.39333333333333,94.80666666666667,,,"Delft, the Netherlands",20260730,42,13.515633172988892,364.1019403417905,1175.039930721124,6,2025-03-23T06:04:06Z,2025-03-23T19:35:02Z,69.39333333333333,Waking daytime,250,FALSE,Prepared melEDI available,THUAS__THUAS_S003__2025-03-23,"Delft, the Netherlands (THUAS)
THUAS_S003
2025-03-23",1
THUAS,THUAS_S003,glasses,2025-03-23T15:27:00Z,2025-03-23T16:27:00Z,2025-03-23,987,60,FALSE,Europe/Amsterdam,21.598333333333333,29.535,10,6,6,6,6,6,0,6,6,TRUE,AertsEtAl_Dataset_2025,19bf83f353e1cbdd33cd22621b2484bc3ead0c7d,10.5281/zenodo.17979893,51025e37bad8516558845d177ac0d00a1c3bf8357b518448aa24d4ff8d6f56e7,2025-03-23T16:27:00Z,wake,wake,19,20,sleep_diary,[),,,,,21.598333333333333,29.535,worn_near_eye,placement_protocol,FALSE,FALSE,FALSE,TRUE,FALSE,,TRUE,TRUE,TRUE,1,1,FALSE,60,1,TRUE,1440,517,1,1440,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,21.598333333333333,29.535,TRUE,TRUE,TRUE,TRUE,21.598333333333333,29.535,,,"Delft, the Netherlands",20260730,42,13.515633172988892,364.1019403417905,1175.039930721124,6,2025-03-23T06:04:06Z,2025-03-23T19:35:02Z,21.598333333333333,Waking daytime,250,FALSE,Prepared melEDI available,THUAS__THUAS_S003__2025-03-23,"Delft, the Netherlands (THUAS)
THUAS_S003
2025-03-23",1
THUAS,THUAS_S003,glasses,2025-03-23T15:28:00Z,2025-03-23T16:28:00Z,2025-03-23,988,60,FALSE,Europe/Amsterdam,12.251666666666667,17.826666666666668,10,6,6,6,6,6,0,6,6,TRUE,AertsEtAl_Dataset_2025,19bf83f353e1cbdd33cd22621b2484bc3ead0c7d,10.5281/zenodo.17979893,51025e37bad8516558845d177ac0d00a1c3bf8357b518448aa24d4ff8d6f56e7,2025-03-23T16:28:00Z,wake,wake,19,20,sleep_diary,[),,,,,12.251666666666667,17.826666666666668,worn_near_eye,placement_protocol,FALSE,FALSE,FALSE,TRUE,FALSE,,TRUE,TRUE,TRUE,1,1,FALSE,60,1,TRUE,1440,517,1,1440,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,12.251666666666667,17.826666666666668,TRUE,TRUE,TRUE,TRUE,12.251666666666667,17.826666666666668,,,"Delft, the Netherlands",20260730,42,13.515633172988892,364.1019403417905,1175.039930721124,6,2025-03-23T06:04:06Z,2025-03-23T19:35:02Z,12.251666666666667,Waking daytime,250,FALSE,Prepared melEDI available,THUAS__THUAS_S003__2025-03-23,"Delft, the Netherlands (THUAS)
THUAS_S003
2025-03-23",1
THUAS,THUAS_S003,glasses,2025-03-23T15:29:00Z,2025-03-23T16:29:00Z,2025-03-23,989,60,FALSE,Europe/Amsterdam,89.86333333333333,130.255,10,6,6,6,6,6,0,6,6,TRUE,AertsEtAl_Dataset_2025,19bf83f353e1cbdd33cd22621b2484bc3ead0c7d,10.5281/zenodo.17979893,51025e37bad8516558845d177ac0d00a1c3bf8357b518448aa24d4ff8d6f56e7,2025-03-23T16:29:00Z,wake,wake,19,20,sleep_diary,[),,,,,89.86333333333333,130.255,worn_near_eye,placement_protocol,FALSE,FALSE,FALSE,TRUE,FALSE,,TRUE,TRUE,TRUE,1,1,FALSE,60,1,TRUE,1440,517,1,1440,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,89.86333333333333,130.255,TRUE,TRUE,TRUE,TRUE,89.86333333333333,130.255,,,"Delft, the Netherlands",20260730,42,13.515633172988892,364.1019403417905,1175.039930721124,6,2025-03-23T06:04:06Z,2025-03-23T19:35:02Z,89.86333333333333,Waking daytime,250,FALSE,Prepared melEDI available,THUAS__THUAS_S003__2025-03-23,"Delft, the Netherlands (THUAS)
THUAS_S003
2025-03-23",1
THUAS,THUAS_S003,glasses,2025-03-23T15:30:00Z,2025-03-23T16:30:00Z,2025-03-23,990,60,FALSE,Europe/Amsterdam,120.03999999999999,180.78833333333336,10,6,6,6,6,6,0,6,6,TRUE,AertsEtAl_Dataset_2025,19bf83f353e1cbdd33cd22621b2484bc3ead0c7d,10.5281/zenodo.17979893,51025e37bad8516558845d177ac0d00a1c3bf8357b518448aa24d4ff8d6f56e7,2025-03-23T16:30:00Z,wake,wake,19,20,sleep_diary,[),,,,,120.03999999999999,180.78833333333336,worn_near_eye,placement_protocol,FALSE,FALSE,FALSE,TRUE,FALSE,,TRUE,TRUE,TRUE,1,1,FALSE,60,1,TRUE,1440,517,1,1440,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,120.03999999999999,180.78833333333336,TRUE,TRUE,TRUE,TRUE,120.03999999999999,180.78833333333336,,,"Delft, the Netherlands",20260730,42,13.515633172988892,364.1019403417905,1175.039930721124,6,2025-03-23T06:04:06Z,2025-03-23T19:35:02Z,120.03999999999999,Waking daytime,250,FALSE,Prepared melEDI available,THUAS__THUAS_S003__2025-03-23,"Delft, the Netherlands (THUAS)
THUAS_S003
2025-03-23",1
THUAS,THUAS_S003,glasses,2025-03-23T15:31:00Z,2025-03-23T16:31:00Z,2025-03-23,991,60,FALSE,Europe/Amsterdam,45.68,67.49499999999999,10,6,6,6,6,6,0,6,6,TRUE,AertsEtAl_Dataset_2025,19bf83f353e1cbdd33cd22621b2484bc3ead0c7d,10.5281/zenodo.17979893,51025e37bad8516558845d177ac0d00a1c3bf8357b518448aa24d4ff8d6f56e7,2025-03-23T16:31:00Z,wake,wake,19,20,sleep_diary,[),,,,,45.68,67.49499999999999,worn_near_eye,placement_protocol,FALSE,FALSE,FALSE,TRUE,FALSE,,TRUE,TRUE,TRUE,1,1,FALSE,60,1,TRUE,1440,517,1,1440,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,45.68,67.49499999999999,TRUE,TRUE,TRUE,TRUE,45.68,67.49499999999999,,,"Delft, the Netherlands",20260730,42,13.515633172988892,364.1019403417905,1175.039930721124,6,2025-03-23T06:04:06Z,2025-03-23T19:35:02Z,45.68,Waking daytime,250,FALSE,Prepared melEDI available,THUAS__THUAS_S003__2025-03-23,"Delft, the Netherlands (THUAS)
THUAS_S003
2025-03-23",1
THUAS,THUAS_S003,glasses,2025-03-23T15:32:00Z,2025-03-23T16:32:00Z,2025-03-23,992,60,FALSE,Europe/Amsterdam,95.675,102.87833333333333,10,6,6,6,6,6,0,6,6,TRUE,AertsEtAl_Dataset_2025,19bf83f353e1cbdd33cd22621b2484bc3ead0c7d,10.5281/zenodo.17979893,51025e37bad8516558845d177ac0d00a1c3bf8357b518448aa24d4ff8d6f56e7,2025-03-23T16:32:00Z,wake,wake,19,20,sleep_diary,[),,,,,95.675,102.87833333333333,worn_near_eye,placement_protocol,FALSE,FALSE,FALSE,TRUE,FALSE,,TRUE,TRUE,TRUE,1,1,FALSE,60,1,TRUE,1440,517,1,1440,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,95.675,102.87833333333333,TRUE,TRUE,TRUE,TRUE,95.675,102.87833333333333,,,"Delft, the Netherlands",20260730,42,13.515633172988892,364.1019403417905,1175.039930721124,6,2025-03-23T06:04:06Z,2025-03-23T19:35:02Z,95.675,Waking daytime,250,FALSE,Prepared melEDI available,THUAS__THUAS_S003__2025-03-23,"Delft, the Netherlands (THUAS)
THUAS_S003
2025-03-23",1
THUAS,THUAS_S003,glasses,2025-03-23T15:33:00Z,2025-03-23T16:33:00Z,2025-03-23,993,60,FALSE,Europe/Amsterdam,365.1166666666667,377.96833333333336,10,6,6,6,6,6,0,6,6,TRUE,AertsEtAl_Dataset_2025,19bf83f353e1cbdd33cd22621b2484bc3ead0c7d,10.5281/zenodo.17979893,51025e37bad8516558845d177ac0d00a1c3bf8357b518448aa24d4ff8d6f56e7,2025-03-23T16:33:00Z,wake,wake,19,20,sleep_diary,[),,,,,365.1166666666667,377.96833333333336,worn_near_eye,placement_protocol,FALSE,FALSE,FALSE,TRUE,FALSE,,TRUE,TRUE,TRUE,1,1,FALSE,60,1,TRUE,1440,517,1,1440,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,365.1166666666667,377.96833333333336,TRUE,TRUE,TRUE,TRUE,365.1166666666667,377.96833333333336,,,"Delft, the Netherlands",20260730,42,13.515633172988892,364.1019403417905,1175.039930721124,6,2025-03-23T06:04:06Z,2025-03-23T19:35:02Z,365.1166666666667,Waking daytime,250,FALSE,Prepared melEDI available,THUAS__THUAS_S003__2025-03-23,"Delft, the Netherlands (THUAS)
THUAS_S003
2025-03-23",1
THUAS,THUAS_S003,glasses,2025-03-23T15:34:00Z,2025-03-23T16:34:00Z,2025-03-23,994,60,FALSE,Europe/Amsterdam,4412.581666666667,5647.2266666666665,10,6,6,6,6,6,0,6,6,TRUE,AertsEtAl_Dataset_2025,19bf83f353e1cbdd33cd22621b2484bc3ead0c7d,10.5281/zenodo.17979893,51025e37bad8516558845d177ac0d00a1c3bf8357b518448aa24d4ff8d6f56e7,2025-03-23T16:34:00Z,wake,wake,19,20,sleep_diary,[),,,,,4412.581666666667,5647.2266666666665,worn_near_eye,placement_protocol,FALSE,FALSE,FALSE,TRUE,FALSE,,TRUE,TRUE,TRUE,1,1,FALSE,60,1,TRUE,1440,517,1,1440,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4412.581666666667,5647.2266666666665,TRUE,TRUE,TRUE,TRUE,4412.581666666667,5647.2266666666665,,,"Delft, the Netherlands",20260730,42,13.515633172988892,364.1019403417905,1175.039930721124,6,2025-03-23T06:04:06Z,2025-03-23T19:35:02Z,4412.581666666667,Waking daytime,250,FALSE,Prepared melEDI available,THUAS__THUAS_S003__2025-03-23,"Delft, the Netherlands (THUAS)
THUAS_S003
2025-03-23",1
THUAS,THUAS_S003,glasses,2025-03-23T15:35:00Z,2025-03-23T16:35:00Z,2025-03-23,995,60,FALSE,Europe/Amsterdam,1550.1933333333334,1687.3916666666667,10,6,6,6,6,6,0,6,6,TRUE,AertsEtAl_Dataset_2025,19bf83f353e1cbdd33cd22621b2484bc3ead0c7d,10.5281/zenodo.17979893,51025e37bad8516558845d177ac0d00a1c3bf8357b518448aa24d4ff8d6f56e7,2025-03-23T16:35:00Z,wake,wake,19,20,sleep_diary,[),,,,,1550.1933333333334,1687.3916666666667,worn_near_eye,placement_protocol,FALSE,FALSE,FALSE,TRUE,FALSE,,TRUE,TRUE,TRUE,1,1,FALSE,60,1,TRUE,1440,517,1,1440,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1550.1933333333334,1687.3916666666667,TRUE,TRUE,TRUE,TRUE,1550.1933333333334,1687.3916666666667,,,"Delft, the Netherlands",20260730,42,13.515633172988892,364.1019403417905,1175.039930721124,6,2025-03-23T06:04:06Z,2025-03-23T19:35:02Z,1550.1933333333334,Waking daytime,250,FALSE,Prepared melEDI available,THUAS__THUAS_S003__2025-03-23,"Delft, the Netherlands (THUAS)
THUAS_S003
2025-03-23",1
THUAS,THUAS_S003,glasses,2025-03-23T15:36:00Z,2025-03-23T16:36:00Z,2025-03-23,996,60,FALSE,Europe/Amsterdam,4137.418333333333,4264.754999999999,10,6,6,6,6,6,0,6,6,TRUE,AertsEtAl_Dataset_2025,19bf83f353e1cbdd33cd22621b2484bc3ead0c7d,10.5281/zenodo.17979893,51025e37bad8516558845d177ac0d00a1c3bf8357b518448aa24d4ff8d6f56e7,2025-03-23T16:36:00Z,wake,wake,19,20,sleep_diary,[),,,,,4137.418333333333,4264.754999999999,worn_near_eye,placement_protocol,FALSE,FALSE,FALSE,TRUE,FALSE,,TRUE,TRUE,TRUE,1,1,FALSE,60,1,TRUE,1440,517,1,1440,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4137.418333333333,4264.754999999999,TRUE,TRUE,TRUE,TRUE,4137.418333333333,4264.754999999999,,,"Delft, the Netherlands",20260730,42,13.515633172988892,364.1019403417905,1175.039930721124,6,2025-03-23T06:04:06Z,2025-03-23T19:35:02Z,4137.418333333333,Waking daytime,250,FALSE,Prepared melEDI available,THUAS__THUAS_S003__2025-03-23,"Delft, the Netherlands (THUAS)
THUAS_S003
2025-03-23",1
THUAS,THUAS_S003,glasses,2025-03-23T15:37:00Z,2025-03-23T16:37:00Z,2025-03-23,997,60,FALSE,Europe/Amsterdam,2284.75,2354.345,10,6,6,6,6,6,0,6,6,TRUE,AertsEtAl_Dataset_2025,19bf83f353e1cbdd33cd22621b2484bc3ead0c7d,10.5281/zenodo.17979893,51025e37bad8516558845d177ac0d00a1c3bf8357b518448aa24d4ff8d6f56e7,2025-03-23T16:37:00Z,wake,wake,19,20,sleep_diary,[),,,,,2284.75,2354.345,worn_near_eye,placement_protocol,FALSE,FALSE,FALSE,TRUE,FALSE,,TRUE,TRUE,TRUE,1,1,FALSE,60,1,TRUE,1440,517,1,1440,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2284.75,2354.345,TRUE,TRUE,TRUE,TRUE,2284.75,2354.345,,,"Delft, the Netherlands",20260730,42,13.515633172988892,364.1019403417905,1175.039930721124,6,2025-03-23T06:04:06Z,2025-03-23T19:35:02Z,2284.75,Waking daytime,250,FALSE,Prepared melEDI available,THUAS__THUAS_S003__2025-03-23,"Delft, the Netherlands (THUAS)
THUAS_S003
2025-03-23",1
THUAS,THUAS_S003,glasses,2025-03-23T15:38:00Z,2025-03-23T16:38:00Z,2025-03-23,998,60,FALSE,Europe/Amsterdam,1243.5733333333333,1412.0916666666667,10,6,6,6,6,6,0,6,6,TRUE,AertsEtAl_Dataset_2025,19bf83f353e1cbdd33cd22621b2484bc3ead0c7d,10.5281/zenodo.17979893,51025e37bad8516558845d177ac0d00a1c3bf8357b518448aa24d4ff8d6f56e7,2025-03-23T16:38:00Z,wake,wake,19,20,sleep_diary,[),,,,,1243.5733333333333,1412.0916666666667,worn_near_eye,placement_protocol,FALSE,FALSE,FALSE,TRUE,FALSE,,TRUE,TRUE,TRUE,1,1,FALSE,60,1,TRUE,1440,517,1,1440,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1243.5733333333333,1412.0916666666667,TRUE,TRUE,TRUE,TRUE,1243.5733333333333,1412.0916666666667,,,"Delft, the Netherlands",20260730,42,13.515633172988892,364.1019403417905,1175.039930721124,6,2025-03-23T06:04:06Z,2025-03-23T19:35:02Z,1243.5733333333333,Waking daytime,250,FALSE,Prepared melEDI available,THUAS__THUAS_S003__2025-03-23,"Delft, the Netherlands (THUAS)
THUAS_S003
2025-03-23",1
THUAS,THUAS_S003,glasses,2025-03-23T15:39:00Z,2025-03-23T16:39:00Z,2025-03-23,999,60,FALSE,Europe/Amsterdam,970.7866666666666,1026.025,10,6,6,6,6,6,0,6,6,TRUE,AertsEtAl_Dataset_2025,19bf83f353e1cbdd33cd22621b2484bc3ead0c7d,10.5281/zenodo.17979893,51025e37bad8516558845d177ac0d00a1c3bf8357b518448aa24d4ff8d6f56e7,2025-03-23T16:39:00Z,wake,wake,19,20,sleep_diary,[),,,,,970.7866666666666,1026.025,worn_near_eye,placement_protocol,FALSE,FALSE,FALSE,TRUE,FALSE,,TRUE,TRUE,TRUE,1,1,FALSE,60,1,TRUE,1440,517,1,1440,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,970.7866666666666,1026.025,TRUE,TRUE,TRUE,TRUE,970.7866666666666,1026.025,,,"Delft, the Netherlands",20260730,42,13.515633172988892,364.1019403417905,1175.039930721124,6,2025-03-23T06:04:06Z,2025-03-23T19:35:02Z,970.7866666666666,Waking daytime,250,FALSE,Prepared melEDI available,THUAS__THUAS_S003__2025-03-23,"Delft, the Netherlands (THUAS)
THUAS_S003
2025-03-23",1
THUAS,THUAS_S003,glasses,2025-03-23T15:40:00Z,2025-03-23T16:40:00Z,2025-03-23,1000,60,FALSE,Europe/Amsterdam,1016.8416666666667,1054.095,10,6,6,6,6,6,0,6,6,TRUE,AertsEtAl_Dataset_2025,19bf83f353e1cbdd33cd22621b2484bc3ead0c7d,10.5281/zenodo.17979893,51025e37bad8516558845d177ac0d00a1c3bf8357b518448aa24d4ff8d6f56e7,2025-03-23T16:40:00Z,wake,wake,19,20,sleep_diary,[),,,,,1016.8416666666667,1054.095,worn_near_eye,placement_protocol,FALSE,FALSE,FALSE,TRUE,FALSE,,TRUE,TRUE,TRUE,1,1,FALSE,60,1,TRUE,1440,517,1,1440,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1016.8416666666667,1054.095,TRUE,TRUE,TRUE,TRUE,1016.8416666666667,1054.095,,,"Delft, the Netherlands",20260730,42,13.515633172988892,364.1019403417905,1175.039930721124,6,2025-03-23T06:04:06Z,2025-03-23T19:35:02Z,1016.8416666666667,Waking daytime,250,FALSE,Prepared melEDI available,THUAS__THUAS_S003__2025-03-23,"Delft, the Netherlands (THUAS)
THUAS_S003
2025-03-23",1
