"route","file","unit","scope","node","symbol"
"audit/hypotheses/H06_daily/H06_daily_analysis_preparation.qmd","audit/hypotheses/H06_daily/H06_daily_analysis_preparation.qmd","chunk_1","locate_project_root","2/body/3/2/2/2/2/1","file.exists"
"audit/hypotheses/H06_daily/H06_daily_analysis_preparation.qmd","audit/hypotheses/H06_daily/H06_daily_analysis_preparation.qmd","chunk_1","locate_project_root","2/body/3/2/2/2/3/1","file.exists"
"audit/hypotheses/H06_daily/H06_daily_analysis_preparation.qmd","audit/hypotheses/H06_daily/H06_daily_analysis_preparation.qmd","chunk_1","read_h06d","5/body/2/1/3","read_csv"
"notebooks/hypotheses/H07.qmd","notebooks/hypotheses/H07.qmd","chunk_1","TOP_LEVEL","1/2/2/1","library"
"notebooks/hypotheses/H07.qmd","notebooks/hypotheses/H07.qmd","chunk_1","TOP_LEVEL","1/2/3/1","library"
"notebooks/hypotheses/H07.qmd","notebooks/hypotheses/H07.qmd","chunk_1","TOP_LEVEL","1/2/4/1","library"
"notebooks/hypotheses/H07.qmd","notebooks/hypotheses/H07.qmd","chunk_1","TOP_LEVEL","1/2/5/1","library"
"notebooks/hypotheses/H07.qmd","notebooks/hypotheses/H07.qmd","chunk_1","TOP_LEVEL","1/2/6/1","library"
"notebooks/hypotheses/H07.qmd","notebooks/hypotheses/H07.qmd","chunk_1","TOP_LEVEL","2/3/2/1","Sys.getenv"
"notebooks/hypotheses/H07.qmd","notebooks/hypotheses/H07.qmd","chunk_1","TOP_LEVEL","2/3/2/3/1","getwd"
"notebooks/hypotheses/H07.qmd","notebooks/hypotheses/H07.qmd","chunk_1","TOP_LEVEL","52/11/2/1","file.exists"
"notebooks/hypotheses/H07.qmd","notebooks/hypotheses/H07.qmd","chunk_5","TOP_LEVEL","1/1/3","include_graphics"
"notebooks/hypotheses/H07.qmd","notebooks/hypotheses/H07.qmd","chunk_8","TOP_LEVEL","1/1/3","include_graphics"
"notebooks/hypotheses/H07.qmd","notebooks/hypotheses/H07.qmd","chunk_1","read_h07","4/body/2/1/3","read_csv"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","1/2/2/1","library"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","1/2/3/1","library"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","1/2/4/1","library"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","1/2/5/1","library"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","1/2/6/1","library"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","1/2/7/1","library"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","1/2/8/1","library"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","2/3/2/2/2/1","Sys.getenv"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","2/3/2/2/2/3/1","getwd"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","2/3/2/3/2/1","getwd"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","2/3/2/4/2/2/1","getwd"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","3/3/3/3/2/2/1","file.exists"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","3/3/3/3/2/3/1","file.exists"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_8","TOP_LEVEL","1/1/3","include_graphics"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_9","TOP_LEVEL","1/1/3","include_graphics"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","read_h07_csv","8/body/2/1/3","read_csv"
"notebooks/hypotheses/H08.qmd","notebooks/hypotheses/H08.qmd","chunk_1","TOP_LEVEL","1/2/2/1","library"
"notebooks/hypotheses/H08.qmd","notebooks/hypotheses/H08.qmd","chunk_1","TOP_LEVEL","1/2/3/1","library"
"notebooks/hypotheses/H08.qmd","notebooks/hypotheses/H08.qmd","chunk_1","TOP_LEVEL","1/2/4/1","library"
"notebooks/hypotheses/H08.qmd","notebooks/hypotheses/H08.qmd","chunk_1","TOP_LEVEL","1/2/5/1","library"
"notebooks/hypotheses/H08.qmd","notebooks/hypotheses/H08.qmd","chunk_1","TOP_LEVEL","1/2/6/1","library"
"notebooks/hypotheses/H08.qmd","notebooks/hypotheses/H08.qmd","chunk_1","TOP_LEVEL","1/2/7/1","library"
"notebooks/hypotheses/H08.qmd","notebooks/hypotheses/H08.qmd","chunk_1","TOP_LEVEL","3/3/1","Sys.getenv"
"notebooks/hypotheses/H08.qmd","notebooks/hypotheses/H08.qmd","chunk_1","TOP_LEVEL","3/3/3/1","Sys.getenv"
"notebooks/hypotheses/H08.qmd","notebooks/hypotheses/H08.qmd","chunk_1","TOP_LEVEL","4/2/3/1","file.exists"
"notebooks/hypotheses/H08.qmd","notebooks/hypotheses/H08.qmd","chunk_1","TOP_LEVEL","7/1","source"
"notebooks/hypotheses/H08.qmd","notebooks/hypotheses/H08.qmd","chunk_3","TOP_LEVEL","12/3/1","mget"
"notebooks/hypotheses/H08.qmd","notebooks/hypotheses/H08.qmd","chunk_3","TOP_LEVEL","15/3/1","mget"
"notebooks/hypotheses/H08.qmd","notebooks/hypotheses/H08.qmd","chunk_6","TOP_LEVEL","1/1/3","include_graphics"
"notebooks/hypotheses/H08.qmd","notebooks/hypotheses/H08.qmd","chunk_9","TOP_LEVEL","1/1/3","include_graphics"
"notebooks/hypotheses/H08.qmd","notebooks/hypotheses/H08.qmd","chunk_12","TOP_LEVEL","1/1/3","include_graphics"
"notebooks/hypotheses/H08.qmd","notebooks/hypotheses/H08.qmd","chunk_16","TOP_LEVEL","1/1/3","include_graphics"
"notebooks/hypotheses/H08.qmd","notebooks/hypotheses/H08.qmd","chunk_19","TOP_LEVEL","1/1/3","include_graphics"
"notebooks/hypotheses/H08.qmd","notebooks/hypotheses/H08.qmd","chunk_1","locate_project_root","2/defaults/1/1","getwd"
"notebooks/hypotheses/H08.qmd","notebooks/hypotheses/H08.qmd","chunk_1","locate_project_root","2/body/3/2/2/2/2/1","file.exists"
"notebooks/hypotheses/H08.qmd","notebooks/hypotheses/H08.qmd","chunk_1","locate_project_root","2/body/3/2/2/2/3/1","file.exists"
"notebooks/hypotheses/H08.qmd","notebooks/hypotheses/H08.qmd","chunk_1","read_h08","8/body/2/1/3","read_csv"
"audit/hypotheses/H08/H08_analysis_preparation.qmd","audit/hypotheses/H08/H08_analysis_preparation.qmd","chunk_1","TOP_LEVEL","1/2/2/1","library"
"audit/hypotheses/H08/H08_analysis_preparation.qmd","audit/hypotheses/H08/H08_analysis_preparation.qmd","chunk_1","TOP_LEVEL","1/2/3/1","library"
"audit/hypotheses/H08/H08_analysis_preparation.qmd","audit/hypotheses/H08/H08_analysis_preparation.qmd","chunk_1","TOP_LEVEL","1/2/4/1","library"
"audit/hypotheses/H08/H08_analysis_preparation.qmd","audit/hypotheses/H08/H08_analysis_preparation.qmd","chunk_1","TOP_LEVEL","1/2/5/1","library"
"audit/hypotheses/H08/H08_analysis_preparation.qmd","audit/hypotheses/H08/H08_analysis_preparation.qmd","chunk_1","TOP_LEVEL","1/2/6/1","library"
"audit/hypotheses/H08/H08_analysis_preparation.qmd","audit/hypotheses/H08/H08_analysis_preparation.qmd","chunk_1","TOP_LEVEL","1/2/7/1","library"
"audit/hypotheses/H08/H08_analysis_preparation.qmd","audit/hypotheses/H08/H08_analysis_preparation.qmd","chunk_1","TOP_LEVEL","1/2/8/1","library"
"audit/hypotheses/H08/H08_analysis_preparation.qmd","audit/hypotheses/H08/H08_analysis_preparation.qmd","chunk_1","TOP_LEVEL","1/2/9/1","library"
"audit/hypotheses/H08/H08_analysis_preparation.qmd","audit/hypotheses/H08/H08_analysis_preparation.qmd","chunk_1","TOP_LEVEL","2/3/2/2/2/1","getwd"
"audit/hypotheses/H08/H08_analysis_preparation.qmd","audit/hypotheses/H08/H08_analysis_preparation.qmd","chunk_1","TOP_LEVEL","2/3/2/3/2/2/1","getwd"
"audit/hypotheses/H08/H08_analysis_preparation.qmd","audit/hypotheses/H08/H08_analysis_preparation.qmd","chunk_1","TOP_LEVEL","3/3/3/3/2/2/1","file.exists"
"audit/hypotheses/H08/H08_analysis_preparation.qmd","audit/hypotheses/H08/H08_analysis_preparation.qmd","chunk_1","TOP_LEVEL","3/3/3/3/2/3/1","file.exists"
"audit/hypotheses/H08/H08_analysis_preparation.qmd","audit/hypotheses/H08/H08_analysis_preparation.qmd","chunk_1","TOP_LEVEL","7/1","source"
"audit/hypotheses/H08/H08_analysis_preparation.qmd","audit/hypotheses/H08/H08_analysis_preparation.qmd","chunk_1","TOP_LEVEL","43/3/1","readRDS"
"audit/hypotheses/H08/H08_analysis_preparation.qmd","audit/hypotheses/H08/H08_analysis_preparation.qmd","chunk_22","TOP_LEVEL","1/3/2/2/2/3/1","file.exists"
"audit/hypotheses/H08/H08_analysis_preparation.qmd","audit/hypotheses/H08/H08_analysis_preparation.qmd","chunk_22","TOP_LEVEL","1/3/2/4/2/1","file.info"
"audit/hypotheses/H08/H08_analysis_preparation.qmd","audit/hypotheses/H08/H08_analysis_preparation.qmd","chunk_23","TOP_LEVEL","2/3/3/3/2/1/3","packageVersion"
"audit/hypotheses/H08/H08_analysis_preparation.qmd","audit/hypotheses/H08/H08_analysis_preparation.qmd","chunk_1","read_h08_csv","9/body/2/1/3","read_csv"
"audit/hypotheses/H08/H08_analysis_preparation.qmd","scripts/pipeline/paths_io.R","R_SOURCE","artifact_sha256","4/body/2/2/2/1","file.exists"
"audit/hypotheses/H08/H08_analysis_preparation.qmd","scripts/pipeline/paths_io.R","R_SOURCE","artifact_sha256","4/body/3/3/1","file"
"audit/hypotheses/H08/H08_analysis_preparation.qmd","scripts/pipeline/paths_io.R","R_SOURCE","artifact_sha256","4/body/5/2/2/2/1/3","sha256"
"notebooks/hypotheses/H09.qmd","notebooks/hypotheses/H09.qmd","chunk_1","TOP_LEVEL","2/3/1","Sys.getenv"
"notebooks/hypotheses/H09.qmd","notebooks/hypotheses/H09.qmd","chunk_1","TOP_LEVEL","2/3/3/1","Sys.getenv"
"notebooks/hypotheses/H09.qmd","notebooks/hypotheses/H09.qmd","chunk_1","TOP_LEVEL","3/2/3/1","file.exists"
"notebooks/hypotheses/H09.qmd","notebooks/hypotheses/H09.qmd","chunk_1","TOP_LEVEL","6/2/1","dir.exists"
"notebooks/hypotheses/H09.qmd","notebooks/hypotheses/H09.qmd","chunk_1","TOP_LEVEL","6/3/2/1",".libPaths"
"notebooks/hypotheses/H09.qmd","notebooks/hypotheses/H09.qmd","chunk_1","TOP_LEVEL","6/3/2/2/3/1",".libPaths"
"notebooks/hypotheses/H09.qmd","notebooks/hypotheses/H09.qmd","chunk_1","TOP_LEVEL","7/2/2/1","library"
"notebooks/hypotheses/H09.qmd","notebooks/hypotheses/H09.qmd","chunk_1","TOP_LEVEL","7/2/3/1","library"
"notebooks/hypotheses/H09.qmd","notebooks/hypotheses/H09.qmd","chunk_1","TOP_LEVEL","7/2/4/1","library"
"notebooks/hypotheses/H09.qmd","notebooks/hypotheses/H09.qmd","chunk_1","TOP_LEVEL","7/2/5/1","library"
"notebooks/hypotheses/H09.qmd","notebooks/hypotheses/H09.qmd","chunk_1","TOP_LEVEL","7/2/6/1","library"
"notebooks/hypotheses/H09.qmd","notebooks/hypotheses/H09.qmd","chunk_1","TOP_LEVEL","7/2/7/1","library"
"notebooks/hypotheses/H09.qmd","notebooks/hypotheses/H09.qmd","chunk_1","TOP_LEVEL","9/1","source"
"notebooks/hypotheses/H09.qmd","notebooks/hypotheses/H09.qmd","chunk_5","TOP_LEVEL","1/1/3","include_graphics"
"notebooks/hypotheses/H09.qmd","notebooks/hypotheses/H09.qmd","chunk_7","TOP_LEVEL","1/1/3","include_graphics"
"notebooks/hypotheses/H09.qmd","notebooks/hypotheses/H09.qmd","chunk_9","TOP_LEVEL","1/1/3","include_graphics"
"notebooks/hypotheses/H09.qmd","notebooks/hypotheses/H09.qmd","chunk_13","TOP_LEVEL","1/1/3","include_graphics"
"notebooks/hypotheses/H09.qmd","notebooks/hypotheses/H09.qmd","chunk_14","TOP_LEVEL","1/1/3","include_graphics"
"notebooks/hypotheses/H09.qmd","notebooks/hypotheses/H09.qmd","chunk_1","locate_project_root","1/defaults/1/1","getwd"
"notebooks/hypotheses/H09.qmd","notebooks/hypotheses/H09.qmd","chunk_1","locate_project_root","1/body/3/2/2/2/2/1","file.exists"
"notebooks/hypotheses/H09.qmd","notebooks/hypotheses/H09.qmd","chunk_1","locate_project_root","1/body/3/2/2/2/3/1","file.exists"
"notebooks/hypotheses/H09.qmd","notebooks/hypotheses/H09.qmd","chunk_1","read_h09","10/body/2/1/3","read_csv"
"audit/hypotheses/H09/H09_analysis_preparation.qmd","audit/hypotheses/H09/H09_analysis_preparation.qmd","chunk_1","TOP_LEVEL","1/3/2/2/2/1","getwd"
"audit/hypotheses/H09/H09_analysis_preparation.qmd","audit/hypotheses/H09/H09_analysis_preparation.qmd","chunk_1","TOP_LEVEL","1/3/2/3/2/2/1","getwd"
"audit/hypotheses/H09/H09_analysis_preparation.qmd","audit/hypotheses/H09/H09_analysis_preparation.qmd","chunk_1","TOP_LEVEL","2/3/3/3/2/2/1","file.exists"
"audit/hypotheses/H09/H09_analysis_preparation.qmd","audit/hypotheses/H09/H09_analysis_preparation.qmd","chunk_1","TOP_LEVEL","2/3/3/3/2/3/1","file.exists"
"audit/hypotheses/H09/H09_analysis_preparation.qmd","audit/hypotheses/H09/H09_analysis_preparation.qmd","chunk_1","TOP_LEVEL","7/2/1","dir.exists"
"audit/hypotheses/H09/H09_analysis_preparation.qmd","audit/hypotheses/H09/H09_analysis_preparation.qmd","chunk_1","TOP_LEVEL","7/3/2/1",".libPaths"
"audit/hypotheses/H09/H09_analysis_preparation.qmd","audit/hypotheses/H09/H09_analysis_preparation.qmd","chunk_1","TOP_LEVEL","7/3/2/2/3/1",".libPaths"
"audit/hypotheses/H09/H09_analysis_preparation.qmd","audit/hypotheses/H09/H09_analysis_preparation.qmd","chunk_1","TOP_LEVEL","8/2/2/1","library"
"audit/hypotheses/H09/H09_analysis_preparation.qmd","audit/hypotheses/H09/H09_analysis_preparation.qmd","chunk_1","TOP_LEVEL","8/2/3/1","library"
"audit/hypotheses/H09/H09_analysis_preparation.qmd","audit/hypotheses/H09/H09_analysis_preparation.qmd","chunk_1","TOP_LEVEL","8/2/4/1","library"
"audit/hypotheses/H09/H09_analysis_preparation.qmd","audit/hypotheses/H09/H09_analysis_preparation.qmd","chunk_1","TOP_LEVEL","8/2/5/1","library"
"audit/hypotheses/H09/H09_analysis_preparation.qmd","audit/hypotheses/H09/H09_analysis_preparation.qmd","chunk_1","TOP_LEVEL","8/2/6/1","library"
"audit/hypotheses/H09/H09_analysis_preparation.qmd","audit/hypotheses/H09/H09_analysis_preparation.qmd","chunk_1","TOP_LEVEL","8/2/7/1","library"
"audit/hypotheses/H09/H09_analysis_preparation.qmd","audit/hypotheses/H09/H09_analysis_preparation.qmd","chunk_1","TOP_LEVEL","8/2/8/1","library"
"audit/hypotheses/H09/H09_analysis_preparation.qmd","audit/hypotheses/H09/H09_analysis_preparation.qmd","chunk_1","TOP_LEVEL","8/2/9/1","library"
"audit/hypotheses/H09/H09_analysis_preparation.qmd","audit/hypotheses/H09/H09_analysis_preparation.qmd","chunk_1","TOP_LEVEL","8/2/10/1","library"
"audit/hypotheses/H09/H09_analysis_preparation.qmd","audit/hypotheses/H09/H09_analysis_preparation.qmd","chunk_1","TOP_LEVEL","9/1","source"
"audit/hypotheses/H09/H09_analysis_preparation.qmd","audit/hypotheses/H09/H09_analysis_preparation.qmd","chunk_1","TOP_LEVEL","44/3/2/1/3","read_csv"
"audit/hypotheses/H09/H09_analysis_preparation.qmd","audit/hypotheses/H09/H09_analysis_preparation.qmd","chunk_19","TOP_LEVEL","3/3/2/2/2/1","file.info"
"audit/hypotheses/H09/H09_analysis_preparation.qmd","audit/hypotheses/H09/H09_analysis_preparation.qmd","chunk_19","TOP_LEVEL","4/3/1/3","read_csv"
"audit/hypotheses/H09/H09_analysis_preparation.qmd","audit/hypotheses/H09/H09_analysis_preparation.qmd","chunk_19","TOP_LEVEL","6/7/2/2/2/3","sha256"
"audit/hypotheses/H09/H09_analysis_preparation.qmd","audit/hypotheses/H09/H09_analysis_preparation.qmd","chunk_19","TOP_LEVEL","10/3/1","file.exists"
"audit/hypotheses/H09/H09_analysis_preparation.qmd","audit/hypotheses/H09/H09_analysis_preparation.qmd","chunk_19","TOP_LEVEL","14/3/2/2/1","file.info"
"audit/hypotheses/H09/H09_analysis_preparation.qmd","audit/hypotheses/H09/H09_analysis_preparation.qmd","chunk_19","TOP_LEVEL","15/3/2/2/6/2/3/3/3","sha256"
"audit/hypotheses/H09/H09_analysis_preparation.qmd","audit/hypotheses/H09/H09_analysis_preparation.qmd","chunk_19","TOP_LEVEL","15/3/2/3/4/3","sha256"
"audit/hypotheses/H09/H09_analysis_preparation.qmd","audit/hypotheses/H09/H09_analysis_preparation.qmd","chunk_19","TOP_LEVEL","15/3/3/2/2/2/3/2/3","sha256"
"audit/hypotheses/H09/H09_analysis_preparation.qmd","audit/hypotheses/H09/H09_analysis_preparation.qmd","chunk_20","TOP_LEVEL","2/2/2/2/2/2/3/2/3","sha256"
"audit/hypotheses/H09/H09_analysis_preparation.qmd","audit/hypotheses/H09/H09_analysis_preparation.qmd","chunk_1","read_h09_csv","11/body/2/1/3","read_csv"
"audit/hypotheses/H09/H09_analysis_preparation.qmd","scripts/pipeline/paths_io.R","R_SOURCE","artifact_sha256","4/body/2/2/2/1","file.exists"
"audit/hypotheses/H09/H09_analysis_preparation.qmd","scripts/pipeline/paths_io.R","R_SOURCE","artifact_sha256","4/body/3/3/1","file"
"audit/hypotheses/H09/H09_analysis_preparation.qmd","scripts/pipeline/paths_io.R","R_SOURCE","artifact_sha256","4/body/5/2/2/2/1/3","sha256"
"notebooks/hypotheses/H10.qmd","notebooks/hypotheses/H10.qmd","chunk_1","TOP_LEVEL","2/3/1","Sys.getenv"
"notebooks/hypotheses/H10.qmd","notebooks/hypotheses/H10.qmd","chunk_1","TOP_LEVEL","3/2/3/1","file.exists"
"notebooks/hypotheses/H10.qmd","notebooks/hypotheses/H10.qmd","chunk_1","TOP_LEVEL","6/2/2/1","dir.exists"
"notebooks/hypotheses/H10.qmd","notebooks/hypotheses/H10.qmd","chunk_1","TOP_LEVEL","7/1",".libPaths"
"notebooks/hypotheses/H10.qmd","notebooks/hypotheses/H10.qmd","chunk_1","TOP_LEVEL","7/2/3/1",".libPaths"
"notebooks/hypotheses/H10.qmd","notebooks/hypotheses/H10.qmd","chunk_1","TOP_LEVEL","8/2/2/1","library"
"notebooks/hypotheses/H10.qmd","notebooks/hypotheses/H10.qmd","chunk_1","TOP_LEVEL","8/2/3/1","library"
"notebooks/hypotheses/H10.qmd","notebooks/hypotheses/H10.qmd","chunk_1","TOP_LEVEL","8/2/4/1","library"
"notebooks/hypotheses/H10.qmd","notebooks/hypotheses/H10.qmd","chunk_1","TOP_LEVEL","8/2/5/1","library"
"notebooks/hypotheses/H10.qmd","notebooks/hypotheses/H10.qmd","chunk_1","TOP_LEVEL","8/2/6/1","library"
"notebooks/hypotheses/H10.qmd","notebooks/hypotheses/H10.qmd","chunk_1","TOP_LEVEL","10/1","source"
"notebooks/hypotheses/H10.qmd","notebooks/hypotheses/H10.qmd","chunk_5","TOP_LEVEL","1/1/3","include_graphics"
"notebooks/hypotheses/H10.qmd","notebooks/hypotheses/H10.qmd","chunk_8","TOP_LEVEL","1/1/3","include_graphics"
"notebooks/hypotheses/H10.qmd","notebooks/hypotheses/H10.qmd","chunk_10","TOP_LEVEL","1/1/3","include_graphics"
"notebooks/hypotheses/H10.qmd","notebooks/hypotheses/H10.qmd","chunk_15","TOP_LEVEL","1/1/3","include_graphics"
"notebooks/hypotheses/H10.qmd","notebooks/hypotheses/H10.qmd","chunk_17","TOP_LEVEL","1/1/3","include_graphics"
"notebooks/hypotheses/H10.qmd","notebooks/hypotheses/H10.qmd","chunk_18","TOP_LEVEL","1/1/3","include_graphics"
"notebooks/hypotheses/H10.qmd","notebooks/hypotheses/H10.qmd","chunk_19","TOP_LEVEL","1/1/3","include_graphics"
"notebooks/hypotheses/H10.qmd","notebooks/hypotheses/H10.qmd","chunk_20","TOP_LEVEL","1/1/3","include_graphics"
"notebooks/hypotheses/H10.qmd","notebooks/hypotheses/H10.qmd","chunk_23","TOP_LEVEL","1/2/7/3/3","mean"
"notebooks/hypotheses/H10.qmd","notebooks/hypotheses/H10.qmd","chunk_23","TOP_LEVEL","1/2/7/4/3","median"
"notebooks/hypotheses/H10.qmd","notebooks/hypotheses/H10.qmd","chunk_1","locate_project_root","1/defaults/1/1","getwd"
"notebooks/hypotheses/H10.qmd","notebooks/hypotheses/H10.qmd","chunk_1","locate_project_root","1/body/3/2/2/2/2/1","file.exists"
"notebooks/hypotheses/H10.qmd","notebooks/hypotheses/H10.qmd","chunk_1","locate_project_root","1/body/3/2/2/2/3/1","file.exists"
"notebooks/hypotheses/H10.qmd","notebooks/hypotheses/H10.qmd","chunk_1","read_h10","11/body/2/1/3","read_csv"
"audit/hypotheses/H10/H10_analysis_preparation.qmd","audit/hypotheses/H10/H10_analysis_preparation.qmd","chunk_1","TOP_LEVEL","1/2/2/1","library"
"audit/hypotheses/H10/H10_analysis_preparation.qmd","audit/hypotheses/H10/H10_analysis_preparation.qmd","chunk_1","TOP_LEVEL","1/2/3/1","library"
"audit/hypotheses/H10/H10_analysis_preparation.qmd","audit/hypotheses/H10/H10_analysis_preparation.qmd","chunk_1","TOP_LEVEL","1/2/4/1","library"
"audit/hypotheses/H10/H10_analysis_preparation.qmd","audit/hypotheses/H10/H10_analysis_preparation.qmd","chunk_1","TOP_LEVEL","1/2/5/1","library"
"audit/hypotheses/H10/H10_analysis_preparation.qmd","audit/hypotheses/H10/H10_analysis_preparation.qmd","chunk_1","TOP_LEVEL","1/2/6/1","library"
"audit/hypotheses/H10/H10_analysis_preparation.qmd","audit/hypotheses/H10/H10_analysis_preparation.qmd","chunk_1","TOP_LEVEL","1/2/7/1","library"
"audit/hypotheses/H10/H10_analysis_preparation.qmd","audit/hypotheses/H10/H10_analysis_preparation.qmd","chunk_1","TOP_LEVEL","1/2/8/1","library"
"audit/hypotheses/H10/H10_analysis_preparation.qmd","audit/hypotheses/H10/H10_analysis_preparation.qmd","chunk_1","TOP_LEVEL","3/3/1","Sys.getenv"
"audit/hypotheses/H10/H10_analysis_preparation.qmd","audit/hypotheses/H10/H10_analysis_preparation.qmd","chunk_1","TOP_LEVEL","4/2/3/1","file.exists"
"audit/hypotheses/H10/H10_analysis_preparation.qmd","audit/hypotheses/H10/H10_analysis_preparation.qmd","chunk_1","TOP_LEVEL","7/2/2/1","dir.exists"
"audit/hypotheses/H10/H10_analysis_preparation.qmd","audit/hypotheses/H10/H10_analysis_preparation.qmd","chunk_1","TOP_LEVEL","8/1",".libPaths"
"audit/hypotheses/H10/H10_analysis_preparation.qmd","audit/hypotheses/H10/H10_analysis_preparation.qmd","chunk_1","TOP_LEVEL","8/2/3/1",".libPaths"
"audit/hypotheses/H10/H10_analysis_preparation.qmd","audit/hypotheses/H10/H10_analysis_preparation.qmd","chunk_1","TOP_LEVEL","10/1","source"
"audit/hypotheses/H10/H10_analysis_preparation.qmd","audit/hypotheses/H10/H10_analysis_preparation.qmd","chunk_1","TOP_LEVEL","67/3/4/2/3/3","sha256"
"audit/hypotheses/H10/H10_analysis_preparation.qmd","audit/hypotheses/H10/H10_analysis_preparation.qmd","chunk_1","TOP_LEVEL","68/3/1","readRDS"
"audit/hypotheses/H10/H10_analysis_preparation.qmd","audit/hypotheses/H10/H10_analysis_preparation.qmd","chunk_1","TOP_LEVEL","73/3/6/4/2/3/2/3/3","sha256"
"audit/hypotheses/H10/H10_analysis_preparation.qmd","audit/hypotheses/H10/H10_analysis_preparation.qmd","chunk_3","TOP_LEVEL","1/1/3","include_graphics"
"audit/hypotheses/H10/H10_analysis_preparation.qmd","audit/hypotheses/H10/H10_analysis_preparation.qmd","chunk_6","TOP_LEVEL","1/1/3","include_graphics"
"audit/hypotheses/H10/H10_analysis_preparation.qmd","audit/hypotheses/H10/H10_analysis_preparation.qmd","chunk_21","TOP_LEVEL","3/2/2/4/2/2/1","file.info"
"audit/hypotheses/H10/H10_analysis_preparation.qmd","audit/hypotheses/H10/H10_analysis_preparation.qmd","chunk_1","locate_project_root","2/defaults/1/1","getwd"
"audit/hypotheses/H10/H10_analysis_preparation.qmd","audit/hypotheses/H10/H10_analysis_preparation.qmd","chunk_1","locate_project_root","2/body/3/2/2/2/2/1","file.exists"
"audit/hypotheses/H10/H10_analysis_preparation.qmd","audit/hypotheses/H10/H10_analysis_preparation.qmd","chunk_1","locate_project_root","2/body/3/2/2/2/3/1","file.exists"
"audit/hypotheses/H10/H10_analysis_preparation.qmd","audit/hypotheses/H10/H10_analysis_preparation.qmd","chunk_1","read_h10_csv","11/body/2/1/3","read_csv"
"audit/hypotheses/H10/H10_analysis_preparation.qmd","scripts/pipeline/paths_io.R","R_SOURCE","artifact_sha256","4/body/2/2/2/1","file.exists"
"audit/hypotheses/H10/H10_analysis_preparation.qmd","scripts/pipeline/paths_io.R","R_SOURCE","artifact_sha256","4/body/3/3/1","file"
"audit/hypotheses/H10/H10_analysis_preparation.qmd","scripts/pipeline/paths_io.R","R_SOURCE","artifact_sha256","4/body/5/2/2/2/1/3","sha256"
"notebooks/hypotheses/H11.qmd","notebooks/hypotheses/H11.qmd","chunk_1","TOP_LEVEL","1/2/2/1","library"
"notebooks/hypotheses/H11.qmd","notebooks/hypotheses/H11.qmd","chunk_1","TOP_LEVEL","1/2/3/1","library"
"notebooks/hypotheses/H11.qmd","notebooks/hypotheses/H11.qmd","chunk_1","TOP_LEVEL","1/2/4/1","library"
"notebooks/hypotheses/H11.qmd","notebooks/hypotheses/H11.qmd","chunk_1","TOP_LEVEL","1/2/5/1","library"
"notebooks/hypotheses/H11.qmd","notebooks/hypotheses/H11.qmd","chunk_1","TOP_LEVEL","2/3/2/1","Sys.getenv"
"notebooks/hypotheses/H11.qmd","notebooks/hypotheses/H11.qmd","chunk_1","TOP_LEVEL","2/3/2/3/1","getwd"
"notebooks/hypotheses/H11.qmd","notebooks/hypotheses/H11.qmd","chunk_1","TOP_LEVEL","4/1","source"
"notebooks/hypotheses/H11.qmd","notebooks/hypotheses/H11.qmd","chunk_5","TOP_LEVEL","1/1/3","include_graphics"
