"route","file","unit","scope","kind","expression","disposition"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/post_render_gt_html_semantics.R","R_SOURCE","run_post_render_gt_html_semantics","for","for (plan_index in seq_along(plans)) {     plan <- plans[[plan_index]]     touched[[length(touched) + 1L]] <- plan     write_raw_exact(plan$repaired_raw, plan$path)     Sys.chmod(plan$path, mode = plan$mode)     .finalize_callback(plan$path, plan_index)     assert_condition(identical(engine$read_file_raw(plan$path), plan$repaired_raw), paste0(""Finalized HTML does not match its staged repair: "", plan$target)) }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/post_render_gt_html_semantics.R","R_SOURCE","run_post_render_gt_html_semantics","for","for (audit_plan in staged_audit) {     copied <- file.copy(audit_plan$staged, audit_plan$destination, overwrite = FALSE, copy.mode = TRUE)     assert_condition(isTRUE(copied), paste0(""Could not finalize external audit file: "", basename(audit_plan$destination)))     created_audit <- c(created_audit, audit_plan$destination) }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/post_render_gt_html_semantics.R","R_SOURCE","run_post_render_gt_html_semantics","if","if (!is.null(finalization_error)) {     rollback_errors <- character()     for (plan in rev(touched)) {         rollback_result <- tryCatch({             write_raw_exact(plan$original_raw, plan$path)             Sys.chmod(plan$path, mode = plan$mode)             assert_condition(identical(engine$read_file_raw(plan$path), plan$original_raw), paste0(""Rollback verification failed for "", plan$target))             NULL         }, error = conditionMessage)         if (!is.null(rollback_result)) {             rollback_errors <- c(rollback_errors, rollback_result)         }     }     for (audit_path in created_audit) {         if (file.exists(audit_path)) {             unlink(audit_path)         }     }     assert_condition(length(rollback_errors) == 0L, paste0(""Post-render finalization failed and rollback was incomplete: "", paste(rollback_errors, collapse = ""; "")))     stop(paste0(""Post-render finalization failed; exact originals were restored: "", conditionMessage(finalization_error)), call. = FALSE) }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/post_render_gt_html_semantics.R","R_SOURCE","run_post_render_gt_html_semantics","for","for (plan in rev(touched)) {     rollback_result <- tryCatch({         write_raw_exact(plan$original_raw, plan$path)         Sys.chmod(plan$path, mode = plan$mode)         assert_condition(identical(engine$read_file_raw(plan$path), plan$original_raw), paste0(""Rollback verification failed for "", plan$target))         NULL     }, error = conditionMessage)     if (!is.null(rollback_result)) {         rollback_errors <- c(rollback_errors, rollback_result)     } }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/post_render_gt_html_semantics.R","R_SOURCE","run_post_render_gt_html_semantics","tryCatch","tryCatch({     write_raw_exact(plan$original_raw, plan$path)     Sys.chmod(plan$path, mode = plan$mode)     assert_condition(identical(engine$read_file_raw(plan$path), plan$original_raw), paste0(""Rollback verification failed for "", plan$target))     NULL }, error = conditionMessage)","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/post_render_gt_html_semantics.R","R_SOURCE","run_post_render_gt_html_semantics","if","if (!is.null(rollback_result)) {     rollback_errors <- c(rollback_errors, rollback_result) }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/post_render_gt_html_semantics.R","R_SOURCE","run_post_render_gt_html_semantics","for","for (audit_path in created_audit) {     if (file.exists(audit_path)) {         unlink(audit_path)     } }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/post_render_gt_html_semantics.R","R_SOURCE","run_post_render_gt_html_semantics","if","if (file.exists(audit_path)) {     unlink(audit_path) }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/post_render_gt_html_semantics.R","R_SOURCE","emit_post_render_status","for","for (i in seq_len(nrow(summary))) {     if (summary$disposition[[i]] == ""IGNORED_NON_HTML"") {         cat(sprintf(""gt-html-semantics target=%s disposition=IGNORED_NON_HTML\n"", summary$target[[i]]))         next     }     cat(sprintf(paste0(""gt-html-semantics target=%s disposition=%s pre=%s post=%s "", ""tables=%d ids=%d headers=%d\n""), summary$target[[i]], summary$disposition[[i]], summary$pre_sha256[[i]], summary$post_sha256[[i]], summary$table_count[[i]], summary$id_count[[i]], summary$headers_count[[i]])) }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/post_render_gt_html_semantics.R","R_SOURCE","emit_post_render_status","if","if (summary$disposition[[i]] == ""IGNORED_NON_HTML"") {     cat(sprintf(""gt-html-semantics target=%s disposition=IGNORED_NON_HTML\n"", summary$target[[i]]))     next }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/post_render_gt_html_semantics.R","R_SOURCE","post_render_main","tryCatch","tryCatch(run_post_render_gt_html_semantics(environment = environment, project_dir = getwd()), error = function(error) {     message(""gt HTML semantic post-render ERROR: "", conditionMessage(error))     quit(save = ""no"", status = 1L) })","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/repair_gt_html_semantics.R","R_SOURCE","TOP_LEVEL","if","if (sys.nframe() == 0L) {     main() }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/repair_gt_html_semantics.R","R_SOURCE","raw_slice_text","if","if (end < start) {     return("""") }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/repair_gt_html_semantics.R","R_SOURCE","regex_matches_bytes","if","if (identical(matches[[1L]], -1L)) {     return(data.frame(start = integer(), length = integer())) }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/repair_gt_html_semantics.R","R_SOURCE","find_table_ranges","for","for (i in seq_len(nrow(tags))) {     current <- tag_text[[i]]     if (grepl(""(?i)^<table\\b"", current, perl = TRUE)) {         class_match <- regexec(""(?i)\\bclass=\""([^\""]*)\"""", current, perl = TRUE, useBytes = TRUE)         class_parts <- regmatches(current, class_match)[[1L]]         classes <- if (length(class_parts) == 2L) {             strsplit(class_parts[[2L]], ""[[:space:]]+"")[[1L]]         }         else {             character()         }         stack[[length(stack) + 1L]] <- list(start = tags$start[[i]], open_end = tags$start[[i]] + tags$length[[i]] - 1L, is_gt = ""gt_table"" %in% classes)     }     else {         stopifnot(length(stack) > 0L)         opened <- stack[[length(stack)]]         stack <- stack[-length(stack)]         if (opened$is_gt) {             ranges[[length(ranges) + 1L]] <- data.frame(start = opened$start, open_end = opened$open_end, end = tags$start[[i]] + tags$length[[i]] - 1L)         }     } }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/repair_gt_html_semantics.R","R_SOURCE","find_table_ranges","if","if (grepl(""(?i)^<table\\b"", current, perl = TRUE)) {     class_match <- regexec(""(?i)\\bclass=\""([^\""]*)\"""", current, perl = TRUE, useBytes = TRUE)     class_parts <- regmatches(current, class_match)[[1L]]     classes <- if (length(class_parts) == 2L) {         strsplit(class_parts[[2L]], ""[[:space:]]+"")[[1L]]     }     else {         character()     }     stack[[length(stack) + 1L]] <- list(start = tags$start[[i]], open_end = tags$start[[i]] + tags$length[[i]] - 1L, is_gt = ""gt_table"" %in% classes) } else {     stopifnot(length(stack) > 0L)     opened <- stack[[length(stack)]]     stack <- stack[-length(stack)]     if (opened$is_gt) {         ranges[[length(ranges) + 1L]] <- data.frame(start = opened$start, open_end = opened$open_end, end = tags$start[[i]] + tags$length[[i]] - 1L)     } }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/repair_gt_html_semantics.R","R_SOURCE","find_table_ranges","if","if (length(class_parts) == 2L) {     strsplit(class_parts[[2L]], ""[[:space:]]+"")[[1L]] } else {     character() }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/repair_gt_html_semantics.R","R_SOURCE","find_table_ranges","if","if (opened$is_gt) {     ranges[[length(ranges) + 1L]] <- data.frame(start = opened$start, open_end = opened$open_end, end = tags$start[[i]] + tags$length[[i]] - 1L) }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/repair_gt_html_semantics.R","R_SOURCE","find_attribute_ranges","if","if (nrow(matches) == 0L) {     return(data.frame(value_start_byte = integer(), value_end_byte = integer(), value = character())) }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/repair_gt_html_semantics.R","R_SOURCE","resolve_header_relationship","if","if (stub_match[[1L]] > 0L) {     start <- stub_match[[1L]]     length <- attr(stub_match, ""match.length"")     row_id <- substr(value, start, start + length - 1L)     group_raw <- normalize_space(substr(value, 1L, start - 1L))     column_raw <- normalize_space(substr(value, start + length, nchar(value)))     refs <- c(if (nzchar(group_raw)) group_raw, row_id, if (nzchar(column_raw)) valid_html_id_gt_1_3_0(column_raw)) } else {     direct <- valid_html_id_gt_1_3_0(value)     if (direct %in% ids) {         refs <- direct     }     else {         solutions <- list()         for (group_id in metadata$group_ids) {             prefix <- paste0(group_id, "" "")             if (startsWith(value, prefix)) {                 column_raw <- substring(value, nchar(prefix) + 1L)                 candidate <- c(group_id, valid_html_id_gt_1_3_0(column_raw))                 if (all(candidate %in% ids)) {                   solutions[[length(solutions) + 1L]] <- candidate                 }             }         }         stopifnot(length(solutions) == 1L)         refs <- solutions[[1L]]     } }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/repair_gt_html_semantics.R","R_SOURCE","resolve_header_relationship","if","if (nzchar(group_raw)) group_raw","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/repair_gt_html_semantics.R","R_SOURCE","resolve_header_relationship","if","if (nzchar(column_raw)) valid_html_id_gt_1_3_0(column_raw)","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/repair_gt_html_semantics.R","R_SOURCE","resolve_header_relationship","if","if (direct %in% ids) {     refs <- direct } else {     solutions <- list()     for (group_id in metadata$group_ids) {         prefix <- paste0(group_id, "" "")         if (startsWith(value, prefix)) {             column_raw <- substring(value, nchar(prefix) + 1L)             candidate <- c(group_id, valid_html_id_gt_1_3_0(column_raw))             if (all(candidate %in% ids)) {                 solutions[[length(solutions) + 1L]] <- candidate             }         }     }     stopifnot(length(solutions) == 1L)     refs <- solutions[[1L]] }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/repair_gt_html_semantics.R","R_SOURCE","resolve_header_relationship","for","for (group_id in metadata$group_ids) {     prefix <- paste0(group_id, "" "")     if (startsWith(value, prefix)) {         column_raw <- substring(value, nchar(prefix) + 1L)         candidate <- c(group_id, valid_html_id_gt_1_3_0(column_raw))         if (all(candidate %in% ids)) {             solutions[[length(solutions) + 1L]] <- candidate         }     } }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/repair_gt_html_semantics.R","R_SOURCE","resolve_header_relationship","if","if (startsWith(value, prefix)) {     column_raw <- substring(value, nchar(prefix) + 1L)     candidate <- c(group_id, valid_html_id_gt_1_3_0(column_raw))     if (all(candidate %in% ids)) {         solutions[[length(solutions) + 1L]] <- candidate     } }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/repair_gt_html_semantics.R","R_SOURCE","resolve_header_relationship","if","if (all(candidate %in% ids)) {     solutions[[length(solutions) + 1L]] <- candidate }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/repair_gt_html_semantics.R","R_SOURCE","inventory_unsupported_id_references","for","for (node in all_nodes) {     attributes <- xml_attrs(node)     if (length(attributes) == 0L) {         next     }     for (attribute in intersect(names(attributes), idref_attributes)) {         value <- attributes[[attribute]]         tokens <- strsplit(normalize_space(value), ""[[:space:]]+"")[[1L]]         referenced <- unique(c(old_ids[old_ids == value], intersect(tokens, old_ids)))         if (length(referenced) > 0L) {             findings[[length(findings) + 1L]] <- data.frame(element = xml_name(node), attribute = attribute, value = value, referenced_ids = paste(referenced, collapse = ""|""), stringsAsFactors = FALSE)         }     }     for (attribute in intersect(names(attributes), c(""href"", ""xlink:href""))) {         value <- attributes[[attribute]]         if (startsWith(value, ""#"") && substring(value, 2L) %in% old_ids) {             findings[[length(findings) + 1L]] <- data.frame(element = xml_name(node), attribute = attribute, value = value, referenced_ids = substring(value, 2L), stringsAsFactors = FALSE)         }     } }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/repair_gt_html_semantics.R","R_SOURCE","inventory_unsupported_id_references","if","if (length(attributes) == 0L) {     next }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/repair_gt_html_semantics.R","R_SOURCE","inventory_unsupported_id_references","for","for (attribute in intersect(names(attributes), idref_attributes)) {     value <- attributes[[attribute]]     tokens <- strsplit(normalize_space(value), ""[[:space:]]+"")[[1L]]     referenced <- unique(c(old_ids[old_ids == value], intersect(tokens, old_ids)))     if (length(referenced) > 0L) {         findings[[length(findings) + 1L]] <- data.frame(element = xml_name(node), attribute = attribute, value = value, referenced_ids = paste(referenced, collapse = ""|""), stringsAsFactors = FALSE)     } }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/repair_gt_html_semantics.R","R_SOURCE","inventory_unsupported_id_references","if","if (length(referenced) > 0L) {     findings[[length(findings) + 1L]] <- data.frame(element = xml_name(node), attribute = attribute, value = value, referenced_ids = paste(referenced, collapse = ""|""), stringsAsFactors = FALSE) }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/repair_gt_html_semantics.R","R_SOURCE","inventory_unsupported_id_references","for","for (attribute in intersect(names(attributes), c(""href"", ""xlink:href""))) {     value <- attributes[[attribute]]     if (startsWith(value, ""#"") && substring(value, 2L) %in% old_ids) {         findings[[length(findings) + 1L]] <- data.frame(element = xml_name(node), attribute = attribute, value = value, referenced_ids = substring(value, 2L), stringsAsFactors = FALSE)     } }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/repair_gt_html_semantics.R","R_SOURCE","inventory_unsupported_id_references","if","if (startsWith(value, ""#"") && substring(value, 2L) %in% old_ids) {     findings[[length(findings) + 1L]] <- data.frame(element = xml_name(node), attribute = attribute, value = value, referenced_ids = substring(value, 2L), stringsAsFactors = FALSE) }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/repair_gt_html_semantics.R","R_SOURCE","inventory_unsupported_id_references","if","if (length(findings) == 0L) {     return(data.frame(element = character(), attribute = character(), value = character(), referenced_ids = character())) }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/repair_gt_html_semantics.R","R_SOURCE","apply_raw_replacements","if","if (nrow(ledger) == 0L) {     return(input_raw) }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/repair_gt_html_semantics.R","R_SOURCE","apply_raw_replacements","if","if (reverse) {     starts <- ledger$post_value_start_byte     ends <- ledger$post_value_end_byte     values <- ledger$pre_value } else {     starts <- ledger$pre_value_start_byte     ends <- ledger$pre_value_end_byte     values <- ledger$post_value }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/repair_gt_html_semantics.R","R_SOURCE","apply_raw_replacements","for","for (i in order_descending) {     start <- starts[[i]]     end <- ends[[i]]     before <- if (start > 1L)          output[seq_len(start - 1L)]     else raw()     after <- if (end < length(output))          output[seq.int(end + 1L, length(output))]     else raw()     output <- c(before, charToRaw(enc2utf8(values[[i]])), after) }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/repair_gt_html_semantics.R","R_SOURCE","apply_raw_replacements","if","if (start > 1L) output[seq_len(start - 1L)] else raw()","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/repair_gt_html_semantics.R","R_SOURCE","apply_raw_replacements","if","if (end < length(output)) output[seq.int(end + 1L, length(output))] else raw()","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/repair_gt_html_semantics.R","R_SOURCE","normalized_dom_without_mutable_values","for","for (table in tables) {     id_nodes <- xml_find_all(table, ""self::*[@id] | .//*[@id]"")     header_nodes <- xml_find_all(table, ""self::*[@headers] | .//*[@headers]"")     if (length(id_nodes) > 0L) {         xml_set_attr(id_nodes, ""id"", ""__GT_INTERNAL_ID__"")     }     if (length(header_nodes) > 0L) {         xml_set_attr(header_nodes, ""headers"", ""__GT_HEADERS__"")     } }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/repair_gt_html_semantics.R","R_SOURCE","normalized_dom_without_mutable_values","if","if (length(id_nodes) > 0L) {     xml_set_attr(id_nodes, ""id"", ""__GT_INTERNAL_ID__"") }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/repair_gt_html_semantics.R","R_SOURCE","normalized_dom_without_mutable_values","if","if (length(header_nodes) > 0L) {     xml_set_attr(header_nodes, ""headers"", ""__GT_HEADERS__"") }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/repair_gt_html_semantics.R","R_SOURCE","verify_repaired_dom","for","for (table in output_tables) {     ids <- xml_attr(xml_find_all(table, ""self::*[@id] | .//*[@id]""), ""id"")     ids <- ids[!is.na(ids) & nzchar(ids)]     id_nodes <- xml_find_all(table, ""self::*[@id] | .//*[@id]"")     header_values <- xml_attr(xml_find_all(table, ""self::*[@headers] | .//*[@headers]""), ""headers"")     for (value in header_values) {         tokens <- strsplit(value, ""[[:space:]]+"")[[1L]]         positions <- match(tokens, ids)         stopifnot(!anyNA(positions), all(vapply(tokens, function(token) sum(ids == token) == 1L, logical(1))), all(xml_name(id_nodes[positions]) == ""th""))     } }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/repair_gt_html_semantics.R","R_SOURCE","verify_repaired_dom","for","for (value in header_values) {     tokens <- strsplit(value, ""[[:space:]]+"")[[1L]]     positions <- match(tokens, ids)     stopifnot(!anyNA(positions), all(vapply(tokens, function(token) sum(ids == token) == 1L, logical(1))), all(xml_name(id_nodes[positions]) == ""th"")) }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/repair_gt_html_semantics.R","R_SOURCE","repair_gt_html_semantics","for","for (table_index in seq_along(tables)) {     table <- tables[[table_index]]     endpoint <- endpoints[[table_index]]     metadata <- table_metadata(table)     new_ids <- sprintf(""%s--gt-%04d"", endpoint, seq_along(metadata$ids))     names(new_ids) <- metadata$ids     id_ranges <- find_attribute_ranges(input_raw, table_ranges$start[[table_index]], table_ranges$end[[table_index]], ""id"")     header_ranges <- find_attribute_ranges(input_raw, table_ranges$start[[table_index]], table_ranges$end[[table_index]], ""headers"")     header_nodes <- xml_find_all(table, ""self::*[@headers] | .//*[@headers]"")     header_values <- xml_attr(header_nodes, ""headers"")     stopifnot(nrow(id_ranges) == length(metadata$ids), identical(id_ranges$value, unname(metadata$ids)), nrow(header_ranges) == length(header_values), identical(header_ranges$value, unname(header_values)))     for (i in seq_along(metadata$ids)) {         ledger[[length(ledger) + 1L]] <- data.frame(table_index = table_index, table_endpoint = endpoint, attribute = ""id"", attribute_index = i, pre_value_start_byte = id_ranges$value_start_byte[[i]], pre_value_end_byte = id_ranges$value_end_byte[[i]], pre_value = metadata$ids[[i]], post_value = new_ids[[i]], intended_pre_ids = """", intended_post_ids = """", stringsAsFactors = FALSE)     }     for (i in seq_along(header_values)) {         intended_pre <- resolve_header_relationship(header_values[[i]], table, metadata)         intended_post <- unname(new_ids[intended_pre])         stopifnot(!anyNA(intended_post))         ledger[[length(ledger) + 1L]] <- data.frame(table_index = table_index, table_endpoint = endpoint, attribute = ""headers"", attribute_index = i, pre_value_start_byte = header_ranges$value_start_byte[[i]], pre_value_end_byte = header_ranges$value_end_byte[[i]], pre_value = header_values[[i]], post_value = paste(intended_post, collapse = "" ""), intended_pre_ids = paste(intended_pre, collapse = ""|""), intended_post_ids = paste(intended_post, collapse = ""|""), stringsAsFactors = FALSE)     } }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/repair_gt_html_semantics.R","R_SOURCE","repair_gt_html_semantics","for","for (i in seq_along(metadata$ids)) {     ledger[[length(ledger) + 1L]] <- data.frame(table_index = table_index, table_endpoint = endpoint, attribute = ""id"", attribute_index = i, pre_value_start_byte = id_ranges$value_start_byte[[i]], pre_value_end_byte = id_ranges$value_end_byte[[i]], pre_value = metadata$ids[[i]], post_value = new_ids[[i]], intended_pre_ids = """", intended_post_ids = """", stringsAsFactors = FALSE) }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/repair_gt_html_semantics.R","R_SOURCE","repair_gt_html_semantics","for","for (i in seq_along(header_values)) {     intended_pre <- resolve_header_relationship(header_values[[i]], table, metadata)     intended_post <- unname(new_ids[intended_pre])     stopifnot(!anyNA(intended_post))     ledger[[length(ledger) + 1L]] <- data.frame(table_index = table_index, table_endpoint = endpoint, attribute = ""headers"", attribute_index = i, pre_value_start_byte = header_ranges$value_start_byte[[i]], pre_value_end_byte = header_ranges$value_end_byte[[i]], pre_value = header_values[[i]], post_value = paste(intended_post, collapse = "" ""), intended_pre_ids = paste(intended_pre, collapse = ""|""), intended_post_ids = paste(intended_post, collapse = ""|""), stringsAsFactors = FALSE) }","All syntactic branches inventoried, not evaluated; dynamic conditions remain explicit"
