"package","version","library","description_path","description_sha256","direct_or_dependency","built","depends","imports","linking_to"
"farver","2.1.2","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23/farver/DESCRIPTION","1bb21fef6ad285390fea5b22a9c19690e0fe949f6602ae73a61c5c2ffd622bf0","DESCRIPTION_DEPENDENCY","R 4.6.0; aarch64-apple-darwin20; 2026-07-28 21:03:02 UTC; unix","","",""
"farver","2.1.2","/Users/zauner/Library/R/arm64/4.6/library","/Users/zauner/Library/R/arm64/4.6/library/farver/DESCRIPTION","ba6de69096ad9a168a3aa9de5c39bba07080e3cd5ee1e1d98cb52ef2a0c75515","DESCRIPTION_DEPENDENCY","R 4.6.0; aarch64-apple-darwin23; 2026-04-25 15:40:10 UTC; unix","","",""
"labeling","0.4.3","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23/labeling/DESCRIPTION","5ec44bdc5d0d804875c6e42d784fc3870d829b01009184fb4b8482f8ffe58027","DESCRIPTION_DEPENDENCY","R 4.6.0; ; 2026-07-28 21:02:58 UTC; unix","","stats, graphics",""
"labeling","0.4.3","/Users/zauner/Library/R/arm64/4.6/library","/Users/zauner/Library/R/arm64/4.6/library/labeling/DESCRIPTION","d3e987b7b400090d5b5a8671bb29a7d3da13d4261ed7f73e2299e0656494deca","DESCRIPTION_DEPENDENCY","R 4.6.0; ; 2026-04-25 15:40:07 UTC; unix","","stats, graphics",""
"RColorBrewer","1.1-3","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23/RColorBrewer/DESCRIPTION","5f48bd40c3963ba291fcd6a1d64cbb4334ddbf405a14663f9bb81fdabab38125","DESCRIPTION_DEPENDENCY","R 4.6.0; ; 2026-07-28 21:02:53 UTC; unix","R (>= 2.0.0)","",""
"RColorBrewer","1.1-3","/Users/zauner/Library/R/arm64/4.6/library","/Users/zauner/Library/R/arm64/4.6/library/RColorBrewer/DESCRIPTION","8097b7f29ebec648ceceefbeb6fa4ff60acbfa22516b5dff3219d4d9c538a302","DESCRIPTION_DEPENDENCY","R 4.6.0; ; 2026-04-25 15:40:08 UTC; unix","R (>= 2.0.0)","",""
"viridisLite","0.4.3","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23/viridisLite/DESCRIPTION","454528500efb1c5f3c004cc5ca337c0aabef8b6409eaa0294101e5a058505315","DESCRIPTION_DEPENDENCY","R 4.6.0; ; 2026-04-25 15:40:19 UTC; unix","R (>= 2.10)","",""
"viridisLite","0.4.3","/Users/zauner/Library/R/arm64/4.6/library","/Users/zauner/Library/R/arm64/4.6/library/viridisLite/DESCRIPTION","04601b01f720784efb35989dab3de43fd66f8e8ff1edab19f83515cd0feb682d","DESCRIPTION_DEPENDENCY","R 4.6.0; ; 2026-04-25 15:40:19 UTC; unix","R (>= 2.10)","",""
"gtable","0.3.6","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23/gtable/DESCRIPTION","998b7375461d2191aa6dfde5afddd507ee57ed5f82812fd434eec860b1157648","DESCRIPTION_DEPENDENCY","R 4.6.0; ; 2026-07-28 21:04:06 UTC; unix","R (>= 4.0)","cli, glue, grid, lifecycle, rlang (>= 1.1.0), stats",""
"gtable","0.3.6","/Users/zauner/Library/R/arm64/4.6/library","/Users/zauner/Library/R/arm64/4.6/library/gtable/DESCRIPTION","1dff0939a408e3321bdd82ce13d86b9ccd424d4d5b78a1fb14b4f9fa7b0facf1","DESCRIPTION_DEPENDENCY","R 4.6.0; ; 2026-04-26 02:18:41 UTC; unix","R (>= 4.0)","cli, glue, grid, lifecycle, rlang (>= 1.1.0), stats",""
"isoband","0.3.0","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23/isoband/DESCRIPTION","dc826177f77a90a792802ddcf26633eb1ed8d7331fba406998474a05d96ae4ca","DESCRIPTION_DEPENDENCY","R 4.6.0; aarch64-apple-darwin20; 2026-07-28 21:03:46 UTC; unix","","cli, grid, rlang, utils","cpp11"
"isoband","0.3.0","/Users/zauner/Library/R/arm64/4.6/library","/Users/zauner/Library/R/arm64/4.6/library/isoband/DESCRIPTION","f99b373007c171a1f75e05ac1bda4b8812dea0af90a70a9b06bb86098b61af1f","DESCRIPTION_DEPENDENCY","R 4.6.0; aarch64-apple-darwin23; 2026-04-25 23:14:25 UTC; unix","","cli, grid, rlang, utils","cpp11"
"S7","0.2.2","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23/S7/DESCRIPTION","08ce84eae69507cf5f8e8db3f50d19b733a65616455fe9ef63877d00d59ccfcd","DESCRIPTION_DEPENDENCY","R 4.6.0; aarch64-apple-darwin23; 2026-04-25 09:28:03 UTC; unix","R (>= 3.5.0)","utils",""
"S7","0.2.2","/Users/zauner/Library/R/arm64/4.6/library","/Users/zauner/Library/R/arm64/4.6/library/S7/DESCRIPTION","100ffe4e1acffafa88223adcd3648d90efa7db16349406e5843f83b895209737","DESCRIPTION_DEPENDENCY","R 4.6.0; aarch64-apple-darwin23; 2026-04-25 09:28:03 UTC; unix","R (>= 3.5.0)","utils",""
"circular","0.5-2","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23/circular/DESCRIPTION","47caa9810be089abd7bf6c33c6b2bdfd62a6a88650a4f0945462867c4e7c09cf","DESCRIPTION_DEPENDENCY","R 4.6.0; aarch64-apple-darwin23; 2026-04-25 15:56:55 UTC; unix","R (>= 3.0.0), stats","boot, mvtnorm",""
"circular","0.5-2","/Users/zauner/Library/R/arm64/4.6/library","/Users/zauner/Library/R/arm64/4.6/library/circular/DESCRIPTION","0b68f1c823c9e079f32fb25b9901a6971a8cb7206268632c6e699b206b0a0631","DESCRIPTION_DEPENDENCY","R 4.6.0; aarch64-apple-darwin23; 2026-04-25 15:56:55 UTC; unix","R (>= 3.0.0), stats","boot, mvtnorm",""
"ggsci","5.1.0","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23/ggsci/DESCRIPTION","1761853621e38c03e1c3616ae31f81059ff32a7171b1a43350ee71c470cfd53b","DESCRIPTION_DEPENDENCY","R 4.6.1; ; 2026-06-26 10:01:22 UTC; unix","R (>= 3.5.0)","ggplot2 (>= 2.0.0), grDevices, rlang, scales",""
"ggsci","3.2.0","/Users/zauner/Library/R/arm64/4.6/library","/Users/zauner/Library/R/arm64/4.6/library/ggsci/DESCRIPTION","b5ce2bc1b342d5b1463a9e7ce8fad4bd638169fb03a4d2239937b6b671186d40","DESCRIPTION_DEPENDENCY","R 4.6.1; ; 2026-07-28 17:05:18 UTC; unix","R (>= 3.5.0)","ggplot2 (>= 2.0.0), grDevices, scales",""
"gtExtras","0.6.2","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23/gtExtras/DESCRIPTION","c9e28d7e7e14ce18c0c897554454a71f93bb60baa8c985bd1d1e2351a738eb5b","DESCRIPTION_DEPENDENCY","R 4.6.0; ; 2026-04-26 18:51:06 UTC; unix","R (>= 3.6.0), gt (>= 1.0.0)","commonmark, dplyr (>= 1.0.9), fontawesome (>= 0.4.0), ggplot2 (>=
3.4.0), glue (>= 1.6.1), htmltools (>= 0.5.3), paletteer (>= 1.4.0), rlang
(>= 1.0.4), scales (>= 1.2.0), knitr (>= 1.35), cli (>= 3.6.0)",""
"gtExtras","0.6.2","/Users/zauner/Library/R/arm64/4.6/library","/Users/zauner/Library/R/arm64/4.6/library/gtExtras/DESCRIPTION","38d9383096d6410e458c8110124b1aea45965e24894474b1fbce3b92f73ec17e","DESCRIPTION_DEPENDENCY","R 4.6.0; ; 2026-04-26 18:51:06 UTC; unix","R (>= 3.6.0), gt (>= 1.0.0)","commonmark, dplyr (>= 1.0.9), fontawesome (>= 0.4.0), ggplot2
(>= 3.4.0), glue (>= 1.6.1), htmltools (>= 0.5.3), paletteer
(>= 1.4.0), rlang (>= 1.0.4), scales (>= 1.2.0), knitr (>=
1.35), cli (>= 3.6.0)",""
"slider","0.3.3","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23/slider/DESCRIPTION","459baee76cfe8f7a573718ca8ba9313032a56611dcc427e4c77924742fb96d85","DESCRIPTION_DEPENDENCY","R 4.6.0; aarch64-apple-darwin20; 2026-04-30 00:20:07 UTC; unix","R (>= 4.0.0)","cli (>= 3.6.1), rlang (>= 1.1.1), vctrs (>= 0.6.3), warp","vctrs (>= 0.6.3)"
"slider","0.3.3","/Users/zauner/Library/R/arm64/4.6/library","/Users/zauner/Library/R/arm64/4.6/library/slider/DESCRIPTION","78072f84585bc3f6228cb795dc5d672c4dfc82a1c753ec40c83441a95684be00","DESCRIPTION_DEPENDENCY","R 4.6.0; aarch64-apple-darwin23; 2026-04-25 23:22:23 UTC; unix","R (>= 4.0.0)","cli (>= 3.6.1), rlang (>= 1.1.1), vctrs (>= 0.6.3), warp","vctrs (>= 0.6.3)"
"suntools","1.1.0","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23/suntools/DESCRIPTION","6efcb4fe6e42a93e464219b359dddb068877439d8f66e145991355c0fadfe13c","DESCRIPTION_DEPENDENCY","R 4.6.0; ; 2026-06-17 19:08:10 UTC; unix","R (>= 2.10)","methods, sf, stats",""
"suntools","1.1.0","/Users/zauner/Library/R/arm64/4.6/library","/Users/zauner/Library/R/arm64/4.6/library/suntools/DESCRIPTION","c44d4fdc226534faa18a4983743d02987bc64f0cd4371194c90b966d4e2e7213","DESCRIPTION_DEPENDENCY","R 4.6.0; ; 2026-04-26 06:07:19 UTC; unix","R (>= 2.10)","methods, sf, stats",""
"askpass","1.2.1","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23/askpass/DESCRIPTION","42606df3d0ec0d8f7bd96e3e2ac98fcf8a10388a6bc543e807d3815b557b5fd0","DESCRIPTION_DEPENDENCY","R 4.6.0; aarch64-apple-darwin20; 2026-07-28 21:03:23 UTC; unix","","sys (>= 2.1)",""
"askpass","1.2.1","/Users/zauner/Library/R/arm64/4.6/library","/Users/zauner/Library/R/arm64/4.6/library/askpass/DESCRIPTION","b3a1e3ab61dca4a2afe4fa44be312af12de14a6f1d08ef9779a0a65ed9813e06","DESCRIPTION_DEPENDENCY","R 4.6.0; aarch64-apple-darwin23; 2026-04-25 23:17:34 UTC; unix","","sys (>= 2.1)",""
"stringi","1.8.7","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23/stringi/DESCRIPTION","9e60981222f4cccf08529868c15f41eb2b6a0fe5721123b983b19b15eaa4b673","DESCRIPTION_DEPENDENCY","R 4.6.0; aarch64-apple-darwin20; 2026-07-28 21:03:16 UTC; unix","R (>= 3.4)","tools, utils, stats",""
"stringi","1.8.7","/Users/zauner/Library/R/arm64/4.6/library","/Users/zauner/Library/R/arm64/4.6/library/stringi/DESCRIPTION","13551874663f5fd67e23554c01baad46df2305e4d00fd5fc6ccefa3c1968d891","DESCRIPTION_DEPENDENCY","R 4.6.0; aarch64-apple-darwin23; 2026-04-25 15:41:40 UTC; unix","R (>= 3.4)","tools, utils, stats",""
"systemfonts","1.3.2","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23/systemfonts/DESCRIPTION","45e04cac8e31311b4ae4eee36420a6c4bb7b73dad13fa07607ca022d8877e05a","DESCRIPTION_DEPENDENCY","R 4.6.0; aarch64-apple-darwin23; 2026-04-25 23:16:44 UTC; unix","R (>= 3.2.0)","base64enc, grid, jsonlite, lifecycle, tools, utils","cpp11 (>= 0.2.1)"
"systemfonts","1.3.1","/Users/zauner/Library/R/arm64/4.6/library","/Users/zauner/Library/R/arm64/4.6/library/systemfonts/DESCRIPTION","f10cbaed6f2f3204fb0441271371b18b0d02387eb391d743a869c2dca2eeb7d2","DESCRIPTION_DEPENDENCY","R 4.6.1; aarch64-apple-darwin23; 2026-07-28 17:05:06 UTC; unix","R (>= 3.2.0)","base64enc, grid, jsonlite, lifecycle, tools, utils","cpp11 (>= 0.2.1)"
"textshaping","1.0.5","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23/textshaping/DESCRIPTION","63ec158b69b374f95aaadee11c3145d73c29f443168cf9eb536d700b4960f682","DESCRIPTION_DEPENDENCY","R 4.6.0; aarch64-apple-darwin23; 2026-04-25 23:19:28 UTC; unix","R (>= 3.2.0)","lifecycle, stats, stringi, systemfonts (>= 1.3.0), utils","cpp11 (>= 0.2.1), systemfonts (>= 1.0.0)"
"textshaping","1.0.1","/Users/zauner/Library/R/arm64/4.6/library","/Users/zauner/Library/R/arm64/4.6/library/textshaping/DESCRIPTION","310e3b538ba8a6fecdab04830016579262c9f086788fe3f3d5029d6430f04cea","DESCRIPTION_DEPENDENCY","R 4.6.1; aarch64-apple-darwin23; 2026-07-28 17:05:28 UTC; unix","R (>= 3.2.0)","lifecycle, stats, stringi, systemfonts (>= 1.1.0), utils","cpp11 (>= 0.2.1), systemfonts (>= 1.0.0)"
"httr","1.4.8","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23/httr/DESCRIPTION","5d19b65d05ef4cd3860a94491c023a52194446c5ce00ed84b711290d7453e58e","DESCRIPTION_DEPENDENCY","R 4.6.0; ; 2026-04-26 05:16:18 UTC; unix","R (>= 3.6)","curl (>= 5.1.0), jsonlite, mime, openssl (>= 0.8), R6",""
"httr","1.4.8","/Users/zauner/Library/R/arm64/4.6/library","/Users/zauner/Library/R/arm64/4.6/library/httr/DESCRIPTION","e25806c8dd19b16f63f0e3e3aca9244fc10328d6e7fa43f0e46abf7195de60f1","DESCRIPTION_DEPENDENCY","R 4.6.0; ; 2026-04-26 05:16:18 UTC; unix","R (>= 3.6)","curl (>= 5.1.0), jsonlite, mime, openssl (>= 0.8), R6",""
"terra","1.9-34","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23/terra/DESCRIPTION","e31d507bea210439fc27e1325c3645fc7a0ff12fcc45b26b64f9c257bc7f78ef","DESCRIPTION_DEPENDENCY","R 4.6.0; aarch64-apple-darwin23; 2026-06-19 15:42:07 UTC; unix","R (>= 3.5.0), methods","Rcpp (>= 1.0-10)","Rcpp"
"terra","1.9-34","/Users/zauner/Library/R/arm64/4.6/library","/Users/zauner/Library/R/arm64/4.6/library/terra/DESCRIPTION","f570021a3d5f56862d069c8d18c2f82919f3ca250d02ce1e9888c28b988fa781","DESCRIPTION_DEPENDENCY","R 4.6.0; aarch64-apple-darwin23; 2026-06-19 15:42:07 UTC; unix","R (>= 3.5.0), methods","Rcpp (>= 1.0-10)","Rcpp"
"classInt","0.4-11","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23/classInt/DESCRIPTION","883974183d45cbf743d2037b7956b18e1c00a9f4112c8104d57b80b310a5cddc","DESCRIPTION_DEPENDENCY","R 4.6.0; aarch64-apple-darwin23; 2026-04-26 02:21:24 UTC; unix","R (>= 2.2)","grDevices, stats, graphics, e1071, class, KernSmooth",""
"classInt","0.4-11","/Users/zauner/Library/R/arm64/4.6/library","/Users/zauner/Library/R/arm64/4.6/library/classInt/DESCRIPTION","8c09f4bcd0511784eb6f3242ab2edd24927fa7b5eebef6a0f5534bc46fb2cc4a","DESCRIPTION_DEPENDENCY","R 4.6.0; aarch64-apple-darwin23; 2026-04-26 02:21:24 UTC; unix","R (>= 2.2)","grDevices, stats, graphics, e1071, class, KernSmooth",""
"DBI","1.3.0","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23/DBI/DESCRIPTION","85b2eb7015f04e631859c640b23a5a500120a95f421eb31f4a9b1cf20ca0578e","DESCRIPTION_DEPENDENCY","R 4.6.0; ; 2026-04-25 15:47:33 UTC; unix","methods, R (>= 3.0.0)","",""
"DBI","1.3.0","/Users/zauner/Library/R/arm64/4.6/library","/Users/zauner/Library/R/arm64/4.6/library/DBI/DESCRIPTION","af62bbc47396f423a7cc3e53880682a06d7c28b5a1cf6bcbf6f6c2c1034859d2","DESCRIPTION_DEPENDENCY","R 4.6.0; ; 2026-04-25 15:47:33 UTC; unix","methods, R (>= 3.0.0)","",""
"s2","1.1.11","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23/s2/DESCRIPTION","de135a11ca689ce29f6cac241bccde9e82bd8496ee21d30d73633f2fc3342436","DESCRIPTION_DEPENDENCY","R 4.6.0; aarch64-apple-darwin23; 2026-06-01 15:24:00 UTC; unix","R (>= 3.0.0)","Rcpp, wk (>= 0.6.0)","Rcpp, wk"
"s2","1.1.9","/Users/zauner/Library/R/arm64/4.6/library","/Users/zauner/Library/R/arm64/4.6/library/s2/DESCRIPTION","a9cafe85d6768b472a8a9a796058b24ac336c370370eea4f81a33931056caf21","DESCRIPTION_DEPENDENCY","R 4.6.1; aarch64-apple-darwin23; 2026-07-28 17:05:03 UTC; unix","R (>= 3.0.0)","Rcpp, wk (>= 0.6.0)","Rcpp, wk"
"units","1.0-1","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23/units/DESCRIPTION","a7ca4f63eedcf8d8bc97be9babb52aaa0e405c081e85cc44a6680d180d6c0ff9","DESCRIPTION_DEPENDENCY","R 4.6.0; aarch64-apple-darwin23; 2026-04-25 15:40:45 UTC; unix","R (>= 3.5.0)","Rcpp","Rcpp (>= 1.1.0)"
"units","0.8-7","/Users/zauner/Library/R/arm64/4.6/library","/Users/zauner/Library/R/arm64/4.6/library/units/DESCRIPTION","c0d5ba973b3b44014a8b57f1c633708adaa77979790a82924b653c695a6f2ab2","DESCRIPTION_DEPENDENCY","R 4.6.1; aarch64-apple-darwin23; 2026-07-28 17:05:01 UTC; unix","R (>= 3.0.2)","Rcpp","Rcpp (>= 0.12.10)"
"Rcpp","1.1.2","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23/Rcpp/DESCRIPTION","b15397aa3cf237521d1345b8b22d92d6f7b5a197663f2e91f41605c489de06bc","DESCRIPTION_DEPENDENCY","R 4.6.1; aarch64-apple-darwin23; 2026-07-05 10:40:15 UTC; unix","R (>= 3.5.0)","methods, utils",""
"Rcpp","1.1.1-1.1","/Users/zauner/Library/R/arm64/4.6/library","/Users/zauner/Library/R/arm64/4.6/library/Rcpp/DESCRIPTION","52df7bdbff9621baae2a529e7a708d9bfb2b8539c35b2d11570be9b2179eab33","DESCRIPTION_DEPENDENCY","R 4.6.1; aarch64-apple-darwin23; 2026-07-28 17:04:38 UTC; unix","R (>= 3.5.0)","methods, utils",""
"selectr","0.6-0","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23/selectr/DESCRIPTION","97a3a35582172443f29967fcb669b660358417239cb9c8e4ba5931985c8e1070","DESCRIPTION_DEPENDENCY","R 4.6.1; ; 2026-06-23 07:04:50 UTC; unix","R (>= 3.3)","R6",""
"selectr","0.6-0","/Users/zauner/Library/R/arm64/4.6/library","/Users/zauner/Library/R/arm64/4.6/library/selectr/DESCRIPTION","13b758f0afef88595ec08ec532381b86c1bb1498471bedbd81a5ccf1b6c2f2cd","DESCRIPTION_DEPENDENCY","R 4.6.1; ; 2026-06-23 07:04:50 UTC; unix","R (>= 3.3)","R6",""
"timechange","0.4.0","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23/timechange/DESCRIPTION","64d30c1c71585cdc9ed871b12dce1b64b99564356a56d569570d965d1044a596","DESCRIPTION_DEPENDENCY","R 4.6.0; aarch64-apple-darwin23; 2026-04-25 15:44:04 UTC; unix","R (>= 3.3)","","cpp11 (>= 0.2.7)"
"timechange","0.3.0","/Users/zauner/Library/R/arm64/4.6/library","/Users/zauner/Library/R/arm64/4.6/library/timechange/DESCRIPTION","19ce6d68acde1a007c18b3049b2c6536050d223b0395e64d8d319c2060242460","DESCRIPTION_DEPENDENCY","R 4.6.1; aarch64-apple-darwin23; 2026-07-28 17:04:46 UTC; unix","R (>= 3.3)","","cpp11 (>= 0.2.7)"
