"source","source_sha256","authority_candidate","line","evidence_text"
"notebooks/hypotheses/H07.qmd","c2d24ee7199fc8399e7edfa1192a21de7c31bd7854a89d356386c5e669ff55ca","audit/report_harmonization/final_documents_2026_09_12/consolidated_planning_disposition_001/proposal_snapshot/corpus_37_current_readiness.csv",28,"27,""hypothesis_result"",""notebooks/hypotheses/H07.qmd"",""H07: Photoperiod and qualifying transitions in personal light exposure"",""c779c57ffc64a15c82e519ef38e865a39108a6563d82e408e4522253c61e8226"",25,27,""_build/nathealth/notebooks/hypotheses/H07.html"",TRUE,""851a301c400e771cee6e9d6dff4360f2842f3fa3055190405342853563a2b284"",""c2d24ee7199fc8399e7edfa1192a21de7c31bd7854a89d356386c5e669ff55ca"",""851a301c400e771cee6e9d6dff4360f2842f3fa3055190405342853563a2b284"",FALSE,TRUE,16,""Classify accepted source-only delta and reconcile render inputs before report-only re-render"""
"notebooks/hypotheses/H08.qmd","56cdd3382ff933f20706d50e75af00160ebdc3c503307f9fdf02fb7c2ae6e859","audit/report_harmonization/final_documents_2026_09_12/consolidated_planning_disposition_001/proposal_snapshot/corpus_37_current_readiness.csv",30,"29,""hypothesis_result"",""notebooks/hypotheses/H08.qmd"",""H08: Visual light sensitivity and personal light exposure"",""1b6b50b21e22d60909a65b125ce74be54829e5efc10de33f888fcd294c7374b1"",27,29,""_build/nathealth/notebooks/hypotheses/H08.html"",TRUE,""4943ccbb186ddc292a169513f3752da15bc29765acb5f3c33ef0f585f7d96a20"",""56cdd3382ff933f20706d50e75af00160ebdc3c503307f9fdf02fb7c2ae6e859"",""4943ccbb186ddc292a169513f3752da15bc29765acb5f3c33ef0f585f7d96a20"",FALSE,TRUE,22,""Classify accepted source-only delta and reconcile render inputs before report-only re-render"""
"notebooks/hypotheses/H09.qmd","ae5b23d11e2c623b7150df7fe14292df4380e6417028630c30a30ae7dff1b34c","audit/report_harmonization/final_documents_2026_09_12/consolidated_planning_disposition_001/proposal_snapshot/corpus_37_current_readiness.csv",32,"31,""hypothesis_result"",""notebooks/hypotheses/H09.qmd"",""H09: Chronotype and timing of personal light exposure"",""c738a4365d01497030a260691ceff35fd5c2dab478148fd28676e27981e203c6"",29,31,""_build/nathealth/notebooks/hypotheses/H09.html"",TRUE,""37c06994b2eb992d924b266a6ac930090170a68642f956b9690dada379300ced"",""ae5b23d11e2c623b7150df7fe14292df4380e6417028630c30a30ae7dff1b34c"",""37c06994b2eb992d924b266a6ac930090170a68642f956b9690dada379300ced"",FALSE,TRUE,18,""Classify accepted source-only delta and reconcile render inputs before report-only re-render"""
"notebooks/hypotheses/H10.qmd","0b2daad24e16ad62a87c2b74d5989cb2ff3738dca47d5dd3fda0af366e93c855","audit/report_harmonization/final_documents_2026_09_12/consolidated_planning_disposition_001/proposal_snapshot/corpus_37_current_readiness.csv",34,"33,""hypothesis_result"",""notebooks/hypotheses/H10.qmd"",""H10: Age, measured biological sex, and personal light exposure"",""0cf302f74c482168c5f5d4c640bbc6a80ef451333f7d76f3c3be204ac1b5f64d"",31,33,""_build/nathealth/notebooks/hypotheses/H10.html"",TRUE,""9eccd8f7b2156aca725c884298b17111b3945ff14b8070cf131d8c7ea2fc6cb8"",""0b2daad24e16ad62a87c2b74d5989cb2ff3738dca47d5dd3fda0af366e93c855"",""9eccd8f7b2156aca725c884298b17111b3945ff14b8070cf131d8c7ea2fc6cb8"",FALSE,TRUE,24,""Classify accepted source-only delta and reconcile render inputs before report-only re-render"""
"notebooks/hypotheses/H11.qmd","a30520f117d65cf13b0cd87fce56395307582c9dfefa1b016332c6a695b80fb5","audit/report_harmonization/final_documents_2026_09_12/consolidated_planning_disposition_001/proposal_snapshot/corpus_37_current_readiness.csv",36,"35,""hypothesis_result"",""notebooks/hypotheses/H11.qmd"",""H11: Biological sex and daily personal light-exposure patterns"",""7909ba06782c84223197ab7fcd16493d7ee6e6d8b63c750aa81f17cb97977867"",33,35,""_build/nathealth/notebooks/hypotheses/H11.html"",TRUE,""5e18bb94d0ad84d0e6916a12c1eb819b224b87c9030eb2bd8dba49422d1c4d53"",""a30520f117d65cf13b0cd87fce56395307582c9dfefa1b016332c6a695b80fb5"",""5e18bb94d0ad84d0e6916a12c1eb819b224b87c9030eb2bd8dba49422d1c4d53"",FALSE,TRUE,26,""Classify accepted source-only delta and reconcile render inputs before report-only re-render"""
"notebooks/hypotheses/H09.qmd","ae5b23d11e2c623b7150df7fe14292df4380e6417028630c30a30ae7dff1b34c","audit/report_harmonization/report018_order72j_component_exports_release/H09_preservation_inventory.csv",550,"""notebooks/hypotheses/H09.qmd"",""ae5b23d11e2c623b7150df7fe14292df4380e6417028630c30a30ae7dff1b34c"",40160"
"notebooks/hypotheses/H07.qmd","c2d24ee7199fc8399e7edfa1192a21de7c31bd7854a89d356386c5e669ff55ca","audit/report_harmonization/report018_order72j_component_exports_release/additional_dependency_pins.csv",9,"""notebooks/hypotheses/H07.qmd"",""c2d24ee7199fc8399e7edfa1192a21de7c31bd7854a89d356386c5e669ff55ca"",45410"
"notebooks/hypotheses/H09.qmd","ae5b23d11e2c623b7150df7fe14292df4380e6417028630c30a30ae7dff1b34c","audit/report_harmonization/report018_order72j_component_exports_release/additional_dependency_pins.csv",10,"""notebooks/hypotheses/H09.qmd"",""ae5b23d11e2c623b7150df7fe14292df4380e6417028630c30a30ae7dff1b34c"",40160"
"notebooks/hypotheses/H11.qmd","a30520f117d65cf13b0cd87fce56395307582c9dfefa1b016332c6a695b80fb5","audit/report_harmonization/report018_order72j_component_exports_release/additional_dependency_pins.csv",11,"""notebooks/hypotheses/H11.qmd"",""a30520f117d65cf13b0cd87fce56395307582c9dfefa1b016332c6a695b80fb5"",58146"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","c6435a5f482df40c20f3d4d6e4f77d07f2a4f0bb3f1f2687efd2ebf92829e044","audit/report_harmonization/final_documents_2026_09_12/consolidated_planning_disposition_001/proposal_snapshot/website_893_file_current_check.csv",464,"""audit/hypotheses/H01/H01_analysis_preparation.qmd"",""c6435a5f482df40c20f3d4d6e4f77d07f2a4f0bb3f1f2687efd2ebf92829e044"",59212,""c6435a5f482df40c20f3d4d6e4f77d07f2a4f0bb3f1f2687efd2ebf92829e044"",TRUE"
"notebooks/descriptives.qmd","c17fef3ca932fa8cf195f6ae6604e822e3b46235cefd6a081d4eef69b88546bc","audit/report_harmonization/final_documents_2026_09_12/consolidated_planning_disposition_001/proposal_snapshot/future_route_commands_NOT_EXECUTED.csv",10,"9,""notebooks/descriptives.qmd"",""/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/final_review_2026_09_12/site_project"",""RENV_CONFIG_AUTOLOADER_ENABLED=FALSE R_LIBS_USER=/Users/zauner/Library/R/arm64/4.6/library /usr/local/bin/quarto render notebooks/descriptives.qmd --profile nathealth --to html --no-clean"",""/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/final_review_2026_09_12/site_project/_build/nathealth/notebooks/descriptives.html"",""c17fef3ca932fa8cf195f6ae6604e822e3b46235cefd6a081d4eef69b88546bc"",""PROPOSED_NOT_EXECUTED_NOT_RELEASED"",""Approved source, full transitive report-only R/helper/input closure, no analytical producer execution, immutable science pins"",""Classify accepted source-only delta and reconcile render inputs before report-only re-render"""
"notebooks/hypotheses/H01.qmd","4618b80ed84518d94b8e8fe8b80db1fc43d272c2781c5294b3cc48b019348d43","audit/report_harmonization/final_documents_2026_09_12/consolidated_planning_disposition_001/proposal_snapshot/future_route_commands_NOT_EXECUTED.csv",12,"11,""notebooks/hypotheses/H01.qmd"",""/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/final_review_2026_09_12/site_project"",""RENV_CONFIG_AUTOLOADER_ENABLED=FALSE R_LIBS_USER=/Users/zauner/Library/R/arm64/4.6/library /usr/local/bin/quarto render notebooks/hypotheses/H01.qmd --profile nathealth --to html --no-clean"",""/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/final_review_2026_09_12/site_project/_build/nathealth/notebooks/hypotheses/H01.html"",""4618b80ed84518d94b8e8fe8b80db1fc43d272c2781c5294b3cc48b019348d43"",""PROPOSED_NOT_EXECUTED_NOT_RELEASED"",""Approved source, full transitive report-only R/helper/input closure, no analytical producer execution, immutable science pins"",""Classify accepted source-only delta and reconcile render inputs before report-only re-render"""
"audit/hypotheses/H01/H01_analysis_preparation.qmd","c6435a5f482df40c20f3d4d6e4f77d07f2a4f0bb3f1f2687efd2ebf92829e044","audit/report_harmonization/final_documents_2026_09_12/consolidated_planning_disposition_001/proposal_snapshot/future_route_commands_NOT_EXECUTED.csv",13,"12,""audit/hypotheses/H01/H01_analysis_preparation.qmd"",""/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/final_review_2026_09_12/site_project"",""RENV_CONFIG_AUTOLOADER_ENABLED=FALSE R_LIBS_USER=/Users/zauner/Library/R/arm64/4.6/library /usr/local/bin/quarto render audit/hypotheses/H01/H01_analysis_preparation.qmd --profile nathealth --to html --no-clean"",""/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/final_review_2026_09_12/site_project/_build/nathealth/audit/hypotheses/H01/H01_analysis_preparation.html"",""c6435a5f482df40c20f3d4d6e4f77d07f2a4f0bb3f1f2687efd2ebf92829e044"",""PROPOSED_NOT_EXECUTED_NOT_RELEASED"",""Approved source, full transitive report-only R/helper/input closure, no analytical producer execution, immutable science pins"",""Classify accepted source-only delta and reconcile render inputs before report-only re-render"""
"notebooks/hypotheses/H02.qmd","b50b55eebb75f120928707821dc3b8e8d6f16905418c56d8d689744926ff3de8","audit/report_harmonization/final_documents_2026_09_12/consolidated_planning_disposition_001/proposal_snapshot/future_route_commands_NOT_EXECUTED.csv",14,"13,""notebooks/hypotheses/H02.qmd"",""/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/final_review_2026_09_12/site_project"",""RENV_CONFIG_AUTOLOADER_ENABLED=FALSE R_LIBS_USER=/Users/zauner/Library/R/arm64/4.6/library /usr/local/bin/quarto render notebooks/hypotheses/H02.qmd --profile nathealth --to html --no-clean"",""/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/final_review_2026_09_12/site_project/_build/nathealth/notebooks/hypotheses/H02.html"",""b50b55eebb75f120928707821dc3b8e8d6f16905418c56d8d689744926ff3de8"",""PROPOSED_NOT_EXECUTED_NOT_RELEASED"",""Approved source, full transitive report-only R/helper/input closure, no analytical producer execution, immutable science pins"",""Classify accepted source-only delta and reconcile render inputs before report-only re-render"""
"notebooks/hypotheses/H03.qmd","27c1fea54e5f32570613df80768d1fb5b668f3033aee90069820e951001c2513","audit/report_harmonization/final_documents_2026_09_12/consolidated_planning_disposition_001/proposal_snapshot/future_route_commands_NOT_EXECUTED.csv",16,"15,""notebooks/hypotheses/H03.qmd"",""/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/final_review_2026_09_12/site_project"",""RENV_CONFIG_AUTOLOADER_ENABLED=FALSE R_LIBS_USER=/Users/zauner/Library/R/arm64/4.6/library /usr/local/bin/quarto render notebooks/hypotheses/H03.qmd --profile nathealth --to html --no-clean"",""/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/final_review_2026_09_12/site_project/_build/nathealth/notebooks/hypotheses/H03.html"",""27c1fea54e5f32570613df80768d1fb5b668f3033aee90069820e951001c2513"",""PROPOSED_NOT_EXECUTED_NOT_RELEASED"",""Approved source, full transitive report-only R/helper/input closure, no analytical producer execution, immutable science pins"",""Classify accepted source-only delta and reconcile render inputs before report-only re-render"""
"notebooks/hypotheses/H04.qmd","243896d4c22f68d23027f77f3721882e0a3d55274e67014e75d6ff55e2e243af","audit/report_harmonization/final_documents_2026_09_12/consolidated_planning_disposition_001/proposal_snapshot/future_route_commands_NOT_EXECUTED.csv",18,"17,""notebooks/hypotheses/H04.qmd"",""/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/final_review_2026_09_12/site_project"",""RENV_CONFIG_AUTOLOADER_ENABLED=FALSE R_LIBS_USER=/Users/zauner/Library/R/arm64/4.6/library /usr/local/bin/quarto render notebooks/hypotheses/H04.qmd --profile nathealth --to html --no-clean"",""/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/final_review_2026_09_12/site_project/_build/nathealth/notebooks/hypotheses/H04.html"",""243896d4c22f68d23027f77f3721882e0a3d55274e67014e75d6ff55e2e243af"",""PROPOSED_NOT_EXECUTED_NOT_RELEASED"",""Approved source, full transitive report-only R/helper/input closure, no analytical producer execution, immutable science pins"",""Classify accepted source-only delta and reconcile render inputs before report-only re-render"""
"audit/hypotheses/H04/H04_analysis_preparation.qmd","5b6255184ab1988f2b89dfc363e1eb7d010d6f85436c7ff32754289af6e6de48","audit/report_harmonization/final_documents_2026_09_12/consolidated_planning_disposition_001/proposal_snapshot/future_route_commands_NOT_EXECUTED.csv",19,"18,""audit/hypotheses/H04/H04_analysis_preparation.qmd"",""/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/final_review_2026_09_12/site_project"",""RENV_CONFIG_AUTOLOADER_ENABLED=FALSE R_LIBS_USER=/Users/zauner/Library/R/arm64/4.6/library /usr/local/bin/quarto render audit/hypotheses/H04/H04_analysis_preparation.qmd --profile nathealth --to html --no-clean"",""/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/final_review_2026_09_12/site_project/_build/nathealth/audit/hypotheses/H04/H04_analysis_preparation.html"",""5b6255184ab1988f2b89dfc363e1eb7d010d6f85436c7ff32754289af6e6de48"",""PROPOSED_NOT_EXECUTED_NOT_RELEASED"",""Approved source, full transitive report-only R/helper/input closure, no analytical producer execution, immutable science pins"",""Classify accepted source-only delta and reconcile render inputs before report-only re-render"""
"notebooks/hypotheses/H05.qmd","f748873f5f68198665fc3cb3d7047f586c619408f86e5e22bd9814593f9f2780","audit/report_harmonization/final_documents_2026_09_12/consolidated_planning_disposition_001/proposal_snapshot/future_route_commands_NOT_EXECUTED.csv",20,"19,""notebooks/hypotheses/H05.qmd"",""/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/final_review_2026_09_12/site_project"",""RENV_CONFIG_AUTOLOADER_ENABLED=FALSE R_LIBS_USER=/Users/zauner/Library/R/arm64/4.6/library /usr/local/bin/quarto render notebooks/hypotheses/H05.qmd --profile nathealth --to html --no-clean"",""/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/final_review_2026_09_12/site_project/_build/nathealth/notebooks/hypotheses/H05.html"",""f748873f5f68198665fc3cb3d7047f586c619408f86e5e22bd9814593f9f2780"",""PROPOSED_NOT_EXECUTED_NOT_RELEASED"",""Approved source, full transitive report-only R/helper/input closure, no analytical producer execution, immutable science pins"",""Classify accepted source-only delta and reconcile render inputs before report-only re-render"""
"notebooks/hypotheses/H06.qmd","5f8ec988d680e1a3e3dbf2410f0d4e6a49ded80a9990b3a09661aebdc98cbd4e","audit/report_harmonization/final_documents_2026_09_12/consolidated_planning_disposition_001/proposal_snapshot/future_route_commands_NOT_EXECUTED.csv",22,"21,""notebooks/hypotheses/H06.qmd"",""/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/final_review_2026_09_12/site_project"",""RENV_CONFIG_AUTOLOADER_ENABLED=FALSE R_LIBS_USER=/Users/zauner/Library/R/arm64/4.6/library /usr/local/bin/quarto render notebooks/hypotheses/H06.qmd --profile nathealth --to html --no-clean"",""/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/final_review_2026_09_12/site_project/_build/nathealth/notebooks/hypotheses/H06.html"",""5f8ec988d680e1a3e3dbf2410f0d4e6a49ded80a9990b3a09661aebdc98cbd4e"",""PROPOSED_NOT_EXECUTED_NOT_RELEASED"",""Approved source, full transitive report-only R/helper/input closure, no analytical producer execution, immutable science pins"",""Classify accepted source-only delta and reconcile render inputs before report-only re-render"""
"audit/hypotheses/H06/H06_analysis_preparation.qmd","5b128499a1f1a9312089ec47dfd1ba30cebb2a31059608659c0aa464753abfa0","audit/report_harmonization/final_documents_2026_09_12/consolidated_planning_disposition_001/proposal_snapshot/future_route_commands_NOT_EXECUTED.csv",23,"22,""audit/hypotheses/H06/H06_analysis_preparation.qmd"",""/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/final_review_2026_09_12/site_project"",""RENV_CONFIG_AUTOLOADER_ENABLED=FALSE R_LIBS_USER=/Users/zauner/Library/R/arm64/4.6/library /usr/local/bin/quarto render audit/hypotheses/H06/H06_analysis_preparation.qmd --profile nathealth --to html --no-clean"",""/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/final_review_2026_09_12/site_project/_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html"",""5b128499a1f1a9312089ec47dfd1ba30cebb2a31059608659c0aa464753abfa0"",""PROPOSED_NOT_EXECUTED_NOT_RELEASED"",""Approved source, full transitive report-only R/helper/input closure, no analytical producer execution, immutable science pins"",""Classify accepted source-only delta and reconcile render inputs before report-only re-render"""
"notebooks/hypotheses/H06_daily.qmd","ddf7e8af287831b80243b4d35e83546fa6ee8f7f3794c9874d4712648b3eb2e7","audit/report_harmonization/final_documents_2026_09_12/consolidated_planning_disposition_001/proposal_snapshot/future_route_commands_NOT_EXECUTED.csv",24,"23,""notebooks/hypotheses/H06_daily.qmd"",""/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/final_review_2026_09_12/site_project"",""RENV_CONFIG_AUTOLOADER_ENABLED=FALSE R_LIBS_USER=/Users/zauner/Library/R/arm64/4.6/library /usr/local/bin/quarto render notebooks/hypotheses/H06_daily.qmd --profile nathealth --to html --no-clean"",""/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/final_review_2026_09_12/site_project/_build/nathealth/notebooks/hypotheses/H06_daily.html"",""ddf7e8af287831b80243b4d35e83546fa6ee8f7f3794c9874d4712648b3eb2e7"",""PROPOSED_NOT_EXECUTED_NOT_RELEASED"",""Approved source, full transitive report-only R/helper/input closure, no analytical producer execution, immutable science pins"",""Classify accepted source-only delta and reconcile render inputs before report-only re-render"""
"notebooks/hypotheses/H07.qmd","c2d24ee7199fc8399e7edfa1192a21de7c31bd7854a89d356386c5e669ff55ca","audit/report_harmonization/final_documents_2026_09_12/consolidated_planning_disposition_001/proposal_snapshot/future_route_commands_NOT_EXECUTED.csv",26,"25,""notebooks/hypotheses/H07.qmd"",""/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/final_review_2026_09_12/site_project"",""RENV_CONFIG_AUTOLOADER_ENABLED=FALSE R_LIBS_USER=/Users/zauner/Library/R/arm64/4.6/library /usr/local/bin/quarto render notebooks/hypotheses/H07.qmd --profile nathealth --to html --no-clean"",""/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/final_review_2026_09_12/site_project/_build/nathealth/notebooks/hypotheses/H07.html"",""c2d24ee7199fc8399e7edfa1192a21de7c31bd7854a89d356386c5e669ff55ca"",""PROPOSED_NOT_EXECUTED_NOT_RELEASED"",""Approved source, full transitive report-only R/helper/input closure, no analytical producer execution, immutable science pins"",""Classify accepted source-only delta and reconcile render inputs before report-only re-render"""
"notebooks/hypotheses/H08.qmd","56cdd3382ff933f20706d50e75af00160ebdc3c503307f9fdf02fb7c2ae6e859","audit/report_harmonization/final_documents_2026_09_12/consolidated_planning_disposition_001/proposal_snapshot/future_route_commands_NOT_EXECUTED.csv",28,"27,""notebooks/hypotheses/H08.qmd"",""/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/final_review_2026_09_12/site_project"",""RENV_CONFIG_AUTOLOADER_ENABLED=FALSE R_LIBS_USER=/Users/zauner/Library/R/arm64/4.6/library /usr/local/bin/quarto render notebooks/hypotheses/H08.qmd --profile nathealth --to html --no-clean"",""/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/final_review_2026_09_12/site_project/_build/nathealth/notebooks/hypotheses/H08.html"",""56cdd3382ff933f20706d50e75af00160ebdc3c503307f9fdf02fb7c2ae6e859"",""PROPOSED_NOT_EXECUTED_NOT_RELEASED"",""Approved source, full transitive report-only R/helper/input closure, no analytical producer execution, immutable science pins"",""Classify accepted source-only delta and reconcile render inputs before report-only re-render"""
"notebooks/hypotheses/H09.qmd","ae5b23d11e2c623b7150df7fe14292df4380e6417028630c30a30ae7dff1b34c","audit/report_harmonization/final_documents_2026_09_12/consolidated_planning_disposition_001/proposal_snapshot/future_route_commands_NOT_EXECUTED.csv",30,"29,""notebooks/hypotheses/H09.qmd"",""/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/final_review_2026_09_12/site_project"",""RENV_CONFIG_AUTOLOADER_ENABLED=FALSE R_LIBS_USER=/Users/zauner/Library/R/arm64/4.6/library /usr/local/bin/quarto render notebooks/hypotheses/H09.qmd --profile nathealth --to html --no-clean"",""/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/final_review_2026_09_12/site_project/_build/nathealth/notebooks/hypotheses/H09.html"",""ae5b23d11e2c623b7150df7fe14292df4380e6417028630c30a30ae7dff1b34c"",""PROPOSED_NOT_EXECUTED_NOT_RELEASED"",""Approved source, full transitive report-only R/helper/input closure, no analytical producer execution, immutable science pins"",""Classify accepted source-only delta and reconcile render inputs before report-only re-render"""
"notebooks/hypotheses/H10.qmd","0b2daad24e16ad62a87c2b74d5989cb2ff3738dca47d5dd3fda0af366e93c855","audit/report_harmonization/final_documents_2026_09_12/consolidated_planning_disposition_001/proposal_snapshot/future_route_commands_NOT_EXECUTED.csv",32,"31,""notebooks/hypotheses/H10.qmd"",""/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/final_review_2026_09_12/site_project"",""RENV_CONFIG_AUTOLOADER_ENABLED=FALSE R_LIBS_USER=/Users/zauner/Library/R/arm64/4.6/library /usr/local/bin/quarto render notebooks/hypotheses/H10.qmd --profile nathealth --to html --no-clean"",""/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/final_review_2026_09_12/site_project/_build/nathealth/notebooks/hypotheses/H10.html"",""0b2daad24e16ad62a87c2b74d5989cb2ff3738dca47d5dd3fda0af366e93c855"",""PROPOSED_NOT_EXECUTED_NOT_RELEASED"",""Approved source, full transitive report-only R/helper/input closure, no analytical producer execution, immutable science pins"",""Classify accepted source-only delta and reconcile render inputs before report-only re-render"""
"notebooks/hypotheses/H11.qmd","a30520f117d65cf13b0cd87fce56395307582c9dfefa1b016332c6a695b80fb5","audit/report_harmonization/final_documents_2026_09_12/consolidated_planning_disposition_001/proposal_snapshot/future_route_commands_NOT_EXECUTED.csv",34,"33,""notebooks/hypotheses/H11.qmd"",""/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/final_review_2026_09_12/site_project"",""RENV_CONFIG_AUTOLOADER_ENABLED=FALSE R_LIBS_USER=/Users/zauner/Library/R/arm64/4.6/library /usr/local/bin/quarto render notebooks/hypotheses/H11.qmd --profile nathealth --to html --no-clean"",""/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/final_review_2026_09_12/site_project/_build/nathealth/notebooks/hypotheses/H11.html"",""a30520f117d65cf13b0cd87fce56395307582c9dfefa1b016332c6a695b80fb5"",""PROPOSED_NOT_EXECUTED_NOT_RELEASED"",""Approved source, full transitive report-only R/helper/input closure, no analytical producer execution, immutable science pins"",""Classify accepted source-only delta and reconcile render inputs before report-only re-render"""
"audit/hypotheses/H01/H01_analysis_preparation.qmd","c6435a5f482df40c20f3d4d6e4f77d07f2a4f0bb3f1f2687efd2ebf92829e044","audit/report_harmonization/nathealth_final_landing_integration_2026_09_02/accepted_build_preflight_inventory.csv",464,"audit/hypotheses/H01/H01_analysis_preparation.qmd,c6435a5f482df40c20f3d4d6e4f77d07f2a4f0bb3f1f2687efd2ebf92829e044,59212"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","c6435a5f482df40c20f3d4d6e4f77d07f2a4f0bb3f1f2687efd2ebf92829e044","audit/report_harmonization/nathealth_final_landing_integration_2026_09_02/production_prebrowser_build_inventory.csv",464,"audit/hypotheses/H01/H01_analysis_preparation.qmd,c6435a5f482df40c20f3d4d6e4f77d07f2a4f0bb3f1f2687efd2ebf92829e044,59212"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","c6435a5f482df40c20f3d4d6e4f77d07f2a4f0bb3f1f2687efd2ebf92829e044","audit/report_harmonization/nathealth_final_landing_integration_2026_09_02/production_prebrowser_build_delta.csv",464,"audit/hypotheses/H01/H01_analysis_preparation.qmd,c6435a5f482df40c20f3d4d6e4f77d07f2a4f0bb3f1f2687efd2ebf92829e044,59212,c6435a5f482df40c20f3d4d6e4f77d07f2a4f0bb3f1f2687efd2ebf92829e044,59212,EXACT"
