"file","unit","scope","node","value"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","summarise_site","11/body/4/body/5/3/8/5","Chronotype"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","summarise_site","11/body/4/body/5/3/9/3","msf_sc"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","summarise_site","11/body/4/body/5/3/9/4","Sleep-corrected midsleep on free days"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","summarise_site","11/body/4/body/5/3/9/5","Chronotype"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","summarise_site","11/body/4/body/5/3/9/6","clock time"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","summarise_site","11/body/4/body/5/3/10/3","sjl"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","summarise_site","11/body/4/body/5/3/10/4","Social jetlag"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","summarise_site","11/body/4/body/5/3/10/5","Chronotype"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","summarise_site","11/body/4/body/5/3/10/6","hours"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","summarise_site","11/body/4/body/5/3/10/7/3/3","hours"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","summarise_site","11/body/4/body/5/3/11/2","Sleep diary"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","summarise_site","11/body/4/body/5/3/11/3","Participants with eligible sleep diary"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","summarise_site","11/body/4/body/5/3/11/4",""
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","summarise_site","11/body/4/body/5/3/11/5","participant"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","summarise_site","11/body/4/body/5/3/11/6","n"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","summarise_site","11/body/4/body/5/3/11/18/2","%d (%.1f%%)"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","summarise_site","11/body/4/body/5/3/12/2","Sleep diary"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","summarise_site","11/body/4/body/5/3/12/3","Eligible sleep diary records"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","summarise_site","11/body/4/body/5/3/12/4",""
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","summarise_site","11/body/4/body/5/3/12/5","diary record"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","summarise_site","11/body/4/body/5/3/12/6","n"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","summarise_site","11/body/4/body/5/3/13/3","sleep_duration"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","summarise_site","11/body/4/body/5/3/13/4","Sleep duration"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","summarise_site","11/body/4/body/5/3/13/5","Sleep diary"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","summarise_site","11/body/4/body/5/3/13/6","hours"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","summarise_site","11/body/4/body/5/3/13/7/3/3","hours"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","summarise_site","11/body/4/body/5/3/13/8","diary record"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_participant_characteristics","11/body/5/3/2","Overall"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_metric_values","12/body/2/3/2/3/3/2","primary_outcome"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_metric_values","12/body/2/3/2/3/3/3","descriptive_only"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_metric_values","12/body/2/3/3/2/3","longest_bout_above_250"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_metric_values","12/body/2/3/3/3","Longest period above 250 lx melEDI"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_metric_values","12/body/2/3/4/2/3","Mean melEDI"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_metric_values","12/body/2/3/4/3/3"," — "
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","make_long","12/body/3/body/2/2/2/2/2/4/3","mder_mean_of_viable_ratios"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","make_long","12/body/3/body/2/2/2/4","Id"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_metric_values","12/body/5/3/2/2/2/2/2/4","near_eye"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_metric_values","12/body/5/3/2/2/2/2/3/4","chest"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_metric_values","12/body/5/3/2/2/2/2/4/3","near_eye"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_metric_values","12/body/5/3/2/2/2/2/4/4","thirty_minute_arithmetic_medi"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_metric_values","12/body/5/3/2/2/2/2/4/5","participant-30-minute"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_metric_values","12/body/5/3/2/2/2/2/5/3","chest"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_metric_values","12/body/5/3/2/2/2/2/5/4","thirty_minute_arithmetic_medi"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_metric_values","12/body/5/3/2/2/2/2/5/5","participant-30-minute"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_metric_values","12/body/5/3/2/2/2/2/6/3","near_eye"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_metric_values","12/body/5/3/2/2/2/2/6/4","one_hour_geometric_mean_medi"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_metric_values","12/body/5/3/2/2/2/2/6/5","participant-hour"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_metric_values","12/body/5/3/2/2/2/2/7/3","chest"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_metric_values","12/body/5/3/2/2/2/2/7/4","one_hour_geometric_mean_medi"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_metric_values","12/body/5/3/2/2/2/2/7/5","participant-hour"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_metric_values","12/body/5/3/2/2/2/3/3/2/2","analysis_unit"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_metric_values","12/body/5/3/2/2/2/4","metric_id"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_metric_values","12/body/5/3/2/3/3/2","near_eye"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_metric_values","12/body/5/3/2/3/3/3","chest"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","summarise_one_metric_group","13/body/4/3/3","clock time"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","summarise_one_metric_group","13/body/5/3/3/3/3/2/3","resultant"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","summarise_one_metric_group","13/body/5/3/4/3/2/3","mean"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","summarise_one_metric_group","13/body/5/3/5/3/2/2/3","median"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","summarise_one_metric_group","13/body/5/3/5/3/3"," ["
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","summarise_one_metric_group","13/body/5/3/5/3/4/2/3","q1"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","summarise_one_metric_group","13/body/5/3/5/3/5",", "
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","summarise_one_metric_group","13/body/5/3/5/3/6/2/3","q3"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","summarise_one_metric_group","13/body/5/3/5/3/7","]"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","summarise_one_metric_group","13/body/5/4/3/3/2/3","mean"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","summarise_one_metric_group","13/body/5/4/4/3/2/2/3","median"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","summarise_one_metric_group","13/body/5/4/4/3/3"," ["
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","summarise_one_metric_group","13/body/5/4/4/3/4/2/3","q1"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","summarise_one_metric_group","13/body/5/4/4/3/5",", "
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","summarise_one_metric_group","13/body/5/4/4/3/6/2/3","q3"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","summarise_one_metric_group","13/body/5/4/4/3/7","]"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","summarise_one_metric_group","13/body/7/3/2/3","participant"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","summarise_one_metric_group","13/body/7/3/4/2/2/5","|"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","summarise_one_metric_group","13/body/8/6/3","mean"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","summarise_one_metric_group","13/body/8/7/3","sd"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","summarise_one_metric_group","13/body/8/8/3","q1"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","summarise_one_metric_group","13/body/8/9/3","median"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","summarise_one_metric_group","13/body/8/10/3","q3"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","summarise_one_metric_group","13/body/8/11/3","resultant"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_metric_summary","14/body/2/3/2","placement"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_metric_summary","14/body/2/3/3","placement_label"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_metric_summary","14/body/2/3/4","site"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_metric_summary","14/body/2/3/5","metric_id"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_metric_summary","14/body/2/3/6","manuscript_name"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_metric_summary","14/body/2/3/7","metric_label"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_metric_summary","14/body/2/3/8","abbreviation"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_metric_summary","14/body/2/3/9","manuscript_category"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_metric_summary","14/body/2/3/10","analysis_unit"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_metric_summary","14/body/2/3/11","display_unit"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_metric_summary","14/body/2/3/12","analytical_role"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_metric_summary","14/body/2/3/13","variant_label"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_metric_summary","14/body/4/3/3","Overall"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_metric_summary","14/body/6/3/3/2","near_eye"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_metric_summary","14/body/6/3/3/3","chest"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_metric_summary","14/body/6/5/3/2","Overall"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_metric_plot_values","15/body/2/2/4/2/4","|"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","profile_fixed_datetime","16/body/2/2/2","2025-04-03 00:00:00"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","profile_fixed_datetime","16/body/2/2/3","UTC"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","profile_aggregation_input","17/body/2/5/4","|"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","aggregate_profile_values","18/body/2/3/2/2/3/2","diary_state"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","aggregate_profile_values","18/body/2/3/3","participant_id"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","aggregate_profile_values","18/body/3/3/2/3/2/3","site"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","aggregate_profile_values","18/body/3/3/2/3/3/2","site"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","aggregate_profile_values","18/body/4/3/2/3","15 mins"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","aggregate_profile_values","18/body/4/3/2/4","floor"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","aggregate_profile_values","18/body/5/3/3","Overall"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","aggregate_profile_states","19/body/2/3/2/2/3/2","MEDI"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","aggregate_profile_states","19/body/2/3/3","participant_id"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","aggregate_profile_states","19/body/3/3/2/3/2/3","site"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","aggregate_profile_states","19/body/3/3/2/3/3/2","site"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","aggregate_profile_states","19/body/4/3/2/3","15 mins"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","aggregate_profile_states","19/body/4/3/2/4","floor"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","aggregate_profile_states","19/body/4/3/2/5/2/2/3","wake"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","aggregate_profile_states","19/body/4/3/2/6/2/2/3","pre-sleep"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","aggregate_profile_states","19/body/4/3/2/7/2/2/3","sleep"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","aggregate_profile_states","19/body/5/3/3","Overall"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_aggregated_profile_sources","20/body/3/3/5","0.50;0.67;0.75;0.90;0.95"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_aggregated_profile_sources","20/body/3/3/7/2","LightLogR::aggregate_Datetime with type = floor after removing"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_aggregated_profile_sources","20/body/3/3/7/3","participant grouping; numeric handler = median with na.rm = TRUE."
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_aggregated_profile_sources","20/body/3/3/8/2","Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_aggregated_profile_sources","20/body/3/3/8/3","eligible one-minute melEDI values in each 15-minute bin."
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_aggregated_profile_sources","20/body/4/3/2","Daytime (wake)"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_aggregated_profile_sources","20/body/4/3/3","Pre-sleep"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_aggregated_profile_sources","20/body/4/3/4","Sleep"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_aggregated_profile_sources","20/body/5/3/2","#0072B2"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_aggregated_profile_sources","20/body/5/3/3","#E69F00"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_aggregated_profile_sources","20/body/5/3/4","#D73027"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_aggregated_profile_sources","20/body/7/3/2/2/4","context"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_aggregated_profile_sources","20/body/7/3/2/2/5","fraction"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_aggregated_profile_sources","20/body/7/3/2/4","context"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","mean_profile_periods","21/body/2/3/7","drop"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","mean_profile_periods","21/body/3/3/8","drop"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","mean_profile_periods","21/body/4/3/3/3","Overall"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","mean_profile_periods","21/body/5/2/2/9","drop"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","mean_profile_periods","21/body/5/6/2","Participant-balanced means of daily diary sleep onset/wake and"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","mean_profile_periods","21/body/5/6/3","verified civil dawn/dusk, rounded to the nearest 15 minutes."
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_profile_sources_one_placement","22/body/3/3/2/4/2","site"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_profile_sources_one_placement","22/body/3/3/2/4/3","local_date"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_profile_sources_one_placement","22/body/3/3/3/3","sleep"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_profile_sources_one_placement","22/body/4/3/2/2","A profile day lacks verified dawn/dusk context"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_profile_sources","23/body/2/3/4","near_eye"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_profile_sources","23/body/3/3/4","chest"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_profile_sources","23/body/4/2/3/3/2","near_eye"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_profile_sources","23/body/4/2/3/3/3","chest"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_profile_sources","23/body/4/2/4/3/2","Overall"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_profile_sources","23/body/4/3/3/3/2","near_eye"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_profile_sources","23/body/4/3/3/3/3","chest"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_profile_sources","23/body/4/3/4/3/2","Overall"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_profile_sources","23/body/4/4/3/3/2","near_eye"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_profile_sources","23/body/4/4/3/3/3","chest"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_profile_sources","23/body/4/4/4/3/2","Overall"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","recommendation_period_contract","24/body/2/2/2","wake"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","recommendation_period_contract","24/body/2/2/3","pre-sleep"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","recommendation_period_contract","24/body/2/2/4","sleep"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","recommendation_period_contract","24/body/2/3/2","Wake (excluding the three hours before sleep)"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","recommendation_period_contract","24/body/2/3/3","Three hours before sleep"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","recommendation_period_contract","24/body/2/3/4","Diary sleep window"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","recommendation_period_contract","24/body/2/4/2",">="
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","recommendation_period_contract","24/body/2/4/3","<="
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","recommendation_period_contract","24/body/2/4/4","<="
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","recommendation_period_contract","24/body/2/6/2","Near-eye waking measurement"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","recommendation_period_contract","24/body/2/6/3","Near-eye pre-sleep measurement"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","recommendation_period_contract","24/body/2/6/4","Bedside sleep-environment measurement; not ocular exposure"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_recommendation_context","25/body/3/3/2/4","brown_state"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_recommendation_context","25/body/3/3/3/2/2/2/3","wake"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_recommendation_context","25/body/3/3/3/3/2/2/3","pre-sleep"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_recommendation_context","25/body/3/3/3/4/2/2/3","sleep"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_recommendation_context","25/body/4/3/6","all_real_minutes"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_recommendation_context","25/body/5/3/6","drop"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_recommendation_context","25/body/6/3/2/4/2","site"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_recommendation_context","25/body/6/3/2/4/3","Id"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_recommendation_context","25/body/6/3/2/4/4","local_date"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_recommendation_context","25/body/6/3/2/4/5","brown_state"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_recommendation_context","25/body/6/3/2/4/6","period"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_recommendation_context","25/body/6/3/2/4/7","comparator"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_recommendation_context","25/body/6/3/2/4/8","threshold_lx"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_recommendation_context","25/body/6/3/2/4/9","measurement_interpretation"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_recommendation_context","25/body/7/3/2","site"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_recommendation_context","25/body/7/3/3","brown_state"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_recommendation_context","25/body/7/3/4","period"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_recommendation_context","25/body/7/3/5","comparator"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_recommendation_context","25/body/7/3/6","threshold_lx"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_recommendation_context","25/body/7/3/7","measurement_interpretation"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","summarise_context","25/body/8/body/2/15","drop"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_recommendation_context","25/body/10/3/2/3","Overall"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_recommendation_context","25/body/11/2/3","near_eye"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_recommendation_context","25/body/11/2/4","Near-eye (primary)"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_recommendation_context","25/body/11/2/5/2","Contextual comparison with Brown et al. (2022); these fractions"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_recommendation_context","25/body/11/2/5/3","are not adherence or compliance estimates. Inclusive operational"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_recommendation_context","25/body/11/2/5/4","boundaries follow the approved analysis brief."
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_recommendation_context","25/body/11/3/3/2","Overall"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_time_series_sources","26/body/2/3/2/2/2/4/2","site"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_time_series_sources","26/body/2/3/2/2/2/4/3","participant"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_time_series_sources","26/body/2/3/2/2/2/4/4","local_date"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_time_series_sources","26/body/3/3/4","one-minute"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_time_series_sources","26/body/3/3/5/2","Among the nine fixed prepared-day showcase selections, choose the"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_time_series_sources","26/body/3/3/5/3","day with the largest finite verified time above 250 lx melEDI during"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_time_series_sources","26/body/3/3/5/4","wake; ties follow the fixed site order. Showcase seed: 20260730."
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_time_series_sources","26/body/4/3/2/2","The selected showcase day must contain 1,440 wall-clock minutes"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_time_series_sources","26/body/6/3/2/2","The showcase day did not match one verified metric row"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_time_series_sources","26/body/7/3/2/2","daily_geometric_mean_medi"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_time_series_sources","26/body/7/3/2/3","m10_mean_medi"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_time_series_sources","26/body/7/3/2/4","m10_midpoint"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_time_series_sources","26/body/7/3/2/5","l10_mean_medi"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_time_series_sources","26/body/7/3/2/6","l10_midpoint"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_time_series_sources","26/body/7/3/2/7","duration_above_250_wake"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_time_series_sources","26/body/7/3/2/8","longest_bout_above_250"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_time_series_sources","26/body/7/3/2/9","first_timing_above_250"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_time_series_sources","26/body/7/3/2/10","last_timing_above_250"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_time_series_sources","26/body/7/3/2/11","dose_time_sensitive_corrected_medi"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_time_series_sources","26/body/7/3/2/12","mder_mean_of_viable_ratios"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_time_series_sources","26/body/7/3/3/2","daily_geometric_mean_medi_lx"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_time_series_sources","26/body/7/3/3/3","m10_mean_medi_lx"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_time_series_sources","26/body/7/3/3/4","m10_midpoint_clock_minute"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_time_series_sources","26/body/7/3/3/5","l10_mean_medi_lx"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_time_series_sources","26/body/7/3/3/6","l10_midpoint_clock_minute"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_time_series_sources","26/body/7/3/3/7","duration_above_250_wake_h"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_time_series_sources","26/body/7/3/3/8","longest_bout_above_250_h"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_time_series_sources","26/body/7/3/3/9","first_timing_above_250_clock_minute"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_time_series_sources","26/body/7/3/3/10","last_timing_above_250_clock_minute"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_time_series_sources","26/body/7/3/3/11","dose_corrected_medi_lx_h"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_time_series_sources","26/body/7/3/3/12","mder"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_time_series_sources","26/body/8/3/2/4","metric_id"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_time_series_sources","26/body/8/3/3/2/3","longest_bout_above_250"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_time_series_sources","26/body/8/3/3/3","Longest period above 250 lx melEDI"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_time_series_sources","26/body/8/3/7","Verified participant-day metric artifact"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_latitude_photoperiod_source","27/body/2/2/2/2/2/2/3/3","near_eye"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_collection_date_counts","28/body/2/6","drop"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_collection_intervals","29/body/2/3/2/2","pause_days must be one positive number"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_collection_intervals","29/body/3/2/6/2","New interval after at least "
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_collection_intervals","29/body/3/2/6/4"," consecutive dates without any available site data"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_collection_intervals","29/body/3/2/7","drop"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_protocol_flow","30/body/2/3/2/2","near_eye"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_protocol_flow","30/body/2/3/2/3","chest"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_protocol_flow","30/body/3/3/2/2","roster"
"scripts/descriptives/build_descriptive_data.R","R_SOURCE","build_protocol_flow","30/body/3/3/2/3","near_complete"
