"route","file","target","tier","basis","canonical_absolute","inside_canonical_root","exists","is_directory","closure_verdict"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","audit/hypotheses/H04/H04_analysis_preparation.qmd","notebooks/preparation/02_coverage_sample_flow.qmd","DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY","Markdown line 352","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/notebooks/preparation/02_coverage_sample_flow.qmd",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","audit/hypotheses/H04/H04_analysis_preparation.qmd","notebooks/preparation/06_model_ready_datasets.qmd","DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY","Markdown line 353","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/notebooks/preparation/06_model_ready_datasets.qmd",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","audit/hypotheses/H04/H04_analysis_preparation.qmd","artifacts/11_source_data/H04/H04_preparation_positive_response_distribution.csv","LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING","Markdown line 667","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/11_source_data/H04/H04_preparation_positive_response_distribution.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","audit/hypotheses/H04/H04_analysis_preparation.qmd","artifacts/11_source_data/H04/H04_preparation_participant_day_support.csv","LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING","Markdown line 816","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/11_source_data/H04/H04_preparation_participant_day_support.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","audit/hypotheses/H04/H04_analysis_preparation.qmd","artifacts/11_source_data/H04/H04_preparation_category_support.csv","LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING","Markdown line 925","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/11_source_data/H04/H04_preparation_category_support.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","audit/hypotheses/H04/H04_analysis_preparation.qmd","artifacts/11_source_data/H04/H04_preparation_site_category_support.csv","LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING","Markdown line 1047","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/11_source_data/H04/H04_preparation_site_category_support.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","audit/hypotheses/H04/H04_analysis_preparation.qmd","artifacts/11_source_data/H04/H04_preparation_clock_category_support.csv","LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING","Markdown line 1127","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/11_source_data/H04/H04_preparation_clock_category_support.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","audit/hypotheses/H04/H04_analysis_preparation.qmd","artifacts/09_tables/H04/H04_participant_random_intercept_summary.csv","LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING","Markdown line 1557","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/09_tables/H04/H04_participant_random_intercept_summary.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","audit/hypotheses/H04/H04_analysis_preparation.qmd","artifacts/09_tables/H04/H04_participant_random_intercept_marginal_r2_shapley.csv","LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING","Markdown line 1558","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/09_tables/H04/H04_participant_random_intercept_marginal_r2_shapley.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","audit/hypotheses/H04/H04_analysis_preparation.qmd","artifacts/08_diagnostics/H04/H04_participant_random_intercept_diagnostics.csv","LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING","Markdown line 1559","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/08_diagnostics/H04/H04_participant_random_intercept_diagnostics.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","audit/hypotheses/H04/H04_analysis_preparation.qmd","artifacts/08_diagnostics/H04/H04_participant_random_intercept_shapley_models.csv","LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING","Markdown line 1560","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/08_diagnostics/H04/H04_participant_random_intercept_shapley_models.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","audit/hypotheses/H04/H04_analysis_preparation.qmd","artifacts/09_tables/H04/H04_sensitivity_comparison.csv","LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING","Markdown line 1925","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/09_tables/H04/H04_sensitivity_comparison.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","audit/hypotheses/H04/H04_analysis_preparation.qmd","artifacts/09_tables/H04/H04_sensitivity_comparison.csv","LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING","Markdown line 1992","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/09_tables/H04/H04_sensitivity_comparison.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","audit/hypotheses/H04/H04_analysis_preparation.qmd","artifacts/09_tables/H04/H04_mundlak_between_participant_estimands.csv","LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING","Markdown line 1993","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/09_tables/H04/H04_mundlak_between_participant_estimands.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","audit/hypotheses/H04/H04_analysis_preparation.qmd","artifacts/09_tables/H04/H04_mundlak_between_participant_omnibus.csv","LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING","Markdown line 1994","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/09_tables/H04/H04_mundlak_between_participant_omnibus.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","audit/hypotheses/H04/H04_analysis_preparation.qmd","artifacts/10_figures/H04/H04_temporal_near_eye.png","LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING","Markdown line 2272","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/10_figures/H04/H04_temporal_near_eye.png",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","audit/hypotheses/H04/H04_analysis_preparation.qmd","artifacts/10_figures/H04/H04_temporal_chest.png","LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING","Markdown line 2273","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/10_figures/H04/H04_temporal_chest.png",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","audit/hypotheses/H04/H04_analysis_preparation.qmd","notebooks/hypotheses/H04.qmd","DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY","Markdown line 2470","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/notebooks/hypotheses/H04.qmd",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd","artifacts/11_source_data/H05/H05_reader_near_eye_results.csv","LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING","Markdown line 947","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/11_source_data/H05/H05_reader_near_eye_results.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd","artifacts/11_source_data/H05/H05_reader_near_eye_effect_figure_data.csv","LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING","Markdown line 948","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/11_source_data/H05/H05_reader_near_eye_effect_figure_data.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd","artifacts/11_source_data/H05/H05_reader_chest_results.csv","LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING","Markdown line 1002","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/11_source_data/H05/H05_reader_chest_results.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd","artifacts/11_source_data/H05/H05_reader_chest_effect_figure_data.csv","LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING","Markdown line 1003","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/11_source_data/H05/H05_reader_chest_effect_figure_data.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd","artifacts/11_source_data/H05/H05_reader_chest_adequacy_figure_data.csv","LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING","Markdown line 1053","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/11_source_data/H05/H05_reader_chest_adequacy_figure_data.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd","artifacts/11_source_data/H05/H05_reader_near_eye_selected_diagnostics.csv","LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING","Markdown line 1175","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/11_source_data/H05/H05_reader_near_eye_selected_diagnostics.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd","artifacts/11_source_data/H05/H05_reader_near_eye_adequacy_figure_data.csv","LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING","Markdown line 1177","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/11_source_data/H05/H05_reader_near_eye_adequacy_figure_data.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd","artifacts/08_diagnostics/H05/H05_mder_metric010_upper_tail_summary.csv","LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING","Markdown line 1339","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/08_diagnostics/H05/H05_mder_metric010_upper_tail_summary.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd","artifacts/08_diagnostics/H05/H05_mder_metric010_influence_refits.csv","LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING","Markdown line 1340","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/08_diagnostics/H05/H05_mder_metric010_influence_refits.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd","artifacts/08_diagnostics/H05/H05_mder_metric010_gap_influence_refits.csv","LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING","Markdown line 1341","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/08_diagnostics/H05/H05_mder_metric010_gap_influence_refits.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd","artifacts/09_tables/H05/H05_mder_metric010_gap_paired_placement_comparison.csv","LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING","Markdown line 1341","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/09_tables/H05/H05_mder_metric010_gap_paired_placement_comparison.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd","artifacts/11_source_data/H05/H05_paired_effect_comparison_data.csv","LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING","Markdown line 1428","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/11_source_data/H05/H05_paired_effect_comparison_data.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd","artifacts/09_tables/H05/H05_paired_placement_comparison.csv","LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING","Markdown line 1561","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/09_tables/H05/H05_paired_placement_comparison.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd","artifacts/09_tables/H05/H05_random_site_sensitivity.csv","LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING","Markdown line 1562","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/09_tables/H05/H05_random_site_sensitivity.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd","artifacts/09_tables/H05/H05_leave_one_site_out_summary.csv","LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING","Markdown line 1563","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/09_tables/H05/H05_leave_one_site_out_summary.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd","artifacts/11_source_data/H05/H05_gap_timing_unaware_dataset.csv","LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING","Markdown line 1564","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/11_source_data/H05/H05_gap_timing_unaware_dataset.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd","artifacts/09_tables/H05/H05_mder_metric010_gap_paired_placement_comparison.csv","LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING","Markdown line 1565","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/09_tables/H05/H05_mder_metric010_gap_paired_placement_comparison.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd","artifacts/09_tables/H05/H05_exactly_identified_longest_bout_sensitivity.csv","LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING","Markdown line 1566","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/09_tables/H05/H05_exactly_identified_longest_bout_sensitivity.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd","artifacts/11_source_data/H05/H05_reader_near_eye_samples.csv","LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING","Markdown line 1648","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/11_source_data/H05/H05_reader_near_eye_samples.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd","artifacts/11_source_data/H05/H05_reader_chest_samples.csv","LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING","Markdown line 1658","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/11_source_data/H05/H05_reader_chest_samples.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd","notebooks/preparation/04_metric_derivation.qmd","DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY","Markdown line 1790","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/notebooks/preparation/04_metric_derivation.qmd",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd","notebooks/preparation/06_model_ready_datasets.qmd","DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY","Markdown line 1792","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/notebooks/preparation/06_model_ready_datasets.qmd",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd","notebooks/preregistration_deviations.qmd","DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY","Markdown line 1897","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/notebooks/preregistration_deviations.qmd",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd","notebooks/preregistration_deviations.qmd","DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY","Markdown line 1898","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/notebooks/preregistration_deviations.qmd",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd","notebooks/preregistration_deviations.qmd","DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY","Markdown line 1899","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/notebooks/preregistration_deviations.qmd",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd","notebooks/preregistration_deviations.qmd","DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY","Markdown line 1901","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/notebooks/preregistration_deviations.qmd",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd","notebooks/preregistration_deviations.qmd","DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY","Markdown line 1903","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/notebooks/preregistration_deviations.qmd",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd","notebooks/preregistration_deviations.qmd","DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY","Markdown line 1905","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/notebooks/preregistration_deviations.qmd",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd","notebooks/preregistration_deviations.qmd","DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY","Markdown line 1907","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/notebooks/preregistration_deviations.qmd",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd","notebooks/preregistration_deviations.qmd","DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY","Markdown line 1912","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/notebooks/preregistration_deviations.qmd",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd","notebooks/preregistration_deviations.qmd","DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY","Markdown line 1915","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/notebooks/preregistration_deviations.qmd",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd","audit/hypotheses/H05/H05_analysis_preparation.qmd","DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY","Markdown line 1925","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/hypotheses/H05/H05_analysis_preparation.qmd",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd","artifacts/12_manifests/H05/H05_metric010_reconciliation.csv","LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING","Markdown line 1933","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/12_manifests/H05/H05_metric010_reconciliation.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
