run_id,data_scenario,placement,sample_scenario,analytical_role,metric_order,metric_id,manuscript_name,abbreviation,manuscript_category,analysis_unit,response_family,response_transform,effect_scale,display_unit,fit_role,model_name,formula,engine,observations,log_likelihood,aic,warnings,error,fit_status,converged,positive_definite_hessian,singular,max_gradient,convergence_message,fixed_columns,fixed_rank,fixed_full_rank,fixed_condition_number,aliased_coefficients
primary__chest__all_available,primary,chest,all_available,complementary_chest,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,MDER,spectrum-based,participant_day,gaussian,identity,difference,dimensionless,REML_final_estimation,M_sex_site,response ~ site * biological_sex + (1 | site:Id),lmerMod,732,502.76756437162226,-969.5351287432445,,,FITTED,TRUE,TRUE,FALSE,1.4341594578581862e-6,,16,16,TRUE,10.265924663353742,
primary__chest__all_available,primary,chest,all_available,complementary_chest,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,MDER,spectrum-based,participant_day,gaussian,identity,difference,dimensionless,maximum_likelihood_comparison,M0,response ~ site + (1 | site:Id),lmerMod,732,527.5170306806147,-1035.0340613612293,,,FITTED,TRUE,TRUE,FALSE,9.43600753089413e-8,,8,8,TRUE,3.724964420992571,
primary__chest__all_available,primary,chest,all_available,complementary_chest,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,MDER,spectrum-based,participant_day,gaussian,identity,difference,dimensionless,maximum_likelihood_comparison,M_age,response ~ site + age_decade + (1 | site:Id),lmerMod,732,527.6511579154279,-1033.3023158308558,,,FITTED,TRUE,TRUE,FALSE,1.1357315088389441e-6,,9,9,TRUE,23.539534865533838,
primary__chest__all_available,primary,chest,all_available,complementary_chest,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,MDER,spectrum-based,participant_day,gaussian,identity,difference,dimensionless,maximum_likelihood_comparison,M_age_site,response ~ site * age_decade + (1 | site:Id),lmerMod,732,529.0142557470168,-1022.0285114940336,,,FITTED,TRUE,TRUE,FALSE,7.106564225978218e-6,,16,16,TRUE,151.21239237468666,
primary__chest__all_available,primary,chest,all_available,complementary_chest,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,MDER,spectrum-based,participant_day,gaussian,identity,difference,dimensionless,maximum_likelihood_comparison,M_sex,response ~ site + biological_sex + (1 | site:Id),lmerMod,732,527.958535908411,-1033.917071816822,,,FITTED,TRUE,TRUE,FALSE,1.950866135302931e-6,,9,9,TRUE,3.8732001032716834,
primary__chest__all_available,primary,chest,all_available,complementary_chest,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,MDER,spectrum-based,participant_day,gaussian,identity,difference,dimensionless,maximum_likelihood_comparison,M_sex_site,response ~ site * biological_sex + (1 | site:Id),lmerMod,732,533.8461275935769,-1031.6922551871537,,,FITTED,TRUE,TRUE,FALSE,2.560227585490793e-6,,16,16,TRUE,10.265924663353742,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,1,interdaily_stability,Interdaily stability,IS,dynamics-based,participant,gaussian,logit,odds_ratio,dimensionless,final_estimation_same_as_ML,M_age,response ~ site + age_decade,lm,141,-72.31175612305873,166.62351224611746,,,FITTED,TRUE,TRUE,FALSE,,,10,10,TRUE,25.656322011274348,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,1,interdaily_stability,Interdaily stability,IS,dynamics-based,participant,gaussian,logit,odds_ratio,dimensionless,final_estimation_same_as_ML,M_age_site,response ~ site * age_decade,lm,141,-70.86949541489096,179.73899082978193,,,FITTED,TRUE,TRUE,FALSE,,,18,18,TRUE,150.57273016886285,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,1,interdaily_stability,Interdaily stability,IS,dynamics-based,participant,gaussian,logit,odds_ratio,dimensionless,final_estimation_same_as_ML,M_sex,response ~ site + biological_sex,lm,141,-72.91451465519859,167.82902931039717,,,FITTED,TRUE,TRUE,FALSE,,,10,10,TRUE,4.259376609960794,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,1,interdaily_stability,Interdaily stability,IS,dynamics-based,participant,gaussian,logit,odds_ratio,dimensionless,final_estimation_same_as_ML,M_sex_site,response ~ site * biological_sex,lm,141,-69.08983242576087,176.17966485152175,,,FITTED,TRUE,TRUE,FALSE,,,18,18,TRUE,11.276811830132916,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,1,interdaily_stability,Interdaily stability,IS,dynamics-based,participant,gaussian,logit,odds_ratio,dimensionless,maximum_likelihood_comparison,M0,response ~ site,lm,141,-73.3721182397972,166.7442364795944,,,FITTED,TRUE,TRUE,FALSE,,,9,9,TRUE,3.801333998502166,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,1,interdaily_stability,Interdaily stability,IS,dynamics-based,participant,gaussian,logit,odds_ratio,dimensionless,maximum_likelihood_comparison,M_age,response ~ site + age_decade,lm,141,-72.31175612305873,166.62351224611746,,,FITTED,TRUE,TRUE,FALSE,,,10,10,TRUE,25.656322011274348,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,1,interdaily_stability,Interdaily stability,IS,dynamics-based,participant,gaussian,logit,odds_ratio,dimensionless,maximum_likelihood_comparison,M_age_site,response ~ site * age_decade,lm,141,-70.86949541489096,179.73899082978193,,,FITTED,TRUE,TRUE,FALSE,,,18,18,TRUE,150.57273016886285,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,1,interdaily_stability,Interdaily stability,IS,dynamics-based,participant,gaussian,logit,odds_ratio,dimensionless,maximum_likelihood_comparison,M_sex,response ~ site + biological_sex,lm,141,-72.91451465519859,167.82902931039717,,,FITTED,TRUE,TRUE,FALSE,,,10,10,TRUE,4.259376609960794,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,1,interdaily_stability,Interdaily stability,IS,dynamics-based,participant,gaussian,logit,odds_ratio,dimensionless,maximum_likelihood_comparison,M_sex_site,response ~ site * biological_sex,lm,141,-69.08983242576087,176.17966485152175,,,FITTED,TRUE,TRUE,FALSE,,,18,18,TRUE,11.276811830132916,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,2,intradaily_variability,Intradaily variability,IV,dynamics-based,participant,gaussian,identity,difference,dimensionless,final_estimation_same_as_ML,M_age,response ~ site + age_decade,lm,141,-61.31475035175876,144.62950070351752,,,FITTED,TRUE,TRUE,FALSE,,,10,10,TRUE,25.656322011274348,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,2,intradaily_variability,Intradaily variability,IV,dynamics-based,participant,gaussian,identity,difference,dimensionless,final_estimation_same_as_ML,M_age_site,response ~ site * age_decade,lm,141,-57.82885711887773,153.65771423775544,,,FITTED,TRUE,TRUE,FALSE,,,18,18,TRUE,150.57273016886285,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,2,intradaily_variability,Intradaily variability,IV,dynamics-based,participant,gaussian,identity,difference,dimensionless,final_estimation_same_as_ML,M_sex,response ~ site + biological_sex,lm,141,-62.63056089738113,147.26112179476226,,,FITTED,TRUE,TRUE,FALSE,,,10,10,TRUE,4.259376609960794,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,2,intradaily_variability,Intradaily variability,IV,dynamics-based,participant,gaussian,identity,difference,dimensionless,final_estimation_same_as_ML,M_sex_site,response ~ site * biological_sex,lm,141,-57.4633439696348,152.92668793926958,,,FITTED,TRUE,TRUE,FALSE,,,18,18,TRUE,11.276811830132916,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,2,intradaily_variability,Intradaily variability,IV,dynamics-based,participant,gaussian,identity,difference,dimensionless,maximum_likelihood_comparison,M0,response ~ site,lm,141,-62.63096434986198,145.26192869972397,,,FITTED,TRUE,TRUE,FALSE,,,9,9,TRUE,3.801333998502166,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,2,intradaily_variability,Intradaily variability,IV,dynamics-based,participant,gaussian,identity,difference,dimensionless,maximum_likelihood_comparison,M_age,response ~ site + age_decade,lm,141,-61.31475035175876,144.62950070351752,,,FITTED,TRUE,TRUE,FALSE,,,10,10,TRUE,25.656322011274348,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,2,intradaily_variability,Intradaily variability,IV,dynamics-based,participant,gaussian,identity,difference,dimensionless,maximum_likelihood_comparison,M_age_site,response ~ site * age_decade,lm,141,-57.82885711887773,153.65771423775544,,,FITTED,TRUE,TRUE,FALSE,,,18,18,TRUE,150.57273016886285,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,2,intradaily_variability,Intradaily variability,IV,dynamics-based,participant,gaussian,identity,difference,dimensionless,maximum_likelihood_comparison,M_sex,response ~ site + biological_sex,lm,141,-62.63056089738113,147.26112179476226,,,FITTED,TRUE,TRUE,FALSE,,,10,10,TRUE,4.259376609960794,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,2,intradaily_variability,Intradaily variability,IV,dynamics-based,participant,gaussian,identity,difference,dimensionless,maximum_likelihood_comparison,M_sex_site,response ~ site * biological_sex,lm,141,-57.4633439696348,152.92668793926958,,,FITTED,TRUE,TRUE,FALSE,,,18,18,TRUE,11.276811830132916,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,3,daily_geometric_mean_medi,Mean melEDI,Mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,REML_final_estimation,M_age,response ~ site + age_decade + (1 | site:Id),lmerMod,816,-299.7059049881208,623.4118099762416,,,FITTED,TRUE,TRUE,FALSE,1.7769252735888585e-6,,10,10,TRUE,25.649625174965983,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,3,daily_geometric_mean_medi,Mean melEDI,Mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,REML_final_estimation,M_age_site,response ~ site * age_decade + (1 | site:Id),lmerMod,816,-302.9435710295574,645.8871420591148,,,FITTED,TRUE,TRUE,FALSE,3.143441063002683e-7,,18,18,TRUE,147.77213404570963,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,3,daily_geometric_mean_medi,Mean melEDI,Mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,REML_final_estimation,M_sex,response ~ site + biological_sex + (1 | site:Id),lmerMod,816,-298.46244554113485,620.9248910822697,,,FITTED,TRUE,TRUE,FALSE,1.073601652024081e-5,,10,10,TRUE,4.257542531815649,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,3,daily_geometric_mean_medi,Mean melEDI,Mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,REML_final_estimation,M_sex_site,response ~ site * biological_sex + (1 | site:Id),lmerMod,816,-305.87808873534544,651.7561774706909,,,FITTED,TRUE,TRUE,FALSE,9.526957001071423e-7,,18,18,TRUE,14.67762373375718,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,3,daily_geometric_mean_medi,Mean melEDI,Mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,maximum_likelihood_comparison,M0,response ~ site + (1 | site:Id),lmerMod,816,-281.85064097054243,585.7012819410849,,,FITTED,TRUE,TRUE,FALSE,4.831690603168681e-8,,9,9,TRUE,3.7066715057086186,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,3,daily_geometric_mean_medi,Mean melEDI,Mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,maximum_likelihood_comparison,M_age,response ~ site + age_decade + (1 | site:Id),lmerMod,816,-280.3353446027976,584.6706892055952,,,FITTED,TRUE,TRUE,FALSE,1.588773557159584e-6,,10,10,TRUE,25.649625174965983,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,3,daily_geometric_mean_medi,Mean melEDI,Mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,maximum_likelihood_comparison,M_age_site,response ~ site * age_decade + (1 | site:Id),lmerMod,816,-273.2429874997497,586.4859749994994,,,FITTED,TRUE,TRUE,FALSE,2.744400262599811e-6,,18,18,TRUE,147.77213404570963,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,3,daily_geometric_mean_medi,Mean melEDI,Mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,maximum_likelihood_comparison,M_sex,response ~ site + biological_sex + (1 | site:Id),lmerMod,816,-279.6592710465095,583.318542093019,,,FITTED,TRUE,TRUE,FALSE,1.6809167391329538e-5,,10,10,TRUE,4.257542531815649,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,3,daily_geometric_mean_medi,Mean melEDI,Mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,maximum_likelihood_comparison,M_sex_site,response ~ site * biological_sex + (1 | site:Id),lmerMod,816,-278.97280997503697,597.9456199500739,,,FITTED,TRUE,TRUE,FALSE,1.878959210444009e-5,,18,18,TRUE,14.67762373375718,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,4,m10_mean_medi,Brightest 10 h mean,M10mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,REML_final_estimation,M_age,response ~ site + age_decade + (1 | site:Id),lmerMod,816,-707.7658556242169,1439.5317112484338,,,FITTED,TRUE,TRUE,FALSE,4.51223058917094e-6,,10,10,TRUE,25.649625174965983,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,4,m10_mean_medi,Brightest 10 h mean,M10mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,REML_final_estimation,M_age_site,response ~ site * age_decade + (1 | site:Id),lmerMod,816,-710.613180196111,1461.226360392222,,,FITTED,TRUE,TRUE,FALSE,1.2314558262005448e-5,,18,18,TRUE,147.77213404570963,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,4,m10_mean_medi,Brightest 10 h mean,M10mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,REML_final_estimation,M_sex,response ~ site + biological_sex + (1 | site:Id),lmerMod,816,-709.040228476885,1442.08045695377,,,FITTED,TRUE,TRUE,FALSE,5.538822733797133e-6,,10,10,TRUE,4.257542531815649,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,4,m10_mean_medi,Brightest 10 h mean,M10mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,REML_final_estimation,M_sex_site,response ~ site * biological_sex + (1 | site:Id),lmerMod,816,-711.8341484353334,1463.6682968706668,,,FITTED,TRUE,TRUE,FALSE,5.171614247956313e-6,,18,18,TRUE,14.67762373375718,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,4,m10_mean_medi,Brightest 10 h mean,M10mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,maximum_likelihood_comparison,M0,response ~ site + (1 | site:Id),lmerMod,816,-696.3093375466581,1414.6186750933161,,,FITTED,TRUE,TRUE,FALSE,1.074795363820158e-5,,9,9,TRUE,3.7066715057086186,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,4,m10_mean_medi,Brightest 10 h mean,M10mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,maximum_likelihood_comparison,M_age,response ~ site + age_decade + (1 | site:Id),lmerMod,816,-691.9344952136942,1407.8689904273883,,,FITTED,TRUE,TRUE,FALSE,1.1107204045401886e-6,,10,10,TRUE,25.649625174965983,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,4,m10_mean_medi,Brightest 10 h mean,M10mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,maximum_likelihood_comparison,M_age_site,response ~ site * age_decade + (1 | site:Id),lmerMod,816,-687.6386393997933,1415.2772787995866,,,FITTED,TRUE,TRUE,FALSE,1.1391421139705926e-6,,18,18,TRUE,147.77213404570963,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,4,m10_mean_medi,Brightest 10 h mean,M10mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,maximum_likelihood_comparison,M_sex,response ~ site + biological_sex + (1 | site:Id),lmerMod,816,-693.9836685321842,1411.9673370643684,,,FITTED,TRUE,TRUE,FALSE,2.817273525579367e-5,,10,10,TRUE,4.257542531815649,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,4,m10_mean_medi,Brightest 10 h mean,M10mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,maximum_likelihood_comparison,M_sex_site,response ~ site * biological_sex + (1 | site:Id),lmerMod,816,-691.4538871031918,1422.9077742063837,,,FITTED,TRUE,TRUE,FALSE,1.291482476517558e-6,,18,18,TRUE,14.67762373375718,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,5,l10_mean_medi,Darkest 10 h mean,L10mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,REML_final_estimation,M_age,response ~ site + age_decade + (1 | site:Id),lmerMod,816,-49.5749099218626,123.1498198437252,,,FITTED,TRUE,TRUE,FALSE,8.837375276016246e-6,,10,10,TRUE,25.649625174965983,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,5,l10_mean_medi,Darkest 10 h mean,L10mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,REML_final_estimation,M_age_site,response ~ site * age_decade + (1 | site:Id),lmerMod,816,-54.31341253098718,148.62682506197436,,,FITTED,TRUE,TRUE,FALSE,8.800498108030297e-6,,18,18,TRUE,147.77213404570963,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,5,l10_mean_medi,Darkest 10 h mean,L10mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,REML_final_estimation,M_sex,response ~ site + biological_sex + (1 | site:Id),lmerMod,816,-49.67181859713208,123.34363719426416,,,FITTED,TRUE,TRUE,FALSE,2.474820348652429e-5,,10,10,TRUE,4.257542531815649,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,5,l10_mean_medi,Darkest 10 h mean,L10mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,REML_final_estimation,M_sex_site,response ~ site * biological_sex + (1 | site:Id),lmerMod,816,-57.06030791325693,154.12061582651387,,,FITTED,TRUE,TRUE,FALSE,2.3647501734558318e-5,,18,18,TRUE,14.67762373375718,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,5,l10_mean_medi,Darkest 10 h mean,L10mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,maximum_likelihood_comparison,M0,response ~ site + (1 | site:Id),lmerMod,816,-29.52448647422363,81.04897294844726,,,FITTED,TRUE,TRUE,FALSE,1.3872735848963202e-4,,9,9,TRUE,3.7066715057086186,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,5,l10_mean_medi,Darkest 10 h mean,L10mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,maximum_likelihood_comparison,M_age,response ~ site + age_decade + (1 | site:Id),lmerMod,816,-27.484247165013315,78.96849433002663,,,FITTED,TRUE,TRUE,FALSE,1.3610659266305447e-5,,10,10,TRUE,25.649625174965983,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,5,l10_mean_medi,Darkest 10 h mean,L10mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,maximum_likelihood_comparison,M_age_site,response ~ site * age_decade + (1 | site:Id),lmerMod,816,-19.642868987989814,79.28573797597963,,,FITTED,TRUE,TRUE,FALSE,3.3913991615008854e-5,,18,18,TRUE,147.77213404570963,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,5,l10_mean_medi,Darkest 10 h mean,L10mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,maximum_likelihood_comparison,M_sex,response ~ site + biological_sex + (1 | site:Id),lmerMod,816,-28.242581622064996,80.48516324412999,,,FITTED,TRUE,TRUE,FALSE,1.923851300489332e-5,,10,10,TRUE,4.257542531815649,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,5,l10_mean_medi,Darkest 10 h mean,L10mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,maximum_likelihood_comparison,M_sex_site,response ~ site * biological_sex + (1 | site:Id),lmerMod,816,-25.113308723149686,90.22661744629937,,,FITTED,TRUE,TRUE,FALSE,2.987626146477851e-5,,18,18,TRUE,14.67762373375718,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,6,duration_above_1000,"Time above 1,000 lx melEDI",TAT1000,duration-based,participant_day,tweedie_log,identity,ratio,h,final_estimation_same_as_ML,M_age,response ~ site + age_decade + (1 | site:Id),glmmTMB,816,-1109.4068416786588,2244.8136833573176,,,FITTED,TRUE,TRUE,FALSE,,,10,10,TRUE,25.649625174965983,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,6,duration_above_1000,"Time above 1,000 lx melEDI",TAT1000,duration-based,participant_day,tweedie_log,identity,ratio,h,final_estimation_same_as_ML,M_age_site,response ~ site * age_decade + (1 | site:Id),glmmTMB,816,-1102.865647467062,2247.731294934124,,,FITTED,TRUE,TRUE,FALSE,,,18,18,TRUE,147.77213404570963,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,6,duration_above_1000,"Time above 1,000 lx melEDI",TAT1000,duration-based,participant_day,tweedie_log,identity,ratio,h,final_estimation_same_as_ML,M_sex,response ~ site + biological_sex + (1 | site:Id),glmmTMB,816,-1112.7939338532665,2251.587867706533,,,FITTED,TRUE,TRUE,FALSE,,,10,10,TRUE,4.257542531815649,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,6,duration_above_1000,"Time above 1,000 lx melEDI",TAT1000,duration-based,participant_day,tweedie_log,identity,ratio,h,final_estimation_same_as_ML,M_sex_site,response ~ site * biological_sex + (1 | site:Id),glmmTMB,816,-1108.9029057700423,2259.8058115400845,,,FITTED,TRUE,TRUE,FALSE,,,18,18,TRUE,14.67762373375718,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,6,duration_above_1000,"Time above 1,000 lx melEDI",TAT1000,duration-based,participant_day,tweedie_log,identity,ratio,h,maximum_likelihood_comparison,M0,response ~ site + (1 | site:Id),glmmTMB,816,-1115.3838608851372,2254.7677217702744,,,FITTED,TRUE,TRUE,FALSE,,,9,9,TRUE,3.7066715057086186,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,6,duration_above_1000,"Time above 1,000 lx melEDI",TAT1000,duration-based,participant_day,tweedie_log,identity,ratio,h,maximum_likelihood_comparison,M_age,response ~ site + age_decade + (1 | site:Id),glmmTMB,816,-1109.4068416786588,2244.8136833573176,,,FITTED,TRUE,TRUE,FALSE,,,10,10,TRUE,25.649625174965983,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,6,duration_above_1000,"Time above 1,000 lx melEDI",TAT1000,duration-based,participant_day,tweedie_log,identity,ratio,h,maximum_likelihood_comparison,M_age_site,response ~ site * age_decade + (1 | site:Id),glmmTMB,816,-1102.865647467062,2247.731294934124,,,FITTED,TRUE,TRUE,FALSE,,,18,18,TRUE,147.77213404570963,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,6,duration_above_1000,"Time above 1,000 lx melEDI",TAT1000,duration-based,participant_day,tweedie_log,identity,ratio,h,maximum_likelihood_comparison,M_sex,response ~ site + biological_sex + (1 | site:Id),glmmTMB,816,-1112.7939338532665,2251.587867706533,,,FITTED,TRUE,TRUE,FALSE,,,10,10,TRUE,4.257542531815649,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,6,duration_above_1000,"Time above 1,000 lx melEDI",TAT1000,duration-based,participant_day,tweedie_log,identity,ratio,h,maximum_likelihood_comparison,M_sex_site,response ~ site * biological_sex + (1 | site:Id),glmmTMB,816,-1108.9029057700423,2259.8058115400845,,,FITTED,TRUE,TRUE,FALSE,,,18,18,TRUE,14.67762373375718,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,7,duration_above_250_wake,Time above 250 lx melEDI during wake,TAT250,duration-based,participant_day,tweedie_log,identity,ratio,h,final_estimation_same_as_ML,M_age,response ~ site + age_decade + (1 | site:Id),glmmTMB,737,-1506.4325747499788,3038.8651494999576,,,FITTED,TRUE,TRUE,FALSE,,,10,10,TRUE,25.204059299545463,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,7,duration_above_250_wake,Time above 250 lx melEDI during wake,TAT250,duration-based,participant_day,tweedie_log,identity,ratio,h,final_estimation_same_as_ML,M_age_site,response ~ site * age_decade + (1 | site:Id),glmmTMB,737,-1501.9691098034511,3045.9382196069023,,,FITTED,TRUE,TRUE,FALSE,,,18,18,TRUE,136.64368210825063,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,7,duration_above_250_wake,Time above 250 lx melEDI during wake,TAT250,duration-based,participant_day,tweedie_log,identity,ratio,h,final_estimation_same_as_ML,M_sex,response ~ site + biological_sex + (1 | site:Id),glmmTMB,737,-1506.4720489469573,3038.9440978939147,,,FITTED,TRUE,TRUE,FALSE,,,10,10,TRUE,4.373562889026028,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,7,duration_above_250_wake,Time above 250 lx melEDI during wake,TAT250,duration-based,participant_day,tweedie_log,identity,ratio,h,final_estimation_same_as_ML,M_sex_site,response ~ site * biological_sex + (1 | site:Id),glmmTMB,737,-1501.7214250413667,3045.4428500827335,,,FITTED,TRUE,TRUE,FALSE,,,18,18,TRUE,11.666338666615015,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,7,duration_above_250_wake,Time above 250 lx melEDI during wake,TAT250,duration-based,participant_day,tweedie_log,identity,ratio,h,maximum_likelihood_comparison,M0,response ~ site + (1 | site:Id),glmmTMB,737,-1508.276759648441,3040.553519296882,,,FITTED,TRUE,TRUE,FALSE,,,9,9,TRUE,3.7436267162697856,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,7,duration_above_250_wake,Time above 250 lx melEDI during wake,TAT250,duration-based,participant_day,tweedie_log,identity,ratio,h,maximum_likelihood_comparison,M_age,response ~ site + age_decade + (1 | site:Id),glmmTMB,737,-1506.4325747499788,3038.8651494999576,,,FITTED,TRUE,TRUE,FALSE,,,10,10,TRUE,25.204059299545463,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,7,duration_above_250_wake,Time above 250 lx melEDI during wake,TAT250,duration-based,participant_day,tweedie_log,identity,ratio,h,maximum_likelihood_comparison,M_age_site,response ~ site * age_decade + (1 | site:Id),glmmTMB,737,-1501.9691098034511,3045.9382196069023,,,FITTED,TRUE,TRUE,FALSE,,,18,18,TRUE,136.64368210825063,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,7,duration_above_250_wake,Time above 250 lx melEDI during wake,TAT250,duration-based,participant_day,tweedie_log,identity,ratio,h,maximum_likelihood_comparison,M_sex,response ~ site + biological_sex + (1 | site:Id),glmmTMB,737,-1506.4720489469573,3038.9440978939147,,,FITTED,TRUE,TRUE,FALSE,,,10,10,TRUE,4.373562889026028,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,7,duration_above_250_wake,Time above 250 lx melEDI during wake,TAT250,duration-based,participant_day,tweedie_log,identity,ratio,h,maximum_likelihood_comparison,M_sex_site,response ~ site * biological_sex + (1 | site:Id),glmmTMB,737,-1501.7214250413667,3045.4428500827335,,,FITTED,TRUE,TRUE,FALSE,,,18,18,TRUE,11.666338666615015,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,duration-based,participant_day,gaussian,identity,difference,h,REML_final_estimation,M_age,response ~ site + age_decade + (1 | site:Id),lmerMod,655,-898.1955868060886,1820.3911736121772,,,FITTED,TRUE,TRUE,FALSE,6.434675015043467e-7,,10,10,TRUE,25.179896635990463,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,duration-based,participant_day,gaussian,identity,difference,h,REML_final_estimation,M_age_site,response ~ site * age_decade + (1 | site:Id),lmerMod,655,-894.5094510320042,1829.0189020640084,,,FITTED,TRUE,TRUE,FALSE,6.797336027375422e-6,,18,18,TRUE,134.21551172930515,
