run_id,model_role,site,work_free_day,activity_status,clock_hour_bin,one_hour_observations,participant_days,participants,residual_mean,residual_sd,fitted_mean,observed_mean,zero_fraction
gap_timing_unaware__glasses__all_available,additive,TUM,Work day,Sedentary (no reported exercise),1,10,10,5,-8.606299884142242,0.8929681978411197,81.68973237865433,3.9429005715206933,0.5
gap_timing_unaware__glasses__all_available,additive,TUM,Work day,Sedentary (no reported exercise),2,10,10,5,-8.876422203456304,0.4238481837965546,81.68973237865433,1.4576676628571554,0.8
gap_timing_unaware__glasses__all_available,additive,TUM,Work day,Sedentary (no reported exercise),3,10,10,5,-9.001662306966658,0.19870625281000465,81.68973237865433,0.316694645036697,0.7
gap_timing_unaware__glasses__all_available,additive,TUM,Work day,Sedentary (no reported exercise),4,10,10,5,-9.036462280833947,0.1888027357372643,81.68973237865433,0,1
gap_timing_unaware__glasses__all_available,additive,TUM,Work day,Sedentary (no reported exercise),5,10,10,5,-9.018767490759302,0.19606856530959837,81.68973237865433,0.15914681802647804,0.3
gap_timing_unaware__glasses__all_available,additive,TUM,Work day,Sedentary (no reported exercise),6,10,10,5,-8.398354415949157,1.1039046906560286,81.68973237865433,5.745658573042725,0.3
gap_timing_unaware__glasses__all_available,additive,TUM,Work day,Sedentary (no reported exercise),7,10,10,5,-2.986738540230437,12.710889682655734,81.68973237865433,55.10169253823658,0.3
gap_timing_unaware__glasses__all_available,additive,TUM,Work day,Sedentary (no reported exercise),8,10,10,5,-1.4983270452337674,8.829956546730479,81.68973237865433,68.34361454916365,0.2
gap_timing_unaware__glasses__all_available,additive,TUM,Work day,Sedentary (no reported exercise),9,10,10,5,9.191889981625577,20.98261509383954,81.68973237865433,163.18725193433306,0.1
gap_timing_unaware__glasses__all_available,additive,TUM,Work day,Sedentary (no reported exercise),10,10,10,5,12.901623863032919,24.88376179930669,81.68973237865433,196.29356217107755,0.1
gap_timing_unaware__glasses__all_available,additive,TUM,Work day,Sedentary (no reported exercise),13,10,10,5,47.57873514532715,69.6013430606948,81.68973237865433,512.0885299619678,0
gap_timing_unaware__glasses__all_available,additive,TUM,Work day,Sedentary (no reported exercise),14,10,10,5,21.76360803696092,45.22365720716981,81.68973237865433,278.7238633410674,0
gap_timing_unaware__glasses__all_available,additive,TUM,Work day,Sedentary (no reported exercise),15,9,9,5,20.667638620230353,35.16644370057614,81.59701985104967,268.29697154739216,0
gap_timing_unaware__glasses__all_available,additive,TUM,Work day,Sedentary (no reported exercise),16,9,9,5,24.605317133587793,50.44315013668492,82.55362760944507,306.5205224314966,0
gap_timing_unaware__glasses__all_available,additive,TUM,Work day,Sedentary (no reported exercise),17,10,10,5,6.484084409951934,20.575818597919756,81.68973237865433,141.17726221203307,0
gap_timing_unaware__glasses__all_available,additive,TUM,Work day,Sedentary (no reported exercise),18,10,10,5,7.267460878039778,18.213406025647135,81.68973237865433,148.16951320884402,0
gap_timing_unaware__glasses__all_available,additive,TUM,Work day,Sedentary (no reported exercise),19,10,10,5,36.39501008376961,116.3199136125074,81.68973237865433,414.67779492904054,0
gap_timing_unaware__glasses__all_available,additive,TUM,Work day,Sedentary (no reported exercise),20,10,10,5,1.6945803077717545,22.967915290439052,81.68973237865433,97.93299272259371,0
gap_timing_unaware__glasses__all_available,additive,TUM,Work day,Sedentary (no reported exercise),21,10,10,5,-6.612575840509564,2.991527269038858,81.68973237865433,22.009432205259586,0
gap_timing_unaware__glasses__all_available,additive,TUM,Work day,Sedentary (no reported exercise),22,10,10,5,-7.508557196230155,1.7257651776073615,81.68973237865433,13.819142137054447,0.1
gap_timing_unaware__glasses__all_available,additive,TUM,Work day,Sedentary (no reported exercise),23,10,10,5,-8.160965670730342,0.7382994208161759,81.68973237865433,7.982042319480263,0.1
gap_timing_unaware__glasses__all_available,additive,TUM,Free day,"Active (light, moderate, or vigorous exercise)",0,17,17,9,-15.41201332138924,0.7021598028677006,246.55155567718433,4.367897122191775,0.17647058823529413
gap_timing_unaware__glasses__all_available,additive,TUM,Free day,"Active (light, moderate, or vigorous exercise)",1,17,17,9,-15.626956400794095,0.5862594453627289,246.55155567718433,1.0201179461399703,0.4117647058823529
gap_timing_unaware__glasses__all_available,additive,TUM,Free day,"Active (light, moderate, or vigorous exercise)",2,17,17,9,-15.674852085163323,0.5975237766188352,246.55155567718433,0.2583501832886884,0.8823529411764706
gap_timing_unaware__glasses__all_available,additive,TUM,Free day,"Active (light, moderate, or vigorous exercise)",3,17,17,9,-15.674580310536584,0.5961382859666482,246.55155567718433,0.26397759124311776,0.8823529411764706
gap_timing_unaware__glasses__all_available,additive,TUM,Free day,"Active (light, moderate, or vigorous exercise)",4,17,17,9,-15.673850747893692,0.595686151177554,246.55155567718433,0.2764341944336731,0.9411764705882353
gap_timing_unaware__glasses__all_available,additive,TUM,Free day,"Active (light, moderate, or vigorous exercise)",5,17,17,9,-15.609886127490853,0.6405667516554411,246.55155567718433,1.2728820322562664,0.47058823529411764
gap_timing_unaware__glasses__all_available,additive,TUM,Free day,"Active (light, moderate, or vigorous exercise)",6,17,17,9,-13.681832234350047,6.128471525836588,246.55155567718433,31.313540690684672,0.17647058823529413
gap_timing_unaware__glasses__all_available,additive,TUM,Free day,"Active (light, moderate, or vigorous exercise)",7,17,17,9,-8.5347768955067,16.232141302478414,246.55155567718433,113.7816995029759,0.17647058823529413
gap_timing_unaware__glasses__all_available,additive,TUM,Free day,"Active (light, moderate, or vigorous exercise)",8,17,17,9,-2.4494232278652257,31.96870171143313,246.55155567718433,209.20822565237535,0.17647058823529413
gap_timing_unaware__glasses__all_available,additive,TUM,Free day,"Active (light, moderate, or vigorous exercise)",9,17,17,9,4.332049879893251,51.767213977952856,246.55155567718433,314.13405224388134,0.17647058823529413
gap_timing_unaware__glasses__all_available,additive,TUM,Free day,"Active (light, moderate, or vigorous exercise)",10,17,17,9,10.256758097945571,62.29801912498641,246.55155567718433,404.7259664278493,0.058823529411764705
gap_timing_unaware__glasses__all_available,additive,TUM,Free day,"Active (light, moderate, or vigorous exercise)",11,15,15,8,-7.64083798380596,8.284649908972945,245.17446778452344,125.29678874305188,0
gap_timing_unaware__glasses__all_available,additive,TUM,Free day,"Active (light, moderate, or vigorous exercise)",12,17,17,9,5.357393681325073,48.5947434109384,246.55155567718433,326.61514914829496,0
gap_timing_unaware__glasses__all_available,additive,TUM,Free day,"Active (light, moderate, or vigorous exercise)",13,17,17,9,53.1683680410528,234.86424236166562,246.55155567718433,1057.5554290460077,0
gap_timing_unaware__glasses__all_available,additive,TUM,Free day,"Active (light, moderate, or vigorous exercise)",14,17,17,9,51.72685757804588,128.7945466395192,246.55155567718433,1061.7086552691007,0
gap_timing_unaware__glasses__all_available,additive,TUM,Free day,"Active (light, moderate, or vigorous exercise)",15,17,17,9,24.760956250128107,60.179079160964626,246.55155567718433,650.6449316722358,0
gap_timing_unaware__glasses__all_available,additive,TUM,Free day,"Active (light, moderate, or vigorous exercise)",16,16,16,9,3.1597384378649145,18.698162069065233,247.76711227797264,299.087058848915,0
gap_timing_unaware__glasses__all_available,additive,TUM,Free day,"Active (light, moderate, or vigorous exercise)",17,16,16,9,12.254963597852294,40.124387888457235,246.57774198913683,436.80799223059313,0
gap_timing_unaware__glasses__all_available,additive,TUM,Free day,"Active (light, moderate, or vigorous exercise)",18,14,14,9,-6.156708839803281,9.956411690542918,247.58308024229507,151.93513924439546,0
gap_timing_unaware__glasses__all_available,additive,TUM,Free day,"Active (light, moderate, or vigorous exercise)",19,16,16,9,-10.410603294135324,4.551579384241112,246.5682170012427,83.30695141245249,0
gap_timing_unaware__glasses__all_available,additive,TUM,Free day,"Active (light, moderate, or vigorous exercise)",20,16,16,9,-13.840921370176119,1.743124454591433,247.02807677146123,29.438463125899638,0
gap_timing_unaware__glasses__all_available,additive,TUM,Free day,"Active (light, moderate, or vigorous exercise)",21,17,17,9,-14.975535666031494,1.0141791755830367,246.55155567718433,11.22475237736014,0
gap_timing_unaware__glasses__all_available,additive,TUM,Free day,"Active (light, moderate, or vigorous exercise)",22,15,15,8,-14.796478527425519,1.297652511447712,247.03240379773135,14.143748462602822,0.06666666666666667
gap_timing_unaware__glasses__all_available,additive,TUM,Free day,"Active (light, moderate, or vigorous exercise)",23,15,15,8,-15.323653485923481,0.9537805274479867,248.35643855192055,6.57757305034594,0.13333333333333333
gap_timing_unaware__glasses__all_available,additive,TUM,Free day,Sedentary (no reported exercise),0,13,13,7,-10.615897955148666,0.574294493754736,119.8460721157204,3.552210303172578,0.5384615384615384
gap_timing_unaware__glasses__all_available,additive,TUM,Free day,Sedentary (no reported exercise),1,13,13,7,-10.566911237003481,0.6920563633937151,119.8460721157204,4.103403327982068,0.46153846153846156
gap_timing_unaware__glasses__all_available,additive,TUM,Free day,Sedentary (no reported exercise),2,13,13,7,-10.678829977125625,0.6122700057030885,119.8460721157204,2.9383771341923186,0.6923076923076923
gap_timing_unaware__glasses__all_available,additive,TUM,Free day,Sedentary (no reported exercise),3,13,13,7,-10.664603712351566,0.6457455398833012,119.8460721157204,3.105073443732468,0.8461538461538461
gap_timing_unaware__glasses__all_available,additive,TUM,Free day,Sedentary (no reported exercise),4,13,13,7,-10.76818635381931,0.6522897552645374,119.8460721157204,1.9232249631750427,0.7692307692307693
gap_timing_unaware__glasses__all_available,additive,TUM,Free day,Sedentary (no reported exercise),5,13,13,7,-10.651981834633109,1.128658820213706,119.8460721157204,3.0901239364105537,0.46153846153846156
gap_timing_unaware__glasses__all_available,additive,TUM,Free day,Sedentary (no reported exercise),6,13,13,7,-6.030501961609698,15.812771896721284,119.8460721157204,53.49330369956133,0.46153846153846156
gap_timing_unaware__glasses__all_available,additive,TUM,Free day,Sedentary (no reported exercise),7,13,13,7,1.5972016203199781,39.863810635046555,119.8460721157204,136.77167041681028,0.38461538461538464
gap_timing_unaware__glasses__all_available,additive,TUM,Free day,Sedentary (no reported exercise),8,13,13,7,14.455376183860803,79.92673559476047,119.8460721157204,278.3331251439175,0.38461538461538464
gap_timing_unaware__glasses__all_available,additive,TUM,Free day,Sedentary (no reported exercise),9,13,13,7,22.61336504767511,108.0649172053557,119.8460721157204,366.3612200845245,0.3076923076923077
gap_timing_unaware__glasses__all_available,additive,TUM,Free day,Sedentary (no reported exercise),10,12,12,7,18.603937611544623,73.57262153292682,120.89767268105221,322.23000120142683,0.25
gap_timing_unaware__glasses__all_available,additive,TUM,Free day,Sedentary (no reported exercise),11,12,12,7,9.548505308587933,43.0874327712587,120.7583223880146,216.82435426675084,0
gap_timing_unaware__glasses__all_available,additive,TUM,Free day,Sedentary (no reported exercise),12,11,11,7,-2.503096198885635,7.686097731498963,120.41323691739728,90.9001539314418,0
gap_timing_unaware__glasses__all_available,additive,TUM,Free day,Sedentary (no reported exercise),13,11,11,7,12.607681042336134,46.12357306241266,120.56525541889286,251.12672367963452,0
gap_timing_unaware__glasses__all_available,additive,TUM,Free day,Sedentary (no reported exercise),14,13,13,7,4.675189128991139,16.427051459168954,119.8460721157204,171.19159136433925,0
gap_timing_unaware__glasses__all_available,additive,TUM,Free day,Sedentary (no reported exercise),15,13,13,7,0.7312690928448573,9.89866851009449,119.8460721157204,127.78177661116936,0
gap_timing_unaware__glasses__all_available,additive,TUM,Free day,Sedentary (no reported exercise),16,12,12,7,1.3512398454087686,12.406315342082944,120.7527033982552,133.65442628496479,0
gap_timing_unaware__glasses__all_available,additive,TUM,Free day,Sedentary (no reported exercise),17,13,13,7,-4.153924406396841,6.785793422563441,119.8460721157204,73.98079365046208,0
gap_timing_unaware__glasses__all_available,additive,TUM,Free day,Sedentary (no reported exercise),18,13,13,7,-4.0347430526225985,8.0298027553408,119.8460721157204,75.39316817727052,0
gap_timing_unaware__glasses__all_available,additive,TUM,Free day,Sedentary (no reported exercise),19,12,12,7,-7.494733886508304,2.2548471821398652,118.96050442363311,36.9968688486686,0
gap_timing_unaware__glasses__all_available,additive,TUM,Free day,Sedentary (no reported exercise),20,11,11,6,-9.027990755499316,1.5393876142349905,119.95665804812121,20.784388587641548,0
gap_timing_unaware__glasses__all_available,additive,TUM,Free day,Sedentary (no reported exercise),21,12,12,6,-9.678044820571081,1.116289274038009,119.83832780506128,13.86138605051768,0
gap_timing_unaware__glasses__all_available,additive,TUM,Free day,Sedentary (no reported exercise),22,12,12,6,-10.141445043374478,1.4859608520901388,119.83832780506128,8.42065296905861,0.16666666666666666
gap_timing_unaware__glasses__all_available,additive,TUM,Free day,Sedentary (no reported exercise),23,11,11,5,-10.376911444446971,1.2161314984660858,120.74664235199549,6.382293785523216,0.36363636363636365
gap_timing_unaware__glasses__all_available,additive,TUM,Work day,Sedentary (no reported exercise),11,9,9,4,18.40269666285375,36.03239683630641,81.50002351238399,247.30277833820503,0
gap_timing_unaware__glasses__all_available,additive,TUM,Work day,Sedentary (no reported exercise),12,9,9,4,30.871558842596702,58.37129551578439,81.50002351238399,361.54580819884904,0
gap_timing_unaware__glasses__all_available,additive,FUSPCEU,Work day,"Active (light, moderate, or vigorous exercise)",0,30,30,15,-11.308632983192608,0.24973362979799107,128.26260362237576,0.16149842527993846,0.9333333333333333
gap_timing_unaware__glasses__all_available,additive,FUSPCEU,Work day,"Active (light, moderate, or vigorous exercise)",1,30,30,15,-11.322231733198544,0.24276743447953422,128.26260362237576,0.006354652387148975,0.9666666666666667
gap_timing_unaware__glasses__all_available,additive,FUSPCEU,Work day,"Active (light, moderate, or vigorous exercise)",2,30,30,15,-11.322767010352853,0.2439986962391826,128.26260362237576,0,1
gap_timing_unaware__glasses__all_available,additive,FUSPCEU,Work day,"Active (light, moderate, or vigorous exercise)",3,30,30,15,-11.322767010352853,0.2439986962391826,128.26260362237576,0,1
gap_timing_unaware__glasses__all_available,additive,FUSPCEU,Work day,"Active (light, moderate, or vigorous exercise)",4,30,30,15,-11.322767010352853,0.2439986962391826,128.26260362237576,0,1
gap_timing_unaware__glasses__all_available,additive,FUSPCEU,Work day,"Active (light, moderate, or vigorous exercise)",5,30,30,15,-11.322767010352853,0.2439986962391826,128.26260362237576,0,1
gap_timing_unaware__glasses__all_available,additive,FUSPCEU,Work day,"Active (light, moderate, or vigorous exercise)",6,30,30,15,-11.313854729733626,0.24504033466990618,128.26260362237576,0.10140151138361163,0.8333333333333334
gap_timing_unaware__glasses__all_available,additive,FUSPCEU,Work day,"Active (light, moderate, or vigorous exercise)",7,30,30,15,-11.035953625110603,0.7769669556408504,128.26260362237576,3.2789333309980035,0.36666666666666664
gap_timing_unaware__glasses__all_available,additive,FUSPCEU,Work day,"Active (light, moderate, or vigorous exercise)",8,30,30,15,-7.368500964009755,4.3010608992371155,128.26260362237576,45.15209331211928,0.16666666666666666
gap_timing_unaware__glasses__all_available,additive,FUSPCEU,Work day,"Active (light, moderate, or vigorous exercise)",9,30,30,15,3.4946879791116534,7.8033558362656015,128.26260362237576,168.40637710495173,0.06666666666666667
gap_timing_unaware__glasses__all_available,additive,FUSPCEU,Work day,"Active (light, moderate, or vigorous exercise)",10,30,30,15,4.658340705467539,9.930747675043198,128.26260362237576,181.30181201945607,0
gap_timing_unaware__glasses__all_available,additive,FUSPCEU,Work day,"Active (light, moderate, or vigorous exercise)",11,29,29,15,7.004102458263715,9.270919951858989,128.28379070329404,207.6104753211024,0
gap_timing_unaware__glasses__all_available,additive,FUSPCEU,Work day,"Active (light, moderate, or vigorous exercise)",12,30,30,15,12.845995316597326,14.70015164401922,128.26260362237576,272.75160880453956,0
gap_timing_unaware__glasses__all_available,additive,FUSPCEU,Work day,"Active (light, moderate, or vigorous exercise)",13,30,30,15,48.05322850158463,193.10002555287537,128.26260362237576,671.7698628116567,0
gap_timing_unaware__glasses__all_available,additive,FUSPCEU,Work day,"Active (light, moderate, or vigorous exercise)",14,28,28,14,52.78167351869339,115.4776691966736,127.95383959580965,725.364833422395,0
gap_timing_unaware__glasses__all_available,additive,FUSPCEU,Work day,"Active (light, moderate, or vigorous exercise)",15,29,29,15,12.878100662334084,24.05707563779536,127.92969777337619,274.10246903557635,0
gap_timing_unaware__glasses__all_available,additive,FUSPCEU,Work day,"Active (light, moderate, or vigorous exercise)",16,30,30,15,11.627668681441158,30.148567135987477,128.26260362237576,258.86942119225057,0
gap_timing_unaware__glasses__all_available,additive,FUSPCEU,Work day,"Active (light, moderate, or vigorous exercise)",17,30,30,15,1.1416218261464919,11.141653066728836,128.26260362237576,140.5736607392221,0
gap_timing_unaware__glasses__all_available,additive,FUSPCEU,Work day,"Active (light, moderate, or vigorous exercise)",22,28,28,15,-10.33533066166697,1.4631933596643292,128.39994190292197,11.300346425323562,0.10714285714285714
gap_timing_unaware__glasses__all_available,additive,FUSPCEU,Work day,"Active (light, moderate, or vigorous exercise)",23,29,29,15,-11.175681570672904,0.7133105010199015,128.83226721549613,1.942721154932286,0.41379310344827586
gap_timing_unaware__glasses__all_available,additive,FUSPCEU,Work day,"Active (light, moderate, or vigorous exercise)",18,29,29,15,-4.8090758801176126,8.702235179106314,128.24273187879746,72.90540213126441,0.034482758620689655
gap_timing_unaware__glasses__all_available,additive,FUSPCEU,Work day,"Active (light, moderate, or vigorous exercise)",19,27,27,15,-7.342663614008215,5.853557954692216,127.6459732472909,44.01534826084865,0.14814814814814814
gap_timing_unaware__glasses__all_available,additive,FUSPCEU,Work day,"Active (light, moderate, or vigorous exercise)",20,27,27,15,-7.772129635276101,4.697902099651769,128.03462467545245,39.38846544856084,0.07407407407407407
gap_timing_unaware__glasses__all_available,additive,FUSPCEU,Work day,"Active (light, moderate, or vigorous exercise)",21,28,28,15,-9.676295496584219,2.998079263493371,128.16412275278267,18.383830205276563,0.07142857142857142
gap_timing_unaware__glasses__all_available,additive,FUSPCEU,Free day,"Active (light, moderate, or vigorous exercise)",0,22,22,13,-13.481910069826997,0.5270619298915088,182.1602147631076,0.06667110623192003,0.7272727272727273
gap_timing_unaware__glasses__all_available,additive,FUSPCEU,Free day,"Active (light, moderate, or vigorous exercise)",1,22,22,13,-13.486565129538887,0.5269539589071868,182.1602147631076,0.0038596814481573517,0.9545454545454546
gap_timing_unaware__glasses__all_available,additive,FUSPCEU,Free day,"Active (light, moderate, or vigorous exercise)",2,22,22,13,-13.486883372364842,0.5260914547237441,182.1602147631076,0,1
gap_timing_unaware__glasses__all_available,additive,FUSPCEU,Free day,"Active (light, moderate, or vigorous exercise)",3,22,22,13,-13.486881975914802,0.5260952332309825,182.1602147631076,1.6936288502142225e-5,0.9545454545454546
gap_timing_unaware__glasses__all_available,additive,FUSPCEU,Free day,"Active (light, moderate, or vigorous exercise)",4,22,22,13,-13.486883372364842,0.5260914547237441,182.1602147631076,0,1
gap_timing_unaware__glasses__all_available,additive,FUSPCEU,Free day,"Active (light, moderate, or vigorous exercise)",5,22,22,13,-13.486883372364842,0.5260914547237441,182.1602147631076,0,1
gap_timing_unaware__glasses__all_available,additive,FUSPCEU,Free day,"Active (light, moderate, or vigorous exercise)",6,22,22,13,-13.485288351111501,0.5249611827586939,182.1602147631076,0.022091835904217438,0.8636363636363636
gap_timing_unaware__glasses__all_available,additive,FUSPCEU,Free day,"Active (light, moderate, or vigorous exercise)",7,22,22,13,-13.318845938244987,0.556520669080258,182.1602147631076,2.3287272450431322,0.7727272727272727
gap_timing_unaware__glasses__all_available,additive,FUSPCEU,Free day,"Active (light, moderate, or vigorous exercise)",8,22,22,13,-12.807229806373039,1.2296319639067126,182.1602147631076,9.45103709666502,0.6818181818181818
gap_timing_unaware__glasses__all_available,additive,FUSPCEU,Free day,"Active (light, moderate, or vigorous exercise)",9,22,22,13,-8.72981014434797,12.404121862694996,182.1602147631076,65.6769948090093,0.5
gap_timing_unaware__glasses__all_available,additive,FUSPCEU,Free day,"Active (light, moderate, or vigorous exercise)",10,21,21,12,-4.956113590363911,26.417493381076646,182.2108698366923,118.34417825716065,0.19047619047619047
gap_timing_unaware__glasses__all_available,additive,FUSPCEU,Free day,"Active (light, moderate, or vigorous exercise)",11,22,22,13,26.481298072556694,86.59855564177994,182.1602147631076,542.961623576881,0.045454545454545456
gap_timing_unaware__glasses__all_available,additive,FUSPCEU,Free day,"Active (light, moderate, or vigorous exercise)",12,21,21,13,17.64213343284387,87.16621940703595,182.01108800459116,424.6733219868937,0
gap_timing_unaware__glasses__all_available,additive,FUSPCEU,Free day,"Active (light, moderate, or vigorous exercise)",13,21,21,13,51.315864807444896,215.6740626468704,182.01108800459116,885.9827224822915,0
gap_timing_unaware__glasses__all_available,additive,FUSPCEU,Free day,"Active (light, moderate, or vigorous exercise)",14,21,21,13,10.146414170079268,57.00846489863226,182.4217647979721,321.75601043724805,0.047619047619047616
gap_timing_unaware__glasses__all_available,additive,FUSPCEU,Free day,"Active (light, moderate, or vigorous exercise)",15,21,21,13,4.398448351046142,52.63058139384773,182.4217647979721,244.37007983187561,0
gap_timing_unaware__glasses__all_available,additive,FUSPCEU,Free day,"Active (light, moderate, or vigorous exercise)",16,20,20,11,-7.368148299971403,6.319631074884371,183.3209431484338,83.98649811436059,0
gap_timing_unaware__glasses__all_available,additive,FUSPCEU,Free day,"Active (light, moderate, or vigorous exercise)",17,21,21,12,-6.6991656575673755,16.142636073416874,183.2150152945955,94.30345355587755,0
gap_timing_unaware__glasses__all_available,additive,FUSPCEU,Free day,"Active (light, moderate, or vigorous exercise)",18,21,21,12,-11.86335030824154,2.0478449677322526,183.2150152945955,22.653029646232998,0.047619047619047616
gap_timing_unaware__glasses__all_available,additive,FUSPCEU,Free day,"Active (light, moderate, or vigorous exercise)",19,21,21,12,-12.35613003977561,1.607729643122321,183.83018414794947,16.24883003559308,0.047619047619047616
gap_timing_unaware__glasses__all_available,additive,FUSPCEU,Free day,"Active (light, moderate, or vigorous exercise)",20,20,20,11,-12.31129960451255,1.5892041251453117,183.5951296390026,16.639151401746126,0
gap_timing_unaware__glasses__all_available,additive,FUSPCEU,Free day,"Active (light, moderate, or vigorous exercise)",21,21,21,12,-12.595102916931259,1.083787240291384,183.83018414794947,12.918476492562217,0
gap_timing_unaware__glasses__all_available,additive,FUSPCEU,Free day,"Active (light, moderate, or vigorous exercise)",22,21,21,12,-13.226193859280135,0.6918741272131292,182.2108698366923,3.5041763821599448,0.09523809523809523
gap_timing_unaware__glasses__all_available,additive,FUSPCEU,Free day,"Active (light, moderate, or vigorous exercise)",23,22,22,13,-13.397399513893685,0.49172910444517165,182.1602147631076,1.2460200107768695,0.6363636363636364
gap_timing_unaware__glasses__all_available,additive,FUSPCEU,Work day,Sedentary (no reported exercise),0,26,26,14,-7.851486161169918,0.16608008475350802,61.96152542958336,0.14746032130753264,0.7692307692307693
gap_timing_unaware__glasses__all_available,additive,FUSPCEU,Work day,Sedentary (no reported exercise),1,26,26,14,-7.869668656234405,0.17616554002341214,61.96152542958336,0,1
gap_timing_unaware__glasses__all_available,additive,FUSPCEU,Work day,Sedentary (no reported exercise),2,26,26,14,-7.869668656234405,0.17616554002341214,61.96152542958336,0,1
gap_timing_unaware__glasses__all_available,additive,FUSPCEU,Work day,Sedentary (no reported exercise),3,26,26,14,-7.869668656234405,0.17616554002341214,61.96152542958336,0,1
gap_timing_unaware__glasses__all_available,additive,FUSPCEU,Work day,Sedentary (no reported exercise),4,26,26,14,-7.869668656234405,0.17616554002341214,61.96152542958336,0,1
gap_timing_unaware__glasses__all_available,additive,FUSPCEU,Work day,Sedentary (no reported exercise),5,26,26,14,-7.869668656234405,0.17616554002341214,61.96152542958336,0,1
gap_timing_unaware__glasses__all_available,additive,FUSPCEU,Work day,Sedentary (no reported exercise),6,26,26,14,-7.8696169598455885,0.1761597517987998,61.96152542958336,4.0784730809388707e-4,0.9615384615384616
gap_timing_unaware__glasses__all_available,additive,FUSPCEU,Work day,Sedentary (no reported exercise),7,26,26,14,-7.604964167196782,0.5810180131640929,61.96152542958336,2.0642096482871493,0.4230769230769231
gap_timing_unaware__glasses__all_available,additive,FUSPCEU,Work day,Sedentary (no reported exercise),8,26,26,14,-0.07495280898955825,8.494022923572913,61.96152542958336,61.50907389115613,0.11538461538461539
gap_timing_unaware__glasses__all_available,additive,FUSPCEU,Work day,Sedentary (no reported exercise),9,26,26,14,17.159230597722765,14.795527999768451,61.96152542958336,197.11625272583197,0.038461538461538464
gap_timing_unaware__glasses__all_available,additive,FUSPCEU,Work day,Sedentary (no reported exercise),10,25,25,14,18.471171769036093,13.877972075657791,62.0779592916148,207.8308516489126,0.04
gap_timing_unaware__glasses__all_available,additive,FUSPCEU,Work day,Sedentary (no reported exercise),11,25,25,14,21.65946770417088,15.161266640004891,62.0779592916148,232.97660167406153,0
gap_timing_unaware__glasses__all_available,additive,FUSPCEU,Work day,Sedentary (no reported exercise),12,26,26,14,23.868700575361476,11.278453479386966,61.96152542958336,249.65679570424493,0
gap_timing_unaware__glasses__all_available,additive,FUSPCEU,Work day,Sedentary (no reported exercise),13,26,26,14,25.676853228289435,15.778772321670205,61.96152542958336,263.6764816269892,0
gap_timing_unaware__glasses__all_available,additive,FUSPCEU,Work day,Sedentary (no reported exercise),14,26,26,14,72.72713957410726,121.83455857278145,61.96152542958336,635.3427812622645,0
gap_timing_unaware__glasses__all_available,additive,FUSPCEU,Work day,Sedentary (no reported exercise),15,25,25,14,29.986232481939528,35.726157782301,62.0779592916148,298.5686460223115,0
gap_timing_unaware__glasses__all_available,additive,FUSPCEU,Work day,Sedentary (no reported exercise),16,25,25,14,34.217150122122376,54.937039058951015,62.06329332834276,331.6149303020331,0
gap_timing_unaware__glasses__all_available,additive,FUSPCEU,Work day,Sedentary (no reported exercise),17,25,25,14,20.054190147156707,17.682418735689645,62.06329332834276,219.6209395442515,0
gap_timing_unaware__glasses__all_available,additive,FUSPCEU,Work day,Sedentary (no reported exercise),18,26,26,14,3.261684481778856,13.488414028676935,61.96152542958336,87.57759305164879,0
gap_timing_unaware__glasses__all_available,additive,FUSPCEU,Work day,Sedentary (no reported exercise),19,25,25,13,-5.252720909293563,4.613791463826093,61.95804994480958,20.480959502212485,0.04
gap_timing_unaware__glasses__all_available,additive,FUSPCEU,Work day,Sedentary (no reported exercise),20,24,24,12,-5.665423061821643,2.1896893647896096,61.577121924544805,17.157988132912937,0.08333333333333333
gap_timing_unaware__glasses__all_available,additive,FUSPCEU,Work day,Sedentary (no reported exercise),21,25,25,13,-5.487730842786557,2.9301174600522564,61.95804994480958,18.678462290605008,0.08
gap_timing_unaware__glasses__all_available,additive,FUSPCEU,Work day,Sedentary (no reported exercise),22,26,26,14,-6.564772741731727,2.175722048279067,61.96152542958336,10.303370955526855,0.19230769230769232
gap_timing_unaware__glasses__all_available,additive,FUSPCEU,Work day,Sedentary (no reported exercise),23,26,26,14,-7.265236504756716,1.4144374067614622,61.96152542958336,4.784570582599331,0.46153846153846156
gap_timing_unaware__glasses__all_available,additive,FUSPCEU,Free day,Sedentary (no reported exercise),0,7,7,4,-9.086175338345244,0.2606250060535911,82.98656308587528,0.18552985701997057,0.2857142857142857
gap_timing_unaware__glasses__all_available,additive,FUSPCEU,Free day,Sedentary (no reported exercise),1,7,7,4,-9.103115630214786,0.24020750302571187,82.98656308587528,0.03525164442896085,0.8571428571428571
gap_timing_unaware__glasses__all_available,additive,FUSPCEU,Free day,Sedentary (no reported exercise),2,7,7,4,-9.107101644957309,0.23481872442304869,82.98656308587528,0,1
gap_timing_unaware__glasses__all_available,additive,FUSPCEU,Free day,Sedentary (no reported exercise),3,7,7,4,-9.107101644957309,0.23481872442304869,82.98656308587528,0,1
gap_timing_unaware__glasses__all_available,additive,FUSPCEU,Free day,Sedentary (no reported exercise),4,7,7,4,-9.107101644957309,0.23481872442304869,82.98656308587528,0,1
gap_timing_unaware__glasses__all_available,additive,FUSPCEU,Free day,Sedentary (no reported exercise),5,7,7,4,-9.107101644957309,0.23481872442304869,82.98656308587528,0,1
